cd5ffca93a15c6ec251ab52d0c6535bd7c03380e82e19655866c2360600b1a05,1d897eaf826a11f5794a3c03f1c47b267f19d451783a72d1acb1f2fb7a31ab00,22d73aa2b52213bc2f27dc2dee10015a390e8f117f0f240af0ed893c88408b03,24cff93a81f2bd12d4d306ae99a8c73e8143383131a49e52e29bb1e72a229ec5,f4762ab1bc7c9d6d17859d4e11854bb53b72b98769a98cb0cd7184c13b2e4c48,a7f056b557f2722b0cbb8a940c157a9948cf0c152d06f073c03515daab52320a,82d43c6e8f87aec8a9d83a5596907b2d357a5ab66661586af36b7ad319d21485,ad29d6705838126edd43b27dbb50d990fd5b0b28790e2dcd19ff5696b0591b25,2d747f1ee97ac7bfdc08d9c28e3c12b67d3958437bffb3baf19c0d3938ae46eb,bcc00e465f9eb446aed1e18357c15e80f01ae2c8ba55daa84c79aaed2f4d8cdc,134837bb37a7610844b2d7f675f00cd8e463f2dc76ae31fa52815bfaf5bb52ce,9cbe5d45b01436bb54cfcea845ac89f745f75cf1163334b4d938a2bdeace26cf,056d6a434611f113c4c8434e18e9255921e2dcf3db1f196abe257a56d5af5c63,3af892349d3d09d5007f03c8d2f56a111b69cd20c12cc79e528843b1a9c1f114
"","10071126","52","2","-8","-285","1","2021/11/27 15:59:59","2021/11/18 16:00:00","10071","9.68","115","流夏（夏日）","113101"
"","10071127","52","2","8","-285","1","2021/11/27 15:59:59","2021/11/18 16:00:00","10071","6.15","205","七七香","101301"
"","10071128","52","2","8","-285","1","2021/11/27 15:59:59","2021/11/18 16:00:00","10071","6.15","215","七七香（夏日）","113301"
"","10071129","52","2","8","-285","1","2021/11/27 15:59:59","2021/11/18 16:00:00","10071","13.22","305","杏奈","100901"
"","10071130","52","2","8","-285","1","2021/11/27 15:59:59","2021/11/18 16:00:00","10071","13.22","315","杏奈（夏日）","113201"
"","10071131","52","2","-8","-285","2","2021/11/27 15:59:59","2021/11/18 16:00:00","10071","0","106","流夏","105601"
"","10071132","52","2","-8","-285","2","2021/11/27 15:59:59","2021/11/18 16:00:00","10071","0","116","流夏（夏日）","113101"
"","10071133","52","2","8","-285","1","2021/11/27 15:59:59","2021/11/18 16:00:00","10071","4.85","206","七七香","101301"
"","10071134","52","2","8","-285","1","2021/11/27 15:59:59","2021/11/18 16:00:00","10071","4.85","216","七七香（夏日）","113301"
"","10071135","52","2","8","-285","1","2021/11/27 15:59:59","2021/11/18 16:00:00","10071","4.92","306","杏奈","100901"
"","10071136","52","2","8","-285","1","2021/11/27 15:59:59","2021/11/18 16:00:00","10071","4.92","316","杏奈（夏日）","113201"
"如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","10072001","53","2","0","-416.5","1","2021/12/20 15:59:59","2021/12/02 16:00:00","10072","3.414","1","花凜","190801"
"將任務完成，\n並獲得獎勵吧！","10072002","53","2","0","-416.5","1","2021/12/20 15:59:59","2021/12/02 16:00:00","10072","3.099","2","花凜","190801"
"似乎有能夠\n領取的獎勵了，\n請確認看看。","10072003","54","2","0","-416.5","1","2021/12/20 15:59:59","2021/12/02 16:00:00","10072","2.801","3","花凜","190801"
"能夠領取獎勵了！\n請檢查看看","10072004","54","2","0","-416.5","2","2021/12/20 15:59:59","2021/12/02 16:00:00","10072","0","4","花凜","190801"
"參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","10072005","57","1","0","-416.5","1","2021/12/20 15:59:59","2021/12/02 16:00:00","10072","0","5","花凜","190801"
"這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","10072006","55","2","0","-363","1","2021/12/20 15:59:59","2021/12/02 16:00:00","10072","5.506","1","花凜","190801"
"辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","10072007","55","1","0","-363","2","2021/12/20 15:59:59","2021/12/02 16:00:00","10072","1.216","2","花凜","190801"
"辛苦了\n別忘記使用討伐證\n來進行交換哦！","10072008","56","1","0","-363","2","2021/12/20 15:59:59","2021/12/02 16:00:00","10072","1.539","3","花凜","190801"
"結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","10072009","56","1","0","-363","2","2021/12/20 15:59:59","2021/12/02 16:00:00","10072","1.875","4","花凜","190801"
"","10072101","51","1","8","-285","2","2021/12/20 15:59:59","2021/12/02 16:00:00","10072","3.35","101","望（夏日）","117201"
"","10072102","51","5","8","-285","4","2021/12/20 15:59:59","2021/12/02 16:00:00","10072","16.48","201","千歌（夏日）","117301"
"","10072103","51","1","8","-285","3","2021/12/20 15:59:59","2021/12/02 16:00:00","10072","17.388","301","紡希（夏日）","117401"
"","10072104","51","2","8","-285","1","2021/12/20 15:59:59","2021/12/02 16:00:00","10072","3","102","望（夏日）","117201"
"","10072105","51","2","8","-285","1","2021/12/20 15:59:59","2021/12/02 16:00:00","10072","12.977","202","千歌（夏日）","117301"
"","10072106","51","3","8","-285","1","2021/12/20 15:59:59","2021/12/02 16:00:00","10072","5.239","302","紡希（夏日）","117401"
"","10072107","51","5","8","-285","2","2021/12/20 15:59:59","2021/12/02 16:00:00","10072","7.721","103","望（夏日）","117201"
"","10072108","51","4","8","-285","1","2021/12/20 15:59:59","2021/12/02 16:00:00","10072","8.611","203","千歌（夏日）","117301"
"","10072109","51","2","8","-285","1","2021/12/20 15:59:59","2021/12/02 16:00:00","10072","14.315","303","紡希（夏日）","117401"
"","10072110","52","5","8","-285","2","2021/12/20 15:59:59","2021/12/02 16:00:00","10072","5.961","104","望（夏日）","117201"
"","10072111","52","5","8","-285","1","2021/12/20 15:59:59","2021/12/02 16:00:00","10072","16.001","204","千歌（夏日）","117301"
"","10072112","52","1","8","-285","2","2021/12/20 15:59:59","2021/12/02 16:00:00","10072","3.903","304","紡希（夏日）","117401"
"","10072113","52","2","8","-285","2","2021/12/20 15:59:59","2021/12/02 16:00:00","10072","0","105","望（夏日）","117201"
"","10072114","52","5","8","-285","1","2021/12/20 15:59:59","2021/12/02 16:00:00","10072","21.859","205","千歌（夏日）","117301"
"","10072115","52","5","8","-285","4","2021/12/20 15:59:59","2021/12/02 16:00:00","10072","11.241","305","紡希（夏日）","117401"
"","10072116","52","2","8","-285","1","2021/12/20 15:59:59","2021/12/02 16:00:00","10072","15.767","106","望（夏日）","117201"
"","10072117","52","3","8","-285","4","2021/12/20 15:59:59","2021/12/02 16:00:00","10072","10.946","206","千歌（夏日）","117301"
"","10072118","52","5","8","-285","5","2021/12/20 15:59:59","2021/12/02 16:00:00","10072","0","306","紡希（夏日）","117401"
"如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","10073001","53","2","0","-416.5","1","2021/12/26 15:59:59","2021/12/17 16:00:00","10073","3.414","1","花凜","190801"
"將任務完成，\n並獲得獎勵吧！","10073002","53","2","0","-416.5","1","2021/12/26 15:59:59","2021/12/17 16:00:00","10073","3.099","2","花凜","190801"
"似乎有能夠\n領取的獎勵了，\n請確認看看。","10073003","54","2","0","-416.5","1","2021/12/26 15:59:59","2021/12/17 16:00:00","10073","2.801","3","花凜","190801"
"能夠領取獎勵了！\n請檢查看看","10073004","54","2","0","-416.5","2","2021/12/26 15:59:59","2021/12/17 16:00:00","10073","0","4","花凜","190801"
"參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","10073005","57","1","0","-416.5","1","2021/12/26 15:59:59","2021/12/17 16:00:00","10073","0","5","花凜","190801"
"這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","10073006","55","2","0","-363","1","2021/12/26 15:59:59","2021/12/17 16:00:00","10073","5.506","1","花凜","190801"
"辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","10073007","55","1","0","-363","2","2021/12/26 15:59:59","2021/12/17 16:00:00","10073","1.216","2","花凜","190801"
"辛苦了\n別忘記使用討伐證\n來進行交換哦！","10073008","56","1","0","-363","2","2021/12/26 15:59:59","2021/12/17 16:00:00","10073","1.539","3","花凜","190801"
"結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","10073009","56","1","0","-363","2","2021/12/26 15:59:59","2021/12/17 16:00:00","10073","1.875","4","花凜","190801"
"","10073101","51","5","8","-285","2","2021/12/26 15:59:59","2021/12/17 16:00:00","10073","6","101","美里","101501"
"","10073102","51","5","8","-285","2","2021/12/26 15:59:59","2021/12/17 16:00:00","10073","6","111","美里（夏日）","113501"
"","10073103","51","2","8","-285","1","2021/12/26 15:59:59","2021/12/17 16:00:00","10073","4.15","201","初音","101201"
"","10073104","51","2","8","-285","1","2021/12/26 15:59:59","2021/12/17 16:00:00","10073","4.15","211","初音（夏日）","113401"
"","10073105","51","2","8","-285","4","2021/12/26 15:59:59","2021/12/17 16:00:00","10073","6.3","102","美里","101501"
"","10073106","51","2","8","-285","4","2021/12/26 15:59:59","2021/12/17 16:00:00","10073","6.3","112","美里（夏日）","113501"
"","10073107","51","1","8","-285","2","2021/12/26 15:59:59","2021/12/17 16:00:00","10073","7.43","202","初音","101201"
"","10073108","51","1","8","-285","2","2021/12/26 15:59:59","2021/12/17 16:00:00","10073","7.43","212","初音（夏日）","113401"
"","10073109","51","2","8","-285","5","2021/12/26 15:59:59","2021/12/17 16:00:00","10073","10.4","103","美里","101501"
"","10073110","51","2","8","-285","5","2021/12/26 15:59:59","2021/12/17 16:00:00","10073","10.4","113","美里（夏日）","113501"
"","10073111","51","1","8","-285","1","2021/12/26 15:59:59","2021/12/17 16:00:00","10073","5.71","203","初音","101201"
"","10073112","51","1","8","-285","1","2021/12/26 15:59:59","2021/12/17 16:00:00","10073","5.71","213","初音（夏日）","113401"
"","10073113","52","2","8","-285","1","2021/12/26 15:59:59","2021/12/17 16:00:00","10073","8.71","104","美里","101501"
"","10073114","52","2","8","-285","1","2021/12/26 15:59:59","2021/12/17 16:00:00","10073","8.71","114","美里（夏日）","113501"
"","10073115","52","2","8","-285","1","2021/12/26 15:59:59","2021/12/17 16:00:00","10073","4.2","204","初音","101201"
"","10073116","52","2","8","-285","1","2021/12/26 15:59:59","2021/12/17 16:00:00","10073","4.2","214","初音（夏日）","113401"
"","10073117","52","1","8","-285","1","2021/12/26 15:59:59","2021/12/17 16:00:00","10073","7.5","105","美里","101501"
"","10073118","52","1","8","-285","1","2021/12/26 15:59:59","2021/12/17 16:00:00","10073","7.5","115","美里（夏日）","113501"
"","10073119","52","2","8","-285","5","2021/12/26 15:59:59","2021/12/17 16:00:00","10073","13.55","205","初音","101201"
"","10073120","52","2","8","-285","5","2021/12/26 15:59:59","2021/12/17 16:00:00","10073","13.55","215","初音（夏日）","113401"
"","10073121","52","2","8","-285","1","2021/12/26 15:59:59","2021/12/17 16:00:00","10073","7.75","106","美里","101501"
"","10073122","52","2","8","-285","1","2021/12/26 15:59:59","2021/12/17 16:00:00","10073","7.75","116","美里（夏日）","113501"
"","10073123","52","2","8","-285","1","2021/12/26 15:59:59","2021/12/17 16:00:00","10073","4.36","206","初音","101201"
"","10073124","52","2","8","-285","1","2021/12/26 15:59:59","2021/12/17 16:00:00","10073","4.36","216","初音（夏日）","113401"
"如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","10074001","53","2","0","-416.5","1","2022/01/21 15:59:59","2022/01/03 16:00:00","10074","3.414","1","花凜","190801"
"將任務完成，\n並獲得獎勵吧！","10074002","53","2","0","-416.5","1","2022/01/21 15:59:59","2022/01/03 16:00:00","10074","3.099","2","花凜","190801"
"似乎有能夠\n領取的獎勵了，\n請確認看看。","10074003","54","2","0","-416.5","1","2022/01/21 15:59:59","2022/01/03 16:00:00","10074","2.801","3","花凜","190801"
"能夠領取獎勵了！\n請檢查看看","10074004","54","2","0","-416.5","2","2022/01/21 15:59:59","2022/01/03 16:00:00","10074","0","4","花凜","190801"
"參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","10074005","57","1","0","-416.5","1","2022/01/21 15:59:59","2022/01/03 16:00:00","10074","0","5","花凜","190801"
"這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","10074006","55","2","0","-363","1","2022/01/21 15:59:59","2022/01/03 16:00:00","10074","5.506","1","花凜","190801"
"辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","10074007","55","1","0","-363","2","2022/01/21 15:59:59","2022/01/03 16:00:00","10074","1.216","2","花凜","190801"
"辛苦了\n別忘記使用討伐證\n來進行交換哦！","10074008","56","1","0","-363","2","2022/01/21 15:59:59","2022/01/03 16:00:00","10074","1.539","3","花凜","190801"
"結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","10074009","56","1","0","-363","2","2022/01/21 15:59:59","2022/01/03 16:00:00","10074","1.875","4","花凜","190801"
"","10074101","51","2","8","-285","6","2022/01/21 15:59:59","2022/01/03 16:00:00","10074","8.63","101","深月","105101"
"","10074102","51","2","8","-285","6","2022/01/21 15:59:59","2022/01/03 16:00:00","10074","8.63","111","深月（大江戶）","117501"
"","10074103","51","2","8","-285","1","2022/01/21 15:59:59","2022/01/03 16:00:00","10074","8.63","201","雪","100801"
"","10074104","51","2","8","-285","1","2022/01/21 15:59:59","2022/01/03 16:00:00","10074","8.63","211","雪（大江戶）","117601"
"","10074105","51","2","8","-285","1","2022/01/21 15:59:59","2022/01/03 16:00:00","10074","9.93","112","深月（大江戶）","117501"
"","10074106","51","2","8","-285","1","2022/01/21 15:59:59","2022/01/03 16:00:00","10074","4.37","212","雪（大江戶）","117601"
"","10074107","51","2","8","-285","6","2022/01/21 15:59:59","2022/01/03 16:00:00","10074","5.1","113","深月（大江戶）","117501"
"","10074108","51","5","8","-285","2","2022/01/21 15:59:59","2022/01/03 16:00:00","10074","7.28","213","雪（大江戶）","117601"
"","10074109","52","1","8","-285","5","2022/01/21 15:59:59","2022/01/03 16:00:00","10074","6.38","104","深月","105101"
"","10074110","52","1","8","-285","5","2022/01/21 15:59:59","2022/01/03 16:00:00","10074","6.38","114","深月（大江戶）","117501"
"","10074111","52","1","8","-285","2","2022/01/21 15:59:59","2022/01/03 16:00:00","10074","4.2","214","雪（大江戶）","117601"
"","10074112","52","2","8","-285","4","2022/01/21 15:59:59","2022/01/03 16:00:00","10074","10.92","115","深月（大江戶）","117501"
"","10074113","52","2","8","-285","1","2022/01/21 15:59:59","2022/01/03 16:00:00","10074","7.03","215","雪（大江戶）","117601"
"","10074114","52","5","8","-285","2","2022/01/21 15:59:59","2022/01/03 16:00:00","10074","8.17","116","深月（大江戶）","117501"
"","10074115","52","2","8","-285","1","2022/01/21 15:59:59","2022/01/03 16:00:00","10074","8.08","216","雪（大江戶）","117601"
"如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","10075001","53","2","0","-416.5","1","2022/01/28 15:59:59","2022/01/19 16:00:00","10075","3.414","1","花凜","190801"
"將任務完成，\n並獲得獎勵吧！","10075002","53","2","0","-416.5","1","2022/01/28 15:59:59","2022/01/19 16:00:00","10075","3.099","2","花凜","190801"
"似乎有能夠\n領取的獎勵了，\n請確認看看。","10075003","54","2","0","-416.5","1","2022/01/28 15:59:59","2022/01/19 16:00:00","10075","2.801","3","花凜","190801"
"能夠領取獎勵了！\n請檢查看看","10075004","54","2","0","-416.5","2","2022/01/28 15:59:59","2022/01/19 16:00:00","10075","0","4","花凜","190801"
"參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","10075005","57","1","0","-416.5","1","2022/01/28 15:59:59","2022/01/19 16:00:00","10075","0","5","花凜","190801"
"這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","10075006","55","2","0","-363","1","2022/01/28 15:59:59","2022/01/19 16:00:00","10075","5.506","1","花凜","190801"
"辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","10075007","55","1","0","-363","2","2022/01/28 15:59:59","2022/01/19 16:00:00","10075","1.216","2","花凜","190801"
"辛苦了\n別忘記使用討伐證\n來進行交換哦！","10075008","56","1","0","-363","2","2022/01/28 15:59:59","2022/01/19 16:00:00","10075","1.539","3","花凜","190801"
"結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","10075009","56","1","0","-363","2","2022/01/28 15:59:59","2022/01/19 16:00:00","10075","1.875","4","花凜","190801"
"","10075101","51","4","8","-285","5","2022/01/28 15:59:59","2022/01/19 16:00:00","10075","12.962","101","依里（天使）","113801"
"","10075102","51","2","8","-285","5","2022/01/28 15:59:59","2022/01/19 16:00:00","10075","12.809","201","茜里","100601"
"","10075104","51","4","8","-285","2","2022/01/28 15:59:59","2022/01/19 16:00:00","10075","6.373","102","外表依里・聲音茜里","113801"
"","10075105","51","4","8","-285","3","2022/01/28 15:59:59","2022/01/19 16:00:00","10075","8.829","202","外表茜里・聲音依里","113701"
"","10075106","51","6","8","-285","2","2022/01/28 15:59:59","2022/01/19 16:00:00","10075","10.557","103","外表依里・聲音茜里","113801"
"","10075107","51","2","8","-285","1","2022/01/28 15:59:59","2022/01/19 16:00:00","10075","11.771","203","外表茜里・聲音依里","113701"
"","10075108","51","2","8","-285","5","2022/01/28 15:59:59","2022/01/19 16:00:00","10075","8.735","104","依里（天使）","113801"
"","10075109","51","2","8","-285","1","2022/01/28 15:59:59","2022/01/19 16:00:00","10075","7.306","204","茜里（天使）","113701"
"","10075110","52","2","8","-285","4","2022/01/28 15:59:59","2022/01/19 16:00:00","10075","9.501","105","依里（天使）","113801"
"","10075111","52","2","8","-285","1","2022/01/28 15:59:59","2022/01/19 16:00:00","10075","14.779","205","茜里（天使）","113701"
"","10075112","52","4","30","-285","1","2022/01/28 15:59:59","2022/01/19 16:00:00","10075","12.815","106","依里（天使）","113801"
"","10075113","52","2","8","-285","1","2022/01/28 15:59:59","2022/01/19 16:00:00","10075","9.6","206","茜里（天使）","113701"
"","10075114","52","6","8","-285","2","2022/01/28 15:59:59","2022/01/19 16:00:00","10075","7.346","107","依里（天使）","113801"
"","10075115","52","2","8","-285","1","2022/01/28 15:59:59","2022/01/19 16:00:00","10075","8.475","207","茜里（天使）","113701"
"如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","10076001","53","2","0","-416.5","1","2022/02/19 15:59:59","2022/02/01 16:00:00","10076","3.414","1","花凜","190802"
"將任務完成，\n並獲得獎勵吧！","10076002","53","2","0","-416.5","1","2022/02/19 15:59:59","2022/02/01 16:00:00","10076","3.099","2","花凜","190802"
