1b0ab9bd6c273c24afe0cee4be409839c133897a953342f2ce71d82b4242089e,4b1950d9867bd0d869cbc517ffa4d284ea37e5466a8407d99d141427eff9c1d6,327834a5262e5a72ad1a131a92ecd547cd874ba8e8061d6b4824adaec8a44690,2dc89b4d1cf11ca83ad438b192c0a7480ee717ecb397b538541ee2029043a317,2f7285b7a2df4cbe8760c79a4582a61735aaa06171b89fc9e60a4957ae2d2b44,825c57409f8e8321b0ca80b1e90249eb9cae1f42f28bf93e7287d81c9501688b,df2d4944cb7ac7ed8a437cfdd0bb8f3e707336deb31dcba2a8e3a20e648166fd,571c3b21f66fb160064a19fd99648c8eb70df4da07cb517479a28f9a7e4b1208,a034d1865d1b9ace56aa7246313494cf190f931456cd2a693f001e88fbda7ffc,ffcdfdf445149c884e3745ff61168b5102f11231a72dce48ab57dab04c191dc2,3eaaa3be3855ae99c765b264b3661d5a2ee31354788ae387ab6e73828a53c18b,7e9ecbf7ecdf3d419c2225f820f28504e93ba5686abae36141ad8d127b3a5cc7,389e9ef8bc15861e3c5f60a8a18b87d8e6dc27f548ea8f056599bf6b8d69798d,f43a2f58a55d549a834763f42b28cb88681e8b04fa285b62117f4eec886e7f35,6cc48a9fe7ff937069bff62352b0612b6442eee08f686e7d8568c54208161475,d117680f9cd1f1dc7e768341f64d5bf87df541a5204d1b4f31560d3758d163a0,ccf04b495879c8133d6694621a6f88cf8f0eadc9a51e2a9474f12e81764b93a0,2e63b1c492e30921dcfffdafa8192aaedcd79a34cf6eec4d2c33753174211c64,fb229c8b61e92d5a0809fd9dbe0dba4bf46c149fdf5a286ab2c5ed30ceb18d1f,d18a84499ce5c03bc81ed6618e3aea3c67293caedfc5e260c412a51727055db9,59fcb0fb6e1ddaeb4b64e1c4e9e515d194480fd105952f431824435eb7a3a39a
"1","1","1","113900302","0","5","HP回復量+{0}","0","5","回復自身{0}的HP","4","1","0","0","2","0","0","1","0","1","7"
"0","1","8","113900303","0","100","恐慌的成功確定Lv+1","0","0","使一名敵人陷入恐慌狀態","61","0","0","0","1","0","0","1","2160","2","14"
"0","1","90","113901201","0","12","無效傷害量+{0}","0","90","展開{0}傷害量的物理無效護盾","6","1","0","0","2","0","0","1","0","1","7"
"12","1","1","113901202","0","1.5","物理防禦力提升+{0}","0","1.5","提升自身{0}的物理防禦力","10","20","0","0","2","0","0","1","0","1","7"
"0","1","1.25","113901203","6.5","0.15","回復量+{0}","1","1.25","每秒回復{0}的HP","48","1","0","0","2","0","0","1","0","1","7"
"0","1","5","113901301","0","0","","0","0.05","挑釁敵方全體","20","1","0","0","2","0","0","1","0","1","7"
"0","1","90","113901302","0","12","無效傷害量+{0}","0","90","展開{0}傷害量的魔法無效護盾","6","2","0","0","2","0","0","1","0","1","7"
"12","1","1","113901303","0","1.5","魔法防禦力提升+{0}","0","1.5","提升自身{0}的魔法防禦力","10","40","0","0","2","0","0","1","0","1","7"
"1","1","1","113901304","0","5","HP回復量+{0}","0","5","回復自身{0}的HP","4","1","0","0","2","0","0","1","0","1","7"
"12","1","1","113901305","0","20","物理攻擊力降低+{0}","1","20","降低敵方單體{0}的物理攻擊力","10","11","0","0","1","0","0","1","2160","2","14"
"12","1","1","113901306","0","0.7","物理防禦力降低+{0}","1","0.7","降低敵方單體{0}的物理防禦力","10","21","0","0","1","0","0","1","2160","2","14"
"0","1","8","113901307","0","100","恐慌的成功確定Lv+1","0","0","使一名敵人陷入恐慌狀態","61","0","0","0","1","0","0","1","2160","2","14"
"12","1","1","113901308","0","20","魔法攻擊力下降+{0}","1","20","降低敵方單體{0}的魔法攻擊力","10","31","0","0","1","0","0","1","2160","2","16"
"12","1","1","113901309","0","0.7","物理防禦力降低+{0}","1","0.7","降低敵方單體{0}的物理防禦力","10","21","0","0","1","0","0","1","2160","2","16"
"12","1","1","113901310","0","0","","1","16","使敵方單體的被暴擊傷害提升{0}%","10","141","0","1","1","0","0","1","2160","2","16"
"0","1","20","113920301","0","0","","0","0","挑釁敵方全體","20","1","0","0","2","0","0","1","0","1","7"
"1.15","1","1","113920302","0","5","HP回復量+{0}","0","5","回復自身{0}的HP","4","1","0","0","2","0","0","1","0","1","7"
"0","1","8","113920303","0","100","恐慌的成功確定Lv+1","0","0","使一名敵人陷入恐慌狀態","61","0","0","0","1","0","0","1","2160","2","14"
"0","1","20","113921301","0","0","","0","0","挑釁敵方全體","20","1","0","0","2","0","0","1","0","1","7"
"0","1","90","113921302","0","12","無效傷害量+{0}","0","90","展開{0}傷害量的魔法無效護盾","6","2","0","0","2","0","0","1","0","1","7"
"12","1","1","113921303","0","1.5","魔法防禦力提升+{0}","0","1.5","提升自身{0}的魔法防禦力","10","40","0","0","2","0","0","1","0","1","7"
"1.15","1","1","113921304","0","5","HP回復量+{0}","0","5","回復自身{0}的HP","4","1","0","0","2","0","0","1","0","1","7"
"12","1","1","113921305","0","20","物理攻擊力降低+{0}","1","20","降低敵方單體{0}的物理攻擊力","10","11","0","0","1","0","0","1","2160","2","14"
"12","1","1","113921306","0","0.7","物理防禦力降低+{0}","1","0.7","降低敵方單體{0}的物理防禦力","10","21","0","0","1","0","0","1","2160","2","14"
"0","1","8","113921307","0","100","恐慌的成功確定Lv+1","0","0","使一名敵人陷入恐慌狀態","61","0","0","0","1","0","0","1","2160","2","14"
"12","1","1","113921308","0","20","魔法攻擊力下降+{0}","1","20","降低敵方單體{0}的魔法攻擊力","10","31","0","0","1","0","0","1","2160","2","16"
"12","1","1","113921309","0","0.7","物理防禦力降低+{0}","1","0.7","降低敵方單體{0}的物理防禦力","10","21","0","0","1","0","0","1","2160","2","16"
"12","1","1","113921310","0","0","","1","16","使敵方單體的被暴擊傷害提升{0}%","10","141","0","1","1","0","0","1","2160","2","16"
"1","1","1","113950101","0","2","物理防禦力提升+{0}","0","2","提升自身{0}的物理防禦力","90","3","0","0","0","0","0","0","0","0","0"
"1","1","1","113951101","0","2","物理防禦力提升+{0}","0","32","提升自身{0}的物理防禦力","90","3","0","0","0","0","0","0","0","0","0"
"0","1","1","114000101","0","0","","114000102","2","","23","950","114000103","0","1","0","0","99","700","1","3"
"0","1","48","114000102","0","4","物理傷害+{0}","0","48","當目標的HP未滿50％時，對範圍內的敵人造成{0}的物理傷害","1","1","0","0","1","0","0","99","700","1","3"
"0","1","20","114000103","0","1.6","物理傷害+{0}","0","20","當目標的HP在50％以上時，對範圍內的敵人造成{0}的物理傷害","1","1","0","0","1","0","0","99","700","1","3"
"0","1","1","114000201","0","0","","114000202","2","","23","950","114000203","0","1","0","0","99","700","1","3"
"0","1","30","114000202","0","2.4","物理傷害+{0}","0","30","當目標的HP未滿50％時，對範圍內的敵人造成{0}的物理傷害","1","1","0","0","1","0","0","99","700","1","3"
"0","1","10","114000203","0","0.8","物理傷害+{0}","0","10","當目標的HP在50％以上時，對範圍內的敵人造成{0}的物理傷害","1","1","0","0","1","0","0","99","700","1","3"
"0","1","1","114000204","0","0","","114000205","0","","23","950","0","0","1","0","0","99","700","1","3"
"12","1","1","114000205","0","0.8","物理防禦力降低+{0}","0","0.8","當目標的HP未滿50％時，降低範圍內敵人{0}的物理防禦力","10","21","0","0","1","0","0","99","700","1","1"
"12","1","1","114000301","0","36","物理攻擊力提升+{0}","0","36","提升自身{0}的物理攻擊力","10","10","0","0","2","0","0","1","0","1","7"
"0","1","1","114001201","0","0","","114001202","2","","23","950","114001203","0","1","0","0","99","700","1","3"
"0","1","45","114001202","0","3.6","物理傷害+{0}","0","45","當目標的HP未滿50％時，對範圍內的敵人造成{0}的物理傷害","1","1","0","0","1","0","0","99","700","1","3"
"0","1","10","114001203","0","0.8","物理傷害+{0}","0","10","當目標的HP在50％以上時，對範圍內的敵人造成{0}的物理傷害","1","1","0","0","1","0","0","99","700","1","3"
"0","1","1","114001204","0","0","","114001205","0","","23","950","0","0","1","0","0","99","700","1","3"
"12","1","1","114001205","0","1.2","物理防禦力降低+{0}","0","1.2","當目標的HP未滿50％時，降低範圍內敵人{0}的物理防禦力","10","21","0","0","1","0","0","99","700","1","1"
"1","1","1","114050101","0","15","物理攻擊力提升+{0}","0","15","提升自身{0}的物理攻擊力","90","2","0","0","0","0","0","0","0","0","0"
"1","1","1","114051101","0","15","物理攻擊力提升+{0}","0","240","提升自身{0}的物理攻擊力","90","2","0","0","0","0","0","0","0","0","0"
"0","1","290","114100101","0","0","","3","0.75","","26","114100102","0","0","2","0","0","1","0","1","7"
"0","1","45","114100102","0","3.6","物理傷害+{0}","0","45","對敵方單體造成{0}的物理傷害","1","1","0","0","1","0","0","1","-1","1","3"
"0","1","290","114100103","0","0","","1","0.25","","26","114100104","0","0","2","0","0","1","0","1","7"
"0","1","1.5","114100104","0","12","","0","0","自身的行動速度上升50%","8","2","0","0","2","0","0","1","0","1","7"
"1","1","4","114100105","0","180","","0","90","","35","1","0","0","2","0","0","1","0","1","7"
"0","1","290","114100201","0","0","","3","0.3125","","26","114100202","0","0","2","0","0","1","0","1","7"
"0","1","15","114100202","0","1.2","物理傷害+{0}","0","15","對敵方單體造成{0}的物理傷害","1","1","0","0","1","0","0","1","-1","1","3"
"0","1","30","114100301","0","2.5","物理傷害+{0}","0","30","對敵方單體造成{0}的物理傷害","1","1","0","0","1","0","0","1","-1","1","3"
"0","1","20","114100302","0","0","","1","0","消耗自己所剩的20%HP","46","2","0","0","2","0","0","1","0","1","7"
"0","1","290","114101201","0","0","","3","0.4375","","26","114101202","0","0","2","0","0","1","0","1","7"
"0","1","25","114101202","0","2","物理傷害+{0}","0","25","對敵方單體造成{0}的物理傷害","1","1","0","0","1","0","0","1","-1","1","3"
"0","1","290","114101203","0","6","","2","6","","26","114101204","0","0","2","0","0","1","0","1","7"
"12","1","1","114101204","0","8","物理攻擊力提升+{0}","0","8","提升自身{0}的物理攻擊力","10","10","0","0","2","0","0","1","0","1","7"
"0","1","50","114101205","0","0","TP回復量+{0}","0","0.5","回復自身{0}的TP","16","1","0","0","2","0","0","1","0","1","7"
"0","1","290","114121201","0","0","","3","0.4375","","26","114121202","0","0","2","0","0","1","0","1","7"
"0","1","25","114121202","0","2.4","物理傷害+{0}","0","25","對敵方單體造成{0}的物理傷害","1","1","0","0","1","0","0","1","-1","1","3"
"0","1","290","114121203","0","6","","2","6","","26","114121204","0","0","2","0","0","1","0","1","7"
"12","1","1","114121204","0","8","物理攻擊力提升+{0}","0","8","提升自身{0}的物理攻擊力","10","10","0","0","2","0","0","1","0","1","7"
"0","1","180","114121205","0","0","","0","0","回復自身{0}的TP","16","1","0","0","2","0","0","1","0","1","7"
"1","1","1","114150101","0","15","物理攻擊力提升+{0}","0","15","提升自身{0}的物理攻擊力","90","2","0","0","0","0","0","0","0","0","0"
"1","1","1","114151101","0","15","物理攻擊力提升+{0}","0","240","提升自身{0}的物理攻擊力","90","2","0","0","0","0","0","0","0","0","0"
"0","1","45","114200101","0","3.6","物理傷害+{0}","0","45","對敵方單體造成{0}的物理傷害","1","1","0","0","1","0","0","1","-1","1","3"
"18","1","1","114200102","0","0.9","物理防禦力降低+{0}","1","0.9","降低敵方單體{0}的物理防禦力","10","21","0","0","1","0","0","1","-1","1","3"
"0","1","7","114200201","0","0","","2","0.2","","26","114200202","0","0","2","0","0","1","0","1","7"
"18","1","1","114200202","0","7.5","物理攻擊力提升+{0}","1","7.5","提升範圍內的我方{0}的物理攻擊力","10","10","0","0","2","0","0","99","150","2","3"
"0","1","15","114200301","0","1.2","物理傷害+{0}","0","15","對敵方單體造成{0}的物理傷害","1","1","0","0","1","0","0","1","-1","1","3"
"0","1","6","114200302","0","0","","2","0.02","","26","114200303","0","0","1","0","0","1","-1","1","3"
"0.19","1","1","114200303","0","3.8","HP回復量+{0}","0","3.8","回復我方單體{0}的HP","4","1","0","0","2","0","0","1","2160","3","5"
"0","1","4","114201201","0","0","","2","0.0175","","26","114201202","0","0","2","0","0","99","150","2","3"
"0","1","7","114201202","0","0","","2","0.2","","26","114201203","0","0","2","0","0","1","0","1","7"
"18","1","1","114201203","0","7.5","物理攻擊力提升+{0}","1","7.5","提升範圍內的我方{0}的物理攻擊力","10","10","0","0","2","0","0","99","150","2","3"
"18","1","1","114201204","0","0","","1","100","使範圍內所有夥伴提升{0}的物理暴擊","10","60","0","0","2","0","0","99","150","2","3"
"1","1","1","114250101","0","15","物理攻擊力提升+{0}","0","15","提升自身{0}的物理攻擊力","90","2","0","0","0","0","0","0","0","0","0"
"1","1","1","114251101","0","15","物理攻擊力提升+{0}","0","240","提升自身{0}的物理攻擊力","90","2","0","0","0","0","0","0","0","0","0"
"0","1","7","114300101","0","0","","1","6.8","","26","114300102","0","0","2","0","0","1","0","1","7"
"0","1","85","114300102","0","6.8","","0","85","","1","2","0","0","1","0","0","1","-1","1","3"
"0","1","85","114300103","0","6.8","魔法傷害+{0}","0","85","對敵方單體造成{0}的魔法傷害","1","1","0","0","1","0","0","1","-1","1","3"
"0","1","0","114300104","0","0","","0","0","","1","1","0","0","1","0","0","1","-1","1","3"
"0","1","7","114300201","0","0","","1","2.2","","26","114300202","0","0","2","0","0","1","0","1","7"
"0","1","27.5","114300202","0","2.2","","0","27.5","","1","2","0","0","1","0","0","1","-1","1","3"
"0","1","27.5","114300203","0","2.2","魔法傷害+{0}","0","27.5","對敵方單體造成{0}的魔法傷害","1","1","0","0","1","0","0","1","-1","1","3"
"0","1","0","114300204","0","0","","0","0","","1","1","0","0","1","0","0","1","-1","1","3"
"12","1","1","114300301","0","18","物理攻擊力提升+{0}","1","18","提升自身{0}的物理攻擊力","10","10","0","0","2","0","0","1","0","2","7"
"0","1","1.5","114300302","0","12","","0","0","自身的行動速度上升50%","8","2","0","0","2","0","0","1","0","2","7"
"180","1","1","114300303","0","0","","1","150","提升自己{0}的魔法暴擊","10","70","0","0","2","0","0","1","0","2","7"
"9","1","1","114301201","0","20","物理攻擊力提升+{0}","1","20","提升自身{0}的物理攻擊力","10","10","0","0","2","0","0","1","0","1","7"
"9","1","1","114301202","0","0","","1","600","提升自己{0}的魔法暴擊","10","70","0","0","2","0","0","1","0","1","7"
"0","1","7","114301203","0","0","","1","4","","26","114301204","0","0","2","0","0","1","0","1","7"
"0","1","50","114301204","0","4","","0","50","","1","2","0","0","1","0","0","1","-1","1","3"
"0","1","50","114301205","0","4","魔法傷害+{0}","0","50","對敵方單體造成{0}的魔法傷害","1","1","0","0","1","0","0","1","-1","1","3"
"0","1","0","114301206","0","0","","0","0","","1","1","0","0","1","0","0","1","-1","1","3"
"1","1","1","114350101","0","15","物理攻擊力提升+{0}","0","15","提升自身{0}的物理攻擊力","90","2","0","0","0","0","0","0","0","0","0"
"1","1","1","114351101","0","15","物理攻擊力提升+{0}","0","240","提升自身{0}的物理攻擊力","90","2","0","0","0","0","0","0","0","0","0"
"0","1","292","114400101","0","0","","3","0.39","","26","114400102","0","0","2","0","0","1","0","1","7"
"0","1","30","114400102","0","2.4","物理傷害+{0}","0","30","對敵方單體造成{0}的物理傷害","1","1","0","0","1","0","0","1","-1","1","3"
"0","1","25","114400201","180","180","","1","92","每當受到能力提升的效果時，賦予聖夜的光輝狀態","77","1","0","1","2","0","0","1","0","1","7"
"30","1","1","114400202","0","24","物理攻擊力提升+{0}","0","24","提升自身{0}的物理攻擊力","10","10","0","0","2","0","0","1","0","1","7"
"30","1","1","114400203","0","0","","0","100","自身物理暴擊提升{0}","10","60","0","0","2","0","0","1","0","1","7"
"30","1","1","114400204","0","0","","0","10","使自己的TP上升提升{0}","10","80","0","0","2","0","0","1","0","1","7"
"0","1","292","114400301","0","0","","3","0.13","","26","114400302","0","0","2","0","0","1","0","1","7"
"0","1","10","114400302","0","0.8","物理傷害+{0}","0","10","對敵方單體造成{0}的物理傷害","1","1","0","0","1","0","0","1","-1","1","3"
"0","1","50","114401201","180","180","","1","92","每當受到能力提升的效果時，賦予聖夜的光輝狀態","77","1","0","1","2","0","0","1","0","1","7"
"180","1","1","114401202","0","27","物理攻擊力提升+{0}","1","27","提升自身{0}的物理攻擊力","10","10","0","0","2","0","0","1","0","1","7"
"180","1","1","114401203","0","0","","1","150","自身物理暴擊提升{0}","10","60","0","0","2","0","0","1","0","1","7"
"180","1","1","114401204","0","18","物理攻擊力提升+{0}","1","18","提升我方全體{0}的物理攻擊力","10","10","0","0","2","0","0","99","2160","3","3"
"180","1","1","114401205","0","0","","1","100","使全體夥伴的物理暴擊提升{0}","10","60","0","0","2","0","0","99","2160","3","3"
"180","1","1","114401206","0","0","","0","15","使自己的TP上升提升{0}","10","80","0","0","2","0","0","1","0","1","7"
"0","1","292","114401301","0","0","","3","0.13","","26","114401302","0","0","2","0","0","1","0","1","7"
"0","1","10","114401302","0","0.8","物理傷害+{0}","0","10","對敵方單體造成{0}的物理傷害","1","1","0","0","1","0","0","1","-1","1","3"
"0","1","0","114401303","0","50","","114401304","1","","28","692","0","0","2","0","0","1","2160","1","7"
"0","1","-1","114401304","0","0","","11440102","0","","22","1","0","0","2","0","0","1","2160","1","7"
"-10","1","50","114410101","0","180","","0","92","","35","1","0","0","2","0","0","1","2160","1","7"
"0","1","50","114410102","0","4","","0","50","","1","1","0","0","1","0","0","1","-1","1","3"
"0","1","50","114410103","0","4","","0","50","","1","1","0","0","1","0","0","1","-1","1","3"
"180","1","1","114410104","0","20","","1","20","","10","10","0","0","2","0","0","1","0","1","7"
"0","1","1000","114410105","0","0","","0","0","","16","1","0","0","2","0","0","1","0","1","7"
"0","1","0","114410106","0","21","","0","1","","28","692","114410107","0","2","0","0","1","2160","1","7"
"0","1","-1","114410107","0","0","","11440103","0","","22","1","0","0","2","0","0","1","2160","1","7"
"-10","1","50","114411101","0","180","","0","92","消耗10個聖夜的光輝","35","1","0","0","2","0","0","1","2160","1","7"
"0","1","50","114411102","0","4","物理傷害+{0}","0","50","對敵方單體造成{0}的物理傷害","1","1","0","0","1","0","0","1","-1","1","3"
"0","1","50","114411103","0","4","物理傷害+{0}","0","50","對敵方單體造成{0}的物理傷害","1","1","0","0","1","0","0","1","-1","1","3"
"180","1","1","114411104","0","20","物理攻擊力提升+{0}","1","20","提升自身{0}的物理攻擊力","10","10","0","0","2","0","0","1","0","1","7"
"0","1","1000","114411105","0","0","","0","0","回復自身{0}的TP","16","1","0","0","2","0","0","1","0","1","7"
"0","1","0","114411106","0","21","","0","1","","28","692","114411107","0","2","0","0","1","2160","1","7"
"0","1","-1","114411107","0","0","","11440103","0","","22","1","0","0","2","0","0","1","2160","1","7"
