31c09434e6b00f24bff24a8b3068aa1f9a7661875ce88b72175a2ed96a6a592a,d72564814d4c1011c78488e042962326babe36d8e45c5e1a755659fb22f8dd45,19c7ce28b0852a548bdb991fe60529318790eb67364deef5fb1e65b032388510,83d828c4b26a815d8a69a8e16a89a0becae142930b1b5a712edced11c1f53eb7,a704927a3fdd514fe20ae9930d2f5f0c0e86776185c553965f2dc94210538ef0,e72087427c7553af332d1ab33f63db0cf72b3fb53fcbb00845a2ba5466de89b3,e89205182d603a05689233ee074a0d9606bb1a4c0c6a1bc705e63be8fc41cac4,f9b2ab28e0ee853f88ba4db67472b566aa6db9f0e7eee39049ea3197dbff4cfb,18821cbb01ca3d43a29130281ce4623d854da456dd3a00797847b1fe9be1517d,7c29dccd32cc0d1cb1eb2948a2542c7eb7b65c54ddea8b9c6e9fdd3bcf45d48a,2a46c911a78eae602e81c62ca6eb04f0e097ec1434e99cabeebcd1a313e3814f,f611bd543d167e5105bd971f9c982dc54dbc3f427875f5caedf599c9ca052c72,395cb5ab300e954ed7ac808caf5afee6f6c7fe876d6b1e388a33835d1dc8962f,1515e0bd4cb32a25d0c898f97672ffd74b4e741b63fdb7d5fcfdec8ef325f7c0,888878630af352040c55d758a138c16d23aadf14b73618fa1f06125ccb249df6,6287acf8c32ecc4312a29408c6937a3479948991cc8af7e765e05a572d4a7ef4,c817347a949ef0ab8c8def5747387670c5cfff5f923a1f97e1485c7022a4056c,9537b70bbf4b206eb8472f07dd4c3fdbb4a6cb7d34973bd21d2ea884e4f952d5,1b0f9266e1ad799121484867de8dc9f99cc95a49c1f2a53bb4105f070c2b6e79
"31","135","0","5575","65","0","1466","33","3135","437","0","30","0","0","5","110701","34349","262","6"
"31","135","0","5575","65","0","1496","34","3135","446","0","30","0","0","5","110701","37355","271","6"
"31","135","0","5945","65","0","1526","35","3135","455","0","30","0","0","5","110701","40467","280","6"
"31","135","0","5945","65","0","1556","36","3135","465","0","30","0","0","5","110701","43723","290","6"
"31","135","0","6365","65","0","1586","37","3135","475","0","30","0","0","5","110701","47043","300","6"
"31","135","0","6785","65","0","1616","38","3135","485","0","30","0","0","5","110701","50473","310","6"
"31","135","0","6785","65","0","1646","39","3135","496","0","30","0","0","5","110701","54050","321","6"
"31","135","0","6785","65","0","1676","40","3135","507","0","30","0","0","5","110701","57769","332","6"
"0","0","0","65","0","0","0","2","100","0","0","0","0","0","1","110801","20","2","0"
"0","5","0","160","0","0","0","3","150","0","0","0","0","0","3","110801","73","6","0"
"0","30","0","375","0","0","0","4","320","2","0","0","0","0","5","110801","175","9","0"
"0","50","0","800","0","0","0","5","480","5","0","10","0","0","11","110801","293","16","0"
"0","50","0","1215","0","0","0","6","870","6","0","10","0","0","15","110801","517","24","3"
"0","75","0","1535","0","0","0","7","1710","8","0","10","0","0","19","110801","780","30","6"
"0","100","0","2015","0","0","0","8","2570","10","0","10","0","0","19","110801","1097","38","9"
"5","100","0","2480","0","0","10","9","3020","20","0","10","0","0","26","110801","1416","53","9"
"10","100","0","3260","5","0","30","10","3320","35","0","10","0","0","27","110801","1726","72","9"
"10","100","0","3880","10","0","82","11","3620","42","0","30","0","0","32","110801","2137","75","9"
"12","100","0","4310","30","0","140","12","4020","45","0","30","0","0","36","110801","2554","87","9"
"14","125","0","4660","50","0","199","13","4140","53","0","30","0","0","36","110801","3013","97","9"
"14","156","0","4990","50","0","282","14","4260","67","0","30","0","0","38","110801","3508","108","9"
"14","162","0","5100","50","0","396","15","4260","75","0","30","0","0","38","110801","4115","118","9"
"14","162","0","5100","53","0","508","16","4260","81","0","30","0","0","38","110801","4760","131","9"
"14","162","0","5150","60","0","619","17","4260","87","0","30","0","0","38","110801","5428","145","9"
"14","162","0","5200","64","0","778","18","4260","96","0","30","0","0","38","110801","6167","154","9"
"14","162","0","5545","64","0","943","19","4260","105","0","30","0","0","38","110801","7003","161","9"
"14","162","0","5990","64","0","1061","20","4260","115","0","30","0","0","43","110801","7897","171","9"
"14","162","0","6245","64","0","1208","21","4260","127","0","30","0","0","48","110801","8869","184","9"
"14","162","0","6400","64","0","1373","22","4260","139","0","30","0","0","48","110801","10055","197","9"
"14","162","0","6490","64","0","1490","23","4260","153","0","30","0","0","48","110801","11441","208","9"
"14","162","0","7105","64","0","1584","24","4260","161","0","30","0","0","48","110801","12952","213","9"
"14","162","0","7630","64","0","1667","25","4260","170","0","30","0","0","48","110801","14628","219","9"
"14","162","0","8155","64","0","1716","26","4260","179","0","30","0","0","48","110801","16467","225","9"
"14","162","0","9000","64","0","1744","27","4260","186","0","30","0","0","48","110801","18406","230","9"
"14","162","0","9845","64","0","1772","28","4260","193","0","30","0","0","48","110801","20474","235","9"
"14","162","0","10690","64","0","1801","29","4260","198","0","30","0","0","48","110801","22715","240","9"
"14","162","0","11010","64","0","1831","30","4260","208","0","30","0","0","48","110801","25110","250","9"
"14","162","0","11535","64","0","1861","31","4260","213","0","30","0","0","48","110801","27641","255","9"
"14","162","0","12585","64","0","1891","32","4260","213","0","30","0","0","48","110801","30272","255","9"
"14","162","0","13480","64","0","1920","33","4260","219","0","30","0","0","48","110801","33006","261","9"
"14","162","0","13850","64","0","1948","34","4260","231","0","30","0","0","48","110801","35904","273","9"
"14","162","0","14220","64","0","1976","35","4260","243","0","30","0","0","48","110801","38931","285","9"
"14","162","0","14590","64","0","2004","36","4260","256","0","30","0","0","48","110801","42057","298","9"
"14","162","0","15010","64","0","2032","37","4260","270","0","30","0","0","48","110801","45277","312","9"
"14","162","0","15850","64","0","2060","38","4260","284","0","30","0","0","48","110801","48558","326","9"
"14","162","0","16270","64","0","2088","39","4260","299","0","30","0","0","48","110801","51984","341","9"
"14","162","0","16270","64","0","2116","40","4260","315","0","30","0","0","48","110801","55588","357","9"
"0","10","0","65","0","0","0","2","75","0","0","0","0","0","1","110901","16","1","0"
"0","30","0","185","0","0","0","3","125","0","0","0","0","0","2","110901","68","3","0"
"0","60","0","420","0","0","0","4","260","3","0","0","0","0","4","110901","158","7","0"
"0","100","0","810","0","0","0","5","420","7","0","0","0","0","7","110901","293","12","0"
"0","130","0","1340","0","0","0","6","630","11","0","0","0","0","11","110901","486","17","3"
"0","155","0","1660","0","0","0","7","1235","17","0","0","0","0","15","110901","731","26","6"
"9","180","0","2290","0","0","10","8","1795","24","0","0","0","0","15","110901","1030","35","9"
"23","205","0","2540","0","0","40","9","1795","27","5","0","0","0","16","110901","1459","46","9"
"37","205","0","2740","0","0","100","10","1795","35","10","10","0","0","16","110901","1941","51","9"
"37","205","0","3100","3","0","158","11","1795","44","15","20","0","0","16","110901","2439","55","9"
"37","205","0","3470","36","0","198","12","2045","46","15","20","0","0","18","110901","2871","66","9"
"37","230","0","3720","56","0","251","13","2045","54","15","20","0","0","18","110901","3345","79","9"
"37","255","0","3880","56","0","328","14","2045","68","15","20","0","0","20","110901","3840","97","9"
"37","255","0","3880","56","0","448","15","2045","82","15","20","0","0","20","110901","4412","111","9"
"37","255","0","3880","59","0","586","16","2045","94","15","20","0","0","20","110901","5015","124","9"
"37","255","0","3930","62","0","711","17","2195","104","15","20","0","0","20","110901","5637","143","9"
"37","255","0","3980","62","0","848","18","2345","121","15","20","0","0","22","110901","6289","162","9"
"37","255","0","4075","62","0","978","19","2345","134","15","20","0","0","24","110901","7103","176","9"
"37","255","0","4270","62","0","1069","20","2345","144","15","20","0","0","24","110901","8031","194","9"
"37","255","0","4580","62","0","1164","21","2345","156","15","20","0","0","24","110901","9005","217","9"
"37","255","0","4790","62","0","1248","22","2345","174","15","20","0","0","24","110901","10146","240","9"
"37","255","0","4880","62","0","1289","23","2345","194","15","20","0","0","24","110901","11510","257","9"
"37","255","0","5495","62","0","1318","24","2345","202","15","20","0","0","24","110901","13053","262","9"
"37","255","0","6020","62","0","1351","25","2345","211","15","20","0","0","24","110901","14754","268","9"
"37","255","0","6545","62","0","1375","26","2345","220","15","20","0","0","24","110901","16606","274","9"
"37","255","0","7390","62","0","1393","27","2345","227","15","20","0","0","24","110901","18550","279","9"
"37","255","0","7710","62","0","1418","28","2345","239","15","20","0","0","24","110901","20627","289","9"
"37","255","0","8030","62","0","1451","29","2345","249","15","20","0","0","24","110901","22874","299","9"
"37","255","0","8350","62","0","1494","30","2345","264","15","20","0","0","24","110901","25212","314","9"
"37","255","0","8350","62","0","1546","31","2345","284","15","20","0","0","24","110901","27640","334","9"
"37","255","0","8350","62","0","1597","32","2345","304","15","20","0","0","24","110901","30178","354","9"
"37","255","0","8350","62","0","1645","33","2345","325","15","20","0","0","24","110901","32853","375","9"
"37","255","0","8350","62","0","1691","34","2345","347","15","20","0","0","24","110901","35682","397","9"
"37","255","0","8350","62","0","1737","35","2345","369","15","20","0","0","24","110901","38639","419","9"
"37","255","0","8350","62","0","1783","36","2345","392","15","20","0","0","24","110901","41696","442","9"
"37","255","0","8350","62","0","1829","37","2345","416","15","20","0","0","24","110901","44853","466","9"
"37","255","0","8350","62","0","1875","38","2345","440","15","20","0","0","24","110901","48113","490","9"
"37","255","0","8350","62","0","1921","39","2345","464","15","20","0","0","24","110901","51471","514","9"
"37","255","0","8350","62","0","1967","40","2345","488","15","20","0","0","24","110901","54955","538","9"
"0","0","0","55","0","23","0","2","75","2","0","0","0","0","0","111001","0","1","0"
"0","0","0","150","0","78","0","3","150","7","0","0","0","0","0","111001","0","2","0"
"0","5","0","325","0","169","0","4","200","16","0","10","0","0","0","111001","0","5","0"
"0","15","0","625","0","322","0","5","200","32","0","10","0","0","0","111001","0","7","0"
"0","15","0","1155","0","495","0","6","200","51","0","25","0","0","0","111001","0","15","0"
"0","50","0","1515","0","724","0","7","200","69","0","30","0","0","0","111001","26","22","0"
"4","50","0","1845","0","988","0","8","200","90","0","60","0","0","0","111001","52","33","0"
"9","50","0","2380","0","1252","0","9","200","117","5","95","0","0","0","111001","52","44","0"
"14","85","16","2920","0","1551","0","10","300","139","10","100","0","0","0","111001","52","56","0"
"14","85","24","3540","0","1842","0","11","840","171","10","124","0","0","0","111001","52","67","0"
"17","111","41","3900","0","2179","0","12","1060","196","14","130","0","0","0","111001","52","84","0"
"17","133","57","4060","0","2519","0","13","1180","226","19","132","0","0","0","111001","52","110","0"
"17","145","67","4320","0","2859","0","14","1300","263","21","136","0","0","0","111001","52","138","0"
"17","145","81","4520","0","3255","0","15","1520","297","21","145","0","0","0","111001","52","165","0"
"17","145","97","4750","0","3701","0","16","1520","328","21","151","0","0","0","111001","52","195","0"
"17","160","117","4880","0","4152","0","17","1520","367","21","152","0","0","3","111001","52","223","0"
"17","185","132","5225","0","4600","0","18","1520","413","21","152","0","0","3","111001","52","259","0"
"17","185","157","5870","0","5071","0","19","1615","465","21","152","0","0","3","111001","52","300","0"
"17","185","193","6455","0","5660","0","20","1615","512","21","152","0","0","3","111001","52","342","0"
"17","185","228","7040","0","6236","0","21","1615","574","21","152","0","0","3","111001","52","391","0"
"17","185","264","8245","0","6900","0","22","1715","636","21","152","0","0","3","111001","52","443","0"
"17","185","294","9705","0","7660","0","23","1715","702","21","152","0","0","3","111001","52","502","0"
"17","185","294","11230","0","8501","0","24","1715","777","21","152","0","0","3","111001","52","563","0"
"17","185","319","12525","0","9607","0","25","1715","838","21","152","0","0","3","111001","52","617","0"
"17","185","346","13520","0","11004","0","26","1715","887","21","152","0","0","3","111001","52","660","0"
"17","185","363","14635","0","12544","0","27","1715","931","21","152","0","0","3","111001","52","701","0"
"17","185","380","15855","0","14190","0","28","1715","975","21","152","0","0","3","111001","52","744","0"
"17","185","397","17230","0","15938","0","29","1715","1023","21","152","0","0","3","111001","52","792","0"
"17","185","415","18685","0","17793","0","30","1715","1074","21","152","0","0","3","111001","52","843","0"
"17","185","433","20220","0","19738","0","31","1715","1126","21","152","0","0","3","111001","52","895","0"
"17","185","451","21830","0","21773","0","32","1715","1179","21","152","0","0","3","111001","52","948","0"
"17","185","469","23610","0","23924","0","33","1715","1233","21","152","0","0","3","111001","52","1002","0"
"17","185","486","25630","0","26191","0","34","1715","1289","21","152","0","0","3","111001","52","1058","0"
"17","185","503","27820","0","28569","0","35","1715","1345","21","152","0","0","3","111001","52","1114","0"
"17","185","520","30180","0","31029","0","36","1715","1402","21","152","0","0","3","111001","52","1171","0"
"17","185","537","32615","0","33570","0","37","1715","1461","21","152","0","0","3","111001","52","1230","0"
"17","185","554","35215","0","36200","0","38","1715","1520","21","152","0","0","3","111001","52","1289","0"
"17","185","571","37980","0","38915","0","39","1715","1579","21","152","0","0","3","111001","52","1348","0"
"17","185","588","41010","0","41736","0","40","1715","1638","21","152","0","0","3","111001","52","1407","0"
"0","0","0","55","0","26","0","2","50","3","0","0","0","0","0","111101","0","0","0"
"0","0","0","150","0","84","0","3","100","9","0","0","0","0","0","111101","0","0","0"
"0","0","0","270","0","214","0","4","100","16","0","0","0","0","0","111101","0","1","0"
"0","25","0","360","0","405","0","5","100","29","0","0","0","0","0","111101","0","1","0"
"0","75","0","710","0","634","0","6","100","42","0","0","0","0","0","111101","0","3","0"
"0","145","0","955","0","929","0","7","100","53","0","5","0","0","0","111101","0","5","0"
"4","180","0","1120","0","1247","0","8","100","71","0","50","0","0","0","111101","0","7","0"
"9","215","11","1260","0","1601","0","9","100","90","5","80","0","0","0","111101","0","7","0"
"14","230","25","1530","0","1962","0","10","520","114","10","100","0","0","0","111101","0","8","0"
"14","246","50","1690","0","2420","0","11","860","131","17","111","0","0","0","111101","0","8","0"
"14","272","76","1790","0","2899","0","12","1080","147","22","122","0","0","0","111101","0","13","0"
"14","282","102","1930","0","3391","0","13","1320","165","27","128","0","0","0","111101","0","23","0"
"14","292","136","2130","0","3917","0","14","1560","183","29","128","0","0","0","111101","0","35","0"
"16","292","166","2220","0","4467","0","15","1800","202","29","133","0","0","0","111101","0","51","0"
"16","292","202","2380","0","5081","0","16","1800","221","29","139","0","0","0","111101","0","64","0"
"16","317","237","2380","0","5736","0","17","1800","240","29","145","0","0","0","111101","0","78","0"
"16","327","285","2725","0","6437","0","18","1800","260","29","146","0","0","0","111101","0","92","0"
"16","327","344","3245","0","7192","0","19","1800","283","29","146","0","0","0","111101","0","110","0"
"16","327","415","4015","0","8017","0","20","1800","306","29","146","0","0","0","111101","0","130","0"
"16","327","486","4665","0","8834","0","21","1900","344","29","146","0","0","0","111101","0","158","0"
"16","327","552","5630","0","9785","0","22","2000","383","29","146","0","0","0","111101","0","189","0"
"16","327","582","6795","0","10867","0","23","2000","429","29","146","0","0","0","111101","0","218","0"
