0b987c0bb29ed22190e108e30bf719b532b7d69d47c7f011d43e67ab1e999155,3877f5fb12e5b102e2ca7d31a6320507e527ea58520262f6d2df108f80a7bfb0,3bb0beac2b3fa519edf329335c4f28469f2165e4b7e26ae140803f00ff87afde,b848cddd9b48b86b79556ae02966c27c00525240fdf9a275920334335b7ff1f0,40ea1a2683e81f57f9994e57533d59c62330d987202663d5e84d14255e48b4f8,a388d5d9efd008119c8a55543b31a0356e560784ae10584388ce4d2477ecfdf8,7fac91c6a2ff300b148417e57e5aaa6d3ec80faf0de912ba76477d65e0d7c3b1,77afcf33c3bbae93dff1c71ffa8adadaece0df0e6633c39e51c8a7dda1874e1c,b101e552f58c1a03d587c3ef31cc023c67656764ebdf855b4cbf7a4c33591e9c,826be9599fb924d111fc299fd102c67ed55df89002a13f694d8b6b130054286b,61befb1c5e957877d7be5f560ebaaecc31bd5676495b9ff249e1cca34ebcb823,cfaecafdb3fb73fc22ed188b5a3e466fce765a277696a0277bf2de4da75f66d7,96c8d84919505faeef2d439230d904fdfca315ffcf506a452b2bd4c773e97687,3bb366a2fc06c86fbeacdb5db9d5241ccd74539cad15e2d92c14452d4531009c,866f0e1f69cbbee11dcc8faf810c8a560e4ff33687312d31ed5ea1dbd8cd5eb5,63cb44be90359f02fb5882a4c82930dfdca3f67e64e984bc843f1453b4d1b478,1f267baddd0225c726a9d333f23f1094dc3066cab820d81852209848174921f8,44c26a02ece81b3d1020a07ec06a87933bc2c451262958feaf29a3b90f2fb029,243467e8c9e1c5960160da8baa51a5dd664dba33fc693bd0d067ff15bcbc8e03,d8e5a00122730ce40153e88b4dcbe203df32f9306517937ce1d1f159ac0931cf,18878ab35ff0e4422fd62c3cfacf911dedccdde28a2cbeeefb49a5be00b023b6
"0","1","2","0","","1","20","3","10","124600104","80","10","1","2160","18","0","99","0","0","0","使目標我方的TP上升提升{0}"
"18","1","2","0","物理攻擊力提升+{0}","1","3","3","10","124600201","10","18","1","2160","12","0","99","0","0","0","提升我方全體{0}的物理攻擊力"
"0","1","2","0","","1","3","3","10","124600202","60","50","1","2160","12","0","99","0","0","0","使全體夥伴的物理暴擊提升{0}"
"1","0","2","0","","100","3","3","16","124600203","1","0","1","2160","0","0","99","0","0","0","回復我方全體{0}的TP"
"0","0","2","0","","0","5","2","7","124600301","1","0","1","2160","0","0","1","0","0","0",""
"8","0","2","0","HP回復量+{0}","1","5","2","4","124600302","2","8","1","2160","0.6","0","1","0","0","0","回復我方單體{0}的HP"
"0","1","2","0","","1","3","2","10","124600303","110","16","1","200","12","0","99","0","0","0","提升範圍內我方物理攻擊暴擊時的傷害{0}%"
"20","1","2","0","物理攻擊力提升+{0}","1","3","2","10","124600304","10","20","1","200","12","0","99","0","0","0","提升範圍內的我方{0}的物理攻擊力"
"1.2","1","2","0","魔法防禦力提升+{0}","1","3","2","10","124600305","40","1.2","1","200","12","0","99","0","0","0","提升範圍內的我方{0}的魔法防禦力"
"20","1","2","0","物理攻擊力提升+{0}","1","3","3","10","124601201","10","20","1","2160","12","0","99","0","0","0","提升我方全體{0}的物理攻擊力"
"0","1","2","0","","1","3","3","10","124601202","60","80","1","2160","12","0","99","0","0","0","使全體夥伴的物理暴擊提升{0}"
"1","0","2","0","","100","3","3","16","124601203","1","0","1","2160","0","0","99","0","0","0","回復我方全體{0}的TP"
"12","0","2","0","無效傷害量+{0}","30","3","3","6","124601204","2","30","1","2160","0","0","99","0","0","0","展開{0}傷害量的魔法無效護盾"
"15","0","0","0","魔法攻擊力提升+{0}","1","0","0","90","124650101","4","15","1","0","1","0","0","0","0","0","提升自身{0}的魔法攻擊力"
"15","0","0","0","魔法攻擊力提升+{0}","1","0","0","90","124651101","4","240","1","0","1","0","0","0","0","0","提升自身{0}的魔法攻擊力"
"4.8","0","1","0","物理傷害+{0}","60","3","3","1","124700101","1","60","1","2160","0","0","1","0","0","0","對敵方單體造成{0}的物理傷害"
"0","1","1","0","","1","3","3","10","124700102","141","6","1","2160","12","0","1","0","0","0","提升敵方單體受到暴擊時的傷害6％"
"1","124700105","1","0","","1","3","3","28","124700103","6127","0","1","2160","0","0","1","0","0","0",""
"1","124700106","1","0","","1","3","3","28","124700104","6127","0","1","2160","0","0","1","0","0","0",""
"18","1","2","0","物理攻擊力提升+{0}","1","7","3","10","124700105","10","18","1","2160","180","0","1","0","0","0","當敵人處於朦朧狀態時，使自身的物理攻擊力提升{0}"
"0","1","2","0","","1","7","3","10","124700106","60","75","1","2160","180","0","1","0","0","0","當敵人處於朦朧狀態時，使自身的物理暴擊提升{0}"
"1.9","0","1","0","物理傷害+{0}","23.75","3","3","1","124700201","1","23.75","1","2160","0","0","1","0","0","0","對敵方單體造成{0}的物理傷害"
"12","1","1","0","","1","3","3","35","124700202","0","127","1","2160","1","0","1","0","0","0",""
"0","1","1","0","","1","3","3","10","124700203","141","6","1","2160","12","0","1","0","0","0","提升敵方單體受到暴擊時的傷害6％"
"1","124700305","1","0","","1","3","3","28","124700301","6127","0","1","2160","0","0","1","0","124700303","0",""
"1","124700306","1","0","","1","3","3","28","124700302","6127","0","1","2160","0","0","1","0","124700304","0",""
"1.5","0","1","0","物理傷害+{0}","18.75","3","3","1","124700303","1","18.75","1","2160","0","0","1","0","0","0","當敵人並非朦朧狀態時，對敵方單體造成{0}的物理傷害"
"0.5","1","1","0","物理防禦力降低+{0}","1","3","3","10","124700304","21","0.5","1","2160","18","0","1","0","0","0","當敵人並非朦朧狀態時，使敵方單體的物理防禦力降低{0}"
"3","0","1","0","物理傷害+{0}","37.5","3","3","1","124700305","1","37.5","1","2160","0","0","1","0","0","0","當敵人處於朦朧狀態時，對敵方單體造成{0}的物理傷害"
"0.7","1","1","0","物理防禦力降低+{0}","1","3","3","10","124700306","21","0.7","1","2160","18","0","1","0","0","0","當敵人處於朦朧狀態時，使敵方單體的物理防禦力降低{0}"
"1.9","0","1","0","物理傷害+{0}","23.75","3","3","1","124701201","1","23.75","1","2160","0","0","1","0","0","0","對敵方單體造成{0}的物理傷害"
"12","1","1","0","","1","3","3","35","124701202","0","127","1","2160","1","0","1","0","0","0",""
"0.2","1","1","0","物理防禦力降低+{0}","1","3","3","10","124701203","21","0.2","1","2160","12","0","1","0","0","0","降低敵方單體{0}的物理防禦力"
"0","1","1","0","","1","3","3","10","124701204","141","6","1","2160","12","0","1","0","0","0","提升敵方單體受到暴擊時的傷害6％"
"15","0","0","0","物理攻擊力提升+{0}","1","0","0","90","124750101","2","15","1","0","1","0","0","0","0","0","提升自身{0}的物理攻擊力"
"15","0","0","0","物理攻擊力提升+{0}","1","0","0","90","124751101","2","240","1","0","1","0","0","0","0","0","提升自身{0}的物理攻擊力"
"3","0","1","0","物理傷害+{0}","37.5","3","1","1","124800101","1","37.5","1","-1","0","0","1","0","0","0","對敵方單體造成{0}的物理傷害"
"0.4","1","1","0","物理防禦力降低+{0}","1","3","1","10","124800102","21","0.4","1","-1","18","0","1","0","0","0","降低敵方單體{0}的物理防禦力"
"22","1","2","0","物理攻擊力提升+{0}","1","20","3","10","124800103","10","22","1","2160","18","0","99","0","0","0","讓目標夥伴的物理攻擊力提升{0}"
"19","1","2","0","物理攻擊力提升+{0}","1","20","3","10","124800201","10","19","1","2160","12","0","99","0","0","0","讓目標夥伴的物理攻擊力提升{0}"
"0","1","2","0","","1","20","3","10","124800202","60","125","1","2160","12","0","99","0","0","0","提升該目標夥伴{0}的物理暴擊"
"0","1","2","0","","1","20","3","10","124800203","110","10","1","2160","12","0","99","0","0","0","使目標我方進行物理攻擊暴擊時造成的傷害提升{0}％"
"17","1","2","0","物理攻擊力提升+{0}","1","20","3","10","124800301","10","17","1","2160","12","0","99","0","0","0","讓目標夥伴的物理攻擊力提升{0}"
"0","124800303","2","0","","0","7","1","28","124800302","1211","0","1","0","0","0","1","0","124800304","0",""
"1","0","2","0","","65","20","3","16","124800303","1","0","1","2160","0","0","99","0","0","0","使目標我方恢復{0}的TP"
"1","0","2","0","","520","20","3","16","124800304","1","0","1","2160","0","0","99","0","0","0","初次使用時，使目標我方的TP恢復{0}"
"0","0","2","0","","0","7","1","28","124800305","1211","0","1","0","0","0","1","0","124800306","0",""
"0.3","1","1","0","物理防禦力降低+{0}","1","3","3","10","124800306","21","0.3","1","2160","180","0","99","0","0","0","初次使用時，使敵方全體的物理防禦力降低{0}"
"0","0","2","0","","1","7","1","45","124800307","1","0","1","0","0","0","1","0","0","0",""
"30","1","2","0","物理攻擊力提升+{0}","1","20","3","10","124801201","10","30","1","2160","12","0","99","0","0","0","讓目標夥伴的物理攻擊力提升{0}"
"0","1","2","0","","1","20","3","10","124801202","60","150","1","2160","12","0","99","0","0","0","提升該目標夥伴{0}的物理暴擊"
"0","1","2","0","","1","20","3","10","124801203","110","12","1","2160","12","0","99","0","0","0","使目標我方進行物理攻擊暴擊時造成的傷害提升{0}％"
"0","1","2","0","","1","20","3","10","124801204","80","5","1","2160","12","0","99","0","0","0","使目標我方的TP上升提升{0}"
"15","0","0","0","物理攻擊力提升+{0}","1","0","0","90","124850101","2","15","1","0","1","0","0","0","0","0","提升自身{0}的物理攻擊力"
"15","0","0","0","物理攻擊力提升+{0}","1","0","0","90","124851101","2","240","1","0","1","0","0","0","0","0","提升自身{0}的物理攻擊力"
"0","124900102","2","0","","0","7","1","28","124900101","1211","0","1","0","0","0","1","0","124900103","0",""
"3","0","1","0","物理傷害+{0}","37.5","3","1","1","124900102","1","37.5","1","600","0","0","99","0","0","0","對範圍內的敵人造成{0}的物理傷害"
"6","0","1","0","初次使用時的物理傷害+{0}","75","3","1","1","124900103","1","75","1","600","0","0","99","0","0","0","初次使用時，對範圍內的敵人造成{0}的物理傷害"
"500","0","1","0","","300","3","1","3","124900104","3","0","1","600","0","0","99","0","0","0",""
"32","1","2","0","物理攻擊力提升+{0}","1","7","2","10","124900105","10","32","1","-1","7.5","0","1","0","0","0","提升自身{0}的物理攻擊力"
"0","0","2","0","","1","7","1","45","124900106","1","0","1","0","0","0","1","0","0","0",""
"1.8","0","1","0","物理傷害+{0}","22.5","3","1","1","124900201","1","22.5","1","450","0","0","99","0","0","0","對範圍內的敵人造成{0}的物理傷害"
"0","124900203","2","0","","0","7","1","28","124900202","1221","0","1","0","0","0","1","0","124900204","0",""
"0","1","2","0","","1","7","2","10","124900203","60","100","1","-1","12","0","1","0","0","0","自身物理暴擊提升{0}"
"0","1","2","0","","1","7","2","10","124900204","60","250","1","-1","12","0","1","0","0","0","初次使用時，使自身物理暴擊提升{0}"
"0","0","2","0","","1","7","1","45","124900205","2","0","1","0","0","0","1","0","0","0",""
"0","124900302","2","0","","0","7","1","28","124900301","1231","0","1","0","0","0","1","0","124900303","0",""
"20","1","2","0","物理攻擊力提升+{0}","1","7","2","10","124900302","10","20","1","-1","12","0","1","0","0","0","提升自身{0}的物理攻擊力"
"40","1","2","0","初次使用時，物理攻擊力提升+{0}","1","7","2","10","124900303","10","40","1","-1","12","0","1","0","0","0","初次使用時，提升自身{0}的物理攻擊力"
"0","124900305","2","0","","0","7","1","28","124900304","1231","0","1","0","0","0","1","0","124900306","0",""
"1","0","2","0","","200","7","2","16","124900305","1","0","1","-1","0","0","1","0","0","0","回復自身{0}的TP"
"1","0","2","0","","1000","7","2","16","124900306","1","0","1","-1","0","0","1","0","0","0","初次使用時，使自身的TP恢復{0}"
"0","0","2","0","","1","7","1","45","124900307","3","0","1","0","0","0","1","0","0","0",""
"2.4","0","1","0","物理傷害+{0}","30","3","1","1","124901201","1","30","1","450","0","0","99","0","0","0","對範圍內的敵人造成{0}的物理傷害"
"0","124901203","2","0","","0","7","1","28","124901202","1221","0","1","0","0","0","1","0","124901204","0",""
"0","1","2","0","","1","7","2","10","124901203","60","100","1","-1","12","0","1","0","0","0","自身物理暴擊提升{0}"
"0","1","2","0","","1","7","2","10","124901204","60","250","1","-1","12","0","1","0","0","0","初次使用時，使自身物理暴擊提升{0}"
"0","0","2","0","","0","7","1","28","124901205","1221","0","1","0","0","0","1","0","124901206","0",""
"1","0","2","0","","1000","7","2","16","124901206","1","0","1","-1","0","0","1","0","0","0","初次使用時，使自身的TP恢復{0}"
"0","0","2","0","","1","7","1","45","124901207","2","0","1","0","0","0","1","0","0","0",""
"15","0","0","0","物理攻擊力提升+{0}","1","0","0","90","124950101","2","15","1","0","1","0","0","0","0","0","提升自身{0}的物理攻擊力"
"15","0","0","0","物理攻擊力提升+{0}","1","0","0","90","124951101","2","240","1","0","1","0","0","0","0","0","提升自身{0}的物理攻擊力"
"0","12500102","2","0","","15","7","1","14","125000101","1","0","1","0","0","0","1","0","0","0",""
"0","12500101","2","0","","0","7","1","14","125000102","3","0","1","0","0","0","1","0","0","0",""
"15","0","2","0","","0.8","7","1","83","125000103","2","0","1","0","0","0","1","0","0","0","自身的行動速度上升80％"
"15","0","2","0","","1","7","1","35","125000104","0","130","1","0","1","0","1","0","0","0",""
"7.5","0","1","0","物理傷害+{0}","93.75","3","1","1","125000105","1","93.75","1","-1","0","0","1","0","0","0","對敵方單體造成{0}的物理傷害"
"0","1","2","0","","1","7","1","10","125000106","110","7","1","0","15","0","1","0","0","0","提升自己物理攻擊暴擊時的傷害{0}%"
"2.5","0","1","0","物理傷害+{0}","31.25","3","1","1","125000201","1","31.25","1","-1","0","0","1","0","0","0","對敵方單體造成{0}的物理傷害"
"0.4","1","1","0","物理防禦力降低+{0}","1","3","1","10","125000202","21","0.4","1","-1","12","0","1","0","0","0","降低敵方單體{0}的物理防禦力"
"2.5","0","1","0","物理傷害+{0}","31.25","3","1","1","125000301","1","31.25","1","-1","0","0","1","0","0","0","對敵方單體造成{0}的物理傷害"
"25","1","2","0","物理攻擊力提升+{0}","1","7","2","10","125000302","10","25","1","-1","12","0","1","0","0","0","提升自身{0}的物理攻擊力"
"0","1","2","0","","1","7","2","10","125000303","60","100","1","-1","12","0","1","0","0","0","自身物理暴擊提升{0}"
"4","0","1","0","物理傷害+{0}","50","3","1","1","125001201","1","50","1","-1","0","0","1","0","0","0","對敵方單體造成{0}的物理傷害"
"0.5","1","1","0","物理防禦力降低+{0}","1","3","1","10","125001202","21","0.5","1","-1","12","0","1","0","0","0","降低敵方單體{0}的物理防禦力"
"2.5","0","1","0","物理傷害+{0}","31.25","3","1","1","125010101","1","31.25","1","-1","0","0","1","0","0","0","對敵方單體造成{0}的物理傷害"
"0.8","1","1","0","物理防禦力降低+{0}","1","3","1","10","125010102","21","0.8","1","-1","12","0","1","0","0","0","降低敵方單體{0}的物理防禦力"
"5","0","1","0","物理傷害+{0}","62.5","3","1","1","125010103","1","62.5","1","-1","0","0","1","0","0","0","對敵方單體造成{0}的物理傷害"
"2.5","0","1","0","物理傷害+{0}","31.25","3","1","1","125010201","1","31.25","1","-1","0","0","1","0","0","0","對敵方單體造成{0}的物理傷害"
"50","1","2","0","物理攻擊力提升+{0}","1","7","2","10","125010202","10","50","1","-1","12","0","1","0","0","0","提升自身{0}的物理攻擊力"
"0","1","2","0","","1","7","2","10","125010203","60","200","1","-1","12","0","1","0","0","0","自身物理暴擊提升{0}"
"5","0","1","0","物理傷害+{0}","62.5","3","1","1","125010204","1","62.5","1","-1","0","0","1","0","0","0","對敵方單體造成{0}的物理傷害"
"4","0","1","0","物理傷害+{0}","50","3","1","1","125011101","1","50","1","-1","0","0","1","0","0","0","對敵方單體造成{0}的物理傷害"
"0.8","1","1","0","物理防禦力降低+{0}","1","3","1","10","125011102","21","0.8","1","-1","12","0","1","0","0","0","降低敵方單體{0}的物理防禦力"
"5","0","1","0","物理傷害+{0}","62.5","3","1","1","125011103","1","62.5","1","-1","0","0","1","0","0","0","對敵方單體造成{0}的物理傷害"
"0.1","1","1","0","物理防禦力降低+{0}","1","3","1","10","125011104","21","0.1","1","-1","12","0","1","0","0","0","降低敵方單體{0}的物理防禦力"
"15","0","0","0","物理攻擊力提升+{0}","1","0","0","90","125050101","2","15","1","0","1","0","0","0","0","0","提升自身{0}的物理攻擊力"
"15","0","0","0","物理攻擊力提升+{0}","1","0","0","90","125051101","2","240","1","0","1","0","0","0","0","0","提升自身{0}的物理攻擊力"
"0","3","2","0","","4","3","2","26","125100101","125100102","0.48","1","150","0","0","99","0","0","0",""
"2.4","0","1","0","物理傷害+{0}","30","3","3","1","125100102","1","30","1","2160","0","0","99","0","0","0","對敵方全體造成{0}的物理傷害"
"2.5","0","2","0","HP回復量+{0}","1","3","2","4","125100103","1","2.5","1","150","0.25","0","99","0","0","0","回復範圍內的我方{0}的HP"
"3","2","2","0","","4","3","2","26","125100104","125100105","3","1","150","0","0","99","0","0","0",""
"15","1","2","0","物理攻擊力提升+{0}","1","7","2","10","125100105","10","15","1","-1","18","0","1","0","0","0","提升自身{0}的物理攻擊力"
"0","3","2","0","","4","3","2","26","125100201","125100202","0.48","1","150","0","0","99","0","0","0",""
"1.2","0","1","0","物理傷害+{0}","15","3","1","1","125100202","1","15","1","2160","0","0","99","0","0","0","對範圍內的敵人造成{0}的物理傷害"
"1","0","2","0","","75","3","2","16","125100203","1","0","1","150","0","0","99","0","0","0","使範圍內我方的TP恢復75"
"0","1","2","0","","4","3","2","26","125100204","125100205","10","1","150","0","0","99","0","0","0",""
"1","0","2","0","","100","7","2","16","125100205","1","0","1","-1","0","0","1","0","0","0","使自身的TP恢復100"
"0","0","2","0","","5","43","3","2","125100301","3","2200","1","2160","0","0","1","0","0","0",""
"0","125100303","2","0","","1","3","3","28","125100302","701","2","1","0","0","0","99","0","125100305","0",""
"12","1","2","0","物理攻擊力提升+{0}","21","7","3","38","125100303","10","21","1","0","0","0","1","150","3","0","展開領域使物理攻擊力提升{0}"
"0.05","0","2","150","每１秒的HP回復量+{0}","0.5","7","3","37","125100304","3","0.5","1","0","0","0","1","7.5","0","0","展開每秒回復{0}HP的結界"
"12","1","2","0","","21","43","3","38","125100305","10","21","1","0","0","0","1","150","3","0",""
"0.05","0","2","150","","0.5","43","3","37","125100306","3","0.5","1","0","0","0","1","7.5","0","0",""
"0","3","2","0","","4","3","2","26","125101201","125101202","0.48","1","150","0","0","99","0","0","0",""
