fa98616cf71b0f0680352ac6eb27f8fab6d6b8bdbe5880b5ad74da6bc7a5fb74,efa0048f251249567ce0a105b588f2c6db3d98da1ccda1db49879f492c272020,8936ed008de271a8bddb6bc6842b075f9a501ce1039e10071184d5fcabc782c7,6007fd3d9f30efd0bc3439329754e03636bc86d3c2f26b588b7b2dc0404e9fcb,2ccb0778ee7fa7561603f1bf3eb47c8464b1cd4e530d839567c428a05b1a8591,da78ff28fff3ab816cc8040f48e37557629ef8ba6b0faaa8c07049818dcde60e,b255b55d191023a6d75f15dca805d5dd753abe84d3406def49f6fdae7efddaf6,13a6e6e128fb9264ff5b0263a9d7b4f6b8d80c9d83596d75be60c789596b95af,4df3640d49fc2de996042e988c6abba215b4d9192d4def2cadfe7e1736baa1c8,6bb6a79cff394a492997ad67afcce0dae5250953d8e125426a7f545198edab35,bdf81f32215eb3a2e41147e76c48ec619708adbfb333aee28d4e8fd32fa651d2,d19dc3f71c73d8b0b361d0a7f49add5c87238b18dc1089f07356c5c498f1037c,79788a8d5a8bf4a9f661cc98de46915499973ad5d234d5757e968bc1dce2cd98,6f0a31d7e7785b6279c8852bb3b009c0619b0050ef5c53bb9521c1a075612aca,bbbc67763f08d8ee7afc9a09a76db988d8c7a894674e9b8be6ebc3fe4a6a07d1,e911cc62007b1912b9c5d68c462a7b786f518be2e5d7bc3d62872d70fe3e9e3f,fd931fc59ef93f444c8cbab8666a4649e825d1dab132eca924ab9fb17949df7e,dbeb982276d177916c1907af7bfc93d8444054d403e25673e5f6a60245ab66ef,1e710873f41e47b2abed5120fe3b999a9fadce9251237d84f450cec036a5b204,737e86bd60ee4b6c896b26619fc2d390311f5937ff3a18fcfda320a9346b3976,7a74b0584dc02a69d7d5dbaa979b12b3cc4b5b39dee58f9921d0063552f6afb2,faf380bce6623e47cb6f73fd7cd935e3ebce0220281b5b40ab455a0e5e4ff515,3c6bacb4c9bb354817207030f2a069cd746aac0b4ddb960dcab573074fb8ae87,cd02bb85027eed335cceb2ec365f28120f1e94fde2eafafd9a117dc951a3ca11
"1","3","21130501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","211305"
"1","3","21130601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","211306"
"1","3","21130701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","211307"
"1","3","21130801","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","211308"
"1","3","21130901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","211309"
"1","3","21140001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","211400"
"1","3","21150001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","211500"
"1","3","21150101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","211501"
"1004","4","21160001","0","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1004","3","0","0","1001","211600"
"1001","4","21170001","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1001","3","0","0","1","211700"
"1002","3","21180001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002","2","0","0","1002","211800"
"1002","3","21180101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002","2","0","0","1002","211801"
"1002","3","21180201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002","2","0","0","1002","211802"
"1","2","21190101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","211901"
"1","2","21190201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","211902"
"1","2","21190301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","211903"
"1","2","21190401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","211904"
"1","8","21200101","1","0","0","0","0","0","0","0","1","1","0","1002","0","1001","0","1002","4","0","0","1001","212001"
"1002","7","21210101","1002","0","0","0","0","0","0","0","1001","1","0","0","0","1","0","1","3","0","0","1001","212101"
"1001","7","21220101","1001","0","0","0","0","0","0","0","1002","1","0","0","0","1","0","1","3","0","0","1002","212201"
"1002","7","21230101","1002","0","0","0","0","0","0","0","1001","1","0","0","0","1","0","1","3","0","0","1001","212301"
"1001","7","21240101","1001","0","0","0","0","0","0","0","1001","1","0","0","0","1","0","1","3","0","0","1","212401"
"1001","7","21250101","1001","0","0","0","0","0","0","0","1002","1","0","0","0","1","0","1","3","0","0","1002","212501"
"1002","7","21260101","1002","0","0","0","0","0","0","0","1001","1","0","0","0","1","0","1","3","0","0","1001","212601"
"1002","7","21270101","1002","0","0","0","0","0","0","0","1001","1","0","0","0","1","0","1","3","0","0","1001","212701"
"1002","10","21280101","1002","0","0","0","0","1001","0","0","1001","1","0","1","0","1","1","1","3","0","0","1001","212801"
"1001","8","21290101","1","0","0","0","0","0","0","0","1","1002","0","1001","0","1002","0","1","3","0","0","1002","212901"
"1","2","21300001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","213000"
"1","2","21300101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","213001"
"1","2","21300201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","213002"
"1001","2","21310001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","213100"
"1001","3","21320001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","213200"
"1001","3","21320101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","213201"
"1001","3","21320201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","213202"
"1001","3","21320301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","213203"
"1001","3","21320401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","213204"
"1001","3","21330001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","213300"
"1001","3","21340001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","213400"
"1001","3","21340101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","213401"
"1001","3","21340201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","213402"
"1001","3","21350001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","213500"
"1001","3","21350101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","213501"
"1001","3","21350201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","213502"
"1001","3","21350301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","213503"
"1001","3","21350401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","213504"
"1001","3","21350501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","213505"
"1001","3","21350601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","213506"
"1001","3","21350701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","213507"
"1001","3","21360001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002","2","0","0","1002","213600"
"1001","3","21360101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002","2","0","0","1002","213601"
"1001","3","21370001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","213700"
"1001","3","21380001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","213800"
"1001","3","21390001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","213900"
"1001","3","21400001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","214000"
"1001","2","21410001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","214100"
"1001","2","21420001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","214200"
"1001","2","21430001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","214300"
"1001","2","21440001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","214400"
"1","3","21450101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","214501"
"1","3","21450201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","214502"
"1","3","21450301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","214503"
"1","3","21450401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","214504"
"1","3","21450501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","214505"
"1","3","21450601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","214506"
"1","3","21450701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","214507"
"1","3","21450801","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","214508"
"1","3","21450901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","214509"
"1","3","21460101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","214601"
"1","3","21460201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","214602"
"1","3","21460301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","214603"
"1","3","21460401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","214604"
"1","3","21460501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","214605"
"1","3","21460601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","214606"
"1","3","21460701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","214607"
"1","3","21460801","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","214608"
"1","3","21460901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","214609"
"1","3","21470101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","214701"
"1","3","21470201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","214702"
"1","3","21470301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","214703"
"1","3","21470401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","214704"
"1","3","21470501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","214705"
"1","3","21470601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","214706"
"1","3","21470701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","214707"
"1","3","21470801","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","214708"
"1002","9","21480101","1002","0","0","0","0","0","0","0","1001","1","0","1","0","1","1001","1","3","0","0","1001","214801"
"1002","9","21490101","1","0","0","0","0","0","0","0","1","1002","0","1002","0","1001","1001","1","3","0","0","1001","214901"
"2001","3","21490102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2001","2","0","0","2002","214901"
"1002","16","21500101","1","0","1002","1","0","1002","1001","0","1002","1002","1","1001","1","1001","1","1001","8","0","1","1001","215001"
"1001","2","21510001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","215100"
"1001","2","21510101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","215101"
"1001","2","21520001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","215200"
"1001","2","21520101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","215201"
"1001","3","21540001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","215400"
"1001","3","21540101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","215401"
"1001","3","21540201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","2","0","0","1001","215402"
"1003","4","21550001","0","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1003","3","0","0","1001","215500"
"1003","4","21550101","0","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1003","3","0","0","1001","215501"
"1003","4","21550201","0","0","0","0","0","0","0","0","0","1003","0","0","0","0","0","1003","3","0","0","1001","215502"
"1004","4","21560001","0","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","1004","3","0","0","1001","215600"
"1001","9","21570001","1002","0","0","0","0","0","0","0","1002","1003","0","1003","0","1003","1001","1002","2","0","0","1003","215700"
"1001","9","21570101","1002","0","0","0","0","0","0","0","1002","1003","0","1003","0","1003","1001","1002","2","0","0","1003","215701"
"1001","9","21570201","1002","0","0","0","0","0","0","0","1002","1003","0","1003","0","1003","1001","1002","2","0","0","1003","215702"
"1001","9","21570301","1002","0","0","0","0","0","0","0","1002","1003","0","1003","0","1003","1001","1002","2","0","0","1003","215703"
"1001","2","21580001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1002","215800"
"1001","2","21580101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1003","215801"
"1001","2","21580201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1004","215802"
"1001","2","21580301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1005","215803"
"1004","2","21590001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","215900"
"1005","2","21590101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1002","215901"
"1006","2","21590201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1003","215902"
"1004","2","21590301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1001","215903"
"1005","2","21590401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1002","215904"
"1006","2","21590501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1003","215905"
"1002","2","21600001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1002","216000"
"1002","2","21600101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1002","216001"
"1002","2","21600201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1002","216002"
"1002","2","21600301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1002","216003"
"1001","2","21610001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1002","216100"
"1001","2","21620001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1002","216200"
"1","3","21630001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","216300"
"1","3","21630101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","216301"
"1","3","21630201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","216302"
"1","3","21630301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","216303"
"1","3","21630401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","216304"
"1","3","21630501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","216305"
"1","3","21630601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","216306"
"1","3","21630701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","216307"
"1","3","21630801","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","216308"
"1","3","21630901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","216309"
"1","3","21640001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","216400"
"1002","8","21650101","1","0","0","0","0","0","0","0","1001","1002","0","1","0","1002","0","1","4","0","0","1001","216501"
"1002","9","21660101","1","0","0","0","0","0","0","0","1002","1001","0","1","0","1001","1001","1","4","0","0","1001","216601"
"1001","4","21670001","0","0","0","0","0","0","0","0","0","1001","0","0","0","0","0","1001","1","0","0","1001","216700"
"1003","6","21680001","1006","0","0","0","0","0","0","0","0","1005","0","0","0","1007","0","1004","6","0","0","1001","216800"
"1003","6","21680101","1006","0","0","0","0","0","0","0","0","1005","0","0","0","1007","0","1004","6","0","0","1001","216801"
"1","3","21690001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","216900"
"1","3","21690101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","216901"
"1","3","21690201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","216902"
"1","3","21690301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","216903"
"1","3","21690401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","216904"
"1","3","21690501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","216905"
"1","3","21690601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","216906"
"1","3","21690701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","216907"
"1","3","21690801","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","216908"
"1","3","21690901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","216909"
"1","3","21700001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","217000"
"1001","3","21700101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002","2","0","0","1002","217001"
"1","3","21700201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","217002"
"1","3","21700301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","217003"
"1","3","21700401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","217004"
"1","3","21700501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","217005"
"1","2","21700601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","217006"
"1","3","21700701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","217007"
"1","3","21700801","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","217008"
"1","3","21700901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","217009"
"1","3","21710001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","217100"
"1","3","21720001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","217200"
"1","3","21730001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","217300"
"1","3","21730101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","217301"
"1","3","21730201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","217302"
"1","3","21730301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","217303"
