c32a348ebad072dc36a59a8388bca3ec7d4b98b37f5462d4a0636ee76777c053,3acd858450f8d27a5f436730a1c095631655a63be8534ba30269733dcfae2332,8fb810fca8059d81378d7aa28387eb1b91e162a3db8b437dbbbcca57dc9b8fcc,97c03b2b92ec1c459346da14ee7aa7236af1a32f152e3a895edcfdb09a0376e9,c5df290d8edb4f96ffdb0ab6b9db5079e85b9b3e1d7921fac7a63ba51b6de996,867469c1987828434a5a8647adad17e0ef6e65d5682f273c484a2f797d360e15,9872f622a53958e73133737920a836c56aac4bbdf745582a140c195cb1104216,eec6841347ed62cd19c49e2fd9529939e250e2ce8317990bb91d74f9718b9d99,2f8f303890dc2630b772f0f2b024da13e90691ecb5e6091ab041f2b38928386f,71866b8d9182bdecbf57f9ed5df9fff895b403207783dad1719b2a80ba90de3a,de9c4b2d0cceab126d522f8d998a1ca58d9b5b7f67f68da44b2e9946e26610d0,02907b7337da1c47436d7f17047cda2900d0cb122000d43cfea897b3b0efe7ad,947c333b43bf6080c92f22454152b7408fe02134a671a3aeb356b45f25df7e4b,f13d810bd04c67eba562e638112b27a4eda6a0b719b297436de8d10ac5e2af9f,02a3eade4fb082ec8bbe04e882023cf1a85f57a15e39d57711287c0062fc13ec,db7a163276789ee67cb20a8a3272b214d800000fbcbe8f292e8451c6ac428bfd,c12f9e7f0a48b7b640eb765dc0882be79f0b47f79324f07b6ec0c0ea7866e5d0,5f27ad92608cd950d76431e403ffd2a121c6fa5a6d73035f251f5d98c51f6b75,22f78f843351413c3037c57dbc2fe539e774fa871eebb606b07d4d0642a2652b,91d0651e22969b9011e0d15159fb07d3fe42f5398a7bd28d4ff9e5b00d314ecc,71028d0507de0effb9f04b6fbb75009e814a75614befd78534d67ff3f53b6f2d,def933487ffe40ee7811e9f150717b1ce50f34f24d4359de3f3f0827619c6aa7,db7ab7884a10a8f54f7ab32aa0ebf4b4f434ef4e3c7c4cd18697d7e96535b444,5ca203a2be6aacd785af9dae86d0994ca389f0fc0d93c168c7dbfdefc77d88ab,7d06b7ea5244493fb29f5e22fb6239156c3329f1b10a026c262f12fe3e477f3e,7cd7900a8039a4d8bcbcbbae07e187e6f82783c6a18ccb8fd34cf66934458527,9f69b2206a01cf759da6d505c8726700162e09a7cad765d1aa6922fc692c58dc,aac63f500550a86af32cbb2de77103f0d4af9cd28433dc7588a367ad5b3792b3,1dc99eaba75be72c82e9cf5d93093fa1c0d978d6a47960fa5a47a022061ceb4a,e615f98682eb354867811253e46425f2f0db99f95a34dd8cb832095ac5526180,5712028945c838f2cf61a76fd61c1704f7e5ea2b0934ee5de51199cf07b50b6e,05a45c0c7ef111642c285f7517f37e0dbbce9ef002777152a7aeae78d4c8e808,f86cc25e415130d87802bc2b3667e59f321aeeb09b86d816d818b62ffb574887,7322849749a0b601dd5d39bd69a42d6e581e05737889904bc11aecbcf2f3c37f,126771072ecf7913ce7889ece4ae549a811f630cd46fb072fe7f9b36c7f89e3d,068eb5f255a74ad3af24ef065bc4d120a5df05302daf51b9d0967518d736c6a7,21465b91bbfc35f0bd8f979cbce3886ef31bb1bbc91c5481e9df9ef27f8df9f9,4e0201d550564f30f3a7aa4be48dc5c3c89e3d082ee7cabb1a7be1149cdf3ad3,f9a2e2c3513bb2de21d0272b76144cf91291666bc29fe88dc90a31317bc8131c,87ffeb38e2412c6dcd4b461cca5cdb19eb4c698e2a3c344206488b1bc22d8396,82527ae93825f0d7bb4c27d20b00e565182b43819194c2d7292e2f1bd1c9467a,4a7eff5d0dc0ff25214e7566b743329412977987bb77bd29d7def973e7bc53f2,016c20df29f5664ac51136c0062966777a4e05466c59df53e382c75f08ce3c84,2ae4316a6a3cd76a5dcc6eedd999f972adefee0a0ae5e4458593e5141a2af2c7,8ca709b94094f87f75dca82258a5932e0893932e617148eb3cfe22077db1c090,4d6436a1358f602a9efd6086f02e20735c57efd8aeced0520ee84a7feced6edb,be72ac63dcf20922a37d25845fe7a7f5823db5171226034aab13adb21f2777b2
"81010202","0","0","10102201","5102302","1","510412","1","0","0","-85","0","0.7","BOSS戰（HARD）","bgm_M625","0","1","-10","0.7","100000","-5","0.8","30","-64","610102021","81010202","10102","1010202","2","2023/02/01 16:00:00","70","1","0","145","610102002","185","0","0.03","2023/02/19 15:59:59","-197","0","10102201","0.8","bgm_M625","1.25","0","90"
"81010202","0","1","10102301","5102308","0","510412","1","0","0","-85","0","0.7","Boss戰（VERY HARD）","bgm_M625","0","0","-70","0.7","100000","-5","0.8","30","485","610102031","81010202","10102","1010203","3","2023/02/01 16:00:00","70","1","0","480","610102003","185","0","0.03","2023/02/19 15:59:59","-88","0","10102201","0.8","bgm_M625","1.25","0","90"
"81010202","0","0","10102401","0","0","0","1","0","0","-120","0","0","0","bgm_M625","0","0","0","0","100000","0","1","0","0","610102041","81010202","10102","1010204","4","2023/02/01 16:00:00","0","1","0","0","610102004","185","0","0.03","2023/02/19 15:59:59","0","0","0","0","bgm_M625","1.3","0","90"
"81010202","0","0","10102401","0","0","0","1","0","0","-120","0","0","0","bgm_M625","0","0","0","0","100000","0","1","0","0","610102041","81010202","10102","1010205","5","2023/02/01 16:00:00","0","1","0","0","610102004","185","0","0.03","2023/02/19 15:59:59","0","0","0","0","bgm_M625","1.3","0","90"
"81007601","0","0","10103101","5076301","1","510331","1","0","0","-40","0","0.6","BOSS戰（NORMAL）","bgm_M523","0","3","-85","1.05","100000","0","1","20","395","610103011","81007601","10103","1010301","1","2023/02/17 16:00:00","0","1","0","800","610103001","300","0","0.03","2023/02/26 15:59:59","-41","0","10103102","0.45","bgm_M523","2.4","0","90"
"81007602","0","0","10103201","5076302","1","510332","1","0","0","-40","0","0.6","BOSS戰（HARD）","bgm_M523","0","1","-10","1.05","100000","0","1","30","-76","610103021","81007602","10103","1010302","2","2023/02/17 16:00:00","0","1","0","145","610103002","300","0","0.03","2023/02/26 15:59:59","-195","0","10103201","0.45","bgm_M523","2.4","0","90"
"81007602","0","1","10103301","5076308","0","510333","1","0","0","-40","0","0.6","Boss戰（VERY HARD）","bgm_M523","0","0","-70","1.05","100000","0","1","30","478","610103031","81007602","10103","1010303","3","2023/02/17 16:00:00","0","1","0","480","610103003","300","0","0.03","2023/02/26 15:59:59","-81","0","10103201","0.5","bgm_M523","2.4","0","90"
"81007602","0","0","10103401","0","0","0","1","0","0","-40","0","0","0","bgm_M523","0","0","0","0","100000","0","1","0","0","610103041","81007602","10103","1010304","4","2023/02/17 16:00:00","0","1","0","0","610103004","300","0","0.03","2023/02/26 15:59:59","0","0","0","0","bgm_M523","2.4","0","90"
"81007602","0","0","10103401","0","0","0","1","0","0","-40","0","0","0","bgm_M523","0","0","0","0","100000","0","1","0","0","610103041","81007602","10103","1010305","5","2023/02/17 16:00:00","0","1","0","0","610103004","300","0","0.03","2023/02/26 15:59:59","0","0","0","0","bgm_M523","2.4","0","90"
"100092","0","0","10104101","5104301","1","510331","1","0","0","-40","0","0.9","BOSS戰（NORMAL）","bgm_M634","0","3","-125","0.9","100000","0","1","20","613","610104011","100092","10104","1010401","1","2023/03/01 16:00:00","25","1","0","0","610104001","150","0","0.03","2023/03/19 15:59:59","-74","0","10104102","0.65","bgm_M634","1.5","0","90"
"100382","0","0","10104201","5104302","1","510332","1","0","0","-40","0","0.9","BOSS戰（HARD）","bgm_M634","0","1","-10","0.9","100000","0","1","30","-242","610104021","100382","10104","1010402","2","2023/03/01 16:00:00","25","1","0","145","610104002","150","0","0.03","2023/03/19 15:59:59","12","0","10104201","0.65","bgm_M634","1.5","0","90"
"100382","0","1","10104301","5104308","0","510333","1","0","0","-40","0","0.9","Boss戰（VERY HARD）","bgm_M634","0","0","-70","0.9","100000","0","1","30","498","610104031","100382","10104","1010403","3","2023/03/01 16:00:00","25","1","0","480","610104003","150","0","0.03","2023/03/19 15:59:59","-67","0","10104201","0.65","bgm_M634","1.5","0","90"
"100382","0","0","10104401","0","0","0","1","0","0","-40","0","0","0","bgm_M634","0","0","0","0","100000","0","1","0","0","610104041","100382","10104","1010404","4","2023/03/01 16:00:00","0","1","0","0","610104004","150","0","0.03","2023/03/19 15:59:59","0","0","0","0","bgm_M634","1.5","0","90"
"100382","0","0","10104401","0","0","0","1","0","0","-40","0","0","0","bgm_M634","0","0","0","0","100000","0","1","0","0","610104041","100382","10104","1010405","5","2023/03/01 16:00:00","0","1","0","0","610104004","150","0","0.03","2023/03/19 15:59:59","0","0","0","0","bgm_M634","1.5","0","90"
"81007801","0","0","10105101","5078301","1","510361","1","0","0","-45","-40","0.83","BOSS戰（NORMAL）","bgm_M529","0","3","-85","0.8","100000","0","1","20","503","610105011","81007801","10105","1010501","1","2023/03/19 16:00:00","0","1","0","770","610105001","205","0","0.03","2023/03/28 15:59:59","-79","0","10105102","0.75","bgm_M529","1.55","0","90"
"81007802","0","0","10105201","5078302","1","510362","1","0","0","-45","-40","0.83","BOSS戰（HARD）","bgm_M529","0","1","110","0.8","100000","0","1","30","-295","610105021","81007802","10105","1010502","2","2023/03/19 16:00:00","0","1","0","720","610105002","205","0","0.03","2023/03/28 15:59:59","58","0","10105201","0.75","bgm_M529","1.55","0","90"
"81007802","0","1","10105301","5078308","0","510362","1","0","0","-45","-40","0.87","Boss戰（VERY HARD）","bgm_M529","0","0","-40","0.8","100000","0","1","30","476","610105031","81007802","10105","1010503","3","2023/03/19 16:00:00","0","1","0","490","610105003","205","0","0.03","2023/03/28 15:59:59","-84","0","10105201","0.75","bgm_M529","1.55","0","90"
"81007802","0","0","10105401","0","0","0","1","0","0","-45","0","0","0","bgm_M529","0","0","0","0","100000","0","1","0","0","610105041","81007802","10105","1010504","4","2023/03/19 16:00:00","0","1","0","0","610105004","205","0","0.03","2023/03/28 15:59:59","0","0","0","0","bgm_M529","1.55","0","90"
"81007802","0","0","10105401","0","0","0","1","0","0","-45","0","0","0","bgm_M529","0","0","0","0","100000","0","1","0","0","610105041","81007802","10105","1010505","5","2023/03/19 16:00:00","0","1","0","0","610105004","205","0","0.03","2023/03/28 15:59:59","0","0","0","0","bgm_M529","1.55","0","90"
"81000906","0","0","10106101","5106301","1","510331","1","0","0","0","0","0.7","BOSS戰（NORMAL）","bgm_M641","0","3","-85","0.7","100000","-5","0.8","20","936","610106011","81000906","10106","1010601","1","2023/04/01 16:00:00","70","1","0","800","610106001","180","0","0.03","2023/04/19 15:59:59","-69","0","10106101","0.8","bgm_M641","1.2","0","90"
"81008002","0","0","10106201","5106302","1","510332","1","0","0","0","0","0.7","BOSS戰（HARD）","bgm_M641","0","1","-10","0.7","100000","-5","0.8","30","-234","610106021","81008002","10106","1010602","2","2023/04/01 16:00:00","70","1","0","145","610106002","180","0","0.03","2023/04/19 15:59:59","-2","0","10106201","0.8","bgm_M641","1.2","0","90"
"81008002","0","1","10106301","5106308","0","510333","1","0","0","0","0","0.7","Boss戰（VERY HARD）","bgm_M641","0","0","-70","0.7","100000","-5","0.8","30","476","610106031","81008002","10106","1010603","3","2023/04/01 16:00:00","70","1","0","480","610106003","180","0","0.03","2023/04/19 15:59:59","-81","0","10106201","0.8","bgm_M641","1.2","0","90"
"81008002","0","0","10106401","0","0","0","1","0","0","0","0","0","0","bgm_M641","0","0","0","0","100000","0","1","0","0","610106041","81008002","10106","1010604","4","2023/04/01 16:00:00","0","1","0","0","610106004","180","0","0.03","2023/04/19 15:59:59","0","0","0","0","bgm_M641","1.2","0","90"
"81008002","0","0","10106401","0","0","0","1","0","0","0","0","0","0","bgm_M641","0","0","0","0","100000","0","1","0","0","610106041","81008002","10106","1010605","5","2023/04/01 16:00:00","0","1","0","0","610106004","180","0","0.03","2023/04/19 15:59:59","0","0","0","0","bgm_M641","1.2","0","90"
"81000906","0","0","10107101","5080301","1","510331","1","0","0","-70","0","0.8","BOSS戰（NORMAL）","bgm_M539","0","3","-85","0.8","100000","0","1","20","741","610107011","81000906","10107","1010701","1","2023/04/17 16:00:00","0","1","0","800","610107001","300","0","0.03","2023/04/26 15:59:59","-79","0","10107101","0.75","bgm_M539","1.5","0","90"
"81008002","0","0","10107201","5080302","1","510332","1","0","0","-70","0","0.8","BOSS戰（HARD）","bgm_M539","0","1","-10","0.8","100000","0","1","30","-67","610107021","81008002","10107","1010702","2","2023/04/17 16:00:00","0","1","0","145","610107002","300","0","0.03","2023/04/26 15:59:59","11","0","10107201","0.75","bgm_M539","1.5","0","90"
"81008002","0","1","10107301","5080308","0","510333","1","0","0","-70","0","0.8","Boss戰（VERY HARD）","bgm_M539","0","0","-70","0.8","100000","0","1","30","411","610107031","81008002","10107","1010703","3","2023/04/17 16:00:00","0","1","0","480","610107003","300","0","0.03","2023/04/26 15:59:59","-56","0","10107201","0.75","bgm_M539","1.5","0","90"
"81008002","0","0","10107401","0","0","0","1","0","0","-40","0","0","0","bgm_M539","0","0","0","0","100000","0","1","0","0","610107041","81008002","10107","1010704","4","2023/04/17 16:00:00","0","1","0","0","610107004","300","0","0.03","2023/04/26 15:59:59","0","0","0","0","bgm_M539","2.4","0","90"
"81008002","0","0","10107401","0","0","0","1","0","0","-40","0","0","0","bgm_M539","0","0","0","0","100000","0","1","0","0","610107041","81008002","10107","1010705","5","2023/04/17 16:00:00","0","1","0","0","610107004","300","0","0.03","2023/04/26 15:59:59","0","0","0","0","bgm_M539","2.4","0","90"
"81001505","0","0","10108101","5108301","1","510331","1","0","0","-35","0","0.8","BOSS戰（NORMAL）","bgm_M650","0","3","-85","0.85","100000","0","1","20","655","610108011","81001505","10108","1010801","1","2023/05/01 16:00:00","10","1","0","800","610108001","150","0","0.03","2023/05/19 15:59:59","-68","0","10108101","0.6","bgm_M650","1.55","0","90"
"81010802","0","0","10108201","5108302","1","510332","1","0","0","-35","0","0.8","BOSS戰（HARD）","bgm_M650","0","1","-10","0.85","100000","0","1","30","-264","610108021","81010802","10108","1010802","2","2023/05/01 16:00:00","10","1","0","145","610108002","150","0","0.03","2023/05/19 15:59:59","-179","0","10108201","0.62","bgm_M650","1.55","0","90"
"81010802","0","1","10108301","5108308","0","510333","1","0","0","-35","0","0.8","Boss戰（VERY HARD）","bgm_M650","0","0","-70","0.85","100000","0","1","30","459","610108031","81010802","10108","1010803","3","2023/05/01 16:00:00","10","1","0","480","610108003","150","0","0.03","2023/05/19 15:59:59","-77","0","10108201","0.62","bgm_M650","1.55","0","90"
"81010802","0","0","10108401","0","0","0","1","0","0","-35","0","0","0","bgm_M650","0","0","0","0","100000","0","1","0","0","610108041","81010802","10108","1010804","4","2023/05/01 16:00:00","0","1","0","0","610108004","150","0","0.03","2023/05/19 15:59:59","0","0","0","0","bgm_M650","1.55","0","90"
"81010802","0","0","10108401","0","0","0","1","0","0","-35","0","0","0","bgm_M650","0","0","0","0","100000","0","1","0","0","610108041","81010802","10108","1010805","5","2023/05/01 16:00:00","0","1","0","0","610108004","150","0","0.03","2023/05/19 15:59:59","0","0","0","0","bgm_M650","1.55","0","90"
"81001005","0","0","10109101","5082301","1","510331","1","0","0","-20","0","0.75","BOSS戰（NORMAL）","bgm_M546","0","3","-85","0.9","100000","0","1","20","416","610109011","81008201","10109","1010901","1","2023/05/19 16:00:00","0","1","0","800","610109001","150","0","0.03","2023/05/28 15:59:59","-25","0","10109104","0.55","bgm_M546","2","0","90"
"81001006","0","0","10109201","5082302","1","510332","1","0","0","-20","0","0.75","BOSS戰（HARD）","bgm_M546","0","1","-10","0.9","100000","0","1","30","-191","610109021","81008202","10109","1010902","2","2023/05/19 16:00:00","0","1","0","145","610109002","150","0","0.03","2023/05/28 15:59:59","-175","0","10109201","0.55","bgm_M546","2","0","90"
"81001006","0","1","10109301","5082308","0","510333","1","0","0","-20","0","0.75","Boss戰（VERY HARD）","bgm_M546","0","0","-70","0.9","100000","0","1","30","479","610109031","81008202","10109","1010903","3","2023/05/19 16:00:00","0","1","0","480","610109003","150","0","0.03","2023/05/28 15:59:59","-47","0","10109201","0.55","bgm_M546","2","0","90"
"81001006","0","0","10109401","0","0","0","1","0","0","-20","0","0","0","bgm_M546","0","0","0","0","100000","0","1","0","0","610109041","81008202","10109","1010904","4","2023/05/19 16:00:00","0","1","0","0","610109004","150","0","0.03","2023/05/28 15:59:59","0","0","0","0","bgm_M546","2","0","90"
"81001006","0","0","10109401","0","0","0","1","0","0","-20","0","0","0","bgm_M546","0","0","0","0","100000","0","1","0","0","610109041","81008202","10109","1010905","5","2023/05/19 16:00:00","0","1","0","0","610109004","150","0","0.03","2023/05/28 15:59:59","0","0","0","0","bgm_M546","2","0","90"
"103131","0","0","10110101","5110301","1","510331","1","0","0","-54","0","1.3","BOSS戰（NORMAL）","bgm_M664","0","3","-85","0.5","100000","0","1","20","855","610110011","103131","10110","1011001","1","2023/06/01 16:00:00","30","1","0","800","610110001","440","0","0.03","2023/06/29 15:59:59","-52","0","10110101","1","bgm_M664","1","0","90"
"103141","0","0","10110201","5110302","1","510332","1","0","0","-54","0","1.3","BOSS戰（HARD）","bgm_M664","0","1","-10","0.5","100000","0","1","30","-231","610110021","103141","10110","1011002","2","2023/06/01 16:00:00","30","1","0","145","610110002","440","0","0.03","2023/06/29 15:59:59","21","0","10110201","1","bgm_M664","1","0","90"
"103141","0","1","10110301","5110308","0","510333","1","0","0","-54","0","1.3","BOSS戰（VERYHARD）","bgm_M664","0","0","-70","0.5","100000","0","1","30","479","610110031","103141","10110","1011003","3","2023/06/01 16:00:00","30","1","0","480","610110003","440","0","0.03","2023/06/29 15:59:59","-47","0","10110201","1","bgm_M664","1","0","90"
"103141","0","0","10110401","0","0","0","1","0","0","-54","0","0","0","bgm_M664","0","0","0","0","100000","0","1","0","0","610110041","103141","10110","1011004","4","2023/06/01 16:00:00","0","1","0","0","610110004","440","0","0.03","2023/06/29 15:59:59","0","0","0","0","bgm_M664","1","0","90"
"103141","0","0","10110401","0","0","0","1","0","0","-54","0","0","0","bgm_M664","0","0","0","0","100000","0","1","0","0","610110041","103141","10110","1011005","5","2023/06/01 16:00:00","0","1","0","0","610110004","440","0","0.03","2023/06/29 15:59:59","0","0","0","0","bgm_M664","1","0","90"
"103151","0","0","10111101","5111301","1","510431","1","0","0","-78","0","1","BOSS戰（NORMAL）","bgm_M665","0","3","-85","0.65","100000","0","1","20","515","610111011","103153","10111","1011101","1","2023/06/08 16:00:00","0","1","0","770","610111001","255","0","0.03","2023/06/29 15:59:59","-83","0","10111102","0.9","bgm_M665","1.35","0","90"
"103161","0","0","10111201","5111302","1","510432","1","0","0","-78","0","1","BOSS戰（HARD）","bgm_M665","0","1","110","0.65","100000","0","1","30","-55","610111021","103163","10111","1011102","2","2023/06/08 16:00:00","0","1","0","720","610111002","255","0","0.03","2023/06/29 15:59:59","6","0","10111201","0.67","bgm_M665","1.35","0","90"
"103161","0","1","10111301","5111308","0","510432","1","0","0","-78","0","1","Boss戰（VERY HARD）","bgm_M665","0","0","-40","0.65","100000","0","1","30","500","610111031","103163","10111","1011103","3","2023/06/08 16:00:00","0","1","0","490","610111003","255","0","0.03","2023/06/29 15:59:59","-85","0","10111201","0.69","bgm_M665","1.35","0","90"
"103161","0","0","10111401","0","0","0","1","0","0","-20","0","0","0","bgm_M665","0","0","0","0","100000","0","1","0","0","610111041","103163","10111","1011104","4","2023/06/08 16:00:00","0","1","0","0","610111004","255","0","0.03","2023/06/29 15:59:59","0","0","0","0","bgm_M665","1.2","0","90"
"103161","0","0","10111401","0","0","0","1","0","0","-20","0","0","0","bgm_M665","0","0","0","0","100000","0","1","0","0","610111041","103163","10111","1011105","5","2023/06/08 16:00:00","0","1","0","0","610111004","255","0","0.03","2023/06/29 15:59:59","0","0","0","0","bgm_M665","1.2","0","90"
"100113","0","0","10112101","5084301","1","510331","1","0","0","5","0","0.8","BOSS戰（NORMAL）","bgm_M57","0","3","-85","0.9","100000","0","1","20","455","610112011","100113","10112","1011201","1","2023/06/16 16:00:00","0","1","0","800","610112001","50","0","0.03","2023/06/30 15:59:59","-25","0","10112104","0.75","bgm_M57","1.35","0","90"
"100433","0","0","10112201","5084302","1","510332","1","0","0","5","0","0.8","BOSS戰（HARD）","bgm_M57","0","1","-10","0.9","100000","0","1","30","-191","610112021","100433","10112","1011202","2","2023/06/16 16:00:00","0","1","0","145","610112002","50","0","0.03","2023/06/30 15:59:59","-175","0","10112201","0.75","bgm_M57","1.35","0","90"
"100433","0","1","10112301","5084308","0","510333","1","0","0","5","0","0.8","BOSS戰（VERYHARD）","bgm_M57","0","0","-70","0.9","100000","0","1","30","479","610112031","100433","10112","1011203","3","2023/06/16 16:00:00","0","1","0","480","610112003","50","0","0.03","2023/06/30 15:59:59","-47","0","10112201","0.75","bgm_M57","1.35","0","90"
"100433","0","0","10112401","0","0","0","1","0","0","5","0","0","0","bgm_M57","0","0","0","0","100000","0","1","0","0","610112041","100433","10112","1011204","4","2023/06/16 16:00:00","0","1","0","0","610112004","50","0","0.03","2023/06/30 15:59:59","0","0","0","0","bgm_M57","1.35","0","90"
"100433","0","0","10112401","0","0","0","1","0","0","5","0","0","0","bgm_M57","0","0","0","0","100000","0","1","0","0","610112041","100433","10112","1011205","5","2023/06/16 16:00:00","0","1","0","0","610112004","50","0","0.03","2023/06/30 15:59:59","0","0","0","0","bgm_M57","1.35","0","90"
"81008507","0","0","10113101","5085301","1","510331","1","0","0","-20","0","0.65","BOSS戰（NORMAL）","bgm_M559","0","3","-85","0.65","100000","0","1","20","515","610113011","81008507","10113","1011301","1","2023/06/21 16:00:00","0","1","0","770","610113001","20","0","0.03","2023/06/30 15:59:59","-83","0","10113102","0.9","bgm_M559","1.2","0","90"
"81008508","0","0","10113201","5085302","1","510332","1","0","0","-20","0","0.65","BOSS戰（HARD）","bgm_M559","0","1","110","0.65","100000","0","1","30","-277","610113021","81008508","10113","1011302","2","2023/06/21 16:00:00","0","1","0","720","610113002","20","0","0.03","2023/06/30 15:59:59","47","0","10113201","0.9","bgm_M559","1.2","0","90"
"81008508","0","1","10113301","5085308","0","510333","1","0","0","-20","0","0.65","Boss戰（VERY HARD）","bgm_M559","0","0","-40","0.65","100000","0","1","30","484","610113031","81008508","10113","1011303","3","2023/06/21 16:00:00","0","1","0","490","610113003","20","0","0.03","2023/06/30 15:59:59","-85","0","10113201","0.9","bgm_M559","1.2","0","90"
"81008508","0","0","10113401","0","0","0","1","0","0","-20","0","0","0","bgm_M559","0","0","0","0","100000","0","1","0","0","610113041","81008508","10113","1011304","4","2023/06/21 16:00:00","0","1","0","0","610113004","20","0","0.03","2023/06/30 15:59:59","0","0","0","0","bgm_M559","1.2","0","90"
"81008508","0","0","10113401","0","0","0","1","0","0","-20","0","0","0","bgm_M559","0","0","0","0","100000","0","1","0","0","610113041","81008508","10113","1011305","5","2023/06/21 16:00:00","0","1","0","0","610113004","20","0","0.03","2023/06/30 15:59:59","0","0","0","0","bgm_M559","1.2","0","90"
"81011401","0","0","10114101","5114301","1","510331","1","0","0","20","0","0.7","BOSS戰（NORMAL）","bgm_M671","0","3","-85","0.7","100000","-5","0.8","20","822","610114011","81011401","10114","1011401","1","2023/07/02 16:00:00","70","1","0","800","610114001","220","0","0.03","2023/07/20 15:59:59","-58","0","10114101","0.7","bgm_M671","1.25","0","90"
"81011402","0","0","10114201","5114302","1","510332","1","0","0","20","0","0.7","BOSS戰（HARD）","bgm_M671","0","1","-10","0.7","100000","-5","0.8","30","-242","610114021","81011402","10114","1011402","2","2023/07/02 16:00:00","70","1","0","145","610114002","220","0","0.03","2023/07/20 15:59:59","10","0","10114201","0.75","bgm_M671","1.25","0","90"
"81011402","0","1","10114301","5114308","0","510333","1","0","0","20","0","0.7","Boss戰（VERY HARD）","bgm_M671","0","0","-70","0.7","100000","-5","0.8","30","479","610114031","81011402","10114","1011403","3","2023/07/02 16:00:00","70","1","0","480","610114003","220","0","0.03","2023/07/20 15:59:59","-47","0","10114201","0.75","bgm_M671","1.25","0","90"
