a6b6735dab70f149d18e598ffaa1c8a5419a310d07cba1de5b5c7166c4d1af7c,8f0370373e13be4120e43453e2e1338f0f9f4e686932d3d79c2e797f99ad010d,de54e101f5413d7199e0ba13bb7a654167c2847d2a62c38afbf24aa6d1d9abba,2e8bf01696d2bfa2337bef989f637f034724c43dd50628cb8c8ed78a65538eb9,16272d7b19783af14ed890ccf3f7f8f4bd6a0ed87debe73d17408d07353f4ce3,eb2d9fa2f856298c6bf7f6307e7bd7335fa39c691148d6e84c09337542de9115,85e82dbfc782e3cafa0d3668ecebea97244998bcccb74dd3188a70670897cca9,371de9400d19ebb7d6c1a0ec88dff97675a7a2f6c97476d6f87596e22eb8e08c,6b4179e16d7c1a77af2734fa354d881fd508f598bc2decb85791805a0a5b027e,e872ad9b14f68f7b6e89ffebd7376e24b54e76838cbc2e979ea8008796a7e205,7827ba932b9a00d4ab35608e5221c859eeccabb1aa94b8f42adec6fcf38766b7,0262e8a5d25329f658ce181ce2b7ac818e8d348a896c68337855a786ced8ebe4,b22aa49bc70de352c666aee9cdd7e0ffc5cdb31ac4c0f3831e48b528ee323533,dd0d0661e78e03f9b9ef69981780a31542b196b6c56b2ce0ff863bce49df987b,60fcc345113a3cb85daabc3a607a5475833196a255a7921b3f9bfc55bfcc4a31,484c35a30c6cbf576dfb888beb40c106fbe4dc2b3cbc1cace0ca5791402b1c63,c9e615007d524eb87b26b850199d49d1f098e1326a1f585084983c2f23eff9d0,30d1fedd8498f74a0774edaf0dc2cec0f928080361f124b4d118db632cfb5196,1e995e54862e1f138272160149295dfe90d40e8defa394c972918aa81e1ba563,75d0437ef4dbd8a40cd92f2c3bde729ad39a349d19e68833d17539215ce4fd73,15754100ccd7d5e5b7b3c48d5727031dc17170bbdd1709c0b3f65dc5fc889abd,bea2dbd10bee3289171c930495e1637e89ff6105b5f06747ca9920a4234342f0,ea85c1538559a71b4984c0ef9b0a37626307f711b51d68e113664070ba292811,dac084875ea6a00b7a4ffb036bb528b46e80c7b806d190bbfe92d1b08121217e,6a1412a5fd953b1a3989d7ab7dd6eb4c8ff4ef5b785db1d0977de6e02ce5c2ac,1e148a6d3c19f7cbd3439933587d443a356998029cf9e5499e8dc107e5a12607,679390a72b36bc83040191f99fe3eb7eb83362a2b0f08199ad2113cd21d7476b,c044b42fdd764509f1a3c8101cdaf468076d8c4b7ea8b44f0fa9100880036e91,5305d4d555695c85c356cfb8c372f201628300ef28aab8e97edace24408101f8,2dfb216258b28b22aed7346b2594e54bdeab4a29c38249982fd694437681e7e4,c60917e2485ceb70e2d95e60583600ca40dd5f4d76e74e58ecc5f36af6b8ccbe,44519ad7e57e8b59a54c1ed14f7794c735c4d2a5450ce1defff6e2c8922f3f3e,030ceb12f333293f709adeaf657bd47a754fa955e09e7b1699ea067f0b6959cb,f64ff8f31c3bb38757cce1e3dfae30064c78b1178f25ea3e742e50337713b8e0,8166e59d9bd8fcf2d99c853dbe066cf7cc443ffff1216aeebe09553731a7830f,e61fc57776c13d243ba550eaada1b74cceaaa43397b6fa2fc71ca941be469e8e,33df5324638bf608725415aed7bf9ca1fb4f04c7f0402be4bdf7835f5efe2413,5b93a1280163bcc555b1900bf3b4bb7a30853ca8116a316fb3ea98a3241349a4,a3da3ab6af8264fa1f2f5d4c3940751b4d6ee106a80c11dc03a43655daa32f8b,3fd2bcf1444b6f735a40f81c8ebfdeb32d74c9494d382a3ddd5ebeb4b02a0c73
"0","0","55","59","59","200700","2064","1","0","59","1","0","59","23737","59","10","0","670070059","59","59","59","0","59","0","0","59","59","30","0","200000006","59","59","59","59","1","10","59","59","0","59"
"0","0","56","60","60","200700","2067","1","0","60","1","0","60","24421","60","10","0","670070060","60","60","60","0","60","0","0","60","60","30","0","200000006","60","60","60","60","1","10","60","60","0","60"
"0","0","58","61","61","200700","2069","1","0","61","1","0","61","25145","61","10","0","670070061","61","62","61","0","61","0","0","61","61","30","0","200000006","61","61","61","61","1","10","61","61","0","61"
"0","0","59","62","62","200700","2119","1","0","62","1","0","62","25485","62","10","0","670070062","62","63","62","0","62","0","0","62","62","30","0","200000006","62","62","62","62","1","10","62","62","0","62"
"0","0","61","63","63","200700","2170","1","0","63","1","0","63","25825","63","10","0","670070063","63","64","63","0","63","0","0","63","63","30","0","200000006","63","63","63","63","1","10","63","63","0","63"
"0","0","62","64","64","200700","2220","1","0","64","1","0","64","26166","64","10","0","670070064","64","65","64","0","64","0","0","64","64","30","0","200000006","64","64","64","64","1","10","64","64","0","64"
"0","0","63","65","65","200700","2270","1","0","65","1","0","65","26506","65","10","0","670070065","65","67","65","0","65","0","0","65","65","30","0","200000006","65","65","65","65","1","10","65","65","0","65"
"0","0","64","66","66","200700","2321","1","0","66","1","0","66","26846","66","10","0","670070066","66","68","66","0","66","0","0","66","66","30","0","200000006","66","66","66","66","1","10","66","66","0","66"
"0","0","66","67","67","200700","2371","1","0","67","1","0","67","27186","67","10","0","670070067","67","69","67","0","67","0","0","67","67","30","0","200000006","67","67","67","67","1","10","67","67","0","67"
"0","0","67","68","68","200700","2421","1","0","68","1","0","68","27526","68","10","0","670070068","68","70","68","0","68","0","0","68","68","30","0","200000006","68","68","68","68","1","10","68","68","0","68"
"0","0","68","69","69","200700","2472","1","0","69","1","0","69","27866","69","10","0","670070069","69","71","69","0","69","0","0","69","69","30","0","200000006","69","69","69","69","1","10","69","69","0","69"
"0","0","69","70","70","200700","2522","1","0","70","1","0","70","28207","70","10","0","670070070","70","72","70","0","70","0","0","70","70","30","0","200000006","70","70","70","70","1","10","70","70","0","70"
"0","0","71","71","71","200700","2572","1","0","71","1","0","71","28547","71","10","0","670070071","71","74","71","0","71","0","0","71","71","30","0","200000006","71","71","71","71","1","10","71","71","0","71"
"0","0","12","1","1","200701","15","1","0","1","1","0","1","325","1","10","0","670070101","1","4","1","0","1","0","0","1","1","30","0","200000008","1","1","1","1","1","10","1","1","0","1"
"0","0","8","2","2","200701","17","1","0","2","1","0","2","331","2","10","0","670070102","2","6","2","0","2","0","0","2","2","30","0","200000008","2","2","2","2","1","10","2","2","0","2"
"0","0","8","3","3","200701","19","1","0","3","1","0","3","363","3","10","0","670070103","3","6","3","0","3","0","0","3","3","30","0","200000008","3","3","3","3","1","10","3","3","0","3"
"0","0","11","4","4","200701","24","1","0","4","1","0","4","461","4","10","0","670070104","4","9","4","0","4","0","0","4","4","30","0","200000008","4","4","4","4","1","10","4","4","0","4"
"0","0","11","5","5","200701","53","1","0","5","1","0","5","556","5","10","0","670070105","5","10","5","0","5","0","0","5","5","30","0","200000008","5","5","5","5","1","10","5","5","0","5"
"0","0","11","6","6","200701","67","1","0","6","1","0","6","598","6","10","0","670070106","6","10","6","0","6","0","0","6","6","30","0","200000008","6","6","6","6","1","10","6","6","0","6"
"0","0","12","7","7","200701","81","1","0","7","1","0","7","639","7","10","0","670070107","7","11","7","0","7","0","0","7","7","30","0","200000008","7","7","7","7","1","10","7","7","0","7"
"0","0","12","8","8","200701","95","1","0","8","1","0","8","681","8","10","0","670070108","8","11","8","0","8","0","0","8","8","30","0","200000008","8","8","8","8","1","10","8","8","0","8"
"0","0","12","9","9","200701","109","1","0","9","1","0","9","723","9","10","0","670070109","9","11","9","0","9","0","0","9","9","30","0","200000008","9","9","9","9","1","10","9","9","0","9"
"0","0","13","10","10","200701","122","1","0","10","1","0","10","847","10","10","0","670070110","10","12","10","0","10","0","0","10","10","30","0","200000008","10","10","10","10","1","10","10","10","0","10"
"0","0","13","11","11","200701","135","1","0","11","1","0","11","972","11","10","0","670070111","11","12","11","0","11","0","0","11","11","30","0","200000008","11","11","11","11","1","10","11","11","0","11"
"0","0","18","12","12","200701","155","1","0","12","1","0","12","1097","12","10","0","670070112","12","18","12","0","12","0","0","12","12","30","0","200000008","12","12","12","12","1","10","12","12","0","12"
"0","0","19","13","13","200701","164","1","0","13","1","0","13","1181","13","10","0","670070113","13","18","13","0","13","0","0","13","13","30","0","200000008","13","13","13","13","1","10","13","13","0","13"
"0","0","19","14","14","200701","173","1","0","14","1","0","14","1266","14","10","0","670070114","14","18","14","0","14","0","0","14","14","30","0","200000008","14","14","14","14","1","10","14","14","0","14"
"0","0","19","15","15","200701","182","1","0","15","1","0","15","1350","15","10","0","670070115","15","19","15","0","15","0","0","15","15","30","0","200000008","15","15","15","15","1","10","15","15","0","15"
"0","0","20","16","16","200701","191","1","0","16","1","0","16","1435","16","10","0","670070116","16","19","16","0","16","0","0","16","16","30","0","200000008","16","16","16","16","1","10","16","16","0","16"
"0","0","20","17","17","200701","200","1","0","17","1","0","17","1519","17","10","0","670070117","17","20","17","0","17","0","0","17","17","30","0","200000008","17","17","17","17","1","10","17","17","0","17"
"0","0","20","18","18","200701","209","1","0","18","1","0","18","1604","18","10","0","670070118","18","20","18","0","18","0","0","18","18","30","0","200000008","18","18","18","18","1","10","18","18","0","18"
"0","0","21","19","19","200701","218","1","0","19","1","0","19","1688","19","10","0","670070119","19","21","19","0","19","0","0","19","19","30","0","200000008","19","19","19","19","1","10","19","19","0","19"
"0","0","21","20","20","200701","227","1","0","20","1","0","20","1772","20","10","0","670070120","20","21","20","0","20","0","0","20","20","30","0","200000008","20","20","20","20","1","10","20","20","0","20"
"0","0","21","21","21","200701","236","1","0","21","1","0","21","1857","21","10","0","670070121","21","21","21","0","21","0","0","21","21","30","0","200000008","21","21","21","21","1","10","21","21","0","21"
"0","0","23","22","22","200701","255","1","0","22","1","0","22","2033","22","10","0","670070122","22","23","22","0","22","0","0","22","22","30","0","200000008","22","22","22","22","1","10","22","22","0","22"
"0","0","25","23","23","200701","273","1","0","23","1","0","23","2208","23","10","0","670070123","23","25","23","0","23","0","0","23","23","30","0","200000008","23","23","23","23","1","10","23","23","0","23"
"0","0","27","24","24","200701","292","1","0","24","1","0","24","2384","24","10","0","670070124","24","27","24","0","24","0","0","24","24","30","0","200000008","24","24","24","24","1","10","24","24","0","24"
"0","0","29","25","25","200701","311","1","0","25","1","0","25","2560","25","10","0","670070125","25","29","25","0","25","0","0","25","25","30","0","200000008","25","25","25","25","1","10","25","25","0","25"
"0","0","31","26","26","200701","329","1","0","26","1","0","26","2735","26","10","0","670070126","26","31","26","0","26","0","0","26","26","30","0","200000008","26","26","26","26","1","10","26","26","0","26"
"0","0","33","27","27","200701","348","1","0","27","1","0","27","2911","27","10","0","670070127","27","33","27","0","27","0","0","27","27","30","0","200000008","27","27","27","27","1","10","27","27","0","27"
"0","0","35","28","28","200701","367","1","0","28","1","0","28","3087","28","10","0","670070128","28","35","28","0","28","0","0","28","28","30","0","200000008","28","28","28","28","1","10","28","28","0","28"
"0","0","37","29","29","200701","398","1","0","29","1","0","29","3453","29","10","0","670070129","29","36","29","0","29","0","0","29","29","30","0","200000008","29","29","29","29","1","10","29","29","0","29"
"0","0","39","30","30","200701","429","1","0","30","1","0","30","3819","30","10","0","670070130","30","37","30","0","30","0","0","30","30","30","0","200000008","30","30","30","30","1","10","30","30","0","30"
"0","0","40","31","31","200701","460","1","0","31","1","0","31","4185","31","10","0","670070131","31","38","31","0","31","0","0","31","31","30","0","200000008","31","31","31","31","1","10","31","31","0","31"
"0","0","42","32","32","200701","491","1","0","32","1","0","32","4551","32","10","0","670070132","32","38","32","0","32","0","0","32","32","30","0","200000008","32","32","32","32","1","10","32","32","0","32"
"0","0","44","33","33","200701","522","1","0","33","1","0","33","4917","33","10","0","670070133","33","39","33","0","33","0","0","33","33","30","0","200000008","33","33","33","33","1","10","33","33","0","33"
"0","0","45","34","34","200701","553","1","0","34","1","0","34","5284","34","10","0","670070134","34","40","34","0","34","0","0","34","34","30","0","200000008","34","34","34","34","1","10","34","34","0","34"
"0","0","47","35","35","200701","584","1","0","35","1","0","35","5650","35","10","0","670070135","35","41","35","0","35","0","0","35","35","30","0","200000008","35","35","35","35","1","10","35","35","0","35"
"0","0","48","36","36","200701","615","1","0","36","1","0","36","6016","36","10","0","670070136","36","42","36","0","36","0","0","36","36","30","0","200000008","36","36","36","36","1","10","36","36","0","36"
"0","0","50","37","37","200701","646","1","0","37","1","0","37","6382","37","10","0","670070137","37","42","37","0","37","0","0","37","37","30","0","200000008","37","37","37","37","1","10","37","37","0","37"
"0","0","52","38","38","200701","677","1","0","38","1","0","38","6748","38","10","0","670070138","38","43","38","0","38","0","0","38","38","30","0","200000008","38","38","38","38","1","10","38","38","0","38"
"0","0","53","39","39","200701","708","1","0","39","1","0","39","7115","39","10","0","670070139","39","44","39","0","39","0","0","39","39","30","0","200000008","39","39","39","39","1","10","39","39","0","39"
"0","0","55","40","40","200701","738","1","0","40","1","0","40","7481","40","10","0","670070140","40","45","40","0","40","0","0","40","40","30","0","200000008","40","40","40","40","1","10","40","40","0","40"
"0","0","57","41","41","200701","769","1","0","41","1","0","41","7847","41","10","0","670070141","41","46","41","0","41","0","0","41","41","30","0","200000008","41","41","41","41","1","10","41","41","0","41"
"0","0","58","42","42","200701","800","1","0","42","1","0","42","8213","42","10","0","670070142","42","46","42","0","42","0","0","42","42","30","0","200000008","42","42","42","42","1","10","42","42","0","42"
"0","0","61","43","43","200701","826","1","0","43","1","0","43","8917","43","10","0","670070143","43","49","43","0","43","0","0","43","43","30","0","200000008","43","43","43","43","1","10","43","43","0","43"
"0","0","63","44","44","200701","852","1","0","44","1","0","44","9622","44","10","0","670070144","44","52","44","0","44","0","0","44","44","30","0","200000008","44","44","44","44","1","10","44","44","0","44"
"0","0","66","45","45","200701","878","1","0","45","1","0","45","10326","45","10","0","670070145","45","54","45","0","45","0","0","45","45","30","0","200000008","45","45","45","45","1","10","45","45","0","45"
"0","0","66","46","46","200701","932","1","0","46","1","0","46","10326","46","10","0","670070146","46","55","46","0","46","0","0","46","46","30","0","200000008","46","46","46","46","1","10","46","46","0","46"
"0","0","66","47","47","200701","989","1","0","47","1","0","47","10326","47","10","0","670070147","47","56","47","0","47","0","0","47","47","30","0","200000008","47","47","47","47","1","10","47","47","0","47"
"0","0","69","48","48","200701","1428","1","0","48","1","0","48","14821","48","10","0","670070148","48","58","48","0","48","0","0","48","48","30","0","200000008","48","48","48","48","1","10","48","48","0","48"
"0","0","67","49","49","200701","1483","1","0","49","1","0","49","15613","49","10","0","670070149","49","56","49","0","49","0","0","49","49","30","0","200000008","49","49","49","49","1","10","49","49","0","49"
"0","0","69","50","50","200701","1431","1","0","50","1","0","50","16157","50","10","0","670070150","50","59","50","0","50","0","0","50","50","30","0","200000008","50","50","50","50","1","10","50","50","0","50"
"0","0","70","51","51","200701","1433","1","0","51","1","0","51","16700","51","10","0","670070151","51","61","51","0","51","0","0","51","51","30","0","200000008","51","51","51","51","1","10","51","51","0","51"
"0","0","72","52","52","200701","1434","1","0","52","1","0","52","17244","52","10","0","670070152","52","63","52","0","52","0","0","52","52","30","0","200000008","52","52","52","52","1","10","52","52","0","52"
"0","0","74","53","53","200701","1436","1","0","53","1","0","53","17788","53","10","0","670070153","53","65","53","0","53","0","0","53","53","30","0","200000008","53","53","53","53","1","10","53","53","0","53"
"0","0","76","54","54","200701","1437","1","0","54","1","0","54","18332","54","10","0","670070154","54","67","54","0","54","0","0","54","54","30","0","200000008","54","54","54","54","1","10","54","54","0","54"
"0","0","77","55","55","200701","1439","1","0","55","1","0","55","18875","55","10","0","670070155","55","69","55","0","55","0","0","55","55","30","0","200000008","55","55","55","55","1","10","55","55","0","55"
"0","0","79","56","56","200701","1440","1","0","56","1","0","56","19419","56","10","0","670070156","56","70","56","0","56","0","0","56","56","30","0","200000008","56","56","56","56","1","10","56","56","0","56"
"0","0","81","57","57","200701","1442","1","0","57","1","0","57","19995","57","10","0","670070157","57","72","57","0","57","0","0","57","57","30","0","200000008","57","57","57","57","1","10","57","57","0","57"
"0","0","83","58","58","200701","1443","1","0","58","1","0","58","20571","58","10","0","670070158","58","73","58","0","58","0","0","58","58","30","0","200000008","58","58","58","58","1","10","58","58","0","58"
"0","0","84","59","59","200701","1445","1","0","59","1","0","59","21181","59","10","0","670070159","59","75","59","0","59","0","0","59","59","30","0","200000008","59","59","59","59","1","10","59","59","0","59"
"0","0","86","60","60","200701","1446","1","0","60","1","0","60","21791","60","10","0","670070160","60","76","60","0","60","0","0","60","60","30","0","200000008","60","60","60","60","1","10","60","60","0","60"
"0","0","88","61","61","200701","1448","1","0","61","1","0","61","22438","61","10","0","670070161","61","79","61","0","61","0","0","61","61","30","0","200000008","61","61","61","61","1","10","61","61","0","61"
"0","0","90","62","62","200701","1524","1","0","62","1","0","62","22976","62","10","0","670070162","62","81","62","0","62","0","0","62","62","30","0","200000008","62","62","62","62","1","10","62","62","0","62"
"0","0","92","63","63","200701","1600","1","0","63","1","0","63","23514","63","10","0","670070163","63","83","63","0","63","0","0","63","63","30","0","200000008","63","63","63","63","1","10","63","63","0","63"
"0","0","94","64","64","200701","1676","1","0","64","1","0","64","24052","64","10","0","670070164","64","85","64","0","64","0","0","64","64","30","0","200000008","64","64","64","64","1","10","64","64","0","64"
"0","0","96","65","65","200701","1752","1","0","65","1","0","65","24590","65","10","0","670070165","65","87","65","0","65","0","0","65","65","30","0","200000008","65","65","65","65","1","10","65","65","0","65"
"0","0","98","66","66","200701","1828","1","0","66","1","0","66","25128","66","10","0","670070166","66","89","66","0","66","0","0","66","66","30","0","200000008","66","66","66","66","1","10","66","66","0","66"
"0","0","100","67","67","200701","1904","1","0","67","1","0","67","25666","67","10","0","670070167","67","91","67","0","67","0","0","67","67","30","0","200000008","67","67","67","67","1","10","67","67","0","67"
"0","0","102","68","68","200701","1980","1","0","68","1","0","68","26704","68","10","0","670070168","68","93","68","0","68","0","0","68","68","30","0","200000008","68","68","68","68","1","10","68","68","0","68"
