975149f63d21509dea4a705c76dbb4107b3977118721e05758f09a23633a0fc2,27fa61e64e16a69593f9dcf01060ab05b214500dea6e3eb2834feb8292ae5cd4,b65053c2544a3f084ceec927b29c5847881347438496058d589cb8248e5a7133,e7b28a2dc044107c9c7d44e925ce74fe4dac5ab6ad57bff262b05f3b3125ce82,355425205a84f6cb04d3a6dd61e94c0adc643c9567216481208b58e83575d97b,50a046a562adcdeb15ea4b8832fdbb6d2e0ed8666a09f4897511941dec46a021,b38391e0ff0121434f316a3c4d2fef388c2f63b7a49fbf5fa44e5c3a4f401eb2,3e486c96e4ea07b2e07ca7638a8b2587a988dc7ce602898426e01efdd859111d,059c9dfe002df648cebc2f3d7db185dae17c7487bd7c7e8bfcb5941d171275d8,9f354a82fab14dee01aac3287908295d35a214ffdffa9b03a9417ee670092910,f770981680695282839e43c70667e91299a8f13ce8dd21a4139c51b4e78272c9,b194e006dbc70f73992ced8c8252bc4538f33c1aa0216e13c0b4c1396a365443,a61a425dff1e4db89d86611e5eeecbf9c7f6fdf3f2302848a0cf4947014d12e4
"1","0","270","0","0","303602","1.7","熾焰巨獸龍","0","1000","【物理】擁有強韌雙腳與銳利爪子的兇猛恐龍。\n在滅亡的大地上吞食熔岩求存的孤高存在。\n\n‧戰鬥開始時，對自己使用傷害上限技能，\n　在一次行動中受到的傷害超過一定值時，\n　減少所受到傷害量。\n‧戰鬥開始時，\n　小幅度提升自身的物理防禦力與魔法防禦力。\n　以此防禦力提升效果而上升的\n　防禦力，在戰鬥中不會受到防禦力下降\n　技能的影響。\n‧戰鬥開始時，\n　大幅度提升自身的物理攻擊力。\n‧必殺技能夠對敵方全體造成中幅度的物理傷害，\n　同時大幅度提升自身行動速度。\n　此技能所造成的傷害，\n　不會使敵人恢復TP。\n‧對前方的3名角色造成中幅度的物理傷害，\n　並中幅度降低其行動速度。\n‧對前方的1名角色造成特大幅度的物理傷害。\n　此技能造成的傷害會減少TP恢復量。","13","303602"
"1","0","270","0","0","303603","1.7","熾焰巨獸龍","0","1000","【物理】擁有強韌雙腳與銳利爪子的兇猛恐龍。\n在滅亡的大地上吞食熔岩求存的孤高存在。\n\n‧戰鬥開始時，對自己使用傷害上限技能，\n　在一次行動中受到的傷害超過一定值時，\n　減少所受到傷害量。\n‧戰鬥開始時，\n　小幅度提升自身的物理防禦力與魔法防禦力。\n　以此防禦力提升效果而上升的\n　防禦力，在戰鬥中不會受到防禦力下降\n　技能的影響。\n‧戰鬥開始時，\n　大幅度提升自身的物理攻擊力。\n‧必殺技能夠對敵方全體造成中幅度的物理傷害，\n　同時大幅度提升自身行動速度。\n　此技能所造成的傷害，\n　不會使敵人恢復TP。\n‧對前方的3名角色造成中幅度的物理傷害，\n　並中幅度降低其行動速度。\n‧對前方的1名角色造成特大幅度的物理傷害。\n　此技能造成的傷害會減少TP恢復量。","13","303603"
"1","0","270","0","0","303604","1.7","熾焰巨獸龍","0","1000","【物理】擁有強韌雙腳與銳利爪子的兇猛恐龍。\n在滅亡的大地上吞食熔岩求存的孤高存在。\n\n‧戰鬥開始時，對自己使用傷害上限技能，\n　在一次行動中受到的傷害超過一定值時，\n　減少所受到傷害量。\n‧戰鬥開始時，\n　小幅度提升自身的物理防禦力與魔法防禦力。\n　以此防禦力提升效果而上升的\n　防禦力，在戰鬥中不會受到防禦力下降\n　技能的影響。\n‧戰鬥開始時，\n　大幅度提升自身的物理攻擊力。\n‧必殺技能夠對敵方全體造成中幅度的物理傷害，\n　同時大幅度提升自身行動速度與物理攻擊力。\n　此技能所造成的傷害，\n　不會使敵人恢復TP。\n‧對前方的3名角色造成中幅度的物理傷害，\n　並中幅度降低其行動速度。\n‧對前方的1名角色造成特大幅度的物理傷害。\n　此技能造成的傷害會減少TP恢復量。","13","303604"
"1","0","270","0","0","303605","1.7","熾焰巨獸龍","0","1000","【物理】擁有強韌雙腳與銳利爪子的兇猛恐龍。\n在滅亡的大地上吞食熔岩求存的孤高存在。\n\n‧戰鬥開始時，對自己使用傷害上限技能，\n　在一次行動中受到的傷害超過一定值時，\n　減少所受到傷害量。\n‧戰鬥開始時，\n　小幅度提升自身的物理防禦力與魔法防禦力。\n　以此防禦力提升效果而上升的\n　防禦力，在戰鬥中不會受到防禦力下降\n　技能的影響。\n‧戰鬥開始時，減少敵方全體的最大HP20％。\n‧戰鬥開始時，\n　大幅度提升自身的物理攻擊力。\n‧必殺技能夠對敵方全體造成中幅度的物理傷害，\n　同時大幅度提升自身行動速度與物理攻擊力。\n　此技能所造成的傷害，\n　不會使敵人恢復TP。\n‧對前方的3名角色造成中幅度的物理傷害，\n　並中幅度降低其行動速度。\n‧對前方的1名角色造成特大幅度的物理傷害。\n　此技能造成的傷害會減少TP恢復量。","13","303605"
"1","0","270","0","0","303606","1.7","熾焰巨獸龍","0","1000","【物理】擁有強韌雙腳與銳利爪子的兇猛恐龍。\n在滅亡的大地上吞食熔岩求存的孤高存在。\n\n【特殊效果】\n‧提升自身的物理／魔法防禦力（不可降低）\n【必殺技】\n‧對最前方的１名敵人及其周圍造成物理傷害\n‧目標數量越少：傷害提升\n‧降低最前方的１名敵人及其周圍的\n　物理／魔法攻擊力（必中）\n‧目標數量越少：降低量上升\n‧對自身施加行動速度提升\n【技能１】\n‧對最前方的１名敵人及其周圍造成物理傷害\n‧降低最前方的１名敵人及其周圍的物理防禦力\n　（必中）\n‧目標數量越少：降低量提升","13","303606"
"1","0","270","0","0","303607","1.7","熾焰巨獸龍","0","1000","【物理】擁有強韌雙腳與銳利爪子的兇猛恐龍。\n在滅亡的大地上吞食熔岩求存的孤高存在。\n\n【特殊效果】\n‧提升自身的物理／魔法防禦力（不可降低）\n‧使自身免疫ＴＰ降低\n‧降低敵方全體的ＴＰ上升\n‧降低敵方全體的ＨＰ吸收\n【必殺技】\n‧對最前方的１名敵人及其周圍造成物理傷害\n‧目標數量越少：傷害提升\n‧降低最前方的１名敵人及其周圍的\n　物理／魔法攻擊力（必中）\n‧目標數量越少：降低量上升\n‧對自身施加行動速度提升\n【技能１】\n‧對最前方的１名敵人及其周圍造成物理傷害\n‧降低最前方的１名敵人及其周圍的物理防禦力\n　（必中）\n‧目標數量越少：降低量提升","13","303607"
"1","0","270","0","0","303608","1.7","熾焰巨獸龍","0","1000","【物理】擁有強韌雙腳與銳利爪子的兇猛恐龍。\n在滅亡的大地上吞食熔岩求存的孤高存在。\n\n【特殊效果】\n‧減少全技能傷害的ＴＰ恢復\n【必殺技】\n‧對最前方的１名敵人及其周圍造成物理傷害（ＴＰ不可\n　恢復）\n‧目標數量越少：傷害提升\n‧對自身施加行動速度提升\n【技能１】\n‧對最前方的１名敵人及其周圍造成物理傷害\n‧降低最前方的１名敵人及其周圍的物理防禦力\n　（必中）\n‧目標數量越少：降低量提升\n【普通攻擊】\n‧對前方１名敵人造成物理傷害","13","303608"
"1","0","270","0","0","303609","1.7","熾焰巨獸龍","0","1000","【物理】擁有強韌雙腳與銳利爪子的兇猛恐龍。\n在滅亡的大地上吞食熔岩求存的孤高存在。\n\n【特殊效果】\n‧所有技能傷害不可恢復ＴＰ\n【必殺技】\n‧對最前方的１名敵人及其周圍造成物理傷害\n‧目標數量越少：傷害提升\n‧對自身施加行動速度提升\n【技能１】\n‧對最前方的１名敵人及其周圍造成物理傷害\n‧降低最前方的１名敵人及其周圍的物理防禦力\n　（必中）\n‧目標數量越少：降低量提升","13","303609"
"1","0","270","0","0","303700","0.7","地獄獵犬","0","1000","【物理】儘管墜入了那火山之中，\n依舊身負地獄之炎復甦的雙頭魔犬。\n與愛犬波尼一同在地盤上奔馳著，\n並讓入侵者親身體驗那灼熱的洗禮。\n\n‧對全體敵人造成中幅度的物理傷害，\n　並施加火傷狀態。\n　再恢復召喚怪物的 HP。\n\n‧召喚波尼。","14","303700"
"1","0","270","0","0","303701","0.7","熾焰狼","0","1000","【物理】藉由塔之魔力使魔界火焰現形的魔狼。\n和搭檔波尼一同在灼熱的大地等候著。\n\n‧對敵方全體造成大幅度的物理傷害，\n　並使其陷入火傷狀態，\n　並且恢復波尼的HP。\n‧召喚波尼。\n‧對敵方全體造成中幅度的物理傷害，\n　並降低行動速度，\n　並且大幅度提升我方全體的\n　物理攻擊力。","14","303701"
"1","0","270","0","0","303800","2","阿爾瑪","0","1000","【物理】遠古時用來守護迷宮的防衛兵器。作為最後的陷阱，靜待入侵者。\n・根據角色的最高 HP，對全體敵人\n造成中幅度的魔法傷害。\n・對前方範圍內的敵人造成中幅度的物理傷害。","16","303800"
"1","0","270","0","0","303800","2","阿爾瑪","0","1000","【物理】遠古時用來守護迷宮的防衛兵器。作為最後的陷阱，靜待入侵者。\n・根據角色的最高 HP，對全體敵人\n造成特大幅度的魔法傷害。\n・對前方範圍內的敵人造成中幅度的物理傷害。\n・根據角色的最高 HP，對剩餘 HP 最高的敵人\n造成中幅度的魔法傷害，並使其暈眩。\n・當古老惡靈衛兵本身的 HP 降至 50％ 以下，\n其攻擊力將會越發殘暴。","16","303801"
"1","0","270","0","0","303900","2","獨眼巨人","0","1000","【物理】以怪力為傲的兇暴的獨眼巨人。\n魔力溢出眼瞳，放射強力的詭異光線。\n\n【特殊效果】\n‧無視飛行效果 \n‧提升自身的物理／魔法防禦力（不可降低）\n【必殺技】\n‧對敵方全體造成魔法比例傷害\n‧降低敵方全體的物理／魔法攻擊力（必中）\n‧使敵方全體降低ＨＰ恢復量（必中）\n‧降低敵方全體ＴＰ（必中）\n【技能１】\n‧對隨機３名敵人造成物理傷害\n‧使此技能的目標陷入暈眩","13","303900"
"1","0","270","0","0","303901","2","獨眼巨人","0","1000","【物理】以怪力引以為傲，兇暴的獨眼巨人。\n將魔力凝聚於瞳中，進而釋放強力的怪異光線。\n\n‧對敵方全體造成大幅度魔法傷害。\n　對剩餘HP為100%的角色提升傷害，\n　並且降低其行動速度。\n‧對物理攻擊力最高的1名角色，依照其最大HP\n　造成中幅度的物理傷害，並且減少其TP。","13","303901"
"1","0","270","0","0","303902","2","獨眼巨人","0","1000","【物理】以怪力為傲的兇暴的獨眼巨人。\n魔力溢出眼瞳，放射強力的詭異光線。\n\n【特殊效果】\n‧無視飛行效果 \n‧提升自身的物理／魔法防禦力（不可降低）\n‧減少降低自身ＴＰ\n‧降低敵方全體的ＴＰ上升\n‧降低敵方全體的ＨＰ吸收\n【必殺技】\n‧對敵方全體造成魔法比例傷害\n‧降低敵方全體的物理／魔法攻擊力（必中）\n‧使敵方全體降低ＨＰ恢復量（必中）\n‧降低敵方全體ＴＰ（必中）\n【技能１】\n‧對隨機３名角色造成物理傷害\n‧使此技能的目標陷入暈眩","13","303902"
"1","0","270","0","0","303903","2","獨眼巨人","0","1000","【物理】在沙塵之中佇立如山的獨眼巨人。\n以獨眼發射超強力的光線，\n將冒險者掃蕩一空。\n\n‧必殺技會對敵方全體\n　造成大幅度的魔法傷害。\n　並使其中幅度降低行動速度。\n　對剩餘HP為100％的角色\n　提升造成的傷害。\n‧對物理攻擊力最高的1名角色，\n　依照其最大HP\n　造成物理比例傷害，\n　並且大幅度降低其TP。","13","303903"
"1","0","270","0","0","303904","2","獨眼巨人","0","3000","【物理】以怪力引以為傲，兇暴的獨眼巨人。\n將魔力凝聚於瞳中，進而釋放強力的怪異光線。\n\n‧能夠將飛行狀態的敵人設為攻擊目標。\n‧特大幅度降低來自獨眼巨人所有傷\n　害產生的隊伍角色ＴＰ恢復量。\n‧來自獨眼巨人造成的所有狀態異常與能\n　力弱化效果，即使傷害無效\n　也會施加。\n‧必殺技能對敵方全體依照其角色\n　最大ＨＰ造成魔法比例傷害，並特大\n　幅度降低其物理攻擊力、魔法攻擊力、\n　ＨＰ恢復量與ＴＰ。\n　此技能造成的傷害\n　將不會恢復ＴＰ。\n‧對隨機敵人造成共計３次的單體\n　中幅度物理傷害，並施加共計３次的暈眩狀態。","13","303904"
"1","0","270","0","0","304000","2","夢魘","0","1000","【物理】誕生於幻想，徬徨於黑暗中的魔獸。\n將獵物囚於惡夢之牢中，並大快朵頤那些精氣。\n\n‧容易受到挑釁的效果影響。\n‧戰鬥開始時，小幅度提升自身的物理防禦力\n　與魔法防禦力。\n　以此防禦力提升效果而上升的防禦力，\n　在戰鬥中不會受到\n　防禦力下降技能的影響。\n‧中幅度降低來自夢魘所有傷害產生的\n　隊伍角色TP恢復量。\n‧必殺技會對物理攻擊力或魔法攻擊力\n　最高的1名敵方角色\n　造成特大幅度的魔法傷害，\n　同時特大幅度減少其TP。\n　此技能所造成的TP下降，\n　即使傷害無效也會施加。\n‧無視敵人的挑釁，\n　以距離最遠的1名敵人為中心，\n　使小範圍內所有敵人陷入詛咒狀態。\n　此技能施加的詛咒狀態所造成的傷害，\n　將不會恢復TP。","13","304000"
"1","0","270","0","0","304001","2","夢魘","0","1000","【物理】誕生於幻想，徬徨於黑暗中的魔獸。\n將獵物囚於惡夢之牢中，並大快朵頤那些精氣。\n\n‧容易受到挑釁效果的影響。\n‧戰鬥開始時，大幅度提升自身的物理防禦力，\n　中幅度提升魔法防禦力。\n　以此防禦力提升效果上升的防禦力，\n　在戰鬥中不會受到防禦力下降技能的影響。\n‧戰鬥開始時，\n　特大幅度降低敵方全體的HP吸收。\n‧戰鬥開始時，\n　展開小幅度降低敵方全體TP上升的領域。\n‧戰鬥開始時，\n　對自身施加TP降低100％減少的效果。\n‧中幅度降低來自夢魘所有傷害產生的\n　隊伍角色TP恢復量。\n‧必殺技會解除物理攻擊力或魔法攻擊力\n　最高的1名敵人的能力提升效果後，\n　造成特大幅度的魔法傷害，\n　並特大幅度降低其TP。\n　此技能造成的TP下降，\n　即使傷害無效也會施加。\n‧無視敵人的挑釁，以距離最遠的1名敵人\n　為中心，小幅度降低範圍內所有敵人的TP，\n　並施加詛咒狀態。被此技能施加的詛咒傷害，\n　將不會恢復TP。","13","304001"
"1","0","270","0","0","304002","2","夢魘","0","1000","【物理】誕生於幻想，徬徨於黑暗中的魔獸。\n將獵物囚於惡夢之牢中，並大快朵頤那些精氣。\n\n【特殊效果】\n‧減少全技能傷害的ＴＰ恢復\n【必殺技】\n‧解除物理或魔法攻擊力最高的１名敵方角色的\n　能力提升效果。\n‧對此技能的目標造成魔法傷害\n‧降低此技能目標的ＴＰ\n【技能１】\n‧降低最後方的１名敵人及其周圍的ＴＰ（無視\n　挑釁）\n‧對最後方的１名敵人及其周圍施加詛咒（無視\n　挑釁、ＴＰ不可恢復）\n【普通攻擊】\n‧對物理或魔法攻擊力最高的１名敵人造成\n　物理傷害","13","304002"
"1","0","270","0","0","304003","2","夢魘","0","1000","【物理】在虛幻中誕生，徘徊於黑暗中的魔獸。\n將獵物綑綁於惡夢之牢中，並津津有味地吃著其生息。\n\n【特殊效果】\n‧所有技能傷害不可恢復ＴＰ\n【必殺技】\n‧解除物理或魔法攻擊力最高的１名敵方角色的\n　能力提升效果，造成魔法傷害\n‧降低物理或魔法攻擊力最高的１名敵人\n　的ＴＰ，並施加咒術（必中）\n‧解除咒術狀態的敵方全體能力提升效果以及魔\n　法傷害（無視飛行效果）\n【技能１】\n‧降低最後方的１名敵人及其周圍的ＴＰ、詛咒\n　（無視挑釁）\n【普通攻擊】\n‧對物理或魔法攻擊力最高的１名敵人造成物\n　理傷害","13","304003"
