7e2391889ecbe61819be1425641757d7cef943117652331f9749ce3d5c4b5b40,87055b49117ee2b83d601d1758a4037f0b9208cb59c0e45ee59e2f715ebf1927,edd082bfdd70a4c0dc5884d1655606776423026885cfcb70ff3c08e7e86ab084,1021f036ad88dcae809ccefd916b0b6fa53e7606b7f5b7ef4ed43cce3091c2c6,a48eaede70c5a669a10b9e31a8d1586e5662e9f8425e23ee8504d1a9d7b4331f,a47720a481189adcbe781379540b441f526f5fa4b1db079520e7bfaf3d26692e,249a396bbaea0a89fd2d656eb72a3a6ce0df658f498e995125745911b354d7b4,add62c3ff36cb92004f77ff2a35d1dfb43459fa7cb540c1004c5525d5c0d4919,87072e3b274f408d4630d82dd8cec734b4e7709bb2e059f877d8c19b370a6da1,2a42c6b3e3d42cb02c69af16b6ffc53bc1cddddd26dd36d8d8ea943af2e5e153,610a611107e0435a34f6b5c0155287fa7e358bc73127de203ae75f6c96664502
"514056","514","514063","","","","","","91","",""
"vo_drama_10082014","514","514064","0","","","vo_drama_10082014_008","","21","0",""
"106831","514","514065","1","0","0.5","沒問題嗎？\n哈哈，你的身邊\n還是一樣這麼熱鬧呢。\n一點也不會無聊，看起來很不錯哦。","0","11","7","0"
"106831","514","514066","","","","nop_talk_bitter","","3","1","0.2"
"4","514","514067","","","","1","","93","",""
"106831","514","514068","nop_talk_arm_crossed_loop_joy","0","","nop_talk_arm_crossed_joy","1","3","0","0.2"
"514065","514","514069","","","","","","91","",""
"0.5","514","514070","","","","0","","93","",""
"1","515","515001","150","1","nop_idle_joy1","102931","-270","1","105","1.95"
"1","515","515002","-150","0","nop_idle_wish","104211","-255","1","103","1.95"
"1","515","515003","-300","0","nop_15_tsumugi_idle_arm_crossed","105411","-275","1","104","1.95"
"0.5","515","515004","","","","0","","93","",""
"vo_drama_10082015","515","515005","0","","","vo_drama_10082015_001","","21","0",""
"102931","515","515006","1","0","0.5","新年快樂！\n歡迎來到慈樂之音新年演唱會！\n……不對，我們才是\n被找來的那一方呢。對不起！","0","11","4","0"
"102931","515","515007","","","","nop_15_nozomi_talk_joy","","3","1","0.2"
"2.5","515","515008","","","","1","","93","",""
"102931","515","515009","nop_15_nozomi_start_loop","0.2","","nop_15_nozomi_start","1","3","0","0.2"
"3","515","515010","","","","1","","93","",""
"102931","515","515011","","","","nop_talk_bitter","","3","1","0.2"
"515006","515","515012","","","","","","91","",""
"0.2","515","515013","","","","1","","93","",""
"102931","515","515014","","","","nop_idle_bitter","","3","1","0.2"
"vo_drama_10082015","515","515015","0","","","vo_drama_10082015_002","","21","0",""
"104211","515","515016","1","0","0.5","望，妳真是的。\n真是抱歉，因為我們\n直到剛才都在排練……\n謝謝你今天邀請我們來玩。","0","11","4","0"
"104211","515","515017","","","","nop_talk_worry","","3","1","0.2"
"3","515","515018","","","","1","","93","",""
"104211","515","515019","","","","nop_talk_wish4","","3","1","0.2"
"5","515","515020","","","","1","","93","",""
"104211","515","515021","","","","nop_talk_joy3","","3","1","0.2"
"1.5","515","515022","","","","1","","93","",""
"104211","515","515023","nop_idle_normal","0.2","","nop_bow2","1","3","0","0.2"
"515016","515","515024","","","","","","91","",""
"vo_drama_10082015","515","515025","0","","","vo_drama_10082015_003","","21","0",""
"105411","515","515026","1","0","0.5","受不了，因為騎士先生\n邀請得太突然了啦。\n就算是跨年期間，\n偶像的行程也是很滿的哦？","0","11","6","0"
"105411","515","515027","","","","nop_talk_sad2","","3","1","0.2"
"4.5","515","515028","","","","1","","93","",""
"105411","515","515029","","","","nop_talk_anger","","3","1","0.2"
"515026","515","515030","","","","","","91","",""
"105411","515","515031","","","","nop_idle_anger","","3","1","0.2"
"vo_drama_10082015","515","515032","0","","","vo_drama_10082015_004","","21","0",""
"102931","515","515033","1","0","0.5","呵呵。一收到邀請，\n馬上就開口說「走吧！」的人\n明明就是紡希呢。","0","11","6","0"
"102931","515","515034","","","","nop_talk_bitter","","3","1","0.2"
"1.5","515","515035","","","","1","","93","",""
"102931","515","515036","","","","nop_talk_thinking","","3","1","0.2"
"515033","515","515037","","","","","","91","",""
"102931","515","515038","","","","nop_idle_thinking","","3","1","0.2"
"vo_drama_10082015","515","515039","0","","","vo_drama_10082015_005","","21","0",""
"105411","515","515040","1","0","0.5","小、小望！\n那只是因為我覺得\n怜大人也會來而已！","0","11","4","0"
"105411","515","515041","","","","nop_talk_surprise2","","3","1","0.2"
"1.75","515","515042","","","","1","","93","",""
"105411","515","515043","","","","nop_talk_anger2","","3","1","0.2"
"515040","515","515044","","","","","","91","",""
"105411","515","515045","","","","nop_idle_anger2","","3","1","0.2"
"vo_drama_10082015","515","515046","0","","","vo_drama_10082015_006","","21","0",""
"104211","515","515047","1","0","0.5","的確有很多人都來參加了呢。\n製作人小姐看起來\n也玩得很開心。","0","11","5","0"
"104211","515","515048","","","","nop_talk_wish","","3","1","0.2"
"515047","515","515049","","","","","","91","",""
"104211","515","515050","","","","nop_idle_wish","","3","1","0.2"
"vo_drama_10082015","515","515051","0","","","vo_drama_10082015_007","","21","0",""
"102931","515","515052","1","0","0.5","有這麼多人聚集在一起，\n一定是因為你的人緣很好呢。","0","11","6","0"
"102931","515","515053","","","","nop_15_nozomi_talk_joy","","3","1","0.2"
"515052","515","515054","","","","","","91","",""
"102931","515","515055","","","","nop_idle_joy1","","3","1","0.2"
"vo_drama_10082015","515","515056","0","","","vo_drama_10082015_008","","21","0",""
"105411","515","515057","1","0","0.5","話說剛才\n製作人問說要不要\n找在場的大家來參加\n下一次的演唱會……","0","11","4","0"
"105411","515","515058","","","","nop_talk_surprise1","","3","1","0.2"
"2","515","515059","","","","1","","93","",""
"105411","515","515060","","","","nop_talk_thinking","","3","1","0.5"
"5","515","515061","","","","1","","93","",""
"105411","515","515062","","","","nop_talk_surprise1","","3","1","0.2"
"515057","515","515063","","","","","","91","",""
"105411","515","515064","","","","nop_idle_surprise1","","3","1","0.2"
"vo_drama_10082015","515","515065","0","","","vo_drama_10082015_009","","21","0",""
"102931","515","515066","1","0","0.5","很棒耶！\n如果不會造成困擾的話，我想這麼做。\n大家覺得呢？","0","11","5","0"
"102931","515","515067","","","","nop_talk_joy2","","3","1","0.2"
"2","515","515068","","","","1","","93","",""
"102931","515","515069","","","","nop_talk_normal","","3","1","0.2"
"515066","515","515070","","","","","","91","",""
"102931","515","515071","","","","nop_idle_normal","","3","1","0.2"
"vo_drama_10082015","515","515072","0","","","vo_drama_10082015_010","","21","0",""
"104211","515","515073","1","0","0.5","我也是。\n能受邀參加這麼美好的新年會，\n我想回報這份恩情。","0","11","5","0"
"104211","515","515074","","","","nop_talk_joy1","","3","1","0.2"
"2.25","515","515075","","","","1","","93","",""
"104211","515","515076","","","","nop_talk_wish","","3","1","0.2"
"515073","515","515077","","","","","","91","",""
"104211","515","515078","","","","nop_idle_wish","","3","1","0.2"
"vo_drama_10082015","515","515079","0","","","vo_drama_10082015_011","","21","0",""
"105411","515","515080","1","0","0.5","既然這樣，\n下次的演唱會也要辦到完美哦。\n因為也要招待怜大人來的關係！","0","11","6","0"
"105411","515","515081","nop_talk_guts2_loop","0.2","","nop_talk_guts2","1","3","0","0.2"
"3.5","515","515082","","","","1","","93","",""
"105411","515","515083","nop_talk_doya_loop","0.2","","nop_talk_doya","1","3","0","0.2"
"515080","515","515084","","","","","","91","",""
"105411","515","515085","","","","nop_idle_doya","","3","1","0.2"
"vo_drama_10082015","515","515086","0","","","vo_drama_10082015_012","","21","0",""
"102931","515","515087","1","0","0.5","幹勁十足呢！\n那麼，回去後就趕緊\n繼續排練吧！","0","11","4","0"
"102931","515","515088","","","","nop_talk_joy2","","3","1","0.2"
"2","515","515089","","","","1","","93","",""
"102931","515","515090","","","","nop_talk_joy1","","3","1","0.2"
"515087","515","515091","","","","","","91","",""
"102931","515","515092","","","","nop_idle_joy1","","3","1","0.2"
"vo_drama_10082015","515","515093","0","","","vo_drama_10082015_013","","21","0",""
"104211","515","515094","1","0","0.5","我們會舉辦一場能配得上\n新年之始的美妙演唱會。","0","11","6","0"
"104211","515","515095","","","","nop_talk_joy3_blink","","3","1","0.2"
"515094","515","515096","","","","","","91","",""
"104211","515","515097","","","","nop_idle_joy1","","3","1","0.2"
"vo_drama_10082015","515","515098","0","","","vo_drama_10082015_014","","21","0",""
"105411","515","515099","1","0","0.5","我們會準備好\n無懈可擊的舞台。\n敬請期待。","0","11","6","0"
"105411","515","515100","nop_15_tsumugi_talk_arm_crossed_loop","0.2","","nop_15_tsumugi_talk_arm_crossed","1","3","0","0.2"
"2.5","515","515101","","","","1","","93","",""
"105411","515","515102","","","","nop_talk_arm_crossed_loop_joy","","3","1","0.2"
"515099","515","515103","","","","","","91","",""
"105411","515","515104","","","","nop_idle_arm_crossed_joy","","3","1","0.2"
"vo_drama_10082015","515","515105","0","","","vo_drama_10082015_015","","21","0",""
"102931","515","515106","1","0","0.5","今年我們慈樂之音\n身為偶像也會全力以赴的！\n絕對要專心看著我們哦♪","0","11","6","0"
"102931","515","515107","","","","nop_talk_joy2","","3","1","0.2"
"3","515","515108","","","","","","93","",""
"102931","515","515109","nop_talk_joy1_wink","0.2","","nop_15_cmn_last","1","3","0","0.2"
"515106","515","515110","","","","","","91","",""
"102931","515","515111","nop_idle_guts4","0.2","","nop_talk_guts4","1","3","0","0.2"
"0.2","515","515112","","","","","","93","",""
"104211","515","515113","nop_idle_guts2","0.2","","nop_talk_guts2","1","3","0","0.2"
"0.1","515","515114","","","","","","93","",""
"105411","515","515115","nop_idle_guts2","0.2","","nop_talk_guts2","1","3","0","0.2"
"1","515","515116","","","","0","","93","",""
"1","516","516001","150","1","nop_idle_normal","106731","-255","1","105","1.95"
"1","516","516002","-150","0","nop_idle_joy2","106631","-255","1","101","1.95"
"1","516","516003","-300","0","nop_16_kaya_idle_normal2","106531","-275","1","104","1.95"
"1","516","516004","230","1","nop_rago_idle","2","-255","5","106","1.95"
"1","516","516005","150","1","NoItem_idle","22","-255","5","106","1.95"
"1","516","516006","150","1","NoItem","23","-255","5","100","1.95"
"23","516","516007","1","0","","1","0","6","1","0"
"22","516","516008","1","0","","1","0","6","1","0"
"0.5","516","516009","","","","0","","93","",""
"106631","516","516010","","","","nop_talk_joy2","","3","1","0.2"
"vo_drama_10082016","516","516011","0","","","vo_drama_10082016_001","","21","0",""
"106631","516","516012","1","0","0.5","來，小哥！新年快樂啦！\n給我紅包！","0","11","5","0"
"2.2","516","516013","","","","1","","93","",""
"106631","516","516014","nop_16_inori_talk_doya_loop","0","","nop_16_inori_talk_doya","1","3","0","0.2"
"516012","516","516015","","","","","","91","",""
"106631","516","516016","","","","nop_16_inori_idle_doya","","3","1","0.2"
"106531","516","516017","","","","nop_16_kaya_talk_normal","","3","1","0.2"
"vo_drama_10082016","516","516018","0","","","vo_drama_10082016_002","","21","0",""
"106531","516","516019","1","0","0.5","喂──祈梨。\n大過年的，\n妳這是什麼難看的舉動呀。\n老大，妳也唸她幾句吧。","0","11","7","0"
"4","516","516020","","","","1","","93","",""
"106531","516","516021","nop_16_kaya_talk_normal2_loop","0","","nop_16_kaya_talk_normal2","1","3","0","0.2"
"516019","516","516022","","","","","","91","",""
"106531","516","516023","","","","nop_16_kaya_idle_normal2","","3","1","0.2"
"106731","516","516024","","","","nop_talk_joy1","","3","1","0.2"
"vo_drama_10082016","516","516025","0","","","vo_drama_10082016_003","","21","0",""
"106731","516","516026","1","0","0.5","不說那個了，這還真厲害耶～\n畢竟這裡不但有\n強大公會的公會長，\n連七冠和公主都在場呢。","0","11","7","0"
"516026","516","516027","","","","","","91","",""
"106731","516","516028","","","","nop_idle_joy1","","3","1","0.2"
"106631","516","516029","nop_16_inori_talk_nofaith_loop","0","","nop_16_inori_talk_nofaith","1","3","0","0.2"
"vo_drama_10082016","516","516030","0","","","vo_drama_10082016_004","","21","0",""
"106631","516","516031","1","0","0.5","感覺老大好像在想很危險的事了哦？\n該被唸幾句的人不是我，是老大吧？\n快把老大帶去給茉莉她們！！","0","11","6","0"
"4","516","516032","","","","1","","93","",""
"106631","516","516033","nop_16_inori_talk_guts_loop","0","","nop_16_inori_talk_guts","1","3","0","0.2"
"516031","516","516034","","","","","","91","",""
"106631","516","516035","","","","nop_16_inori_idle_guts","","3","1","0.2"
"106731","516","516036","","","","nop_talk_normal","","3","1","0.2"
"vo_drama_10082016","516","516037","0","","","vo_drama_10082016_005","","21","0",""
"106731","516","516038","1","0","0.5","祈梨好過分哦～\n我剛剛那是「想和大家合作，\n一起去探究世界的祕密～！」\n的意思哦？","0","11","7","0"
"4","516","516039","","","","1","","93","",""
"106731","516","516040","nop_talk_guts2_loop","0","","nop_talk_guts2","1","3","0","0.2"
"516038","516","516041","","","","","","91","",""
"106731","516","516042","","","","nop_idle_wish","","3","1","0.2"
"22","516","516043","","","","nop_16_homare_idle_wish","","3","1","0.2"
"106631","516","516044","","","","nop_talk_sad","","3","1","0.2"
"vo_drama_10082016","516","516045","0","","","vo_drama_10082016_006","","21","0",""
"106631","516","516046","1","0","0.5","那麼可疑，\n怎麼能信任……\n呀啊！眼睛！\n別睜開眼睛啊！","0","11","5","0"
"3.4","516","516047","","","","1","","93","",""
"23","516","516048","","","","BlackFade","","3","1","0"
"23","516","516049","1","0","","1","0.5","6","1","0.2"
"0.2","516","516050","","","","1","","93","",""
"22","516","516051","1","0","","1","1","6","1","0"
"22","516","516052","nop_16_homare_idle_kaigan_wish","0.2","","nop_16_homare_talk_kaigan_wish","1","3","0","0.2"
"106731","516","516053","nop_16_homare_idle_kaigan_wish","0.2","","nop_16_homare_talk_kaigan_wish","1","3","0","0.2"
"106631","516","516054","nop_talk_surprise2","0.2","","nop_surprise","1","3","0","0.2"
"1","516","516055","","","","0","","93","",""
"23","516","516056","1","0","","1","0","6","1","0.2"
"516046","516","516057","","","","","","91","",""
"106631","516","516058","","","","nop_idle_surprise2","","3","1","0.2"
"106531","516","516059","nop_15_tsumugi_talk_arm_crossed_loop","0","","nop_15_tsumugi_talk_arm_crossed","1","3","0","0.2"
"vo_drama_10082016","516","516060","0","","","vo_drama_10082016_007","","21","0",""
"106531","516","516061","1","0","0.5","唉……就算過年了，\n感覺我們也沒有變呢。\n哎，今年就多多關照啦。","0","11","6","0"
"4","516","516062","","","","1","","93","",""
"106531","516","516063","nop_16_inori_talk_doya_loop","0","","nop_16_inori_talk_doya","1","3","0","0.2"
"516061","516","516064","","","","","","91","",""
"106531","516","516065","","","","nop_16_inori_idle_doya","","3","1","0.2"
"0.5","516","516066","","","","0","","93","",""
"1","517","517001","150","1","nop_idle_normal","111031","-225","1","104","1.95"
"1","517","517002","-150","0","nop_idle_normal","110931","-225","1","103","1.95"
"1","517","517003","-300","0","nop_17_chloe_idle_normal2","110831","-255","1","105","1.95"
"0.5","517","517004","","","","0","","93","",""
"vo_drama_10082017","517","517005","0","","","vo_drama_10082017_001","","21","0",""
"110931","517","517006","1","0","0.5","呀啊啊啊啊～！\n不但有無敵歌姬慈樂之音的幾位偶像，\n身邊也全是美少女！\n這場臉長得好看的新年會簡直太棒了！","0","11","7","0"
"110931","517","517007","nop_idle_normal","0.2","","nop_17_chieru_swing","1","3","0","0.2"
"1.5","517","517008","","","","1","","93","",""
"110931","517","517009","nop_17_chieru_ahahaStand_loop","0","","nop_17_chieru_ahahaStand_in","1","3","0","0.2"
"4","517","517010","","","","1","","93","",""
"110931","517","517011","nop_17_chieru_huhuStand_loop","0","","nop_17_chieru_huhuStand_in","1","3","0","0.2"
"517006","517","517012","","","","","","91","",""
"vo_drama_10082017","517","517013","0","","","vo_drama_10082017_002","","21","0",""
"110831","517","517014","1","0","0.5","話說大家的個性都好強烈啊……\n我們完全就是路人耶。\n碧正緊緊抱著柱子不停地顫抖耶。","0","11","6","0"
"110831","517","517015","nop_17_chloe_talk_normal_sad_loop","0","","nop_17_chloe_talk_normal_sad","1","3","0","0.2"
"3.5","517","517016","","","","1","","93","",""
"110831","517","517017","","","","nop_talk_worry","","3","1","0.2"
"517014","517","517018","","","","","","91","",""
"110831","517","517019","","","","nop_17_chloe_idle_normal2","","3","1","0.2"
"vo_drama_10082017","517","517020","0","","","vo_drama_10082017_003","","21","0",""
"111031","517","517021","1","0","0.5","相較之下，墨團的每一人都很豪邁，\n一口氣乾掉麥酒大吵大鬧的還真可怕。\n真不愧是精明的企業家。\n尤其秋乃學姐還是貴族出身呢。","0","11","7","0"
"111031","517","517022","","","","nop_talk_normal_suprise1","","3","1","0.2"
"110931","517","517023","","","","nop_idle_normal_suprise1","","3","1","0.2"
"2.2","517","517024","","","","1","","93","",""
"111031","517","517025","","","","nop_talk_joy1","","3","1","0.2"
"4.8","517","517026","","","","1","","93","",""
"111031","517","517027","","","","nop_talk_joy3_blink2","","3","1","0.2"
"517021","517","517028","","","","","","91","",""
"111031","517","517029","","","","nop_idle_normal","","3","1","0.2"
"vo_drama_10082017","517","517030","0","","","vo_drama_10082017_004","","21","0",""
"110931","517","517031","1","0","0.5","啊，說到貴族，\n不是有訓詞之類的東西嗎？\n「我們神抽生在好家庭的有錢人\n應該幫助貧窮的庶民」，像這樣的。","0","11","6","0"
"110931","517","517032","","","","nop_talk_joy1_normal","","3","1","0.2"
"4.3","517","517033","","","","1","","93","",""
"110931","517","517034","nop_17_chieru_talk_doya_loop","0","","nop_17_chieru_talk_doya","1","3","0","0.2"
"517031","517","517035","","","","","","91","",""
"vo_drama_10082017","517","517036","0","","","vo_drama_10082017_005","","21","0",""
"111031","517","517037","1","0","0.5","沒錯，琪愛兒。\n貴族義務──\n簡單換個說法，就是秋乃學姐有\n援助我們金錢的義務。","0","11","6","0"
"111031","517","517038","nop_17_yuni_talk_nofaith_loop","0","","nop_17_yuni_talk_nofaith","1","3","0","0.2"
"3","517","517039","","","","1","","93","",""
"111031","517","517040","nop_talk_guts2_loop","0","","nop_talk_guts2","1","3","0","0.2"
"517037","517","517041","","","","","","91","",""
"vo_drama_10082017","517","517042","0","","","vo_drama_10082017_006","","21","0",""
"110831","517","517043","1","0","0.5","啊？是這樣嗎？\n那麼，\n就不得不去領個紅包了呢。","0","11","5","0"
"110831","517","517044","","","","nop_talk_arm_crossed_loop2","","3","1","0.2"
"1.7","517","517045","","","","1","","93","",""
"110831","517","517046","nop_17_chloe_talk_normal_joy_loop","0","","nop_17_chloe_talk_normal_joy","1","3","0","0.2"
"110931","517","517047","","","","nop_idle_joy1","","3","1","0.2"
"517043","517","517048","","","","","","91","",""
"110831","517","517049","","","","nop_17_chloe_idle_normal_joy","","3","1","0.2"
"vo_drama_10082017","517","517050","0","","","vo_drama_10082017_007","","21","0",""
"110931","517","517051","1","0","0.5","話說，這裡有這麼多人，\n像貴族啊、王族啊\n那樣高貴的人物，\n隨便數數就有好幾位吧？","0","11","6","0"
"110931","517","517052","","","","nop_talk_joy2","","3","1","0.2"
"5","517","517053","","","","1","","93","",""
"111031","517","517054","","","","nop_idle_surprise_kira","","3","1","0.2"
"517051","517","517055","","","","","","91","",""
"110931","517","517056","","","","nop_idle_normal","","3","1","0.2"
"vo_drama_10082017","517","517057","0","","","vo_drama_10082017_008","","21","0",""
"111031","517","517058","1","0","0.5","好，大家走吧！\n呼哈哈有錢的傢伙們，\n讓我們扒個精光吧──！","0","11","7","0"
"111031","517","517059","nop_17_yuni_pose_loop","0","","nop_17_yuni_pose","1","3","0","0.2"
"0.7","517","517060","","","","1","","93","",""
"110931","517","517061","nop_idle_normal","0.2","","nop_17_chieru_smile","1","3","0","0.2"
"110931","517","517062","0","0","0","10","0","12","1","0"
"110831","517","517063","nop_17_chloe_idle_normal_joy","0.2","","nop_17_chloe_04","1","3","0","0.2"
"110831","517","517064","0","0","0","6","0","12","1","0"
"1","517","517065","","","","1","","93","",""
"111031","517","517066","","","","nop_17_yuni_huhuStand_in","","3","0","0.2"
"1.5","517","517067","","","","1","","93","",""
"111031","517","517068","nop_17_yuni_ahahaStand_loop","0","","nop_17_yuni_ahahaStand_in","1","3","0","0.2"
"517058","517","517069","","","","","","91","",""
"111031","517","517070","","","","0","","4","",""
"111031","517","517071","","","","nop_run","","3","1","0.2"
"111031","517","517072","3","","","1000","0","2","-225",""
"0.3","517","517073","","","","0","","93","",""
"110931","517","517074","","","","nop_run","","3","1","0.2"
"110931","517","517075","3","","","1000","0","2","-225",""
"0.1","517","517076","","","","0","","93","",""
"110831","517","517077","","","","nop_run_joy","","3","1","0.2"
"110831","517","517078","3","","","1000","0","2","-255",""
"3","517","517079","","","","0","","93","",""
"0.5","517","517080","","","","0","","93","",""
"1","518","518001","-150","0","nop_idle_normal","115031","-255","1","105","1.95"
"1","518","518002","150","1","nop_18_muimi_idle_joy_normal","114711","-255","1","104","1.95"
"1","518","518003","-1000","0","nop_18_karin_idle_normal","118511","-275","1","107","1.95"
"1","518","518004","300","1","nop_idle_joy2","118031","-275","1","106","1.95"
"0.5","518","518005","","","","0","","93","",""
"118031","518","518006","","","","nop_18_credita_talk_surprise","","3","1","0.2"
"vo_drama_10082018","518","518007","0","","","vo_drama_10082018_001","","21","0",""
"118031","518","518008","1","0","0.5","哎呀、哎呀！\n真是場美妙的新年會！\n不過我們【里士滿工商會】主辦的\n新年會也絲毫不遜色呢。","0","11","6","0"
"3.5","518","518009","","","","1","","93","",""
"118031","518","518010","nop_talk_doya_loop","0","","nop_talk_doya","1","3","0","0.2"
"518008","518","518011","","","","","","91","",""
"118031","518","518012","","","","nop_idle_doya","","3","1","0.2"
"114711","518","518013","","","","nop_18_muimi_hello","","3","1","0.2"
"vo_drama_10082018","518","518014","0","","","vo_drama_10082018_002","","21","0",""
"114711","518","518015","1","0","0.5","新年快樂！\n年菜也很美味，\n這真是最棒的新年了！","0","11","7","0"
"1.5","518","518016","","","","1","","93","",""
"114711","518","518017","","","","nop_talk_normal","","3","1","0.2"
"518015","518","518018","","","","","","91","",""
"114711","518","518019","","","","nop_idle_normal","","3","1","0.2"
"115031","518","518020","","","","nop_talk_sad2","","3","1","0.2"
"vo_drama_10082018","518","518021","0","","","vo_drama_10082018_003","","21","0",""
"115031","518","518022","1","0","0.5","在場人數非常多呢。\n沒有緊張感當然是滿困擾的，\n不過現在是新年，就算了吧。","0","11","6","0"
"518022","518","518023","","","","","","91","",""
"115031","518","518024","","","","nop_idle_normal","","3","1","0.2"
"114711","518","518025","","","","nop_talk_bitter","","3","1","0.2"
"vo_drama_10082018","518","518026","0","","","vo_drama_10082018_004","","21","0",""
"114711","518","518027","1","0","0.5","雖然嘴上那麼說，\n但似似花的新年和服穿得很完美哦！","0","11","7","0"
"518027","518","518028","","","","","","91","",""
"114711","518","518029","","","","nop_18_muimi_idle_normal","","3","1","0.2"
"115031","518","518030","","","","nop_talk_thinking","","3","1","0.2"
"vo_drama_10082018","518","518031","0","","","vo_drama_10082018_005","","21","0",""
"115031","518","518032","1","0","0.5","……穿著適當的服飾以融入當下場合，\n這也是祕密行動的一環。","0","11","9","0"
"518032","518","518033","","","","","","91","",""
"115031","518","518034","","","","nop_idle_thinking","","3","1","0.2"
"115031","518","518035","","","","nop_18_neneka_talk_normal","","3","1","0.2"
"vo_drama_10082018","518","518036","0","","","vo_drama_10082018_006","","21","0",""
"115031","518","518037","1","0","0.5","我倒沒有特別雀躍哦。\n這是因為確認在場是否\n有危險分子非常重要……\n嗯。","0","11","6","0"
"3","518","518038","","","","1","","93","",""
"115031","518","518039","nop_18_neneka_humu2_loop","0","","nop_18_neneka_humu2","1","3","0","0.2"
"518037","518","518040","","","","","","91","",""
"118031","518","518041","nop_talk_surprise1","0","","nop_surprise","1","3","0","0.2"
"vo_drama_10082018","518","518042","0","","","vo_drama_10082018_007","","21","0",""
"118031","518","518043","1","0","0.5","！？\n……好、好像感覺到什麼視線了。\n我是陛下忠誠的僕從！\n絕對不是什麼危險分子唷～！","0","11","6","0"
"1","518","518044","","","","1","","93","",""
"118031","518","518045","","","","nop_talk_sad","","3","1","0.2"
"2","518","518046","","","","1","","93","",""
"118031","518","518047","nop_18_credita_ahahaStand_loop","0","","nop_18_credita_ahahaStand_in","1","3","0","0.2"
"1","518","518048","","","","1","","93","",""
"118511","518","518049","","","","nop_walk","","3","1","0.2"
"118511","518","518050","3","","","-350","0","2","-275",""
"1","518","518051","","","","0","","93","",""
"118031","518","518052","nop_18_credita_ohohoStand_loop","0","","nop_18_credita_ohohoStand_in","1","3","0","0.2"
"2","518","518053","","","","0","","93","",""
"118511","518","518054","","","","nop_18_karin_idle_normal","","3","1","0.2"
"518043","518","518055","","","","","","91","",""
"118031","518","518056","nop_idle_sad","0.4","","nop_18_credita_ohohoStand_out","","3","1","0.2"
"0","518","518057","","","","0","","93","",""
"115031","518","518058","","","","1","","4","",""
"115031","518","518059","","","","nop_idle_normal","","3","1","0.2"
"0","518","518060","","","","0","","93","",""
"114711","518","518061","","","","nop_idle_joy1","","3","1","0.2"
"118031","518","518062","","","","nop_idle_normal","","3","1","0.2"
"118511","518","518063","","","","nop_18_karin_talk_normal","","3","1","0.2"
"vo_drama_10082018","518","518064","0","","","vo_drama_10082018_008","","21","0",""
"118511","518","518065","1","0","0.5","受邀的貴賓們\n似乎都玩得很開心呢。\n我們公會管理協會\n今年也請大家多多指教！","0","11","6","0"
"0.5","518","518066","","","","1","","93","",""
"4.5","518","518067","","","","1","","93","",""
"118511","518","518068","nop_18_karin_idle_normal","0","","nop_18_karin_bow","1","3","0","0.2"
"518065","518","518069","","","","","","91","",""
"114711","518","518070","nop_idle_normal","0","","nop_18_muimi_hello","1","3","0","0.2"
"115031","518","518071","nop_idle_normal","0","","nop_bow","1","3","0","0.2"
"118031","518","518072","","","","nop_18_credita_ahahaStand_loop","","3","1","0.2"
"1.5","518","518073","","","","0","","93","",""
