35a8d3b0a5430ea9fe42a97b53b68b412704689868f8832936373faa961ab6d8,6186116d12eeb0bb5127350a99fe474364555102ca098646228ee4994b226b50,0fbe5142fbe01f336e685b28d63d78d3cdaa501340c2f157d7452d4d88f74c47,c3205e71cfcc24a45fa47b63b26758ef27e72464e4c054a8d9dd5d69b1d32f73,1165d6ed7b383496685c1d3898c5801e16b802a690ddf51ed6139cf0fd6c880b,0110a87d4904166a970b287da6b15a4f0fe691eeafd8192591b246c048a7fad3,9b19ef9b59f6018a9033e85e3c1157eb022366b9afe7373ee8455ea4c0ac4f56,e44af253208f3cf9c55244a4dbedf760c9278ffbad0d9de0be486b56c1ee6911,87a938cb822468b7ba38c7c268adbdd627e68b32bb0d5a45f3d9cd6bc95244c1,4363d43bf62387276642f07aa0e1130297d4c649d473d68a1d763b873dca7f11,1c72394a537480273a4c6d8d9d62b888466586fa6263ca2ce8a36c418829b5b1,7e3f756f0f16f69736ee339734306a33026a2403f6ba7ecfc30eca35ffa18277,2192c93fd1e43fe4e3efea1dc143003575f9af5b549ac9e62c830084a36563ca,a092e1dd7f5a8568b3ffc6a5f502e8e4ef56cd0a1d9794fbac7c610c12fef99b,a3af7e3b0a056f945b385d9b98e1fa0b0da9fc09ee952bd9c5f9fbf3c8f37e0c,32b67bc29e490d38a5ec0f8f45b820a0a1339fa56d2ee6ccc30c7244353a68eb,f9169454b0814c3f76317723554d580cc62f298508627ef246d7e40fc9a4f764,6115e491730b19533a480621ce485bbf9921e66ae5f174a3747a1db8b8614a08,96fce7708bd0ec422db2c5ed7c7a78c089b089e4df14a0fbe5653e3a9656eca0,0538981fc2f1aa003d2572e3a11902bea51d30ef5405a06941113a960b5d050f,8dbb805aafefd06d367cfcb5f705828ba14dfd7bbfd78a049403a3c258c6d3b2
"0","0","-1","1","1","0","0","3","122001205","2","180","7","1","0","自身物理暴擊提升{0}","70","60","0","","10","1"
"0","180","-1","1","1","180","0","3","122010101","2","0","7","1","0","","113","5","0","","101","15"
"0","15","0","0","1","0","0","0","122050101","0","1","0","0","0","提升自身{0}的物理攻擊力","15","2","0","物理攻擊力提升+{0}","90","1"
"0","15","0","0","1","0","0","0","122051101","0","1","0","0","0","提升自身{0}的物理攻擊力","240","2","0","物理攻擊力提升+{0}","90","1"
"0","1.8","2160","99","1","0","0","3","122100101","1","0","3","0","0","對敵方全體造成{0}的物理傷害","22.5","1","0","物理傷害+{0}","1","22.5"
"0","2.7","-1","99","1","0","0","1","122100102","1","0","3","0","0","對範圍內的敵人造成{0}的物理傷害","33.75","1","0","物理傷害+{0}","1","33.75"
"0","0","-1","1","1","0","0","1","122100103","1","0","3","0","0","","0","1","0","","2","300"
"0","0.8","2160","99","1","0","0","3","122100201","1","0","3","0","0","對敵方全體造成{0}的物理傷害","10","1","0","物理傷害+{0}","1","10"
"0","1.6","-1","99","1","0","0","1","122100202","1","0","3","0","0","對範圍內的敵人造成{0}的物理傷害","20","1","0","物理傷害+{0}","1","20"
"0","12","-1","1","1","0","0","3","122100301","2","0","7","0","0","展開{0}傷害比例的物理魔法無效屏障","90","5","0","無效傷害量+{0}","6","90"
"0","0","0","1","1","0","0","3","122100302","2","12","7","1","0","使自己的TP上升提升{0}","20","80","0","","10","1"
"0","1.6","2160","99","1","0","0","3","122101201","1","0","3","0","0","對敵方全體造成{0}的物理傷害","20","1","0","物理傷害+{0}","1","20"
"0","3.2","-1","99","1","0","0","1","122101202","1","0","3","0","0","對範圍內的敵人造成{0}的物理傷害","40","1","0","物理傷害+{0}","1","40"
"0","2.5","-1","99","1","0","0","1","122101203","1","0","3","0","0","使範圍內的敵人一段時間內無法行動","0","7","0","造成暈眩的成功Lv+1","8","0"
"0","15","0","0","1","0","0","0","122150101","0","1","0","0","0","提升自身{0}的物理攻擊力","15","2","0","物理攻擊力提升+{0}","90","1"
"0","15","0","0","1","0","0","0","122151101","0","1","0","0","0","提升自身{0}的物理攻擊力","240","2","0","物理攻擊力提升+{0}","90","1"
"0","4","500","1","1","0","0","1","122200101","1","0","3","0","0","對敵方單體造成{0}的物理傷害","50","1","1.5","物理傷害+{0}","1","50"
"0","0","0","1","1","0","0","3","122200102","2","0","7","6","0","","0.125","122200101","0","","26","2115"
"0","3","0","1","1","0","0","3","122200103","2","0","7","122200104","0","","0","6115","0","","28","1"
"0","3","2160","99","1","0","0","3","122200104","2","18","3","1","0","當最幸福的一刻有3個以上時，我方全體的物理攻擊力上升{0}","3","10","0","物理攻擊力提升+{0}","10","1"
"0","3","0","1","1","0","0","3","122200105","2","0","7","2","0","","3","122200104","0","","26","2115"
"0","0","2160","99","1","0","0","3","122200106","2","18","3","1","0","當最幸福的一刻有3個以上時，我方全體的物理暴擊上升{0}","100","60","0","","10","1"
"0","0","0","1","1","0","0","3","122200107","2","0","7","2","0","","5","122200106","0","","26","2115"
"122200203","3","0","1","1","0","0","3","122200201","2","0","7","122200202","0","","2","6115","0","","28","1"
"0","1.6","500","1","1","0","0","1","122200202","1","0","8","0","0","當最幸福的一刻有3個以上時，對敵方單體造成{0}的物理傷害","20","1","1.5","物理傷害+{0}","1","20"
"0","0.8","500","1","1","0","0","1","122200203","1","0","8","0","0","對敵方單體造成{0}的物理傷害","10","1","0","物理傷害+{0}","1","10"
"0","0","0","1","1","0","0","3","122200204","2","0","7","6","0","","0.0625","122200202","0","","26","2115"
"0","180","0","1","1","0","0","3","122200301","2","1","7","0","0","","115","1","0","","35","7"
"0","0","0","1","1","0","0","3","122200302","2","0","7","0","0","回復自身{0}的TP","0","1","0","","16","150"
"122200304","3","0","1","1","0","0","3","122200303","2","0","7","122200305","0","","2","6115","0","","28","1"
"0","0","2160","2","1","0","0","3","122200304","2","0","41","0","0","使目標我方恢復{0}的TP","0","1","0","","16","150"
"0","0","2160","3","1","0","0","3","122200305","2","0","41","0","0","","0","1","0","","16","150"
"1","12","0","1","1","0","0","3","122200306","2","12","7","1","0","提升自身{0}的物理攻擊力","12","10","0","物理攻擊力提升+{0}","10","1"
"1","12","2160","1","1","0","0","3","122200307","2","12","1","1","0","當最幸福的一刻有3個以上時，讓目標我方的物理攻擊力提升{0}","12","10","0","物理攻擊力提升+{0}","10","1"
"122201203","3","0","1","1","0","0","3","122201201","2","0","7","122201202","0","","2","6115","0","","28","1"
"0","2.5","500","1","1","0","0","1","122201202","1","0","8","0","0","當最幸福的一刻有3個以上時，對敵方單體造成{0}的物理傷害","31.25","1","1.5","物理傷害+{0}","1","31.25"
"0","1.2","500","1","1","0","0","1","122201203","1","0","8","0","0","對敵方單體造成{0}的物理傷害","15","1","0","物理傷害+{0}","1","15"
"0","0","0","1","1","0","0","3","122201204","2","0","7","6","0","","0.0625","122201202","0","","26","2115"
"0","6","0","1","1","0","0","3","122201205","2","0","7","122201206","0","","2","6115","0","","28","1"
"0","2","500","1","1","0","0","1","122201206","1","0","8","0","0","當最幸福的一刻有6個以上時，對敵方單體造成{0}的物理傷害","25","1","2","物理傷害+{0}","1","25"
"0","0","0","1","1","0","0","3","122201207","2","0","7","6","0","","0.125","122201206","0","","26","2115"
"0","15","0","0","1","0","0","0","122250101","0","1","0","0","0","提升自身{0}的物理攻擊力","15","2","0","物理攻擊力提升+{0}","90","1"
"0","15","0","0","1","0","0","0","122251101","0","1","0","0","0","提升自身{0}的物理攻擊力","240","2","0","物理攻擊力提升+{0}","90","1"
"0","4","2160","1","1","0","0","1","122300101","1","0","3","0","0","對敵方單體造成{0}的魔法傷害","50","2","0","魔法傷害+{0}","1","50"
"0","0","0","1","1","0","0","1","122300102","2","0","7","12230102","0","","0","2","0","","14","100"
"0","0","0","1","1","0","0","1","122300103","2","0","7","12230101","0","","0","3","0","","14","0"
"1","30","2160","1","1","0","0","3","122300104","2","18","7","0","0","提升自身{0}的魔法攻擊力","30","30","0","魔法攻擊力提升+{0}","10","1"
"0","2","2160","1","1","0","0","1","122300201","1","0","3","0","0","對敵方單體造成{0}的魔法傷害","25","2","0","魔法傷害+{0}","1","25"
"0","0","2160","1","1","0","0","1","122300202","1","0","1","0","0","使敵方單體失去{0}的TP","0","2","0","TP傷害+{0}","16","75"
"0","0","0","1","1","0","0","1","122300203","2","0","7","0","0","回復自身{0}的TP","0","1","0","","16","75"
"1","19","2160","99","1","0","0","3","122300301","2","180","3","0","0","提升我方全體{0}的魔法攻擊力","19","30","0","魔法攻擊力提升+{0}","10","1"
"0","2.5","2160","1","1","0","0","1","122301201","1","0","3","0","0","對敵方單體造成{0}的魔法傷害","31.25","2","0","魔法傷害+{0}","1","31.25"
"0","0","2160","1","1","0","0","1","122301202","1","0","1","0","0","使敵方單體失去{0}的TP","0","2","0","TP傷害+{0}","16","75"
"1","10","2160","99","1","0","0","3","122301203","2","180","3","0","0","提升我方全體{0}的魔法攻擊力","10","30","0","魔法攻擊力提升+{0}","10","1"
"0","0","0","1","1","0","0","1","122301204","2","0","7","0","0","回復自身{0}的TP","0","1","0","","16","75"
"0","2.7","2160","1","1","0","0","1","122310101","1","0","3","0","0","對敵方單體造成{0}的魔法傷害","33.75","2","0","魔法傷害+{0}","1","33.75"
"1","1.2","2160","1","1","0","0","3","122310102","1","12","1","0","0","降低敵方單體{0}的魔法防禦力","1.2","41","0","魔法防禦力降低+{0}","10","1"
"0","3.2","2160","1","1","0","0","1","122310201","1","0","3","0","0","對敵方單體造成{0}的魔法傷害","40","2","0","魔法傷害+{0}","1","40"
"1","30","2160","1","1","0","0","3","122310202","2","12","7","0","0","提升自身{0}的魔法攻擊力","30","30","0","魔法攻擊力提升+{0}","10","1"
"0","4.2","2160","1","1","0","0","1","122311101","1","0","3","0","0","對敵方單體造成{0}的魔法傷害","52.5","2","0","魔法傷害+{0}","1","52.5"
"1","1.2","2160","1","1","0","0","3","122311102","1","12","1","0","0","降低敵方單體{0}的魔法防禦力","1.2","41","0","魔法防禦力降低+{0}","10","1"
"0","15","0","0","1","0","0","0","122350101","0","1","0","0","0","提升自身{0}的魔法攻擊力","15","4","0","魔法攻擊力提升+{0}","90","1"
"0","15","0","0","1","0","0","0","122351101","0","1","0","0","0","提升自身{0}的魔法攻擊力","240","4","0","魔法攻擊力提升+{0}","90","1"
"0","5","80","99","1","0","0","2","122400101","2","0","3","2","0","","5","122400103","0","","26","4"
"0","0","80","99","1","0","0","2","122400102","2","0","3","2","0","","20","122400104","0","","26","4"
"1","5","80","99","1","0","0","2","122400103","2","18","3","1","0","提升範圍內的我方{0}的物理攻擊力","5","10","0","物理攻擊力提升+{0}","10","1"
"1","0","80","99","1","0","0","2","122400104","2","18","3","1","0","使範圍內所有夥伴提升{0}的物理暴擊","20","60","0","","10","1"
"1","0","80","99","1","0","0","2","122400105","2","18","3","1","0","提升範圍內我方物理攻擊暴擊時的傷害{0}%","3","110","0","","10","1"
"0","2.5","80","99","1","0","0","2","122400201","2","0","3","2","0","","2.5","122400202","0","","26","4"
"1","2.5","80","99","1","0","0","2","122400202","2","12","3","1","0","提升範圍內的我方{0}的物理攻擊力","2.5","10","0","物理攻擊力提升+{0}","10","1"
"0","12","80","99","1","0","0","2","122400203","2","0","3","0","0","使範圍內的夥伴行動速度上升","0","2","0","","8","1.5"
"0","0.75","80","99","1","0","0","2","122400301","2","0.1","3","0","0","回復範圍內的我方{0}的HP","0.75","1","0","HP回復量+{0}","4","1"
"0","0.04","80","99","1","10.5","0","2","122400302","2","0","3","1","0","每秒回復{0}的HP","0.8","1","0","回復量+{0}","48","0.8"
"0","7.5","80","99","1","0","0","2","122401201","2","0","3","2","0","","7.5","122401203","0","","26","4"
"0","0","80","99","1","0","0","2","122401202","2","0","3","2","0","","10","122401204","0","","26","4"
"1","7.5","80","99","1","0","0","2","122401203","2","12","3","1","0","提升範圍內的我方{0}的物理攻擊力","7.5","10","0","物理攻擊力提升+{0}","10","1"
"0","0","80","99","1","0","0","2","122401204","2","12","3","1","0","使範圍內所有夥伴提升{0}的物理暴擊","10","60","0","","10","1"
"0","12","80","99","1","0","0","2","122401205","2","0","3","0","0","使範圍內的夥伴行動速度上升","0","2","0","","8","1.5"
"0","15","0","0","1","0","0","0","122450101","0","1","0","0","0","提升自身{0}的物理攻擊力","15","2","0","物理攻擊力提升+{0}","90","1"
"0","15","0","0","1","0","0","0","122451101","0","1","0","0","0","提升自身{0}的物理攻擊力","240","2","0","物理攻擊力提升+{0}","90","1"
"0","180","0","1","1","0","0","1","122500101","2","7","7","7","0","","116","1","0","","35","10"
"0","0","0","1","1","0","0","1","122500102","2","0","7","3","0","","1","122500103","0","","26","2116"
"0","5","2160","1","1","1","0","1","122500103","1","0","3","0","0","對敵方單體造成{0}的物理傷害","62.5","1","0","物理傷害+{0}","1","62.5"
"0","180","0","1","1","0","0","1","122500201","2","-1","7","0","0","","116","1","0","","35","10"
"0","0.7","0","1","1","0","0","1","122500202","2","0","7","2","0","","0.7","122500204","0","","26","2116"
"0","0","0","1","1","0","0","1","122500203","2","0","7","3","0","","0.7","122500205","0","","26","2116"
"1","24","100","99","1","0","0","2","122500204","2","12","3","1","0","提升範圍內的我方{0}的物理攻擊力","24","10","0","物理攻擊力提升+{0}","10","1"
"0","0.8","2160","1","1","0","0","1","122500205","1","0","3","0","0","對敵方單體造成{0}的物理傷害","10","1","0","物理傷害+{0}","1","10"
"0","180","0","1","1","0","0","1","122500301","2","-1","7","0","0","","116","1","0","","35","10"
"0","0","0","1","1","0","0","1","122500302","2","0","7","3","0","","0.7","122500303","0","","26","2116"
"0","1.9","2160","1","1","0","0","1","122500303","1","0","3","0","0","對敵方單體造成{0}的物理傷害","23.75","1","0","物理傷害+{0}","1","23.75"
"1","0","2160","1","1","0","1","1","122500304","1","12","3","1","0","提升敵方單體受到暴擊時的傷害16％","16","141","0","","10","1"
"0","180","0","1","1","0","0","1","122501201","2","-1","7","0","0","","116","1","0","","35","10"
"0","0.7","0","1","1","0","0","1","122501202","2","0","7","2","0","","0.7","122501204","0","","26","2116"
"0","0","0","1","1","0","0","1","122501203","2","0","7","3","0","","1.2","122501206","0","","26","2116"
"1","24","100","99","1","0","0","2","122501204","2","12","3","1","0","提升範圍內的我方{0}的物理攻擊力","24","10","0","物理攻擊力提升+{0}","10","1"
"0","0","100","99","1","0","0","2","122501205","2","12","3","1","0","使範圍內所有夥伴提升{0}的物理暴擊","150","60","0","","10","1"
"0","2","2160","1","1","0","0","1","122501206","1","0","3","0","0","對敵方單體造成{0}的物理傷害","25","1","0","物理傷害+{0}","1","25"
"0","0","0","1","1","0","0","1","122501207","2","0","7","0","0","回復自身{0}的TP","0","1","0","TP回復量+{0}","16","175"
"0","15","0","0","1","0","0","0","122550101","0","1","0","0","0","提升自身{0}的物理攻擊力","15","2","0","物理攻擊力提升+{0}","90","1"
"0","15","0","0","1","0","0","0","122551101","0","1","0","0","0","提升自身{0}的物理攻擊力","240","2","0","物理攻擊力提升+{0}","90","1"
"0","0.00011","0","1","1","5","0","1","122600101","2","5","7","2","0","","0.00011","122600102","0","","26","0"
"1","5","2160","99","1","0","1","3","122600102","2","180","21","1","0","讓目標夥伴的魔法攻擊力提升{0}","5","30","0","魔法攻擊力提升+{0}","10","1"
"0","18","2160","99","1","0","0","3","122600103","2","0","21","0","0","展開{0}傷害比例的物理魔法無效屏障","45","5","0","無效傷害量+{0}","6","45"
"0","0.06","2160","99","1","18.5","0","3","122600104","2","0","21","1","0","每秒回復{0}的HP","1","2","0","回復量+{0}","48","1"
"1","4","2160","99","1","0","1","3","122600201","2","180","21","1","0","讓目標夥伴的魔法攻擊力提升{0}","4","30","0","魔法攻擊力提升+{0}","10","1"
"1","0","2160","99","1","0","1","3","122600202","2","180","21","1","0","提升目標夥伴{0}的魔法暴擊","30","70","0","","10","1"
"0","0","2160","99","1","0","0","3","122600203","2","180","21","1","0","提升目標我方魔法攻擊暴擊時的傷害1％","1","120","0","","10","2"
"0","0","2160","99","1","0","0","3","122600301","2","0","21","0","0","使目標我方恢復{0}的TP","0","1","0","魔法攻擊力提升+{0}","16","100"
"0","6","2160","1","1","0","0","3","122600302","2","0.3","7","0","0","回復自身{0}的HP","6","2","0","HP回復量+{0}","4","1"
"0","0.000187","2160","99","1","8.5","0","3","122601201","2","8.5","21","2","0","","0.000187","122601202","0","","26","0"
"1","8.5","2160","99","1","0","1","3","122601202","2","180","21","1","0","讓目標夥伴的魔法攻擊力提升{0}","8.5","30","0","魔法攻擊力提升+{0}","10","1"
"1","0","2160","99","1","0","1","3","122601203","2","180","21","1","0","提升目標夥伴{0}的魔法暴擊","60","70","0","","10","1"
"0","0","2160","99","1","0","0","3","122601204","2","180","21","1","0","提升目標我方魔法攻擊暴擊時的傷害3％","3","120","0","","10","2"
"0","15","0","0","1","0","0","0","122650101","0","1","0","0","0","提升自身{0}的魔法攻擊力","15","4","0","魔法攻擊力提升+{0}","90","1"
"0","15","0","0","1","0","0","0","122651101","0","1","0","0","0","提升自身{0}的魔法攻擊力","240","4","0","魔法攻擊力提升+{0}","90","1"
"0","0","2160","1","1","0","0","3","122700101","1","0","2","3","0","","0.05","122700104","0","","26","2117"
"0","0","2160","1","1","0","0","3","122700102","1","0","2","3","0","","0.05","122700105","0","","26","2117"
"0","0","2160","1","1","0","0","3","122700103","1","0","2","3","0","","0.05","122700106","0","","26","2117"
"0","1.2","2160","1","1","0","0","3","122700104","1","0","1","0","0","對敵方單體造成{0}的魔法傷害","15","2","0","魔法傷害+{0}","1","15"
"0","1.2","2160","1","1","0","0","3","122700105","1","0","1","0","0","對敵方單體造成{0}的魔法傷害","15","2","0","魔法傷害+{0}","1","15"
"0","1.2","2160","1","1","0","0","3","122700106","1","0","1","0","0","對敵方單體造成{0}的魔法傷害","15","2","0","魔法傷害+{0}","1","15"
"0","0","2160","1","1","0","0","3","122700201","1","0","2","3","0","","0.03","122700203","0","","26","2117"
"0","0","2160","1","1","0","0","3","122700202","1","0","2","3","0","","0.03","122700204","0","","26","2117"
"0","0.8","2160","1","1","0","0","3","122700203","1","0","1","0","0","對敵方單體造成{0}的魔法傷害","10","2","0","魔法傷害+{0}","1","10"
"0","0.8","2160","1","1","0","0","3","122700204","1","0","1","0","0","對敵方單體造成{0}的魔法傷害","10","2","0","魔法傷害+{0}","1","10"
"1","0.4","2160","1","1","0","1","3","122700205","1","12","1","1","0","降低敵方單體{0}的魔法防禦力","0.4","41","0","魔法防禦力降低+{0}","10","1"
"1","0.4","2160","1","1","0","1","3","122700206","1","12","1","1","0","降低敵方單體{0}的魔法防禦力","0.4","41","0","魔法防禦力降低+{0}","10","1"
