58edf864054a2f018ff5e4cbb7412b44b272f3e06089dc624e06a56f82af3cf6,1e6d7d63a4f8d30d2549ca5198c944781af5c9f3c9dc6bb2ce6b942499cf7578,00ac85a3e90400f0571c19b58b42f3f472ebde2c5779827e5cdc8653830465db,632eb6bd63aecd87c86477486325944e3551cef4723ae2acda845c54489fe138,1b6ff69102a5aeb3098bb5bed2adb60f15169f86055033dcaf71c23aee5dea81,c62a954773e3cd11ce8e1f49f51c28e42cd8fa835d8b8266df562ddd02b83a0a,2626eab18d5649c038150632c0bc82fc4fb63e533f799793b2a77a9c40d47c22,2436cbcb36b1dc708ad81d00b299aee436cd06d0d89ac41c73a2bf1c6d3a85d8,3f25076e5bd1dfd4bdf509d6f6bd78943bdd98412587aa8bf89cc30dad5b8104,414f090a02eb417df751f7fb7828a432822abd2ff38334c9632ad6ffa3e524de,9585939855de991a1b7d4bf344cdba4070ca9357a52d8248cdd5012c91a18c81,dc3f7546e42f157b3683050b9d02cd8140072c204d43bfa686f27b7a40bb407b,e8050f2de4ddb142ed56a1b5f97c3b334dbfe168941d13886e5c947cc642f4f4,63b7e22135ad7c165d290d1ec666931dbc0f090861edc02315b3d91319f978a8,4cf7a21f433ac958837a70be441ec62c1d9a0c220a2151b9b6936d4fe8bead77
"401902503","0","0","9","0","0","0","0","0","401902503","1","401902511","0","0","0"
"401902504","0","0","9","0","0","0","0","0","401902504","1","401902512","0","0","0"
"401902508","0","0","9","0","0","0","0","0","401902508","1","401902513","0","0","0"
"401902601","0","0","9","0","0","0","0","0","401902601","1","401902609","0","0","0"
"401902602","0","0","9","0","0","0","0","0","401902602","1","401902610","0","0","0"
"401902603","0","0","9","0","0","0","0","0","401902603","1","401902611","0","0","0"
"401902604","0","0","9","0","0","0","0","0","401902604","1","401902612","0","0","0"
"401902608","0","0","9","0","0","0","0","0","401902608","1","401902613","0","0","0"
"401902701","0","0","9","0","0","0","0","0","401902701","1","401902711","0","0","0"
"401902702","0","0","9","0","0","0","0","0","401902702","1","401902712","0","0","0"
"401902703","0","0","9","0","0","0","0","0","401902703","1","401902713","0","0","0"
"401902704","0","0","9","0","0","0","0","0","401902704","1","401902714","0","0","0"
"401902708","0","0","9","0","0","0","0","0","401902708","1","401902715","0","0","0"
"401903101","0","0","9","0","0","0","0","0","401903101","1","401903109","0","0","0"
"401903105","0","0","9","0","0","0","0","0","401903105","1","401903110","0","0","0"
"401903106","0","0","9","0","0","0","0","0","401903106","1","401903111","0","0","0"
"401903107","0","0","9","0","0","0","0","0","401903107","1","401903112","0","0","0"
"401903108","0","0","9","0","0","0","0","0","401903108","1","401903113","0","0","0"
"401903201","0","0","9","0","0","0","0","0","401903201","1","401903209","0","0","0"
"401903205","0","0","9","0","0","0","0","0","401903205","1","401903210","0","0","0"
"401903206","0","0","9","0","0","0","0","0","401903206","1","401903211","0","0","0"
"401903207","0","0","9","0","0","0","0","0","401903207","1","401903212","0","0","0"
"401903208","0","0","9","0","0","0","0","0","401903208","1","401903213","0","0","0"
"401903301","0","0","9","0","0","0","0","0","401903301","1","401903309","0","0","0"
"401903305","0","0","9","0","0","0","0","0","401903305","1","401903310","0","0","0"
"401903306","0","0","9","0","0","0","0","0","401903306","1","401903311","0","0","0"
"401903307","0","0","9","0","0","0","0","0","401903307","1","401903312","0","0","0"
"401903308","0","0","9","0","0","0","0","0","401903308","1","401903313","0","0","0"
"401903401","0","0","9","0","0","0","0","0","401903401","1","401903409","0","0","0"
"401903405","0","0","9","0","0","0","0","0","401903405","1","401903410","0","0","0"
"401903406","0","0","9","0","0","0","0","0","401903406","1","401903411","0","0","0"
"401903407","0","0","9","0","0","0","0","0","401903407","1","401903412","0","0","0"
"401903408","0","0","9","0","0","0","0","0","401903408","1","401903413","0","0","0"
"401903501","0","0","9","0","0","0","0","0","401903501","1","401903509","0","0","0"
"401903505","0","0","9","0","0","0","0","0","401903505","1","401903510","0","0","0"
"401903506","0","0","9","0","0","0","0","0","401903506","1","401903511","0","0","0"
"401903507","0","0","9","0","0","0","0","0","401903507","1","401903512","0","0","0"
"401903508","0","0","9","0","0","0","0","0","401903508","1","401903513","0","0","0"
"401903601","0","0","9","0","0","0","0","0","401903601","1","401903609","0","0","0"
"401903605","0","0","9","0","0","0","0","0","401903605","1","401903610","0","0","0"
"401903606","0","0","9","0","0","0","0","0","401903606","1","401903611","0","0","0"
"401903607","0","0","9","0","0","0","0","0","401903607","1","401903612","0","0","0"
"401903608","0","0","9","0","0","0","0","0","401903608","1","401903613","0","0","0"
"401903701","0","0","9","0","0","0","0","0","401903701","1","401903709","0","0","0"
"401903705","0","0","9","0","0","0","0","0","401903705","1","401903710","0","0","0"
"401903706","0","0","9","0","0","0","0","0","401903706","1","401903711","0","0","0"
"401903707","0","0","9","0","0","0","0","0","401903707","1","401903712","0","0","0"
"401903708","0","0","9","0","0","0","0","0","401903708","1","401903713","0","0","0"
"410010101","0","0","70","0","0","0","0","0","410010101","1","401901211","0","0","0"
"410010201","0","0","70","0","0","0","0","0","410010201","1","401901212","0","0","0"
"410010301","0","0","70","0","0","0","0","0","410010301","1","502016312","0","0","0"
"410010401","0","0","70","0","0","0","0","0","410010401","1","502016314","0","0","0"
"410010501","0","0","70","0","0","0","0","0","410010501","1","924251202","0","0","0"
"410010601","0","0","70","0","0","0","0","0","410010601","1","924252205","0","0","0"
"410010701","0","0","70","0","0","0","0","0","410010701","1","924253202","0","0","0"
"410010801","0","0","70","0","0","0","0","0","410010801","1","401901414","0","0","0"
"410010901","0","0","70","0","0","0","0","0","410010901","1","401901415","0","0","0"
"410011001","0","0","70","0","0","0","0","0","410011001","1","401901416","0","0","0"
"410020101","0","0","70","0","0","0","0","0","410020101","1","401902209","0","0","0"
"410020201","0","0","70","0","0","0","0","0","410020201","1","401902210","0","0","0"
"410020301","0","0","70","0","0","0","0","0","410020301","1","781001200","0","0","0"
"410020401","0","0","70","0","0","0","0","0","410020401","1","781001200","0","0","0"
"410020501","0","0","70","0","0","0","0","0","410020501","1","924261202","0","0","0"
"410020601","0","0","70","0","0","0","0","0","410020601","1","924262206","0","0","0"
"410020701","0","0","70","0","0","0","0","0","410020701","1","924263202","0","0","0"
"410020801","0","0","70","0","0","0","0","0","410020801","1","401902414","0","0","0"
"410020901","0","0","70","0","0","0","0","0","410020901","1","401902415","0","0","0"
"410021001","0","0","70","0","0","0","0","0","410021001","1","401902416","0","0","0"
"430001001","810100107","1","43","0","0","0","0","0","810010011","1","810100106","0","0","0"
"430001002","810100107","1","43","0","0","0","0","0","810010021","1","810100106","0","0","0"
"430001003","810100107","1","43","0","0","0","0","0","810010031","1","810100106","0","0","0"
"430001004","810100107","1","43","0","0","0","0","0","810010041","1","810100106","0","0","0"
"430001005","810100107","1","43","0","0","0","0","0","810010051","1","810100106","0","0","0"
"430001006","810100107","1","43","0","0","0","0","0","810010061","1","810100106","0","0","0"
"430001007","810100107","1","43","0","0","0","0","0","810010071","1","810100106","0","0","0"
"430001008","810100107","1","43","0","0","0","0","0","810010081","1","810100106","0","0","0"
"430001009","810100107","1","43","0","0","0","0","0","810010091","1","810100106","0","0","0"
"430001010","810101003","1","43","810101004","0","0","0","0","810010101","1","810101002","4","0","0"
"430001011","810100107","1","43","0","0","0","0","0","810010111","1","810100106","0","0","0"
"430001012","810100107","1","43","0","0","0","0","0","810010121","1","810100106","0","0","0"
"430001013","810100107","1","43","0","0","0","0","0","810010131","1","810100106","0","0","0"
"430001014","810100107","1","43","0","0","0","0","0","810010141","1","810100106","0","0","0"
"430001015","810100107","1","43","0","0","0","0","0","810010151","1","810100106","0","0","0"
"430001016","810100107","1","43","0","0","0","0","0","810010161","1","810100106","0","0","0"
"430001017","810100107","1","43","0","0","0","0","0","810010171","1","810100106","0","0","0"
"430001018","810100107","1","43","0","0","0","0","0","810010181","1","810100106","0","0","0"
"430001019","810100107","1","43","0","0","0","0","0","810010191","1","810100106","0","0","0"
"430001020","810102003","1","43","810102004","0","0","0","0","810010201","1","810102002","1","0","0"
"430001021","810100107","1","43","0","0","0","0","0","810010211","1","810100106","0","0","0"
"430001022","810100107","1","43","0","0","0","0","0","810010221","1","810100106","0","0","0"
"430001023","810100107","1","43","0","0","0","0","0","810010231","1","810100106","0","0","0"
"430001024","810100107","1","43","0","0","0","0","0","810010241","1","810100106","0","0","0"
"430001025","810100107","1","43","0","0","0","0","0","810010251","1","810100106","0","0","0"
"430001026","810100107","1","43","0","0","0","0","0","810010261","1","810100106","0","0","0"
"430001027","810100107","1","43","0","0","0","0","0","810010271","1","810100106","0","0","0"
"430001028","810100107","1","43","0","0","0","0","0","810010281","1","810100106","0","0","0"
"430001029","810100107","1","43","0","0","0","0","0","810010291","1","810100106","0","0","0"
"430001030","810103003","1","43","810103004","0","0","0","0","810010301","1","810103002","1","0","0"
"430001031","810103107","1","43","0","0","0","0","0","810010311","1","810103106","0","0","0"
"430001032","810103107","1","43","0","0","0","0","0","810010321","1","810103106","0","0","0"
"430001033","810103107","1","43","0","0","0","0","0","810010331","1","810103106","0","0","0"
"430001034","810103107","1","43","0","0","0","0","0","810010341","1","810103106","0","0","0"
"430001035","810103107","1","43","0","0","0","0","0","810010351","1","810103106","0","0","0"
"430001036","810103107","1","43","810103606","0","0","0","0","810010361","1","810103106","2","0","0"
"430001037","810103107","1","43","0","0","0","0","0","810010371","1","810103106","0","0","0"
"430001038","810103107","1","43","0","0","0","0","0","810010381","1","810103106","0","0","0"
"430001039","810103107","1","43","0","0","0","0","0","810010391","1","810103106","0","0","0"
"430001040","810104003","1","43","0","0","0","0","0","810010401","1","810104002","1","0","0"
"430001041","810103107","1","43","0","0","0","0","0","810010411","1","810103106","0","0","0"
"430001042","810103107","1","43","0","0","0","0","0","810010421","1","810103106","0","0","0"
"430001043","810103107","1","43","0","0","0","0","0","810010431","1","810103106","0","0","0"
"430001044","810103107","1","43","0","0","0","0","0","810010441","1","810103106","0","0","0"
"430001045","810103107","1","43","0","0","0","0","0","810010451","1","810103106","0","0","0"
"430001046","810103107","1","43","810104606","2","0","0","0","810010461","1","810103106","2","0","810104607"
"430001047","810103107","1","43","0","0","0","0","0","810010471","1","810103106","0","0","0"
"430001048","810103107","1","43","0","0","0","0","0","810010481","1","810103106","0","0","0"
"430001049","810103107","1","43","0","0","0","0","0","810010491","1","810103106","0","0","0"
"430001050","810105003","1","43","810105004","0","0","0","0","810010501","1","810105002","1","0","0"
"430001051","810100107","1","43","0","0","0","0","0","820010011","1","810100106","0","0","0"
"430001052","810100107","1","43","0","0","0","0","0","820010021","1","810100106","0","0","0"
"430001053","810100107","1","43","0","0","0","0","0","820010031","1","810100106","0","0","0"
"430001054","810100107","1","43","0","0","0","0","0","820010041","1","810100106","0","0","0"
"430001055","810100107","1","43","0","0","0","0","0","820010051","1","810100106","0","0","0"
"430001056","810100107","1","43","0","0","0","0","0","820010061","1","810100106","0","0","0"
"430001057","810100107","1","43","0","0","0","0","0","820010071","1","810100106","0","0","0"
"430001058","810100107","1","43","0","0","0","0","0","820010081","1","810100106","0","0","0"
"430001059","810100107","1","43","0","0","0","0","0","820010091","1","810100106","0","0","0"
"430001060","820101003","1","43","0","0","0","0","0","820010101","1","820101002","0","0","0"
"430001061","810100107","1","43","0","0","0","0","0","820010111","1","810100106","0","0","0"
"430001062","810100107","1","43","0","0","0","0","0","820010121","1","810100106","0","0","0"
"430001063","810100107","1","43","0","0","0","0","0","820010131","1","810100106","0","0","0"
"430001064","810100107","1","43","0","0","0","0","0","820010141","1","810100106","0","0","0"
"430001065","810100107","1","43","0","0","0","0","0","820010151","1","810100106","0","0","0"
"430001066","810100107","1","43","0","0","0","0","0","820010161","1","810100106","0","0","0"
"430001067","810100107","1","43","0","0","0","0","0","820010171","1","810100106","0","0","0"
"430001068","810100107","1","43","0","0","0","0","0","820010181","1","810100106","0","0","0"
"430001069","810100107","1","43","0","0","0","0","0","820010191","1","810100106","0","0","0"
"430001070","820102003","1","43","820102004","0","0","0","0","820010201","1","820102002","1","0","0"
"430001071","810100107","1","43","0","0","0","0","0","820010211","1","810100106","0","0","0"
"430001072","810100107","1","43","0","0","0","0","0","820010221","1","810100106","0","0","0"
"430001073","810100107","1","43","0","0","0","0","0","820010231","1","810100106","0","0","0"
"430001074","810100107","1","43","0","0","0","0","0","820010241","1","810100106","0","0","0"
"430001075","810100107","1","43","0","0","0","0","0","820010251","1","810100106","0","0","0"
"430001076","810100107","1","43","0","0","0","0","0","820010261","1","810100106","0","0","0"
"430001077","810100107","1","43","0","0","0","0","0","820010271","1","810100106","0","0","0"
"430001078","810100107","1","43","0","0","0","0","0","820010281","1","810100106","0","0","0"
"430001079","810100107","1","43","0","0","0","0","0","820010291","1","810100106","0","0","0"
"430001080","820103006","1","43","820103007","0","0","0","0","820010301","1","820103005","1","0","0"
"430001081","810103107","1","43","0","0","0","0","0","820010311","1","810103106","0","0","0"
"430001082","810103107","1","43","0","0","0","0","0","820010321","1","810103106","0","0","0"
"430001083","810103107","1","43","0","0","0","0","0","820010331","1","810103106","0","0","0"
"430001084","810103107","1","43","0","0","0","0","0","820010341","1","810103106","0","0","0"
"430001085","810103107","1","43","0","0","0","0","0","820010351","1","810103106","0","0","0"
"430001086","810103107","1","43","820103606","0","0","0","0","820010361","1","810103106","2","0","0"
"430001087","810103107","1","43","0","0","0","0","0","820010371","1","810103106","0","0","0"
"430001088","810103107","1","43","0","0","0","0","0","820010381","1","810103106","0","0","0"
"430001089","810103107","1","43","0","0","0","0","0","820010391","1","810103106","0","0","0"
"430001090","820104006","1","43","820104007","0","0","0","0","820010401","1","820104005","1","0","0"
"430001091","810103107","1","43","0","0","0","0","0","820010411","1","810103106","0","0","0"
"430001092","810103107","1","43","0","0","0","0","0","820010421","1","810103106","0","0","0"
"430001093","810103107","1","43","0","0","0","0","0","820010431","1","810103106","0","0","0"
"430001094","810103107","1","43","0","0","0","0","0","820010441","1","810103106","0","0","0"
"430001095","810103107","1","43","0","0","0","0","0","820010451","1","810103106","0","0","0"
"430001096","810103107","1","43","820104606","0","0","0","0","820010461","1","810103106","2","0","0"
"430001097","810103107","1","43","0","0","0","0","0","820010471","1","810103106","0","0","0"
"430001098","810103107","1","43","0","0","0","0","0","820010481","1","810103106","0","0","0"
"430001099","810103107","1","43","0","0","0","0","0","820010491","1","810103106","0","0","0"
"430001100","820105003","1","43","0","0","0","0","0","820010501","1","820105002","0","0","0"
"430001101","810100107","1","43","0","0","0","0","0","830010011","1","810100106","0","0","0"
"430001102","810100107","1","43","0","0","0","0","0","830010021","1","810100106","0","0","0"
"430001103","810100107","1","43","0","0","0","0","0","830010031","1","810100106","0","0","0"
"430001104","810100107","1","43","0","0","0","0","0","830010041","1","810100106","0","0","0"
"430001105","810100107","1","43","0","0","0","0","0","830010051","1","810100106","0","0","0"
