2d305a48e1c8a976a8164e2b69242111086fbbe6abb80f6149413b61ad30be1c,9e2261612651c06e6a54c7695a11e97db04bebe5edc3d4440fd38a988eb92ebd,07eff6db61c5815eac8e2e79ceb92bf677b43a1b20ff3acb765698fc1ccd125c,4d17d7a0b1db2481948f0e4c4a94c7f4578c34fe661857cc91467b72e8d0b3f1,d5c61537a58a7d182e6a38c2041649a0174c010ff9f4f6e39ac12b27cd67b602,16f11284cae1bf34262fda5ccafb663def013cf23b7b03a41e304e40440b8c3f,7b2ddc0e0a509813ab4e8c7b56f45348055567fd3f26a720ba85826be50ca2d5,85c37c2c6fe09a91e0753b280ab79c93415da16eebe5e7767a0305a7ba3973fb,c059dcb1e41e4b224a68c836f98fc2dfefe3dc48d4c051283704643c1551880f,809aa69a16564800348441dde83472a571d1b80549268adf7f582303345ef957,b0aa81ba4121258756ab0debd4b358984861a5cdca452ae75f1b92b5c142f1b3,6b44b5ed6a3dae649d051026f6fa2bf245ce722fd164900e0b1c196b2a635065,a34388e0cbb8dffd4149828bac38d66f580568a7b1dab98ffca028ab1716f0ee,1804b07c7f046acc2afa06087efee1a27a4d697567764c34d23a2833a7007fc1,3cda9d98ab3848bd20392cefe47a102760055a000db279d88fcb9543d16862d8,29037564582e69739de77f3524d71b81ac55eaf7d3d9aa897ea1b49e90cd3ef1,38dbc0d4e3a6aae66ebc80000259f9b83d7a13aad7fabbf729bc0e97e2ac3a59,1cd7bf342c0e4557620ea9331d0e3b0920117b4f77198729f540d4bb35b6c393,61b7d8349a19ab21c63dc619e4e0216718a9ed9abf1705f7fe0b912b81542e65,b9777c1d30d5f9a1adeefaf07a7783d7941ca64779201a0af745068a9af4a00f
"101320902","0","0","0","0","101001348","0","101320901","9564","101320903","100","0","0","0","101320904","0","11999291","110320091","0","11032091"
"101320906","0","0","0","0","101001349","0","101320905","9564","101320907","100","0","0","0","101320908","0","11999292","110320092","0","11032092"
"101320902","0","0","0","0","101001350","0","101320905","9564","101320907","100","0","0","12999017","101320904","0","11999293","110320093","0","11032093"
"101321003","0","0","0","0","101001351","0","101321001","9626","101321004","100","0","0","11032104","0","0","11999291","110320101","0","11032101"
"101321006","0","0","0","0","101001352","0","101321005","9626","101321007","100","0","0","0","101321008","0","11999292","110320102","0","11032102"
"101321003","0","0","0","101321004","101001353","0","101321005","9626","101321002","100","0","0","12999018","101321007","0","11999293","110320103","0","11032103"
"101321102","0","0","0","0","101001354","0","101321101","9644","101321103","100","0","0","11032114","101321104","0","11999291","110320111","0","11032111"
"101321106","0","0","0","0","101001355","0","101321105","9644","101321107","100","0","0","0","101321104","0","11999292","110320112","0","11032112"
"101321106","0","0","0","101321108","101001356","0","101321101","9644","101321103","100","0","0","12999019","101321107","0","11999293","110320113","0","11032113"
"101321202","0","0","0","0","101001357","0","101321201","9758","101321204","100","0","0","11032124","0","0","11999291","110320121","0","11032121"
"101321206","0","0","0","0","101001358","0","101321205","9758","101321207","100","0","0","0","101321208","0","11999292","110320122","0","11032122"
"101321206","0","0","0","101321209","101001359","0","101321201","9758","101321202","100","0","0","12999020","101321203","0","11999293","110320123","0","11032123"
"101321303","0","0","0","0","101001360","0","101321301","9789","101321308","100","0","0","11032134","101321304","0","11999291","110320131","0","11032131"
"101321306","0","0","0","0","101001361","0","101321305","9789","101321302","100","0","0","0","101321308","0","11999292","110320132","0","11032132"
"101321302","0","0","0","101321304","101001362","0","101321305","9789","101321307","100","0","0","12999017","101321308","0","11999293","110320133","0","11032133"
"101321401","0","0","0","0","101001363","0","101321401","9971","101321402","100","0","0","11999293","0","0","11999291","110320141","0","11032141"
"101321404","11032144","0","0","0","101001364","0","101321403","9971","101321405","100","0","0","12999018","101321406","0","11999292","110320142","0","11032142"
"0","0","0","0","0","101001365","0","101321407","9971","0","100","0","0","0","0","0","0","110320143","0","11032143"
"101330103","0","0","0","0","101001366","0","101330101","10011","101330102","100","0","0","0","0","0","11999291","110330011","0","11033011"
"101330105","0","0","0","0","101001367","0","101330101","10011","101330106","100","0","0","0","101330104","0","11999292","110330012","0","11033012"
"101330105","0","0","0","0","101001368","0","101330101","10011","101330103","100","0","0","12999017","101330102","0","11999293","110330013","0","11033013"
"101330201","0","0","0","0","101001369","0","101330205","10047","101330204","100","0","0","0","0","0","11999291","110330021","0","11033021"
"101330202","0","0","0","0","101001370","0","101330206","10047","101330207","100","0","0","0","101330203","0","11999292","110330022","0","11033022"
"101330202","0","0","0","0","101001371","0","101330206","10047","101330201","100","0","0","12999018","101330203","0","11999293","110330023","0","11033023"
"101330307","0","0","0","0","101001372","0","101330305","10152","101330303","100","0","0","0","0","0","11999291","110330031","0","11033031"
"101330306","0","0","0","0","101001373","0","101330305","10152","101330301","100","0","0","0","101330304","0","11999292","110330032","0","11033032"
"101330305","0","0","0","0","101001374","0","101330305","10152","101330301","100","0","0","12999019","101330303","0","11999293","110330033","0","11033033"
"101330406","0","0","0","0","101001375","0","101330401","10206","101330402","100","0","0","0","0","0","11999291","110330041","0","11033041"
"101330406","0","0","0","0","101001376","0","101330403","10206","101330405","100","0","0","0","101330404","0","11999292","110330042","0","11033042"
"101330406","0","0","0","0","101001377","0","101330401","10206","101330405","100","0","0","12999020","101330402","0","11999293","110330043","0","11033043"
"101330502","0","0","0","0","101001378","0","101330501","10265","101330506","100","0","0","0","0","0","11999291","110330051","0","11033051"
"101330505","0","0","0","0","101001379","0","101330504","10265","101330503","100","0","0","0","101330507","0","11999292","110330052","0","11033052"
"101330502","0","0","0","0","101001380","0","101330501","10265","101330506","100","0","0","12999017","101330507","0","11999293","110330053","0","11033053"
"101330602","0","0","0","0","101001381","0","101330601","10359","101330604","100","0","0","0","0","0","11999291","110330061","0","11033061"
"101330602","0","0","0","0","101001382","0","101330603","10359","101330605","100","0","0","0","101330606","0","11999292","110330062","0","11033062"
"101330603","0","0","0","0","101001383","0","101330601","10359","101330605","100","0","0","12999018","101330604","0","11999293","110330063","0","11033063"
"101330704","0","0","0","0","101001384","0","101330705","10433","101330702","100","0","0","0","0","0","11999291","110330071","0","11033071"
"101330701","0","0","0","0","101001385","0","101330703","10433","101330706","100","0","0","0","0","0","11999292","110330072","0","11033072"
"101330701","0","0","0","0","101001386","0","101330703","10433","101330706","100","0","0","12999019","101330702","0","11999293","110330073","0","11033073"
"101330806","0","0","0","0","101001387","0","101330805","10515","101330803","100","0","0","0","0","0","11999291","110330081","0","11033081"
"101330804","0","0","0","0","101001388","0","101330801","10515","101330803","100","0","0","0","101330802","0","11999292","110330082","0","11033082"
"101330806","0","0","0","101330802","101001389","0","101330805","10515","101330803","100","0","0","12999020","101330803","0","11999293","110330083","0","11033083"
"101330903","0","0","0","0","101001390","0","101330904","10617","101330906","100","0","0","0","0","0","11999291","110330091","0","11033091"
"101330901","0","0","0","0","101001391","0","101330902","10617","101330908","100","0","0","0","101330905","0","11999292","110330092","0","11033092"
"101330902","0","0","0","0","101001392","0","101330901","10617","101330908","100","0","0","12999017","101330906","0","11999293","110330093","0","11033093"
"101331001","0","0","0","0","101001393","0","101331004","10685","101331003","100","0","0","11033104","0","0","11999291","110330101","0","11033101"
"101331007","0","0","0","0","101001394","0","101331002","10685","101331006","100","0","0","0","101331001","0","11999292","110330102","0","11033102"
"101331003","0","0","0","101331005","101001395","0","101331004","10685","101331007","100","0","0","12999018","101331001","0","11999293","110330103","0","11033103"
"101331102","0","0","0","0","101001396","0","101331105","10706","101331107","100","0","0","11033114","101331103","0","11999291","110330111","0","11033111"
"101331106","0","0","0","0","101001397","0","101331108","10706","101331107","100","0","0","0","101331101","0","11999292","110330112","0","11033112"
"101331106","0","0","0","101331101","101001398","0","101331105","10706","101331103","100","0","0","12999019","101331102","0","11999293","110330113","0","11033113"
"101331201","0","0","0","0","101001399","0","101331202","10832","101331205","100","0","0","11033124","101331204","0","11999291","110330121","0","11033121"
"101331203","0","0","0","0","101001400","0","101331202","10832","101331208","100","0","0","0","101331207","0","11999292","110330122","0","11033122"
"101331202","0","0","0","101331207","101001401","0","101331202","10832","101331205","100","0","0","12999020","101331208","0","11999293","110330123","0","11033123"
"101331306","0","0","0","0","101001402","0","101331307","10866","101331304","100","0","0","11033134","101331301","0","11999291","110330131","0","11033131"
"101331303","0","0","0","0","101001403","0","101331305","10866","101331308","100","0","0","0","101331302","0","11999292","110330132","0","11033132"
"101331305","0","0","0","101331304","101001404","0","101331307","10866","101331306","100","0","0","12999017","101331302","0","11999293","110330133","0","11033133"
"101331407","0","0","0","0","101001405","0","101331401","11069","101331408","100","0","0","11999293","0","0","11999291","110330141","0","11033141"
"101331402","0","0","0","0","101001406","0","101331401","11069","101331407","100","0","0","12999018","101331406","0","11999292","110330142","0","11033142"
"101331409","0","0","0","0","101001407","0","101331410","11069","101331408","100","0","0","11033144","0","0","0","110330143","0","11033143"
"101340103","0","0","0","0","101001408","0","101340101","11114","101340104","100","0","0","0","0","0","11999291","110340011","0","11034011"
"101340103","0","0","0","0","101001409","0","101340102","11114","101340106","100","0","0","0","101340105","0","11999292","110340012","0","11034012"
"101340101","0","0","0","0","101001410","0","101340102","11114","101340103","100","0","0","12999021","101340104","0","11999293","110340013","0","11034013"
"101340205","0","0","0","0","101001411","0","101340202","11153","101340203","100","0","0","0","0","0","11999291","110340021","0","11034021"
"101340204","0","0","0","0","101001412","0","101340202","11153","101340206","100","0","0","0","101340201","0","11999292","110340022","0","11034022"
"101340202","0","0","0","0","101001413","0","101340202","11153","101340205","100","0","0","12999022","101340206","0","11999293","110340023","0","11034023"
"101340303","0","0","0","0","101001414","0","101340301","11270","101340302","100","0","0","0","0","0","11999291","110340031","0","11034031"
"101340307","0","0","0","0","101001415","0","101340301","11270","101340304","100","0","0","0","101340306","0","11999292","110340032","0","11034032"
"101340303","0","0","0","0","101001416","0","101340301","11270","101340305","100","0","0","12999023","101340302","0","11999293","110340033","0","11034033"
"101340406","0","0","0","0","101001417","0","101340402","11330","101340404","100","0","0","0","0","0","11999291","110340041","0","11034041"
"101340406","0","0","0","0","101001418","0","101340403","11330","101340401","100","0","0","0","101340405","0","11999292","110340042","0","11034042"
"101340406","0","0","0","0","101001419","0","101340402","11330","101340401","100","0","0","12999024","101340404","0","11999293","110340043","0","11034043"
"101340507","0","0","0","0","101001420","0","101340501","11394","101340504","100","0","0","0","0","0","11999291","110340051","0","11034051"
"101340506","0","0","0","0","101001421","0","101340502","11394","101340503","100","0","0","0","101340505","0","11999292","110340052","0","11034052"
"101340501","0","0","0","0","101001422","0","101340502","11394","101340503","100","0","0","12999021","101340505","0","11999293","110340053","0","11034053"
"101340605","0","0","0","0","101001423","0","101340607","11499","101340604","100","0","0","0","0","0","11999291","110340061","0","11034061"
"101340601","0","0","0","0","101001424","0","101340602","11499","101340606","100","0","0","0","101340603","0","11999292","110340062","0","11034062"
"101340601","0","0","0","0","101001425","0","101340607","11499","101340605","100","0","0","12999022","101340606","0","11999293","110340063","0","11034063"
"101340702","0","0","0","0","101001426","0","101340701","11582","101340704","100","0","0","0","0","0","11999291","110340071","0","11034071"
"101340706","0","0","0","0","101001427","0","101340705","11582","101340704","100","0","0","0","101340703","0","11999292","110340072","0","11034072"
"101340702","0","0","0","101340703","101001428","0","101340705","11582","101340706","100","0","0","12999023","101340704","0","11999293","110340073","0","11034073"
"101340802","0","0","0","0","101001429","0","101340801","11673","101340806","100","0","0","0","0","0","11999291","110340081","0","11034081"
"101340807","0","0","0","0","101001430","0","101340805","11673","101340803","100","0","0","0","101340804","0","11999292","110340082","0","11034082"
