fa4fa81043c312dc659cf173f18e2ada199eadf1f6ae888d2a52b40c11a5d07e,0be138d1ff32ac0147aacab4e38343e41c0fff0efd4da76a8707a52c011528f6,18e5f67483ad90c2993f02a6f8d6442855d8294c6a143260b1bd73b037c7ea11,8de20e57b4348c9862dbbae853939ec55ca9841ec08e2286152c8c5c46e25dc9,031a7d539196105b829a3c82de7b06147d9df7903306debae732e6e94ab84794,5a86e7954521357c041f76842478562ac9181633ec3251535b38990d244647b6,155a6440e94b25bca5215243629e54c4f27154c78cfcff1bee9e8a97a6bcc6be,f0b8e7467c78cb558858de198f040ae526856a5ee0b279e53c10cd1df1cab8c5,5b41a74d05a5d3fe7baf540ee61cf426bb7fa6d5db3e3e8da657b29c0b1bbe52,27d8fefdfd0c7bf8d67ab44fbb2fc1cb99b4bd17e39348fbe9e31c210acbef3a,ab9e6956addeeb1dcd2ae9a50bf14d90a000fe836425047ac9070ef5ca87a12e,2f923c96208e0f944a205897286be61944c661804cd7cf01e3f828e159bd8f08,80f67e84814097d6f91957cefa7940fd998deb6e5554e706581123a67a61105a,04ad9d33b8800322917ced69c251cdaab34728e5d6a5212873597675c09c124a,4eea330d8eaeba18c7e10cdda249efa561c0bba2a5106e782b04cc3cc7804679
"81073008","0","9015","1","0","2021/12/17 16:00:00","81073008","601","5","10073","2021/12/26 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10073118","0"
"81074001","0","9001","4","0","2022/01/03 16:00:00","81074001","601","0","10074","2022/01/21 15:59:59","6011","打倒深月、雪的闇影及其餘怪物","10074101","0"
"81074002","0","9014","40","0","2022/01/03 16:00:00","81074002","601","0","10074","2022/01/21 15:59:59","6011","打倒40隻目標體","10074102","0"
"81074003","1","9018","14500000","0","2022/01/03 16:00:00","81074003","601","1","10074","2022/01/21 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 29000000","10074103","0"
"81074004","1","9018","29000000","0","2022/01/03 16:00:00","81074004","601","1","10074","2022/01/21 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 14500000","10074104","0"
"81074005","0","9016","1","0","2022/01/03 16:00:00","81074005","601","3","10074","2022/01/21 15:59:59","6011","討伐特別戰鬥的 Boss","10074105","0"
"81074006","0","9015","1","0","2022/01/03 16:00:00","81074006","601","5","10074","2022/01/21 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10074106","0"
"81075001","1","9018","1200000","0","2022/01/19 16:00:00","81075001","601","1","10075","2022/01/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 11400000","10075103","0"
"81075002","1","9018","2400000","0","2022/01/19 16:00:00","81075002","601","1","10075","2022/01/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 10200000","10075104","0"
"81075003","0","9016","1","0","2022/01/19 16:00:00","81075003","601","1","10075","2022/01/28 15:59:59","6011","完成特別戰鬥的模式1","10075105","0"
"81075004","0","9001","2","0","2022/01/19 16:00:00","81075004","601","0","10075","2022/01/28 15:59:59","6011","打倒依里與茜里的闇影","10075106","0"
"81075005","1","9018","6640000","0","2022/01/19 16:00:00","81075005","601","1","10075","2022/01/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 5960000","10075111","0"
"81075006","1","9018","9620000","0","2022/01/19 16:00:00","81075006","601","1","10075","2022/01/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 2980000","10075113","0"
"81075007","0","9016","1","0","2022/01/19 16:00:00","81075007","601","3","10075","2022/01/28 15:59:59","6011","討伐特別戰鬥的 Boss","10075115","0"
"81075008","0","9015","1","0","2022/01/19 16:00:00","81075008","601","5","10075","2022/01/28 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10075118","0"
"81076001","0","9001","1","0","2022/02/01 16:00:00","81076001","601","0","10076","2022/02/19 15:59:59","6011","打倒香織、妮諾、鈴奈的闇影","10076103","0"
"81076002","1","9018","300000","0","2022/02/01 16:00:00","81076002","601","1","10076","2022/02/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 31700000","10076104","0"
"81076003","1","9018","600000","0","2022/02/01 16:00:00","81076003","601","1","10076","2022/02/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 31400000","10076105","0"
"81076004","0","9016","1","0","2022/02/01 16:00:00","81076004","601","2","10076","2022/02/19 15:59:59","6011","完成特別戰鬥的模式2","10076106","0"
"81076005","1","9018","11500000","0","2022/02/01 16:00:00","81076005","601","1","10076","2022/02/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 20500000","10076107","0"
"81076006","1","9018","21800000","0","2022/02/01 16:00:00","81076006","601","1","10076","2022/02/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 10200000","10076108","0"
"81076007","0","9016","1","0","2022/02/01 16:00:00","81076007","601","3","10076","2022/02/19 15:59:59","6011","討伐特別戰鬥的 Boss","10076109","0"
"81076008","0","9015","1","0","2022/02/01 16:00:00","81076008","601","5","10076","2022/02/19 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10076110","0"
"81077001","0","9014","35","0","2022/02/16 16:00:00","81077001","601","0","10077","2022/02/25 15:59:59","6011","打倒35隻鬼魂手下","10077103","0"
"81077002","1","9018","1670000","0","2022/02/16 16:00:00","81077002","601","1","10077","2022/02/25 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 8130000","10077104","0"
"81077003","1","9018","3330000","0","2022/02/16 16:00:00","81077003","601","1","10077","2022/02/25 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 6470000","10077105","0"
"81077004","0","9016","1","0","2022/02/16 16:00:00","81077004","601","2","10077","2022/02/25 15:59:59","6011","完成特別戰鬥的模式2","10077106","0"
"81077005","1","9018","6600000","0","2022/02/16 16:00:00","81077005","601","1","10077","2022/02/25 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 3200000","10077111","0"
"81077006","1","9018","8200000","0","2022/02/16 16:00:00","81077006","601","1","10077","2022/02/25 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 1600000","10077113","0"
"81077007","0","9016","1","0","2022/02/16 16:00:00","81077007","601","3","10077","2022/02/25 15:59:59","6011","討伐特別戰鬥的 Boss","10077115","0"
"81077008","0","9015","1","0","2022/02/16 16:00:00","81077008","601","5","10077","2022/02/25 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10077118","0"
"81078001","1","9018","6600000","0","2022/03/01 16:00:00","81078001","601","1","10078","2022/03/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 88400000","10078103","0"
"81078002","1","9018","13300000","0","2022/03/01 16:00:00","81078002","601","1","10078","2022/03/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 81700000","10078104","0"
"81078003","0","9016","1","0","2022/03/01 16:00:00","81078003","601","1","10078","2022/03/19 15:59:59","6011","完成特別戰鬥的模式1","10078105","0"
"81078004","4","9014","490","0","2022/03/01 16:00:00","81078004","601","0","10078","2022/03/19 15:59:59","6011","破壞反逆獸‧三重的護盾","10078106","0"
"81078005","1","9018","45000000","0","2022/03/01 16:00:00","81078005","601","1","10078","2022/03/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 50000000","10078111","0"
"81078006","1","9018","70000000","0","2022/03/01 16:00:00","81078006","601","1","10078","2022/03/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 25000000","10078113","0"
"81078007","0","9016","1","0","2022/03/01 16:00:00","81078007","601","3","10078","2022/03/19 15:59:59","6011","討伐特別戰鬥的 Boss","10078115","0"
"81078008","0","9015","1","0","2022/03/01 16:00:00","81078008","601","5","10078","2022/03/19 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10078118","0"
"81079001","1","9018","1500000","0","2022/03/18 16:00:00","81079001","601","1","10079","2022/03/27 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 18700000","10079103","0"
"81079002","1","9018","3100000","0","2022/03/18 16:00:00","81079002","601","1","10079","2022/03/27 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 17100000","10079104","0"
"81079003","0","9016","1","0","2022/03/18 16:00:00","81079003","601","1","10079","2022/03/27 15:59:59","6011","完成特別戰鬥的模式1","10079105","0"
"81079004","1","9018","6700000","0","2022/03/18 16:00:00","81079004","601","1","10079","2022/03/27 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 13500000","10079106","0"
"81079005","1","9018","8700000","0","2022/03/18 16:00:00","81079005","601","1","10079","2022/03/27 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 11500000","10079107","0"
"81079006","0","9016","1","0","2022/03/18 16:00:00","81079006","601","2","10079","2022/03/27 15:59:59","6011","完成特別戰鬥的模式2","10079108","0"
"81079007","1","9018","13870000","0","2022/03/18 16:00:00","81079007","601","1","10079","2022/03/27 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 6330000","10079109","0"
"81079008","1","9018","17040000","0","2022/03/18 16:00:00","81079008","601","1","10079","2022/03/27 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 3160000","10079110","0"
"81079009","0","9016","1","0","2022/03/18 16:00:00","81079009","601","3","10079","2022/03/27 15:59:59","6011","討伐特別戰鬥的 Boss","10079111","0"
"81079010","0","9015","1","0","2022/03/18 16:00:00","81079010","601","5","10079","2022/03/27 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10079112","0"
"81080001","0","9001","3","0","2022/04/01 16:00:00","81080001","601","0","10080","2022/04/19 15:59:59","6011","打倒宮子、真陽、璃乃的闇影","10080103","0"
"81080002","1","9018","8800000","0","2022/04/01 16:00:00","81080002","601","1","10080","2022/04/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 71200000","10080104","0"
"81080003","1","9018","17600000","0","2022/04/01 16:00:00","81080003","601","1","10080","2022/04/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 62400000","10080105","0"
"81080004","0","9016","1","0","2022/04/01 16:00:00","81080004","601","2","10080","2022/04/19 15:59:59","6011","完成特別戰鬥的模式2","10080106","0"
"81080005","1","9018","44300000","0","2022/04/01 16:00:00","81080005","601","1","10080","2022/04/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 35700000","10080107","0"
"81080006","1","9018","62100000","0","2022/04/01 16:00:00","81080006","601","1","10080","2022/04/19 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 17900000","10080108","0"
"81080007","0","9016","1","0","2022/04/01 16:00:00","81080007","601","3","10080","2022/04/19 15:59:59","6011","討伐特別戰鬥的 Boss","10080109","0"
"81080008","0","9015","1","0","2022/04/01 16:00:00","81080008","601","5","10080","2022/04/19 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10080110","0"
"81081001","1","9018","3600000","0","2022/04/18 16:00:00","81081001","601","1","10081","2022/04/27 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 17400000","10081103","0"
"81081002","1","9018","7300000","0","2022/04/18 16:00:00","81081002","601","1","10081","2022/04/27 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 13700000","10081104","0"
"81081003","0","9016","1","0","2022/04/18 16:00:00","81081003","601","1","10081","2022/04/27 15:59:59","6011","完成特別戰鬥的模式1","10081105","0"
"81081004","0","9001","3","0","2022/04/18 16:00:00","81081004","601","0","10081","2022/04/27 15:59:59","6011","打倒秋乃、優花梨、咲戀的闇影","10081106","0"
"81081005","1","9018","14280000","0","2022/04/18 16:00:00","81081005","601","1","10081","2022/04/27 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 6720000","10081107","0"
"81081006","1","9018","17640000","0","2022/04/18 16:00:00","81081006","601","1","10081","2022/04/27 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 3360000","10081108","0"
"81081007","0","9016","1","0","2022/04/18 16:00:00","81081007","601","3","10081","2022/04/27 15:59:59","6011","討伐特別戰鬥的 Boss","10081109","0"
"81081008","0","9015","1","0","2022/04/18 16:00:00","81081008","601","5","10081","2022/04/27 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10081110","0"
"81082001","0","9014","20","0","2022/05/02 16:00:00","81082001","601","0","10082","2022/05/20 15:59:59","6011","打倒 20 隻高等獸人","10082103","0"
"81082002","1","9018","5600000","0","2022/05/02 16:00:00","81082002","601","1","10082","2022/05/20 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 27400000","10082106","0"
"81082003","1","9018","11200000","0","2022/05/02 16:00:00","81082003","601","1","10082","2022/05/20 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 21800000","10082107","0"
"81082004","0","9016","1","0","2022/05/02 16:00:00","81082004","601","2","10082","2022/05/20 15:59:59","6011","完成特別戰鬥的模式2","10082108","0"
"81082005","1","9018","22200000","0","2022/05/02 16:00:00","81082005","601","1","10082","2022/05/20 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 10800000","10082109","0"
"81082006","1","9018","27600000","0","2022/05/02 16:00:00","81082006","601","1","10082","2022/05/20 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 5400000","10082110","0"
"81082007","0","9016","1","0","2022/05/02 16:00:00","81082007","601","3","10082","2022/05/20 15:59:59","6011","討伐特別戰鬥的 Boss","10082111","0"
"81082008","0","9015","1","0","2022/05/02 16:00:00","81082008","601","5","10082","2022/05/20 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10082112","0"
"81083001","1","9018","1450000","0","2022/05/19 16:00:00","81083001","601","1","10083","2022/05/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 17300000","10083103","0"
"81083002","1","9018","2850000","0","2022/05/19 16:00:00","81083002","601","1","10083","2022/05/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 15900000","10083104","0"
"81083003","0","9016","1","0","2022/05/19 16:00:00","81083003","601","1","10083","2022/05/28 15:59:59","6011","完成特別戰鬥的模式1","10083105","0"
"81083004","1","9018","6350000","0","2022/05/19 16:00:00","81083004","601","1","10083","2022/05/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 12400000","10083106","0"
"81083005","1","9018","8350000","0","2022/05/19 16:00:00","81083005","601","1","10083","2022/05/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 10400000","10083107","0"
"81083006","0","9016","1","0","2022/05/19 16:00:00","81083006","601","2","10083","2022/05/28 15:59:59","6011","完成特別戰鬥的模式2","10083108","0"
"81083007","1","9018","13120000","0","2022/05/19 16:00:00","81083007","601","1","10083","2022/05/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 5630000","10083109","0"
"81083008","1","9018","15940000","0","2022/05/19 16:00:00","81083008","601","1","10083","2022/05/28 15:59:59","6011","將特別戰鬥的 Boss 的 HP 降低至 2810000","10083110","0"
"81083009","0","9016","1","0","2022/05/19 16:00:00","81083009","601","3","10083","2022/05/28 15:59:59","6011","討伐特別戰鬥的 Boss","10083111","0"
"81083010","0","9015","1","0","2022/05/19 16:00:00","81083010","601","5","10083","2022/05/28 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10083112","0"
"81084001","0","9001","4","0","2022/06/01 16:00:00","81084001","601","0","10084","2022/06/25 15:59:59","6011","打倒魔像與青藍魔像","10084103","0"
"81084002","0","9014","10","0","2022/06/01 16:00:00","81084002","601","0","10084","2022/06/25 15:59:59","6011","打倒 10 隻闇影","10084104","0"
"81084003","1","9018","2350000","0","2022/06/01 16:00:00","81084003","601","1","10084","2022/06/25 15:59:59","6011","將碎裂魔像的 HP 降低至 4650000","10084105","0"
"81084004","1","9018","4650000","0","2022/06/01 16:00:00","81084004","601","1","10084","2022/06/25 15:59:59","6011","將碎裂魔像的 HP 降低至 2350000","10084106","0"
"81084005","0","9016","1","0","2022/06/01 16:00:00","81084005","601","3","10084","2022/06/25 15:59:59","6011","討伐碎裂魔像","10084107","0"
"81084006","0","9015","1","0","2022/06/01 16:00:00","81084006","601","5","10084","2022/06/25 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","10084108","0"
"81085001","0","9001","4","0","2022/06/08 16:00:00","81085001","601","0","10085","2022/06/25 15:59:59","6011","打倒貪吃佩可、凱留、可可蘿和雪菲的闇影","10085103","0"
"81085002","1","9018","4500000","0","2022/06/08 16:00:00","81085002","601","1","10085","2022/06/25 15:59:59","6011","將超載力量的 HP 降低至 49500000","10085104","0"
"81085003","1","9018","9000000","0","2022/06/08 16:00:00","81085003","601","1","10085","2022/06/25 15:59:59","6011","將超載力量的 HP 降低至 45000000","10085105","0"
"81085004","0","9016","1","0","2022/06/08 16:00:00","81085004","601","2","10085","2022/06/25 15:59:59","6011","通過超載力量的MODE2","10085106","0"
"81085005","1","9018","27000000","0","2022/06/08 16:00:00","81085005","601","1","10085","2022/06/25 15:59:59","6011","將超載力量的 HP 降低至 27000000","10085111","0"
"81085006","1","9018","40500000","0","2022/06/08 16:00:00","81085006","601","1","10085","2022/06/25 15:59:59","6011","將超載力量的 HP 降低至 13500000","10085113","0"
"81085007","0","9016","1","0","2022/06/08 16:00:00","81085007","601","3","10085","2022/06/25 15:59:59","6011","討伐超載力量","10085115","0"
"81085008","0","9015","1","0","2022/06/08 16:00:00","81085008","601","5","10085","2022/06/25 15:59:59","6011","在5次以內，討伐EXHIBITION或特別戰鬥的超載力量","10085118","0"
"81086001","0","9014","20","0","2022/06/13 16:00:00","81086001","601","0","10086","2022/06/29 15:59:59","6011","打倒 20 隻狂野角鹿","10086103","0"
"81086002","1","9018","940000","0","2022/06/13 16:00:00","81086002","601","1","10086","2022/06/29 15:59:59","6011","將角鹿將軍的 HP 降低至 8460000","10086104","0"
"81086003","1","9018","1880000","0","2022/06/13 16:00:00","81086003","601","1","10086","2022/06/29 15:59:59","6011","將角鹿將軍的 HP 降低至 7520000","10086105","0"
"81086004","0","9016","1","0","2022/06/13 16:00:00","81086004","601","2","10086","2022/06/29 15:59:59","6011","完成特別戰鬥的模式2","10086106","0"
"81086005","1","9018","5010000","0","2022/06/13 16:00:00","81086005","601","1","10086","2022/06/29 15:59:59","6011","將角鹿將軍的 HP 降低至 4390000","10086107","0"
"81086006","1","9018","7210000","0","2022/06/13 16:00:00","81086006","601","1","10086","2022/06/29 15:59:59","6011","將角鹿將軍的 HP 降低至 2190000","10086108","0"
"81086007","0","9016","1","0","2022/06/13 16:00:00","81086007","601","3","10086","2022/06/29 15:59:59","6011","討伐角鹿將軍","10086109","0"
