1316259a0edf40e93ec18c1fc0eec1bb3bcf5c8f1ff5dce15401ff8f8c7baac9,99aa2394a01fe099aaa5e2f45a14a4f5a5cf79f1d95291ce4e3a684964a6ffe1,2cdbd7fcd053d34c0bfb2ae3aad73814ce4fcfa74b05168241ea595cac11ae55,6c933113ebd9cf433ff7229704a3e9fcb2bc700548f04831ee83b6ca009a9c7a,ca7613efd7de87eff6b7ca7d30d78f4d60ef4c65cec72088e055a65e8f2ecf9b,6e6c713bb8a9dffc79c8710add81c67e46e97b8ebf1195ff991bd1bda8471eda,f2a36f6f790b5c7a760daad5da914f8c0fd7d562a450ecbb5daa546294843581,b4dcc10fa3a11da57d93695e464180269d962f5ae0137e23eaec842bed607694,19fb38c54f2618acb9afa91378f5aa58a80f25ff2a104f0d6f55d936a4676df7,99f0f1be09416c5bd488c520e4ad782e6fd3e74ffedc37706ef99d64dc886148,a00bfd2237453bba7a36372f303b601e21cf7e3894d491bbe26cd71035c9a59f,804073ffd27c3b16bfbd8aa6e512375875157083fc2c6d12483722c1910da0aa,97f02824cac22533a6c8e02cf70f1bedd4ced50c7de01abfa0925cd6ed2df3e6,d2173c25ce09f20e16e8a6bcf1836f6bb1ef3fd4bb801c4b2a7728ac489d6089
"72025016","9003","601","20025","2030/12/31 14:59:59","8005","0","完成活動任務1-1 (HARD)","0","20025103","72025016","20025201","2018/01/01 12:00:00","1"
"72025017","9003","601","20025","2030/12/31 14:59:59","8005","0","完成活動任務1-2 (HARD)","0","20025103","72025017","20025202","2018/01/01 12:00:00","1"
"72025018","9003","601","20025","2030/12/31 14:59:59","8005","0","完成活動任務1-3 (HARD)","0","20025103","72025018","20025203","2018/01/01 12:00:00","1"
"72025019","9003","601","20025","2030/12/31 14:59:59","8005","0","完成活動任務1-4 (HARD)","0","20025103","72025019","20025204","2018/01/01 12:00:00","1"
"72025020","9003","601","20025","2030/12/31 14:59:59","8005","0","完成活動任務1-5 (HARD)","0","20025103","72025020","20025205","2018/01/01 12:00:00","1"
"72025021","9001","601","20025","2030/12/31 14:59:59","8006","0","打倒 1 隻黑之王賈巴沃克（NORMAL限定）","0","20025104","72025021","660025101","2018/01/01 12:00:00","1"
"72025022","9001","601","20025","2030/12/31 14:59:59","8007","0","打倒 1 隻黑之王賈巴沃克（HARD限定）","0","20025104","72025022","660025201","2018/01/01 12:00:00","1"
"72025023","9001","601","20025","2030/12/31 14:59:59","8010","0","打倒 1 隻黑之王賈巴沃克（VERY HARD限定）","0","20025104","72025023","660025301","2018/01/01 12:00:00","1"
"72026001","9003","601","20026","2030/12/31 14:59:59","8004","0","完成活動任務1-1 (NORMAL)","0","20026102","72026001","20026101","2018/01/01 12:00:00","1"
"72026002","9003","601","20026","2030/12/31 14:59:59","8004","0","完成活動任務1-2 (NORMAL)","0","20026102","72026002","20026102","2018/01/01 12:00:00","1"
"72026003","9003","601","20026","2030/12/31 14:59:59","8004","0","完成活動任務1-3 (NORMAL)","0","20026102","72026003","20026103","2018/01/01 12:00:00","1"
"72026004","9003","601","20026","2030/12/31 14:59:59","8004","0","完成活動任務1-4 (NORMAL)","0","20026102","72026004","20026104","2018/01/01 12:00:00","1"
"72026005","9003","601","20026","2030/12/31 14:59:59","8004","0","完成活動任務1-5 (NORMAL)","0","20026102","72026005","20026105","2018/01/01 12:00:00","1"
"72026006","9003","601","20026","2030/12/31 14:59:59","8004","0","完成活動任務1-6 (NORMAL)","0","20026102","72026006","20026106","2018/01/01 12:00:00","1"
"72026007","9003","601","20026","2030/12/31 14:59:59","8004","0","完成活動任務1-7 (NORMAL)","0","20026102","72026007","20026107","2018/01/01 12:00:00","1"
"72026008","9003","601","20026","2030/12/31 14:59:59","8004","0","完成活動任務1-8 (NORMAL)","0","20026102","72026008","20026108","2018/01/01 12:00:00","1"
"72026009","9003","601","20026","2030/12/31 14:59:59","8004","0","完成活動任務1-9 (NORMAL)","0","20026102","72026009","20026109","2018/01/01 12:00:00","1"
"72026010","9003","601","20026","2030/12/31 14:59:59","8004","0","完成活動任務1-10 (NORMAL)","0","20026102","72026010","20026110","2018/01/01 12:00:00","1"
"72026011","9003","601","20026","2030/12/31 14:59:59","8004","0","完成活動任務1-11 (NORMAL)","0","20026102","72026011","20026111","2018/01/01 12:00:00","1"
"72026012","9003","601","20026","2030/12/31 14:59:59","8004","0","完成活動任務1-12 (NORMAL)","0","20026102","72026012","20026112","2018/01/01 12:00:00","1"
"72026013","9003","601","20026","2030/12/31 14:59:59","8004","0","完成活動任務1-13 (NORMAL)","0","20026102","72026013","20026113","2018/01/01 12:00:00","1"
"72026014","9003","601","20026","2030/12/31 14:59:59","8004","0","完成活動任務1-14 (NORMAL)","0","20026102","72026014","20026114","2018/01/01 12:00:00","1"
"72026015","9003","601","20026","2030/12/31 14:59:59","8004","0","完成活動任務1-15 (NORMAL)","0","20026102","72026015","20026115","2018/01/01 12:00:00","1"
"72026016","9003","601","20026","2030/12/31 14:59:59","8005","0","完成活動任務1-1 (HARD)","0","20026103","72026016","20026201","2018/01/01 12:00:00","1"
"72026017","9003","601","20026","2030/12/31 14:59:59","8005","0","完成活動任務1-2 (HARD)","0","20026103","72026017","20026202","2018/01/01 12:00:00","1"
"72026018","9003","601","20026","2030/12/31 14:59:59","8005","0","完成活動任務1-3 (HARD)","0","20026103","72026018","20026203","2018/01/01 12:00:00","1"
"72026019","9003","601","20026","2030/12/31 14:59:59","8005","0","完成活動任務1-4 (HARD)","0","20026103","72026019","20026204","2018/01/01 12:00:00","1"
"72026020","9003","601","20026","2030/12/31 14:59:59","8005","0","完成活動任務1-5 (HARD)","0","20026103","72026020","20026205","2018/01/01 12:00:00","1"
"72026021","9001","601","20026","2030/12/31 14:59:59","8006","0","打倒 1 隻覺醒‧花心星（NORMAL限定）","0","20026104","72026021","660026101","2018/01/01 12:00:00","1"
"72026022","9001","601","20026","2030/12/31 14:59:59","8007","0","打倒 1 隻覺醒‧花心星（HARD限定）","0","20026104","72026022","660026201","2018/01/01 12:00:00","1"
"72026023","9001","601","20026","2030/12/31 14:59:59","8010","0","打倒 1 隻覺醒‧花心星（VERY HARD限定）","0","20026104","72026023","660026301","2018/01/01 12:00:00","1"
"72027001","9003","601","20027","2030/12/31 14:59:59","8004","0","完成活動任務1-1 (NORMAL)","0","20027102","72027001","20027101","2018/01/01 12:00:00","1"
"72027002","9003","601","20027","2030/12/31 14:59:59","8004","0","完成活動任務1-2 (NORMAL)","0","20027102","72027002","20027102","2018/01/01 12:00:00","1"
"72027003","9003","601","20027","2030/12/31 14:59:59","8004","0","完成活動任務1-3 (NORMAL)","0","20027102","72027003","20027103","2018/01/01 12:00:00","1"
"72027004","9003","601","20027","2030/12/31 14:59:59","8004","0","完成活動任務1-4 (NORMAL)","0","20027102","72027004","20027104","2018/01/01 12:00:00","1"
"72027005","9003","601","20027","2030/12/31 14:59:59","8004","0","完成活動任務1-5 (NORMAL)","0","20027102","72027005","20027105","2018/01/01 12:00:00","1"
"72027006","9003","601","20027","2030/12/31 14:59:59","8004","0","完成活動任務1-6 (NORMAL)","0","20027102","72027006","20027106","2018/01/01 12:00:00","1"
"72027007","9003","601","20027","2030/12/31 14:59:59","8004","0","完成活動任務1-7 (NORMAL)","0","20027102","72027007","20027107","2018/01/01 12:00:00","1"
"72027008","9003","601","20027","2030/12/31 14:59:59","8004","0","完成活動任務1-8 (NORMAL)","0","20027102","72027008","20027108","2018/01/01 12:00:00","1"
"72027009","9003","601","20027","2030/12/31 14:59:59","8004","0","完成活動任務1-9 (NORMAL)","0","20027102","72027009","20027109","2018/01/01 12:00:00","1"
"72027010","9003","601","20027","2030/12/31 14:59:59","8004","0","完成活動任務1-10 (NORMAL)","0","20027102","72027010","20027110","2018/01/01 12:00:00","1"
"72027011","9003","601","20027","2030/12/31 14:59:59","8004","0","完成活動任務1-11 (NORMAL)","0","20027102","72027011","20027111","2018/01/01 12:00:00","1"
"72027012","9003","601","20027","2030/12/31 14:59:59","8004","0","完成活動任務1-12 (NORMAL)","0","20027102","72027012","20027112","2018/01/01 12:00:00","1"
"72027013","9003","601","20027","2030/12/31 14:59:59","8004","0","完成活動任務1-13 (NORMAL)","0","20027102","72027013","20027113","2018/01/01 12:00:00","1"
"72027014","9003","601","20027","2030/12/31 14:59:59","8004","0","完成活動任務1-14 (NORMAL)","0","20027102","72027014","20027114","2018/01/01 12:00:00","1"
"72027015","9003","601","20027","2030/12/31 14:59:59","8004","0","完成活動任務1-15 (NORMAL)","0","20027102","72027015","20027115","2018/01/01 12:00:00","1"
"72027016","9003","601","20027","2030/12/31 14:59:59","8005","0","完成活動任務1-1 (HARD)","0","20027103","72027016","20027201","2018/01/01 12:00:00","1"
"72027017","9003","601","20027","2030/12/31 14:59:59","8005","0","完成活動任務1-2 (HARD)","0","20027103","72027017","20027202","2018/01/01 12:00:00","1"
"72027018","9003","601","20027","2030/12/31 14:59:59","8005","0","完成活動任務1-3 (HARD)","0","20027103","72027018","20027203","2018/01/01 12:00:00","1"
"72027019","9003","601","20027","2030/12/31 14:59:59","8005","0","完成活動任務1-4 (HARD)","0","20027103","72027019","20027204","2018/01/01 12:00:00","1"
"72027020","9003","601","20027","2030/12/31 14:59:59","8005","0","完成活動任務1-5 (HARD)","0","20027103","72027020","20027205","2018/01/01 12:00:00","1"
"72027021","9001","601","20027","2030/12/31 14:59:59","8006","0","打倒 1 隻海岸暴君‧鮫吉（NORMAL限定）","0","20027104","72027021","660027101","2018/01/01 12:00:00","1"
"72027022","9001","601","20027","2030/12/31 14:59:59","8007","0","打倒 1 隻海岸暴君‧鮫吉（HARD限定）","0","20027104","72027022","660027201","2018/01/01 12:00:00","1"
"72027023","9001","601","20027","2030/12/31 14:59:59","8010","0","打倒 1 隻海岸暴君‧鮫吉（VERY HARD限定）","0","20027104","72027023","660027301","2018/01/01 12:00:00","1"
"72028001","9003","601","20028","2030/12/31 14:59:59","8004","0","完成活動任務1-1 (NORMAL)","0","20028102","72028001","20028101","2018/01/01 12:00:00","1"
"72028002","9003","601","20028","2030/12/31 14:59:59","8004","0","完成活動任務1-2 (NORMAL)","0","20028102","72028002","20028102","2018/01/01 12:00:00","1"
"72028003","9003","601","20028","2030/12/31 14:59:59","8004","0","完成活動任務1-3 (NORMAL)","0","20028102","72028003","20028103","2018/01/01 12:00:00","1"
"72028004","9003","601","20028","2030/12/31 14:59:59","8004","0","完成活動任務1-4 (NORMAL)","0","20028102","72028004","20028104","2018/01/01 12:00:00","1"
"72028005","9003","601","20028","2030/12/31 14:59:59","8004","0","完成活動任務1-5 (NORMAL)","0","20028102","72028005","20028105","2018/01/01 12:00:00","1"
"72028006","9003","601","20028","2030/12/31 14:59:59","8004","0","完成活動任務1-6 (NORMAL)","0","20028102","72028006","20028106","2018/01/01 12:00:00","1"
"72028007","9003","601","20028","2030/12/31 14:59:59","8004","0","完成活動任務1-7 (NORMAL)","0","20028102","72028007","20028107","2018/01/01 12:00:00","1"
"72028008","9003","601","20028","2030/12/31 14:59:59","8004","0","完成活動任務1-8 (NORMAL)","0","20028102","72028008","20028108","2018/01/01 12:00:00","1"
"72028009","9003","601","20028","2030/12/31 14:59:59","8004","0","完成活動任務1-9 (NORMAL)","0","20028102","72028009","20028109","2018/01/01 12:00:00","1"
"72028010","9003","601","20028","2030/12/31 14:59:59","8004","0","完成活動任務1-10 (NORMAL)","0","20028102","72028010","20028110","2018/01/01 12:00:00","1"
"72028011","9003","601","20028","2030/12/31 14:59:59","8004","0","完成活動任務1-11 (NORMAL)","0","20028102","72028011","20028111","2018/01/01 12:00:00","1"
"72028012","9003","601","20028","2030/12/31 14:59:59","8004","0","完成活動任務1-12 (NORMAL)","0","20028102","72028012","20028112","2018/01/01 12:00:00","1"
"72028013","9003","601","20028","2030/12/31 14:59:59","8004","0","完成活動任務1-13 (NORMAL)","0","20028102","72028013","20028113","2018/01/01 12:00:00","1"
"72028014","9003","601","20028","2030/12/31 14:59:59","8004","0","完成活動任務1-14 (NORMAL)","0","20028102","72028014","20028114","2018/01/01 12:00:00","1"
"72028015","9003","601","20028","2030/12/31 14:59:59","8004","0","完成活動任務1-15 (NORMAL)","0","20028102","72028015","20028115","2018/01/01 12:00:00","1"
"72028016","9003","601","20028","2030/12/31 14:59:59","8005","0","完成活動任務1-1 (HARD)","0","20028103","72028016","20028201","2018/01/01 12:00:00","1"
"72028017","9003","601","20028","2030/12/31 14:59:59","8005","0","完成活動任務1-2 (HARD)","0","20028103","72028017","20028202","2018/01/01 12:00:00","1"
"72028018","9003","601","20028","2030/12/31 14:59:59","8005","0","完成活動任務1-3 (HARD)","0","20028103","72028018","20028203","2018/01/01 12:00:00","1"
"72028019","9003","601","20028","2030/12/31 14:59:59","8005","0","完成活動任務1-4 (HARD)","0","20028103","72028019","20028204","2018/01/01 12:00:00","1"
"72028020","9003","601","20028","2030/12/31 14:59:59","8005","0","完成活動任務1-5 (HARD)","0","20028103","72028020","20028205","2018/01/01 12:00:00","1"
"72028021","9001","601","20028","2030/12/31 14:59:59","8006","0","打倒 1 隻失控的純潔之弓（NORMAL限定）","0","20028104","72028021","660028101","2018/01/01 12:00:00","1"
"72028022","9001","601","20028","2030/12/31 14:59:59","8007","0","打倒 1 隻失控的純潔之弓（HARD限定）","0","20028104","72028022","660028201","2018/01/01 12:00:00","1"
"72028023","9001","601","20028","2030/12/31 14:59:59","8010","0","打倒 1 隻失控的純潔之弓（VERY HARD限定）","0","20028104","72028023","660028301","2018/01/01 12:00:00","1"
"72029001","9003","601","20029","2030/12/31 14:59:59","8004","0","完成活動任務1-1 (NORMAL)","0","20029102","72029001","20029101","2018/01/01 12:00:00","1"
"72029002","9003","601","20029","2030/12/31 14:59:59","8004","0","完成活動任務1-2 (NORMAL)","0","20029102","72029002","20029102","2018/01/01 12:00:00","1"
"72029003","9003","601","20029","2030/12/31 14:59:59","8004","0","完成活動任務1-3 (NORMAL)","0","20029102","72029003","20029103","2018/01/01 12:00:00","1"
"72029004","9003","601","20029","2030/12/31 14:59:59","8004","0","完成活動任務1-4 (NORMAL)","0","20029102","72029004","20029104","2018/01/01 12:00:00","1"
"72029005","9003","601","20029","2030/12/31 14:59:59","8004","0","完成活動任務1-5 (NORMAL)","0","20029102","72029005","20029105","2018/01/01 12:00:00","1"
"72029006","9003","601","20029","2030/12/31 14:59:59","8004","0","完成活動任務1-6 (NORMAL)","0","20029102","72029006","20029106","2018/01/01 12:00:00","1"
"72029007","9003","601","20029","2030/12/31 14:59:59","8004","0","完成活動任務1-7 (NORMAL)","0","20029102","72029007","20029107","2018/01/01 12:00:00","1"
"72029008","9003","601","20029","2030/12/31 14:59:59","8004","0","完成活動任務1-8 (NORMAL)","0","20029102","72029008","20029108","2018/01/01 12:00:00","1"
"72029009","9003","601","20029","2030/12/31 14:59:59","8004","0","完成活動任務1-9 (NORMAL)","0","20029102","72029009","20029109","2018/01/01 12:00:00","1"
"72029010","9003","601","20029","2030/12/31 14:59:59","8004","0","完成活動任務1-10 (NORMAL)","0","20029102","72029010","20029110","2018/01/01 12:00:00","1"
"72029011","9003","601","20029","2030/12/31 14:59:59","8004","0","完成活動任務1-11 (NORMAL)","0","20029102","72029011","20029111","2018/01/01 12:00:00","1"
"72029012","9003","601","20029","2030/12/31 14:59:59","8004","0","完成活動任務1-12 (NORMAL)","0","20029102","72029012","20029112","2018/01/01 12:00:00","1"
"72029013","9003","601","20029","2030/12/31 14:59:59","8004","0","完成活動任務1-13 (NORMAL)","0","20029102","72029013","20029113","2018/01/01 12:00:00","1"
"72029014","9003","601","20029","2030/12/31 14:59:59","8004","0","完成活動任務1-14 (NORMAL)","0","20029102","72029014","20029114","2018/01/01 12:00:00","1"
"72029015","9003","601","20029","2030/12/31 14:59:59","8004","0","完成活動任務1-15 (NORMAL)","0","20029102","72029015","20029115","2018/01/01 12:00:00","1"
"72029016","9003","601","20029","2030/12/31 14:59:59","8005","0","完成活動任務1-1 (HARD)","0","20029103","72029016","20029201","2018/01/01 12:00:00","1"
"72029017","9003","601","20029","2030/12/31 14:59:59","8005","0","完成活動任務1-2 (HARD)","0","20029103","72029017","20029202","2018/01/01 12:00:00","1"
"72029018","9003","601","20029","2030/12/31 14:59:59","8005","0","完成活動任務1-3 (HARD)","0","20029103","72029018","20029203","2018/01/01 12:00:00","1"
"72029019","9003","601","20029","2030/12/31 14:59:59","8005","0","完成活動任務1-4 (HARD)","0","20029103","72029019","20029204","2018/01/01 12:00:00","1"
"72029020","9003","601","20029","2030/12/31 14:59:59","8005","0","完成活動任務1-5 (HARD)","0","20029103","72029020","20029205","2018/01/01 12:00:00","1"
"72029021","9019","601","20029","2030/12/31 14:59:59","8006","0","打倒1隻驚叫鬼魂教父（NORMAL限定）","0","20029104","72029021","2002901","2018/01/01 12:00:00","1"
"72029022","9019","601","20029","2030/12/31 14:59:59","8007","0","打倒1隻驚叫鬼魂教父（HARD限定）","0","20029104","72029022","2002902","2018/01/01 12:00:00","1"
"72029023","9019","601","20029","2030/12/31 14:59:59","8010","0","打倒1隻驚叫鬼魂教父（VERY HARD限定）","0","20029104","72029023","2002903","2018/01/01 12:00:00","1"
"72030001","9003","601","20030","2030/12/31 14:59:59","8004","0","完成活動任務1-1 (NORMAL)","0","20030102","72030001","20030101","2018/01/01 12:00:00","1"
"72030002","9003","601","20030","2030/12/31 14:59:59","8004","0","完成活動任務1-2 (NORMAL)","0","20030102","72030002","20030102","2018/01/01 12:00:00","1"
"72030003","9003","601","20030","2030/12/31 14:59:59","8004","0","完成活動任務1-3 (NORMAL)","0","20030102","72030003","20030103","2018/01/01 12:00:00","1"
"72030004","9003","601","20030","2030/12/31 14:59:59","8004","0","完成活動任務1-4 (NORMAL)","0","20030102","72030004","20030104","2018/01/01 12:00:00","1"
"72030005","9003","601","20030","2030/12/31 14:59:59","8004","0","完成活動任務1-5 (NORMAL)","0","20030102","72030005","20030105","2018/01/01 12:00:00","1"
"72030006","9003","601","20030","2030/12/31 14:59:59","8004","0","完成活動任務1-6 (NORMAL)","0","20030102","72030006","20030106","2018/01/01 12:00:00","1"
"72030007","9003","601","20030","2030/12/31 14:59:59","8004","0","完成活動任務1-7 (NORMAL)","0","20030102","72030007","20030107","2018/01/01 12:00:00","1"
"72030008","9003","601","20030","2030/12/31 14:59:59","8004","0","完成活動任務1-8 (NORMAL)","0","20030102","72030008","20030108","2018/01/01 12:00:00","1"
