3eb10acd6ab38d2cff37584ac40561acf42741d8d294d37369218b01392b6e0a,bbb9d4fa6f9d3c2ca7c12f9ddd23048acc23e06c9a689ef12590be463f5ed70e,c2d93f90c60db2006db056ce714a83afc801d53f8c9b2a8d08226613e4fbd337,be813e299c5e7234a4fd10e83d188a0e38f41c5e24d4194289dce6c706da8796,a144e0cfff01bde5faafc9e13521a276d95009910a82fc08740d37fb787f3a1d,67f126f2186742ce19148bd85c5487679f0e609d9bad07260d5bc6c7b5ce98d3,27c1bdf64657b2af7befacaf820485ea9554228e4ffd8d02db8f5f8fee4a35be,39730bfbaf9e25b5d005908083fb13d9006827cecf52121b8f3f426f80da334a,cb5dc614f5f5b1f10c99918b01286b0389339d5d23e2087c325ac66bed992061,776eeff8678d601d2e2872d083d46f620124095db5f8a205ee92828349975e8b,58e45defb974d4d47b45480f4685289be94a757e4606428eb1d00a2a98bce292,03f21aa11891737fd569dd175f3707f0df90afea78c0f77122f7399a882d21eb,94d913ae9ea5d71cfa56d14af16bd4f35401bd303aee4d0b37b8656caaafe0bc,61402762262ef82ff8a3174ed8538a3dd6f11971b87ac455acec592f2f840910,c9bf1e6afc9722d8880fff8ca533c6ccd36f2ef9568c5c2ba444aecf89e39890,f03b7b25dd94eec5019fe914932188f872126fa6bd4be9d54fba8ebd23b7391d,1e5f4b77d4d4b29b9c8757789a9a0af0f89ee1c9f6d64dbf4611d99aea21ffaf,0cb6ab7a0996af1364346fc433f7b662f652982779958d11a473e05b3bbb4998,4344f86558ef93faf29f9b05e206527459cc74d77bc678ee933c19778357005f,c1479815eab5c4ce39a5a933aea9ff983197a8ae80e2428b53722dd8c98fbce6,3ae0c7afdae6ab0349630e3f6598a3cceb8b354fa5cb42bd864f16cd124e0054,68128332a4bb0d3e29e535b5aafa31682854cb0e36cf3dfb51d622ab37752486,3d291a334ad31f044a4bfe68fc297656d6ed8cd3eb6b721c9cb744e042827420,953ddae4b401f377cfcc5b80e3ea9dd8784a3492e14539c819407fb1843726e3,8655e78c5d431268c9c8a76e8341c94b264bb695dbbc58fa213172c3e09c1ae4,25b35652433377a0b5f2674d6629fdb846a279e6564fbfab2208600342229c32,792725401c1897a6cee70e859ba6cceb612dce0ab3bc61062f46bf9bc6a9c67f,288131180aba5702519d5327d5d3fea2e2066a2fb176f1c21b05515e451f8b5d,49c8f923b384c1932142d6fb4b3ba9f058de6d900813c1fdd130a98dc684f20d,2e1dfcbd8e3dfe337f76ee045acfee20fb2afe69952d1e7f253513a6e3c88506,38ee5252d70547ea3fe1bfd4fd2eb979d785d6e91217851d940fff38226194b8,3b15eb642fcb69a71d709d62b9808f160fa66edcbf351533f70e1eb16979bd99,e42dc979c21b372117e8f8ea4f503671c3a0bd25e9f9e82f362a4cc314452653,9e3273da6acb29017cb3e11fb4dd9789d8278f11c4e8c44e23e270aa20969476,837440d4e4308fcc933cb90bc834dedb1c9a7bdd43a6371c3f94c50d8ef0f908,d62144b60cae4960999b6cd0c410e37287f3bc3091b70a39b92844e84a076753,f137e346dfc048aec81364ef473a5b77d47fe645409ee18af044afde5223fef8,43705239f3efe03282267b17c36e41c16973b8626116242e1949be2474198394,20312f5e18763f0a9023c75350f606bfc8b108d9d2d3e2f66d9e71fdcc468884,7ee5063cb82afb24e9a0aad07ecafee24c867a8d99504c1be016b4c5365a07ab,216984845a138d68b003ccdb342ff2d66ba2a767ff8594059e74769febb8430e,2c8ab849a0a53cd18b0d23f8929459cce4f7a66a99836f37fbaf77408cdca90e,ba96115ea724c32c5a693deedc8d402b82560ac4b35d36d553bc2c9ad43a497d,fbb512c2451cec9646bf687cd2b71a8544d91fde3cb448beab48d2de77bf2785
"9","0","20026110","20026101","9","bgm_M41","20026","祈願海岸周圍 1-10","0","0","0","135","650026101","9","650026102","102521","0","90","0","bgm_M41","0","650026110","10","102521","0","790","54","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102522","0","102523","0","0","100430","0","650026103","1","650026122","0"
"10","0","20026111","20026102","10","bgm_M41","20026","繁星降臨的銀河 1-11","0","0","0","150","650026111","10","650026112","102531","0","90","0","bgm_M41","0","650026111","11","102531","0","-416","-128","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102532","0","102533","0","0","100630","0","650026113","1","650026124","0"
"10","0","20026112","20026102","10","bgm_M41","20026","繁星降臨的銀河 1-12","0","0","0","150","650026121","10","650026122","102531","0","90","0","bgm_M41","0","650026112","12","102531","0","-220","27","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102532","0","102533","0","0","100631","0","650026123","1","650026125","0"
"10","0","20026113","20026102","10","bgm_M41","20026","繁星降臨的銀河 1-13","0","0","0","150","650026131","10","650026132","102531","0","90","0","bgm_M41","0","650026113","13","102531","0","-76","-106","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102532","0","102533","0","0","100630","0","650026133","1","650026126","0"
"10","0","20026114","20026102","10","bgm_M41","20026","繁星降臨的銀河 1-14","0","0","0","150","650026141","10","650026142","102531","0","90","0","bgm_M41","0","650026114","14","102531","0","77","92","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102532","0","102533","0","0","100631","0","650026143","1","650026127","0"
"10","0","20026115","20026102","10","bgm_M41","20026","繁星降臨的銀河 1-15","0","0","0","150","650026151","10","650026152","102531","0","90","0","bgm_M41","0","650026115","15","102531","0","266","-59","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102532","0","102533","0","0","100630","0","650026153","1","650026123","0"
"16","54","20026201","20026201","10","bgm_M41","20026","繁星降臨的銀河 1-1","0","0","5","240","650026161","16","650026162","102541","0","90","2","bgm_M41","0","650026116","16","102541","0","-539","-77","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102542","31132","102543","0","0","100630","0","650026163","1","650026121","0"
"16","54","20026202","20026201","10","bgm_M41","20026","繁星降臨的銀河 1-2","0","0","5","240","650026171","16","650026172","102541","0","90","2","bgm_M41","0","650026117","17","102541","0","-328","58","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102542","31027","102543","0","0","100631","0","650026173","1","650026121","0"
"18","54","20026203","20026201","10","bgm_M41","20026","繁星降臨的銀河 1-3","0","0","5","270","650026181","18","650026182","102541","0","90","2","bgm_M41","0","650026118","18","102541","0","-255","-178","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102542","31132","102543","0","0","100630","0","650026183","1","650026121","0"
"18","54","20026204","20026201","10","bgm_M41","20026","繁星降臨的銀河 1-4","0","0","5","270","650026191","18","650026192","102541","0","90","2","bgm_M41","0","650026119","19","102541","0","132","-82","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102542","31027","102543","0","0","100631","0","650026193","1","650026121","0"
"20","54","20026205","20026201","10","bgm_M41","20026","繁星降臨的銀河 1-5","0","0","5","300","650026201","20","650026202","102541","0","90","2","bgm_M41","0","650026120","20","102541","0","315","49","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102542","31132","102543","0","0","100630","0","650026203","1","650026121","0"
"8","0","20027101","20027101","8","bgm_M41","20027","海灘運動公園 1-1","0","0","0","120","650027011","8","650027012","100011","0","90","0","bgm_M41","0","650027101","1","100013","0","-1040","-16","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100012","0","100013","0","0","100020","0","650027013","1","650027124","0"
"8","0","20027102","20027101","8","bgm_M41","20027","海灘運動公園 1-2","0","0","0","120","650027021","8","650027022","100011","0","90","0","bgm_M41","0","650027102","2","100013","0","-945","-195","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100012","0","100013","0","0","100020","0","650027023","1","650027125","0"
"8","0","20027103","20027101","8","bgm_M41","20027","海灘運動公園 1-3","0","0","0","120","650027031","8","650027032","100011","0","90","0","bgm_M41","0","650027103","3","100013","0","-809","-51","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100012","0","100013","0","0","100020","0","650027033","1","650027126","0"
"8","0","20027104","20027101","8","bgm_M41","20027","海灘運動公園 1-4","0","0","0","120","650027041","8","650027042","100014","0","90","0","bgm_M41","0","650027104","4","100016","0","-630","21","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100015","0","100016","0","0","100020","0","650027043","1","650027127","0"
"8","0","20027105","20027101","8","bgm_M41","20027","海灘運動公園 1-5","0","0","0","120","650027051","8","650027052","100014","0","90","0","bgm_M41","0","650027105","5","100016","0","-599","-211","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100015","0","100016","0","0","100020","0","650027053","1","650027123","0"
"9","0","20027106","20027101","9","bgm_M41","20027","海灘運動公園 1-6","0","0","0","135","650027061","9","650027062","100014","0","90","0","bgm_M41","0","650027106","6","100016","0","-431","-73","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100015","0","100016","0","0","100020","0","650027063","1","650027124","0"
"9","0","20027107","20027101","9","bgm_M41","20027","海灘運動公園 1-7","0","0","0","135","650027071","9","650027072","100017","0","90","0","bgm_M41","0","650027107","7","100019","0","-228","24","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100018","0","100019","0","0","100020","0","650027073","1","650027125","0"
"9","0","20027108","20027101","9","bgm_M41","20027","海灘運動公園 1-8","0","0","0","135","650027081","9","650027082","100017","0","90","0","bgm_M41","0","650027108","8","100019","0","-7","59","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","100018","0","100019","0","0","100020","0","650027083","1","650027126","0"
"9","0","20027109","20027101","9","bgm_M41","20027","海灘運動公園 1-9","0","0","0","135","650027091","9","650027092","102591","0","90","0","bgm_M41","0","650027109","9","102593","0","-128","-165","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102592","0","102593","0","0","100640","0","650027093","1","650027127","0"
"9","0","20027110","20027101","9","bgm_M41","20027","海灘運動公園 1-10","0","0","0","135","650027101","9","650027102","102591","0","90","0","bgm_M41","0","650027110","10","102593","0","155","-205","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102592","0","102593","0","0","100640","0","650027103","1","650027122","0"
"10","0","20027111","20027101","10","bgm_M41","20027","海灘運動公園 1-11","0","0","0","150","650027111","10","650027112","102591","0","90","0","bgm_M41","0","650027111","11","102593","0","257","21","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102592","0","102593","0","0","100640","0","650027113","1","650027124","0"
"10","0","20027112","20027101","10","bgm_M41","20027","海灘運動公園 1-12","0","0","0","150","650027121","10","650027122","102591","0","90","0","bgm_M41","0","650027112","12","102593","0","434","-116","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102592","0","102593","0","0","100640","0","650027123","1","650027125","0"
"10","0","20027113","20027101","10","bgm_M41","20027","海灘運動公園 1-13","0","0","0","150","650027131","10","650027132","102591","0","90","0","bgm_M41","0","650027113","13","102593","0","622","126","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102592","0","102593","0","0","100110","0","650027133","1","650027126","0"
"10","0","20027114","20027101","10","bgm_M41","20027","海灘運動公園 1-14","0","0","0","150","650027141","10","650027142","102591","0","90","0","bgm_M41","0","650027114","14","102593","0","657","-87","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102592","0","102593","0","0","100110","0","650027143","1","650027127","0"
"10","0","20027115","20027101","10","bgm_M41","20027","海灘運動公園 1-15","0","0","0","150","650027151","10","650027152","102591","0","90","0","bgm_M41","0","650027115","15","102593","0","857","-150","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102592","0","102593","0","0","100110","0","650027153","1","650027123","0"
"16","54","20027201","20027201","10","bgm_M41","20027","海灘運動公園 1-1","0","0","5","240","650027161","16","650027162","100361","0","90","2","bgm_M41","0","650027116","16","100363","0","-500","0","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","100362","31135","100363","0","0","100020","0","650027163","1","650027121","0"
"16","54","20027202","20027201","10","bgm_M41","20027","海灘運動公園 1-2","0","0","5","240","650027171","16","650027172","102601","0","90","2","bgm_M41","0","650027117","17","102603","0","-112","42","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102602","31023","102603","0","0","100640","0","650027173","1","650027121","0"
"18","54","20027203","20027201","10","bgm_M41","20027","海灘運動公園 1-3","0","0","5","270","650027181","18","650027182","102601","0","90","2","bgm_M41","0","650027118","18","102603","0","-296","-142","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102602","31135","102603","0","0","100640","0","650027183","1","650027121","0"
"18","54","20027204","20027201","10","bgm_M41","20027","海灘運動公園 1-4","0","0","5","270","650027191","18","650027192","102601","0","90","2","bgm_M41","0","650027119","19","102603","0","-13","-179","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102602","31023","102603","0","0","100640","0","650027193","1","650027121","0"
"20","54","20027205","20027201","10","bgm_M41","20027","海灘運動公園 1-5","0","0","5","300","650027201","20","650027202","102601","0","90","2","bgm_M41","0","650027120","20","102603","0","255","-127","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","102602","31135","102603","0","0","100110","0","650027203","1","650027121","0"
"8","0","20028101","20028101","8","bgm_M41","20028","王城蘭德索爾 1-1","0","0","0","120","650028011","8","650028012","101241","0","90","0","bgm_M41","0","650028101","1","101241","0","-896","-155","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100590","0","650028013","1","650028124","0"
"8","0","20028102","20028101","8","bgm_M41","20028","王城蘭德索爾 1-2","0","0","0","120","650028021","8","650028022","101241","0","90","0","bgm_M41","0","650028102","2","101241","0","-786","10","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100190","0","650028023","1","650028125","0"
"8","0","20028103","20028101","8","bgm_M41","20028","王城蘭德索爾 1-3","0","0","0","120","650028031","8","650028032","101241","0","90","0","bgm_M41","0","650028103","3","101241","0","-612","1","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100590","0","650028033","1","650028126","0"
"8","0","20028104","20028101","8","bgm_M41","20028","王城蘭德索爾 1-4","0","0","0","120","650028041","8","650028042","101241","0","90","0","bgm_M41","0","650028104","4","101241","0","-447","42","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100190","0","650028043","1","650028127","0"
"8","0","20028105","20028101","8","bgm_M41","20028","王城蘭德索爾 1-5","0","0","0","120","650028051","8","650028052","101241","0","90","0","bgm_M41","0","650028105","5","101241","0","-266","55","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100190","0","650028053","1","650028123","0"
"9","0","20028106","20028101","9","bgm_M41","20028","王城蘭德索爾 1-6","0","0","0","135","650028061","9","650028062","101241","0","90","0","bgm_M41","0","650028106","6","101241","0","-342","-150","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100590","0","650028063","1","650028124","0"
"9","0","20028107","20028101","9","bgm_M41","20028","王城蘭德索爾 1-7","0","0","0","135","650028071","9","650028072","101241","0","90","0","bgm_M41","0","650028107","7","101241","0","-135","-168","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100590","0","650028073","1","650028125","0"
"9","0","20028108","20028101","9","bgm_M41","20028","王城蘭德索爾 1-8","0","0","0","135","650028081","9","650028082","101241","0","90","0","bgm_M41","0","650028108","8","101241","0","-69","38","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100200","0","650028083","1","650028126","0"
"9","0","20028109","20028101","9","bgm_M41","20028","王城蘭德索爾 1-9","0","0","0","135","650028091","9","650028092","101241","0","90","0","bgm_M41","0","650028109","9","101241","0","66","-107","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100590","0","650028093","1","650028127","0"
"9","0","20028110","20028101","9","bgm_M41","20028","王城蘭德索爾 1-10","0","0","0","135","650028101","9","650028102","101241","0","90","0","bgm_M41","0","650028110","10","101241","0","260","-120","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100190","0","650028103","1","650028122","0"
"10","0","20028111","20028101","10","bgm_M41","20028","王城蘭德索爾 1-11","0","0","0","150","650028111","10","650028112","101241","0","90","0","bgm_M41","0","650028111","11","101241","0","177","71","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100190","0","650028113","1","650028124","0"
"10","0","20028112","20028101","10","bgm_M41","20028","王城蘭德索爾 1-12","0","0","0","150","650028121","10","650028122","101241","0","90","0","bgm_M41","0","650028112","12","101241","0","351","69","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100200","0","650028123","1","650028125","0"
"10","0","20028113","20028101","10","bgm_M41","20028","王城蘭德索爾 1-13","0","0","0","150","650028131","10","650028132","101241","0","90","0","bgm_M41","0","650028113","13","101241","0","521","81","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100200","0","650028133","1","650028126","0"
"10","0","20028114","20028101","10","bgm_M41","20028","王城蘭德索爾 1-14","0","0","0","150","650028141","10","650028142","101241","0","90","0","bgm_M41","0","650028114","14","101241","0","441","-114","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100190","0","650028143","1","650028127","0"
"10","0","20028115","20028101","10","bgm_M41","20028","王城蘭德索爾 1-15","0","0","0","150","650028151","10","650028152","101241","0","90","0","bgm_M41","0","650028115","15","101241","0","626","-94","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","101242","0","101243","0","0","100190","0","650028153","1","650028123","0"
"16","54","20028201","20028201","10","bgm_M41","20028","王城蘭德索爾 1-1","0","0","5","240","650028161","16","650028162","101251","0","90","2","bgm_M41","0","650028116","16","101251","0","-500","50","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","101252","31016","101253","0","0","100190","0","650028163","1","650028121","0"
"16","54","20028202","20028201","10","bgm_M41","20028","王城蘭德索爾 1-2","0","0","5","240","650028171","16","650028172","101251","0","90","2","bgm_M41","0","650028117","17","101251","0","-310","-120","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","101252","31013","101253","0","0","100590","0","650028173","1","650028121","0"
"18","54","20028203","20028201","10","bgm_M41","20028","王城蘭德索爾 1-3","0","0","5","270","650028181","18","650028182","101251","0","90","2","bgm_M41","0","650028118","18","101251","0","-135","25","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","101252","31016","101253","0","0","100200","0","650028183","1","650028121","0"
"18","54","20028204","20028201","10","bgm_M41","20028","王城蘭德索爾 1-4","0","0","5","270","650028191","18","650028192","101251","0","90","2","bgm_M41","0","650028119","19","101251","0","125","45","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","101252","31013","101253","0","0","100200","0","650028193","1","650028121","0"
"20","54","20028205","20028201","10","bgm_M41","20028","王城蘭德索爾 1-5","0","0","5","300","650028201","20","650028202","101251","0","90","2","bgm_M41","0","650028120","20","101251","0","238","-115","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","1","101252","31016","101253","0","0","100590","0","650028203","1","650028121","0"
"8","0","20029101","20029101","8","bgm_M41","20029","萬聖節樂園 1-1","0","0","0","120","650029011","8","650029012","102611","0","90","0","bgm_M41","0","650029101","1","102611","0","-1066","-67","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102612","0","102613","0","0","100650","0","650029013","1","650029124","0"
"8","0","20029102","20029101","8","bgm_M41","20029","萬聖節樂園 1-2","0","0","0","120","650029021","8","650029022","102611","0","90","0","bgm_M41","0","650029102","2","102611","0","-930","33","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102612","0","102613","0","0","100651","0","650029023","1","650029125","0"
"8","0","20029103","20029101","8","bgm_M41","20029","萬聖節樂園 1-3","0","0","0","120","650029031","8","650029032","102611","0","90","0","bgm_M41","0","650029103","3","102611","0","-836","-113","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102612","0","102613","0","0","100652","0","650029033","1","650029126","0"
"8","0","20029104","20029101","8","bgm_M41","20029","萬聖節樂園 1-4","0","0","0","120","650029041","8","650029042","102611","0","90","0","bgm_M41","0","650029104","4","102611","0","-632","-98","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102612","0","102613","0","0","100650","0","650029043","1","650029127","0"
"8","0","20029105","20029101","8","bgm_M41","20029","萬聖節樂園 1-5","0","0","0","120","650029051","8","650029052","102611","0","90","0","bgm_M41","0","650029105","5","102611","0","-700","90","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102612","0","102613","0","0","100651","0","650029053","1","650029123","0"
"9","0","20029106","20029101","9","bgm_M41","20029","萬聖節樂園 1-6","0","0","0","135","650029061","9","650029062","102611","0","90","0","bgm_M41","0","650029106","6","102611","0","-510","95","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102612","0","102613","0","0","100652","0","650029063","1","650029124","0"
"9","0","20029107","20029101","9","bgm_M41","20029","萬聖節樂園 1-7","0","0","0","135","650029071","9","650029072","102611","0","90","0","bgm_M41","0","650029107","7","102611","0","-403","-35","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102612","0","102613","0","0","100650","0","650029073","1","650029125","0"
"9","0","20029108","20029101","9","bgm_M41","20029","萬聖節樂園 1-8","0","0","0","135","650029081","9","650029082","102611","0","90","0","bgm_M41","0","650029108","8","102611","0","-233","-116","bgm_M41","bgm_M41","bgm_M41","bgm_M41","0","0","102612","0","102613","0","0","100651","0","650029083","1","650029126","0"
