fb7f555749f309adca27f9e5e1f0878ceb34d779c9cbcc68a5a0eb89e3847e5b,44d1d1bd5c16e9acc7a98e635d8bb1d9a5dbed1a75b2355a4f5854a6e956424f,5518e3a948849edb84edf731af0f3daeaaa469313f058ccdc3966ef9a44a23a6,d0a165b0759cbe13887a4ba43f2945b63623c1ba3ead69cd95572fde8dc1571b,2087e69f0202129b1195fcb83522e920e05cf07b9b3aa132d5e12596ad496c47,598a8ff95fc6950ab2375eea8bc3fd477c68e61438ee8e67165f507bcde9e095,8798d9f9c7c71b12485500d49122496938d3cfdafd3c66badba097a95d201c81,e616db79f5fed840861e95d1a42bf3a9e90860a79ae635de796a04b383a56184,3ea7ccbf8a7623943cc10a9fa710a20a5eaa51e6fe8c330a11c925aa35e632e3,27edfd7b78b62a6adf6cdfab2253de6b0befbd39e492e8a915ed86e96b353cd9,1dda364a6fe1eeeba4dc2e366bc3dca9b2260a2ca5d68be9edf81167c46987c8,56f24cb5f572d8ab0e69b791233a23d4e0f91f258a7604cf5b31a0be9b264ad1,ab68c6f90d74f6025401ef450626f1027a7b05495a5fc5f69eb89517ace543ba,ceb5d281989f1f3af91cd54fd8f228d153d6b9560fefcf8946fba77b53121a91,85be70f07f54d54898424ae9b8c7be389320f4b9a88f21c1ad74e31b8da7d2ba,01a221f734139c07b592a5cdb038f60252363152c67a5bf51703a9df1c0371f3,9c87cd4aafe5cfa9f2bf9e92c179515fb905109f11a1a0a8f14b01da9bc983a8,46f76f59c907f1945f90005a4da87e2b0a8208c11d20f9f7ba291eb0be9b10dd,c31ed9a6968897367e0cf0cf213294f3cfe7a85793588aae9c6da1d2984eb8bc
"582","60","1080","17","0","103601","46","0","6","0","2480","7053","22","0","0","0","18","397","142"
"715","60","1080","17","0","103601","51","0","6","0","2480","7941","22","0","0","0","19","397","149"
"872","60","1080","17","0","103601","61","0","6","0","2480","8862","22","0","0","0","20","397","163"
"1074","60","1180","17","0","103601","67","0","6","0","2480","9881","22","0","0","0","21","397","171"
"1292","60","1280","17","0","103601","72","0","6","0","2480","11078","22","0","0","0","22","397","178"
"1476","60","1280","17","0","103601","78","0","6","0","2480","12401","22","0","0","0","23","397","194"
"1619","60","1280","17","0","103601","84","0","6","0","2480","13876","22","0","0","0","24","397","211"
"1728","60","1280","17","0","103601","90","0","6","0","2480","15586","22","0","0","0","25","397","219"
"1800","60","1280","17","0","103601","96","0","6","0","2940","17426","22","0","0","0","26","397","228"
"1845","60","1280","17","0","103601","102","0","6","0","2940","19461","22","0","0","0","27","397","236"
"1877","60","1280","17","0","103601","107","0","6","0","2940","21659","22","0","0","0","28","397","241"
"1910","60","1280","17","0","103601","111","0","6","0","3400","23981","22","0","0","0","29","397","245"
"1944","60","1280","17","0","103601","115","0","6","0","3400","26502","22","0","0","0","30","397","249"
"1978","60","1280","17","0","103601","119","0","6","0","3860","29081","22","0","0","0","31","397","253"
"2012","60","1280","17","0","103601","123","0","6","0","3860","31823","22","0","0","0","32","397","257"
"2045","60","1280","17","0","103601","127","0","6","0","4360","34656","22","0","0","0","33","397","261"
"2077","60","1280","17","0","103601","131","0","6","0","4860","37638","22","0","0","0","34","397","265"
"0","0","50","0","0","103701","2","0","0","0","95","0","0","0","25","0","2","0","0"
"0","0","100","0","0","103701","5","0","0","0","310","0","0","0","79","0","3","5","1"
"0","0","130","0","0","103701","9","0","0","0","750","0","0","0","187","0","4","10","2"
"0","10","130","0","0","103701","14","0","0","0","1150","0","0","3","341","0","5","45","4"
"0","10","220","0","0","103701","25","0","0","0","1905","0","0","3","563","0","6","60","6"
"0","10","690","0","0","103701","37","0","5","0","2655","0","0","3","810","0","7","60","8"
"0","10","925","0","0","103701","45","0","5","0","3310","0","8","3","1166","0","8","85","10"
"0","10","1225","0","25","103701","54","0","5","0","3845","0","13","3","1564","0","9","110","12"
"0","20","1325","0","65","103701","60","0","8","0","3915","0","22","3","2035","0","10","125","18"
"0","30","1475","0","115","103701","64","0","8","0","4175","0","26","5","2500","18","11","125","23"
"0","36","1625","0","169","103701","68","0","10","0","4805","0","26","5","2987","38","12","125","25"
"0","36","1625","0","236","103701","74","0","12","0","5115","0","28","5","3522","51","13","150","31"
"0","36","1745","0","315","103701","79","0","12","0","5375","0","28","5","4142","54","14","175","35"
"0","36","1745","0","397","103701","89","0","12","0","5725","0","28","5","4760","54","15","201","41"
"0","36","1745","0","512","103701","97","0","12","0","5885","0","28","5","5460","59","16","201","43"
"0","36","1745","0","614","103701","103","0","12","0","5995","0","28","5","6222","62","17","201","47"
"0","36","1745","0","771","103701","106","0","12","0","6125","0","28","5","7041","66","18","201","52"
"0","36","1745","0","954","103701","110","0","12","0","6280","0","28","5","7969","66","19","201","56"
"0","36","1745","0","1110","103701","123","0","12","0","6880","0","28","5","8914","71","20","201","61"
"0","36","1745","0","1279","103701","129","0","12","0","7145","0","28","10","10009","71","21","201","66"
"0","36","1745","0","1442","103701","140","0","12","0","7355","0","28","10","11300","71","22","201","72"
"0","36","1745","0","1573","103701","145","0","12","0","7485","0","28","10","12772","71","23","201","80"
"0","36","1745","0","1676","103701","145","0","12","0","8225","0","28","10","14369","71","24","201","80"
"0","36","1745","0","1769","103701","158","0","12","0","8695","0","28","10","16029","71","25","201","93"
"0","36","1745","0","1835","103701","164","0","12","0","9165","0","28","10","17908","71","26","201","102"
"0","36","1745","0","1874","103701","177","0","12","0","9575","0","28","10","19864","71","27","201","115"
"0","36","1745","0","1905","103701","177","0","12","0","10350","0","28","10","22042","71","28","201","115"
"0","36","1745","0","1937","103701","182","0","12","0","10920","0","28","10","24357","71","29","201","120"
"0","36","1745","0","1970","103701","187","0","12","0","11170","0","28","10","26857","71","30","201","125"
"0","36","1745","0","2003","103701","187","0","12","0","11945","0","28","10","29459","71","31","201","125"
"0","36","1745","0","2036","103701","193","0","12","0","12205","0","28","10","32169","71","32","201","131"
"0","36","1745","0","2068","103701","199","0","12","0","12835","0","28","10","34984","71","33","201","137"
"0","36","1745","0","2099","103701","205","0","12","0","13195","0","28","10","37980","71","34","201","143"
"0","0","75","0","0","103801","2","0","0","0","15","0","0","1","18","0","2","0","2"
"0","0","125","0","0","103801","5","0","0","0","135","0","0","2","72","0","3","5","3"
"0","0","185","0","0","103801","7","0","0","0","195","0","0","4","191","0","4","30","6"
"0","5","435","0","0","103801","14","0","0","0","435","0","0","6","350","0","5","55","11"
"0","5","1130","0","0","103801","22","0","0","0","850","0","0","6","564","0","6","55","19"
"0","5","1575","0","0","103801","30","0","0","0","1155","0","0","6","862","0","7","55","30"
"0","5","2020","0","0","103801","41","0","0","0","1585","0","4","6","1161","0","8","55","47"
"0","5","2140","0","25","103801","52","0","0","0","1835","0","13","7","1539","0","9","55","64"
"0","15","2320","0","70","103801","57","0","0","0","2035","0","22","7","1950","5","10","55","82"
"0","35","2380","0","111","103801","57","0","0","0","2235","0","24","12","2387","10","11","55","101"
"0","35","2440","0","144","103801","61","0","2","0","2605","0","26","12","2849","35","12","55","114"
"0","35","2440","0","193","103801","67","0","4","0","2755","0","28","12","3375","48","13","80","127"
"0","35","2440","0","262","103801","74","0","6","0","2755","0","28","12","3994","51","14","105","136"
"0","35","2440","0","341","103801","84","0","6","0","2755","0","28","12","4661","54","15","105","143"
"0","35","2440","0","398","103801","99","0","6","0","2755","0","28","12","5339","62","16","105","150"
"0","35","2440","0","478","103801","112","0","6","0","2805","0","28","12","6059","65","17","105","159"
"0","35","2440","0","587","103801","124","0","6","0","2855","0","28","12","6809","65","18","105","178"
"0","35","2440","0","697","103801","133","0","6","0","2950","0","28","12","7655","65","19","105","202"
"0","35","2440","0","786","103801","144","0","6","0","3145","0","28","12","8560","65","20","105","236"
"0","35","2440","0","889","103801","156","0","6","0","3335","0","28","12","9579","65","21","105","265"
"0","35","2440","0","986","103801","167","0","6","0","3425","0","28","12","10806","65","22","105","293"
"0","35","2440","0","1059","103801","179","0","6","0","3515","0","28","12","12186","65","23","105","319"
"0","35","2440","0","1134","103801","189","0","6","0","3925","0","28","12","13650","65","24","105","346"
"0","35","2440","0","1208","103801","197","0","6","0","3925","0","28","12","15353","65","25","105","368"
"0","35","2440","0","1258","103801","203","0","6","0","4245","0","28","12","17212","65","26","105","386"
"0","35","2440","0","1292","103801","208","0","6","0","4565","0","28","12","19226","65","27","105","398"
"0","35","2440","0","1320","103801","214","0","6","0","4565","0","28","12","21423","65","28","105","406"
"0","35","2440","0","1351","103801","221","0","6","0","4885","0","28","12","23748","65","29","105","413"
"0","35","2440","0","1383","103801","229","0","6","0","4885","0","28","12","26247","65","30","105","421"
"0","35","2440","0","1415","103801","232","0","6","0","5410","0","28","12","28847","65","31","105","424"
"0","35","2440","0","1447","103801","235","0","6","0","5935","0","28","12","31558","65","32","105","427"
"0","35","2440","0","1478","103801","244","0","6","0","6305","0","28","12","34373","65","33","105","436"
"0","35","2440","0","1508","103801","253","0","6","0","6305","0","28","12","37379","65","34","105","445"
"0","0","50","0","0","104001","1","0","0","0","65","0","0","1","17","0","2","0","2"
"0","0","100","0","0","104001","4","0","0","0","185","0","0","2","71","0","3","5","3"
"0","0","270","0","0","104001","7","0","0","0","365","0","0","4","170","0","4","30","6"
"0","10","430","0","0","104001","12","0","0","0","635","0","0","7","318","0","5","65","11"
"0","10","730","0","0","104001","17","0","0","0","985","0","0","11","544","0","6","80","18"
"0","10","1570","0","0","104001","23","0","0","0","1305","0","0","15","807","0","7","80","27"
"0","10","2015","0","0","104001","39","0","0","0","2005","0","4","15","1045","0","8","80","46"
"0","10","2135","0","25","104001","54","0","0","0","2420","0","13","22","1359","0","9","80","61"
"0","35","2195","0","70","104001","62","0","0","0","2840","0","18","27","1695","5","10","80","78"
"0","55","2505","0","99","104001","75","0","0","0","3240","0","20","27","2050","10","11","80","100"
"0","55","2665","0","122","104001","91","0","2","0","3740","0","25","27","2446","15","12","80","121"
"0","55","2765","0","171","104001","102","0","4","0","3810","0","27","27","2930","28","13","105","138"
"0","55","2765","2","206","104001","121","0","6","0","3890","0","27","27","3426","31","14","130","158"
"0","55","2865","2","245","104001","140","0","6","0","3890","0","27","29","3993","34","15","130","176"
"0","55","2865","2","273","104001","169","0","6","0","3940","0","27","29","4573","39","16","130","192"
"0","55","3015","2","324","104001","192","0","6","0","4000","0","27","32","5169","42","17","130","213"
"0","55","3015","2","387","104001","220","0","6","0","4050","0","27","34","5785","42","18","130","245"
"0","55","3110","2","447","104001","249","0","6","0","4050","0","27","34","6472","42","19","130","287"
"0","55","3110","2","495","104001","284","0","6","0","4180","0","27","34","7210","42","20","130","336"
"0","55","3110","2","554","104001","313","0","6","0","4390","0","27","34","8079","42","21","130","382"
"0","55","3110","2","621","104001","346","0","6","0","4795","0","27","34","9076","42","22","130","430"
"0","55","3110","2","683","104001","392","0","6","0","4795","0","27","34","10161","42","23","130","484"
"0","55","3110","2","740","104001","428","0","6","0","5205","0","27","34","11378","42","24","130","536"
"0","55","3110","2","816","104001","467","0","6","0","5500","0","27","34","12737","42","25","130","589"
"0","55","3110","2","857","104001","493","0","6","0","6480","0","27","34","14339","42","26","130","624"
"0","55","3110","2","891","104001","527","0","6","0","7025","0","27","34","16037","42","27","130","665"
"0","55","3110","2","919","104001","565","0","6","0","7645","0","27","34","17844","42","28","130","705"
"0","55","3110","2","959","104001","577","0","6","0","7645","0","27","34","20151","42","29","130","717"
"0","55","3110","2","1000","104001","590","0","6","0","7645","0","27","34","22595","42","30","130","730"
"0","55","3110","2","1041","104001","603","0","6","0","7645","0","27","34","25149","42","31","130","743"
"0","55","3110","2","1082","104001","616","0","6","0","7645","0","27","34","27814","42","32","130","756"
"0","55","3110","2","1121","104001","630","0","6","0","7645","0","27","34","30617","42","33","130","770"
"0","55","3110","2","1159","104001","644","0","6","0","7645","0","27","34","33568","42","34","130","784"
"0","0","50","0","0","104201","0","0","0","0","55","26","0","0","0","0","2","0","3"
"0","0","100","0","0","104201","0","0","0","0","150","84","0","0","0","0","3","0","9"
"0","10","125","0","0","104201","2","0","0","0","270","186","0","0","0","0","4","5","18"
"0","10","125","0","0","104201","2","0","0","0","450","363","0","0","0","0","5","15","34"
"0","25","125","0","0","104201","7","0","0","0","800","566","0","0","0","0","6","40","50"
"0","30","125","0","0","104201","9","0","0","0","1160","834","0","0","0","0","7","110","64"
"0","60","125","0","0","104201","16","0","0","0","1760","1070","4","0","0","0","8","145","88"
"0","95","125","5","0","104201","27","0","0","0","2295","1334","9","0","0","0","9","145","115"
"11","105","225","10","0","104201","41","0","0","0","2985","1625","14","0","0","0","10","160","137"
"29","119","765","10","0","104201","46","0","0","0","3405","1996","14","0","0","0","11","176","163"
"46","125","985","14","0","104201","63","0","0","0","3765","2333","17","0","0","0","12","202","188"
"62","127","1105","19","0","104201","89","0","0","0","3925","2673","17","0","0","0","13","224","218"
"72","131","1225","21","0","104201","117","0","0","0","4185","3013","17","0","0","0","14","236","255"
"86","140","1445","21","0","104201","144","0","0","0","4385","3409","17","0","0","0","15","236","289"
"102","146","1445","21","0","104201","174","0","0","0","4615","3855","17","0","0","0","16","236","320"
"137","147","1445","21","0","104201","199","0","0","0","4745","4322","17","3","0","0","17","236","358"
"167","147","1445","21","0","104201","232","0","0","0","5090","4786","17","3","0","0","18","246","403"
"192","147","1540","21","0","104201","273","0","0","0","5735","5257","17","3","0","0","19","246","455"
"228","147","1540","21","0","104201","315","0","0","0","6320","5846","17","3","0","0","20","246","502"
"263","147","1540","21","0","104201","364","0","0","0","6905","6422","17","3","0","0","21","246","564"
"299","147","1640","21","0","104201","416","0","0","0","8110","7086","17","3","0","0","22","246","626"
"329","147","1640","21","0","104201","475","0","0","0","9570","7846","17","3","0","0","23","246","692"
"329","147","1640","21","0","104201","536","0","0","0","11095","8687","17","3","0","0","24","246","767"
"354","147","1640","21","0","104201","590","0","0","0","12390","9793","17","3","0","0","25","246","828"
"381","147","1640","21","0","104201","633","0","0","0","13385","11190","17","3","0","0","26","246","877"
"398","147","1640","21","0","104201","674","0","0","0","14500","12730","17","3","0","0","27","246","921"
"415","147","1640","21","0","104201","717","0","0","0","15720","14376","17","3","0","0","28","246","965"
"432","147","1640","21","0","104201","765","0","0","0","17095","16124","17","3","0","0","29","246","1013"
"450","147","1640","21","0","104201","816","0","0","0","18550","17979","17","3","0","0","30","246","1064"
"468","147","1640","21","0","104201","868","0","0","0","20085","19924","17","3","0","0","31","246","1116"
"486","147","1640","21","0","104201","921","0","0","0","21695","21959","17","3","0","0","32","246","1169"
"504","147","1640","21","0","104201","975","0","0","0","23475","24110","17","3","0","0","33","246","1223"
