3224b6eb1efaf6fbc631576736528248136ab167c4ee7e1537152d13b3bc8e3d,da3e03c0dd258b5b5a27bbb2e4a4380baa516dcb2df8e2710777ff46f199b1bf,966d43d2440f61f5c46a7beea39dbb935ef3b03699b361fdcd2b083646ae621e,baa0171efd3125c53bc38e2c6af3079eb6c5c9daba586e4ab92151b31f38f38c,708999ff07f61a442fe48230306edb431d2e756a9bbc02e7665bcc8a3bbe0c77,9f37cba321ceb9b27d58d3af491e2b9995a4d97536fc5eb5baf9d8994325e72d,21df98d401325f3aa2884798aa289a3620d2b29653c2106ba70f5a0b53de0562,b11790c58b3a83c68076350bfbe6919d21c06c11a2e2d92576eff3f963ccbf48,3988f21d627da22068f6271a0cda16fe02131ebcc8e1afd2983fb67d940f9dc4,e3c53082c40aa9e188d87d14b178fe17c5f82faeaff48d82a44ea063ae4dac46,f652c5e21e283165bb84cc26ddefa0eb93de17554042e9329b1575a206d352e1
"514056","","","","91","","514063","","","514",""
"vo_drama_10082014","vo_drama_10082014_008","","0","21","0","514064","","","514",""
"106831","沒問題嗎？\n哈哈，你的身邊\n還是一樣這麼熱鬧呢。\n一點也不會無聊，看起來很不錯哦。","0","1","11","7","514065","0.5","0","514","0"
"106831","nop_talk_bitter","","","3","1","514066","","","514","0.2"
"4","1","","","93","","514067","","","514",""
"106831","nop_talk_arm_crossed_joy","1","nop_talk_arm_crossed_loop_joy","3","0","514068","","0","514","0.2"
"514065","","","","91","","514069","","","514",""
"0.5","0","","","93","","514070","","","514",""
"1","102931","-270","150","1","105","515001","nop_idle_joy1","1","515","1.95"
"1","104211","-255","-150","1","103","515002","nop_idle_wish","0","515","1.95"
"1","105411","-275","-300","1","104","515003","nop_15_tsumugi_idle_arm_crossed","0","515","1.95"
"0.5","0","","","93","","515004","","","515",""
"vo_drama_10082015","vo_drama_10082015_001","","0","21","0","515005","","","515",""
"102931","新年快樂！\n歡迎來到慈樂之音新年演唱會！\n……不對，我們才是\n被找來的那一方呢。對不起！","0","1","11","4","515006","0.5","0","515","0"
"102931","nop_15_nozomi_talk_joy","","","3","1","515007","","","515","0.2"
"2.5","1","","","93","","515008","","","515",""
"102931","nop_15_nozomi_start","1","nop_15_nozomi_start_loop","3","0","515009","","0.2","515","0.2"
"3","1","","","93","","515010","","","515",""
"102931","nop_talk_bitter","","","3","1","515011","","","515","0.2"
"515006","","","","91","","515012","","","515",""
"0.2","1","","","93","","515013","","","515",""
"102931","nop_idle_bitter","","","3","1","515014","","","515","0.2"
"vo_drama_10082015","vo_drama_10082015_002","","0","21","0","515015","","","515",""
"104211","望，妳真是的。\n真是抱歉，因為我們\n直到剛才都在排練……\n謝謝你今天邀請我們來玩。","0","1","11","4","515016","0.5","0","515","0"
"104211","nop_talk_worry","","","3","1","515017","","","515","0.2"
"3","1","","","93","","515018","","","515",""
"104211","nop_talk_wish4","","","3","1","515019","","","515","0.2"
"5","1","","","93","","515020","","","515",""
"104211","nop_talk_joy3","","","3","1","515021","","","515","0.2"
"1.5","1","","","93","","515022","","","515",""
"104211","nop_bow2","1","nop_idle_normal","3","0","515023","","0.2","515","0.2"
"515016","","","","91","","515024","","","515",""
"vo_drama_10082015","vo_drama_10082015_003","","0","21","0","515025","","","515",""
"105411","受不了，因為騎士先生\n邀請得太突然了啦。\n就算是跨年期間，\n偶像的行程也是很滿的哦？","0","1","11","6","515026","0.5","0","515","0"
"105411","nop_talk_sad2","","","3","1","515027","","","515","0.2"
"4.5","1","","","93","","515028","","","515",""
"105411","nop_talk_anger","","","3","1","515029","","","515","0.2"
"515026","","","","91","","515030","","","515",""
"105411","nop_idle_anger","","","3","1","515031","","","515","0.2"
"vo_drama_10082015","vo_drama_10082015_004","","0","21","0","515032","","","515",""
"102931","呵呵。一收到邀請，\n馬上就開口說「走吧！」的人\n明明就是紡希呢。","0","1","11","6","515033","0.5","0","515","0"
"102931","nop_talk_bitter","","","3","1","515034","","","515","0.2"
"1.5","1","","","93","","515035","","","515",""
"102931","nop_talk_thinking","","","3","1","515036","","","515","0.2"
"515033","","","","91","","515037","","","515",""
"102931","nop_idle_thinking","","","3","1","515038","","","515","0.2"
"vo_drama_10082015","vo_drama_10082015_005","","0","21","0","515039","","","515",""
"105411","小、小望！\n那只是因為我覺得\n怜大人也會來而已！","0","1","11","4","515040","0.5","0","515","0"
"105411","nop_talk_surprise2","","","3","1","515041","","","515","0.2"
"1.75","1","","","93","","515042","","","515",""
"105411","nop_talk_anger2","","","3","1","515043","","","515","0.2"
"515040","","","","91","","515044","","","515",""
"105411","nop_idle_anger2","","","3","1","515045","","","515","0.2"
"vo_drama_10082015","vo_drama_10082015_006","","0","21","0","515046","","","515",""
"104211","的確有很多人都來參加了呢。\n製作人小姐看起來\n也玩得很開心。","0","1","11","5","515047","0.5","0","515","0"
"104211","nop_talk_wish","","","3","1","515048","","","515","0.2"
"515047","","","","91","","515049","","","515",""
"104211","nop_idle_wish","","","3","1","515050","","","515","0.2"
"vo_drama_10082015","vo_drama_10082015_007","","0","21","0","515051","","","515",""
"102931","有這麼多人聚集在一起，\n一定是因為你的人緣很好呢。","0","1","11","6","515052","0.5","0","515","0"
"102931","nop_15_nozomi_talk_joy","","","3","1","515053","","","515","0.2"
"515052","","","","91","","515054","","","515",""
"102931","nop_idle_joy1","","","3","1","515055","","","515","0.2"
"vo_drama_10082015","vo_drama_10082015_008","","0","21","0","515056","","","515",""
"105411","話說剛才\n製作人問說要不要\n找在場的大家來參加\n下一次的演唱會……","0","1","11","4","515057","0.5","0","515","0"
"105411","nop_talk_surprise1","","","3","1","515058","","","515","0.2"
"2","1","","","93","","515059","","","515",""
"105411","nop_talk_thinking","","","3","1","515060","","","515","0.5"
"5","1","","","93","","515061","","","515",""
"105411","nop_talk_surprise1","","","3","1","515062","","","515","0.2"
"515057","","","","91","","515063","","","515",""
"105411","nop_idle_surprise1","","","3","1","515064","","","515","0.2"
"vo_drama_10082015","vo_drama_10082015_009","","0","21","0","515065","","","515",""
"102931","很棒耶！\n如果不會造成困擾的話，我想這麼做。\n大家覺得呢？","0","1","11","5","515066","0.5","0","515","0"
"102931","nop_talk_joy2","","","3","1","515067","","","515","0.2"
"2","1","","","93","","515068","","","515",""
"102931","nop_talk_normal","","","3","1","515069","","","515","0.2"
"515066","","","","91","","515070","","","515",""
"102931","nop_idle_normal","","","3","1","515071","","","515","0.2"
"vo_drama_10082015","vo_drama_10082015_010","","0","21","0","515072","","","515",""
"104211","我也是。\n能受邀參加這麼美好的新年會，\n我想回報這份恩情。","0","1","11","5","515073","0.5","0","515","0"
"104211","nop_talk_joy1","","","3","1","515074","","","515","0.2"
"2.25","1","","","93","","515075","","","515",""
"104211","nop_talk_wish","","","3","1","515076","","","515","0.2"
"515073","","","","91","","515077","","","515",""
"104211","nop_idle_wish","","","3","1","515078","","","515","0.2"
"vo_drama_10082015","vo_drama_10082015_011","","0","21","0","515079","","","515",""
"105411","既然這樣，\n下次的演唱會也要辦到完美哦。\n因為也要招待怜大人來的關係！","0","1","11","6","515080","0.5","0","515","0"
"105411","nop_talk_guts2","1","nop_talk_guts2_loop","3","0","515081","","0.2","515","0.2"
"3.5","1","","","93","","515082","","","515",""
"105411","nop_talk_doya","1","nop_talk_doya_loop","3","0","515083","","0.2","515","0.2"
"515080","","","","91","","515084","","","515",""
"105411","nop_idle_doya","","","3","1","515085","","","515","0.2"
"vo_drama_10082015","vo_drama_10082015_012","","0","21","0","515086","","","515",""
"102931","幹勁十足呢！\n那麼，回去後就趕緊\n繼續排練吧！","0","1","11","4","515087","0.5","0","515","0"
"102931","nop_talk_joy2","","","3","1","515088","","","515","0.2"
"2","1","","","93","","515089","","","515",""
"102931","nop_talk_joy1","","","3","1","515090","","","515","0.2"
"515087","","","","91","","515091","","","515",""
"102931","nop_idle_joy1","","","3","1","515092","","","515","0.2"
"vo_drama_10082015","vo_drama_10082015_013","","0","21","0","515093","","","515",""
"104211","我們會舉辦一場能配得上\n新年之始的美妙演唱會。","0","1","11","6","515094","0.5","0","515","0"
"104211","nop_talk_joy3_blink","","","3","1","515095","","","515","0.2"
"515094","","","","91","","515096","","","515",""
"104211","nop_idle_joy1","","","3","1","515097","","","515","0.2"
"vo_drama_10082015","vo_drama_10082015_014","","0","21","0","515098","","","515",""
"105411","我們會準備好\n無懈可擊的舞台。\n敬請期待。","0","1","11","6","515099","0.5","0","515","0"
"105411","nop_15_tsumugi_talk_arm_crossed","1","nop_15_tsumugi_talk_arm_crossed_loop","3","0","515100","","0.2","515","0.2"
"2.5","1","","","93","","515101","","","515",""
"105411","nop_talk_arm_crossed_loop_joy","","","3","1","515102","","","515","0.2"
"515099","","","","91","","515103","","","515",""
"105411","nop_idle_arm_crossed_joy","","","3","1","515104","","","515","0.2"
"vo_drama_10082015","vo_drama_10082015_015","","0","21","0","515105","","","515",""
"102931","今年我們慈樂之音\n身為偶像也會全力以赴的！\n絕對要專心看著我們哦♪","0","1","11","6","515106","0.5","0","515","0"
"102931","nop_talk_joy2","","","3","1","515107","","","515","0.2"
"3","","","","93","","515108","","","515",""
"102931","nop_15_cmn_last","1","nop_talk_joy1_wink","3","0","515109","","0.2","515","0.2"
"515106","","","","91","","515110","","","515",""
"102931","nop_talk_guts4","1","nop_idle_guts4","3","0","515111","","0.2","515","0.2"
"0.2","","","","93","","515112","","","515",""
"104211","nop_talk_guts2","1","nop_idle_guts2","3","0","515113","","0.2","515","0.2"
"0.1","","","","93","","515114","","","515",""
"105411","nop_talk_guts2","1","nop_idle_guts2","3","0","515115","","0.2","515","0.2"
"1","0","","","93","","515116","","","515",""
"1","106731","-255","150","1","105","516001","nop_idle_normal","1","516","1.95"
"1","106631","-255","-150","1","101","516002","nop_idle_joy2","0","516","1.95"
"1","106531","-275","-300","1","104","516003","nop_16_kaya_idle_normal2","0","516","1.95"
"1","2","-255","230","5","106","516004","nop_rago_idle","1","516","1.95"
"1","22","-255","150","5","106","516005","NoItem_idle","1","516","1.95"
"1","23","-255","150","5","100","516006","NoItem","1","516","1.95"
"23","1","0","1","6","1","516007","","0","516","0"
"22","1","0","1","6","1","516008","","0","516","0"
"0.5","0","","","93","","516009","","","516",""
"106631","nop_talk_joy2","","","3","1","516010","","","516","0.2"
"vo_drama_10082016","vo_drama_10082016_001","","0","21","0","516011","","","516",""
"106631","來，小哥！新年快樂啦！\n給我紅包！","0","1","11","5","516012","0.5","0","516","0"
"2.2","1","","","93","","516013","","","516",""
"106631","nop_16_inori_talk_doya","1","nop_16_inori_talk_doya_loop","3","0","516014","","0","516","0.2"
"516012","","","","91","","516015","","","516",""
"106631","nop_16_inori_idle_doya","","","3","1","516016","","","516","0.2"
"106531","nop_16_kaya_talk_normal","","","3","1","516017","","","516","0.2"
"vo_drama_10082016","vo_drama_10082016_002","","0","21","0","516018","","","516",""
"106531","喂──祈梨。\n大過年的，\n妳這是什麼難看的舉動呀。\n老大，妳也唸她幾句吧。","0","1","11","7","516019","0.5","0","516","0"
"4","1","","","93","","516020","","","516",""
"106531","nop_16_kaya_talk_normal2","1","nop_16_kaya_talk_normal2_loop","3","0","516021","","0","516","0.2"
"516019","","","","91","","516022","","","516",""
"106531","nop_16_kaya_idle_normal2","","","3","1","516023","","","516","0.2"
"106731","nop_talk_joy1","","","3","1","516024","","","516","0.2"
"vo_drama_10082016","vo_drama_10082016_003","","0","21","0","516025","","","516",""
"106731","不說那個了，這還真厲害耶～\n畢竟這裡不但有\n強大公會的公會長，\n連七冠和公主都在場呢。","0","1","11","7","516026","0.5","0","516","0"
"516026","","","","91","","516027","","","516",""
"106731","nop_idle_joy1","","","3","1","516028","","","516","0.2"
"106631","nop_16_inori_talk_nofaith","1","nop_16_inori_talk_nofaith_loop","3","0","516029","","0","516","0.2"
"vo_drama_10082016","vo_drama_10082016_004","","0","21","0","516030","","","516",""
"106631","感覺老大好像在想很危險的事了哦？\n該被唸幾句的人不是我，是老大吧？\n快把老大帶去給茉莉她們！！","0","1","11","6","516031","0.5","0","516","0"
"4","1","","","93","","516032","","","516",""
"106631","nop_16_inori_talk_guts","1","nop_16_inori_talk_guts_loop","3","0","516033","","0","516","0.2"
"516031","","","","91","","516034","","","516",""
"106631","nop_16_inori_idle_guts","","","3","1","516035","","","516","0.2"
"106731","nop_talk_normal","","","3","1","516036","","","516","0.2"
"vo_drama_10082016","vo_drama_10082016_005","","0","21","0","516037","","","516",""
"106731","祈梨好過分哦～\n我剛剛那是「想和大家合作，\n一起去探究世界的祕密～！」\n的意思哦？","0","1","11","7","516038","0.5","0","516","0"
"4","1","","","93","","516039","","","516",""
"106731","nop_talk_guts2","1","nop_talk_guts2_loop","3","0","516040","","0","516","0.2"
"516038","","","","91","","516041","","","516",""
"106731","nop_idle_wish","","","3","1","516042","","","516","0.2"
"22","nop_16_homare_idle_wish","","","3","1","516043","","","516","0.2"
"106631","nop_talk_sad","","","3","1","516044","","","516","0.2"
"vo_drama_10082016","vo_drama_10082016_006","","0","21","0","516045","","","516",""
"106631","那麼可疑，\n怎麼能信任……\n呀啊！眼睛！\n別睜開眼睛啊！","0","1","11","5","516046","0.5","0","516","0"
"3.4","1","","","93","","516047","","","516",""
"23","BlackFade","","","3","1","516048","","","516","0"
"23","1","0.5","1","6","1","516049","","0","516","0.2"
"0.2","1","","","93","","516050","","","516",""
"22","1","1","1","6","1","516051","","0","516","0"
"22","nop_16_homare_talk_kaigan_wish","1","nop_16_homare_idle_kaigan_wish","3","0","516052","","0.2","516","0.2"
"106731","nop_16_homare_talk_kaigan_wish","1","nop_16_homare_idle_kaigan_wish","3","0","516053","","0.2","516","0.2"
"106631","nop_surprise","1","nop_talk_surprise2","3","0","516054","","0.2","516","0.2"
"1","0","","","93","","516055","","","516",""
"23","1","0","1","6","1","516056","","0","516","0.2"
"516046","","","","91","","516057","","","516",""
"106631","nop_idle_surprise2","","","3","1","516058","","","516","0.2"
"106531","nop_15_tsumugi_talk_arm_crossed","1","nop_15_tsumugi_talk_arm_crossed_loop","3","0","516059","","0","516","0.2"
"vo_drama_10082016","vo_drama_10082016_007","","0","21","0","516060","","","516",""
"106531","唉……就算過年了，\n感覺我們也沒有變呢。\n哎，今年就多多關照啦。","0","1","11","6","516061","0.5","0","516","0"
"4","1","","","93","","516062","","","516",""
"106531","nop_16_inori_talk_doya","1","nop_16_inori_talk_doya_loop","3","0","516063","","0","516","0.2"
"516061","","","","91","","516064","","","516",""
"106531","nop_16_inori_idle_doya","","","3","1","516065","","","516","0.2"
"0.5","0","","","93","","516066","","","516",""
"1","111031","-225","150","1","104","517001","nop_idle_normal","1","517","1.95"
"1","110931","-225","-150","1","103","517002","nop_idle_normal","0","517","1.95"
"1","110831","-255","-300","1","105","517003","nop_17_chloe_idle_normal2","0","517","1.95"
"0.5","0","","","93","","517004","","","517",""
"vo_drama_10082017","vo_drama_10082017_001","","0","21","0","517005","","","517",""
"110931","呀啊啊啊啊～！\n不但有無敵歌姬慈樂之音的幾位偶像，\n身邊也全是美少女！\n這場臉長得好看的新年會簡直太棒了！","0","1","11","7","517006","0.5","0","517","0"
"110931","nop_17_chieru_swing","1","nop_idle_normal","3","0","517007","","0.2","517","0.2"
"1.5","1","","","93","","517008","","","517",""
"110931","nop_17_chieru_ahahaStand_in","1","nop_17_chieru_ahahaStand_loop","3","0","517009","","0","517","0.2"
"4","1","","","93","","517010","","","517",""
"110931","nop_17_chieru_huhuStand_in","1","nop_17_chieru_huhuStand_loop","3","0","517011","","0","517","0.2"
"517006","","","","91","","517012","","","517",""
"vo_drama_10082017","vo_drama_10082017_002","","0","21","0","517013","","","517",""
"110831","話說大家的個性都好強烈啊……\n我們完全就是路人耶。\n碧正緊緊抱著柱子不停地顫抖耶。","0","1","11","6","517014","0.5","0","517","0"
"110831","nop_17_chloe_talk_normal_sad","1","nop_17_chloe_talk_normal_sad_loop","3","0","517015","","0","517","0.2"
"3.5","1","","","93","","517016","","","517",""
"110831","nop_talk_worry","","","3","1","517017","","","517","0.2"
"517014","","","","91","","517018","","","517",""
"110831","nop_17_chloe_idle_normal2","","","3","1","517019","","","517","0.2"
"vo_drama_10082017","vo_drama_10082017_003","","0","21","0","517020","","","517",""
"111031","相較之下，墨團的每一人都很豪邁，\n一口氣乾掉麥酒大吵大鬧的還真可怕。\n真不愧是精明的企業家。\n尤其秋乃學姐還是貴族出身呢。","0","1","11","7","517021","0.5","0","517","0"
"111031","nop_talk_normal_suprise1","","","3","1","517022","","","517","0.2"
"110931","nop_idle_normal_suprise1","","","3","1","517023","","","517","0.2"
"2.2","1","","","93","","517024","","","517",""
"111031","nop_talk_joy1","","","3","1","517025","","","517","0.2"
"4.8","1","","","93","","517026","","","517",""
"111031","nop_talk_joy3_blink2","","","3","1","517027","","","517","0.2"
"517021","","","","91","","517028","","","517",""
"111031","nop_idle_normal","","","3","1","517029","","","517","0.2"
"vo_drama_10082017","vo_drama_10082017_004","","0","21","0","517030","","","517",""
"110931","啊，說到貴族，\n不是有訓詞之類的東西嗎？\n「我們神抽生在好家庭的有錢人\n應該幫助貧窮的庶民」，像這樣的。","0","1","11","6","517031","0.5","0","517","0"
"110931","nop_talk_joy1_normal","","","3","1","517032","","","517","0.2"
"4.3","1","","","93","","517033","","","517",""
"110931","nop_17_chieru_talk_doya","1","nop_17_chieru_talk_doya_loop","3","0","517034","","0","517","0.2"
"517031","","","","91","","517035","","","517",""
"vo_drama_10082017","vo_drama_10082017_005","","0","21","0","517036","","","517",""
"111031","沒錯，琪愛兒。\n貴族義務──\n簡單換個說法，就是秋乃學姐有\n援助我們金錢的義務。","0","1","11","6","517037","0.5","0","517","0"
"111031","nop_17_yuni_talk_nofaith","1","nop_17_yuni_talk_nofaith_loop","3","0","517038","","0","517","0.2"
"3","1","","","93","","517039","","","517",""
"111031","nop_talk_guts2","1","nop_talk_guts2_loop","3","0","517040","","0","517","0.2"
"517037","","","","91","","517041","","","517",""
"vo_drama_10082017","vo_drama_10082017_006","","0","21","0","517042","","","517",""
"110831","啊？是這樣嗎？\n那麼，\n就不得不去領個紅包了呢。","0","1","11","5","517043","0.5","0","517","0"
"110831","nop_talk_arm_crossed_loop2","","","3","1","517044","","","517","0.2"
"1.7","1","","","93","","517045","","","517",""
"110831","nop_17_chloe_talk_normal_joy","1","nop_17_chloe_talk_normal_joy_loop","3","0","517046","","0","517","0.2"
"110931","nop_idle_joy1","","","3","1","517047","","","517","0.2"
"517043","","","","91","","517048","","","517",""
"110831","nop_17_chloe_idle_normal_joy","","","3","1","517049","","","517","0.2"
"vo_drama_10082017","vo_drama_10082017_007","","0","21","0","517050","","","517",""
"110931","話說，這裡有這麼多人，\n像貴族啊、王族啊\n那樣高貴的人物，\n隨便數數就有好幾位吧？","0","1","11","6","517051","0.5","0","517","0"
"110931","nop_talk_joy2","","","3","1","517052","","","517","0.2"
"5","1","","","93","","517053","","","517",""
"111031","nop_idle_surprise_kira","","","3","1","517054","","","517","0.2"
"517051","","","","91","","517055","","","517",""
"110931","nop_idle_normal","","","3","1","517056","","","517","0.2"
"vo_drama_10082017","vo_drama_10082017_008","","0","21","0","517057","","","517",""
"111031","好，大家走吧！\n呼哈哈有錢的傢伙們，\n讓我們扒個精光吧──！","0","1","11","7","517058","0.5","0","517","0"
"111031","nop_17_yuni_pose","1","nop_17_yuni_pose_loop","3","0","517059","","0","517","0.2"
"0.7","1","","","93","","517060","","","517",""
"110931","nop_17_chieru_smile","1","nop_idle_normal","3","0","517061","","0.2","517","0.2"
"110931","10","0","0","12","1","517062","0","0","517","0"
"110831","nop_17_chloe_04","1","nop_17_chloe_idle_normal_joy","3","0","517063","","0.2","517","0.2"
"110831","6","0","0","12","1","517064","0","0","517","0"
"1","1","","","93","","517065","","","517",""
"111031","nop_17_yuni_huhuStand_in","","","3","0","517066","","","517","0.2"
"1.5","1","","","93","","517067","","","517",""
"111031","nop_17_yuni_ahahaStand_in","1","nop_17_yuni_ahahaStand_loop","3","0","517068","","0","517","0.2"
"517058","","","","91","","517069","","","517",""
"111031","0","","","4","","517070","","","517",""
"111031","nop_run","","","3","1","517071","","","517","0.2"
"111031","1000","0","3","2","-225","517072","","","517",""
"0.3","0","","","93","","517073","","","517",""
"110931","nop_run","","","3","1","517074","","","517","0.2"
"110931","1000","0","3","2","-225","517075","","","517",""
"0.1","0","","","93","","517076","","","517",""
"110831","nop_run_joy","","","3","1","517077","","","517","0.2"
"110831","1000","0","3","2","-255","517078","","","517",""
"3","0","","","93","","517079","","","517",""
"0.5","0","","","93","","517080","","","517",""
"1","115031","-255","-150","1","105","518001","nop_idle_normal","0","518","1.95"
"1","114711","-255","150","1","104","518002","nop_18_muimi_idle_joy_normal","1","518","1.95"
"1","118511","-275","-1000","1","107","518003","nop_18_karin_idle_normal","0","518","1.95"
"1","118031","-275","300","1","106","518004","nop_idle_joy2","1","518","1.95"
"0.5","0","","","93","","518005","","","518",""
"118031","nop_18_credita_talk_surprise","","","3","1","518006","","","518","0.2"
"vo_drama_10082018","vo_drama_10082018_001","","0","21","0","518007","","","518",""
"118031","哎呀、哎呀！\n真是場美妙的新年會！\n不過我們【里士滿工商會】主辦的\n新年會也絲毫不遜色呢。","0","1","11","6","518008","0.5","0","518","0"
"3.5","1","","","93","","518009","","","518",""
"118031","nop_talk_doya","1","nop_talk_doya_loop","3","0","518010","","0","518","0.2"
"518008","","","","91","","518011","","","518",""
"118031","nop_idle_doya","","","3","1","518012","","","518","0.2"
"114711","nop_18_muimi_hello","","","3","1","518013","","","518","0.2"
"vo_drama_10082018","vo_drama_10082018_002","","0","21","0","518014","","","518",""
"114711","新年快樂！\n年菜也很美味，\n這真是最棒的新年了！","0","1","11","7","518015","0.5","0","518","0"
"1.5","1","","","93","","518016","","","518",""
"114711","nop_talk_normal","","","3","1","518017","","","518","0.2"
"518015","","","","91","","518018","","","518",""
"114711","nop_idle_normal","","","3","1","518019","","","518","0.2"
"115031","nop_talk_sad2","","","3","1","518020","","","518","0.2"
"vo_drama_10082018","vo_drama_10082018_003","","0","21","0","518021","","","518",""
"115031","在場人數非常多呢。\n沒有緊張感當然是滿困擾的，\n不過現在是新年，就算了吧。","0","1","11","6","518022","0.5","0","518","0"
"518022","","","","91","","518023","","","518",""
"115031","nop_idle_normal","","","3","1","518024","","","518","0.2"
"114711","nop_talk_bitter","","","3","1","518025","","","518","0.2"
"vo_drama_10082018","vo_drama_10082018_004","","0","21","0","518026","","","518",""
"114711","雖然嘴上那麼說，\n但似似花的新年和服穿得很完美哦！","0","1","11","7","518027","0.5","0","518","0"
"518027","","","","91","","518028","","","518",""
"114711","nop_18_muimi_idle_normal","","","3","1","518029","","","518","0.2"
"115031","nop_talk_thinking","","","3","1","518030","","","518","0.2"
"vo_drama_10082018","vo_drama_10082018_005","","0","21","0","518031","","","518",""
"115031","……穿著適當的服飾以融入當下場合，\n這也是祕密行動的一環。","0","1","11","9","518032","0.5","0","518","0"
"518032","","","","91","","518033","","","518",""
"115031","nop_idle_thinking","","","3","1","518034","","","518","0.2"
"115031","nop_18_neneka_talk_normal","","","3","1","518035","","","518","0.2"
"vo_drama_10082018","vo_drama_10082018_006","","0","21","0","518036","","","518",""
"115031","我倒沒有特別雀躍哦。\n這是因為確認在場是否\n有危險分子非常重要……\n嗯。","0","1","11","6","518037","0.5","0","518","0"
"3","1","","","93","","518038","","","518",""
"115031","nop_18_neneka_humu2","1","nop_18_neneka_humu2_loop","3","0","518039","","0","518","0.2"
"518037","","","","91","","518040","","","518",""
"118031","nop_surprise","1","nop_talk_surprise1","3","0","518041","","0","518","0.2"
"vo_drama_10082018","vo_drama_10082018_007","","0","21","0","518042","","","518",""
"118031","！？\n……好、好像感覺到什麼視線了。\n我是陛下忠誠的僕從！\n絕對不是什麼危險分子唷～！","0","1","11","6","518043","0.5","0","518","0"
"1","1","","","93","","518044","","","518",""
"118031","nop_talk_sad","","","3","1","518045","","","518","0.2"
"2","1","","","93","","518046","","","518",""
"118031","nop_18_credita_ahahaStand_in","1","nop_18_credita_ahahaStand_loop","3","0","518047","","0","518","0.2"
"1","1","","","93","","518048","","","518",""
"118511","nop_walk","","","3","1","518049","","","518","0.2"
"118511","-350","0","3","2","-275","518050","","","518",""
"1","0","","","93","","518051","","","518",""
"118031","nop_18_credita_ohohoStand_in","1","nop_18_credita_ohohoStand_loop","3","0","518052","","0","518","0.2"
"2","0","","","93","","518053","","","518",""
"118511","nop_18_karin_idle_normal","","","3","1","518054","","","518","0.2"
"518043","","","","91","","518055","","","518",""
"118031","nop_18_credita_ohohoStand_out","","nop_idle_sad","3","1","518056","","0.4","518","0.2"
"0","0","","","93","","518057","","","518",""
"115031","1","","","4","","518058","","","518",""
"115031","nop_idle_normal","","","3","1","518059","","","518","0.2"
"0","0","","","93","","518060","","","518",""
"114711","nop_idle_joy1","","","3","1","518061","","","518","0.2"
"118031","nop_idle_normal","","","3","1","518062","","","518","0.2"
"118511","nop_18_karin_talk_normal","","","3","1","518063","","","518","0.2"
"vo_drama_10082018","vo_drama_10082018_008","","0","21","0","518064","","","518",""
"118511","受邀的貴賓們\n似乎都玩得很開心呢。\n我們公會管理協會\n今年也請大家多多指教！","0","1","11","6","518065","0.5","0","518","0"
"0.5","1","","","93","","518066","","","518",""
"4.5","1","","","93","","518067","","","518",""
"118511","nop_18_karin_bow","1","nop_18_karin_idle_normal","3","0","518068","","0","518","0.2"
"518065","","","","91","","518069","","","518",""
"114711","nop_18_muimi_hello","1","nop_idle_normal","3","0","518070","","0","518","0.2"
"115031","nop_bow","1","nop_idle_normal","3","0","518071","","0","518","0.2"
"118031","nop_18_credita_ahahaStand_loop","","","3","1","518072","","","518","0.2"
"1.5","0","","","93","","518073","","","518",""
