9769b61b8c30c5e83b4b705e5260d017cf27ce40c7ded6bad77bb127a3b509e5,9bc424b0f18e272ce1828d8923286e0827458712d1f56e3ec7150f2acb588768,748f4a3a664666b0b71ab052c800e08f5ca572cf9f91634f5e37dd56b99436ef,b9411a77ec4e1363d32e0e421647ad935b506a9b1b5c39ba674eedf67fb4c7bd,c7782c9d2f5bb581e43a1edf121470d9be31fe847957e532c6100d17b3bea18f,e2ae1392da5d33c64f9c7d6dbf9b795141f504da82b918155c0953025bd2f2d8,c5f979390217045dadc12b315e63f0af1f79e322384908c744642443ad0fb21d,17b095e2c880e6ecf42cc92640c9b35185d0135bf008be72976ae594f04e4f75,e665918e8d7b1a17832e9bfcab035fec0cc14eb5ebc44ef227192f13c9589528,333a8355565f50c87cf22c120ead40d183bc76253d8d47e6423167578dc6c0e5,29a5bbd9fa22be1053a9eba2c1076a386881e99c6601021f417cc3780aaef811,046585a8c1506cfe3b39f15bcb71c5fdbe7acef8dd1994c7e40c23b88d5031ab,31fcac7a3d631293fa0e8ae43a843c3462c4f55738b89021b26d6940be433b14,06616de07663ad97ed1a8c6710b777253bc46399d900fc8d26ca99966363b904,3d23d500e88809243e443aca9b90e12eaa51babba9dc473f7cf74823d4c9e723,8a664464bba1786671f5ceef46adcef11ee32949cc6fb448b8454eefc69121ce,b9366be5188ed8fbdd3a84001d99ed5649c8e2cd5ee96491d03ef559af8ea3c1,eb083307e407503adb1f23418fdb231d631ebea39ae2287a836a2ac30035594c,9ef295072ebce4a17df483c4cf35513d6880ab5e017c40802f543c38f865e16a,c13d280a1b37f5f10920e0a51a539c29e8ad5b132c576777281c50746401a681,43c3224e66fd6fee0a16c95847be084fbec89836b3296e9b967a31f2557eb313,1347a5fdcc2aa66ed8eabaa8a9f91f142172dd4e810d8c9672fdf142103ba4a2,88eb6836292526a7fad252f0b44f08356222a9544c3a36955d86f98812cb3aaf,b14f5832fa53d403ea6c7882e350e635f484fe54fdd66506296b12400ab054cf,af95a321a4bbc52474560ef7d8d2503e27c688791f95c07f53d36f27c186a622,55f4e69fc28c4e0e9243fd82f02fe60b71cdadf2ac7e34c38c7d051adc59bc04,42ca211697580b1a6f4f170a8ad8b1592b22fde966f4f549765dec75a8a50808,d9737498b56a928d6907c3364f9814cabf9b6e5766a7b0e25729d070e72904e5,f23ae120310742b7c8bd4905fdea0af5d057abfedaf5cf185598e7538ab16464,ee179e6db44cb65ed9e5de8c5643fb806693eb622741e74fdeed0059ae73726a,84d877816bd772c0879d85a339364f153968bda2c76473ae6a5d4c8ee817578c,a62ac56491a3622a262d86906d2029f88c664254756afad3e18e55c8085ed8b7,c32053824de888df80f257f8a768b283521df2f63f7e921f48c1e51b8d96a515,c682246b97286cf0721d76082641ae1efe55f8b562e9f574114cc8c2626b2b5a,b20fdd08a2e4c3bbaa91f5c4d6c9f77630d0ca114bcca78966a5ad45dd58c5cc,12693a33f5a8bd3e0b285ecd5220720203ae523c8802f3e349427636948657f3,e338248983ac4a6e0531d1de7c0c8b85b195213a626d322f23d56aea01a7c7f6,c1a818e85535582762efede4bbcf16a16b2ee021aca4b68469afa31c217b9dc8,9352aafb1e4e30977490eb4219ea5b45862f4979b6ceff6f9c43c0a804bf78e1,abea3f2fadded5929eae0c8ccf9e64d46c2d81f1a91e88bde606c7cee6628ac9
"1","38","0","38","38","1","38","30","38","0","0","38","34","38","38","38","38","1","200000008","38","38","38","0","0","7758","38","0","0","200501","0","38","10","0","670050138","10","27","38","1001","0","38"
"1","39","0","39","39","1","39","30","39","0","0","39","35","39","39","39","39","1","200000008","39","39","39","0","0","8345","39","0","0","200501","0","39","10","0","670050139","10","28","39","1049","0","39"
"1","40","0","40","40","1","40","30","40","0","0","40","37","40","40","40","40","1","200000008","40","40","40","0","0","8931","40","0","0","200501","0","40","10","0","670050140","10","30","40","1098","0","40"
"1","41","0","41","41","1","41","30","41","0","0","41","38","41","41","41","41","1","200000008","41","41","41","0","0","9518","41","0","0","200501","0","41","10","0","670050141","10","30","41","1148","0","41"
"1","42","0","42","42","1","42","30","42","0","0","42","41","42","42","42","42","1","200000008","42","42","42","0","0","10270","42","0","0","200501","0","42","10","0","670050142","10","33","42","1211","0","42"
"1","43","0","43","43","1","43","30","43","0","0","43","44","43","43","43","43","1","200000008","43","43","43","0","0","11021","43","0","0","200501","0","43","10","0","670050143","10","36","43","1273","0","43"
"1","44","0","44","44","1","44","30","44","0","0","44","47","44","44","44","44","1","200000008","44","44","44","0","0","11773","44","0","0","200501","0","44","10","0","670050144","10","38","44","1336","0","44"
"1","45","0","45","45","1","45","30","45","0","0","45","50","45","45","45","45","1","200000008","45","45","45","0","0","12524","45","0","0","200501","0","45","10","0","670050145","10","41","45","1398","0","45"
"1","46","0","46","46","1","46","30","46","0","0","46","53","46","46","46","46","1","200000008","46","46","46","0","0","13892","46","0","0","200501","0","46","10","0","670050146","10","43","46","1468","0","46"
"1","47","0","47","47","1","47","30","47","0","0","47","56","47","47","47","47","1","200000008","47","47","47","0","0","15258","47","0","0","200501","0","47","10","0","670050147","10","47","47","1539","0","47"
"1","48","0","48","48","1","48","30","48","0","0","48","59","48","48","48","48","1","200000008","48","48","48","0","0","16625","48","0","0","200501","0","48","10","0","670050148","10","50","48","1611","0","48"
"1","49","0","49","49","1","49","30","49","0","0","49","62","49","49","49","49","1","200000008","49","49","49","0","0","17993","49","0","0","200501","0","49","10","0","670050149","10","53","49","1681","0","49"
"1","50","0","50","50","1","50","30","50","0","0","50","66","50","50","50","50","1","200000008","50","50","50","0","0","19360","50","0","0","200501","0","50","10","0","670050150","10","55","50","1751","0","50"
"1","51","0","51","51","1","51","30","51","0","0","51","68","51","51","51","51","1","200000008","51","51","51","0","0","20727","51","0","0","200501","0","51","10","0","670050151","10","57","51","1821","0","51"
"1","52","0","52","52","1","52","30","52","0","0","52","72","52","52","52","52","1","200000008","52","52","52","0","0","22094","52","0","0","200501","0","52","10","0","670050152","10","60","52","1891","0","52"
"1","53","0","53","53","1","53","30","53","0","0","53","75","53","53","53","53","1","200000008","53","53","53","0","0","23462","53","0","0","200501","0","53","10","0","670050153","10","63","53","1962","0","53"
"1","54","0","54","54","1","54","30","54","0","0","54","78","54","54","54","54","1","200000008","54","54","54","0","0","24829","54","0","0","200501","0","54","10","0","670050154","10","66","54","2033","0","54"
"1","55","0","55","55","1","55","30","55","0","0","55","82","55","55","55","55","1","200000008","55","55","55","0","0","26195","55","0","0","200501","0","55","10","0","670050155","10","69","55","2104","0","55"
"1","56","0","56","56","1","56","30","56","0","0","56","84","56","56","56","56","1","200000008","56","56","56","0","0","27563","56","0","0","200501","0","56","10","0","670050156","10","72","56","2174","0","56"
"1","57","0","57","57","1","57","30","57","0","0","57","88","57","57","57","57","1","200000008","57","57","57","0","0","28943","57","0","0","200501","0","57","10","0","670050157","10","74","57","2268","0","57"
"1","58","0","58","58","1","58","30","58","0","0","58","91","58","58","58","58","1","200000008","58","58","58","0","0","30324","58","0","0","200501","0","58","10","0","670050158","10","77","58","2361","0","58"
"1","59","0","59","59","1","59","30","59","0","0","59","103","59","59","59","59","1","200000008","59","59","59","0","0","31924","59","0","0","200501","0","59","10","0","670050159","10","87","59","2471","0","59"
"1","60","0","60","60","1","60","30","60","0","0","60","104","60","60","60","60","1","200000008","60","60","60","0","0","34124","60","0","0","200501","0","60","10","0","670050160","10","88","60","2591","0","60"
"1","61","0","61","61","1","61","30","61","0","0","61","106","61","61","61","61","1","200000008","61","61","61","0","0","35024","61","0","0","200501","0","61","10","0","670050161","10","91","61","2681","0","61"
"1","62","0","62","62","1","62","30","62","0","0","62","107","62","62","62","62","1","200000008","62","62","62","0","0","35203","62","0","0","200501","0","62","10","0","670050162","10","92","62","2725","0","62"
"1","63","0","63","63","1","63","30","63","0","0","63","107","63","63","63","63","1","200000008","63","63","63","0","0","35382","63","0","0","200501","0","63","10","0","670050163","10","92","63","2769","0","63"
"1","64","0","64","64","1","64","30","64","0","0","64","108","64","64","64","64","1","200000008","64","64","64","0","0","35562","64","0","0","200501","0","64","10","0","670050164","10","93","64","2812","0","64"
"1","65","0","65","65","1","65","30","65","0","0","65","108","65","65","65","65","1","200000008","65","65","65","0","0","35741","65","0","0","200501","0","65","10","0","670050165","10","94","65","2856","0","65"
"1","66","0","66","66","1","66","30","66","0","0","66","109","66","66","66","66","1","200000008","66","66","66","0","0","35920","66","0","0","200501","0","66","10","0","670050166","10","95","66","2900","0","66"
"1","67","0","67","67","1","67","30","67","0","0","67","110","67","67","67","67","1","200000008","67","67","67","0","0","36099","67","0","0","200501","0","67","10","0","670050167","10","95","67","2944","0","67"
"1","68","0","68","68","1","68","30","68","0","0","68","110","68","68","68","68","1","200000008","68","68","68","0","0","36278","68","0","0","200501","0","68","10","0","670050168","10","96","68","2987","0","68"
"1","69","0","69","69","1","69","30","69","0","0","69","111","69","69","69","69","1","200000008","69","69","69","0","0","36457","69","0","0","200501","0","69","10","0","670050169","10","97","69","3031","0","69"
"1","70","0","70","70","1","70","30","70","0","0","70","112","70","70","70","70","1","200000008","70","70","70","0","0","36637","70","0","0","200501","0","70","10","0","670050170","10","98","70","3075","0","70"
"1","71","0","71","71","1","71","30","71","0","0","71","112","71","71","71","71","1","200000008","71","71","71","0","0","36816","71","0","0","200501","0","71","10","0","670050171","10","98","71","3119","0","71"
"1","1","0","1","1","1","1","30","1","0","0","1","3","1","1","1","1","1","200000001","1","1","1","0","0","154","1","0","0","200600","0","1","10","0","670060001","10","2","1","28","0","1"
"1","2","0","2","2","1","2","30","2","0","0","2","4","2","2","2","2","1","200000001","2","2","2","0","0","202","2","0","0","200600","0","2","10","0","670060002","10","3","2","31","0","2"
"1","3","0","3","3","1","3","30","3","0","0","3","5","3","3","3","3","1","200000001","3","3","3","0","0","337","3","0","0","200600","0","3","10","0","670060003","10","4","3","34","0","3"
"1","4","0","4","4","1","4","30","4","0","0","4","5","4","4","4","4","1","200000001","4","4","4","0","0","297","4","0","0","200600","0","4","10","0","670060004","10","4","4","49","0","4"
"1","5","0","5","5","1","5","30","5","0","0","5","6","5","5","5","5","1","200000001","5","5","5","0","0","330","5","0","0","200600","0","5","10","0","670060005","10","5","5","73","0","5"
"1","6","0","6","6","1","6","30","6","0","0","6","7","6","6","6","6","1","200000001","6","6","6","0","0","362","6","0","0","200600","0","6","10","0","670060006","10","6","6","96","0","6"
"1","7","0","7","7","1","7","30","7","0","0","7","8","7","7","7","7","1","200000001","7","7","7","0","0","446","7","0","0","200600","0","7","10","0","670060007","10","7","7","119","0","7"
"1","8","0","8","8","1","8","30","8","0","0","8","9","8","8","8","8","1","200000001","8","8","8","0","0","529","8","0","0","200600","0","8","10","0","670060008","10","8","8","142","0","8"
"1","9","0","9","9","1","9","30","9","0","0","9","9","9","9","9","9","1","200000001","9","9","9","0","0","544","9","0","0","200600","0","9","10","0","670060009","10","8","9","153","0","9"
"1","10","0","10","10","1","10","30","10","0","0","10","10","10","10","10","10","1","200000001","10","10","10","0","0","560","10","0","0","200600","0","10","10","0","670060010","10","9","10","163","0","10"
"1","11","0","11","11","1","11","30","11","0","0","11","10","11","11","11","11","1","200000001","11","11","11","0","0","575","11","0","0","200600","0","11","10","0","670060011","10","9","11","174","0","11"
"1","12","0","12","12","1","12","30","12","0","0","12","10","12","12","12","12","1","200000001","12","12","12","0","0","590","12","0","0","200600","0","12","10","0","670060012","10","9","12","184","0","12"
"1","13","0","13","13","1","13","30","13","0","0","13","11","13","13","13","13","1","200000001","13","13","13","0","0","699","13","0","0","200600","0","13","10","0","670060013","10","10","13","203","0","13"
"1","14","0","14","14","1","14","30","14","0","0","14","12","14","14","14","14","1","200000001","14","14","14","0","0","808","14","0","0","200600","0","14","10","0","670060014","10","11","14","222","0","14"
"1","15","0","15","15","1","15","30","15","0","0","15","12","15","15","15","15","1","200000001","15","15","15","0","0","917","15","0","0","200600","0","15","10","0","670060015","10","11","15","241","0","15"
"1","16","0","16","16","1","16","30","16","0","0","16","13","16","16","16","16","1","200000001","16","16","16","0","0","1026","16","0","0","200600","0","16","10","0","670060016","10","12","16","260","0","16"
"1","17","0","17","17","1","17","30","17","0","0","17","14","17","17","17","17","1","200000001","17","17","17","0","0","1135","17","0","0","200600","0","17","10","0","670060017","10","13","17","278","0","17"
"1","18","0","18","18","1","18","30","18","0","0","18","15","18","18","18","18","1","200000001","18","18","18","0","0","1244","18","0","0","200600","0","18","10","0","670060018","10","14","18","297","0","18"
"1","19","0","19","19","1","19","30","19","0","0","19","15","19","19","19","19","1","200000001","19","19","19","0","0","1353","19","0","0","200600","0","19","10","0","670060019","10","14","19","316","0","19"
"1","20","0","20","20","1","20","30","20","0","0","20","16","20","20","20","20","1","200000001","20","20","20","0","0","1462","20","0","0","200600","0","20","10","0","670060020","10","15","20","335","0","20"
"1","21","0","21","21","1","21","30","21","0","0","21","16","21","21","21","21","1","200000001","21","21","21","0","0","1542","21","0","0","200600","0","21","10","0","670060021","10","15","21","345","0","21"
"1","22","0","22","22","1","22","30","22","0","0","22","16","22","22","22","22","1","200000001","22","22","22","0","0","1622","22","0","0","200600","0","22","10","0","670060022","10","15","22","356","0","22"
"1","23","0","23","23","1","23","30","23","0","0","23","16","23","23","23","23","1","200000001","23","23","23","0","0","1702","23","0","0","200600","0","23","10","0","670060023","10","15","23","366","0","23"
"1","24","0","24","24","1","24","30","24","0","0","24","24","24","24","24","24","1","200000001","24","24","24","0","0","1691","24","0","0","200600","0","24","10","0","670060024","10","24","24","424","0","24"
"1","25","0","25","25","1","25","30","25","0","0","25","24","25","25","25","25","1","200000001","25","25","25","0","0","1835","25","0","0","200600","0","25","10","0","670060025","10","24","25","446","0","25"
"1","26","0","26","26","1","26","30","26","0","0","26","25","26","26","26","26","1","200000001","26","26","26","0","0","1978","26","0","0","200600","0","26","10","0","670060026","10","24","26","467","0","26"
"1","27","0","27","27","1","27","30","27","0","0","27","25","27","27","27","27","1","200000001","27","27","27","0","0","2122","27","0","0","200600","0","27","10","0","670060027","10","25","27","489","0","27"
"1","28","0","28","28","1","28","30","28","0","0","28","25","28","28","28","28","1","200000001","28","28","28","0","0","2266","28","0","0","200600","0","28","10","0","670060028","10","25","28","510","0","28"
"1","29","0","29","29","1","29","30","29","0","0","29","26","29","29","29","29","1","200000001","29","29","29","0","0","2409","29","0","0","200600","0","29","10","0","670060029","10","25","29","532","0","29"
"1","30","0","30","30","1","30","30","30","0","0","30","26","30","30","30","30","1","200000001","30","30","30","0","0","2553","30","0","0","200600","0","30","10","0","670060030","10","25","30","553","0","30"
"1","31","0","31","31","1","31","30","31","0","0","31","27","31","31","31","31","1","200000001","31","31","31","0","0","3042","31","0","0","200600","0","31","10","0","670060031","10","26","31","598","0","31"
"1","32","0","32","32","1","32","30","32","0","0","32","29","32","32","32","32","1","200000001","32","32","32","0","0","3530","32","0","0","200600","0","32","10","0","670060032","10","28","32","643","0","32"
"1","33","0","33","33","1","33","30","33","0","0","33","30","33","33","33","33","1","200000001","33","33","33","0","0","4019","33","0","0","200600","0","33","10","0","670060033","10","29","33","687","0","33"
"1","34","0","34","34","1","34","30","34","0","0","34","31","34","34","34","34","1","200000001","34","34","34","0","0","4508","34","0","0","200600","0","34","10","0","670060034","10","30","34","732","0","34"
"1","35","0","35","35","1","35","30","35","0","0","35","32","35","35","35","35","1","200000001","35","35","35","0","0","4996","35","0","0","200600","0","35","10","0","670060035","10","32","35","777","0","35"
"1","36","0","36","36","1","36","30","36","0","0","36","34","36","36","36","36","1","200000001","36","36","36","0","0","5485","36","0","0","200600","0","36","10","0","670060036","10","33","36","822","0","36"
"1","37","0","37","37","1","37","30","37","0","0","37","35","37","37","37","37","1","200000001","37","37","37","0","0","5973","37","0","0","200600","0","37","10","0","670060037","10","35","37","867","0","37"
"1","38","0","38","38","1","38","30","38","0","0","38","36","38","38","38","38","1","200000001","38","38","38","0","0","6462","38","0","0","200600","0","38","10","0","670060038","10","36","38","912","0","38"
"1","39","0","39","39","1","39","30","39","0","0","39","37","39","39","39","39","1","200000001","39","39","39","0","0","6951","39","0","0","200600","0","39","10","0","670060039","10","37","39","956","0","39"
"1","40","0","40","40","1","40","30","40","0","0","40","39","40","40","40","40","1","200000001","40","40","40","0","0","7439","40","0","0","200600","0","40","10","0","670060040","10","39","40","1001","0","40"
"1","41","0","41","41","1","41","30","41","0","0","41","40","41","41","41","41","1","200000001","41","41","41","0","0","7928","41","0","0","200600","0","41","10","0","670060041","10","40","41","1046","0","41"
"1","42","0","42","42","1","42","30","42","0","0","42","44","42","42","42","42","1","200000001","42","42","42","0","0","8554","42","0","0","200600","0","42","10","0","670060042","10","43","42","1104","0","42"
"1","43","0","43","43","1","43","30","43","0","0","43","47","43","43","43","43","1","200000001","43","43","43","0","0","9180","43","0","0","200600","0","43","10","0","670060043","10","47","43","1160","0","43"
"1","44","0","44","44","1","44","30","44","0","0","44","50","44","44","44","44","1","200000001","44","44","44","0","0","9806","44","0","0","200600","0","44","10","0","670060044","10","50","44","1218","0","44"
"1","45","0","45","45","1","45","30","45","0","0","45","53","45","45","45","45","1","200000001","45","45","45","0","0","10432","45","0","0","200600","0","45","10","0","670060045","10","54","45","1274","0","45"
