a66d85fba0f1c5305e35aeb0e5dfeb378b3b6c61f2155a3939664df749fd1288,6b724acfc586b1060748e55bb6c780dad24f391dcace009b0fb427a6f6aa77f9,4c180c21328757e878e0108a650ace6674227c95f76fe22033996fee5b536cf8,ea5031c185de9be4d66313d8ccb826d37bfd9e2fd30b42001ec0411d57d135c6,e75bb297894efee0eae807b97d8534bd86e5f7b1f7fc57c18f5f550202d79e9c,8c74c9bfa7ecf59435ba92cc029b167ad4cf13818f45a96e08cbbd49ed9f8235,94b19e212c39d5647d792161c6215b8667c7689ac53cc1076b1d06fa9603dae6,7220b8c90b738f305c8b8df8c72e932c69bf6cb22fae9c0e593a884736a2e648,839147a730728b7ef3478e8572e8863a0175ff7056e6150aa474a068d29abc9c,3941d4a7ce6e362f028d30085d5524982cc49816b14f2a600e0bc892e58c0a31,9e16799bba8904135a5f930ecabca83f2cbd1b3dfb75cb3a92590c20dd8fcf99,b7265ea9264c626b0b8e6440c5b1ab06f18cd2a16953590c698dbaea2d05fafb,0e95614df67032b9e2d797b95820c6b738fd9ca72c9d2c5d9777252d5455b7b4,bcaec3b33190aadcf7f7413b87b22e30ce4a9a1ea90e1a4c5d37af40bb893ccc,5a438fd5a1ad146653d79bc31b0906e5e6fc7617e465ddb012eab68c8829db2c,a05675dec0010b7fc8f999084459a0dc0d113d3bcbd0d36f261723e7c30ec821,3a03fe32b37d3423759bdda5dbe186adda1787c2dda16a5a425fb98ab6c30d6c,d25e0abe32bcb22aad9be07ae198b4ef4e472d16bf9eeaeb3ddfb67cdc67f459,10409f01f350b31c8dedf7f778adf641fe8ccd4f2d0a806ea7d50122565f0646,3e443e5444c95f604396ae7d8e544a70fd89aa35f5fe2b152c215ec9dbf1dabd,99d2e53e5b22c15306d659ffef1491700f79ec072289b7d4ecf1cdf4e90fce4d,714d1e6ecee3feae83a608043df753aa8b9a3d6ee15637462611c7995eb84dba,34672bd023b38bae7565f199937d9edab0c6e5581a71b04f4effeab029f6775a,b08501834ba2876178bc5055ad97f3a9df3e5c6f358047a7a7acc4a178a5aeea,988a4dca816237eccc06e1813db5e7bdba98fd186d5f62ba3b3ce5351a458bee,9f65b726a03fe72b04bfef798583b663b4a7ea738e102cfec0000b0c90774628,64852516faf41bbef56c0ea077ff20294a0acc97d82035ef9ab416a10f173ba6,ccb56c2a3bc7526e6b8774fee7b7d13f10ffa74508658be3fe6eade1c18242ba,98e1aacdbaa9088039f1b7d6f4c0f8586abdeb2ad7388edbadadff151b62937b,18890436bcbae6f4ed01a193fc41b18f1981f49acb101da6f79d8f8b808cdfcc,9d08a7ea79dc9cce88e4a46e92d32cf4eaec3b0efa38c8af0f5c8cfb7d733ad7,b2eb241290a0dfb8f767f265b8803d3d86c51729ce1a4e980608157f7998a65b,511e49fd013e8c3a830f34a35416f1d81c7ec6d37b335a00559592bb926d4544,81d14151a6926098bf7e94bd7ee5cb584ea9f0722d771f1c56fabad18f96445d,204d4974525fc004aa00e48a71443d38b2b8568454473c9ca9d27caf530317a5,63d4bf80c06a09183da8db09d10cc2b44ddff1573da51842cb1a98aeeb218982,5fab9ecf7a7e598157a70b72230b4bf443bf2370ef211f1e796f6ce54e2e56cb,274bae94c04e204572ab9a0554b3ded51afc28baf17bcace380eba83a4a0851d,3fbba688a201c7d332733c8795abbf1c4452a94ad217d63386d8c1a30446a4a8,4d2757b67e93cb3e852df70804363533e2e39f3f76eab44368b440c467d3bb00,b339dba1f64b4d8c2fd948b2f2b799dd0bcd4cc5600bed4faa45cfbdffbe4678,4e9419d8b6b86d0acb02408b3401ddc409f5c1d7580f9b9af73dba91771ce946,95fa3f16c24f09bd95cd21d25ac637805113b8877b17a74502c5e6151bc7e9cd,35b38829bdb05fa7035df0903d03330b18d8af1cf7a05c0d8173959de8828507,69621bf3cc588a811d660ce32159c9291763705de218315c9f2446387330dcc6,c1b3450c0432677eed35ec041e321ae6d109b91fd40c73d7167cf3e10934c24d,7a8bc09d9a81f968d8d9511e2ebb93af354eab260664b06f8853ec2c54ea41ea,91f186e712b63d671fd46e7fe935cdc3472597965cf4eb1aaa279c523d39eb6c,4572dc16a1e469b9d8de0de0f3b1607ddf3dbc1a6c53a00a850c4f0d73ed01fc,8050128616d3d2852345eaedb3e266c0f21e2ec8ac6762073daa9423b7b610df
"2100380","1","0","140000","99","1","1","11","101893","0","0","0","1","299","2","-100","140001","0","50","0","711102801","0","500","0","3","31054","-301","94002","0","bgm_M126","0","50","0.7","-101","280","0.7","-1","0","90","40004","0","0","150000","0.7","0.9","1","91002","0","100","71110280"
"2100381","1","0","91002","-1","30","3","11","101891","0","0.7","0","1","166","2","-100","115192","0","50","0","711102811","333","500","0","5","124044","-335","94002","0","bgm_M127","0","50","0.7","-168","281","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","115581","0","2","71110281"
"2100382","1","0","140001","-1","2","4","11","101891","0","0.7","0","1","166","30","-100","91002","0","50","0","711102821","333","500","0","2","115041","-335","94002","0","bgm_M127","0","50","0.7","-168","282","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","125252","0","2","71110282"
"2100383","1","0","91002","-1","30","2","11","101891","0","0.7","0","1","166","2","-100","115222","0","50","0","711102831","333","500","0","5","124224","-335","94002","0","bgm_M127","0","50","0.7","-168","283","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","115071","0","2","71110283"
"2100384","1","0","140001","-1","2","1","11","101891","0","0.7","0","1","166","30","-100","91002","0","50","0","711102841","333","500","0","2","115251","-335","94002","0","bgm_M127","0","50","0.7","-168","284","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","115552","0","2","71110284"
"2100385","1","0","91002","-1","30","3","11","101891","0","0.7","0","1","166","2","-100","125522","0","50","0","711102851","333","500","0","5","114194","-335","94002","0","bgm_M127","0","50","0.7","-168","285","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","115161","0","2","71110285"
"2100386","1","0","140001","-1","2","4","11","101891","0","0.7","0","1","166","30","-100","91002","0","50","0","711102861","333","500","0","2","125101","-335","94002","0","bgm_M127","0","50","0.7","-168","286","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","125012","0","2","71110286"
"2100387","1","0","91002","-1","30","2","11","101891","0","0.7","0","1","166","2","-100","115102","0","50","0","711102871","333","500","0","5","114613","-335","94002","0","bgm_M127","0","50","0.7","-168","287","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","125341","0","2","71110287"
"2100388","1","0","140001","-1","2","1","11","101891","0","0.7","0","1","166","30","-100","91002","0","50","0","711102881","333","500","0","2","115221","-335","94002","0","bgm_M127","0","50","0.7","-168","288","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","115582","0","2","71110288"
"2100389","1","0","91002","-1","30","3","11","101891","0","0.7","0","1","166","2","-100","115612","0","50","0","711102891","333","500","0","5","114254","-335","94002","0","bgm_M127","0","50","0.7","-168","289","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","125401","0","2","71110289"
"2100390","1","0","140000","-1","1","4","11","101893","0","0.7","0","1","166","2","-100","140001","0","50","0","711102901","333","500","0","3","31044","-335","94002","72110290","bgm_M126","0","50","0.7","-168","290","0.7","-1","0","90","40004","0","0","150000","0.7","0.9","1","91002","0","100","71110290"
"2100391","1","0","91002","-1","30","2","12","101901","0","0.7","0","1","166","2","-100","125164","0","50","0","711202911","333","500","0","5","115222","-335","94002","0","bgm_M127","0","50","0.7","-168","291","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","125223","0","3","71120291"
"2100392","1","0","140001","-1","2","1","12","101901","0","0.7","0","1","166","30","-100","91002","0","50","0","711202921","333","500","0","3","125043","-335","94002","0","bgm_M127","0","50","0.7","-168","292","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","125074","0","2","71120292"
"2100393","1","0","91002","-1","30","3","12","101901","0","0.7","0","1","166","2","-100","125134","0","50","0","711202931","333","500","0","5","125012","-335","94002","0","bgm_M127","0","50","0.7","-168","293","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","115133","0","3","71120293"
"2100394","1","0","140001","-1","2","4","12","101901","0","0.7","0","1","166","30","-100","91002","0","50","0","711202941","333","500","0","3","125253","-335","94002","0","bgm_M127","0","50","0.7","-168","294","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","125044","0","2","71120294"
"2100395","1","0","91002","-1","30","2","12","101901","0","0.7","0","1","166","2","-100","125014","0","50","0","711202951","333","500","0","5","115132","-335","94002","0","bgm_M127","0","50","0.7","-168","295","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","125013","0","3","71120295"
"2100396","1","0","140001","-1","2","1","12","101901","0","0.7","0","1","166","30","-100","91002","0","50","0","711202961","333","500","0","3","125103","-335","94002","0","bgm_M127","0","50","0.7","-168","296","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","125224","0","2","71120296"
"2100397","1","0","91002","-1","30","3","12","101901","0","0.7","0","1","166","2","-100","115104","0","50","0","711202971","333","500","0","5","115042","-335","94002","0","bgm_M127","0","50","0.7","-168","297","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","115163","0","3","71120297"
"2100398","1","0","140001","-1","2","4","12","101901","0","0.7","0","1","166","30","-100","91002","0","50","0","711202981","333","500","0","3","125373","-335","94002","0","bgm_M127","0","50","0.7","-168","298","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","115194","0","2","71120298"
"2100399","1","0","91002","-1","30","2","12","101901","0","0.7","0","1","166","2","-100","115254","0","50","0","711202991","333","500","0","5","125522","-335","94002","0","bgm_M127","0","50","0.7","-168","299","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","115073","0","3","71120299"
"2100400","1","0","140000","99","1","1","12","101903","0","0","0","1","299","2","-100","140001","0","50","0","711203001","0","500","0","3","31013","-301","94002","0","bgm_M126","0","50","0.7","-101","300","0.7","-1","0","90","40004","0","0","150000","0.75","0.7","1","91002","0","100","71120300"
"2100401","1","0","91002","-1","30","3","12","101901","0","0.7","0","1","166","2","-100","125134","0","50","0","711203011","333","500","0","5","125252","-335","94002","0","bgm_M127","0","50","0.7","-168","301","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","115133","0","3","71120301"
"2100402","1","0","140001","-1","2","4","12","101901","0","0.7","0","1","166","30","-100","91002","0","50","0","711203021","333","500","0","3","125253","-335","94002","0","bgm_M127","0","50","0.7","-168","302","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","125044","0","2","71120302"
"2100403","1","0","91002","-1","30","2","12","101901","0","0.7","0","1","166","2","-100","125164","0","50","0","711203031","333","500","0","5","115132","-335","94002","0","bgm_M127","0","50","0.7","-168","303","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","125223","0","3","71120303"
"2100404","1","0","140001","-1","2","1","12","101901","0","0.7","0","1","166","30","-100","91002","0","50","0","711203041","333","500","0","3","125043","-335","94002","0","bgm_M127","0","50","0.7","-168","304","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","125074","0","2","71120304"
"2100405","1","0","91002","-1","30","3","12","101901","0","0.7","0","1","166","2","-100","125224","0","50","0","711203051","333","500","0","5","115042","-335","94002","0","bgm_M127","0","50","0.7","-168","305","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","125103","0","3","71120305"
"2100406","1","0","140001","-1","2","4","12","101901","0","0.7","0","1","166","30","-100","91002","0","50","0","711203061","333","500","0","3","125013","-335","94002","0","bgm_M127","0","50","0.7","-168","306","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","125014","0","2","71120306"
"2100407","1","0","91002","-1","30","2","12","101901","0","0.7","0","1","166","2","-100","115254","0","50","0","711203071","333","500","0","5","115222","-335","94002","0","bgm_M127","0","50","0.7","-168","307","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","115073","0","3","71120307"
"2100408","1","0","140001","-1","2","1","12","101901","0","0.7","0","1","166","30","-100","91002","0","50","0","711203081","333","500","0","3","115163","-335","94002","0","bgm_M127","0","50","0.7","-168","308","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","115104","0","2","71120308"
"2100409","1","0","91002","-1","30","3","12","101901","0","0.7","0","1","166","2","-100","115194","0","50","0","711203091","333","500","0","5","115552","-335","94002","0","bgm_M127","0","50","0.7","-168","309","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","125373","0","3","71120309"
"2100410","1","0","140000","-1","1","4","12","101903","0","0.7","0","1","166","2","-100","140001","0","50","0","711203101","333","500","0","3","31014","-335","94002","72120310","bgm_M126","0","50","0.7","-168","310","0.7","-1","0","90","40004","0","0","150000","0.75","0.7","1","91002","0","100","71120310"
"2100411","1","0","91002","-1","30","2","13","101911","0","0.7","0","1","166","2","-100","125164","0","50","0","711303111","333","500","0","5","115222","-335","94002","0","bgm_M127","0","50","0.7","-168","311","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","125043","0","3","71130311"
"2100412","1","0","140001","-1","2","1","13","101911","0","0.7","0","1","166","30","-100","91002","0","50","0","711303121","333","500","0","3","125253","-335","125012","0","bgm_M127","0","50","0.7","-168","312","0.7","1","0","90","40004","0","0","5","0.7","0.7","0","125074","0","2","71130312"
"2100413","1","0","91002","-1","30","3","13","101911","0","0.7","0","1","166","2","-100","125134","0","50","0","711303131","333","500","0","5","125252","-335","94002","0","bgm_M127","0","50","0.7","-168","313","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","125013","0","3","71130313"
"2100414","1","0","140001","-1","2","4","13","101911","0","0.7","0","1","166","30","-100","91002","0","50","0","711303141","333","500","0","3","125223","-335","115552","0","bgm_M127","0","50","0.7","-168","314","0.7","1","0","90","40004","0","0","5","0.7","0.7","0","125044","0","2","71130314"
"2100415","1","0","91002","-1","30","2","13","101911","0","0.7","0","1","166","2","-100","125224","0","50","0","711303151","333","500","0","5","115042","-335","94002","0","bgm_M127","0","50","0.7","-168","315","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","115163","0","3","71130315"
"2100416","1","0","140001","-1","2","1","13","101911","0","0.7","0","1","166","30","-100","91002","0","50","0","711303161","333","500","0","3","115133","-335","115132","0","bgm_M127","0","50","0.7","-168","316","0.7","1","0","90","40004","0","0","5","0.7","0.7","0","125014","0","2","71130316"
"2100417","1","0","91002","-1","30","3","13","101911","0","0.7","0","1","166","2","-100","115614","0","50","0","711303171","333","500","0","5","125522","-335","94002","0","bgm_M127","0","50","0.7","-168","317","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","125103","0","3","71130317"
"2100418","1","0","140001","-1","2","4","13","101911","0","0.7","0","1","166","30","-100","91002","0","50","0","711303181","333","500","0","3","115073","-335","115102","0","bgm_M127","0","50","0.7","-168","318","0.7","1","0","90","40004","0","0","5","0.7","0.7","0","115554","0","2","71130318"
"2100419","1","0","91002","-1","30","2","13","101911","0","0.7","0","1","166","2","-100","115104","0","50","0","711303191","333","500","0","5","115582","-335","94002","0","bgm_M127","0","50","0.7","-168","319","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","125283","0","3","71130319"
"2100420","1","0","140000","99","1","1","13","101913","0","0","0","1","299","2","-100","140001","0","50","0","711303201","0","500","0","3","31055","-301","94002","0","bgm_M126","0","50","0.7","-101","320","0.7","-1","0","90","40004","0","0","150000","0.7","0.9","1","91002","0","100","71130320"
"2100421","1","0","91002","-1","30","3","13","101911","0","0.7","0","1","166","2","-100","125134","0","50","0","711303211","333","500","0","5","115552","-335","94002","0","bgm_M127","0","50","0.7","-168","321","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","125013","0","3","71130321"
"2100422","1","0","140001","-1","2","4","13","101911","0","0.7","0","1","166","30","-100","91002","0","50","0","711303221","333","500","0","3","125223","-335","125012","0","bgm_M127","0","50","0.7","-168","322","0.7","1","0","90","40004","0","0","5","0.7","0.7","0","125044","0","2","71130322"
"2100423","1","0","91002","-1","30","2","13","101911","0","0.7","0","1","166","2","-100","125164","0","50","0","711303231","333","500","0","5","115042","-335","94002","0","bgm_M127","0","50","0.7","-168","323","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","125043","0","3","71130323"
"2100424","1","0","140001","-1","2","1","13","101911","0","0.7","0","1","166","30","-100","91002","0","50","0","711303241","333","500","0","3","125253","-335","125252","0","bgm_M127","0","50","0.7","-168","324","0.7","1","0","90","40004","0","0","5","0.7","0.7","0","125074","0","2","71130324"
"2100425","1","0","91002","-1","30","3","13","101911","0","0.7","0","1","166","2","-100","125014","0","50","0","711303251","333","500","0","5","125522","-335","94002","0","bgm_M127","0","50","0.7","-168","325","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","115133","0","3","71130325"
"2100426","1","0","140001","-1","2","4","13","101911","0","0.7","0","1","166","30","-100","91002","0","50","0","711303261","333","500","0","3","115163","-335","115132","0","bgm_M127","0","50","0.7","-168","326","0.7","1","0","90","40004","0","0","5","0.7","0.7","0","125224","0","2","71130326"
"2100427","1","0","91002","-1","30","2","13","101911","0","0.7","0","1","166","2","-100","115104","0","50","0","711303271","333","500","0","5","115222","-335","94002","0","bgm_M127","0","50","0.7","-168","327","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","125283","0","3","71130327"
"2100428","1","0","140001","-1","2","1","13","101911","0","0.7","0","1","166","30","-100","91002","0","50","0","711303281","333","500","0","3","125103","-335","115102","0","bgm_M127","0","50","0.7","-168","328","0.7","1","0","90","40004","0","0","5","0.7","0.7","0","115614","0","2","71130328"
"2100429","1","0","91002","-1","30","3","13","101911","0","0.7","0","1","166","2","-100","115554","0","50","0","711303291","333","500","0","5","125012","-335","94002","0","bgm_M127","0","50","0.7","-168","329","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","115073","0","3","71130329"
"2100430","1","0","140000","-1","1","4","13","101913","0","0.7","0","1","166","2","-100","140001","0","50","0","711303301","333","500","0","3","31056","-335","94002","72130330","bgm_M126","0","50","0.7","-168","330","0.7","-1","0","90","40004","0","0","150000","0.7","0.9","1","91002","0","100","71130330"
"2100431","1","0","91002","-1","30","2","14","102141","0","0.7","0","1","166","2","-100","125314","0","50","0","711403311","333","500","0","5","115222","-335","94002","0","bgm_M127","0","50","0.7","-168","331","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","125223","0","3","71140331"
"2100432","1","0","140001","-1","2","1","14","102141","0","0.7","0","1","166","30","-100","91002","0","50","0","711403321","333","500","0","3","115073","-335","125252","0","bgm_M127","0","50","0.7","-168","332","0.7","1","0","90","40004","0","0","5","0.7","0.7","0","125523","0","2","71140332"
"2100433","1","0","91002","-1","30","3","14","102141","0","0.7","0","1","166","2","-100","115344","0","50","0","711403331","333","500","0","5","115042","-335","94002","0","bgm_M127","0","50","0.7","-168","333","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","125043","0","3","71140333"
"2100434","1","0","140001","-1","2","4","14","102141","0","0.7","0","1","166","30","-100","91002","0","50","0","711403341","333","500","0","3","125253","-335","125012","0","bgm_M127","0","50","0.7","-168","334","0.7","1","0","90","40004","0","0","5","0.7","0.7","0","115284","0","2","71140334"
"2100435","1","0","91002","-1","30","2","14","102141","0","0.7","0","1","166","2","-100","115432","0","50","0","711403351","333","500","0","5","115552","-335","94002","0","bgm_M127","0","50","0.7","-168","335","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","125491","0","3","71140335"
"2100436","1","0","140001","-1","2","1","14","102141","0","0.7","0","1","166","30","-100","91002","0","50","0","711403361","333","500","0","3","125013","-335","115132","0","bgm_M127","0","50","0.7","-168","336","0.7","1","0","90","40004","0","0","5","0.7","0.7","0","125374","0","2","71140336"
"2100437","1","0","91002","-1","30","3","14","102141","0","0.7","0","1","166","2","-100","125044","0","50","0","711403371","333","500","0","5","125522","-335","94002","0","bgm_M127","0","50","0.7","-168","337","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","125103","0","3","71140337"
"2100438","1","0","140001","-1","2","4","14","102141","0","0.7","0","1","166","30","-100","91002","0","50","0","711403381","333","500","0","3","125283","-335","125282","0","bgm_M127","0","50","0.7","-168","338","0.7","1","0","90","40004","0","0","5","0.7","0.7","0","125224","0","2","71140338"
"2100439","1","0","91002","-1","30","2","14","102141","0","0.7","0","1","166","2","-100","125164","0","50","0","711403391","333","500","0","5","125162","-335","94002","0","bgm_M127","0","50","0.7","-168","339","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","125373","0","3","71140339"
"2100440","1","0","140000","99","1","1","14","102143","0","0","0","1","299","2","-100","140001","0","50","0","711403401","0","500","0","3","31032","-301","94002","0","bgm_M126","0","50","0.9","-101","340","0.7","-1","0","90","40004","0","0","150000","0.7","0.7","1","91002","0","100","71140340"
"2100441","1","0","91002","-1","30","3","14","102141","0","0.7","0","1","166","2","-100","115344","0","50","0","711403411","333","500","0","5","125012","-335","94002","0","bgm_M127","0","50","0.7","-168","341","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","125043","0","3","71140341"
"2100442","1","0","140001","-1","2","4","14","102141","0","0.7","0","1","166","30","-100","91002","0","50","0","711403421","333","500","0","3","125253","-335","125252","0","bgm_M127","0","50","0.7","-168","342","0.7","1","0","90","40004","0","0","5","0.7","0.7","0","115284","0","2","71140342"
"2100443","1","0","91002","-1","30","2","14","102141","0","0.7","0","1","166","2","-100","125314","0","50","0","711403431","333","500","0","5","115552","-335","94002","0","bgm_M127","0","50","0.7","-168","343","0.7","1","0","90","40004","0","0","80000","0.7","0.7","0","125223","0","3","71140343"
"2100444","1","0","140001","-1","2","1","14","102141","0","0.7","0","1","166","30","-100","91002","0","50","0","711403441","333","500","0","3","115073","-335","115042","0","bgm_M127","0","50","0.7","-168","344","0.7","1","0","90","40004","0","0","5","0.7","0.7","0","125523","0","2","71140344"
