6400313a195bdc309ee482a2eef7669f66ace23219359952b3ecbb00267ff05a,7f73182533da179f95f76db9517e8350e8d31474548f55b2fd07a0ff7b9d0d23,1c51cc747f35d23ac3b056f688ecc9a057a02e4cb60f113b401138ae6b6e86fe,4f713657241eb44874601ac842e2785dd1b558d4296f8a41b4e7b71dea24e3fe,fd0b16a71c4de722af546bcddec2dbb0f76b347c8acfdeee58f738f848121ef7,714e5e3659bff0f0dc4d083ac298eebf4836c09655096123de47cec0db648bf8,1eccd0d5e61d4f0b51f2754a00131ded608472f39f454f4b0aeb2a9db8005d02,0145e11e12164a9af2400ed5fe3c5fd63eb1fb201334b5b5eff2ff43a4c34930,6deebc94776d55d03c0a2e59a6410282304f143b59fde999a9c6b48aa9e57819,d2c2b121b9088bdf6461ff5971b17c6e5b75fbd71e3cc95a155c4ce6a876e1d1,c31518bfc984a31093d731efbc3f6c704f1f0e2b6b55a9da287f42686fd8b623,c3208cdf33650cf9213e1c951e1a5e999e5662fc970aecbe4c1f1a84ec97e42c,cdce7dfe70510e3cc85458de2b7333896fed2bf10e5fc35da6e6243563b00992,5e57a628b7907b48d40e67119392b06b181368a3937e5ae7e5f8c56d6f39f0e0,abbc7b07023b5683278ffe4adac98166bfcadd5a5fd62fdd7fa8bd5a5d11c2cd,261e4a85d3a89a0aca13d9d20b9c4414c7ae0532bfd14d7150350bf968ec2a04,61f4049de02df5721f741b4a2fbc2d5cc8a26784063253bb78318f5b622a9c95,5c316c364c4bf30926ed79b4b457b752618bd12945f9ab1920ed466e80868851,9efa43d94f3e284a6ece43d4d20d3d1c0615fd63d78e0cf1f4834cefd46139b0
"0","74","267","12","0","103001","0","0","38","11010","1070","33","34","67","34700","0","5","2291","183"
"0","74","273","12","0","103001","0","0","38","11190","1070","34","34","67","37715","0","5","2324","189"
"0","74","279","12","0","103001","0","0","38","11740","1070","35","34","67","40836","0","5","2357","195"
"0","74","286","12","0","103001","0","0","38","11920","1070","36","34","67","44100","0","5","2390","202"
"0","74","293","12","0","103001","0","0","38","12520","1070","37","34","67","47428","0","5","2423","209"
"0","74","300","12","0","103001","0","0","38","13120","1070","38","34","67","50866","0","5","2456","216"
"0","74","308","12","0","103001","0","0","38","13300","1070","39","34","67","54452","0","5","2489","224"
"0","0","3","0","0","103101","0","0","0","95","75","2","0","0","19","0","0","0","0"
"0","0","6","0","0","103101","0","0","0","340","175","3","0","0","67","0","0","0","1"
"0","0","11","0","0","103101","0","0","0","805","230","4","0","5","162","0","0","0","3"
"0","0","17","0","0","103101","0","0","5","1415","230","5","0","15","296","0","3","0","7"
"0","0","32","0","0","103101","0","0","5","2230","555","6","0","15","456","0","3","0","16"
"0","0","46","2","0","103101","0","0","5","2825","1160","7","0","15","682","0","3","0","26"
"0","0","63","4","0","103101","0","0","5","3985","1160","8","8","15","941","0","3","0","33"
"0","0","77","8","0","103101","0","0","5","4520","1560","9","21","15","1288","0","3","25","41"
"0","0","86","11","0","103101","0","0","30","4740","1660","10","26","15","1689","0","8","70","50"
"0","3","94","14","0","103101","0","0","40","5100","1760","11","26","15","2155","0","8","124","59"
"0","26","100","14","0","103101","0","0","56","5270","1760","12","29","15","2581","0","15","166","66"
"0","36","116","16","0","103101","0","0","62","5340","1860","13","29","40","3028","0","17","215","79"
"0","36","131","18","0","103101","0","0","62","5560","1860","14","29","65","3547","0","17","292","90"
"0","39","145","18","0","103101","0","0","62","5740","1860","15","29","65","4133","0","17","382","98"
"0","44","161","18","0","103101","0","0","62","5840","1860","16","29","65","4745","0","19","483","103"
"0","49","176","18","0","103101","0","0","62","5890","2010","17","29","65","5402","0","19","595","110"
"0","49","186","18","0","103101","0","0","62","5940","2160","18","29","65","6149","0","19","728","120"
"0","49","198","18","0","103101","0","0","62","6035","2160","19","29","65","6975","0","19","889","132"
"0","54","220","18","0","103101","0","0","62","6230","2160","20","29","65","7824","0","19","1046","144"
"0","59","239","18","0","103101","0","0","62","6420","2160","21","29","65","8785","0","19","1222","154"
"0","59","261","18","0","103101","0","0","62","6510","2160","22","29","65","9923","0","19","1397","167"
"0","59","292","18","0","103101","0","0","62","6600","2160","23","29","65","11177","0","19","1518","187"
"0","59","317","18","0","103101","0","0","62","6730","2160","24","29","65","12553","0","19","1623","212"
"0","59","340","18","0","103101","0","0","62","7070","2160","25","29","65","14075","0","19","1717","238"
"0","59","353","18","0","103101","0","0","62","7945","2160","26","29","65","15822","0","19","1761","251"
"0","59","366","18","0","103101","0","0","62","8830","2160","27","29","65","17688","0","19","1787","264"
"0","59","379","18","0","103101","0","0","62","9715","2160","28","29","65","19682","0","19","1814","277"
"0","59","394","18","0","103101","0","0","62","10600","2160","29","29","65","21818","0","19","1843","292"
"0","59","424","18","0","103101","0","0","62","11220","2160","30","29","65","23978","0","19","1873","322"
"0","59","439","18","0","103101","0","0","62","12105","2160","31","29","65","26368","0","19","1903","337"
"0","59","439","18","0","103101","0","0","62","13265","2160","32","29","65","28988","0","19","1933","337"
"0","59","439","18","0","103101","0","0","62","14435","2160","33","29","65","31701","0","19","1962","337"
"0","59","454","18","0","103101","0","0","62","15440","2160","34","29","65","34446","0","19","1990","352"
"0","59","469","18","0","103101","0","0","62","16445","2160","35","29","65","37370","0","19","2018","367"
"0","59","485","18","0","103101","0","0","62","17450","2160","36","29","65","40393","0","19","2046","383"
"0","59","517","18","0","103101","0","0","62","18290","2160","37","29","65","43385","0","19","2074","415"
"0","59","533","18","0","103101","0","0","62","19320","2160","38","29","65","46609","0","19","2102","431"
"0","59","533","18","0","103101","0","0","62","20540","2160","39","29","65","50058","0","19","2130","431"
"0","0","3","0","0","103201","0","0","0","95","75","2","0","0","19","0","0","0","0"
"0","0","6","0","0","103201","0","0","0","385","125","3","0","0","65","0","0","0","1"
"0","0","11","0","0","103201","0","0","0","875","180","4","0","5","157","0","0","0","3"
"0","0","18","0","0","103201","0","0","0","1595","180","5","0","5","282","0","3","0","8"
"0","0","26","0","0","103201","0","0","0","2465","270","6","0","5","497","0","3","0","13"
"0","0","41","0","0","103201","0","0","0","3435","505","7","0","5","726","0","3","0","19"
"0","0","59","0","0","103201","0","0","0","4650","505","8","0","20","965","0","3","0","27"
"0","0","72","4","0","103201","0","0","0","5205","505","9","9","60","1303","0","3","20","33"
"0","0","81","9","0","103201","0","0","25","5565","505","10","18","60","1679","0","8","50","42"
"0","3","89","14","0","103201","0","0","35","6185","505","11","18","60","2117","0","8","92","51"
"0","19","95","14","0","103201","0","0","45","6795","505","12","21","60","2545","0","13","124","58"
"0","32","108","14","0","103201","0","0","45","7185","505","13","21","93","3012","0","15","157","67"
"0","32","121","14","0","103201","0","0","45","7545","505","14","21","126","3545","0","15","218","77"
"0","35","132","14","0","103201","0","0","45","7765","505","15","21","138","4136","0","15","284","87"
"0","38","145","14","0","103201","0","0","45","8005","555","16","21","138","4706","0","17","365","103"
"0","41","170","14","0","103201","0","0","45","8370","605","17","21","138","5229","0","17","453","125"
"0","41","201","14","0","103201","0","0","45","8920","605","18","21","138","5802","0","17","557","143"
"0","41","225","14","0","103201","0","0","45","9455","605","19","21","138","6521","0","17","676","159"
"0","41","249","14","0","103201","0","0","45","9940","605","20","21","158","7311","0","17","795","178"
"0","41","280","14","0","103201","0","0","45","10600","605","21","21","198","8101","0","17","916","202"
"0","41","316","14","0","103201","0","0","45","11370","605","22","21","238","9010","0","17","1024","232"
"0","41","358","14","0","103201","0","0","45","12485","605","23","21","258","10012","0","17","1095","270"
"0","41","406","14","0","103201","0","0","45","13675","605","24","21","258","11100","0","17","1156","310"
"0","41","438","14","0","103201","0","0","45","14275","605","25","21","258","12549","0","17","1219","339"
"0","41","459","14","0","103201","0","0","45","15920","605","26","21","258","14093","0","17","1258","368"
"0","41","486","14","0","103201","0","0","45","19475","605","27","21","258","15474","0","17","1282","404"
"0","41","513","14","0","103201","0","0","45","23560","605","28","21","258","16948","0","17","1306","435"
"0","41","543","14","0","103201","0","0","45","26095","605","29","21","258","18751","0","17","1331","465"
"0","41","573","14","0","103201","0","0","45","27015","605","30","21","258","20880","0","17","1357","495"
"0","41","593","14","0","103201","0","0","45","27995","605","31","21","258","23211","0","17","1383","515"
"0","41","598","14","0","103201","0","0","45","29340","605","32","21","258","25762","0","17","1409","520"
"0","41","598","14","0","103201","0","0","45","30990","605","33","21","258","28423","0","17","1434","520"
"0","41","613","14","0","103201","0","0","45","32475","605","34","21","258","31116","0","17","1458","535"
"0","41","628","14","0","103201","0","0","45","33960","605","35","21","258","33988","0","17","1482","550"
"0","41","644","14","0","103201","0","0","45","35445","605","36","21","258","36959","0","17","1506","566"
"0","41","676","14","0","103201","0","0","45","36765","605","37","21","258","39899","0","17","1530","598"
"0","41","692","14","0","103201","0","0","45","38275","605","38","21","258","43071","0","17","1554","614"
"0","41","692","14","0","103201","0","0","45","39975","605","39","21","258","46468","0","17","1578","614"
"0","0","4","0","0","103301","0","0","0","65","50","2","0","0","14","0","1","0","0"
"0","0","10","0","0","103301","0","0","0","245","100","3","0","0","63","0","1","0","0"
"0","0","21","0","0","103301","0","0","0","480","235","4","0","0","140","0","3","0","3"
"0","0","37","0","0","103301","0","0","0","870","395","5","0","0","256","0","6","0","7"
"0","0","55","0","0","103301","0","0","0","1520","605","6","0","0","427","0","6","0","15"
"0","0","75","0","0","103301","0","0","0","1960","1210","7","0","0","653","0","6","0","25"
"0","0","97","0","0","103301","0","0","0","2950","1535","8","0","0","884","0","6","0","34"
"0","0","115","0","0","103301","0","0","0","3690","1535","9","5","0","1239","0","7","15","39"
"0","0","128","0","0","103301","0","0","25","4060","1535","10","13","0","1604","0","12","45","50"
"0","0","142","1","0","103301","0","0","35","4560","1535","11","13","0","2011","0","12","97","66"
"0","21","159","3","0","103301","0","0","35","4930","1785","12","16","0","2403","0","16","115","73"
"0","41","175","3","0","103301","0","0","35","5160","1785","13","19","25","2837","0","16","158","85"
"0","41","191","5","0","103301","0","0","35","5460","1785","14","19","50","3310","0","18","207","103"
"0","41","202","5","0","103301","0","0","35","5460","1885","15","19","62","3910","0","18","281","116"
"0","44","221","5","0","103301","0","0","35","5710","1935","16","19","62","4456","0","18","350","134"
"0","47","249","5","0","103301","0","0","35","6185","1985","17","19","62","4968","0","18","408","156"
"0","47","280","5","0","103301","0","0","35","6720","1985","18","19","62","5532","0","18","495","178"
"0","47","309","5","0","103301","0","0","35","7210","1985","19","19","77","6220","0","18","573","198"
"0","47","341","5","0","103301","0","0","35","7750","1985","20","19","112","6931","0","18","664","224"
"0","47","375","5","0","103301","0","0","35","8315","1985","21","19","161","7682","0","18","749","257"
"0","47","421","5","0","103301","0","0","35","8960","1985","22","19","201","8552","0","18","823","291"
"0","47","472","5","0","103301","0","0","35","10075","1985","23","19","221","9504","0","18","864","333"
"0","47","526","5","0","103301","0","0","35","11235","1985","24","19","221","10569","0","18","918","373"
"0","47","568","5","0","103301","0","0","35","11705","1985","25","19","221","11964","0","18","968","407"
"0","47","596","5","0","103301","0","0","35","13120","1985","26","19","221","13473","0","18","1009","441"
"0","47","625","5","0","103301","0","0","35","16375","1985","27","19","221","14880","0","18","1027","477"
"0","47","654","5","0","103301","0","0","35","20160","1985","28","19","221","16371","0","18","1045","510"
"0","47","686","5","0","103301","0","0","35","22395","1985","29","19","221","18189","0","18","1067","542"
"0","47","718","5","0","103301","0","0","35","23015","1985","30","19","221","20333","0","18","1090","574"
"0","47","740","5","0","103301","0","0","35","23695","1985","31","19","221","22680","0","18","1113","596"
"0","47","747","5","0","103301","0","0","35","24640","1985","32","19","221","25257","0","18","1136","603"
"0","47","749","5","0","103301","0","0","35","25890","1985","33","19","221","27944","0","18","1158","605"
"0","47","766","5","0","103301","0","0","35","26975","1985","34","19","221","30663","0","18","1179","622"
"0","47","783","5","0","103301","0","0","35","28060","1985","35","19","221","33561","0","18","1200","639"
"0","47","801","5","0","103301","0","0","35","29145","1985","36","19","221","36558","0","18","1221","657"
"0","47","835","5","0","103301","0","0","35","30065","1985","37","19","221","39524","0","18","1242","691"
"0","47","853","5","0","103301","0","0","35","31175","1985","38","19","221","42723","0","18","1263","709"
"0","47","855","5","0","103301","0","0","35","32475","1985","39","19","221","46146","0","18","1284","711"
"0","0","3","0","0","103401","0","0","0","95","100","2","0","0","16","0","0","0","0"
"0","0","6","0","0","103401","0","0","0","305","200","3","0","0","66","0","0","0","1"
"0","0","13","0","0","103401","0","0","0","790","250","4","0","0","147","0","0","0","5"
"0","0","18","0","0","103401","0","0","0","1570","250","5","0","0","291","0","0","0","10"
"0","0","32","0","0","103401","0","0","0","2795","250","6","0","0","428","0","0","0","18"
"0","0","46","0","0","103401","0","0","0","3300","855","7","0","0","673","0","0","0","28"
"0","0","61","4","0","103401","0","0","0","4190","855","8","0","15","932","0","0","0","38"
"0","0","78","8","0","103401","0","0","15","5045","855","9","9","30","1125","10","5","10","56"
"0","0","100","10","0","103401","0","0","15","6015","855","10","18","55","1375","20","5","30","73"
"0","3","124","12","0","103401","0","0","25","7085","855","11","18","55","1654","20","5","60","91"
"0","9","150","12","0","103401","0","0","35","7985","955","12","21","55","1950","20","5","80","110"
"0","12","184","12","0","103401","0","0","37","8765","1055","13","24","63","2217","20","7","80","138"
"0","12","224","12","0","103401","0","3","39","9255","1055","14","24","71","2511","20","7","84","170"
"0","12","263","12","0","103401","0","5","39","9625","1155","15","24","71","2832","20","7","98","207"
"0","12","302","12","0","103401","0","5","39","9895","1255","16","24","83","3178","20","7","122","248"
"0","12","340","12","0","103401","0","5","39","10325","1255","17","24","83","3498","20","10","152","300"
"0","12","377","12","0","103401","0","5","39","10820","1255","18","24","83","3856","20","13","189","359"
"0","12","426","12","0","103401","0","5","39","11170","1350","19","24","83","4300","20","13","230","416"
"0","12","481","12","0","103401","0","5","39","11335","1445","20","24","83","4812","20","13","268","477"
"0","12","537","12","0","103401","0","5","39","11575","1445","21","24","83","5370","20","13","304","547"
"0","12","595","12","0","103401","0","5","39","12125","1445","22","24","83","6090","20","13","356","610"
"0","12","664","12","0","103401","0","5","39","12695","1445","23","24","83","6921","20","13","404","673"
"0","12","737","12","0","103401","0","5","39","13285","1445","24","24","83","7810","20","13","436","744"
"0","12","824","12","0","103401","0","5","39","14715","1445","25","24","83","8641","20","13","466","826"
"0","12","911","12","0","103401","0","5","39","16380","1445","26","24","83","9574","20","13","490","912"
"0","12","979","12","0","103401","0","5","39","17780","1445","27","24","83","10796","20","13","514","987"
