b75a3a704e5c05c8223f4a3bedd940768e8999dc62127fb6dbc5bcb05b1c7a9f,c55e2ab0503dde72ce039614292b3970e69b82216caf671286910527c0947079,76c45f1af41752f4044f0a21001eb18520f302fdb18cea63e6519dc3a2290783,0b1a06c48b79179965dcad37d51b051249143b65053c2ea107c4da8aab2f9816,a9d175c553289a3f98d96ebd7952a97ad5b7ce647b7e5e9f7522c7a30330aa73,30f6ff162261a6b678a181589effc1327cd72e608ae9f2a0556e4467e28543cb,97a029d5ed4013ac8ef6dab9b2a95e6201d7f2ca36e59ec9142f837d7e781694,3cd16cc2837a185938e31c921f1e76bfe06f3f6e75f521225a2d530544dca9be,bf37f34d91f3c153ed8c4dcaf88fb8995b5d1815046323041417a4e8709ffb27,c564785200bff6d6e7d4e2cbf7831a6b759dfe8253e193216259fc232c523a6c,bc737560baaa966944c5930d3c24a7795ac6e2033cb9414213900d07c5439cae,1c6af9fd7124072aa9a9bc6ef72d1ae0bc5687da2d8f9ed1ae2eaf9a5291bb91,df73557e4183545d5547564e104a4b9c01e99e335338fede16a5bc9d7bc44d9d,88c5bef26f4ff6e51f788a8423c2bb5bfd50e6cf499611cb57e3341f757f44a6
"71042003","10042","10042102","6004","0","10042103","0","9003","1","601","2020/09/22 15:59:59","完成活動任務1-3 (NORMAL)","2020/09/04 16:00:00","71042003"
"71042004","10042","10042102","6004","0","10042104","0","9003","1","601","2020/09/22 15:59:59","完成活動任務1-4 (NORMAL)","2020/09/04 16:00:00","71042004"
"71042005","10042","10042102","6004","0","10042105","0","9003","1","601","2020/09/22 15:59:59","完成活動任務1-5 (NORMAL)","2020/09/04 16:00:00","71042005"
"71042006","10042","10042102","6004","0","10042106","0","9003","1","601","2020/09/22 15:59:59","完成活動任務1-6 (NORMAL)","2020/09/04 16:00:00","71042006"
"71042007","10042","10042102","6004","0","10042107","0","9003","1","601","2020/09/22 15:59:59","完成活動任務1-7 (NORMAL)","2020/09/04 16:00:00","71042007"
"71042008","10042","10042102","6004","0","10042108","0","9003","1","601","2020/09/22 15:59:59","完成活動任務1-8 (NORMAL)","2020/09/04 16:00:00","71042008"
"71042009","10042","10042102","6004","0","10042109","0","9003","1","601","2020/09/22 15:59:59","完成活動任務1-9 (NORMAL)","2020/09/04 16:00:00","71042009"
"71042010","10042","10042102","6004","0","10042110","0","9003","1","601","2020/09/22 15:59:59","完成活動任務1-10 (NORMAL)","2020/09/04 16:00:00","71042010"
"71042011","10042","10042102","6004","0","10042111","0","9003","1","601","2020/09/22 15:59:59","完成活動任務1-11 (NORMAL)","2020/09/04 16:00:00","71042011"
"71042012","10042","10042102","6004","0","10042112","0","9003","1","601","2020/09/22 15:59:59","完成活動任務1-12 (NORMAL)","2020/09/04 16:00:00","71042012"
"71042013","10042","10042102","6004","0","10042113","0","9003","1","601","2020/09/22 15:59:59","完成活動任務1-13 (NORMAL)","2020/09/04 16:00:00","71042013"
"71042014","10042","10042102","6004","0","10042114","0","9003","1","601","2020/09/22 15:59:59","完成活動任務1-14 (NORMAL)","2020/09/04 16:00:00","71042014"
"71042015","10042","10042102","6004","0","10042115","0","9003","1","601","2020/09/22 15:59:59","完成活動任務1-15 (NORMAL)","2020/09/04 16:00:00","71042015"
"71042016","10042","10042103","6005","0","10042201","0","9003","1","601","2020/09/22 15:59:59","完成活動任務1-1 (HARD)","2020/09/04 16:00:00","71042016"
"71042017","10042","10042103","6005","0","10042202","0","9003","1","601","2020/09/22 15:59:59","完成活動任務1-2 (HARD)","2020/09/04 16:00:00","71042017"
"71042018","10042","10042103","6005","0","10042203","0","9003","1","601","2020/09/22 15:59:59","完成活動任務1-3 (HARD)","2020/09/04 16:00:00","71042018"
"71042019","10042","10042103","6005","0","10042204","0","9003","1","601","2020/09/22 15:59:59","完成活動任務1-4 (HARD)","2020/09/04 16:00:00","71042019"
"71042020","10042","10042103","6005","0","10042205","0","9003","1","601","2020/09/22 15:59:59","完成活動任務1-5 (HARD)","2020/09/04 16:00:00","71042020"
"71042021","10042","10042104","6002","0","0","0","9006","1","601","2020/09/22 15:59:59","將討伐證交換的獎賞一覽重置1次","2020/09/04 16:00:00","71042021"
"71042022","10042","10042104","6002","0","0","0","9006","2","601","2020/09/22 15:59:59","將討伐證交換的獎賞一覽重置2次","2020/09/04 16:00:00","71042022"
"71042023","10042","10042104","6002","0","0","0","9006","3","601","2020/09/22 15:59:59","將討伐證交換的獎賞一覽重置3次","2020/09/04 16:00:00","71042023"
"71042024","10042","10042104","6002","0","0","0","9006","4","601","2020/09/22 15:59:59","將討伐證交換的獎賞一覽重置4次","2020/09/04 16:00:00","71042024"
"71042025","10042","10042105","6008","0","0","0","9011","5","601","2020/09/22 15:59:59","打倒 5 隻黑之王賈巴沃克（全難易度共通）","2020/09/04 16:00:00","71042025"
"71042026","10042","10042105","6008","0","0","0","9011","10","601","2020/09/22 15:59:59","打倒 10 隻黑之王賈巴沃克（全難易度共通）","2020/09/04 16:00:00","71042026"
"71042027","10042","10042105","6008","0","0","0","9011","15","601","2020/09/22 15:59:59","打倒 15 隻黑之王賈巴沃克（全難易度共通）","2020/09/04 16:00:00","71042027"
"71042028","10042","10042105","6008","0","0","0","9011","20","601","2020/09/22 15:59:59","打倒 20 隻黑之王賈巴沃克（全難易度共通）","2020/09/04 16:00:00","71042028"
"71042029","10042","10042105","6008","0","0","0","9011","25","601","2020/09/22 15:59:59","打倒 25 隻黑之王賈巴沃克（全難易度共通）","2020/09/04 16:00:00","71042029"
"71042030","10042","10042105","6008","0","0","0","9011","30","601","2020/09/22 15:59:59","打倒 30 隻黑之王賈巴沃克（全難易度共通）","2020/09/04 16:00:00","71042030"
"71042031","10042","10042106","6006","0","610042101","0","9001","1","601","2020/09/22 15:59:59","打倒 1 隻黑之王賈巴沃克（NORMAL限定）","2020/09/04 16:00:00","71042031"
"71042032","10042","10042107","6010","0","610042301","0","9001","1","601","2020/09/22 15:59:59","打倒 1 隻黑之王賈巴沃克（VERY HARD限定）","2020/09/04 16:00:00","71042032"
"71043001","10043","10043102","6004","0","10043101","0","9003","1","601","2020/10/28 15:59:59","完成活動任務1-1 (NORMAL)","2020/10/19 16:00:00","71043001"
"71043002","10043","10043102","6004","0","10043102","0","9003","1","601","2020/10/28 15:59:59","完成活動任務1-2 (NORMAL)","2020/10/19 16:00:00","71043002"
"71043003","10043","10043102","6004","0","10043103","0","9003","1","601","2020/10/28 15:59:59","完成活動任務1-3 (NORMAL)","2020/10/19 16:00:00","71043003"
"71043004","10043","10043102","6004","0","10043104","0","9003","1","601","2020/10/28 15:59:59","完成活動任務1-4 (NORMAL)","2020/10/19 16:00:00","71043004"
"71043005","10043","10043102","6004","0","10043105","0","9003","1","601","2020/10/28 15:59:59","完成活動任務1-5 (NORMAL)","2020/10/19 16:00:00","71043005"
"71043006","10043","10043102","6004","0","10043106","0","9003","1","601","2020/10/28 15:59:59","完成活動任務1-6 (NORMAL)","2020/10/19 16:00:00","71043006"
"71043007","10043","10043102","6004","0","10043107","0","9003","1","601","2020/10/28 15:59:59","完成活動任務1-7 (NORMAL)","2020/10/19 16:00:00","71043007"
"71043008","10043","10043102","6004","0","10043108","0","9003","1","601","2020/10/28 15:59:59","完成活動任務1-8 (NORMAL)","2020/10/19 16:00:00","71043008"
"71043009","10043","10043102","6004","0","10043109","0","9003","1","601","2020/10/28 15:59:59","完成活動任務1-9 (NORMAL)","2020/10/19 16:00:00","71043009"
"71043010","10043","10043102","6004","0","10043110","0","9003","1","601","2020/10/28 15:59:59","完成活動任務1-10 (NORMAL)","2020/10/19 16:00:00","71043010"
"71043011","10043","10043102","6004","0","10043111","0","9003","1","601","2020/10/28 15:59:59","完成活動任務1-11 (NORMAL)","2020/10/19 16:00:00","71043011"
"71043012","10043","10043102","6004","0","10043112","0","9003","1","601","2020/10/28 15:59:59","完成活動任務1-12 (NORMAL)","2020/10/19 16:00:00","71043012"
"71043013","10043","10043102","6004","0","10043113","0","9003","1","601","2020/10/28 15:59:59","完成活動任務1-13 (NORMAL)","2020/10/19 16:00:00","71043013"
"71043014","10043","10043102","6004","0","10043114","0","9003","1","601","2020/10/28 15:59:59","完成活動任務1-14 (NORMAL)","2020/10/19 16:00:00","71043014"
"71043015","10043","10043102","6004","0","10043115","0","9003","1","601","2020/10/28 15:59:59","完成活動任務1-15 (NORMAL)","2020/10/19 16:00:00","71043015"
"71043016","10043","10043103","6005","0","10043201","0","9003","1","601","2020/10/28 15:59:59","完成活動任務1-1 (HARD)","2020/10/19 16:00:00","71043016"
"71043017","10043","10043103","6005","0","10043202","0","9003","1","601","2020/10/28 15:59:59","完成活動任務1-2 (HARD)","2020/10/19 16:00:00","71043017"
"71043018","10043","10043103","6005","0","10043203","0","9003","1","601","2020/10/28 15:59:59","完成活動任務1-3 (HARD)","2020/10/19 16:00:00","71043018"
"71043019","10043","10043103","6005","0","10043204","0","9003","1","601","2020/10/28 15:59:59","完成活動任務1-4 (HARD)","2020/10/19 16:00:00","71043019"
"71043020","10043","10043103","6005","0","10043205","0","9003","1","601","2020/10/28 15:59:59","完成活動任務1-5 (HARD)","2020/10/19 16:00:00","71043020"
"71043021","10043","10043104","6002","0","0","0","9006","1","601","2020/10/28 15:59:59","將討伐證交換的獎賞一覽重置1次","2020/10/19 16:00:00","71043021"
"71043022","10043","10043104","6002","0","0","0","9006","2","601","2020/10/28 15:59:59","將討伐證交換的獎賞一覽重置2次","2020/10/19 16:00:00","71043022"
"71043023","10043","10043104","6002","0","0","0","9006","3","601","2020/10/28 15:59:59","將討伐證交換的獎賞一覽重置3次","2020/10/19 16:00:00","71043023"
"71043024","10043","10043104","6002","0","0","0","9006","4","601","2020/10/28 15:59:59","將討伐證交換的獎賞一覽重置4次","2020/10/19 16:00:00","71043024"
"71043025","10043","10043105","6008","0","0","0","9011","5","601","2020/10/28 15:59:59","打倒 5 隻雨神大人（全難易度共通）","2020/10/19 16:00:00","71043025"
"71043026","10043","10043105","6008","0","0","0","9011","10","601","2020/10/28 15:59:59","打倒 10 隻雨神大人（全難易度共通）","2020/10/19 16:00:00","71043026"
"71043027","10043","10043105","6008","0","0","0","9011","15","601","2020/10/28 15:59:59","打倒 15 隻雨神大人（全難易度共通）","2020/10/19 16:00:00","71043027"
"71043028","10043","10043105","6008","0","0","0","9011","20","601","2020/10/28 15:59:59","打倒 20 隻雨神大人（全難易度共通）","2020/10/19 16:00:00","71043028"
"71043029","10043","10043105","6008","0","0","0","9011","25","601","2020/10/28 15:59:59","打倒 25 隻雨神大人（全難易度共通）","2020/10/19 16:00:00","71043029"
"71043030","10043","10043105","6008","0","0","0","9011","30","601","2020/10/28 15:59:59","打倒 30 隻雨神大人（全難易度共通）","2020/10/19 16:00:00","71043030"
"71043031","10043","10043106","6006","0","610043101","0","9001","1","601","2020/10/28 15:59:59","打倒 1 隻雨神大人（NORMAL限定）","2020/10/19 16:00:00","71043031"
"71043032","10043","10043107","6010","0","610043301","0","9001","1","601","2020/10/28 15:59:59","打倒 1 隻雨神大人（VERY HARD限定）","2020/10/19 16:00:00","71043032"
"71044001","10044","10044102","6004","0","10044101","0","9003","1","601","2020/11/20 15:59:59","完成活動任務1-1 (NORMAL)","2020/11/02 16:00:00","71044001"
"71044002","10044","10044102","6004","0","10044102","0","9003","1","601","2020/11/20 15:59:59","完成活動任務1-2 (NORMAL)","2020/11/02 16:00:00","71044002"
"71044003","10044","10044102","6004","0","10044103","0","9003","1","601","2020/11/20 15:59:59","完成活動任務1-3 (NORMAL)","2020/11/02 16:00:00","71044003"
"71044004","10044","10044102","6004","0","10044104","0","9003","1","601","2020/11/20 15:59:59","完成活動任務1-4 (NORMAL)","2020/11/02 16:00:00","71044004"
"71044005","10044","10044102","6004","0","10044105","0","9003","1","601","2020/11/20 15:59:59","完成活動任務1-5 (NORMAL)","2020/11/02 16:00:00","71044005"
"71044006","10044","10044102","6004","0","10044106","0","9003","1","601","2020/11/20 15:59:59","完成活動任務1-6 (NORMAL)","2020/11/02 16:00:00","71044006"
"71044007","10044","10044102","6004","0","10044107","0","9003","1","601","2020/11/20 15:59:59","完成活動任務1-7 (NORMAL)","2020/11/02 16:00:00","71044007"
"71044008","10044","10044102","6004","0","10044108","0","9003","1","601","2020/11/20 15:59:59","完成活動任務1-8 (NORMAL)","2020/11/02 16:00:00","71044008"
"71044009","10044","10044102","6004","0","10044109","0","9003","1","601","2020/11/20 15:59:59","完成活動任務1-9 (NORMAL)","2020/11/02 16:00:00","71044009"
"71044010","10044","10044102","6004","0","10044110","0","9003","1","601","2020/11/20 15:59:59","完成活動任務1-10 (NORMAL)","2020/11/02 16:00:00","71044010"
"71044011","10044","10044102","6004","0","10044111","0","9003","1","601","2020/11/20 15:59:59","完成活動任務1-11 (NORMAL)","2020/11/02 16:00:00","71044011"
"71044012","10044","10044102","6004","0","10044112","0","9003","1","601","2020/11/20 15:59:59","完成活動任務1-12 (NORMAL)","2020/11/02 16:00:00","71044012"
"71044013","10044","10044102","6004","0","10044113","0","9003","1","601","2020/11/20 15:59:59","完成活動任務1-13 (NORMAL)","2020/11/02 16:00:00","71044013"
"71044014","10044","10044102","6004","0","10044114","0","9003","1","601","2020/11/20 15:59:59","完成活動任務1-14 (NORMAL)","2020/11/02 16:00:00","71044014"
"71044015","10044","10044102","6004","0","10044115","0","9003","1","601","2020/11/20 15:59:59","完成活動任務1-15 (NORMAL)","2020/11/02 16:00:00","71044015"
"71044016","10044","10044103","6005","0","10044201","0","9003","1","601","2020/11/20 15:59:59","完成活動任務1-1 (HARD)","2020/11/02 16:00:00","71044016"
"71044017","10044","10044103","6005","0","10044202","0","9003","1","601","2020/11/20 15:59:59","完成活動任務1-2 (HARD)","2020/11/02 16:00:00","71044017"
"71044018","10044","10044103","6005","0","10044203","0","9003","1","601","2020/11/20 15:59:59","完成活動任務1-3 (HARD)","2020/11/02 16:00:00","71044018"
"71044019","10044","10044103","6005","0","10044204","0","9003","1","601","2020/11/20 15:59:59","完成活動任務1-4 (HARD)","2020/11/02 16:00:00","71044019"
"71044020","10044","10044103","6005","0","10044205","0","9003","1","601","2020/11/20 15:59:59","完成活動任務1-5 (HARD)","2020/11/02 16:00:00","71044020"
"71044021","10044","10044104","6002","0","0","0","9006","1","601","2020/11/20 15:59:59","將討伐證交換的獎賞一覽重置1次","2020/11/02 16:00:00","71044021"
"71044022","10044","10044104","6002","0","0","0","9006","2","601","2020/11/20 15:59:59","將討伐證交換的獎賞一覽重置2次","2020/11/02 16:00:00","71044022"
"71044023","10044","10044104","6002","0","0","0","9006","3","601","2020/11/20 15:59:59","將討伐證交換的獎賞一覽重置3次","2020/11/02 16:00:00","71044023"
"71044024","10044","10044104","6002","0","0","0","9006","4","601","2020/11/20 15:59:59","將討伐證交換的獎賞一覽重置4次","2020/11/02 16:00:00","71044024"
"71044025","10044","10044105","6008","0","0","0","9011","5","601","2020/11/20 15:59:59","打倒 5 隻覺醒‧花心星（全難易度共通）","2020/11/02 16:00:00","71044025"
"71044026","10044","10044105","6008","0","0","0","9011","10","601","2020/11/20 15:59:59","打倒 10 隻覺醒‧花心星（全難易度共通）","2020/11/02 16:00:00","71044026"
"71044027","10044","10044105","6008","0","0","0","9011","15","601","2020/11/20 15:59:59","打倒 15 隻覺醒‧花心星（全難易度共通）","2020/11/02 16:00:00","71044027"
"71044028","10044","10044105","6008","0","0","0","9011","20","601","2020/11/20 15:59:59","打倒 20 隻覺醒‧花心星（全難易度共通）","2020/11/02 16:00:00","71044028"
"71044029","10044","10044105","6008","0","0","0","9011","25","601","2020/11/20 15:59:59","打倒 25 隻覺醒‧花心星（全難易度共通）","2020/11/02 16:00:00","71044029"
"71044030","10044","10044105","6008","0","0","0","9011","30","601","2020/11/20 15:59:59","打倒 30 隻覺醒‧花心星（全難易度共通）","2020/11/02 16:00:00","71044030"
"71044031","10044","10044106","6006","0","610044101","0","9001","1","601","2020/11/20 15:59:59","打倒 1 隻覺醒‧花心星（NORMAL限定）","2020/11/02 16:00:00","71044031"
"71044032","10044","10044107","6010","0","610044301","0","9001","1","601","2020/11/20 15:59:59","打倒 1 隻覺醒‧花心星（VERY HARD限定）","2020/11/02 16:00:00","71044032"
"71045001","10045","10045102","6004","0","10045101","0","9003","1","601","2020/11/27 15:59:59","完成活動任務1-1 (NORMAL)","2020/11/17 16:00:00","71045001"
"71045002","10045","10045102","6004","0","10045102","0","9003","1","601","2020/11/27 15:59:59","完成活動任務1-2 (NORMAL)","2020/11/17 16:00:00","71045002"
"71045003","10045","10045102","6004","0","10045103","0","9003","1","601","2020/11/27 15:59:59","完成活動任務1-3 (NORMAL)","2020/11/17 16:00:00","71045003"
"71045004","10045","10045102","6004","0","10045104","0","9003","1","601","2020/11/27 15:59:59","完成活動任務1-4 (NORMAL)","2020/11/17 16:00:00","71045004"
"71045005","10045","10045102","6004","0","10045105","0","9003","1","601","2020/11/27 15:59:59","完成活動任務1-5 (NORMAL)","2020/11/17 16:00:00","71045005"
"71045006","10045","10045102","6004","0","10045106","0","9003","1","601","2020/11/27 15:59:59","完成活動任務1-6 (NORMAL)","2020/11/17 16:00:00","71045006"
"71045007","10045","10045102","6004","0","10045107","0","9003","1","601","2020/11/27 15:59:59","完成活動任務1-7 (NORMAL)","2020/11/17 16:00:00","71045007"
"71045008","10045","10045102","6004","0","10045108","0","9003","1","601","2020/11/27 15:59:59","完成活動任務1-8 (NORMAL)","2020/11/17 16:00:00","71045008"
"71045009","10045","10045102","6004","0","10045109","0","9003","1","601","2020/11/27 15:59:59","完成活動任務1-9 (NORMAL)","2020/11/17 16:00:00","71045009"
"71045010","10045","10045102","6004","0","10045110","0","9003","1","601","2020/11/27 15:59:59","完成活動任務1-10 (NORMAL)","2020/11/17 16:00:00","71045010"
"71045011","10045","10045102","6004","0","10045111","0","9003","1","601","2020/11/27 15:59:59","完成活動任務1-11 (NORMAL)","2020/11/17 16:00:00","71045011"
