4456e830b0c58cde62ffb767182db74e4a744674662c51a981e2227bcd03d13c,fb8cf4b99a4437c1811a598c3ca6c6bcc337617056773d872479be3f67e17122,5c186887550ab265fdeea062c2fe701dac2955ff6a46f42738a84ad1433ff1e3,0b83a10c74c514f0ff25f3d97d3147293fafa6ee17c12c6db54a310fc1bb89d0,77c8be58c1d5ad367edb8092e49520de255eb8b842a5cd700f32ca521f4b1de3,62c61b73528e670f4ecb40c2b13308a36d0d77df1439a4f6d44704015d735c75,38a33c1566486c92bd9e9ba8ac9e0201cf09cc21744c62879a21ff51da36b516,99f862e19d69b72f61a6f1ad7fbd42bf0d154a057d10e943f6ac32bf8ad9c208,5e86f9f058a5678d0200f7fc8714720e5d437b244039383ac39bb5a7a6904e9a,96b30a6ee18f60785fbba84ce9aaffa8f80da9fc59a6c06d5d8fc27bd0ef9c1f,9199165a1eaa178a5e23a04ee6049a0a7175412e4f593d3fa17c64b56d90dfe7,2a9b0252eec6cc1aa353f8bcda5cf9a2eb9e0b317a5ddf319f55d50d4e4b279b,185bdde52c81a5e3f117af1bc89b40f737613496b5ef4cc7caa2f8e70bc370de,ea7c2e567ff6b262693641dd393610f7e9d1e114f941a84fda9570fb97192416,a25ff8456cf226813704018ece86bf2d519f9ca77a05aa0a5818d41ff6d05c7f,b99b4f8a28e045fd429fdbdddfdc2f87a5591703ba8de1f2e2a56eb82364c2dd,82111863198c82343fc32b0e4685fa5719172bfdd704f8d04bd352310b69d06d,6c76eb2ef9ae4872d52205b504a76c4b871db9b58cbf073c4aa0fbe595cc7696,72f97441f0eb1e77972163c32f9cd6c355175aa91b124579d49ac0bb9ff6cb73,6e0d3a03af957d92c3d1467664d9ecb5fe5f4611b2f1e4f7998084b6112fb673,fe6cbfb87725a218f51518be722e171ad68adf4fd95889e428eb8b0e78ff8cf3,1ed059e2fc69ae2e185a2b3ee8009e5a4dd49c7883b30c3245ce6e07bd677e33,a410896785b93273898b25ea7d530bca3867052ecde4b4aaa02e9985f43594f5,ff11938a25b9a4d630600a0b9dc65ca5aeb25f3661b5389f22830b6ab42a4549,8db3ae5e5e04fc7479d39beb31fab746f26fc1ccb0290eab8ef88e0a24facaa2,cbbe8df0282fefdf35a6e4ca8525cc463ae7662597850f0490701b3821d0fbd4,18fc2973ed5e0871c5940908bad1af10ac95ae2d1b31e0f318541a46d7b6d9a9,0da18e02f444a33855315ae420ecb52649a44a0b22387c6d68a552f82e24732e,0e595654ae2d33d9ebe0752b4dd3d6c3698ee5aec5adec3f441dcac3dc58115c,1dce6129536ef490db5cac9e9e7ab4754f6a08b2903e67b06c42b0fa375092c3,8ca18b64f802dee2cf1b608767cea13749d45d1bbee7fb114345bc9ee3f00084,3737391ed076e0dbcb3c26fa75d8d3027c16c3bea56e97fa8bd8c14864dcda18,42e78bc46bcbe8af4bdd8eb75828bd5b41f89c82cf6cbf8f6d7ec0a9173cb38d,ed5a9be6b659ced729108eb9fd3073f21c067735e25ec7e8eeb74bb3e347e1c1,8241b4e340ae0dc86c2705ddddbd669a05db187383f3e6f65f8896ddbcbbdd67,e97d70d5e81bf0e84c2ed04160112057294e6a09e4f6b1dca9ee05459dff7961,6fc367d79fb6380c9da1dc84c2ef628a25df42b536db29a497205da64c908843,02ddc2fed45d4d0a7b5d795075de1d30a7a25f99fe82ff6671698a6400b665bf,764d9063008b50d907df3bf4e150bfa7c526cf96f241c514d680732b1083b72f,1e27ebed93d4cc806d08173c20b28505b46575b4907acc5dbfca2b87ddacabea,6dcfca4aad8d5ebb244a22c6249431be3950e00d6b82214c74886ebba0d61058,33996f2f6e94102b0dd761f15c404ad93b9bbee89ecee301fc4b3edfdd570d1b,de473ee983ae5f3ab9025a6b419d741bf903da5a1ce146a56ac13a9cf4db9f75,3d9b97c6a1260f71b65a081f2b8e4969ba421e2f0fde5ebc2127a0e66036347f
"0","0","3300","3300","0","16940157","0","潛陸水母","0","0","0","990","3300","0","41","0","0","1490","0","0","0","0","3300","0","810106405","0","0","1","0","0","3300","0","3704","0","3300","993","0","0","330","257400","0","0","200000001","0"
"0","0","3310","3310","0","17350127","0","岩龜暴君","0","0","0","0","3310","0","41","0","0","2490","0","0","0","0","3310","0","810106501","0","0","1","0","0","3310","0","0","0","3310","1660","0","19101","331","251100","0","0","200000001","0"
"0","0","3310","3310","0","17432059","0","生者劍士像","0","0","0","0","3310","0","41","0","0","2988","0","0","0","0","3310","0","810106502","0","0","1","0","0","3310","0","0","0","3310","1328","0","23682","331","251000","0","0","200000001","0"
"33","0","331","331","0","15032899","0","空花的闇影","0","970","0","273","331","0","41","0","6","4118","0","1","0","0","331","6","810106503","0","68","35","0","0","331","22","0","0","331","2889","0","61622","331","604503","0","0","200000001","0"
"59","0","331","331","0","13099672","0","克莉絲提娜的闇影","0","2164","0","50","331","0","44","0","6","568","0","1","0","0","331","0","810106504","0","0","35","0","0","331","3","0","0","331","887","0","133730","331","607101","0","0","200000001","0"
"0","0","3310","3310","0","16931213","0","鑽頭鼴鼠","0","0","0","0","3310","0","41","0","0","747","0","0","0","0","3310","0","810106505","0","0","1","0","0","3310","0","0","0","3310","498","0","43725","331","257000","0","0","200000001","0"
"0","0","3320","3320","0","32480789","0","沙塵野豬","0","0","0","0","3320","0","41","0","0","1998","0","0","0","0","3320","0","810106601","0","0","1","0","0","3320","0","0","0","3320","1332","0","26542","332","253200","0","0","200000001","0"
"0","0","3320","3320","0","31200190","0","生者戰士像","0","0","0","0","3320","0","41","0","0","1998","0","0","0","0","3320","0","810106602","0","0","1","0","0","3320","0","0","0","3320","1998","0","28565","332","250900","0","0","200000001","0"
"59","0","332","332","0","22507529","0","香織的闇影","0","2520","0","50","332","0","55","0","6","679","0","1","0","0","332","40","810106603","0","0","35","0","0","332","18","0","0","332","975","0","164940","332","601701","0","0","200000001","0"
"40","0","332","332","0","21786605","0","妮諾（大江戶）的闇影","0","3672","0","60","332","0","53","0","5","582","0","2","0","0","332","0","810106604","0","0","35","0","0","332","42","0","0","332","633","0","160084","332","609601","0","0","200000001","0"
"29","0","332","332","0","23301589","0","優妮的闇影","0","0","0","152","332","0","41","0","5","2896","0","1","0","0","332","37","810106605","0","599","35","0","0","332","3","108660","0","332","1803","0","0","332","611001","0","0","200000001","0"
"0","0","1","0","0","1000000000","0","爆裂敵人","0","0","0","0","0","0","100","0","1","0","0","0","0","0","0","0","810106606","0","0","1","0","0","0","0","0","0","0","0","0","0","450","217305","0","0","300000008","0"
"0","0","250","0","0","1000000000","0","爆裂敵人","0","0","0","0","0","0","100","0","1","0","0","0","0","100","0","0","810106607","0","0","1","0","0","0","0","0","0","0","0","0","0","450","217301","0","0","300000008","0"
"0","0","3320","3320","0","18553843","0","高等獸人","0","0","0","0","3320","0","41","0","0","2498","0","0","0","0","3320","0","810106701","0","0","1","0","0","3320","0","0","0","3320","999","0","20320","332","252900","0","0","200000001","0"
"36","0","332","332","0","11755028","0","茜里（天使）的闇影","0","0","0","45","332","0","41","0","5","666","0","1","0","0","332","17","810106702","0","2659","35","0","0","332","0","127191","0","332","550","0","0","332","613701","0","0","200000001","0"
"0","0","3320","3320","0","17457166","0","翼耳兔","0","0","0","0","3320","0","41","0","0","750","0","0","0","0","3320","0","810106703","0","0","1","0","0","3320","0","89939","0","3320","500","0","0","332","256000","0","0","200000001","0"
"29","0","332","332","0","13230339","0","真步的闇影","0","0","0","2700","332","0","41","0","6","2155","0","1","0","0","332","36","810106704","0","587","35","0","0","332","3","95403","0","332","2865","0","0","332","601002","0","0","200000001","0"
"0","0","3320","3320","0","16192388","0","怨火之顱","0","0","0","0","3320","0","41","0","0","500","0","0","0","0","3320","0","810106705","0","0","1","0","0","3320","0","53137","0","3320","333","0","0","332","258900","0","0","200000001","0"
"0","0","3330","3330","0","17726360","0","岩龜暴君","0","0","0","0","3330","0","41","0","0","2505","0","0","0","0","3330","0","810106801","0","0","1","0","0","3330","0","0","0","3330","1670","0","19116","333","251100","0","0","200000001","0"
"0","0","3330","3330","0","16490996","0","守門者","0","0","0","0","3330","0","41","0","0","2505","0","0","0","0","3330","0","810106802","0","0","1","0","0","3330","0","51677","0","3330","1670","0","0","333","251500","0","0","200000001","0"
"0","0","3330","3330","0","17584775","0","生者戰士像","0","0","0","0","3330","0","41","0","0","2004","0","0","0","0","3330","0","810106803","0","0","1","0","0","3330","0","0","0","3330","2004","0","23440","333","250900","0","0","200000001","0"
"28","0","333","333","0","15420087","0","宮子的闇影","0","335","0","44","333","0","41","0","6","2653","0","1","0","0","333","4","810106804","0","0","35","0","0","333","113","0","0","333","4314","0","68264","333","600701","0","0","200000001","0"
"47","0","333","333","0","15457822","0","望的闇影","0","659","0","49","333","0","45","0","6","2898","0","1","0","0","333","4","810106805","0","0","35","0","0","333","29","0","0","333","4102","0","66123","333","602901","0","0","200000001","0"
"0","0","3340","3340","0","18714871","0","叢林護衛","0","0","0","0","3340","0","41","0","0","2513","0","0","0","0","3340","0","810106901","0","0","1","0","0","3340","0","0","0","3340","1005","0","22967","334","251300","0","0","200000001","0"
"0","0","3340","3340","0","17241492","0","火蜥蜴","0","0","0","0","3340","0","41","0","0","1508","0","0","0","0","3340","0","810106902","0","0","1","0","0","3340","0","0","0","3340","1005","0","66168","334","252500","0","0","200000001","0"
"28","0","334","334","0","13326432","0","可可蘿（公主）的闇影","0","274","0","1590","334","0","41","0","5","2390","0","1","0","0","334","4","810106903","0","0","35","0","0","334","40","0","0","334","2644","0","97118","334","680501","0","0","200000001","0"
"0","0","3340","3340","0","16950849","0","土蛇","0","0","0","0","3340","0","41","0","0","1257","0","0","0","0","3340","0","810106904","0","0","1","0","0","3340","0","0","0","3340","838","0","25741","334","255000","0","0","200000001","0"
"45","0","334","334","0","12223166","0","亞里莎的闇影","0","2406","0","60","334","0","75","0","6","1014","0","1","0","0","334","0","810106905","0","0","35","0","0","334","15","0","0","334","721","0","133842","334","606301","0","0","200000001","0"
"70","0","7000","0","0","310000000","0","猛毒火蠑螈","0","0","0","0","7000","0","60","0","1","1800","0","0","0","0","0","0","810107001","0","0","1","0","0","50000","0","0","0","0","1300","0","68000","344","306601","0","0","300000008","0"
"0","0","0","100","0","1000000000","0","爆裂敵人","0","0","0","0","0","150","100","0","1","0","0","0","0","0","0","0","810107002","0","0","1","0","0","500","0","0","9000","500","0","0","0","344","217300","0","0","300000008","0"
"0","0","250","0","0","1000000000","0","爆裂敵人","0","0","0","0","0","0","100","0","1","0","0","0","0","0","0","0","810107003","0","0","1","0","0","0","0","0","0","0","0","0","0","344","217301","0","0","300000008","0"
"0","0","0","0","0","1000000000","0","爆裂敵人","0","0","0","0","0","6000","100","0","1","0","0","0","0","0","0","0","810107004","0","0","1","0","0","0","0","0","0","0","0","0","0","344","217302","0","0","300000008","0"
"27","0","336","336","0","38859466","0","紡希（萬聖節）的闇影","0","1297","0","44","336","0","48","0","5","3331","0","1","0","0","336","4","810107101","0","0","35","0","0","336","72","0","0","336","4650","0","68585","336","613901","0","0","200000001","0"
"0","0","3360","3360","0","39661576","0","火蜥蜴","0","0","0","0","3360","0","41","0","0","2528","0","0","0","0","3360","0","810107102","0","0","1","0","0","3360","0","0","0","3360","2528","0","111639","336","252500","0","0","200000001","0"
"29","0","336","336","0","34926656","0","優衣（祭服）的闇影","0","0","0","2960","336","0","41","0","5","3398","0","1","0","0","336","21","810107103","0","712","35","0","0","336","3","109168","0","336","2129","0","0","336","615601","0","0","200000001","0"
"0","0","3360","3360","0","38927914","0","熔岩魚","0","0","0","0","3360","0","41","0","0","2107","0","0","0","0","3360","0","810107104","0","0","1","0","0","3360","0","0","0","3360","2107","0","131840","336","255300","0","0","200000001","0"
"0","0","3360","3360","0","39897044","0","鑽頭鼴鼠","0","0","0","0","3360","0","41","0","0","1264","0","0","0","0","3360","0","810107105","0","0","1","0","0","3360","0","0","0","3360","1264","0","73963","336","257000","0","0","200000001","0"
"0","0","0","0","0","1000000000","0","爆裂敵人","0","0","0","0","0","150","100","0","1","0","0","0","0","0","0","0","810107106","0","0","1","0","0","500","1","0","5000","500","0","0","0","450","217300","0","0","300000008","0"
"0","0","250","0","0","1000000000","0","爆裂敵人","0","0","0","0","0","0","100","0","1","0","0","0","10","0","0","0","810107107","0","0","1","0","0","0","1","0","0","0","0","0","0","450","217301","0","0","300000008","0"
"0","0","0","0","0","1000000000","5000","爆裂敵人","0","0","0","0","0","0","100","0","1","0","0","0","0","5000","0","0","810107108","0","0","1","0","0","0","1","0","0","0","0","0","0","450","217302","0","0","300000008","0"
"0","0","3380","3380","0","41166506","0","岩龜暴君","0","0","0","0","3380","0","41","0","0","4238","0","0","0","0","3380","0","810107201","0","0","1","0","0","3380","0","0","0","3380","4238","0","30971","338","251100","0","0","200000001","0"
"0","0","3380","3380","0","42774520","0","高等獸人","0","0","0","0","3380","0","41","0","0","4238","0","0","0","0","3380","0","810107202","0","0","1","0","0","3380","0","0","0","3380","2543","0","33034","338","252900","0","0","200000001","0"
"40","0","338","338","0","40504072","0","純的闇影","0","705","0","69","338","0","41","0","6","4654","0","1","0","0","338","5","810107203","0","0","35","0","0","338","26","0","0","338","4232","0","66636","338","604701","0","0","200000001","0"
"36","0","338","338","0","30990235","0","凱留（公主）的闇影","0","0","0","123","338","0","41","0","5","747","0","1","0","0","338","17","810107204","0","2879","35","0","0","338","0","150054","0","338","557","0","0","338","680601","0","0","200000001","0"
"0","0","3380","3380","0","40476272","0","搗蛋惡魔","0","0","0","0","3380","0","41","0","0","1272","0","0","0","0","3380","0","810107205","0","0","1","0","0","3380","0","159141","0","3380","1272","0","0","338","256300","0","0","200000001","0"
"0","0","3410","3410","0","49472976","0","獸人","0","0","0","0","3410","0","41","0","0","2565","0","0","0","0","3410","0","810107301","0","0","1","0","0","3410","0","0","0","3410","4275","0","44994","341","252800","0","0","200000001","0"
"0","0","3410","3410","0","55233940","0","小小哥布林","0","0","0","0","3410","0","41","0","0","2565","0","0","0","0","3410","0","810107302","0","0","1","0","0","3410","200","0","0","3410","855","0","52359","341","250300","0","0","200000001","0"
"31","0","341","341","0","38628288","0","珠希的闇影","0","2681","0","30","341","0","74","0","6","1160","0","1","0","0","341","0","810107303","0","0","36","0","0","341","52","0","0","341","931","0","197961","341","604601","0","0","200000001","0"
"39","0","341","341","0","38188130","0","美冬（工作服）的闇影","0","1661","0","35","341","0","41","0","5","1340","0","1","0","0","341","0","810107304","0","0","36","0","0","341","13","0","0","341","1661","0","173075","341","616901","0","0","200000001","0"
"28","0","341","341","0","39645891","0","伊緒（黑暗）的闇影","0","0","0","158","341","0","41","0","5","2264","0","1","0","0","341","28","810107305","0","1221","36","0","0","341","3","167940","0","341","1919","0","0","341","619001","0","0","200000001","0"
"0","0","3430","3430","0","43246675","0","高等獸人","0","0","0","0","3430","0","41","0","0","4300","0","0","0","0","3430","0","810107401","0","0","1","0","0","3430","0","0","0","3430","2580","0","35994","343","252900","0","0","200000001","0"
"34","0","343","343","0","30593748","0","凱留（新年）的闇影","0","0","0","45","343","0","41","0","5","640","0","1","0","0","343","17","810107402","0","2764","36","0","0","343","0","155950","0","343","558","0","0","343","612001","0","0","200000001","0"
"0","0","3430","3430","0","41157095","0","翼耳兔","0","0","0","0","3430","0","41","0","0","1290","0","0","0","0","3430","0","810107403","0","0","1","0","0","3430","0","171952","0","3430","1290","0","0","343","256000","0","0","200000001","0"
"0","0","3430","3430","0","40985906","0","潛陸水母","0","0","0","1029","3430","0","41","0","0","2580","0","0","0","0","3430","0","810107404","0","0","1","0","0","3430","0","7572","0","3430","2580","0","0","343","257400","0","0","200000001","0"
"34","0","343","343","0","30737255","0","鏡華（夏日）的闇影","0","0","0","60","343","0","41","0","5","700","0","1","0","0","343","17","810107405","0","2983","36","0","0","343","0","155403","0","343","544","0","0","343","622702","0","0","200000001","0"
"0","0","3450","3450","0","41859381","0","岩龜暴君","0","0","0","0","3450","0","41","0","0","4325","0","0","0","0","3450","0","810107501","0","0","1","0","0","3450","0","0","0","3450","4325","0","33716","345","251100","0","0","200000001","0"
"0","0","3450","3450","0","43017771","0","沙塵野豬","0","0","0","0","3450","0","41","0","0","3460","0","0","0","0","3450","0","810107502","0","0","1","0","0","3450","0","0","0","3450","3460","0","38670","345","253200","0","0","200000001","0"
"0","0","3450","3450","0","48557548","0","小小哥布林","0","0","0","0","3450","0","41","0","0","2595","0","0","0","0","3450","0","810107503","0","0","1","0","0","3450","200","0","0","3450","865","0","41382","345","250300","0","0","200000001","0"
"49","0","345","345","0","34235220","0","克莉絲提娜（聖誕節）的闇影","0","2791","0","30","345","0","44","0","5","649","0","2","0","0","345","1","810107504","0","0","36","0","0","345","3","0","0","345","781","0","185812","345","611502","0","0","200000001","0"
"44","0","345","345","0","31012923","0","璃乃（奇幻）的闇影","0","2555","0","30","345","0","65","0","5","972","0","1","0","0","345","0","810107505","0","0","36","0","0","345","5","0","0","345","715","0","154695","345","612901","0","0","200000001","0"
"0","0","3480","3480","0","29652405","0","守門者","0","0","0","0","3480","0","41","0","0","4363","0","0","0","0","3480","0","810107601","0","0","1","0","0","3480","0","122800","0","3480","4363","0","0","348","251500","0","0","200000001","0"
"0","0","3480","3480","0","36599927","0","小小哥布林","0","0","0","0","3480","0","41","0","0","2618","0","0","0","0","3480","0","810107602","0","0","1","0","0","3480","200","0","0","3480","873","0","52216","348","250300","0","0","200000001","0"
"30","0","348","348","0","25336022","0","七七香（夏日）的闇影","0","0","0","146","348","0","41","0","5","1238","0","1","0","0","348","29","810107603","0","1474","36","0","0","348","0","202434","0","348","859","0","0","348","613301","0","0","200000001","0"
"24","0","348","348","0","23414582","0","美空的闇影","0","0","0","45","348","0","41","0","5","800","0","1","0","0","348","17","810107604","0","2879","36","0","0","348","0","193547","0","348","590","0","0","348","618201","0","0","200000001","0"
"36","0","348","348","0","23647472","0","凱留（公主）的闇影","0","0","0","123","348","0","41","0","5","764","0","1","0","0","348","17","810107605","0","2928","36","0","0","348","0","198699","0","348","575","0","0","348","680601","0","0","200000001","0"
"0","0","1","0","0","1000000000","0","爆裂敵人","0","0","0","0","0","0","100","0","1","0","0","0","0","0","0","0","810107606","0","0","1","0","0","0","0","0","0","0","0","0","0","450","217305","0","0","300000008","0"
"0","0","0","15000","0","1000000000","5000","爆裂敵人","0","0","0","0","0","0","100","0","1","0","0","0","0","5000","0","0","810107607","0","0","1","0","0","0","0","0","0","0","0","0","0","450","217302","0","0","300000008","0"
"0","0","3500","3500","0","42305057","0","岩龜暴君","0","0","0","0","3500","0","41","0","0","4388","0","0","0","0","3500","0","810107701","0","0","1","0","0","3500","0","0","0","3500","4388","0","34651","350","251100","0","0","200000001","0"
"0","0","3500","3500","0","42252605","0","生者戰士像","0","0","0","0","3500","0","41","0","0","3510","0","0","0","0","3500","0","810107702","0","0","1","0","0","3500","0","0","0","3500","5265","0","43139","350","250900","0","0","200000001","0"
"0","0","3500","3500","0","40716552","0","石靈","0","0","0","0","3500","0","41","0","0","2633","0","0","0","0","3500","0","810107703","0","0","1","0","0","3500","0","93421","0","3500","2633","0","0","350","254600","0","0","200000001","0"
"30","0","350","350","0","38413035","0","望（聖誕節）的闇影","0","940","0","123","350","0","41","0","5","3427","0","2","0","0","350","4","810107704","0","0","37","0","0","350","28","0","0","350","4988","0","88301","350","611602","0","0","200000001","0"
"34","0","350","350","0","31793191","0","萊拉耶爾的闇影","0","0","0","45","350","0","41","0","5","772","0","0","0","0","350","17","810107705","0","2858","37","0","0","350","0","164915","0","350","730","0","0","350","626501","0","0","200000001","0"
