5e8227a47248267e8ce3b388e8627efa6ec23a5ff565f1e29fbda3db9a93f5f7,72381e593ecefa652b52f940cfa5bff3167030e1d064402a94862257d634981a,3fc4c16fad4522633536a484a35c7a47d686d1d60edf911d8487bd1d69833abd,a55e6a3ca274a6b2265f1e47c6082558b71742bcabfdc3aeb798a0c20eb95d82,5ca26a3d4ad0c3dd67e728d0045001dd83018d1ab0de96e49d3bc9c5ff9602d1,d4e8d6b63c8ef3b58c61190e8a57ac9467135a0b33b53bd45e2b6e9053cf4b88,275bcc8914300ef4089a091c0042fb00044c72fd68027a314eed1fb9a76af199,1aab8396ea7526a1de8807cdad34d9c86391b0baae47f224d9b13a91c250144d,8fa0bc89b854fb5438f9c9c20894a0b22b1b9a7b2891712ff64e92091de07c0a,17d17fc9267d63592cca275c43545f98d29aefc302b8964fef8d2937f59f14e6,42440df21faeceee439a1bce46e5ed777c68db93365bfe8988d2a6c810f00635,a2a79ac923383b343bb6fbaac2f6ac12feeb2c58d3771961b58fa323154ac035,80113def1c93947fc1424a7e558c39ce3fb7c29bda7adb15db9e6da1a2891c14,bf22a1352b3227a819b0769995345d34e40354ffeac1dfd6b5624d064e3b50c6
"完成活動任務1-8 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72021008","9003","20021108","2018/01/01 12:00:00","20021102","72021008","20021"
"完成活動任務1-9 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72021009","9003","20021109","2018/01/01 12:00:00","20021102","72021009","20021"
"完成活動任務1-10 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72021010","9003","20021110","2018/01/01 12:00:00","20021102","72021010","20021"
"完成活動任務1-11 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72021011","9003","20021111","2018/01/01 12:00:00","20021102","72021011","20021"
"完成活動任務1-12 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72021012","9003","20021112","2018/01/01 12:00:00","20021102","72021012","20021"
"完成活動任務1-13 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72021013","9003","20021113","2018/01/01 12:00:00","20021102","72021013","20021"
"完成活動任務1-14 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72021014","9003","20021114","2018/01/01 12:00:00","20021102","72021014","20021"
"完成活動任務1-15 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72021015","9003","20021115","2018/01/01 12:00:00","20021102","72021015","20021"
"完成活動任務1-1 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72021016","9003","20021201","2018/01/01 12:00:00","20021103","72021016","20021"
"完成活動任務1-2 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72021017","9003","20021202","2018/01/01 12:00:00","20021103","72021017","20021"
"完成活動任務1-3 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72021018","9003","20021203","2018/01/01 12:00:00","20021103","72021018","20021"
"完成活動任務1-4 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72021019","9003","20021204","2018/01/01 12:00:00","20021103","72021019","20021"
"完成活動任務1-5 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72021020","9003","20021205","2018/01/01 12:00:00","20021103","72021020","20021"
"打倒 1 隻山神大人（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72021021","9001","660021101","2018/01/01 12:00:00","20021104","72021021","20021"
"打倒 1 隻山神大人（HARD限定）","601","0","8007","2030/12/31 14:59:59","1","0","72021022","9001","660021201","2018/01/01 12:00:00","20021104","72021022","20021"
"打倒 1 隻山神大人（VERY HARD限定）","601","0","8010","2030/12/31 14:59:59","1","0","72021023","9001","660021301","2018/01/01 12:00:00","20021104","72021023","20021"
"完成活動任務1-1 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72022001","9003","20022101","2018/01/01 12:00:00","20022102","72022001","20022"
"完成活動任務1-2 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72022002","9003","20022102","2018/01/01 12:00:00","20022102","72022002","20022"
"完成活動任務1-3 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72022003","9003","20022103","2018/01/01 12:00:00","20022102","72022003","20022"
"完成活動任務1-4 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72022004","9003","20022104","2018/01/01 12:00:00","20022102","72022004","20022"
"完成活動任務1-5 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72022005","9003","20022105","2018/01/01 12:00:00","20022102","72022005","20022"
"完成活動任務1-6 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72022006","9003","20022106","2018/01/01 12:00:00","20022102","72022006","20022"
"完成活動任務1-7 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72022007","9003","20022107","2018/01/01 12:00:00","20022102","72022007","20022"
"完成活動任務1-8 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72022008","9003","20022108","2018/01/01 12:00:00","20022102","72022008","20022"
"完成活動任務1-9 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72022009","9003","20022109","2018/01/01 12:00:00","20022102","72022009","20022"
"完成活動任務1-10 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72022010","9003","20022110","2018/01/01 12:00:00","20022102","72022010","20022"
"完成活動任務1-11 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72022011","9003","20022111","2018/01/01 12:00:00","20022102","72022011","20022"
"完成活動任務1-12 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72022012","9003","20022112","2018/01/01 12:00:00","20022102","72022012","20022"
"完成活動任務1-13 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72022013","9003","20022113","2018/01/01 12:00:00","20022102","72022013","20022"
"完成活動任務1-14 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72022014","9003","20022114","2018/01/01 12:00:00","20022102","72022014","20022"
"完成活動任務1-15 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72022015","9003","20022115","2018/01/01 12:00:00","20022102","72022015","20022"
"完成活動任務1-1 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72022016","9003","20022201","2018/01/01 12:00:00","20022103","72022016","20022"
"完成活動任務1-2 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72022017","9003","20022202","2018/01/01 12:00:00","20022103","72022017","20022"
"完成活動任務1-3 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72022018","9003","20022203","2018/01/01 12:00:00","20022103","72022018","20022"
"完成活動任務1-4 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72022019","9003","20022204","2018/01/01 12:00:00","20022103","72022019","20022"
"完成活動任務1-5 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72022020","9003","20022205","2018/01/01 12:00:00","20022103","72022020","20022"
"打倒 1 隻反逆獸（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72022021","9001","660022101","2018/01/01 12:00:00","20022104","72022021","20022"
"打倒 1 隻反逆獸（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72022022","9001","660022101","2018/01/01 12:00:00","20022105","72022022","20022"
"打倒 1 隻反逆獸（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72022023","9001","660022101","2018/01/01 12:00:00","20022106","72022023","20022"
"打倒 1 隻反逆獸（HARD限定）","601","0","8007","2030/12/31 14:59:59","1","0","72022024","9001","660022201","2018/01/01 12:00:00","20022104","72022024","20022"
"打倒 1 隻反逆獸（VERY HARD限定）","601","0","8010","2030/12/31 14:59:59","1","0","72022025","9001","660022301","2018/01/01 12:00:00","20022104","72022025","20022"
"完成活動任務1-1 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72023001","9003","20023101","2018/01/01 12:00:00","20023102","72023001","20023"
"完成活動任務1-2 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72023002","9003","20023102","2018/01/01 12:00:00","20023102","72023002","20023"
"完成活動任務1-3 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72023003","9003","20023103","2018/01/01 12:00:00","20023102","72023003","20023"
"完成活動任務1-4 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72023004","9003","20023104","2018/01/01 12:00:00","20023102","72023004","20023"
"完成活動任務1-5 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72023005","9003","20023105","2018/01/01 12:00:00","20023102","72023005","20023"
"完成活動任務1-6 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72023006","9003","20023106","2018/01/01 12:00:00","20023102","72023006","20023"
"完成活動任務1-7 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72023007","9003","20023107","2018/01/01 12:00:00","20023102","72023007","20023"
"完成活動任務1-8 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72023008","9003","20023108","2018/01/01 12:00:00","20023102","72023008","20023"
"完成活動任務1-9 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72023009","9003","20023109","2018/01/01 12:00:00","20023102","72023009","20023"
"完成活動任務1-10 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72023010","9003","20023110","2018/01/01 12:00:00","20023102","72023010","20023"
"完成活動任務1-11 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72023011","9003","20023111","2018/01/01 12:00:00","20023102","72023011","20023"
"完成活動任務1-12 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72023012","9003","20023112","2018/01/01 12:00:00","20023102","72023012","20023"
"完成活動任務1-13 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72023013","9003","20023113","2018/01/01 12:00:00","20023102","72023013","20023"
"完成活動任務1-14 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72023014","9003","20023114","2018/01/01 12:00:00","20023102","72023014","20023"
"完成活動任務1-15 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72023015","9003","20023115","2018/01/01 12:00:00","20023102","72023015","20023"
"完成活動任務1-1 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72023016","9003","20023201","2018/01/01 12:00:00","20023103","72023016","20023"
"完成活動任務1-2 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72023017","9003","20023202","2018/01/01 12:00:00","20023103","72023017","20023"
"完成活動任務1-3 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72023018","9003","20023203","2018/01/01 12:00:00","20023103","72023018","20023"
"完成活動任務1-4 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72023019","9003","20023204","2018/01/01 12:00:00","20023103","72023019","20023"
"完成活動任務1-5 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72023020","9003","20023205","2018/01/01 12:00:00","20023103","72023020","20023"
"打倒 1 隻好朋友X（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72023021","9001","660023101","2018/01/01 12:00:00","20023104","72023021","20023"
"打倒 1 隻好朋友X（HARD限定）","601","0","8007","2030/12/31 14:59:59","1","0","72023022","9001","660023201","2018/01/01 12:00:00","20023104","72023022","20023"
"打倒 1 隻好朋友X（VERY HARD限定）","601","0","8010","2030/12/31 14:59:59","1","0","72023023","9001","660023301","2018/01/01 12:00:00","20023104","72023023","20023"
"完成活動任務1-1 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72024001","9003","20024101","2018/01/01 12:00:00","20024102","72024001","20024"
"完成活動任務1-2 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72024002","9003","20024102","2018/01/01 12:00:00","20024102","72024002","20024"
"完成活動任務1-3 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72024003","9003","20024103","2018/01/01 12:00:00","20024102","72024003","20024"
"完成活動任務1-4 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72024004","9003","20024104","2018/01/01 12:00:00","20024102","72024004","20024"
"完成活動任務1-5 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72024005","9003","20024105","2018/01/01 12:00:00","20024102","72024005","20024"
"完成活動任務1-6 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72024006","9003","20024106","2018/01/01 12:00:00","20024102","72024006","20024"
"完成活動任務1-7 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72024007","9003","20024107","2018/01/01 12:00:00","20024102","72024007","20024"
"完成活動任務1-8 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72024008","9003","20024108","2018/01/01 12:00:00","20024102","72024008","20024"
"完成活動任務1-9 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72024009","9003","20024109","2018/01/01 12:00:00","20024102","72024009","20024"
"完成活動任務1-10 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72024010","9003","20024110","2018/01/01 12:00:00","20024102","72024010","20024"
"完成活動任務1-11 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72024011","9003","20024111","2018/01/01 12:00:00","20024102","72024011","20024"
"完成活動任務1-12 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72024012","9003","20024112","2018/01/01 12:00:00","20024102","72024012","20024"
"完成活動任務1-13 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72024013","9003","20024113","2018/01/01 12:00:00","20024102","72024013","20024"
"完成活動任務1-14 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72024014","9003","20024114","2018/01/01 12:00:00","20024102","72024014","20024"
"完成活動任務1-15 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72024015","9003","20024115","2018/01/01 12:00:00","20024102","72024015","20024"
"完成活動任務1-1 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72024016","9003","20024201","2018/01/01 12:00:00","20024103","72024016","20024"
"完成活動任務1-2 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72024017","9003","20024202","2018/01/01 12:00:00","20024103","72024017","20024"
"完成活動任務1-3 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72024018","9003","20024203","2018/01/01 12:00:00","20024103","72024018","20024"
"完成活動任務1-4 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72024019","9003","20024204","2018/01/01 12:00:00","20024103","72024019","20024"
"完成活動任務1-5 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72024020","9003","20024205","2018/01/01 12:00:00","20024103","72024020","20024"
"打倒 1 隻忍者首領半藏（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72024021","9001","660024101","2018/01/01 12:00:00","20024104","72024021","20024"
"打倒 1 隻忍者首領半藏（HARD限定）","601","0","8007","2030/12/31 14:59:59","1","0","72024022","9001","660024201","2018/01/01 12:00:00","20024104","72024022","20024"
"打倒 1 隻忍者首領半藏（VERY HARD限定）","601","0","8010","2030/12/31 14:59:59","1","0","72024023","9001","660024301","2018/01/01 12:00:00","20024104","72024023","20024"
"完成活動任務1-1 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72025001","9003","20025101","2018/01/01 12:00:00","20025102","72025001","20025"
"完成活動任務1-2 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72025002","9003","20025102","2018/01/01 12:00:00","20025102","72025002","20025"
"完成活動任務1-3 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72025003","9003","20025103","2018/01/01 12:00:00","20025102","72025003","20025"
"完成活動任務1-4 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72025004","9003","20025104","2018/01/01 12:00:00","20025102","72025004","20025"
"完成活動任務1-5 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72025005","9003","20025105","2018/01/01 12:00:00","20025102","72025005","20025"
"完成活動任務1-6 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72025006","9003","20025106","2018/01/01 12:00:00","20025102","72025006","20025"
"完成活動任務1-7 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72025007","9003","20025107","2018/01/01 12:00:00","20025102","72025007","20025"
"完成活動任務1-8 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72025008","9003","20025108","2018/01/01 12:00:00","20025102","72025008","20025"
"完成活動任務1-9 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72025009","9003","20025109","2018/01/01 12:00:00","20025102","72025009","20025"
"完成活動任務1-10 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72025010","9003","20025110","2018/01/01 12:00:00","20025102","72025010","20025"
"完成活動任務1-11 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72025011","9003","20025111","2018/01/01 12:00:00","20025102","72025011","20025"
"完成活動任務1-12 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72025012","9003","20025112","2018/01/01 12:00:00","20025102","72025012","20025"
"完成活動任務1-13 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72025013","9003","20025113","2018/01/01 12:00:00","20025102","72025013","20025"
"完成活動任務1-14 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72025014","9003","20025114","2018/01/01 12:00:00","20025102","72025014","20025"
"完成活動任務1-15 (NORMAL)","601","0","8004","2030/12/31 14:59:59","1","0","72025015","9003","20025115","2018/01/01 12:00:00","20025102","72025015","20025"
"完成活動任務1-1 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72025016","9003","20025201","2018/01/01 12:00:00","20025103","72025016","20025"
"完成活動任務1-2 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72025017","9003","20025202","2018/01/01 12:00:00","20025103","72025017","20025"
"完成活動任務1-3 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72025018","9003","20025203","2018/01/01 12:00:00","20025103","72025018","20025"
"完成活動任務1-4 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72025019","9003","20025204","2018/01/01 12:00:00","20025103","72025019","20025"
"完成活動任務1-5 (HARD)","601","0","8005","2030/12/31 14:59:59","1","0","72025020","9003","20025205","2018/01/01 12:00:00","20025103","72025020","20025"
"打倒 1 隻黑之王賈巴沃克（NORMAL限定）","601","0","8006","2030/12/31 14:59:59","1","0","72025021","9001","660025101","2018/01/01 12:00:00","20025104","72025021","20025"
"打倒 1 隻黑之王賈巴沃克（HARD限定）","601","0","8007","2030/12/31 14:59:59","1","0","72025022","9001","660025201","2018/01/01 12:00:00","20025104","72025022","20025"
