d6b5b2774e7222b2afdd25e4f7956d8b029a151cf58de96e295940c37df931a1,5ed586892e37274de3adb960aed460fa712f7c67306bd0cb7a2aeac33af14ec5,7a18bb6c01a0bdc3188c04a9b8c1eec54dcda822a08b6f2cc345c0f8cbffe498,c213c24b98526fe61d3f502d97b0a714edc17415a01ea3578f37f8cacaae2f3c,a98d7b7340d9452d63f4ce3ee83af8ae125094b500a3ba15d7c05bbd05f36645,cc421b0ce27179728e29f654f604dd55d7c55bf2d8fe25c35884ce9b30bbfb02,f85aa855b1abe5e0fa10046a4866187bdc099129eebd14375f6be36bff0ec05d,28e1f97bf363a9f0fb491970dcd96cd953264ec605b7475fcadede4e272d2277,484fa687107180ec861f7e5d15a054a938eb2808f180f87c71191955da684fff,ceb156b33ef097297740a9e49f8b2013da27993debff53d9a30818cf117b364a,d1d852f0a9a14b708fddb44bc85b3a122e231fdfb3271dbe961b9299b6c617e3,b59de837ff2795248c13b38737d60f49b05ade1b3ed13f018888e8badb21891c,b6af98746d749360f88f0008682279023333db09f28e800bfa5594f1e9f692a7,26c7baf55224f5e19ad90e0177f8ccda721281b10fa4060de0b1bfe9d65a41fa,d0c6e3b8589e263233fecd17791faaad470c9c3a1eeea78311d4b9ed630bcea4,7294ec5b7f39add7c3224f6cff8f4c19ac1c010ca5e7dc5f41c904483ddaba29,9c4fcaeadead9a51bc74e4d944a082e0361810a0791c8bdc9903227094f61943,abf10052288929694da1614d5a19bc63a5e43e5bc00880338f4280aa25d9f7ef,66d46e95cb3b84a7b333a25aacaeaaa845a43b8353515d42b883481e25c4397c,07ef1359add5170994538f04f667bbdb7013aabe8479bcc047ec26484610e988,1ced40f2d2564cc646e76faf292672a1357fbcce7b8ba69ae9fe3aace7b6687c,f76b0ebe6225a1c5169714c48f2e38090ea4bcad76cf32b2f8f861ec8df97b6b,8abb35a8eb8cf13c6a5191426bcd3b13942ebff9fc79c3e5ea3eb9f05cf262ca,ac548d3ae7e9c609b356f144994e9a3bd48963f8ec0b2a0a19d959df333ab144,ed236b1a43bba180a82f0d7eb3610b55756952cea3ccee768302f259053f8527,274dec9575e220b5bbb496367d3c3a2f1aa971e5ccf8499ba71773d4a3717b14,4ed765dfb75a94e4fb5660594f5b9b6e26ba904c2e1980254b0878881ead78ee,e58d0b53b368e398c83251a59b9d91057405e295ddc701802076facd4170537c,e20013123918d51900df2726b6b8f44829a8196201b350b27d13ba477ffbd0ac,99e80cce0cc5647f93b26c39bb8e45454927fca76484aa42362e2429c5a6a732,f86be41a6f253aeb0e76f09b2062c2b0da46575b5ff169abef8cb71cb9d0c542,a7be5c9dc48bd30518c9dabae729e353a921270679fe5717cd814948c9700679,8c9b57c62ee8ac202452cf18eeb26a65b483a3f58112d6a3b2189c79f18b5bf4,855405033089e12a841c5592a22346280ea92114fae83c38956efb2c1d3b9b60,af1a1162fb1dddd94cfcd3ea0f6c467fdfd585e28371ec8a84eda1b442d4f8fd,ba894f56f1d29560ff39c4ee3800324e2e7a020193d429a9f062b693ae473852,8be3e72d1a57b7c73d35d3e356ecb3581488c4a5e6a91d907c7f2c41445531be,cbd3ecdacf3e8608e5cc907fae0ecfda09c706547e03ecdf44e1935491b55f8f,f99ec7dd622a9882c4261445c9055de3df95f471bb008d8afa4cc048d5abd76f
"63.56","10","0","3.42","0","0","0","0","0","0.48","0","8.84","2","0","0","0","0","0","0","0","0","0","2.33","0","0","0","0","31108","0","0.33","0","30","0","0","0","110801","388.6","53.96","20000"
"74.16","10","0","3.99","0","0","0","0","0","0.64","0","11.78","3","0","0","0","0","0","0","0","0","0","2.72","0","0","0","0","31108","0","0.44","0","100","0","0","0","110801","453.3","71.94","30000"
"84.75","10","0","4.56","0","0","0","0","0","0.8","0","14.73","4","0","0","0","0","0","0","0","0","0","3.1","0","0","0","0","31108","0","0.55","0","120","0","0","0","110801","518.1","89.93","40000"
"95.35","10","0","5.13","0","0","0","0","0","0.96","0","17.67","5","0","0","0","0","0","0","0","0","0","3.49","0","0","0","0","31108","0","0.66","0","150","0","0","0","110801","582.8","108","50000"
"55.82","20","0","3.3","0","0","0","0","0","0.37","0","6.2","1","0","0","0","0","0","0","0","0","0","1.94","0","0","0","0","31109","0","0.22","0","15","0","0","0","110901","344.6","38.29","10000"
"66.98","20","0","3.96","0","0","0","0","0","0.56","0","9.3","2","0","0","0","0","0","0","0","0","0","2.33","0","0","0","0","31109","0","0.33","0","30","0","0","0","110901","413.5","57.44","20000"
"78.15","20","0","4.62","0","0","0","0","0","0.74","0","12.4","3","0","0","0","0","0","0","0","0","0","2.72","0","0","0","0","31109","0","0.44","0","100","0","0","0","110901","482.4","76.58","30000"
"89.31","20","0","5.28","0","0","0","0","0","0.93","0","15.5","4","0","0","0","0","0","0","0","0","0","3.1","0","0","0","0","31109","0","0.55","0","120","0","0","0","110901","551.4","95.73","40000"
"100.5","20","0","5.94","0","0","0","0","0","1.11","0","18.6","5","0","0","0","0","0","0","0","0","0","3.49","0","0","0","0","31109","0","0.66","0","150","0","0","0","110901","620.3","114.9","50000"
"0","0","0","2.62","0","4.42","0","0","0","0.29","0","0","1","0","0","0","0","0","10","0","0","0","2.85","0","0","39.76","0","31110","0","0.32","0","15","0","0","0","111001","412.1","45.78","10000"
"0","0","0","3.14","0","6.63","0","0","0","0.44","0","0","2","0","0","0","0","0","10","0","0","0","3.42","0","0","47.71","0","31110","0","0.48","0","30","0","0","0","111001","494.5","68.67","20000"
"0","0","0","3.67","0","8.84","0","0","0","0.58","0","0","3","0","0","0","0","0","10","0","0","0","3.99","0","0","55.66","0","31110","0","0.64","0","100","0","0","0","111001","576.9","91.56","30000"
"0","0","0","4.19","0","11.05","0","0","0","0.73","0","0","4","0","0","0","0","0","10","0","0","0","4.56","0","0","63.62","0","31110","0","0.8","0","120","0","0","0","111001","659.4","114.5","40000"
"0","0","0","4.72","0","13.26","0","0","0","0.87","0","0","5","0","0","0","0","0","10","0","0","0","5.13","0","0","71.57","0","31110","0","0.96","0","150","0","0","0","111001","741.8","137.4","50000"
"0","0","0","2.05","0","5.29","0","0","0","0.23","0","0","1","0","0","0","0","0","0","0","0","0","1.82","0","0","47.62","0","31111","0","0.2","0","15","0","0","0","111101","282","31.33","10000"
"0","0","0","2.46","0","7.94","0","0","0","0.35","0","0","2","0","0","0","0","0","0","0","0","0","2.18","0","0","57.14","0","31111","0","0.3","0","30","0","0","0","111101","338.4","47","20000"
"0","0","0","2.87","0","10.58","0","0","0","0.46","0","0","3","0","0","0","0","0","0","0","0","0","2.55","0","0","66.67","0","31111","0","0.4","0","100","0","0","0","111101","394.8","62.66","30000"
"0","0","0","3.28","0","13.23","0","0","0","0.58","0","0","4","0","0","0","0","0","0","0","0","0","2.91","0","0","76.19","0","31111","0","0.5","0","120","0","0","0","111101","451.2","78.33","40000"
"0","0","0","3.69","0","15.87","0","0","0","0.69","0","0","5","0","0","0","0","0","0","0","0","0","3.28","0","0","85.72","0","31111","0","0.6","0","150","0","0","0","111101","507.6","93.99","50000"
"56.39","15","0","2.62","0","0","0","0","0","0.29","0","6.27","1","0","0","0","0","0","0","0","0","0","2.39","0","0","0","0","31112","0","0.27","0","15","0","0","0","111201","344.6","38.29","10000"
"67.67","15","0","3.14","0","0","0","0","0","0.44","0","9.41","2","0","0","0","0","0","0","0","0","0","2.87","0","0","0","0","31112","0","0.41","0","30","0","0","0","111201","413.5","57.44","20000"
"78.95","15","0","3.67","0","0","0","0","0","0.58","0","12.54","3","0","0","0","0","0","0","0","0","0","3.35","0","0","0","0","31112","0","0.54","0","100","0","0","0","111201","482.4","76.58","30000"
"90.22","15","0","4.19","0","0","0","0","0","0.73","0","15.68","4","0","0","0","0","0","0","0","0","0","3.82","0","0","0","0","31112","0","0.68","0","120","0","0","0","111201","551.4","95.73","40000"
"101.5","15","0","4.72","0","0","0","0","0","0.87","0","18.81","5","0","0","0","0","0","0","0","0","0","4.3","0","0","0","0","31112","0","0.81","0","150","0","0","0","111201","620.3","114.9","50000"
"52.97","10","0","2.05","0","0","0","0","0","0.23","0","5.89","1","0","0","0","0","0","0","0","0","0","1.94","0","0","0","0","31113","0","0.22","0","15","0","0","0","111301","353.2","39.24","10000"
"63.56","10","0","2.46","0","0","0","0","0","0.35","0","8.84","2","0","0","0","0","0","0","0","0","0","2.33","0","0","0","0","31113","0","0.33","0","30","0","0","0","111301","423.8","58.86","20000"
"74.16","10","0","2.87","0","0","0","0","0","0.46","0","11.78","3","0","0","0","0","0","0","0","0","0","2.72","0","0","0","0","31113","0","0.44","0","100","0","0","0","111301","494.5","78.48","30000"
"84.75","10","0","3.28","0","0","0","0","0","0.58","0","14.73","4","0","0","0","0","0","0","0","0","0","3.1","0","0","0","0","31113","0","0.55","0","120","0","0","0","111301","565.1","98.1","40000"
"95.35","10","0","3.69","0","0","0","0","0","0.69","0","17.67","5","0","0","0","0","0","0","0","0","0","3.49","0","0","0","0","31113","0","0.66","0","150","0","0","0","111301","635.8","117.8","50000"
"0","0","0","2.05","0","5.13","0","0","0","0.23","0","0","1","0","0","0","0","0","0","0","0","0","2.05","0","0","46.14","0","31114","0","0.23","0","15","0","0","0","111401","286.3","31.81","10000"
"0","0","0","2.46","0","7.7","0","0","0","0.35","0","0","2","0","0","0","0","0","0","0","0","0","2.46","0","0","55.37","0","31114","0","0.35","0","30","0","0","0","111401","343.6","47.72","20000"
"0","0","0","2.87","0","10.26","0","0","0","0.46","0","0","3","0","0","0","0","0","0","0","0","0","2.87","0","0","64.6","0","31114","0","0.46","0","100","0","0","0","111401","400.8","63.62","30000"
"0","0","0","3.28","0","12.83","0","0","0","0.58","0","0","4","0","0","0","0","0","0","0","0","0","3.28","0","0","73.82","0","31114","0","0.58","0","120","0","0","0","111401","458.1","79.53","40000"
"0","0","0","3.69","0","15.39","0","0","0","0.69","0","0","5","0","0","0","0","0","0","0","0","0","3.69","0","0","83.05","0","31114","0","0.69","0","150","0","0","0","111401","515.3","95.43","50000"
"58.78","15","0","2.62","0","0","0","0","0","0.29","0","6.53","1","0","0","0","0","0","0","0","0","0","2.39","0","0","0","0","31115","0","0.27","0","15","0","0","0","111501","323.8","35.97","10000"
"70.54","15","0","3.14","0","0","0","0","0","0.44","0","9.8","2","0","0","0","0","0","0","0","0","0","2.87","0","0","0","0","31115","0","0.41","0","30","0","0","0","111501","388.6","53.96","20000"
"82.29","15","0","3.67","0","0","0","0","0","0.58","0","13.06","3","0","0","0","0","0","0","0","0","0","3.35","0","0","0","0","31115","0","0.54","0","100","0","0","0","111501","453.3","71.94","30000"
"94.05","15","0","4.19","0","0","0","0","0","0.73","0","16.33","4","0","0","0","0","0","0","0","0","0","3.82","0","0","0","0","31115","0","0.68","0","120","0","0","0","111501","518.1","89.93","40000"
"105.8","15","0","4.72","0","0","0","0","0","0.87","0","19.59","5","0","0","0","0","0","0","0","0","0","4.3","0","0","0","0","31115","0","0.81","0","150","0","0","0","111501","582.8","108","50000"
"42.49","10","0","2.96","0","0","0","0","0","0.33","0","4.72","1","0","0","0","0","0","0","0","0","0","2.39","0","0","0","0","31116","0","0.27","0","15","0","0","0","111601","392.5","43.61","10000"
"50.99","10","0","3.55","0","0","0","0","0","0.5","0","7.08","2","0","0","0","0","0","0","0","0","0","2.87","0","0","0","0","31116","0","0.41","0","30","0","0","0","111601","471","65.42","20000"
"59.49","10","0","4.14","0","0","0","0","0","0.66","0","9.44","3","0","0","0","0","0","0","0","0","0","3.35","0","0","0","0","31116","0","0.54","0","100","0","0","0","111601","549.5","87.22","30000"
"67.98","10","0","4.74","0","0","0","0","0","0.83","0","11.8","4","0","0","0","0","0","0","0","0","0","3.82","0","0","0","0","31116","0","0.68","0","120","0","0","0","111601","628","109.1","40000"
"76.48","10","0","5.33","0","0","0","0","0","0.99","0","14.16","5","0","0","0","0","0","0","0","0","0","4.3","0","0","0","0","31116","0","0.81","0","150","0","0","0","111601","706.5","130.9","50000"
"0","0","0","2.51","0","6.47","0","0","0","0.28","0","0","1","0","0","0","0","0","0","0","0","0","2.16","0","0","58.22","0","31117","0","0.24","0","15","0","0","0","111701","344.6","38.29","10000"
"0","0","0","3.01","0","9.71","0","0","0","0.42","0","0","2","0","0","0","0","0","0","0","0","0","2.59","0","0","69.86","0","31117","0","0.36","0","30","0","0","0","111701","413.5","57.44","20000"
"0","0","0","3.51","0","12.94","0","0","0","0.56","0","0","3","0","0","0","0","0","0","0","0","0","3.02","0","0","81.51","0","31117","0","0.48","0","100","0","0","0","111701","482.4","76.58","30000"
"0","0","0","4.02","0","16.18","0","0","0","0.7","0","0","4","0","0","0","0","0","0","0","0","0","3.46","0","0","93.15","0","31117","0","0.6","0","120","0","0","0","111701","551.4","95.73","40000"
"0","0","0","4.52","0","19.41","0","0","0","0.84","0","0","5","0","0","0","0","0","0","0","0","0","3.89","0","0","104.8","0","31117","0","0.72","0","150","0","0","0","111701","620.3","114.9","50000"
"52.97","15","0","2.39","0","0","0","0","0","0.27","0","5.89","1","0","0","0","0","0","0","0","0","0","2.16","0","0","0","0","31118","0","0.24","0","15","0","0","0","111801","396.9","44.1","10000"
"63.56","15","0","2.87","0","0","0","0","0","0.41","0","8.84","2","0","0","0","0","0","0","0","0","0","2.59","0","0","0","0","31118","0","0.36","0","30","0","0","0","111801","476.3","66.15","20000"
"74.16","15","0","3.35","0","0","0","0","0","0.54","0","11.78","3","0","0","0","0","0","0","0","0","0","3.02","0","0","0","0","31118","0","0.48","0","100","0","0","0","111801","555.7","88.2","30000"
"84.75","15","0","3.82","0","0","0","0","0","0.68","0","14.73","4","0","0","0","0","0","0","0","0","0","3.46","0","0","0","0","31118","0","0.6","0","120","0","0","0","111801","635","110.3","40000"
"95.35","15","0","4.3","0","0","0","0","0","0.81","0","17.67","5","0","0","0","0","0","0","0","0","0","3.89","0","0","0","0","31118","0","0.72","0","150","0","0","0","111801","714.4","132.3","50000"
"39.99","5","0","3.76","0","0","0","0","0","0.42","0","4.44","1","0","0","0","0","0","0","0","0","0","3.53","0","0","0","0","31119","0","0.39","0","15","0","0","0","111901","396.9","44.1","10000"
"47.99","5","0","4.51","0","0","0","0","0","0.63","0","6.66","2","0","0","0","0","0","0","0","0","0","4.24","0","0","0","0","31119","0","0.59","0","30","0","0","0","111901","476.3","66.15","20000"
"55.99","5","0","5.26","0","0","0","0","0","0.84","0","8.88","3","0","0","0","0","0","0","0","0","0","4.94","0","0","0","0","31119","0","0.78","0","100","0","0","0","111901","555.7","88.2","30000"
"63.98","5","0","6.02","0","0","0","0","0","1.05","0","11.1","4","0","0","0","0","0","0","0","0","0","5.65","0","0","0","0","31119","0","0.98","0","120","0","0","0","111901","635","110.3","40000"
"71.98","5","0","6.77","0","0","0","0","0","1.26","0","13.32","5","0","0","0","0","0","0","0","0","0","6.35","0","0","0","0","31119","0","1.17","0","150","0","0","0","111901","714.4","132.3","50000"
"0","0","0","2.28","0","5.24","0","0","0","0.25","0","0","1","0","0","0","0","0","0","0","0","0","1.71","0","0","47.16","0","31120","0","0.19","0","15","0","0","0","112001","282","31.33","10000"
"0","0","0","2.74","0","7.86","0","0","0","0.38","0","0","2","0","0","0","0","0","0","0","0","0","2.05","0","0","56.59","0","31120","0","0.29","0","30","0","0","0","112001","338.4","47","20000"
"0","0","0","3.19","0","10.48","0","0","0","0.5","0","0","3","0","0","0","0","0","0","0","0","0","2.39","0","0","66.02","0","31120","0","0.38","0","100","0","0","0","112001","394.8","62.66","30000"
"0","0","0","3.65","0","13.1","0","0","0","0.63","0","0","4","0","0","0","0","0","0","0","0","0","2.74","0","0","75.46","0","31120","0","0.48","0","120","0","0","0","112001","451.2","78.33","40000"
"0","0","0","4.1","0","15.72","0","0","0","0.75","0","0","5","0","0","0","0","0","0","0","0","0","3.08","0","0","84.89","0","31120","0","0.57","0","150","0","0","0","112001","507.6","93.99","50000"
"0","0","0","1.82","0","4.38","0","0","0","0.2","0","0","1","0","0","0","0","0","0","0","0","0","2.51","0","0","39.42","0","31121","0","0.28","0","15","0","0","0","112101","333.2","37.03","10000"
"0","0","0","2.18","0","6.57","0","0","0","0.3","0","0","2","0","0","0","0","0","0","0","0","0","3.01","0","0","47.3","0","31121","0","0.42","0","30","0","0","0","112101","399.8","55.55","20000"
"0","0","0","2.55","0","8.76","0","0","0","0.4","0","0","3","0","0","0","0","0","0","0","0","0","3.51","0","0","55.19","0","31121","0","0.56","0","100","0","0","0","112101","466.5","74.06","30000"
"0","0","0","2.91","0","10.95","0","0","0","0.5","0","0","4","0","0","0","0","0","0","0","0","0","4.02","0","0","63.07","0","31121","0","0.7","0","120","0","0","0","112101","533.1","92.58","40000"
"0","0","0","3.28","0","13.14","0","0","0","0.6","0","0","5","0","0","0","0","0","0","0","0","0","4.52","0","0","70.96","0","31121","0","0.84","0","150","0","0","0","112101","599.8","111.1","50000"
"0","0","0","2.51","0","4.23","0","0","0","0.28","0","0","1","0","0","0","0","0","0","0","0","0","2.28","0","0","38.05","0","31122","0","0.25","0","15","0","0","0","112201","329","36.56","10000"
"0","0","0","3.01","0","6.35","0","0","0","0.42","0","0","2","0","0","0","0","0","0","0","0","0","2.74","0","0","45.66","0","31122","0","0.38","0","30","0","0","0","112201","394.8","54.84","20000"
"0","0","0","3.51","0","8.46","0","0","0","0.56","0","0","3","0","0","0","0","0","0","0","0","0","3.19","0","0","53.27","0","31122","0","0.5","0","100","0","0","0","112201","460.6","73.12","30000"
"0","0","0","4.02","0","10.58","0","0","0","0.7","0","0","4","0","0","0","0","0","0","0","0","0","3.65","0","0","60.88","0","31122","0","0.63","0","120","0","0","0","112201","526.4","91.4","40000"
"0","0","0","4.52","0","12.69","0","0","0","0.84","0","0","5","0","0","0","0","0","0","0","0","0","4.1","0","0","68.49","0","31122","0","0.75","0","150","0","0","0","112201","592.2","109.7","50000"
"45.23","10","0","2.05","0","0","0","0","0","0.23","0","5.03","1","0","0","0","0","0","0","0","0","0","2.05","0","0","0","0","31123","0","0.23","0","15","0","0","0","112301","290.5","32.28","10000"
"54.28","10","0","2.46","0","0","0","0","0","0.35","0","7.55","2","0","0","0","0","0","0","0","0","0","2.46","0","0","0","0","31123","0","0.35","0","30","0","0","0","112301","348.6","48.42","20000"
"63.32","10","0","2.87","0","0","0","0","0","0.46","0","10.06","3","0","0","0","0","0","0","0","0","0","2.87","0","0","0","0","31123","0","0.46","0","100","0","0","0","112301","406.7","64.56","30000"
"72.37","10","0","3.28","0","0","0","0","0","0.58","0","12.58","4","0","0","0","0","0","0","0","0","0","3.28","0","0","0","0","31123","0","0.58","0","120","0","0","0","112301","464.8","80.7","40000"
"81.41","10","0","3.69","0","0","0","0","0","0.69","0","15.09","5","0","0","0","0","0","0","0","0","0","3.69","0","0","0","0","31123","0","0.69","0","150","0","0","0","112301","522.9","96.84","50000"
"44.32","10","0","2.28","0","0","0","0","0","0.25","0","4.92","1","0","0","0","0","0","0","0","0","0","2.05","0","0","0","0","31124","0","0.23","0","15","0","0","0","112401","290.5","32.28","10000"
"53.18","10","0","2.74","0","0","0","0","0","0.38","0","7.38","2","0","0","0","0","0","0","0","0","0","2.46","0","0","0","0","31124","0","0.35","0","30","0","0","0","112401","348.6","48.42","20000"
"62.05","10","0","3.19","0","0","0","0","0","0.5","0","9.84","3","0","0","0","0","0","0","0","0","0","2.87","0","0","0","0","31124","0","0.46","0","100","0","0","0","112401","406.7","64.56","30000"
"70.91","10","0","3.65","0","0","0","0","0","0.63","0","12.3","4","0","0","0","0","0","0","0","0","0","3.28","0","0","0","0","31124","0","0.58","0","120","0","0","0","112401","464.8","80.7","40000"
"79.78","10","0","4.1","0","0","0","0","0","0.75","0","14.76","5","0","0","0","0","0","0","0","0","0","3.69","0","0","0","0","31124","0","0.69","0","150","0","0","0","112401","522.9","96.84","50000"
"31.78","10","0","4.1","0","0","0","0","0","0.46","0","3.53","1","0","0","0","0","0","0","0","0","0","3.08","0","0","0","0","31125","0","0.34","0","15","0","0","0","112501","480.4","53.38","10000"
"38.14","10","0","4.92","0","0","0","0","0","0.69","0","5.3","2","0","0","0","0","0","0","0","0","0","3.7","0","0","0","0","31125","0","0.51","0","30","0","0","0","112501","576.5","80.07","20000"
"44.49","10","0","5.74","0","0","0","0","0","0.92","0","7.06","3","0","0","0","0","0","0","0","0","0","4.31","0","0","0","0","31125","0","0.68","0","100","0","0","0","112501","672.6","106.8","30000"
"50.85","10","0","6.56","0","0","0","0","0","1.15","0","8.83","4","0","0","0","0","0","0","0","0","0","4.93","0","0","0","0","31125","0","0.85","0","120","0","0","0","112501","768.6","133.5","40000"
"57.2","10","0","7.38","0","0","0","0","0","1.38","0","10.59","5","0","0","0","0","0","0","0","0","0","5.54","0","0","0","0","31125","0","1.02","0","150","0","0","0","112501","864.7","160.2","50000"
"0","0","0","2.39","0","4.59","0","0","0","0.27","0","0","1","0","0","0","0","0","0","0","0","0","2.16","0","0","41.35","0","31126","0","0.24","0","15","0","0","0","112601","307.6","34.18","10000"
"0","0","0","2.87","0","6.89","0","0","0","0.41","0","0","2","0","0","0","0","0","0","0","0","0","2.59","0","0","49.62","0","31126","0","0.36","0","30","0","0","0","112601","369.1","51.27","20000"
"0","0","0","3.35","0","9.18","0","0","0","0.54","0","0","3","0","0","0","0","0","0","0","0","0","3.02","0","0","57.89","0","31126","0","0.48","0","100","0","0","0","112601","430.6","68.36","30000"
"0","0","0","3.82","0","11.48","0","0","0","0.68","0","0","4","0","0","0","0","0","0","0","0","0","3.46","0","0","66.16","0","31126","0","0.6","0","120","0","0","0","112601","492.2","85.45","40000"
"0","0","0","4.3","0","13.77","0","0","0","0.81","0","0","5","0","0","0","0","0","0","0","0","0","3.89","0","0","74.43","0","31126","0","0.72","0","150","0","0","0","112601","553.7","102.6","50000"
"51.38","15","0","2.51","0","0","0","0","0","0.28","0","5.71","1","0","0","0","0","0","0","0","0","0","2.62","0","0","0","0","31127","0","0.29","0","15","0","0","0","112701","323.8","35.97","10000"
"61.66","15","0","3.01","0","0","0","0","0","0.42","0","8.57","2","0","0","0","0","0","0","0","0","0","3.14","0","0","0","0","31127","0","0.44","0","30","0","0","0","112701","388.6","53.96","20000"
"71.93","15","0","3.51","0","0","0","0","0","0.56","0","11.42","3","0","0","0","0","0","0","0","0","0","3.67","0","0","0","0","31127","0","0.58","0","100","0","0","0","112701","453.3","71.94","30000"
"82.21","15","0","4.02","0","0","0","0","0","0.7","0","14.28","4","0","0","0","0","0","0","0","0","0","4.19","0","0","0","0","31127","0","0.73","0","120","0","0","0","112701","518.1","89.93","40000"
"92.48","15","0","4.52","0","0","0","0","0","0.84","0","17.13","5","0","0","0","0","0","0","0","0","0","4.72","0","0","0","0","31127","0","0.87","0","150","0","0","0","112701","582.8","108","50000"
"48.65","15","0","2.51","0","0","0","0","0","0.28","0","5.41","1","0","0","0","0","0","0","0","0","0","2.28","0","0","0","0","31128","0","0.25","0","15","0","0","0","112801","363.1","40.34","10000"
"58.38","15","0","3.01","0","0","0","0","0","0.42","0","8.12","2","0","0","0","0","0","0","0","0","0","2.74","0","0","0","0","31128","0","0.38","0","30","0","0","0","112801","435.7","60.51","20000"
"68.11","15","0","3.51","0","0","0","0","0","0.56","0","10.82","3","0","0","0","0","0","0","0","0","0","3.19","0","0","0","0","31128","0","0.5","0","100","0","0","0","112801","508.3","80.68","30000"
"77.84","15","0","4.02","0","0","0","0","0","0.7","0","13.53","4","0","0","0","0","0","0","0","0","0","3.65","0","0","0","0","31128","0","0.63","0","120","0","0","0","112801","581","100.9","40000"
