0350f9bb311b80f41dea328eb2d19a4075919a12b6c2d0a62f65e7596e5411d7,856df8fdbb268160b165495fc35ca5b886264f06c504b6b34a4d148c1116f5d3,102c14977476e7965604eb529e2acac69f4a615c393df629407db9c58bf44836,8e66b0f59cb055ec1dec56a3770c0c81fa6436207106951c6ab6ba6cb94cb2c5,dc978bb71a4a0240f06b0b13089d93918662f18deddead475c579832ba2bd1ae,cbcde45db05d22aea11af99e4aec725a6be506ae1ac062cf483e8038296c0104,1e7097b84e4c4ddbceabd3af12f42060ecc96c83a32d3d2bc58046f1c3d07955
"2","6","0","1620029","籃球比賽中，教練被宣判技術犯規的罰則為對方罰球兩次。","1","2"
"2","6","0","1620032","網球中，「０分」稱為「Love」。","1","2"
"2","6","0","1620033","籃球比賽中，第一個動作是「爭球」。","1","2"
"2","6","0","1620034","撞球中，撞球桌上的洞稱為「Cup」。","1","2"
"2","6","0","1620035","足球比賽中，踢角球時，必須先將角旗桿移除，","1","2"
"2","6","0","1620036","像握手一樣握著桌球拍的握法稱為「橫式握拍」。","1","2"
"2","6","0","1620039","賽馬運動中，騎乘馬的人稱為「馬主」。","1","2"
"2","6","0","1620040","世界運動會（World Games）每四年於夏季奧運會之隔年舉辦。","1","2"
"2","6","0","1620041","被稱為「Backstroke」的游泳姿勢是「蛙式」。","1","2"
"2","6","0","1620042","在跳馬中，若選手在比賽過程中，著地時由教練保護者扣２分。","1","2"
"2","6","0","1620044","棒球的日間比賽稱為「Nighter」。","1","2"
"2","6","0","1620047","泳池的「短水道」是指「25m」的水道。","1","2"
"2","6","0","1620048","角界指的是「相撲」的世界。","1","2"
"2","6","0","1620049","籃球中的走步違例，是指持球後走超過「２步」的狀況。","1","2"
"2","6","0","1620050","在賽馬場中，於賽前觀察馬匹的地方稱為「圍場」。","1","2"
"2","6","0","1620051","「Lucha Libre」指的是「拳擊」。","1","2"
"2","6","0","1620052","田徑選手的跑姿中，大步奔跑的跑法稱為「高步幅跑法」。","1","2"
"2","6","0","1620054","衝浪中，海浪形成的隧道稱為「Hole」。","1","2"
"2","6","0","1620057","馬球運動中使用的動物是「馬」。","1","2"
"2","6","0","1620058","排球比賽中，主要負責托球的選手稱為「Receiver」。","1","2"
"2","6","0","1620059","拳擊中，表示手臂長度的是「臂展」。","1","2"
"2","6","0","1620060","田徑賽中，400公尺全程必須採分道跑。","1","2"
"2","6","0","1621001","宮子（聖誕節）所拿的武器是「湯匙」。","1","1"
"2","6","0","1621002","似似花（新年）在隊伍中的站位是「後衛」。","1","1"
"2","6","0","1621003","智（魔法少女）的技能「閃耀之劍」所造成的傷害是「魔法傷害」。","1","1"
"2","6","0","1621004","於露娜之塔第100層中會出現「電光‧怪人」。","1","1"
"2","6","0","1621005","惠理子（情人節）所拿的武器是「打蛋器形狀的斧頭」。","1","1"
"3","6","0","1630001","被稱為「水上格鬥技」的是「水球」。","1","2"
"3","6","0","1630003","保齡球中，相對於個人的專用球，保齡球場所準備的球則是「公用球」。","1","2"
"3","6","0","1630004","硬式棒球的球共有「108」條縫線。","1","2"
"3","6","0","1630006","每年相撲正式比賽結束後，於土俵上進行的儀式稱為「取矢式」。","1","2"
"3","6","0","1630007","擊劍術語基本上都是「英文」。","1","2"
"3","6","0","1630010","飛鏢比賽中，單次投擲最高可獲得的分數是「60分」。","1","2"
"3","6","0","1630011","首屆卡巴迪世界盃於2010年在印度舉行。","1","2"
"3","6","0","1630012","摔角中，擔任正派角色的選手，英文稱為「Heel」。","1","2"
"3","6","0","1630014","飛鏢標靶中心的是「Hawkeye」。","1","2"
"3","6","0","1630015","射箭箭靶的中央為「紅色」。","1","2"
"3","6","0","1630016","相撲土俵中央附近的２條白線稱為「分隔線」。","1","2"
"3","6","0","1630018","籃球比賽中，在對方中籃後發端線界外球，不可以將球傳給站在底線外的隊友。","1","2"
"3","6","0","1630020","籃球規則中，當球進入前場後，無持球的進攻方球員不可以在禁區超過３秒。","1","2"
"3","6","0","1630021","相撲中，將對手逼到邊界的同時，自己的腳卻先踏出土俵稱為「疾步」。","1","2"
"3","6","0","1630022","拳擊中，故意瞄準對手的後腦出拳稱為「Rabbit Punch」。","1","2"
"3","6","0","1630023","單板滑雪中，前進時左腳在前為Regular，而右腳在前的站姿稱為「Goofy」。","1","2"
"3","6","0","1630026","棒球中，要三振時捕手未接到球，打者跑到一壘的狀況稱為「活球三振」。","1","2"
"3","6","0","1630027","棒球投手用來沾抹止滑粉的白色袋子名稱為「Rosin Bag」。","1","2"
"3","6","0","1630028","棒球中，投手投出讓捕手無法接住的壞球被稱為「暴投」。","1","2"
"3","6","0","1630029","保齡球中，交互投出Strike和Spare的話，一局的分數是「100分」。","1","2"
"3","6","0","1630030","飛鏢鏢靶上標示分數的數字中，最大的是「20」。","1","2"
"3","6","0","1630031","飛鏢比賽中，一輪的總分超過100時稱為「Mega」。","1","2"
"3","6","0","1630033","混合泳接力中，第一種游泳姿勢是「蝶式」。","1","2"
"3","6","0","1630034","高爾夫球中，中間有彎曲的球道稱為「Dog Leg」。","1","2"
"3","6","0","1630035","國際拔河規則中，繩子的材料為「尼龍」。","1","2"
"3","6","0","1630036","跳台滑雪的姿勢分，每位裁判各可以給到「滿分100分」。","1","2"
"3","6","0","1630038","相撲技巧中，在對手面前拍掌的戰法稱為「貓騙」。","1","2"
"3","6","0","1630039","高爾夫球中，一般用來於沙坑內擊球的球桿是「Driver」。","1","2"
"3","6","0","1630040","足球中，當後衛移動到前線參與攻擊時稱為「疊瓦式助攻」。","1","2"
"3","6","0","1630041","橄欖球是源於「對足球太過著迷以致將球拿在手中」的想法而誕生。","1","2"
"3","6","0","1630043","打雪仗的國際規則中，１隊共有「７人」出賽。","1","2"
"3","6","0","1630044","網球中，球拍上的線稱為「Gut」。","1","2"
"3","6","0","1630045","網球中，拿下我方的發球局稱為「Break」。","1","2"
"3","6","0","1630047","排球中，後衛選手進行的攻擊稱為「Behind Attack」。","1","2"
"3","6","0","1630048","排球比賽中，主要負責防守的選手稱為「自由球員」。","1","2"
"3","6","0","1630051","柔道中，取得「３次」半勝就等於得到一勝。","1","2"
"3","6","0","1630052","劍道中，擊打後的精神和身體保持警戒狀態稱為「殘心」。","1","2"
"3","6","0","1630053","室內足球的規則中，由守門員投球以重新開始比賽稱為「球門球」。","1","2"
"3","6","0","1630054","槌球的場地上，共有「３個」球門。","1","2"
"3","6","0","1630055","槌球比賽中，１隊共有「４人」參加。","1","2"
"3","6","0","1630057","與劍道類似的運動為「薙刀」，也稱為「長刀」。","1","2"
"3","6","0","1630058","桌球中的「Towelling Off」是指「用毛巾擦汗」。","1","2"
"3","6","0","1630059","桌球的雙打比賽中，由兩人中較容易擊球的人來打球。","1","2"
"3","6","0","1630060","棒球中，由非守備球員來代替投手進入打席的制度稱為「DH制」。","1","2"
"3","6","0","1630061","「正中紅心」的語源是來自於「射箭」。","1","2"
"3","6","0","1631001","小遊戲「飛奔吧常夏！　極限沙灘搶旗」中貪吃佩可的必殺技效果是「速度上升」。","1","1"
"3","6","0","1631002","小遊戲「飛奔吧常夏！　極限沙灘搶旗」中可可蘿的必殺技效果是「速度上升」。","1","1"
"3","6","0","1631003","依里（天使）的專用裝備１是「幸福天使之箭」，茜里（天使）的專用裝備１是「幸福天使之弓」。","1","1"
"3","6","0","1631004","小遊戲「猛訓打擊道！　 美里的全壘打訓練場」中，美里的球種「只有直球」。","1","1"
"3","6","0","1631005","小遊戲「猛訓打擊道！　 美里的全壘打訓練場」的打者中，擊球率為S的是「綾音」。","1","1"
"1","1","0","2110001","將電腦程式上的錯誤用有「蟲」這個意思表現的英文單字是？","2","2"
"1","1","0","2110003","「High Tech」、「Nano Tech」的「Tech」是哪個英文單字的縮寫？","2","2"
"1","1","0","2110005","下列何者是被稱作「Avalanche」，會在雪山發生的現象？","2","2"
"1","1","0","2110006","能在生活中種種事物上派上用場的「Magnet」是指什麼？","2","2"
"1","1","0","2110007","英文中海是「Sea」，那大洋是？","2","2"
"1","1","0","2110008","「@」的唸法是？","2","2"
"1","1","0","2110010","「向陽」指的是什麼樣的地方？","2","2"
"1","1","0","2110011","將數據更新成最新版本的行為叫什麼？","2","2"
"1","1","0","2110012","伴隨著猛烈飛雪的強風名叫什麼？","2","2"
"1","1","0","2110014","下列哪個英文單字代表的水果是紫色？","2","2"
"1","1","0","2110016","天空與地面的境界線叫什麼？","2","2"
"1","1","0","2110018","以某種顏色的名稱，形容想要讓某段過去沒發生過，叫「什麼歷史」？","2","2"
"1","1","0","2110019","英語中的「Soy Sauce」指的是什麼調味料？","2","2"
"1","1","0","2110021","下列哪個英文單字不是代表交通工具？","2","2"
"1","1","0","2110022","哪個成語表示情況越弄越糟？","2","2"
"1","1","0","2110023","英文中，「肝臟」意思的詞是哪個？","2","2"
"1","1","0","2110024","如何稱呼新落成劇場的首次使用？","2","2"
"1","1","0","2110025","下列選項中，何者是指硬幣？","2","2"
"1","1","0","2110026","下列選項中，何者是泛指「服飾」的用語？","2","2"
"1","1","0","2110028","英文中的「Watermark」，是指哪項防止紙幣偽造的措施？","2","2"
"1","1","0","2110031","下列哪個英文單字代表的生物是４隻腳？","2","2"
"1","1","0","2110032","下面哪個字的讀音跟「踉」蹌的「踉」一樣？","2","2"
"1","1","0","2110034","下面哪個成語是形容原本很強的人又變得更強？","2","2"
"1","1","0","2110035","下面哪個成語不是形容努力最後失敗？","2","2"
"1","1","0","2110036","下面哪個成語形容無法忍受？","2","2"
"1","1","0","2110037","俗話說的「炒魷魚」是什麼意思？","2","2"
"1","1","0","2110038","「棋逢敵手」意指？","2","2"
"1","1","0","2110039","「Lily」指的是哪種花？","2","2"
"1","1","0","2110040","請選擇正確的單字：I'm  ＿＿＿ on you.","2","2"
"1","1","0","2110041","請選擇正確的單字：＿＿＿ is not a fruit.","2","2"
"1","1","0","2110042","俗稱「水部」的部首怎麼寫？","2","2"
"1","1","0","2110043","下列選項中，何者是俗稱「兩點水」的部首？","2","2"
"1","1","0","2110044","組合「十月十日」這四個字，可以得出哪個字？","2","2"
"1","1","0","2110045","「Durian」指的是哪種水果？","2","2"
"1","1","0","2110046","下列選項中，何者是「運動會選手ㄒㄩㄢ　ㄕˋ」的中文？","2","2"
"1","1","0","2110047","下列選項中，何者是「早上六點ㄑㄧˇㄔㄨㄤˊ」的中文？","2","2"
"1","1","0","2110049","皆能接在「服輸」、「平等」、「可能」前的字是哪個？","2","2"
"1","1","0","2110050","皆能接在「凡」、「常」、「州」前的字是哪個？","2","2"
"1","1","0","2110051","皆能接在「限」、「形」、「比」前的字是哪個？","2","2"
"1","1","0","2110052","皆能接在「成年」、「完成」、「發表」前的字是哪個？","2","2"
"1","1","0","2110053","形容馬上就厭倦，無法長久的俗語是什麼？","2","2"
"1","1","0","2110054","「Soluble」的意思是？","2","2"
"1","1","0","2110056","人有「四喜」，下列何者為非？","2","2"
"1","1","0","2110058","四字成語「○發○中」之中，共通的數字○是什麼？","2","2"
"1","1","0","2110060","四字成語「○全○美」之中，共通的數字○是什麼？","2","2"
"1","1","0","2111001","真步在才能開花成★5時獲得的稱號是？","2","1"
"1","1","0","2111002","美空在才能開花成★5時獲得的稱號是？","2","1"
"1","1","0","2111003","「精靈族：居住在阿斯特朗的四大種族之一。特徵為○○○。」○○○中是下列哪個詞彙？","2","1"
"1","1","0","2111004","由真步擔任公會長的○○自衛隊，○○中是下列哪個詞彙？","2","1"
"1","1","0","2111005","下列何者是可以增加角色羈絆值30點的道具？","2","1"
"2","1","0","2120002","下列哪個英文單字不是工具？","2","2"
"2","1","0","2120004","下列哪個英文單字不是建物？","2","2"
"2","1","0","2120005","「創傷後壓力症候群」的英文縮寫是什麼？","2","2"
"2","1","0","2120006","下列哪一個台灣的天氣符號代表「熱帶性低氣壓」？","2","2"
"2","1","0","2120009","酒中沒有水，簡直如見鬼，猜一個中文字。","2","2"
"2","1","0","2120011","「削足適履」的意思是什麼？","2","2"
"2","1","0","2120012","「賀電」、「電唁」中的「電」是指什麼？","2","2"
"2","1","0","2120013","英文的「Sweet Cooking Sake」指的是什麼調味料？","2","2"
"2","1","0","2120014","下列哪一個英文單字代表「行程」？","2","2"
"2","1","0","2120016","「映雪囊螢」的意思是什麼？","2","2"
"2","1","0","2120017","「朱顏鶴髮」的意思是什麼？","2","2"
"2","1","0","2120018","下列選項中，何者是指「高速公路」？","2","2"
"2","1","0","2120021","下列哪個成語不是毫無效果的意思？","2","2"
"2","1","0","2120022","下列哪個成語不是小氣的意思？","2","2"
"2","1","0","2120023","下列哪個成語不是說什麼都沒用的意思？","2","2"
"2","1","0","2120025","下列哪個成語不是指不可能的意思？","2","2"
"2","1","0","2120026","下列哪個成語不是在形容數量非常少的意思？","2","2"
"2","1","0","2120027","四字成語「ㄧ　ㄓㄠ　ㄧ　ㄒㄧˋ」怎麼寫？","2","2"
"2","1","0","2120028","下雨時用的雨具「ㄙㄢˇ」，寫成字的時候有幾個「人」？","2","2"
"2","1","0","2120029","英語打招呼時說的「哈囉」，正確拼法是哪個？","2","2"
"2","1","0","2120031","形容行事猶豫，不能當機立斷的四字成語是？","2","2"
"2","1","0","2120033","一個星期之中，英文是「F」開頭的是星期幾？","2","2"
"2","1","0","2120034","一個星期之中，英文是「W」開頭的是星期幾？","2","2"
"2","1","0","2120035","推理小說中，殺人事件的被害者在死前留下的訊息叫什麼？","2","2"
"2","1","0","2120036","攻擊敵人時所說的「射人先射○」的○是什麼？","2","2"
"2","1","0","2120037","古代說的「茅房」是指家中的哪裡？","2","2"
"2","1","0","2120038","「犇」的念法同哪個字？","2","2"
"2","1","0","2120039","「握手寒○」的○是哪個字？","2","2"
"2","1","0","2120042","「○譁吵鬧」的○是哪個字？","2","2"
"2","1","0","2120045","「朝」夕相處的「朝」跟下列哪個選項的「朝」讀音一樣？","2","2"
