e1541ca86a77508452882e556e4e7db56a8783d6ed63171087bc9e8069661b0c,dcef78fa1bf4556472c7c8bdf458708d994b2ed5b573ea0e879c4cfa0e9d638c,261662590851092ebd76ebc4d1444ef48da4239e8efe4318870d4f770e51c0ad,e812a8166fb9080096a01b1f50a07ab57afd14495255aa7642f392033361ba90,4bbdb7ff55ab2069e2852e8c3b36e96b686018f6e6a4661f89171f769ce7c9e1,502fd7a587017359137464f43a38f567e3ce4ed8ee822976d018b679ab6596f0,e66fdd876ff892702b213f6387b81de292433459b921510c3f984fda3869fbdf,bc9825847d6d2aff15fde9046ff2bd2a8ebec8801006f295fcc8979e3c87de0b,558a3924cbb0dd5cb01b161b2545c851c2d9aea707a6ea5a908d3e4e8cdc8543,da143926f46101ba3b3d213cf8dcdeb24a3066410f6f76a49fdf279b76cf9dc1,447b673186e20f50e1f12cd2c91b4d018d68d21cbd60d7a490cb5df7e110daf4,1ca259791b5342ec17f8c4360a23273c93b810f0b6980cd8374bc41a59306632,1d8b79cb8f403843d0cc4f6f91ec6b3edc59ae89261243004a30ba80b4a26c52
"10040188","4","0","0","0","10040197","28","0","7","0","10040196","10001","0"
"10040196","4","0","0","0","10040198","27","0","2","0","10040197","1","0"
"10040197","4","0","0","0","10040199","26","0","14","0","10040198","1","0"
"10040198","4","0","0","0","10040200","25","0","7","0","10040199","10003","0"
"10040199","4","0","0","0","10040201","24","0","14","0","10040200","2","0"
"10040200","4","0","0","0","10040195","23","0","11","0","10040201","10001","0"
"10040195","4","0","0","0","10040203","21","0","4","0","10040202","0","0"
"10040202","4","0","0","0","10040204","20","10040211","11","0","10040203","10001","0"
"10040203","4","0","0","0","10040205","19","0","7","0","10040204","10003","0"
"10040204","4","0","0","0","10040206","18","0","3","0","10040205","2","0"
"10040205","4","0","0","0","10040207","17","0","4","0","10040206","0","0"
"10040206","4","0","0","10040213","10040208","16","0","14","0","10040207","5","0"
"10040207","4","0","0","0","10040214","15","0","2","0","10040208","2","0"
"10040203","4","0","0","0","10040212","19","0","5","0","10040211","0","0"
"10040211","4","0","0","0","10040213","18","0","6","0","10040212","0","0"
"10040212","4","0","0","0","10040207","17","0","2","0","10040213","3","0"
"10040208","4","0","0","0","10040215","14","0","12","0","10040214","0","0"
"10040214","4","0","0","0","10040216","13","0","2","0","10040215","1","0"
"10040215","4","0","0","0","10040217","12","0","7","0","10040216","10001","0"
"10040216","4","0","0","0","10040218","11","0","2","0","10040217","2","0"
"10040217","4","0","0","0","10040219","10","0","7","0","10040218","10001","0"
"10040218","4","0","0","0","10040220","9","0","3","0","10040219","1","0"
"10040219","4","0","0","0","10040221","8","0","7","0","10040220","10001","0"
"10040220","4","0","0","0","10040222","7","10040226","6","0","10040221","0","0"
"10040221","4","0","0","0","10040223","6","0","7","0","10040222","10001","0"
"10040222","4","0","0","0","10040224","5","0","3","0","10040223","1","0"
"10040223","4","0","0","10040229","10040225","4","0","7","0","10040224","10002","0"
"10040224","4","0","0","0","10040230","3","0","4","0","10040225","0","0"
"10040221","4","0","0","0","10040227","8","0","5","0","10040226","0","0"
"10040226","4","0","0","0","10040228","7","0","14","0","10040227","5","0"
"10040227","4","0","0","0","10040229","6","0","7","0","10040228","10003","0"
"10040228","4","0","0","0","10040224","5","0","3","0","10040229","3","0"
"10040225","4","0","0","0","10040231","2","0","2","0","10040230","3","0"
"10040230","4","0","0","0","10040232","1","0","3","0","10040231","3","0"
"10040231","4","0","0","0","10040233","0","0","13","0","10040232","0","0"
"10040232","4","0","0","0","10040234","66","0","2","0","10040233","1","0"
"10040233","4","0","0","0","10040235","65","0","3","0","10040234","2","0"
"10040234","4","0","0","0","10040236","64","0","2","0","10040235","2","0"
"10040235","4","0","0","0","10040237","63","0","5","0","10040236","0","0"
"10040236","4","0","0","0","10040238","62","10040246","7","0","10040237","10002","0"
"10040237","4","0","0","0","10040239","61","0","12","0","10040238","0","0"
"10040238","4","0","0","0","10040240","60","0","6","0","10040239","0","0"
"10040239","4","0","0","0","10040241","59","0","11","0","10040240","10001","0"
"10040240","4","0","0","0","10040242","58","0","2","0","10040241","1","0"
"10040241","4","0","0","0","10040243","57","0","4","0","10040242","0","0"
"10040242","4","0","0","10040256","10040244","56","0","5","0","10040243","0","0"
"10040243","4","0","0","0","10040245","55","0","3","0","10040244","1","0"
"10040244","4","0","0","0","10040257","54","0","14","0","10040245","2","0"
"10040237","4","0","0","0","10040247","67","0","2","0","10040246","3","0"
"10040246","4","0","0","0","10040248","66","0","2","0","10040247","1","0"
"10040247","4","0","0","0","10040249","65","0","14","0","10040248","6","0"
"10040248","4","0","0","0","10040250","64","0","2","0","10040249","2","0"
"10040249","4","0","0","0","10040251","63","0","2","0","10040250","3","0"
"10040250","4","0","0","0","10040252","62","0","14","0","10040251","3","0"
"10040251","4","0","0","0","10040253","61","0","3","0","10040252","3","0"
"10040252","4","0","0","0","10040254","60","0","14","0","10040253","3","0"
"10040253","4","0","0","0","10040255","59","0","4","0","10040254","0","0"
"10040254","4","0","0","0","10040256","58","0","14","0","10040255","7","0"
"10040255","4","0","0","0","10040243","57","0","2","0","10040256","3","0"
"10040245","4","0","0","0","10040288","53","0","3","0","10040257","1","0"
"10040257","4","0","0","0","10040289","52","10040300","11","0","10040288","10001","0"
"10040288","4","0","0","0","10040290","51","0","2","0","10040289","1","0"
"10040289","4","0","0","0","10040291","50","0","3","0","10040290","1","0"
"10040290","4","0","0","0","10040292","49","0","4","0","10040291","0","0"
"10040291","4","0","0","0","10040293","48","0","2","0","10040292","2","0"
"10040292","4","0","0","0","10040294","47","0","6","0","10040293","0","0"
"10040293","4","0","0","0","10040295","46","0","4","0","10040294","0","0"
"10040294","4","0","0","0","10040296","45","0","7","0","10040295","10002","0"
"10040295","4","0","0","10040308","10040297","44","0","12","0","10040296","0","0"
"10040296","4","0","0","0","10040298","43","0","3","0","10040297","2","0"
"10040297","4","0","0","0","10040299","42","0","4","0","10040298","0","0"
"10040298","4","0","0","0","10040313","41","0","6","0","10040299","0","0"
"10040288","4","0","0","0","10040301","53","0","3","0","10040300","3","0"
"10040300","4","0","0","0","10040302","52","0","2","0","10040301","3","0"
"10040301","4","0","0","0","10040303","51","0","4","0","10040302","0","0"
"10040302","4","0","0","0","10040304","50","0","7","0","10040303","10003","0"
"10040303","4","0","0","0","10040305","49","0","14","0","10040304","4","0"
"10040304","4","0","0","0","10040306","48","0","2","0","10040305","3","0"
"10040305","4","0","0","0","10040307","47","0","7","0","10040306","10003","0"
"10040306","4","0","0","0","10040308","46","0","12","0","10040307","0","0"
"10040307","4","0","0","0","10040296","45","0","2","0","10040308","3","0"
"10040299","4","0","0","0","10040566","40","0","2","0","10040313","2","0"
"10040573","4","0","0","0","10040317","31","0","14","0","10040316","4","0"
"10040316","4","0","0","0","10040318","30","0","4","0","10040317","0","0"
"10040317","4","0","0","0","10040319","29","0","12","0","10040318","0","0"
"10040318","4","0","0","0","10040320","28","0","11","0","10040319","10001","0"
"10040319","4","0","0","0","10040321","27","0","5","0","10040320","0","0"
"10040320","4","0","0","0","10040323","26","0","7","0","10040321","10001","0"
"10040321","4","0","0","0","10040324","25","0","3","0","10040323","2","0"
"10040323","4","0","0","0","10040325","24","0","2","0","10040324","1","0"
"10040324","4","0","0","0","10040326","23","0","14","0","10040325","5","0"
"10040325","4","0","0","0","10040327","22","0","4","0","10040326","0","0"
"10040326","4","0","0","0","10040328","21","0","11","0","10040327","10001","0"
"10040327","4","0","0","0","10040329","20","0","6","0","10040328","0","0"
"10040328","4","0","0","0","10040330","19","0","2","0","10040329","1","0"
"10040329","4","0","0","0","10040331","18","0","3","0","10040330","1","0"
"10040330","4","0","0","0","10040332","17","10040340","5","0","10040331","0","0"
"10040331","4","0","0","0","10040333","16","0","4","0","10040332","0","0"
"10040332","4","0","0","0","10040334","15","0","2","0","10040333","2","0"
"10040333","4","0","0","0","10040335","14","0","2","0","10040334","1","0"
"10040334","4","0","0","0","10040336","13","0","7","0","10040335","10002","0"
"10040335","4","0","0","0","10040337","12","0","2","0","10040336","3","0"
"10040336","4","0","0","0","10040338","11","0","2","0","10040337","1","0"
"10040337","4","0","0","10040345","10040339","10","0","6","0","10040338","0","0"
"10040338","4","0","0","0","10040346","9","0","14","0","10040339","3","0"
"10040331","4","0","0","0","10040341","16","0","3","0","10040340","1","0"
"10040340","4","0","0","0","10040342","15","0","7","0","10040341","10002","0"
"10040341","4","0","0","0","10040343","14","0","11","0","10040342","10001","0"
"10040342","4","0","0","0","10040344","13","0","2","0","10040343","2","0"
"10040343","4","0","0","0","10040345","12","0","7","0","10040344","10001","0"
"10040344","4","0","0","0","10040338","11","0","3","0","10040345","3","0"
"10040339","4","0","0","0","10040347","8","10040354","4","0","10040346","0","0"
"10040346","4","0","0","0","10040348","7","0","2","0","10040347","2","0"
"10040347","4","0","0","0","10040349","6","0","7","0","10040348","10003","0"
"10040348","4","0","0","0","10040350","5","0","12","0","10040349","0","0"
"10040349","4","0","0","10040356","10040351","4","0","4","0","10040350","0","0"
"10040350","4","0","0","0","10040352","3","0","2","0","10040351","3","0"
"10040351","4","0","0","0","10040353","2","0","7","0","10040352","10001","0"
"10040352","4","0","0","0","10040357","1","0","7","0","10040353","10003","0"
"10040346","4","0","0","0","10040355","7","0","6","0","10040354","0","0"
"10040354","4","0","0","0","10040356","6","0","3","0","10040355","3","0"
"10040355","4","0","0","0","10040350","5","0","11","0","10040356","10001","0"
"10040353","4","0","0","0","10040358","0","0","13","0","10040357","0","0"
"10040357","4","0","0","0","10040359","66","0","2","0","10040358","3","0"
"10040358","4","0","0","0","10040360","65","0","6","0","10040359","0","0"
"10040359","4","0","0","0","10040361","64","0","7","0","10040360","10002","0"
"10040360","4","0","0","0","10040362","63","0","11","0","10040361","10001","0"
"10040361","4","0","0","10040363","10040364","62","0","6","0","10040362","0","0"
"0","4","0","0","0","10040362","63","0","1","0","10040363","0","0"
"10040362","4","0","0","0","10040365","61","0","2","0","10040364","1","0"
"10040364","4","0","0","0","10040367","60","0","4","0","10040365","0","0"
"10040365","4","0","0","0","10040539","59","0","7","0","10040367","10001","0"
"10040543","4","0","0","0","10040370","53","0","2","0","10040369","1","0"
"10040369","4","0","0","0","10040371","52","0","5","0","10040370","0","0"
"10040370","4","0","0","0","10040372","51","10040380","4","0","10040371","0","0"
"10040371","4","0","0","0","10040373","50","0","14","0","10040372","1","0"
"10040372","4","0","0","0","10040374","49","0","3","0","10040373","3","0"
"10040373","4","0","0","0","10040375","48","0","6","0","10040374","0","0"
"10040374","4","0","0","0","10040376","47","0","14","0","10040375","2","0"
"10040375","4","0","0","0","10040377","46","0","3","0","10040376","1","0"
"10040376","4","0","0","0","10040378","45","0","3","0","10040377","2","0"
"10040377","4","0","0","10040385","10040379","44","0","2","0","10040378","2","0"
"10040378","4","0","0","0","10040386","43","0","4","0","10040379","0","0"
"10040371","4","0","0","0","10040381","50","0","14","0","10040380","1","0"
"10040380","4","0","0","0","10040382","49","0","2","0","10040381","3","0"
"10040381","4","0","0","0","10040383","48","0","4","0","10040382","0","0"
"10040382","4","0","0","0","10040384","47","0","14","0","10040383","2","0"
"10040383","4","0","0","0","10040385","46","0","2","0","10040384","1","0"
"10040384","4","0","0","0","10040378","45","0","2","0","10040385","2","0"
"10040379","4","0","0","0","10040387","42","0","7","0","10040386","10001","0"
"10040386","4","0","0","0","10040388","41","0","2","0","10040387","1","0"
"10040387","4","0","0","0","10040389","40","0","14","0","10040388","4","0"
"10040388","4","0","0","0","10040390","39","0","5","0","10040389","0","0"
"10040389","4","0","0","0","10040391","38","10040395","2","0","10040390","1","0"
"10040390","4","0","0","0","10040392","37","0","12","0","10040391","0","0"
"10040391","4","0","0","0","10040393","36","0","7","0","10040392","10002","0"
"10040392","4","0","0","0","10040394","35","0","3","0","10040393","2","0"
"10040393","4","0","0","10040397","10040398","34","0","4","0","10040394","0","0"
"10040390","4","0","0","0","10040396","37","0","3","0","10040395","2","0"
"10040395","4","0","0","0","10040397","36","0","2","0","10040396","2","0"
"10040396","4","0","0","0","10040394","35","0","11","0","10040397","10001","0"
"10040394","4","0","0","0","10040399","33","0","6","0","10040398","0","0"
"10040398","4","0","0","0","10040400","32","0","2","0","10040399","1","0"
"10040399","4","0","0","0","10040401","31","0","11","0","10040400","10001","0"
"10040400","4","0","0","0","10040402","30","0","14","0","10040401","5","0"
"10040401","4","0","0","0","10040403","29","0","4","0","10040402","0","0"
"10040402","4","0","0","0","10040404","28","0","12","0","10040403","0","0"
"10040403","4","0","0","0","10040405","27","0","2","0","10040404","1","0"
"10040404","4","0","0","0","10040406","26","0","3","0","10040405","2","0"
"10040405","4","0","0","0","10040407","25","0","4","0","10040406","0","0"
"10040406","4","0","0","0","10040408","24","0","2","0","10040407","2","0"
"10040407","4","0","0","0","10040409","23","0","14","0","10040408","3","0"
"10040408","4","0","0","0","10040410","22","10040416","3","0","10040409","1","0"
"10040409","4","0","0","0","10040411","21","0","2","0","10040410","1","0"
"10040410","4","0","0","0","10040412","20","0","7","0","10040411","10003","0"
"10040411","4","0","0","0","10040413","19","0","3","0","10040412","2","0"
"10040412","4","0","0","0","10040414","18","0","7","0","10040413","10002","0"
"10040413","4","0","0","10040419","10040415","17","0","7","0","10040414","10001","0"
"10040414","4","0","0","0","10040420","16","0","5","0","10040415","0","0"
"10040409","4","0","0","0","10040417","21","0","3","0","10040416","2","0"
"10040416","4","0","0","0","10040418","20","0","2","0","10040417","3","0"
"10040417","4","0","0","0","10040419","19","0","11","0","10040418","10001","0"
"10040418","4","0","0","0","10040414","18","0","2","0","10040419","2","0"
"10040415","4","0","0","0","10040421","15","0","2","0","10040420","2","0"
"10040420","4","0","0","0","10040422","14","0","4","0","10040421","0","0"
"10040421","4","0","0","0","10040423","13","0","14","0","10040422","5","0"
"10040422","4","0","0","0","10040462","12","0","2","0","10040423","3","0"
"10040444","4","0","0","0","10040084","57","0","5","0","10040443","0","0"
"10040445","4","0","0","0","10040443","58","0","12","0","10040444","0","0"
"10040446","4","0","0","0","10040444","59","0","3","0","10040445","1","0"
"10040447","4","0","0","0","10040445","60","0","4","0","10040446","0","0"
"10040448","4","0","0","0","10040446","61","0","2","0","10040447","2","0"
"10040449","4","0","0","0","10040447","62","0","2","0","10040448","1","0"
"10040450","4","0","0","0","10040448","63","0","12","0","10040449","0","0"
"10040451","4","0","0","0","10040449","64","0","11","0","10040450","10001","0"
"10040452","4","0","0","0","10040450","65","0","2","0","10040451","1","0"
"10040453","4","0","0","0","10040451","66","0","3","0","10040452","1","0"
"10040454","4","0","0","0","10040452","0","0","13","0","10040453","0","0"
"10040455","4","0","0","0","10040453","1","0","7","0","10040454","10001","0"
"10040456","4","0","0","0","10040454","2","0","2","0","10040455","3","0"
"10040547","4","0","0","0","10040455","3","0","3","0","10040456","1","0"
"10040460","4","0","0","0","10040544","8","0","7","0","10040459","10002","0"
"10040461","4","0","0","0","10040459","9","0","2","0","10040460","1","0"
"10040462","4","0","0","0","10040460","10","0","6","0","10040461","0","0"
"10040423","4","0","0","0","10040461","11","0","12","0","10040462","0","0"
"10040367","4","0","0","0","10040540","58","0","12","0","10040539","0","0"
