ba55c8d7aa4b7a76bbbfaf29783e2d5547e7929ec181c05c04bf132a4b0539eb,5e4279129ee82c0b41d9d8df78b844901a966e0e49946f253fbe65a76614fae1,e0614c0f8c0e7ed392b27888dbf582e3c67b42b80f20d7ec1976728adee98070,319ee1f3eb98b4f52f67e656169aaafdc1edc63b1cbf9ccda4534d6bb8e9e322,d0d1cb03871606bfc1567f4f4cc124c4372e413a4ff67b697c09efb2bc2b7d77,b5991961f332a3e0dd72ba613a09227d348b64ac9c345b1abb97a2e0528c7135,998d64409a0aaa228d6df40b042c5ca9ff0e26129319064c2ad5cec730034153,456bb9707d71e34a9e607974ab17a6556320208683c3a92686a55397ace92342,ec6cf9963502d6b728fe64dfc3328ff0fd45a32c8eaae4998d97c41fefe0237a,262f38d5b84750be270f374288e946eee4b481bdd07faec723bf4d9a34dadf58,69abc8996b117108ac6a541d43437bb517423e1b03e93b1cc31119a997c90d73,f3493f09fad64fb0bf19eb8618712014a919e5212091aad4c30f567180380158,059e132e6984f01b477dc9e0b0bd6bd939236e21e3a3317b775c6a8341f43c55,83fbc21b4e2b5296db49d52d17c57d495e7ba5ba472844ced0f34f8de94cbd1d,204f961a84dc680adb76c8988b35c75622397fde9c41b3f54ba242275b2bb791,cef0ada10544ced4b0d8f3f9ea804069b90b69df8e4fb213bdf61ea6f5c8a8f2,b84ca150a8221f0d6e0c033a45b9556003357aa038145c6845edee43b28fda52,cf72691c2730923fc8d3f7a18f6de8bcfb5b54e69217bf9a218a43c56ff2506b,0e700f21af7bad41d49ea2f5b6cfbca576af8d5ee0f71cb3a3acac09a8f5a1ca,853287234afac3f131c338f1316bd121431e7ce5d19ac843d934522bda3a8958,8ebc51b08211f9064196352e508439dbe330222a7a7c858fa60c9b877d3369b4,1b36a5d17072d2a7594507796326b49ff7adab5c2e85e4bab335777c4867003f,c6d56f6c720cdf6571705d7d3260c9e6e7c6ab7073e4bbcaae0590b76ae9e0c4,32e21fc6f7c060f071e3ae8620a3e89cab634924dda44f51592ae8b80c2011f0,7f189f7eb3339f5dded0b3feb554d7c6f1e985bcf73d5a06a12842427f92ce10,d69bdff0bf284a60f106c38d785a0766457c0a9d4fbb5a74a766debdfd87cf49,e3ca51a7db78cf7d13e37ee11c8d58085155b8af2b4be48d6438551e18a66c3d,60857d56db45d5dea640af0dd9cf879901616a2c26bd31ae34908a612dad5391,d515b480de5af95e512b03934b3cafa729f155a32e85247368e1574823e99f9a,4ee0a1188c556c3ccb246876ba8fdfa532704f13ab4fd50ed5f12f67e5051251,fa890b70acc408394b0fc4996a7f8a9d11c3401caa92a18d474a257d287fb035,c8a878058b63bc70814b743ed2c92b93f3a5d7e329fa7ca7d6e87d7f14ead2e0,86475e7420c91e91f9a5125905d72e8c6671fd92ac565c6bf75b0dc09ba2cd03,9a3a51c6c3e4d3f5c3d4d155ce25020f767d7dad16bb434dc48c2164b0ffa853,f03efa0daa19e944121a13d870ca30abffae897579d2be201db37a6260088539,6918ad7c71070ceda294f65db4f082dddd99ecd836dddc56ee5d6f1227bb974e,98b2087c30c87c08c7971be89d13a70b72d8a4a65b89b9b269e6fc5f2757771e,25811e64818481aca35874f3a4a32fa6bcb509169061c77fab814f9f7b0f6264,6ee6cc96e8d39715ad1d99b072add77d4349a95ea322eca07c97113ab8bae9f3,e3d93e640e393689d623e06595926d8db762759bdcb6c35801e81e8176604643,006f4c46b9452ff038e2f2ba89184902e0a39b06585ed0a586501535eb12644c,c4b722bd02117eed16bd310f31575ec0bfd0e67cb65dd2537a0de35f8cfe19b1,d05ad6dc0cd4ab95255ab7bd349ccff92e1d15280e0efe5ac9bc08fb98c7441c,4452f339d5b2116459b7a2f8e90933225dcc464bb70658c845f8d4797b4a1cb3
"60","0","10000","0","200000011","924182203","0","0","1","3000000","0","0","100","0","50000","0","0","0","1","0","0","0","213505","0","0","0","0","0","0","手下","0","0","18000","50000","0","0","0","0","0","0","0","0","0","0"
"60","0","10000","0","200000011","924182204","0","0","1","1500000","0","0","100","0","50000","0","0","0","1","0","0","0","213506","0","0","0","0","0","0","手下","0","0","18000","50000","0","0","0","0","0","0","0","0","0","0"
"60","0","10000","0","200000011","924182205","0","0","1","1500000","0","0","100","0","50000","0","0","0","1","0","0","0","213507","0","0","0","0","0","0","手下","0","0","18000","50000","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924182206","0","0","1","1000000000","200","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","200","0","0","0","0","0","0","0","0","0","0"
"60","0","300","0","300000008","924182301","0","0","1","300000000","1","0","465","0","50000","0","0","0","1","0","0","50000","316208","0","0","0","0","0","50000","方格斯男爵","0","0","300","16000","0","0","0","0","0","130","0","0","0","0"
"60","0","10000","0","200000011","924182302","0","0","1","6000000","0","0","100","0","50000","0","0","0","1","0","0","0","213504","0","0","0","0","0","0","手下","0","0","18000","50000","0","0","0","0","0","0","0","0","0","0"
"60","0","10000","0","200000011","924182303","0","0","1","3000000","0","0","100","0","50000","0","0","0","1","0","0","0","213505","0","0","0","0","0","0","手下","0","0","18000","50000","0","0","0","0","0","0","0","0","0","0"
"60","0","10000","0","200000011","924182304","0","0","1","1500000","0","0","100","0","50000","0","0","0","1","0","0","0","213506","0","0","0","0","0","0","手下","0","0","18000","50000","0","0","0","0","0","0","0","0","0","0"
"60","0","10000","0","200000011","924182305","0","0","1","1500000","0","0","100","0","50000","0","0","0","1","0","0","0","213507","0","0","0","0","0","0","手下","0","0","18000","50000","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924182306","0","0","1","1000000000","400","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","400","0","0","0","0","0","0","0","0","0","0"
"60","0","300","0","300000008","924182401","0","0","1","1000000000","1","0","465","0","50000","0","0","0","1","0","0","50000","316208","0","0","0","0","0","50000","方格斯男爵","0","0","300","16000","0","0","0","0","0","130","0","0","0","0"
"60","0","10000","0","200000011","924182402","0","0","1","6000000","0","0","100","0","50000","0","0","0","1","0","0","0","213504","0","0","0","0","0","0","手下","0","0","18000","50000","0","0","0","0","0","0","0","0","0","0"
"60","0","10000","0","200000011","924182403","0","0","1","3000000","0","0","100","0","50000","0","0","0","1","0","0","0","213505","0","0","0","0","0","0","手下","0","0","18000","50000","0","0","0","0","0","0","0","0","0","0"
"60","0","10000","0","200000011","924182404","0","0","1","1500000","0","0","100","0","50000","0","0","0","1","0","0","0","213506","0","0","0","0","0","0","手下","0","0","18000","50000","0","0","0","0","0","0","0","0","0","0"
"60","0","10000","0","200000011","924182405","0","0","1","1500000","0","0","100","0","50000","0","0","0","1","0","0","0","213507","0","0","0","0","0","0","手下","0","0","18000","50000","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924182406","0","0","1","1000000000","400","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","400","0","0","0","0","0","0","0","0","0","0"
"60","0","500","0","300000008","924183101","0","0","1","80000000","0","0","100","0","50000","0","0","0","1","0","0","0","301106","0","0","0","0","0","50000","狂焰戰熊","0","0","500","50000","0","0","0","0","0","90","0","0","30000","0"
"100","0","0","0","300000009","924183102","0","0","1","1000000000","200","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","200","0","0","0","0","0","0","0","0","0","0"
"60","0","1000","0","300000008","924183201","0","0","1","150000000","0","0","200","0","50000","0","0","0","1","0","0","0","301106","0","0","0","0","0","50000","狂焰戰熊","0","0","1000","50000","0","0","0","0","0","90","0","0","60000","0"
"100","0","0","0","300000009","924183202","0","0","1","1000000000","400","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","400","0","0","0","0","0","0","0","0","0","0"
"60","0","1800","0","300000008","924183301","0","0","1","300000000","0","0","465","0","50000","0","0","0","1","0","0","0","301106","0","0","0","0","0","50000","狂焰戰熊","0","0","4000","50000","0","0","0","0","0","90","0","0","120000","0"
"100","0","0","0","300000009","924183302","0","0","1","1000000000","800","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","800","0","0","0","0","0","0","0","0","0","0"
"60","0","1800","0","300000008","924183401","0","0","1","1000000000","0","0","465","0","50000","0","0","0","1","0","0","0","301106","0","0","0","0","0","50000","狂焰戰熊","0","0","4000","50000","0","0","0","0","0","90","0","0","120000","0"
"100","0","0","0","300000009","924183402","0","0","1","1000000000","800","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","800","0","0","0","0","0","0","0","0","0","0"
"42","0","2265","0","200000001","924190101","0","0","1","6227142","3460","0","346","0","3460","0","0","0","0","0","0","3460","252900","0","0","0","0","0","3460","高等獸人","0","0","906","3460","0","0","0","0","0","0","0","0","856","3460"
"42","0","1812","0","200000001","924190102","0","0","1","5764596","3460","0","346","0","3460","0","0","0","0","0","0","3460","251600","0","0","0","0","0","3460","狂野角鹿","0","0","1208","3460","0","0","0","0","0","0","0","0","887","3460"
"42","0","1812","0","200000001","924190103","0","0","1","5722491","3460","0","346","0","3460","0","0","0","0","0","0","3460","253100","0","0","0","0","0","3460","綠葉野豬","0","0","1208","3460","0","0","0","0","0","0","0","0","1011","3460"
"42","0","3031","20","200000001","924190104","0","0","32","2952429","346","207","346","0","346","0","120","0","5","0","12","346","609501","0","0","0","0","0","346","空花（大江戶）的闇影","0","0","2191","346","0","0","0","0","0","19","4634","1","0","346"
"65","0","702","0","200000001","924190105","0","0","32","1307451","346","30","346","0","346","0","0","0","5","0","5","346","610701","0","0","0","0","0","346","碧（插班生）的闇影","0","0","545","346","0","0","1893","0","0","33","0","1","10426","346"
"42","0","1137","0","200000001","924190201","0","0","1","23528358","3460","0","346","0","3460","0","0","0","0","0","0","3460","250400","0","0","0","0","0","3460","海獅怪","0","0","758","3460","0","0","0","0","0","0","0","0","10873","3460"
"42","0","909","0","200000001","924190202","0","0","1","24667394","3460","0","346","0","3460","0","0","0","0","0","0","3460","252000","0","0","0","0","0","3460","多倫多獸","0","0","606","3460","0","0","0","0","0","0","0","0","11387","3460"
"42","0","909","0","200000001","924190203","0","0","1","23400621","3460","0","346","0","3460","0","0","0","0","0","0","3460","250900","0","0","0","0","0","3460","生者戰士像","0","0","909","3460","0","0","0","0","0","0","0","0","12021","3460"
"42","0","998","4","200000001","924190204","0","0","32","20901298","346","44","346","0","346","0","0","0","6","0","113","346","600701","0","0","0","0","0","346","宮子的闇影","0","0","1619","346","0","0","281","0","0","18","0","1","25995","346"
"42","0","435","2","200000001","924190205","0","0","32","18509966","346","30","346","0","346","0","0","0","6","0","3","346","605101","0","0","0","0","0","346","深月的闇影","0","0","450","346","0","0","1717","0","0","35","0","1","52985","346"
"42","0","455","0","200000001","924190301","0","0","1","23212921","3460","0","346","0","3460","0","0","0","0","0","0","3460","250700","0","0","0","0","0","3460","魔像","0","0","1212","3460","0","0","0","0","0","0","0","0","9199","3460"
"42","0","682","0","200000001","924190302","0","0","1","22682983","3460","0","346","0","3460","0","0","0","0","0","0","3460","251200","0","0","0","0","0","3460","哥布林護衛","0","0","758","3460","0","0","0","0","0","0","0","0","10750","3460"
"42","0","458","0","200000001","924190303","0","0","32","15965801","346","35","346","0","346","0","0","0","5","0","13","346","616901","0","0","0","0","0","346","美冬（工作服）的闇影","0","0","556","346","0","0","1287","0","0","29","0","1","36638","346"
"42","0","1426","4","200000001","924190304","0","0","32","18519180","346","2600","346","0","346","0","0","0","6","0","43","346","602601","0","0","0","0","0","346","鈴的闇影","0","0","1080","346","0","0","190","0","0","28","0","1","22348","346"
"42","0","1090","18","200000001","924190305","0","0","32","17096065","346","2690","346","0","346","0","198","0","6","0","6","346","600201","0","0","0","0","0","346","優衣的闇影","0","0","954","346","0","0","0","0","0","22","29780","1","0","346"
"60","0","600","0","300000008","924191101","0","0","1","80000000","50000","0","100","0","50000","0","0","0","1","0","0","0","302005","0","0","0","0","0","50000","狂暴格里芬","0","0","400","1","0","0","0","0","0","30","12000","0","9000","0"
"100","0","0","0","300000009","924191102","0","0","1","1000000000","100","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","100","0","0","0","0","0","0","0","0","0","0"
"60","0","1000","0","300000008","924191201","0","0","1","150000000","50000","0","200","0","50000","0","0","0","1","0","0","0","302005","0","0","0","0","0","50000","狂暴格里芬","0","0","800","1","0","0","0","0","0","30","24000","0","18000","0"
"100","0","0","0","300000009","924191202","0","0","1","1000000000","150","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","150","0","0","0","0","0","0","0","0","0","0"
"60","0","3000","0","300000008","924191301","0","0","1","300000000","50000","0","465","0","50000","0","0","0","1","0","0","0","302005","0","0","0","0","0","50000","狂暴格里芬","0","0","1200","1","0","0","0","0","0","30","48000","0","36000","0"
"100","0","0","0","300000009","924191302","0","0","1","1000000000","200","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","200","0","0","0","0","0","0","0","0","0","0"
"60","0","3000","0","300000008","924191401","0","0","1","1000000000","50000","0","465","0","50000","0","0","0","1","0","0","0","302005","0","0","0","0","0","50000","狂暴格里芬","0","0","1200","1","0","0","0","0","0","30","48000","0","36000","0"
"100","0","0","0","300000009","924191402","0","0","1","1000000000","200","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","200","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000008","924192101","0","0","1","80000000","1","0","100","0","1500","0","0","0","1","0","0","200","304503","0","0","0","0","0","4000","雷電","0","200","0","4000","0","0","0","0","0","70","0","0","0","200"
"60","0","8000","0","300000008","924192102","0","0","1","1000000","0","0","100","0","0","0","0","0","1","0","0","0","304503","0","0","0","0","0","0","雷電A","0","0","8000","0","0","0","0","0","0","0","1000","0","24000","0"
"60","0","800","0","300000008","924192103","0","0","1","1600000","0","0","100","0","0","0","0","0","1","0","0","0","304503","0","0","0","0","0","0","雷電B","0","0","800","0","0","0","0","0","0","0","0","0","0","0"
"60","0","400","0","300000008","924192104","0","0","1","700000","0","0","100","0","0","0","0","0","1","0","0","0","304503","0","0","0","0","0","0","雷電C","0","0","400","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924192105","0","0","1","1000000000","100","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","100","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000008","924192201","0","0","1","150000000","1","0","200","0","1500","0","0","0","1","0","0","200","304503","0","0","0","0","0","4000","雷電","0","200","0","4000","0","0","0","0","0","70","0","0","0","200"
"60","0","8000","0","300000008","924192202","0","0","1","1200000","0","0","200","0","0","0","0","0","1","0","0","0","304503","0","0","0","0","0","0","雷電A","0","0","8000","0","0","0","0","0","0","0","1000","0","40000","0"
"60","0","1200","0","300000008","924192203","0","0","1","1800000","0","0","200","0","0","0","0","0","1","0","0","0","304503","0","0","0","0","0","0","雷電B","0","0","1200","0","0","0","0","0","0","0","0","0","0","0"
"60","0","800","0","300000008","924192204","0","0","1","900000","0","0","200","0","0","0","0","0","1","0","0","0","304503","0","0","0","0","0","0","雷電C","0","0","800","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924192205","0","0","1","1000000000","300","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","300","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000008","924192301","0","0","1","300000000","1","0","465","0","1500","0","0","0","1","0","0","200","304503","0","0","0","0","0","4000","雷電","0","200","0","4000","0","0","0","0","0","70","0","0","0","200"
"60","0","8000","0","300000008","924192302","0","0","1","2000000","0","0","465","0","0","0","0","0","1","0","0","0","304503","0","0","0","0","0","0","雷電A","0","0","8000","0","0","0","0","0","0","0","1000","0","68000","0"
"60","0","2000","0","300000008","924192303","0","0","1","2400000","0","0","465","0","0","0","0","0","1","0","0","0","304503","0","0","0","0","0","0","雷電B","0","0","2000","0","0","0","0","0","0","0","0","0","0","0"
"60","0","1200","0","300000008","924192304","0","0","1","1600000","0","0","465","0","0","0","0","0","1","0","0","0","304503","0","0","0","0","0","0","雷電C","0","0","1200","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924192305","0","0","1","1000000000","500","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","500","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000008","924192401","0","0","1","1000000000","1","0","465","0","1500","0","0","0","1","0","0","200","304503","0","0","0","0","0","4000","雷電","0","200","0","4000","0","0","0","0","0","70","0","0","0","200"
"60","0","8000","0","300000008","924192402","0","0","1","2000000","0","0","465","0","0","0","0","0","1","0","0","0","304503","0","0","0","0","0","0","雷電A","0","0","8000","0","0","0","0","0","0","0","1000","0","68000","0"
"60","0","2000","0","300000008","924192403","0","0","1","2400000","0","0","465","0","0","0","0","0","1","0","0","0","304503","0","0","0","0","0","0","雷電B","0","0","2000","0","0","0","0","0","0","0","0","0","0","0"
"60","0","1200","0","300000008","924192404","0","0","1","1600000","0","0","465","0","0","0","0","0","1","0","0","0","304503","0","0","0","0","0","0","雷電C","0","0","1200","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924192405","0","0","1","1000000000","500","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","500","0","0","0","0","0","0","0","0","0","0"
"60","0","400","0","300000008","924193101","0","0","1","80000000","0","0","100","0","600","0","0","0","1","0","0","0","303608","0","0","0","0","0","2400","熾焰巨獸龍","0","0","500","3200","0","0","0","0","0","70","0","0","16000","0"
"100","0","0","0","300000009","924193102","0","0","1","1000000000","100","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","100","0","0","0","0","0","0","0","0","0","0"
"60","0","800","0","300000008","924193201","0","0","1","150000000","0","0","200","0","600","0","0","0","1","0","0","0","303608","0","0","0","0","0","2400","熾焰巨獸龍","0","0","1000","3200","0","0","0","0","0","70","0","0","32000","0"
"100","0","0","0","300000009","924193202","0","0","1","1000000000","300","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","300","0","0","0","0","0","0","0","0","0","0"
"60","0","2000","0","300000008","924193301","0","0","1","300000000","0","0","465","0","600","0","0","0","1","0","0","0","303608","0","0","0","0","0","2400","熾焰巨獸龍","0","0","3000","3200","0","0","0","0","0","70","0","0","64000","0"
"100","0","0","0","300000009","924193302","0","0","1","1000000000","500","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","500","0","0","0","0","0","0","0","0","0","0"
"60","0","2000","0","300000008","924193401","0","0","1","1000000000","0","0","465","0","600","0","0","0","1","0","0","0","303608","0","0","0","0","0","2400","熾焰巨獸龍","0","0","3000","3200","0","0","0","0","0","70","0","0","64000","0"
"100","0","0","0","300000009","924193402","0","0","1","1000000000","500","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","500","0","0","0","0","0","0","0","0","0","0"
"44","0","1540","0","200000001","924200101","0","0","1","3164951","3490","0","349","0","3490","0","0","0","0","0","0","3490","251200","0","0","0","0","0","3490","哥布林護衛","0","0","1711","3490","0","0","0","0","0","0","0","0","2853","3490"
"44","0","1026","0","200000001","924200102","0","0","1","3488099","3490","0","349","0","3490","0","0","0","0","0","0","3490","250600","0","0","0","0","0","3490","小狸貓","0","0","684","3490","0","0","0","0","0","0","1500","0","0","3490"
"44","0","3164","5","200000001","924200103","0","0","33","2763947","349","69","349","0","349","0","0","0","6","0","26","349","604701","0","0","0","0","0","349","純的闇影","0","0","3076","349","0","0","535","0","0","40","0","1","10499","349"
"44","0","2329","20","200000001","924200104","0","0","33","2599730","349","86","349","0","349","0","136","0","5","0","12","349","619101","0","0","0","0","0","349","空花（黑暗）的闇影","0","0","2941","349","0","0","0","0","0","25","12443","1","0","349"
"44","0","1284","0","200000001","924200105","0","0","1","2915737","3490","0","349","0","3490","0","0","0","0","0","0","3490","255100","0","0","0","0","0","3490","寒冰雛鳥","0","0","856","3490","0","0","0","0","0","0","8981","0","0","3490"
"44","0","2520","0","200000001","924200201","0","0","1","5577264","3490","0","349","0","3490","0","0","0","0","0","0","3490","254100","0","0","0","0","0","3490","寄居蟹騎士","0","0","3919","3490","0","0","0","0","0","0","0","0","4827","3490"
"64","0","828","0","200000001","924200202","0","0","33","4089517","349","30","349","0","349","0","0","0","5","0","48","349","610801","0","0","0","0","0","349","克蘿依的闇影","0","0","1118","349","0","0","2753","0","0","28","0","1","28242","349"
"44","0","2520","0","200000001","924200203","0","0","1","5363668","3490","0","349","0","3490","0","0","0","0","0","0","3490","252500","0","0","0","0","0","3490","火蜥蜴","0","0","1679","3490","0","0","0","0","0","0","0","0","15443","3490"
"44","0","1411","1","200000001","924200204","0","0","33","4161382","349","870","349","0","349","0","0","0","5","0","14","349","614201","0","0","0","0","0","349","莫妮卡（魔法少女）的闇影","0","0","1471","349","0","0","1755","0","0","33","0","1","27436","349"
"44","0","2101","0","200000001","924200205","0","0","1","5282874","3490","0","349","0","3490","0","0","0","0","0","0","3490","255500","0","0","0","0","0","3490","殺人蜂","0","0","1400","3490","0","0","0","0","0","0","0","0","8448","3490"
"44","0","3359","0","200000001","924200301","0","0","1","10870707","3490","0","349","0","3490","0","0","0","0","0","0","3490","251000","0","0","0","0","0","3490","生者劍士像","0","0","2333","3490","0","0","0","0","0","0","0","0","8230","3490"
"44","0","1057","29","200000001","924200302","0","0","33","7991348","349","146","349","0","349","0","1024","0","5","0","0","349","613301","0","0","0","0","0","349","七七香（夏日）的闇影","0","0","716","349","0","0","0","0","0","30","41928","1","0","349"
"44","0","2106","19","200000001","924200303","0","0","33","8463504","349","1580","349","0","349","0","530","0","6","0","3","349","608802","0","0","0","0","0","349","優衣（新年）的闇影","0","0","1771","349","0","0","0","0","0","40","36972","1","0","349"
"44","0","722","17","200000001","924200304","0","0","33","8074486","349","60","349","0","349","0","2524","0","6","0","0","349","603602","0","0","0","0","0","349","鏡華的闇影","0","0","605","349","0","0","0","0","0","39","45602","1","0","349"
"44","0","560","0","200000001","924200305","0","0","1","10673465","3490","0","349","0","3490","0","0","0","0","0","0","3490","258200","0","0","0","0","0","3490","幼年巨蜥","0","0","373","3490","0","0","0","0","0","0","35746","0","0","3490"
"60","0","400","0","300000008","924201101","0","0","1","80000000","0","0","100","0","50000","0","0","0","1","0","0","0","306104","0","0","0","0","0","50000","貪婪豺狼","0","0","400","50000","0","0","0","0","0","90","0","0","10000","0"
"100","0","0","0","300000009","924201102","0","0","1","1000000000","100","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","100","0","0","0","0","0","0","0","0","0","0"
"60","0","800","0","300000008","924201201","0","0","1","150000000","0","0","200","0","50000","0","0","0","1","0","0","0","306104","0","0","0","0","0","50000","貪婪豺狼","0","0","800","50000","0","0","0","0","0","90","0","0","21000","0"
"100","0","0","0","300000009","924201202","0","0","1","1000000000","200","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","200","0","0","0","0","0","0","0","0","0","0"
"60","0","1700","0","300000008","924201301","0","0","1","300000000","0","0","470","0","50000","0","0","0","1","0","0","0","306104","0","0","0","0","0","50000","貪婪豺狼","0","0","1700","50000","0","0","0","0","0","90","0","0","45000","0"
"100","0","0","0","300000009","924201302","0","0","1","1000000000","400","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","400","0","0","0","0","0","0","0","0","0","0"
"60","0","1700","0","300000008","924201401","0","0","1","1000000000","0","0","470","0","50000","0","0","0","1","0","0","0","306104","0","0","0","0","0","50000","貪婪豺狼","0","0","1700","50000","0","0","0","0","0","90","0","0","45000","0"
"100","0","0","0","300000009","924201402","0","0","1","1000000000","400","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","400","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000008","924202101","0","0","1","80000000","50000","0","100","0","5000","0","0","0","1","0","0","1","312004","0","0","0","300","0","50000","黑曜飛龍","0","300","0","50000","0","0","0","0","0","130","0","0","0","300"
"60","0","5000","0","300000008","924202102","0","0","1","600000","0","0","100","0","0","0","0","0","1","0","0","0","312004","0","0","0","0","0","0","黑曜飛龍A","0","0","5000","0","0","0","0","0","0","0","0","0","16000","0"
"60","0","400","0","300000008","924202103","0","0","1","1800000","0","0","100","0","0","0","0","0","1","0","0","0","312004","0","0","0","0","0","0","黑曜飛龍B","0","0","400","0","0","0","0","0","0","0","0","0","0","0"
"60","0","200","0","300000008","924202104","0","0","1","1200000","0","0","100","0","0","0","0","0","1","0","0","0","312004","0","0","0","0","0","0","黑曜飛龍C","0","0","200","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924202105","0","0","1","1000000000","100","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","100","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000008","924202201","0","0","1","150000000","50000","0","200","0","5000","0","0","0","1","0","0","1","312004","0","0","0","300","0","50000","黑曜飛龍","0","300","0","50000","0","0","0","0","0","130","0","0","0","300"
"60","0","5000","0","300000008","924202202","0","0","1","800000","0","0","200","0","0","0","0","0","1","0","0","0","312004","0","0","0","0","0","0","黑曜飛龍A","0","0","5000","0","0","0","0","0","0","0","0","0","32000","0"
"60","0","800","0","300000008","924202203","0","0","1","2400000","0","0","200","0","0","0","0","0","1","0","0","0","312004","0","0","0","0","0","0","黑曜飛龍B","0","0","800","0","0","0","0","0","0","0","0","0","0","0"
"60","0","400","0","300000008","924202204","0","0","1","1800000","0","0","200","0","0","0","0","0","1","0","0","0","312004","0","0","0","0","0","0","黑曜飛龍C","0","0","400","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924202205","0","0","1","1000000000","200","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","200","0","0","0","0","0","0","0","0","0","0"
"60","0","0","0","300000008","924202301","0","0","1","300000000","50000","0","470","0","5000","0","0","0","1","0","0","1","312004","0","0","0","300","0","50000","黑曜飛龍","0","300","0","50000","0","0","0","0","0","130","0","0","0","300"
"60","0","10000","0","300000008","924202302","0","0","1","1800000","0","0","470","0","0","0","0","0","1","0","0","0","312004","0","0","0","0","0","0","黑曜飛龍A","0","0","10000","0","0","0","0","0","0","0","0","0","64000","0"
"60","0","2000","0","300000008","924202303","0","0","1","4200000","0","0","470","0","0","0","0","0","1","0","0","0","312004","0","0","0","0","0","0","黑曜飛龍B","0","0","2000","0","0","0","0","0","0","0","0","0","0","0"
"60","0","1000","0","300000008","924202304","0","0","1","3000000","0","0","470","0","0","0","0","0","1","0","0","0","312004","0","0","0","0","0","0","黑曜飛龍C","0","0","1000","0","0","0","0","0","0","0","0","0","0","0"
"100","0","0","0","300000009","924202305","0","0","1","1000000000","300","0","500","0","0","0","0","0","1","0","0","100","217300","0","0","0","150","0","0","爆裂敵人","250","5000","0","400","0","0","0","0","0","0","0","0","0","0"
