bedd33d020edc6a938c5e43b6840f97942a26b853953815216fc071c9368cf49,27432d89eacaca3c07e0e11c825d4d593c3a09c511ad318eeb21686c18001a65,7ddd771660ef17a0ae5a3c53185e162564b16649db4ae913b0f66294c34fe46e,2e13fc2f2512a755af4520311eee48536b499d6718eb2cd6fc61d9317cbc638b,ad0c034582e4f40e9b2872f8da778c4a94ecba5de12589561928a625ae696a1d,d576ec07713796225a8fbf433848132fce20b2772625889260e0fea9dd343688,5d06469494fec4e3a48b14faa5b920aad508b56f1c136316f1ece290db874e9d,931ed35b0c730009b18729195933af4d46a905c30fa8de11e9eabe0da3d2a72d,e4e07e99ec8a67207329a3d58b6b5fbf77160305445e17cfe8359cf8502bb0bb,5d2dca8b5436f43c046e863d75e6909911120b50b63d8475960660446d7f04e0,1b569d71002f679d858a09d1640cdd7a1f7fc5b230297620175e5c4218b05861,167b1b915610b91ec5aa9601d660ee37552a296f076fe686021c9af5c820b13a,8cf64cf5ca60823da43428994a880384d7a66a4f0ecc424df4bfcfe52db907fc,79cded6f4d3f74fdc70700a101646658c0e0e69047c6eb3cce28541d5f6af098
"10049102","6004","0","2021/01/27 15:59:59","71049004","2021/01/18 16:00:00","0","9003","10049104","1","71049004","601","10049","完成活動任務1-4 (NORMAL)"
"10049102","6004","0","2021/01/27 15:59:59","71049005","2021/01/18 16:00:00","0","9003","10049105","1","71049005","601","10049","完成活動任務1-5 (NORMAL)"
"10049102","6004","0","2021/01/27 15:59:59","71049006","2021/01/18 16:00:00","0","9003","10049106","1","71049006","601","10049","完成活動任務1-6 (NORMAL)"
"10049102","6004","0","2021/01/27 15:59:59","71049007","2021/01/18 16:00:00","0","9003","10049107","1","71049007","601","10049","完成活動任務1-7 (NORMAL)"
"10049102","6004","0","2021/01/27 15:59:59","71049008","2021/01/18 16:00:00","0","9003","10049108","1","71049008","601","10049","完成活動任務1-8 (NORMAL)"
"10049102","6004","0","2021/01/27 15:59:59","71049009","2021/01/18 16:00:00","0","9003","10049109","1","71049009","601","10049","完成活動任務1-9 (NORMAL)"
"10049102","6004","0","2021/01/27 15:59:59","71049010","2021/01/18 16:00:00","0","9003","10049110","1","71049010","601","10049","完成活動任務1-10 (NORMAL)"
"10049102","6004","0","2021/01/27 15:59:59","71049011","2021/01/18 16:00:00","0","9003","10049111","1","71049011","601","10049","完成活動任務1-11 (NORMAL)"
"10049102","6004","0","2021/01/27 15:59:59","71049012","2021/01/18 16:00:00","0","9003","10049112","1","71049012","601","10049","完成活動任務1-12 (NORMAL)"
"10049102","6004","0","2021/01/27 15:59:59","71049013","2021/01/18 16:00:00","0","9003","10049113","1","71049013","601","10049","完成活動任務1-13 (NORMAL)"
"10049102","6004","0","2021/01/27 15:59:59","71049014","2021/01/18 16:00:00","0","9003","10049114","1","71049014","601","10049","完成活動任務1-14 (NORMAL)"
"10049102","6004","0","2021/01/27 15:59:59","71049015","2021/01/18 16:00:00","0","9003","10049115","1","71049015","601","10049","完成活動任務1-15 (NORMAL)"
"10049103","6005","0","2021/01/27 15:59:59","71049016","2021/01/18 16:00:00","0","9003","10049201","1","71049016","601","10049","完成活動任務1-1 (HARD)"
"10049103","6005","0","2021/01/27 15:59:59","71049017","2021/01/18 16:00:00","0","9003","10049202","1","71049017","601","10049","完成活動任務1-2 (HARD)"
"10049103","6005","0","2021/01/27 15:59:59","71049018","2021/01/18 16:00:00","0","9003","10049203","1","71049018","601","10049","完成活動任務1-3 (HARD)"
"10049103","6005","0","2021/01/27 15:59:59","71049019","2021/01/18 16:00:00","0","9003","10049204","1","71049019","601","10049","完成活動任務1-4 (HARD)"
"10049103","6005","0","2021/01/27 15:59:59","71049020","2021/01/18 16:00:00","0","9003","10049205","1","71049020","601","10049","完成活動任務1-5 (HARD)"
"10049104","6002","0","2021/01/27 15:59:59","71049021","2021/01/18 16:00:00","0","9006","0","1","71049021","601","10049","將討伐證交換的獎賞一覽重置1次"
"10049104","6002","0","2021/01/27 15:59:59","71049022","2021/01/18 16:00:00","0","9006","0","2","71049022","601","10049","將討伐證交換的獎賞一覽重置2次"
"10049104","6002","0","2021/01/27 15:59:59","71049023","2021/01/18 16:00:00","0","9006","0","3","71049023","601","10049","將討伐證交換的獎賞一覽重置3次"
"10049104","6002","0","2021/01/27 15:59:59","71049024","2021/01/18 16:00:00","0","9006","0","4","71049024","601","10049","將討伐證交換的獎賞一覽重置4次"
"10049105","6008","0","2021/01/27 15:59:59","71049025","2021/01/18 16:00:00","0","9011","0","5","71049025","601","10049","打倒 5 隻幻影男爵（全難易度共通）"
"10049105","6008","0","2021/01/27 15:59:59","71049026","2021/01/18 16:00:00","0","9011","0","10","71049026","601","10049","打倒 10 隻幻影男爵（全難易度共通）"
"10049105","6008","0","2021/01/27 15:59:59","71049027","2021/01/18 16:00:00","0","9011","0","15","71049027","601","10049","打倒 15 隻幻影男爵（全難易度共通）"
"10049105","6008","0","2021/01/27 15:59:59","71049028","2021/01/18 16:00:00","0","9011","0","20","71049028","601","10049","打倒 20 隻幻影男爵（全難易度共通）"
"10049105","6008","0","2021/01/27 15:59:59","71049029","2021/01/18 16:00:00","0","9011","0","25","71049029","601","10049","打倒 25 隻幻影男爵（全難易度共通）"
"10049105","6008","0","2021/01/27 15:59:59","71049030","2021/01/18 16:00:00","0","9011","0","30","71049030","601","10049","打倒 30 隻幻影男爵（全難易度共通）"
"10049106","6006","0","2021/01/27 15:59:59","71049031","2021/01/18 16:00:00","0","9001","610049101","1","71049031","601","10049","打倒 1 隻幻影男爵（NORMAL限定）"
"10049107","6010","0","2021/01/27 15:59:59","71049032","2021/01/18 16:00:00","0","9001","610049301","1","71049032","601","10049","打倒 1 隻幻影男爵（VERY HARD限定）"
"10050102","6004","0","2021/02/19 15:59:59","71050001","2021/02/01 16:00:00","0","9003","10050101","1","71050001","601","10050","完成活動任務1-1 (NORMAL)"
"10050102","6004","0","2021/02/19 15:59:59","71050002","2021/02/01 16:00:00","0","9003","10050102","1","71050002","601","10050","完成活動任務1-2 (NORMAL)"
"10050102","6004","0","2021/02/19 15:59:59","71050003","2021/02/01 16:00:00","0","9003","10050103","1","71050003","601","10050","完成活動任務1-3 (NORMAL)"
"10050102","6004","0","2021/02/19 15:59:59","71050004","2021/02/01 16:00:00","0","9003","10050104","1","71050004","601","10050","完成活動任務1-4 (NORMAL)"
"10050102","6004","0","2021/02/19 15:59:59","71050005","2021/02/01 16:00:00","0","9003","10050105","1","71050005","601","10050","完成活動任務1-5 (NORMAL)"
"10050102","6004","0","2021/02/19 15:59:59","71050006","2021/02/01 16:00:00","0","9003","10050106","1","71050006","601","10050","完成活動任務1-6 (NORMAL)"
"10050102","6004","0","2021/02/19 15:59:59","71050007","2021/02/01 16:00:00","0","9003","10050107","1","71050007","601","10050","完成活動任務1-7 (NORMAL)"
"10050102","6004","0","2021/02/19 15:59:59","71050008","2021/02/01 16:00:00","0","9003","10050108","1","71050008","601","10050","完成活動任務1-8 (NORMAL)"
"10050102","6004","0","2021/02/19 15:59:59","71050009","2021/02/01 16:00:00","0","9003","10050109","1","71050009","601","10050","完成活動任務1-9 (NORMAL)"
"10050102","6004","0","2021/02/19 15:59:59","71050010","2021/02/01 16:00:00","0","9003","10050110","1","71050010","601","10050","完成活動任務1-10 (NORMAL)"
"10050102","6004","0","2021/02/19 15:59:59","71050011","2021/02/01 16:00:00","0","9003","10050111","1","71050011","601","10050","完成活動任務1-11 (NORMAL)"
"10050102","6004","0","2021/02/19 15:59:59","71050012","2021/02/01 16:00:00","0","9003","10050112","1","71050012","601","10050","完成活動任務1-12 (NORMAL)"
"10050102","6004","0","2021/02/19 15:59:59","71050013","2021/02/01 16:00:00","0","9003","10050113","1","71050013","601","10050","完成活動任務1-13 (NORMAL)"
"10050102","6004","0","2021/02/19 15:59:59","71050014","2021/02/01 16:00:00","0","9003","10050114","1","71050014","601","10050","完成活動任務1-14 (NORMAL)"
"10050102","6004","0","2021/02/19 15:59:59","71050015","2021/02/01 16:00:00","0","9003","10050115","1","71050015","601","10050","完成活動任務1-15 (NORMAL)"
"10050103","6005","0","2021/02/19 15:59:59","71050016","2021/02/01 16:00:00","0","9003","10050201","1","71050016","601","10050","完成活動任務1-1 (HARD)"
"10050103","6005","0","2021/02/19 15:59:59","71050017","2021/02/01 16:00:00","0","9003","10050202","1","71050017","601","10050","完成活動任務1-2 (HARD)"
"10050103","6005","0","2021/02/19 15:59:59","71050018","2021/02/01 16:00:00","0","9003","10050203","1","71050018","601","10050","完成活動任務1-3 (HARD)"
"10050103","6005","0","2021/02/19 15:59:59","71050019","2021/02/01 16:00:00","0","9003","10050204","1","71050019","601","10050","完成活動任務1-4 (HARD)"
"10050103","6005","0","2021/02/19 15:59:59","71050020","2021/02/01 16:00:00","0","9003","10050205","1","71050020","601","10050","完成活動任務1-5 (HARD)"
"10050104","6002","0","2021/02/19 15:59:59","71050021","2021/02/01 16:00:00","0","9006","0","1","71050021","601","10050","將討伐證交換的獎賞一覽重置1次"
"10050104","6002","0","2021/02/19 15:59:59","71050022","2021/02/01 16:00:00","0","9006","0","2","71050022","601","10050","將討伐證交換的獎賞一覽重置2次"
"10050104","6002","0","2021/02/19 15:59:59","71050023","2021/02/01 16:00:00","0","9006","0","3","71050023","601","10050","將討伐證交換的獎賞一覽重置3次"
"10050104","6002","0","2021/02/19 15:59:59","71050024","2021/02/01 16:00:00","0","9006","0","4","71050024","601","10050","將討伐證交換的獎賞一覽重置4次"
"10050105","6008","0","2021/02/19 15:59:59","71050025","2021/02/01 16:00:00","0","9011","0","5","71050025","601","10050","打倒5隻驚叫鬼魂教父（全難易度共通）"
"10050105","6008","0","2021/02/19 15:59:59","71050026","2021/02/01 16:00:00","0","9011","0","10","71050026","601","10050","打倒10隻驚叫鬼魂教父（全難易度共通）"
"10050105","6008","0","2021/02/19 15:59:59","71050027","2021/02/01 16:00:00","0","9011","0","15","71050027","601","10050","打倒15隻驚叫鬼魂教父（全難易度共通）"
"10050105","6008","0","2021/02/19 15:59:59","71050028","2021/02/01 16:00:00","0","9011","0","20","71050028","601","10050","打倒20隻驚叫鬼魂教父（全難易度共通）"
"10050105","6008","0","2021/02/19 15:59:59","71050029","2021/02/01 16:00:00","0","9011","0","25","71050029","601","10050","打倒25隻驚叫鬼魂教父（全難易度共通）"
"10050105","6008","0","2021/02/19 15:59:59","71050030","2021/02/01 16:00:00","0","9011","0","30","71050030","601","10050","打倒30隻驚叫鬼魂教父（全難易度共通）"
"10050106","6006","0","2021/02/19 15:59:59","71050031","2021/02/01 16:00:00","0","9019","1005001","1","71050031","601","10050","打倒1隻驚叫鬼魂教父（NORMAL限定）"
"10050107","6010","0","2021/02/19 15:59:59","71050032","2021/02/01 16:00:00","0","9019","1005003","1","71050032","601","10050","打倒1隻驚叫鬼魂教父（VERY HARD限定）"
"10051102","6004","0","2021/02/28 15:59:59","71051001","2021/02/19 16:00:00","0","9003","10051101","1","71051001","601","10051","完成活動任務1-1 (NORMAL)"
"10051102","6004","0","2021/02/28 15:59:59","71051002","2021/02/19 16:00:00","0","9003","10051102","1","71051002","601","10051","完成活動任務1-2 (NORMAL)"
"10051102","6004","0","2021/02/28 15:59:59","71051003","2021/02/19 16:00:00","0","9003","10051103","1","71051003","601","10051","完成活動任務1-3 (NORMAL)"
"10051102","6004","0","2021/02/28 15:59:59","71051004","2021/02/19 16:00:00","0","9003","10051104","1","71051004","601","10051","完成活動任務1-4 (NORMAL)"
"10051102","6004","0","2021/02/28 15:59:59","71051005","2021/02/19 16:00:00","0","9003","10051105","1","71051005","601","10051","完成活動任務1-5 (NORMAL)"
"10051102","6004","0","2021/02/28 15:59:59","71051006","2021/02/19 16:00:00","0","9003","10051106","1","71051006","601","10051","完成活動任務1-6 (NORMAL)"
"10051102","6004","0","2021/02/28 15:59:59","71051007","2021/02/19 16:00:00","0","9003","10051107","1","71051007","601","10051","完成活動任務1-7 (NORMAL)"
"10051102","6004","0","2021/02/28 15:59:59","71051008","2021/02/19 16:00:00","0","9003","10051108","1","71051008","601","10051","完成活動任務1-8 (NORMAL)"
"10051102","6004","0","2021/02/28 15:59:59","71051009","2021/02/19 16:00:00","0","9003","10051109","1","71051009","601","10051","完成活動任務1-9 (NORMAL)"
"10051102","6004","0","2021/02/28 15:59:59","71051010","2021/02/19 16:00:00","0","9003","10051110","1","71051010","601","10051","完成活動任務1-10 (NORMAL)"
"10051102","6004","0","2021/02/28 15:59:59","71051011","2021/02/19 16:00:00","0","9003","10051111","1","71051011","601","10051","完成活動任務1-11 (NORMAL)"
"10051102","6004","0","2021/02/28 15:59:59","71051012","2021/02/19 16:00:00","0","9003","10051112","1","71051012","601","10051","完成活動任務1-12 (NORMAL)"
"10051102","6004","0","2021/02/28 15:59:59","71051013","2021/02/19 16:00:00","0","9003","10051113","1","71051013","601","10051","完成活動任務1-13 (NORMAL)"
"10051102","6004","0","2021/02/28 15:59:59","71051014","2021/02/19 16:00:00","0","9003","10051114","1","71051014","601","10051","完成活動任務1-14 (NORMAL)"
"10051102","6004","0","2021/02/28 15:59:59","71051015","2021/02/19 16:00:00","0","9003","10051115","1","71051015","601","10051","完成活動任務1-15 (NORMAL)"
"10051103","6005","0","2021/02/28 15:59:59","71051016","2021/02/19 16:00:00","0","9003","10051201","1","71051016","601","10051","完成活動任務1-1 (HARD)"
"10051103","6005","0","2021/02/28 15:59:59","71051017","2021/02/19 16:00:00","0","9003","10051202","1","71051017","601","10051","完成活動任務1-2 (HARD)"
"10051103","6005","0","2021/02/28 15:59:59","71051018","2021/02/19 16:00:00","0","9003","10051203","1","71051018","601","10051","完成活動任務1-3 (HARD)"
"10051103","6005","0","2021/02/28 15:59:59","71051019","2021/02/19 16:00:00","0","9003","10051204","1","71051019","601","10051","完成活動任務1-4 (HARD)"
"10051103","6005","0","2021/02/28 15:59:59","71051020","2021/02/19 16:00:00","0","9003","10051205","1","71051020","601","10051","完成活動任務1-5 (HARD)"
"10051104","6002","0","2021/02/28 15:59:59","71051021","2021/02/19 16:00:00","0","9006","0","1","71051021","601","10051","將討伐證交換的獎賞一覽重置1次"
"10051104","6002","0","2021/02/28 15:59:59","71051022","2021/02/19 16:00:00","0","9006","0","2","71051022","601","10051","將討伐證交換的獎賞一覽重置2次"
"10051104","6002","0","2021/02/28 15:59:59","71051023","2021/02/19 16:00:00","0","9006","0","3","71051023","601","10051","將討伐證交換的獎賞一覽重置3次"
"10051104","6002","0","2021/02/28 15:59:59","71051024","2021/02/19 16:00:00","0","9006","0","4","71051024","601","10051","將討伐證交換的獎賞一覽重置4次"
"10051105","6008","0","2021/02/28 15:59:59","71051025","2021/02/19 16:00:00","0","9011","0","5","71051025","601","10051","打倒5隻似龍生物（全難易度共通）"
"10051105","6008","0","2021/02/28 15:59:59","71051026","2021/02/19 16:00:00","0","9011","0","10","71051026","601","10051","打倒10隻似龍生物（全難易度共通）"
"10051105","6008","0","2021/02/28 15:59:59","71051027","2021/02/19 16:00:00","0","9011","0","15","71051027","601","10051","打倒15隻似龍生物（全難易度共通）"
"10051105","6008","0","2021/02/28 15:59:59","71051028","2021/02/19 16:00:00","0","9011","0","20","71051028","601","10051","打倒20隻似龍生物（全難易度共通）"
"10051105","6008","0","2021/02/28 15:59:59","71051029","2021/02/19 16:00:00","0","9011","0","25","71051029","601","10051","打倒25隻似龍生物（全難易度共通）"
"10051105","6008","0","2021/02/28 15:59:59","71051030","2021/02/19 16:00:00","0","9011","0","30","71051030","601","10051","打倒30隻似龍生物（全難易度共通）"
"10051107","6010","0","2021/02/28 15:59:59","71051031","2021/02/19 16:00:00","0","9001","610051301","1","71051031","601","10051","打倒1隻似龍生物（VERY HARD限定）"
"10052102","6004","0","2021/03/20 15:59:59","71052001","2021/03/02 16:00:00","0","9003","10052101","1","71052001","601","10052","完成活動任務1-1 (NORMAL)"
"10052102","6004","0","2021/03/20 15:59:59","71052002","2021/03/02 16:00:00","0","9003","10052102","1","71052002","601","10052","完成活動任務1-2 (NORMAL)"
"10052102","6004","0","2021/03/20 15:59:59","71052003","2021/03/02 16:00:00","0","9003","10052103","1","71052003","601","10052","完成活動任務1-3 (NORMAL)"
"10052102","6004","0","2021/03/20 15:59:59","71052004","2021/03/02 16:00:00","0","9003","10052104","1","71052004","601","10052","完成活動任務1-4 (NORMAL)"
"10052102","6004","0","2021/03/20 15:59:59","71052005","2021/03/02 16:00:00","0","9003","10052105","1","71052005","601","10052","完成活動任務1-5 (NORMAL)"
"10052102","6004","0","2021/03/20 15:59:59","71052006","2021/03/02 16:00:00","0","9003","10052106","1","71052006","601","10052","完成活動任務1-6 (NORMAL)"
"10052102","6004","0","2021/03/20 15:59:59","71052007","2021/03/02 16:00:00","0","9003","10052107","1","71052007","601","10052","完成活動任務1-7 (NORMAL)"
"10052102","6004","0","2021/03/20 15:59:59","71052008","2021/03/02 16:00:00","0","9003","10052108","1","71052008","601","10052","完成活動任務1-8 (NORMAL)"
"10052102","6004","0","2021/03/20 15:59:59","71052009","2021/03/02 16:00:00","0","9003","10052109","1","71052009","601","10052","完成活動任務1-9 (NORMAL)"
"10052102","6004","0","2021/03/20 15:59:59","71052010","2021/03/02 16:00:00","0","9003","10052110","1","71052010","601","10052","完成活動任務1-10 (NORMAL)"
"10052102","6004","0","2021/03/20 15:59:59","71052011","2021/03/02 16:00:00","0","9003","10052111","1","71052011","601","10052","完成活動任務1-11 (NORMAL)"
"10052102","6004","0","2021/03/20 15:59:59","71052012","2021/03/02 16:00:00","0","9003","10052112","1","71052012","601","10052","完成活動任務1-12 (NORMAL)"
"10052102","6004","0","2021/03/20 15:59:59","71052013","2021/03/02 16:00:00","0","9003","10052113","1","71052013","601","10052","完成活動任務1-13 (NORMAL)"
"10052102","6004","0","2021/03/20 15:59:59","71052014","2021/03/02 16:00:00","0","9003","10052114","1","71052014","601","10052","完成活動任務1-14 (NORMAL)"
