2ce23c2f17caf0b7235e9ebd1e01d183d30507519e81bf04a53ebcbde2e09186,e9e0243b23d811a66530371dbd74cc948e16f7febc9f093c585e614328b5afd0,8ded5a9a6ebe61f4bff68c5bdbed69d6980fafbcf146f4e5933f2bcb53e678a3,c2877da28679461eebdbafc2cab11690b45d85e35cdeb6f01e6cd53fbe6354d3,1bd8abb8a9058ad209dd601d049a38d487675d766a87792c30fee5dfa246c5b9,178b293f44f642d63794356859a073e691c7fa7be6f0541527fd570c0946c359,fce3cfb5c72d3aa44d3f15b80f6a1204db98308efde3c075773b6aa2cde329ce,bae3f1e7238f36133a5646f8b7ada138655f27d2dfed004b5ace51d2b14d21fa,20061f7caad2d2c9c07884a6e28d6aef8738b8bc7256a145fed06cf5175db51a,9b24a5918a3f6fb2b534b42939daad8bd49887276647abaf7c42cd671c2afea5,d64a445678b2024399e6f5e3e037ce9e3f2aba3ec2722a4cfb9cf5b95ee31582,70d44fb183b2a628355cbf3decc119ac7904517d1a21a0de92e80b914929fe5b
"10080011","10","101101","0","5080409","2022/04/01 16:00:00","10080","1003","5080001","0","2022/04/15 15:59:59","1"
"10080012","1008003","119201","0","5080422","2022/04/01 16:00:00","10080","1002","5080002","1","2022/04/15 15:59:59","1"
"10080013","10","119201","0","5080423","2022/04/01 16:00:00","10080","1001","5080002","0","2022/04/15 15:59:59","1"
"10080014","20","119301","0","5080424","2022/04/01 16:00:00","10080","1001","5080002","0","2022/04/15 15:59:59","1"
"10080015","30","119901","0","5080425","2022/04/01 16:00:00","10080","1001","5080002","0","2022/04/15 15:59:59","1"
"10080016","2","119901","0","5080426","2022/04/01 16:00:00","10080","1003","5080002","0","2022/04/15 15:59:59","1"
"10080017","4","119301","0","5080427","2022/04/01 16:00:00","10080","1003","5080002","0","2022/04/15 15:59:59","1"
"10080018","7","119201","0","5080428","2022/04/01 16:00:00","10080","1003","5080002","0","2022/04/15 15:59:59","1"
"10080019","10","119301","0","5080429","2022/04/01 16:00:00","10080","1003","5080002","0","2022/04/15 15:59:59","1"
"10080020","13","119901","0","5080430","2022/04/01 16:00:00","10080","1003","5080002","0","2022/04/15 15:59:59","1"
"10080021","15","119901","0","5080431","2022/04/01 16:00:00","10080","1003","5080002","0","2022/04/15 15:59:59","1"
"10080022","119201","119201","0","5080421","2022/04/01 16:00:00","10080","1004","5080005","0","2022/04/15 15:59:59","1"
"10080023","1008003","119201","0","5080442","2022/04/01 16:00:00","10080","1002","5080005","1","2022/04/15 15:59:59","1"
"10080024","10","119201","0","5080443","2022/04/01 16:00:00","10080","1001","5080005","0","2022/04/15 15:59:59","1"
"10080025","20","119301","0","5080444","2022/04/01 16:00:00","10080","1001","5080005","0","2022/04/15 15:59:59","1"
"10080026","30","119901","0","5080445","2022/04/01 16:00:00","10080","1001","5080005","0","2022/04/15 15:59:59","1"
"10080027","2","119901","0","5080446","2022/04/01 16:00:00","10080","1003","5080005","0","2022/04/15 15:59:59","1"
"10080028","4","119301","0","5080447","2022/04/01 16:00:00","10080","1003","5080005","0","2022/04/15 15:59:59","1"
"10080029","7","119201","0","5080448","2022/04/01 16:00:00","10080","1003","5080005","0","2022/04/15 15:59:59","1"
"10080030","10","119301","0","5080449","2022/04/01 16:00:00","10080","1003","5080005","0","2022/04/15 15:59:59","1"
"10080031","13","119901","0","5080450","2022/04/01 16:00:00","10080","1003","5080005","0","2022/04/15 15:59:59","1"
"10080032","15","119901","0","5080451","2022/04/01 16:00:00","10080","1003","5080005","0","2022/04/15 15:59:59","1"
"10081001","114601","114601","0","5054401","2022/04/18 16:00:00","10081","1004","0","0","2022/04/25 15:59:59","0"
"10081002","1008103","114501","0","5054402","2022/04/18 16:00:00","10081","1002","0","1","2022/04/25 15:59:59","0"
"10081003","10","114401","0","5054403","2022/04/18 16:00:00","10081","1001","0","0","2022/04/25 15:59:59","0"
"10081004","20","114501","0","5054404","2022/04/18 16:00:00","10081","1001","0","0","2022/04/25 15:59:59","0"
"10081005","30","114501","0","5054405","2022/04/18 16:00:00","10081","1001","0","0","2022/04/25 15:59:59","0"
"10081006","2","114501","0","5054406","2022/04/18 16:00:00","10081","1003","0","0","2022/04/25 15:59:59","0"
"10081007","3","114401","0","5054407","2022/04/18 16:00:00","10081","1003","0","0","2022/04/25 15:59:59","0"
"10081008","4","114501","0","5054408","2022/04/18 16:00:00","10081","1003","0","0","2022/04/25 15:59:59","0"
"10081009","5","114401","0","5054409","2022/04/18 16:00:00","10081","1003","0","0","2022/04/25 15:59:59","0"
"10081010","6","114401","0","5054410","2022/04/18 16:00:00","10081","1003","0","0","2022/04/25 15:59:59","0"
"10081011","8","114401","0","5054411","2022/04/18 16:00:00","10081","1003","0","0","2022/04/25 15:59:59","0"
"10082001","120801","120801","0","5082401","2022/05/02 16:00:00","10082","1004","0","0","2022/05/16 15:59:59","0"
"10082002","1008203","120701","0","5082402","2022/05/02 16:00:00","10082","1002","0","1","2022/05/16 15:59:59","0"
"10082003","1008203","120701","0","5082422","2022/05/02 16:00:00","10082","1002","5082002","1","2022/05/16 15:59:59","1"
"10082004","1008203","120701","0","5082442","2022/05/02 16:00:00","10082","1002","5082004","1","2022/05/16 15:59:59","1"
"10082005","1008203","120701","0","5082402","2022/05/02 16:00:00","10082","1002","5082005","1","2022/05/16 15:59:59","1"
"10082006","10","120801","0","5082403","2022/05/02 16:00:00","10082","1001","0","0","2022/05/16 15:59:59","0"
"10082007","10","120801","0","5082423","2022/05/02 16:00:00","10082","1001","5082002","0","2022/05/16 15:59:59","1"
"10082008","10","120801","0","5082443","2022/05/02 16:00:00","10082","1001","5082004","0","2022/05/16 15:59:59","1"
"10082009","10","120801","0","5082403","2022/05/02 16:00:00","10082","1001","5082005","0","2022/05/16 15:59:59","1"
"10082010","20","120902","0","5082404","2022/05/02 16:00:00","10082","1001","0","0","2022/05/16 15:59:59","0"
"10082011","20","120902","0","5082424","2022/05/02 16:00:00","10082","1001","5082002","0","2022/05/16 15:59:59","1"
"10082012","20","120902","0","5082444","2022/05/02 16:00:00","10082","1001","5082004","0","2022/05/16 15:59:59","1"
"10082013","20","120902","0","5082404","2022/05/02 16:00:00","10082","1001","5082005","0","2022/05/16 15:59:59","1"
"10082014","30","120701","0","5082405","2022/05/02 16:00:00","10082","1001","0","0","2022/05/16 15:59:59","0"
"10082015","30","120701","0","5082425","2022/05/02 16:00:00","10082","1001","5082002","0","2022/05/16 15:59:59","1"
"10082016","30","120701","0","5082445","2022/05/02 16:00:00","10082","1001","5082004","0","2022/05/16 15:59:59","1"
"10082017","30","120701","0","5082405","2022/05/02 16:00:00","10082","1001","5082005","0","2022/05/16 15:59:59","1"
"10082018","2","120701","0","5082406","2022/05/02 16:00:00","10082","1003","0","0","2022/05/16 15:59:59","0"
"10082019","2","120701","0","5082426","2022/05/02 16:00:00","10082","1003","5082002","0","2022/05/16 15:59:59","1"
"10082020","2","120701","0","5082446","2022/05/02 16:00:00","10082","1003","5082004","0","2022/05/16 15:59:59","1"
"10082021","2","120701","0","5082406","2022/05/02 16:00:00","10082","1003","5082005","0","2022/05/16 15:59:59","1"
"10082022","4","120801","0","5082407","2022/05/02 16:00:00","10082","1003","0","0","2022/05/16 15:59:59","0"
"10082023","4","120801","0","5082427","2022/05/02 16:00:00","10082","1003","5082002","0","2022/05/16 15:59:59","1"
"10082024","4","120801","0","5082447","2022/05/02 16:00:00","10082","1003","5082004","0","2022/05/16 15:59:59","1"
"10082025","4","120801","0","5082407","2022/05/02 16:00:00","10082","1003","5082005","0","2022/05/16 15:59:59","1"
"10082026","7","120902","0","5082408","2022/05/02 16:00:00","10082","1003","0","0","2022/05/16 15:59:59","0"
"10082027","7","120902","0","5082428","2022/05/02 16:00:00","10082","1003","5082002","0","2022/05/16 15:59:59","1"
"10082028","7","120902","0","5082448","2022/05/02 16:00:00","10082","1003","5082004","0","2022/05/16 15:59:59","1"
"10082029","7","120902","0","5082408","2022/05/02 16:00:00","10082","1003","5082005","0","2022/05/16 15:59:59","1"
"10082030","10","120701","0","5082409","2022/05/02 16:00:00","10082","1003","0","0","2022/05/16 15:59:59","0"
"10082031","10","120701","0","5082429","2022/05/02 16:00:00","10082","1003","5082002","0","2022/05/16 15:59:59","1"
"10082032","10","120701","0","5082449","2022/05/02 16:00:00","10082","1003","5082004","0","2022/05/16 15:59:59","1"
"10082033","10","120701","0","5082409","2022/05/02 16:00:00","10082","1003","5082005","0","2022/05/16 15:59:59","1"
"10082034","13","120801","0","5082410","2022/05/02 16:00:00","10082","1003","0","0","2022/05/16 15:59:59","0"
"10082035","13","120801","0","5082430","2022/05/02 16:00:00","10082","1003","5082002","0","2022/05/16 15:59:59","1"
"10082036","13","120801","0","5082450","2022/05/02 16:00:00","10082","1003","5082004","0","2022/05/16 15:59:59","1"
"10082037","13","120801","0","5082410","2022/05/02 16:00:00","10082","1003","5082005","0","2022/05/16 15:59:59","1"
"10082038","15","120801","0","5082411","2022/05/02 16:00:00","10082","1003","0","0","2022/05/16 15:59:59","0"
"10082039","15","120801","0","5082431","2022/05/02 16:00:00","10082","1003","5082002","0","2022/05/16 15:59:59","1"
"10082040","15","120801","0","5082451","2022/05/02 16:00:00","10082","1003","5082004","0","2022/05/16 15:59:59","1"
"10082041","15","120801","0","5082411","2022/05/02 16:00:00","10082","1003","5082005","0","2022/05/16 15:59:59","1"
"10083001","114701","114701","0","5056401","2022/05/19 16:00:00","10083","1004","0","0","2022/05/26 15:59:59","0"
"10083002","1008303","105801","0","5056402","2022/05/19 16:00:00","10083","1002","0","1","2022/05/26 15:59:59","0"
"10083003","1008303","111801","0","5056422","2022/05/19 16:00:00","10083","1002","5056001","1","2022/05/26 15:59:59","1"
"10083004","10","106001","0","5056403","2022/05/19 16:00:00","10083","1001","0","0","2022/05/26 15:59:59","0"
"10083005","10","112001","0","5056423","2022/05/19 16:00:00","10083","1001","5056001","0","2022/05/26 15:59:59","1"
"10083006","20","105901","0","5056404","2022/05/19 16:00:00","10083","1001","0","0","2022/05/26 15:59:59","0"
"10083007","20","111901","0","5056424","2022/05/19 16:00:00","10083","1001","5056001","0","2022/05/26 15:59:59","1"
"10083008","30","105801","0","5056405","2022/05/19 16:00:00","10083","1001","0","0","2022/05/26 15:59:59","0"
"10083009","30","111801","0","5056425","2022/05/19 16:00:00","10083","1001","5056001","0","2022/05/26 15:59:59","1"
"10083010","2","105801","0","5056406","2022/05/19 16:00:00","10083","1003","0","0","2022/05/26 15:59:59","0"
"10083011","2","111801","0","5056426","2022/05/19 16:00:00","10083","1003","5056001","0","2022/05/26 15:59:59","1"
"10083012","3","106001","0","5056407","2022/05/19 16:00:00","10083","1003","0","0","2022/05/26 15:59:59","0"
"10083013","3","112001","0","5056427","2022/05/19 16:00:00","10083","1003","5056001","0","2022/05/26 15:59:59","1"
"10083014","4","105901","0","5056408","2022/05/19 16:00:00","10083","1003","0","0","2022/05/26 15:59:59","0"
"10083015","4","111901","0","5056428","2022/05/19 16:00:00","10083","1003","5056001","0","2022/05/26 15:59:59","1"
"10083016","5","106101","0","5056409","2022/05/19 16:00:00","10083","1003","0","0","2022/05/26 15:59:59","0"
"10083017","5","114701","0","5056429","2022/05/19 16:00:00","10083","1003","5056001","0","2022/05/26 15:59:59","1"
"10083018","6","107001","0","5056410","2022/05/19 16:00:00","10083","1003","0","0","2022/05/26 15:59:59","0"
"10083019","6","115001","0","5056430","2022/05/19 16:00:00","10083","1003","5056001","0","2022/05/26 15:59:59","1"
"10083020","8","105801","0","5056411","2022/05/19 16:00:00","10083","1003","0","0","2022/05/26 15:59:59","0"
"10083021","8","111801","0","5056431","2022/05/19 16:00:00","10083","1003","5056001","0","2022/05/26 15:59:59","1"
"10084001","1008403","106401","0","5084402","2022/06/01 16:00:00","10084","1002","0","1","2022/06/21 15:59:59","0"
"10084002","10","106401","0","5084403","2022/06/01 16:00:00","10084","1001","0","0","2022/06/21 15:59:59","0"
"10084003","20","106001","0","5084404","2022/06/01 16:00:00","10084","1001","0","0","2022/06/21 15:59:59","0"
"10084004","30","105901","0","5084405","2022/06/01 16:00:00","10084","1001","0","0","2022/06/21 15:59:59","0"
"10084005","2","106001","0","5084406","2022/06/01 16:00:00","10084","1003","5084003","0","2022/06/21 15:59:59","1"
"10084006","4","105901","0","5084407","2022/06/01 16:00:00","10084","1003","5084003","0","2022/06/21 15:59:59","1"
"10084007","7","106401","0","5084408","2022/06/01 16:00:00","10084","1003","5084003","0","2022/06/21 15:59:59","1"
"10084008","1008403","106401","0","5084422","2022/06/01 16:00:00","10084","1002","5084003","1","2022/06/21 15:59:59","1"
"10084009","10","106401","0","5084423","2022/06/01 16:00:00","10084","1001","5084003","0","2022/06/21 15:59:59","1"
"10084010","20","106001","0","5084424","2022/06/01 16:00:00","10084","1001","5084003","0","2022/06/21 15:59:59","1"
"10084011","30","105901","0","5084425","2022/06/01 16:00:00","10084","1001","5084003","0","2022/06/21 15:59:59","1"
"10085001","121201","121201","0","5085401","2022/06/08 16:00:00","10085","1004","0","0","2022/06/21 15:59:59","0"
"10085002","1008503","121201","0","5085402","2022/06/08 16:00:00","10085","1002","0","1","2022/06/21 15:59:59","0"
"10085003","10","106001","0","5085403","2022/06/08 16:00:00","10085","1001","0","0","2022/06/21 15:59:59","0"
"10085004","20","105801","0","5085404","2022/06/08 16:00:00","10085","1001","0","0","2022/06/21 15:59:59","0"
"10085005","30","121201","0","5085405","2022/06/08 16:00:00","10085","1001","0","0","2022/06/21 15:59:59","0"
"10085006","10","121001","0","5085406","2022/06/08 16:00:00","10085","1003","5085005","0","2022/06/21 15:59:59","1"
"10085007","12","121101","0","5085407","2022/06/08 16:00:00","10085","1003","5085005","0","2022/06/21 15:59:59","1"
"10085008","17","121201","0","5085408","2022/06/08 16:00:00","10085","1003","5085005","0","2022/06/21 15:59:59","1"
"10085009","21","121001","0","5085411","2022/06/08 16:00:00","10085","1003","5085005","0","2022/06/21 15:59:59","1"
"10085010","1008503","121201","0","5085422","2022/06/08 16:00:00","10085","1002","5085004","1","2022/06/21 15:59:59","1"
"10085011","10","106001","0","5085423","2022/06/08 16:00:00","10085","1001","5085004","0","2022/06/21 15:59:59","1"
"10085012","20","105801","0","5085424","2022/06/08 16:00:00","10085","1001","5085004","0","2022/06/21 15:59:59","1"
"10085013","30","121201","0","5085425","2022/06/08 16:00:00","10085","1001","5085004","0","2022/06/21 15:59:59","1"
"10085014","1008503","121201","0","5085442","2022/06/08 16:00:00","10085","1002","5085005","1","2022/06/21 15:59:59","1"
"10085015","10","121101","0","5085443","2022/06/08 16:00:00","10085","1001","5085005","0","2022/06/21 15:59:59","1"
"10085016","20","121001","0","5085444","2022/06/08 16:00:00","10085","1001","5085005","0","2022/06/21 15:59:59","1"
"10085017","30","121201","0","5085445","2022/06/08 16:00:00","10085","1001","5085005","0","2022/06/21 15:59:59","1"
"10086001","115601","115601","0","5058401","2022/06/13 16:00:00","10086","1004","0","0","2022/06/25 15:59:59","0"
"10086002","1008603","106001","0","5058402","2022/06/13 16:00:00","10086","1002","0","1","2022/06/25 15:59:59","0"
"10086003","10","105801","0","5058403","2022/06/13 16:00:00","10086","1001","0","0","2022/06/25 15:59:59","0"
"10086004","20","106001","0","5058404","2022/06/13 16:00:00","10086","1001","0","0","2022/06/25 15:59:59","0"
"10086005","30","105901","0","5058405","2022/06/13 16:00:00","10086","1001","0","0","2022/06/25 15:59:59","0"
"10086006","2","105901","0","5058406","2022/06/13 16:00:00","10086","1003","0","0","2022/06/25 15:59:59","0"
"10086007","4","106001","0","5058407","2022/06/13 16:00:00","10086","1003","0","0","2022/06/25 15:59:59","0"
"10086008","7","105801","0","5058408","2022/06/13 16:00:00","10086","1003","0","0","2022/06/25 15:59:59","0"
"10087001","1008703","191401","0","5059402","2022/06/19 16:00:00","10087","1002","0","1","2022/06/25 15:59:59","0"
"10087002","1008703","115501","0","5059422","2022/06/19 16:00:00","10087","1002","5059005","1","2022/06/25 15:59:59","1"
"10087003","10","106001","0","5059403","2022/06/19 16:00:00","10087","1001","0","0","2022/06/25 15:59:59","0"
"10087004","20","105801","0","5059404","2022/06/19 16:00:00","10087","1001","0","0","2022/06/25 15:59:59","0"
"10087005","30","191401","0","5059405","2022/06/19 16:00:00","10087","1001","0","0","2022/06/25 15:59:59","0"
"10087006","30","115501","0","5059425","2022/06/19 16:00:00","10087","1001","5059005","0","2022/06/25 15:59:59","1"
"10087007","8","191401","0","5059408","2022/06/19 16:00:00","10087","1003","0","0","2022/06/25 15:59:59","0"
"10087008","8","115501","0","5059428","2022/06/19 16:00:00","10087","1003","5059005","0","2022/06/25 15:59:59","1"
"10087009","10","105801","0","5059406","2022/06/19 16:00:00","10087","1003","0","0","2022/06/25 15:59:59","0"
"10087010","12","106001","0","5059407","2022/06/19 16:00:00","10087","1003","0","0","2022/06/25 15:59:59","0"
"10087011","13","191401","0","5059411","2022/06/19 16:00:00","10087","1003","0","0","2022/06/25 15:59:59","0"
"10087012","13","115501","0","5059431","2022/06/19 16:00:00","10087","1003","5059005","0","2022/06/25 15:59:59","1"
"10088001","1008803","105001","0","5088402","2022/07/01 16:00:00","10088","1002","0","1","2022/07/15 15:59:59","0"
"10088002","1008803","121401","0","5088422","2022/07/01 16:00:00","10088","1002","5088003","1","2022/07/15 15:59:59","1"
"10088003","1008803","121401","0","5088442","2022/07/01 16:00:00","10088","1002","5088005","1","2022/07/15 15:59:59","1"
"10088004","10","105001","0","5088403","2022/07/01 16:00:00","10088","1001","0","0","2022/07/15 15:59:59","0"
"10088005","10","121401","0","5088423","2022/07/01 16:00:00","10088","1001","5088003","0","2022/07/15 15:59:59","1"
"10088006","10","121401","0","5088443","2022/07/01 16:00:00","10088","1001","5088005","0","2022/07/15 15:59:59","1"
"10088007","20","102101","0","5088404","2022/07/01 16:00:00","10088","1001","0","0","2022/07/15 15:59:59","0"
"10088008","20","121301","0","5088424","2022/07/01 16:00:00","10088","1001","5088003","0","2022/07/15 15:59:59","1"
"10088009","20","121301","0","5088444","2022/07/01 16:00:00","10088","1001","5088005","0","2022/07/15 15:59:59","1"
"10088010","30","105001","0","5088405","2022/07/01 16:00:00","10088","1001","0","0","2022/07/15 15:59:59","0"
"10088011","30","121401","0","5088425","2022/07/01 16:00:00","10088","1001","5088003","0","2022/07/15 15:59:59","1"
"10088012","30","121401","0","5088445","2022/07/01 16:00:00","10088","1001","5088005","0","2022/07/15 15:59:59","1"
"10088013","2","105001","0","5088406","2022/07/01 16:00:00","10088","1003","0","0","2022/07/15 15:59:59","0"
"10088014","2","121401","0","5088426","2022/07/01 16:00:00","10088","1003","5088003","0","2022/07/15 15:59:59","1"
