11cd63179a49520273fa92284bc3990a953963c64e7191a4fec93c99034888a9,2914f6a7b89ba0f9ba39f7321c859f26939f4769581a14e626ce501fc55ba020,302648be5e8b2bfc48080444a7f73bee8da31b778d811a2d08aae4a2b8e86e6f,3920b188a3836013be266c079045b1a9af832eedc13cb122a01f5be0e1afead0,faf7dd24b6c0436fceec8438ceeabb1fbbf0699bac5ea674b6e6868ea673be14,aea0f923f0d570e3f4432d4654080c58a913e44ab51b76760c111f1afb47ad8e,10d47f3c646c3877170da270a56b9fc477d15fa6b15b0f1b8c1536a95e3b1c67,375afff618574fc3993735733cc61d919cc30b239eff86512f3dfac97fa86008,20ec0905fc8f289e993d69d227bea37ca27fc4f145025059a128fdc9e292abb6,1829a9d12e615366b53a42f49215905c59f32866b5bbc5de2f96e30287e802cb,129ac0b266e1de40d35d8f6bcaf34b58c34b17a3daa2238459b3b46c789c401e,29ce7d74c49008e8347b9873605b7d0a649f38adc21ce3b2dfb35e0cb6f30494,edfcefa27c310648d849e6ef9862055e21502992e3f9950d4609b4590a3d9193,ce2db825027be7d228a92d8b899ded28b7804522b181e109077de38c8cc1b35e,be4e678d1ae68470772950ebe962498063f4e0cb0d0a0434184353880837aba6,9f932bcdd9382c931051831aab01af8ef3e7bc1e3d3b69a824122d42636dd158,257e38831d1a047753f0880d4b3b44e32dca95aeb0e6d1cc838aa47c2e478158,60c7054de819385d78c40323c71492248429b097387413fe12f59e686c2b38f5,a6a8bd47e257ba7fbb47974a769d7a0bb1998811ebf5574a634e6ee2e19a646b,897e7f3ce48cfe5d6a8f03b8ab53c0452c9f96969b92b5eb01d34759d9751c6d,545d1388568754a73a8dcf29ade533dec1b7f19121b92bca69ba9a4ef7001ddc,32f3b2fd499a20c473838e796bd6a34831fac97b7d5679eb785fcc9b82cf51f3,0063e7324f256685fbe4158a39fc73a3b008fb5a44ef181dc4b97f7300846cc3,ceb8bb5e8f28e48c5a14c6c7898ba8276e44758d1fd142de393015d50333c10d,80abf6315653a63933f64fc88bb6c06e7089931df3eb983b946214eb00c431bd,10cd4573fd08bf3c3544c0c0c1f78fc8327869a3b6f69848b1503a6f4b393d01,37f9ca568923e0f1cb9a6ffc4466bd81778688a43f93e541dedf9e47738f80db,660065e23c733cacc4433c83ff684e3b4e2626db811dcf24402b3536c2e9bebc,6bfed4b5158ac1ec73dee32fead36d88d59d7ab1558a1d8945d79df9384f8bd8,c5aa5099990c3a1222c6766f61a1162860afe8fe18a5e2975b1579f78a052d95,5876c7410ab176f774f63804f37f87f2a0da804c34ceb1925f57444303d14d34,81e656256f39e47018accc144b1464790c6d6686eb838c36fb9ff2b7908f375c,b8bb265875041c2805da78942a7008e50ef7d38a47e61f5923f0d05d63f990c9,722a4e6201dbae90fe39ebe2a4de9d94052bb59438346064e2bb85946a85ddaf,b3793f28ed9e7467488b103d6387a04844264b7ea116b50910fbaadd2b9bbeb8,0bea78a277b7080b0624c2808d689634aa600d4c01e51ab44004c4d13c9144c3,f383fedbcd07590771fa99b3ebcf9b8bc74a2a624335b870dcacfbb83b0d5b0b,8414444b15484dd11c0d7df16283b3a5bdbbe5f46d8a7a3913c9ccddc199a2dd,415dbcad0e2379132063eb44c1d20ff7fd2c4d61c99fffa65760931ef3e3f52e,f4b6463d81eabcb6f654bb26dff998d906efbda9f773781580a8e7979f77f85d,dec337f13e925cb18a6d3be1a813431b38771332702ca6b70b7ad55828c7b48d
"64001","1","1","100","0","3","0","0","101011","64001","10011006","1","620210161","1","600110643","620030061","0","0","620100061","600000845","1","0","0","0","2","0","73001002","5","12","713","0","70","620040060","0","0","10011007","0","61382","10011008","4","0"
"65001","1","1","100","0","3","0","0","101011","65001","10011006","1","620210162","1","600110653","620030062","0","0","620100062","600000846","1","0","0","0","2","0","73001002","5","12","722","0","70","620040061","0","0","10011007","0","61382","10011008","4","0"
"66001","1","1","100","0","3","0","0","101011","66001","10011006","1","620210163","1","600110663","620030063","0","0","620100063","600000847","1","0","0","0","2","0","73001002","5","12","733","0","70","620040062","0","0","10011007","0","61382","10011008","4","0"
"67001","1","1","100","0","3","0","0","101011","67001","10011006","1","620210164","1","600110673","620030064","0","0","620100064","600000848","1","0","0","0","2","0","73001002","5","12","741","0","70","620040063","0","0","10011007","0","61382","10011008","4","0"
"68001","1","1","100","0","3","0","0","101011","68001","10011006","1","620210165","1","600110683","620030065","0","0","620100065","600000849","1","0","0","0","2","0","73001002","5","12","750","0","70","620040064","0","0","10011007","0","61382","10011008","4","0"
"69001","1","1","100","0","3","0","0","101011","69001","10011006","1","620210166","1","600110693","620030066","0","0","620100066","600000850","1","0","0","0","2","0","73001002","5","12","762","0","70","620040065","0","0","10011007","0","61382","10011008","4","0"
"70001","1","1","100","0","3","0","0","101011","70001","10011006","1","620210167","1","600110703","620030067","0","0","620100067","600000851","1","0","0","0","2","0","73001002","5","12","774","0","70","620040066","0","0","10011007","0","61382","10011008","4","0"
"71001","1","1","100","0","3","0","0","101011","71001","10011006","1","620210168","1","600110713","620030068","0","0","620100068","600000852","1","0","0","0","2","0","73001002","5","12","783","0","70","620040067","0","0","10011007","0","61382","10011008","4","0"
"1001","1","1","100","0","3","0","0","101011","1001","10011001","1","620230001","1","600110013","620050001","0","0","620420001","600000853","1","0","0","0","2","0","73001002","36","12","258","0","24","620380001","0","0","10011001","0","61382","10011001","4","0"
"2001","1","1","100","0","3","0","0","101011","2001","10011001","1","620230001","1","600110023","620050001","0","0","620420001","600000854","1","0","0","0","2","0","73001002","36","12","258","0","24","620380001","0","0","10011001","0","61382","10011001","4","0"
"3001","1","1","100","0","3","0","0","101011","3001","10011001","1","620230001","1","600110033","620050001","0","0","620420001","600000855","1","0","0","0","2","0","73001002","36","12","258","0","24","620380001","0","0","10011001","0","61382","10011001","4","0"
"4001","1","1","100","0","3","0","0","101011","4001","10011001","1","620230001","1","600110043","620050001","0","0","620420001","600000856","1","0","0","0","2","0","73001002","36","12","258","0","24","620380001","0","0","10011001","0","61382","10011001","4","0"
"5001","1","1","100","0","3","0","0","101011","5001","10011001","1","620230002","1","600110053","620050001","0","0","620420002","600000857","1","0","0","0","2","0","73001002","36","12","268","0","24","620380001","0","0","10011001","0","61382","10011001","4","0"
"6001","1","1","100","0","3","0","0","101011","6001","10011001","1","620230003","1","600110063","620050002","0","0","620420003","600000858","1","0","0","0","2","0","73001002","36","12","273","0","24","620380002","0","0","10011001","0","61382","10011001","4","0"
"7001","1","1","100","0","3","0","0","101011","7001","10011001","1","620230004","1","600110073","620050003","0","0","620420004","600000859","1","0","0","0","2","0","73001002","36","12","281","0","24","620380003","0","0","10011001","0","61382","10011001","4","0"
"8001","1","1","100","0","3","0","0","101011","8001","10011001","1","620230005","1","600110083","620050004","0","0","620420005","600000860","1","0","0","0","2","0","73001002","36","12","288","0","24","620380004","0","0","10011001","0","61382","10011001","4","0"
"9001","1","1","100","0","3","0","0","101011","9001","10011001","1","620230006","1","600110093","620050005","0","0","620420006","600000861","1","0","0","0","2","0","73001002","36","12","298","0","24","620380005","0","0","10011001","0","61382","10011002","4","0"
"10001","1","1","100","0","3","0","0","101011","10001","10011001","1","620230007","1","600110103","620050006","0","0","620420007","600000862","1","0","0","0","2","0","73001002","36","12","309","0","24","620380006","0","0","10011001","0","61382","10011002","4","0"
"11001","1","1","100","0","3","0","0","101011","11001","10011001","1","620230008","1","600110113","620050007","0","0","620420008","600000863","1","0","0","0","2","0","73001002","36","12","313","0","24","620380007","0","0","10011001","0","61382","10011002","4","0"
"12001","1","1","100","0","3","0","0","101011","12001","10011001","1","620230009","1","600110123","620050008","0","0","620420009","600000864","1","0","0","0","2","0","73001002","36","12","321","0","24","620380008","0","0","10011001","0","61382","10011002","4","0"
"13001","1","1","100","0","3","0","0","101011","13001","10011001","1","620230010","1","600110133","620050009","0","0","620420010","600000865","1","0","0","0","2","0","73001002","36","12","326","0","24","620380009","0","0","10011001","0","61382","10011002","4","0"
"14001","1","1","100","0","3","0","0","101011","14001","10011001","1","620230011","1","600110143","620050010","0","0","620420011","600000866","1","0","0","0","2","0","73001002","36","12","336","0","24","620380010","0","0","10011001","0","61382","10011002","4","0"
"15001","1","1","100","0","3","0","0","101011","15001","10011001","1","620230012","1","600110153","620050011","0","0","620420012","600000867","1","0","0","0","2","0","73001002","36","12","341","0","24","620380011","0","0","10011001","0","61382","10011002","4","0"
"16001","1","1","100","0","3","0","0","101011","16001","10011001","1","620230013","1","600110163","620050012","0","0","620420013","600000868","1","0","0","0","2","0","73001002","36","12","351","0","24","620380012","0","0","10011001","0","61382","10011002","4","0"
"17001","1","1","100","0","3","0","0","101011","17001","10011001","1","620230014","1","600110173","620050013","0","0","620420014","600000869","1","0","0","0","2","0","73001002","36","12","356","0","24","620380013","0","0","10011001","0","61382","10011002","4","0"
"18001","1","1","100","0","3","0","0","101011","18001","10011001","1","620230015","1","600110183","620050014","0","0","620420015","600000870","1","0","0","0","2","0","73001002","36","12","366","0","24","620380014","0","0","10011002","0","61382","10011003","4","0"
"19001","1","1","100","0","3","0","0","101011","19001","10011001","1","620230016","1","600110193","620050015","0","0","620420016","600000871","1","0","0","0","2","0","73001002","36","12","371","0","24","620380015","0","0","10011002","0","61382","10011003","4","0"
"20001","1","1","100","0","3","0","0","101011","20001","10011001","1","620230017","1","600110203","620050016","0","0","620420017","600000872","1","0","0","0","2","0","73001002","36","12","375","0","24","620380016","0","0","10011002","0","61382","10011003","4","0"
"21001","1","1","100","0","3","0","0","101011","21001","10011001","1","620230018","1","600110213","620050017","0","0","620420018","600000873","1","0","0","0","2","0","73001002","36","12","381","0","24","620380017","0","0","10011002","0","61382","10011003","4","0"
"22001","1","1","100","0","3","0","0","101011","22001","10011001","1","620230019","1","600110223","620050018","0","0","620420019","600000874","1","0","0","0","2","0","73001002","36","12","386","0","24","620380018","0","0","10011002","0","61382","10011003","4","0"
"23001","1","1","100","0","3","0","0","101011","23001","10011001","1","620230020","1","600110233","620050019","0","0","620420020","600000875","1","0","0","0","2","0","73001002","36","12","390","0","24","620380019","0","0","10011002","0","61382","10011003","4","0"
"24001","1","1","100","0","3","0","0","101011","24001","10011001","1","620230021","1","600110243","620050020","0","0","620420021","600000876","1","0","0","0","2","0","73001002","36","12","396","0","24","620380020","0","0","10011002","0","61382","10011003","4","0"
"25001","1","1","100","0","3","0","0","101011","25001","10011001","1","620230022","1","600110253","620050021","0","0","620420022","600000877","1","0","0","0","2","0","73001002","36","12","401","0","24","620380021","0","0","10011002","0","61382","10011003","4","0"
"26001","1","1","100","0","3","0","0","101011","26001","10011001","1","620230023","1","600110263","620050022","0","0","620420023","600000878","1","0","0","0","2","0","73001002","36","12","405","0","24","620380022","0","0","10011002","0","61382","10011003","4","0"
"27001","1","1","100","0","3","0","0","101011","27001","10011001","1","620230024","1","600110273","620050023","0","0","620420024","600000879","1","0","0","0","2","0","73001002","36","12","411","0","24","620380023","0","0","10011003","0","61382","10011004","4","0"
"28001","1","1","100","0","3","0","0","101011","28001","10011001","1","620230025","1","600110283","620050024","0","0","620420025","600000880","1","0","0","0","2","0","73001002","36","12","417","0","24","620380024","0","0","10011003","0","61382","10011004","4","0"
"29001","1","1","100","0","3","0","0","101011","29001","10011001","1","620230026","1","600110293","620050025","0","0","620420026","600000881","1","0","0","0","2","0","73001002","36","12","422","0","24","620380025","0","0","10011003","0","61382","10011004","4","0"
"30001","1","1","100","0","3","0","0","101011","30001","10011001","1","620230027","1","600110303","620050026","0","0","620420027","600000882","1","0","0","0","2","0","73001002","36","12","427","0","24","620380026","0","0","10011003","0","61382","10011004","4","0"
"31001","1","1","100","0","3","0","0","101011","31001","10011001","1","620230028","1","600110313","620050027","0","0","620420028","600000883","1","0","0","0","2","0","73001002","36","12","433","0","24","620380027","0","0","10011003","0","61382","10011004","4","0"
"32001","1","1","100","0","3","0","0","101011","32001","10011001","1","620230029","1","600110323","620050028","0","0","620420029","600000884","1","0","0","0","2","0","73001002","36","12","442","0","24","620380028","0","0","10011003","0","61382","10011004","4","0"
"33001","1","1","100","0","3","0","0","101011","33001","10011001","1","620230030","1","600110333","620050029","0","0","620420030","600000885","1","0","0","0","2","0","73001002","36","12","455","0","24","620380029","0","0","10011003","0","61382","10011004","4","0"
"34001","1","1","100","0","3","0","0","101011","34001","10011001","1","620230031","1","600110343","620050030","0","0","620420031","600000886","1","0","0","0","2","0","73001002","36","12","460","0","24","620380030","0","0","10011003","0","61382","10011004","4","0"
"35001","1","1","100","0","3","0","0","101011","35001","10011002","1","620230032","1","600110353","620050031","0","0","620420032","600000887","1","0","0","0","2","0","73001002","36","12","464","0","24","620380031","0","0","10011004","0","61382","10011005","4","0"
"36001","1","1","100","0","3","0","0","101011","36001","10011002","1","620230033","1","600110363","620050032","0","0","620420033","600000888","1","0","0","0","2","0","73001002","36","12","476","0","24","620380032","0","0","10011004","0","61382","10011005","4","0"
"37001","1","1","100","0","3","0","0","101011","37001","10011002","1","620230034","1","600110373","620050033","0","0","620420034","600000889","1","0","0","0","2","0","73001002","36","12","482","0","24","620380033","0","0","10011004","0","61382","10011005","4","0"
"38001","1","1","100","0","3","0","0","101011","38001","10011002","1","620230035","1","600110383","620050034","0","0","620420035","600000890","1","0","0","0","2","0","73001002","36","12","492","0","24","620380034","0","0","10011004","0","61382","10011005","4","0"
"39001","1","1","100","0","3","0","0","101011","39001","10011002","1","620230036","1","600110393","620050035","0","0","620420036","600000891","1","0","0","0","2","0","73001002","36","12","500","0","24","620380035","0","0","10011004","0","61382","10011005","4","0"
"40001","1","1","100","0","3","0","0","101011","40001","10011002","1","620230037","1","600110403","620050036","0","0","620420037","600000892","1","0","0","0","2","0","73001002","36","12","514","0","24","620380036","0","0","10011004","0","61382","10011005","4","0"
"41001","1","1","100","0","3","0","0","101011","41001","10011002","1","620230038","1","600110413","620050037","0","0","620420038","600000893","1","0","0","0","2","0","73001002","36","12","518","0","24","620380037","0","0","10011004","0","61382","10011005","4","0"
"42001","1","1","100","0","3","0","0","101011","42001","10011003","1","620230039","1","600110423","620050038","0","0","620420039","600000894","1","0","0","0","2","0","73001002","36","12","523","0","24","620380038","0","0","10011005","0","61382","10011006","4","0"
"43001","1","1","100","0","3","0","0","101011","43001","10011003","1","620230040","1","600110433","620050039","0","0","620420040","600000895","1","0","0","0","2","0","73001002","36","12","538","0","24","620380039","0","0","10011005","0","61382","10011006","4","0"
"44001","1","1","100","0","3","0","0","101011","44001","10011003","1","620230041","1","600110443","620050040","0","0","620420041","600000896","1","0","0","0","2","0","73001002","36","12","551","0","24","620380040","0","0","10011005","0","61382","10011006","4","0"
"45001","1","1","100","0","3","0","0","101011","45001","10011003","1","620230042","1","600110453","620050041","0","0","620420042","600000897","1","0","0","0","2","0","73001002","36","12","565","0","24","620380041","0","0","10011005","0","61382","10011006","4","0"
"46001","1","1","100","0","3","0","0","101011","46001","10011003","1","620230043","1","600110463","620050042","0","0","620420043","600000898","1","0","0","0","2","0","73001002","36","12","574","0","24","620380042","0","0","10011005","0","61382","10011006","4","0"
"47001","1","1","100","0","3","0","0","101011","47001","10011003","1","620230044","1","600110473","620050043","0","0","620420044","600000899","1","0","0","0","2","0","73001002","36","12","577","0","24","620380043","0","0","10011005","0","61382","10011006","4","0"
"48001","1","1","100","0","3","0","0","101011","48001","10011003","1","620230045","1","600110483","620050044","0","0","620420045","600000900","1","0","0","0","2","0","73001002","36","12","587","0","24","620380044","0","0","10011005","0","61382","10011006","4","0"
"49001","1","1","100","0","3","0","0","101011","49001","10011004","1","620230046","1","600110493","620050045","0","0","620420046","600000901","1","0","0","0","2","0","73001002","36","12","598","0","24","620380045","0","0","10011006","0","61382","10011007","4","0"
"50001","1","1","100","0","3","0","0","101011","50001","10011004","1","620230047","1","600110503","620050046","0","0","620420047","600000902","1","0","0","0","2","0","73001002","36","12","614","0","24","620380046","0","0","10011006","0","61382","10011007","4","0"
