00637310c10fedb2e59bf1b6ff58d41b619dc594b25dbd2e7e14d7bc0995478f,9a4db82a1a1cc1bd5d46e32d9b11131623a403aa92cf96003ce016d159bd4df0,93456fa9b77731d7c263bd23d30ff2031833e378e8939b6db874e0e9638b830b,e09abb2ac85d2b71708e269d48f7102b0b0e7a746e0e75ad359d7dbecefb001f,857ed8b6e4dd3e76c463bc8b18be06512cac24d8deca24365b28a366b54ada72
"82001008","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","200100805","提升魔法防禦力（不可降低）"
"82001008","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","200100806","降低HP吸收"
"82001009","13","當編成4名以上水屬性角色時，屬性獎勵數值將會強化，水屬性以外的屬性獎勵將會無效。","200100901","水屬性獎勵特大幅度提升"
"82001009","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","200100902","深域怪物"
"82001009","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","200100903","賦予TP上升上限"
"82001009","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","200100904","提升物理防禦力（不可降低）"
"82001009","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","200100905","提升魔法防禦力（不可降低）"
"82001009","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","200100906","降低HP吸收"
"82001010","13","當編成4名以上水屬性角色時，屬性獎勵數值將會強化，水屬性以外的屬性獎勵將會無效。","200101001","水屬性獎勵特大幅度提升"
"82001010","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","200101002","深域怪物"
"82001010","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","200101003","賦予TP上升上限"
"82001010","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","200101004","提升物理防禦力（不可降低）"
"82001010","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","200101005","提升魔法防禦力（不可降低）"
"82001010","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","200101006","降低HP吸收"
"82001010","boss_tp_down_cut","戰鬥開始時，所有怪物的TP下降為\n減少100％的狀態。","200101007","減少TP下降"
"82001010","3","戰鬥開始時，特大幅度降低全體角色的TP上升。","200101008","減少TP上升"
"82001011","13","當編成4名以上水屬性角色時，屬性獎勵數值將會強化，水屬性以外的屬性獎勵將會無效。","200101101","水屬性獎勵特大幅度提升"
"82001011","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","200101102","深域怪物"
"82001011","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","200101103","賦予TP上升上限"
"82001011","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","200101104","提升物理防禦力（不可降低）"
"82001011","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","200101105","提升魔法防禦力（不可降低）"
"82001011","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","200101106","降低HP吸收"
"82001012","13","當編成4名以上水屬性角色時，屬性獎勵數值將會強化，水屬性以外的屬性獎勵將會無效。","200101201","水屬性獎勵特大幅度提升"
"82001012","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","200101202","深域怪物"
"82001012","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","200101203","賦予TP上升上限"
"82001012","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","200101204","提升物理防禦力（不可降低）"
"82001012","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","200101205","提升魔法防禦力（不可降低）"
"82001012","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","200101206","降低HP吸收"
"82001013","13","當編成4名以上水屬性角色時，屬性獎勵數值將會強化，水屬性以外的屬性獎勵將會無效。","200101301","水屬性獎勵特大幅度提升"
"82001013","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","200101302","深域怪物"
"82001013","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","200101303","賦予TP上升上限"
"82001013","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","200101304","提升物理防禦力（不可降低）"
"82001013","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","200101305","提升魔法防禦力（不可降低）"
"82001013","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","200101306","降低HP吸收"
"82001014","13","當編成4名以上水屬性角色時，屬性獎勵數值將會強化，水屬性以外的屬性獎勵將會無效。","200101401","水屬性獎勵特大幅度提升"
"82001014","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","200101402","深域怪物"
"82001014","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","200101403","賦予TP上升上限"
"82001014","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","200101404","提升物理防禦力（不可降低）"
"82001014","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","200101405","提升魔法防禦力（不可降低）"
"82001014","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","200101406","降低HP吸收"
"82001015","13","當編成4名以上水屬性角色時，屬性獎勵數值將會強化，水屬性以外的屬性獎勵將會無效。","200101501","水屬性獎勵特大幅度提升"
"82001015","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","200101502","深域怪物"
"82001015","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","200101503","賦予TP上升上限"
"82001015","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","200101504","提升物理防禦力（不可降低）"
"82001015","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","200101505","提升魔法防禦力（不可降低）"
"82001015","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","200101506","降低HP吸收"
"82001016","13","當編成4名以上水屬性角色時，屬性獎勵數值將會強化，水屬性以外的屬性獎勵將會無效。","200101601","水屬性獎勵特大幅度提升"
"82001016","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","200101602","深域怪物"
"82001016","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","200101603","賦予TP上升上限"
"82001016","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","200101604","提升物理防禦力（不可降低）"
"82001016","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","200101605","提升魔法防禦力（不可降低）"
"82001016","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","200101606","降低HP吸收"
"82001017","13","當編成4名以上水屬性角色時，屬性獎勵數值將會強化，水屬性以外的屬性獎勵將會無效。","200101701","水屬性獎勵特大幅度提升"
"82001017","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","200101702","深域怪物"
"82001017","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","200101703","賦予TP上升上限"
"82001017","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","200101704","提升物理防禦力（不可降低）"
"82001017","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","200101705","提升魔法防禦力（不可降低）"
"82001017","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","200101706","降低HP吸收"
"82001018","13","當編成4名以上水屬性角色時，屬性獎勵數值將會強化，水屬性以外的屬性獎勵將會無效。","200101801","水屬性獎勵特大幅度提升"
"82001018","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","200101802","深域怪物"
"82001018","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","200101803","賦予TP上升上限"
"82001018","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","200101804","提升物理防禦力（不可降低）"
"82001018","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","200101805","提升魔法防禦力（不可降低）"
"82001018","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","200101806","降低HP吸收"
"82001019","13","當編成4名以上水屬性角色時，屬性獎勵數值將會強化，水屬性以外的屬性獎勵將會無效。","200101901","水屬性獎勵特大幅度提升"
"82001019","11","使所有怪物在一次行動中受到的傷害值衰減。傷害值上升得越高，衰減率也會隨之上升。","200101902","深域怪物"
"82001019","17","戰鬥開始時，將全體角色TP上升的上限值提升至150。","200101903","賦予TP上升上限"
"82001019","boss_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的物理防禦力。此效果不會受到物理防禦力下降的影響。","200101904","提升物理防禦力（不可降低）"
"82001019","boss_magic_def_lower_limit","戰鬥開始時，中幅度提升所有怪物的魔法防禦力。此效果不會受到魔法防禦力下降的影響。","200101905","提升魔法防禦力（不可降低）"
"82001019","9","戰鬥開始時，大幅度降低全體角色的HP吸收。","200101906","降低HP吸收"
"82001020","13","當編成4名以上水屬性角色時，屬性獎勵數值將會強化，水屬性以外的屬性獎勵將會無效。","200102001","水屬性獎勵特大幅度提升"
