9cc7ef385e40838320faea298ec6c817f32cc66742f889d55a307ec2997e526a,7d9881936b80720fb5eeada78ac42991727a1f23adf6776adcde556c5232fe62,d873d975df1350cb973b47dc91cc10038922bb5b998a9c439cf8954fbfe77088,5ff68a7c0bcaed01bfcfbd443b2f56b9b991bddc3cbba6631ee7ae06f608a788,9ce05cb4b26db43e11c3cb90301dc5797a21abe3479268a34abfc1c533f61045,ff1c15353f7f93d69c04fb6250d0b08505cac6137bfa8dec27ffad05b352c8d7,fdd45d81d0b993a9e853013a954f6a2d6931927f2f546dbe76ab209baadba937,23a88ffd41ccf1b3cbadff0b6d42d9071cf88784c7d6bf0e3653a41fa99e9910,d8e64386f49893b446e8fe7b6ebaf15b4feab3337e0027a0dd43fb4ec320af20,9437b32f3f94be1a196bb89e30b46e609b03058978d3c31efbe90743492a7844,85a5079c733faa6fecffe17e429cb9b072f4bb2373d734e7cbaaab123f5b3495,790ee5a42bcf888c0688c0afe7dd7ddcd57c0183300e75ffe229f6e687792e4c,82e888c7808a8d77ccdc7f6cc7921eda0ed80811934a9c41dc62859e4e5b4ba8,f7c7c56f338241cfce246df0c36c23fe28e5077d204e15f4d32c16c9b11b89cd,fa3e19d86990ff837365d4e926076be0227bdc275604ad0daa03c885f1b7ece3,f1e7b8a799549e3f7cb7bd09fd51228e3a8848876e09e05668adf33eb868f2e3,9a572cbd7645120670f1773943fc94227ea690f2b3128b9a2303adf579aadbc9,9948046511e679bc307135b633bb50badbc3630545192b56fe6f4c091d3b513e,71b2ee757d8a320abcc4ad0a6c8da3f71a3d6b9e211b3b782e61cb8cbc892505,ce68b87599ce0a92d89319ce2ba3b1b33996e0c884cf7acef5158a52d34c15d2,5c79d53c28929edd9d99c87d5c81cfa67d6039064e65ec58edb1e1b928045f76,29dc03e21c08cb1bbf97a1b1f11c4a2422c3e4c631c56872385eabb4574014e1,887b33176d2154c32b520c1a8599a535e9ff7efe469e1a97a6da2680bb4de92b,0e19bc2949ff73cfdea1bdb4f24deea865c7326def72223b8af59509563eb51c,87448965f3884ccf798f93ebc4360866844b9a3d8b8a2678bfd4bcb88d59ec08,e8b99d7fc224791115d625ad7eac5fcd1e08bf70161cc79512673f7d8e90c942,bbeba8ee37c608bf4b730ff30d4312b2101b3565c110ffdb44e67896112812ef,cb20e4458bd00d1d61ffb961a689b5080721d5bf4492f543ba7044c441709a83,53274c79477efb26abc58ea75e0414c17850b94fba76cf8a1adbafb9718708b0,b8b91413a6490a7d40fbb8ee5610a6049991a1243ea5c2d7652721f8e1c17b40,d27542ae1f39ec5d82353ba8beb38193e7c889567f66536dd0deb755f9969b3c,fabccb0f000fc15afef418fcb9191fb09dcf144182604400531ead616ef7aff8,60330afa2df1ba1dd43ef518aab63a6c66a9847d52365080b19f2193776fcbbf,cc3e748c0c731c2320ade2b4ed71955770772c1b58a759725ab05319cc1eb873,77155041f9592118d411b511e3ff0dcdf96cdc12fcb45b289dc1ff64d9e58911,66a25e5ac481e4031d8530416636651c246cd203d09acae9fb513feea6634c81,ca9bc02553fa3ea22487baee020255896d6b83e0d1cd453df659073b04e22b55,1f266c2ac5ed3319ec6b3629d01d5c0f45c8f3dd9705e5f0cfd336d0e787cfd9,c1e3b4139084aede18c15b22a2079f2e931f58aa1f602179833b98f001b9c48a,4b39f26781467abc8d2396ca9cb00a84bce9c22dad76cfc980068c3c227a28d5,32484094d0640cfef9acd6464d73ffe3ce03342d79252108131d9e429a94077e
"600120681","1","62001005","0","0","62001007","0","0","620390065","36","0","600001209","0","620290165","1","0","0","1","0","0","0","0","0","0","61001004","2","1453","0","60","0","36","0","0","620030065","1","0","68001","0","68001","0","0"
"600120691","1","62001005","0","0","62001007","0","0","620390066","36","0","600001210","0","620290166","1","0","0","1","0","0","0","0","0","0","61001004","2","1468","0","60","0","36","0","0","620030066","1","0","69001","0","69001","0","0"
"600120701","1","62001005","0","0","62001007","0","0","620390067","36","0","600001211","0","620290167","1","0","0","1","0","0","0","0","0","0","61001004","2","1482","0","60","0","36","0","0","620030067","1","0","70001","0","70001","0","0"
"600120711","1","62001005","0","0","62001007","0","0","620390068","36","0","600001212","0","620290168","1","0","0","1","0","0","0","0","0","0","61001004","2","1491","0","60","0","36","0","0","620030068","1","0","71001","0","71001","0","0"
"600120232","1","72001010","0","61401","0","0","0","620010018","72","0","600001213","0","620270020","1","0","0","0","0","0","0","0","4","0","10011003","2","780","0","100","0","0","0","101011","620280019","2","0","23001","0","23001","0","2"
"600120242","1","72001010","0","61401","0","0","0","620010019","72","0","600001214","0","620270021","1","0","0","0","0","0","0","0","4","0","10011003","2","792","0","100","0","0","0","101011","620280020","2","0","24001","0","24001","0","2"
"600120252","1","72001010","0","61401","0","0","0","620010020","72","0","600001215","0","620270022","1","0","0","0","0","0","0","0","4","0","10011003","2","802","0","100","0","0","0","101011","620280021","2","0","25001","0","25001","0","2"
"600120262","1","72001010","0","61401","0","0","0","620010021","72","0","600001216","0","620270023","1","0","0","0","0","0","0","0","4","0","10011003","2","810","0","100","0","0","0","101011","620280022","2","0","26001","0","26001","0","2"
"600120272","1","72001010","0","61401","0","0","0","620010022","72","0","600001217","0","620270024","1","0","0","0","0","0","0","0","4","0","10011004","2","822","0","100","0","0","0","101011","620280023","2","0","27001","0","27001","0","2"
"600120282","1","72001010","0","61401","0","0","0","620010023","72","0","600001218","0","620270025","1","0","0","0","0","0","0","0","4","0","10011004","2","834","0","100","0","0","0","101011","620280024","2","0","28001","0","28001","0","2"
"600120292","1","72001010","0","61401","0","0","0","620010024","72","0","600001219","0","620270026","1","0","0","0","0","0","0","0","4","0","10011004","2","844","0","100","0","0","0","101011","620280025","2","0","29001","0","29001","0","2"
"600120302","1","72001010","0","61401","0","0","0","620010025","72","0","600001220","0","620270027","1","0","0","0","0","0","0","0","4","0","10011004","2","854","0","100","0","0","0","101011","620280026","2","0","30001","0","30001","0","2"
"600120312","1","72001010","0","61401","0","0","0","620010026","72","0","600001221","0","620270028","1","0","0","0","0","0","0","0","4","0","10011004","2","866","0","100","0","0","0","101011","620280027","2","0","31001","0","31001","0","2"
"600120322","1","72001010","0","61401","0","0","0","620010027","72","0","600001222","0","620270029","1","0","0","0","0","0","0","0","4","0","10011004","2","884","0","100","0","0","0","101011","620280028","2","0","32001","0","32001","0","2"
"600120332","1","72001010","0","61401","0","0","0","620010028","72","0","600001223","0","620270030","1","0","0","0","0","0","0","0","4","0","10011004","2","910","0","100","0","0","0","101011","620280029","2","0","33001","0","33001","0","2"
"600120342","1","72001010","0","61401","0","0","0","620010029","72","0","600001224","0","620270031","1","0","0","0","0","0","0","0","4","0","10011004","2","920","0","100","0","0","0","101011","620280030","2","0","34001","0","34001","0","2"
"600120352","1","72001010","0","61401","0","0","0","620010030","72","0","600001225","0","620270032","1","0","0","0","0","0","0","0","4","0","10011005","2","928","0","100","0","0","0","101011","620280031","2","0","35001","0","35001","0","2"
"600120362","1","72001010","0","61401","0","0","0","620010031","72","0","600001226","0","620270033","1","0","0","0","0","0","0","0","4","0","10011005","2","952","0","100","0","0","0","101011","620280032","2","0","36001","0","36001","0","2"
"600120372","1","72001010","0","61401","0","0","0","620010032","72","0","600001227","0","620270034","1","0","0","0","0","0","0","0","4","0","10011005","2","964","0","100","0","0","0","101011","620280033","2","0","37001","0","37001","0","2"
"600120382","1","72001010","0","61401","0","0","0","620010033","72","0","600001228","0","620270035","1","0","0","0","0","0","0","0","4","0","10011005","2","984","0","100","0","0","0","101011","620280034","2","0","38001","0","38001","0","2"
"600120392","1","72001010","0","61401","0","0","0","620010034","72","0","600001229","0","620270036","1","0","0","0","0","0","0","0","4","0","10011005","2","1000","0","100","0","0","0","101011","620280035","2","0","39001","0","39001","0","2"
"600120402","1","72001010","0","61401","0","0","0","620010035","72","0","600001230","0","620270037","1","0","0","0","0","0","0","0","4","0","10011005","2","1028","0","100","0","0","0","101011","620280036","2","0","40001","0","40001","0","2"
"600120412","1","72001010","0","61401","0","0","0","620010036","72","0","600001231","0","620270038","1","0","0","0","0","0","0","0","4","0","10011005","2","1036","0","100","0","0","0","101011","620280037","2","0","41001","0","41001","0","2"
"600120422","1","72001010","0","61401","0","0","0","620010037","72","0","600001232","0","620270039","1","0","0","0","0","0","0","0","4","0","10011006","2","1046","0","100","0","0","0","101011","620280038","2","0","42001","0","42001","0","2"
"600120432","1","72001010","0","61401","0","0","0","620010038","72","0","600001233","0","620270040","1","0","0","0","0","0","0","0","4","0","10011006","2","1076","0","100","0","0","0","101011","620280039","2","0","43001","0","43001","0","2"
"600120442","1","72001010","0","61401","0","0","0","620010039","72","0","600001234","0","620270041","1","0","0","0","0","0","0","0","4","0","10011006","2","1102","0","100","0","0","0","101011","620280040","2","0","44001","0","44001","0","2"
"600120452","1","72001010","0","61401","0","0","0","620010040","72","0","600001235","0","620270042","1","0","0","0","0","0","0","0","4","0","10011006","2","1130","0","100","0","0","0","101011","620280041","2","0","45001","0","45001","0","2"
"600120462","1","72001010","0","61401","0","0","0","620010041","72","0","600001236","0","620270043","1","0","0","0","0","0","0","0","4","0","10011006","2","1148","0","100","0","0","0","101011","620280042","2","0","46001","0","46001","0","2"
"600120472","1","72001010","0","61401","0","0","0","620010042","72","0","600001237","0","620270044","1","0","0","0","0","0","0","0","4","0","10011006","2","1154","0","100","0","0","0","101011","620280043","2","0","47001","0","47001","0","2"
"600120482","1","72001010","0","61401","0","0","0","620010043","72","0","600001238","0","620270045","1","0","0","0","0","0","0","0","4","0","10011006","2","1174","0","100","0","0","0","101011","620280044","2","0","48001","0","48001","0","2"
"600120492","1","72001010","0","61401","0","0","0","620010044","72","0","600001239","0","620270046","1","0","0","0","0","0","0","0","4","0","10011007","2","1196","0","100","0","0","0","101011","620280045","2","0","49001","0","49001","0","2"
"600120502","1","72001010","0","61401","0","0","0","620010045","72","0","600001240","0","620270047","1","0","0","0","0","0","0","0","4","0","10011007","2","1228","0","100","0","0","0","101011","620280046","2","0","50001","0","50001","0","2"
"600120512","1","72001010","0","61401","0","0","0","620010046","72","0","600001241","0","620270048","1","0","0","0","0","0","0","0","4","0","10011007","2","1242","0","100","0","0","0","101011","620280047","2","0","51001","0","51001","0","2"
"600120522","1","72001010","0","61401","0","0","0","620010047","72","0","600001242","0","620270049","1","0","0","0","0","0","0","0","4","0","10011007","2","1258","0","100","0","0","0","101011","620280048","2","0","52001","0","52001","0","2"
"600120532","1","72001010","0","61401","0","0","0","620010048","72","0","600001243","0","620270050","1","0","0","0","0","0","0","0","4","0","10011007","2","1280","0","100","0","0","0","101011","620280049","2","0","53001","0","53001","0","2"
"600120542","1","72001010","0","61401","0","0","0","620010049","72","0","600001244","0","620270051","1","0","0","0","0","0","0","0","4","0","10011007","2","1294","0","100","0","0","0","101011","620280050","2","0","54001","0","54001","0","2"
"600120552","1","72001010","0","61401","0","0","0","620010050","72","0","600001245","0","620270052","1","0","0","0","0","0","0","0","4","0","10011007","2","1304","0","100","0","0","0","101011","620280051","2","0","55001","0","55001","0","2"
"600120562","1","72001010","0","61401","0","0","0","620010051","72","0","600001246","0","620270053","1","0","0","0","0","0","0","0","4","0","10011007","2","1318","0","100","0","0","0","101011","620280052","2","0","56001","0","56001","0","2"
"600120572","1","72001010","0","61401","0","0","0","620010052","72","0","600001247","0","620270054","1","0","0","0","0","0","0","0","4","0","10011007","2","1324","0","100","0","0","0","101011","620280053","2","0","57001","0","57001","0","2"
"600120582","1","72001010","0","61401","0","0","0","620010053","72","0","600001248","0","620270055","1","0","0","0","0","0","0","0","4","0","10011007","2","1334","0","100","0","0","0","101011","620280054","2","0","58001","0","58001","0","2"
"600120592","1","72001010","0","61401","0","0","0","620010054","72","0","600001249","0","620270056","1","0","0","0","0","0","0","0","4","0","10011007","2","1358","0","100","0","0","0","101011","620280055","2","0","59001","0","59001","0","2"
"600120602","1","72001010","0","61401","0","0","0","620010055","72","0","600001250","0","620270057","1","0","0","0","0","0","0","0","4","0","10011007","2","1366","0","100","0","0","0","101011","620280056","2","0","60001","0","60001","0","2"
"600120612","1","72001010","0","61401","0","0","0","620010056","72","0","600001251","0","620270058","1","0","0","0","0","0","0","0","4","0","10011007","2","1384","0","100","0","0","0","101011","620280057","2","0","61001","0","61001","0","2"
"600120622","1","72001010","4","61401","10011006","0","0","620010057","15","0","600001252","0","620270059","1","0","0","1","0","0","0","0","4","0","10011008","2","1392","0","100","0","60","0","101011","620280058","2","0","62001","0","62001","101011","2"
"600120632","1","72001010","4","61401","10011006","0","0","620010058","15","0","600001253","0","620270060","1","0","0","1","0","0","0","0","4","0","10011008","2","1401","0","100","0","60","0","101011","620280059","2","0","63001","0","63001","101011","2"
"600120642","1","72001010","4","61401","10011006","0","0","620010059","15","0","600001254","0","620270061","1","0","0","1","0","0","0","0","4","0","10011008","2","1411","0","100","0","60","0","101011","620280060","2","0","64001","0","64001","101011","2"
"600120652","1","72001010","4","61401","10011006","0","0","620010060","15","0","600001255","0","620270062","1","0","0","1","0","0","0","0","4","0","10011008","2","1422","0","100","0","60","0","101011","620280061","2","0","65001","0","65001","101011","2"
"600120662","1","72001010","4","61401","10011006","0","0","620010061","15","0","600001256","0","620270063","1","0","0","1","0","0","0","0","4","0","10011008","2","1435","0","100","0","60","0","101011","620280062","2","0","66001","0","66001","101011","2"
"600120672","1","72001010","4","61401","10011006","0","0","620010062","15","0","600001257","0","620270064","1","0","0","1","0","0","0","0","4","0","10011008","2","1441","0","100","0","60","0","101011","620280063","2","0","67001","0","67001","101011","2"
"600120682","1","72001010","4","61401","10011006","0","0","620010063","15","0","600001258","0","620270065","1","0","0","1","0","0","0","0","4","0","10011008","2","1453","0","100","0","60","0","101011","620280064","2","0","68001","0","68001","101011","2"
"600120692","1","72001010","4","61401","10011007","0","0","620010064","15","0","600001259","0","620270066","1","0","0","1","0","0","0","0","4","0","10011009","2","1468","0","100","0","60","0","101011","620280065","2","0","69001","0","69001","101011","2"
"600120702","1","72001010","4","61401","10011006","0","0","620010065","15","0","600001260","0","620270067","1","0","0","1","0","0","0","0","4","0","10011008","2","1482","0","100","0","60","0","101011","620280066","2","0","70001","0","70001","101011","2"
"600120712","1","72001010","4","61401","10011006","0","0","620010066","15","0","600001261","0","620270068","1","0","0","1","0","0","0","0","4","0","10011008","2","1491","0","100","0","60","0","101011","620280067","2","0","71001","0","71001","101011","2"
"600120232","1","72001010","0","61401","0","0","0","620300120","72","0","600001262","0","620230018","1","0","0","0","0","0","0","0","4","0","10011003","2","780","0","100","0","0","0","101011","620060020","2","0","23001","0","23001","0","2"
"600120242","1","72001010","0","61401","0","0","0","620300121","72","0","600001263","0","620230019","1","0","0","0","0","0","0","0","4","0","10011003","2","792","0","100","0","0","0","101011","620060021","2","0","24001","0","24001","0","2"
"600120252","1","72001010","0","61401","0","0","0","620300122","72","0","600001264","0","620230020","1","0","0","0","0","0","0","0","4","0","10011003","2","802","0","100","0","0","0","101011","620060022","2","0","25001","0","25001","0","2"
"600120262","1","72001010","0","61401","0","0","0","620300123","72","0","600001265","0","620230021","1","0","0","0","0","0","0","0","4","0","10011003","2","810","0","100","0","0","0","101011","620060023","2","0","26001","0","26001","0","2"
"600120272","1","72001010","0","61401","0","0","0","620300124","72","0","600001266","0","620230022","1","0","0","0","0","0","0","0","4","0","10011004","2","822","0","100","0","0","0","101011","620060024","2","0","27001","0","27001","0","2"
"600120282","1","72001010","0","61401","0","0","0","620300125","72","0","600001267","0","620230023","1","0","0","0","0","0","0","0","4","0","10011004","2","834","0","100","0","0","0","101011","620060025","2","0","28001","0","28001","0","2"
"600120292","1","72001010","0","61401","0","0","0","620300126","72","0","600001268","0","620230024","1","0","0","0","0","0","0","0","4","0","10011004","2","844","0","100","0","0","0","101011","620060026","2","0","29001","0","29001","0","2"
"600120302","1","72001010","0","61401","0","0","0","620300127","72","0","600001269","0","620230025","1","0","0","0","0","0","0","0","4","0","10011004","2","854","0","100","0","0","0","101011","620060027","2","0","30001","0","30001","0","2"
"600120312","1","72001010","0","61401","0","0","0","620300128","72","0","600001270","0","620230026","1","0","0","0","0","0","0","0","4","0","10011004","2","866","0","100","0","0","0","101011","620060028","2","0","31001","0","31001","0","2"
"600120322","1","72001010","0","61401","0","0","0","620300129","72","0","600001271","0","620230027","1","0","0","0","0","0","0","0","4","0","10011004","2","884","0","100","0","0","0","101011","620060029","2","0","32001","0","32001","0","2"
"600120332","1","72001010","0","61401","0","0","0","620300130","72","0","600001272","0","620230028","1","0","0","0","0","0","0","0","4","0","10011004","2","910","0","100","0","0","0","101011","620060030","2","0","33001","0","33001","0","2"
"600120342","1","72001010","0","61401","0","0","0","620300131","72","0","600001273","0","620230029","1","0","0","0","0","0","0","0","4","0","10011004","2","920","0","100","0","0","0","101011","620060031","2","0","34001","0","34001","0","2"
"600120352","1","72001010","0","61401","0","0","0","620300132","72","0","600001274","0","620230030","1","0","0","0","0","0","0","0","4","0","10011005","2","928","0","100","0","0","0","101011","620060032","2","0","35001","0","35001","0","2"
"600120362","1","72001010","0","61401","0","0","0","620300133","72","0","600001275","0","620230031","1","0","0","0","0","0","0","0","4","0","10011005","2","952","0","100","0","0","0","101011","620060033","2","0","36001","0","36001","0","2"
"600120372","1","72001010","0","61401","0","0","0","620300134","72","0","600001276","0","620230032","1","0","0","0","0","0","0","0","4","0","10011005","2","964","0","100","0","0","0","101011","620060034","2","0","37001","0","37001","0","2"
"600120382","1","72001010","0","61401","0","0","0","620300135","72","0","600001277","0","620230033","1","0","0","0","0","0","0","0","4","0","10011005","2","984","0","100","0","0","0","101011","620060035","2","0","38001","0","38001","0","2"
