592b6396fc1d24e127b4c5b96682c1233e44d511662a3f55eab472ce206a549b,8b27624189dedbb4737518e400747d3a0859daa755e250dcf6a1d2904c57e320,1281de4c9eed8a908e762dc87fae41de9e5365ef2caaf40ed5370435f3d85fb9,f7cd8737f6a8f0c54d969adacb8d13fd7fce73498fe8ea6a108aa3a4ea5a14ef,2f103e0985e1a5263a8c28dc7efd206fd23cc85a51022d53d463da314adfde6a,11f69c1ea028c737426c0ea971da9c6672c819a3129eb95d9bf34fe53cb982ed,e1ea5dcbe5402abfc96ac756dd0d4dc66e7b2d1cb9d2efcae995b08d0e0ee3da,28a07b7dd2ea40907f59c463da08ea5039210bfc2b1aabe95e94529a5e5c910a,0f47c302f29736cb4c714de6c604e6c87aa0b07de1fae0869cb778cb11d83a39,8b0adea92dd091565e026a454e941ce44da02f66759df218541bbf07073039e8,3aa34f293d8061700bf78cd43967fbeccb366114c76b2648f950cc69ca81d729
"101711","14314","10","1","14314073","11","0.5","欸嘿嘿，我真的是說不出的\n開心～！若要將這份心情\n傳達給大家……\n就只能唱歌跳舞了──！","1","0","0"
"0","14314","","","14314074","91","","","","",""
"101711","14314","1","","14314075","3","","wac_birthday_talk_kyapi","","0.2",""
"vo_wac_14314","14314","0","0","14314076","21","","vo_wac_14314_003","","",""
"101711","14314","10","1","14314077","11","0.5","好，大家也一起來唱歌嘛～！\n這麼一來，\n我就會展現前所未有的\n最棒舞姿給你們看喔！","1","0","0"
"0","14314","","","14314078","91","","","","",""
"0","14314","","","14314079","22","","","","",""
"bgm_M321","14714","","","14714001","25","","bgm_M321_2C","","",""
"1","14714","250","-1000","14714002","1","wac_birthday_idle_normal","105611","-70","2","0"
"1","14714","256","170","14714003","1","wac_birthday_idle_doya","100911","-260","2","1"
"1","14714","259","250","14714004","1","wac_birthday_idle_normal","105111","-310","2","1"
"1","14714","257","370","14714005","1","wac_birthday_idle_wish","102711","-270","2","1"
"1","14714","258","500","14714006","1","wac_birthday_idle_smile","101311","-310","2","1"
"105611","14714","","","14714007","13","","300","","",""
"100911","14714","","","14714008","13","","300","","",""
"501","14714","0","0","14714009","31","","501","1","0",""
"600","14714","0","0","14714010","31","","600","1","1",""
"602","14714","0","0","14714011","31","","602","1","0",""
"603","14714","0","0","14714012","31","","603","1","0",""
"604","14714","30","60","14714013","31","","604","1","1",""
"613","14714","0","0","14714014","31","","613","1","1",""
"700","14714","0","0","14714015","31","","700","1","0",""
"701","14714","0","0","14714016","31","","701","1","0",""
"702","14714","0","0","14714017","31","","702","1","0",""
"800","14714","0","0","14714018","31","","800","1","0",""
"916","14714","30","60","14714019","31","","916","1","1",""
"1","14714","","","14714020","93","","","","",""
"105111","14714","0","wac_birthday_reaction_04","14714021","3","","wac_birthday_reaction_01","1","0.2","0.2"
"100911","14714","0","wac_birthday_reaction_03","14714022","3","","wac_birthday_reaction_02","1","0.2","0.2"
"0.1","14714","","","14714023","93","","","","",""
"102711","14714","0","wac_birthday_reaction_03","14714024","3","","wac_birthday_reaction_05","1","0.2","0.2"
"101311","14714","0","wac_birthday_reaction_05","14714025","3","","wac_birthday_reaction_03","1","0.2","0.2"
"0.3","14714","","","14714026","93","","","","",""
"105611","14714","1","","14714027","3","","wac_birthday_run_01","","0.2",""
"105611","14714","-70","3","14714028","2","","0","","",""
"2.5","14714","","","14714029","93","","","","",""
"602","14714","","","14714030","32","","1","","",""
"0.6","14714","","","14714031","93","","","","",""
"501","14714","","","14714032","32","","1","","",""
"600","14714","","","14714033","32","","0","","",""
"613","14714","","","14714034","32","","0","","",""
"604","14714","","","14714035","32","","0","","",""
"701","14714","","","14714036","32","","1","","",""
"916","14714","0","0.01","14714037","33","","0","","",""
"105611","14714","0","wac_birthday_wish_01","14714038","3","","wac_birthday_blowout_01","1","0.2","0.2"
"105611","14714","-330","0.01","14714039","2","","-200","","",""
"100911","14714","1","","14714040","3","","wac_birthday_idle_doya","","0.2",""
"100911","14714","-320","0.01","14714041","2","","150","","",""
"105111","14714","1","","14714042","3","","wac_birthday_idle_normal","","0.2",""
"105111","14714","-360","0.01","14714043","2","","260","","",""
"102711","14714","1","","14714044","3","","wac_birthday_idle_wish","","0.2",""
"102711","14714","-320","0.01","14714045","2","","380","","",""
"101311","14714","1","","14714046","3","","wac_birthday_idle_smile","","0.2",""
"101311","14714","-340","0.01","14714047","2","","500","","",""
"0","14714","","","14714048","93","","","","",""
"800","14714","","","14714049","32","","1","","",""
"0.7","14714","","","14714050","93","","","","",""
"702","14714","","","14714051","32","","1","","",""
"0.5","14714","","","14714052","93","","","","",""
"se_common","14714","0","","14714053","23","","se_sys_login_birthday_blow_candle","","",""
"701","14714","","","14714054","32","","0","","",""
"0.4","14714","","","14714055","93","","","","",""
"se_common","14714","0","","14714056","23","","se_sys_login_birthday_cracker","","",""
"700","14714","","","14714057","32","","1","","",""
"se_common","14714","0","","14714058","23","","se_sys_login_birthday_calendar_applause","","",""
"100911","14714","0","wac_birthday_idle_doya","14714059","3","","wac_birthday_clap","1","0.2","0.2"
"102711","14714","0","wac_birthday_idle_wish","14714060","3","","wac_birthday_clap_to_wish","1","0.2","0.2"
"0.1","14714","","","14714061","93","","","","",""
"105111","14714","0","wac_birthday_idle_normal","14714062","3","","wac_birthday_clap","1","0.2","0.2"
"0.1","14714","","","14714063","93","","","","",""
"101311","14714","0","wac_birthday_idle_smile","14714064","3","","wac_birthday_clap","1","0.2","0.2"
"2","14714","","","14714065","93","","","","",""
"1","14714","","","14714066","131","","","","",""
"vo_wac_14714","14714","0","0","14714067","21","","vo_wac_14714_000","","",""
"105611","14714","10","1","14714068","11","0.5","哦……這可真是嚇了我一跳。\n沒想到你們竟然做了這種準備。\n我雖然記得你們的生日，\n卻完全忘了自己的呢。","1","0","0"
"0","14714","","","14714069","91","","","","",""
"105611","14714","1","","14714070","3","","wac_birthday_idle_smile","","0.2",""
"100911","14714","1","","14714071","3","","wac_birthday_talk_doya","","0.2",""
"vo_wac_14714","14714","0","0","14714072","21","","vo_wac_14714_001","","",""
"100911","14714","10","1","14714073","11","0.5","嗯，因為平常受了流夏很多照顧嘛！\n當然要好好為妳慶祝生日囉！\n順帶一提，蠟燭是我擺的喔！\n瞧，很完美的平衡對吧！？","1","0","0"
"0","14714","","","14714074","91","","","","",""
"100911","14714","1","","14714075","3","","wac_birthday_idle_doya","","0.2",""
"105611","14714","1","","14714076","3","","wac_birthday_talk_smile","","0.2",""
"vo_wac_14714","14714","0","0","14714077","21","","vo_wac_14714_002","","",""
"105611","14714","10","1","14714078","11","0.5","是啊，的確很厲害。\n看起來就像從畫中\n跑出來的一樣……謝謝。\n我會用心品嚐的。","1","0","0"
"0","14714","","","14714079","91","","","","",""
"105611","14714","1","","14714080","3","","wac_birthday_talk_doya","","0.2",""
"vo_wac_14714","14714","0","0","14714081","21","","vo_wac_14714_003","","",""
"105611","14714","10","1","14714082","11","0.5","好了，你們也吃吧。\n難得你們為我\n準備了美食，大家一起\n開心地享受吧♪","1","0","0"
"0","14714","","","14714083","91","","","","",""
"0","14714","","","14714084","22","","","","",""
"bgm_M321","16114","","","16114001","25","","bgm_M321_2C","","",""
"1","16114","250","-1000","16114002","1","wac_birthday_idle_normal","106811","-70","2","0"
"1","16114","256","230","16114003","1","wac_birthday_idle_smile","101111","-270","2","1"
"1","16114","257","410","16114004","1","wac_birthday_idle_normal","104911","-310","2","1"
"106811","16114","","","16114005","13","","300","","",""
"101111","16114","","","16114006","13","","300","","",""
"104911","16114","","","16114007","13","","300","","",""
"501","16114","0","0","16114008","31","","501","1","0",""
"600","16114","0","0","16114009","31","","600","1","1",""
"602","16114","0","0","16114010","31","","602","1","0",""
"603","16114","0","0","16114011","31","","603","1","0",""
"604","16114","30","60","16114012","31","","604","1","1",""
"613","16114","0","0","16114013","31","","613","1","1",""
"700","16114","0","0","16114014","31","","700","1","0",""
"701","16114","0","0","16114015","31","","701","1","0",""
"702","16114","0","0","16114016","31","","702","1","0",""
"800","16114","0","0","16114017","31","","800","1","0",""
"917","16114","30","60","16114018","31","","917","1","1",""
"1","16114","","","16114019","93","","","","",""
"104911","16114","0","wac_birthday_reaction_03","16114020","3","","wac_birthday_reaction_05","1","0.2","0.2"
"0.1","16114","","","16114021","93","","","","",""
"101111","16114","0","wac_birthday_reaction_05","16114022","3","","wac_birthday_reaction_03","1","0.2","0.2"
"0.3","16114","","","16114023","93","","","","",""
"106811","16114","1","","16114024","3","","wac_birthday_run_01","","0.2",""
"106811","16114","-70","3","16114025","2","","0","","",""
"2.5","16114","","","16114026","93","","","","",""
"602","16114","","","16114027","32","","1","","",""
"0.6","16114","","","16114028","93","","","","",""
"501","16114","","","16114029","32","","1","","",""
"600","16114","","","16114030","32","","0","","",""
"613","16114","","","16114031","32","","0","","",""
"604","16114","","","16114032","32","","0","","",""
"701","16114","","","16114033","32","","1","","",""
"917","16114","0","0.01","16114034","33","","0","","",""
"106811","16114","0","wac_birthday_wish_01","16114035","3","","wac_birthday_blowout_01","1","0.2","0.2"
"106811","16114","-330","0.01","16114036","2","","-200","","",""
"101111","16114","1","","16114037","3","","wac_birthday_idle_smile","","0.2",""
"101111","16114","-320","0.01","16114038","2","","180","","",""
"104911","16114","1","","16114039","3","","wac_birthday_idle_normal","","0.2",""
"104911","16114","-340","0.01","16114040","2","","320","","",""
"0","16114","","","16114041","93","","","","",""
"800","16114","","","16114042","32","","1","","",""
"0.7","16114","","","16114043","93","","","","",""
"702","16114","","","16114044","32","","1","","",""
"0.5","16114","","","16114045","93","","","","",""
"se_common","16114","0","","16114046","23","","se_sys_login_birthday_blow_candle","","",""
"701","16114","","","16114047","32","","0","","",""
"0.4","16114","","","16114048","93","","","","",""
"se_common","16114","0","","16114049","23","","se_sys_login_birthday_cracker","","",""
"700","16114","","","16114050","32","","1","","",""
"se_common","16114","0","","16114051","23","","se_sys_login_birthday_calendar_applause","","",""
"101111","16114","0","wac_birthday_idle_smile","16114052","3","","wac_birthday_clap","1","0.2","0.2"
"0.1","16114","","","16114053","93","","","","",""
"104911","16114","0","wac_birthday_idle_normal","16114054","3","","wac_birthday_clap","1","0.2","0.2"
"2","16114","","","16114055","93","","","","",""
"1","16114","","","16114056","131","","","","",""
"vo_wac_16114","16114","0","0","16114057","21","","vo_wac_16114_000","","",""
"106811","16114","10","1","16114058","11","0.5","這可真是……嚇了我一跳。\n這蛋糕真壯觀耶。\n是特地為我準備的？\n真令人開心啊。","1","0","0"
"0","16114","","","16114059","91","","","","",""
"106811","16114","1","","16114060","3","","wac_birthday_idle_normal","","0.2",""
"101111","16114","1","","16114061","3","","wac_birthday_talk_smile","","0.2",""
"vo_wac_16114","16114","0","0","16114062","21","","vo_wac_16114_001","","",""
"101111","16114","10","1","16114063","11","0.5","畢竟一直都受會長\n照顧了呀♪\n是哥哥和我們大家\n一起做的喔！","1","0","0"
"0","16114","","","16114064","91","","","","",""
"101111","16114","1","","16114065","3","","wac_birthday_idle_smile","","0.2",""
"104911","16114","1","","16114066","3","","wac_birthday_talk_wish","","0.2",""
"vo_wac_16114","16114","0","0","16114067","21","","vo_wac_16114_002","","",""
"104911","16114","10","1","16114068","11","0.5","這裡頭傾注了大量\n在可麗餅店培養的技術，\n是姐姐與弟弟的愛之傑作唷！\n來，會長，吃吧吃吧。","1","0","0"
"0","16114","","","16114069","91","","","","",""
"104911","16114","1","","16114070","3","","wac_birthday_idle_wish","","0.2",""
"101111","16114","1","","16114071","3","","wac_birthday_talk_doya","","0.2",""
"vo_wac_16114","16114","0","0","16114072","21","","vo_wac_16114_003","","",""
"101111","16114","10","1","16114073","11","0.5","妹妹！妹妹也在喔！\n姐姐！","1","0","0"
"0","16114","","","16114074","91","","","","",""
"101111","16114","1","","16114075","3","","wac_birthday_idle_doya","","0.2",""
"106811","16114","1","","16114076","3","","wac_birthday_talk_smile","","0.2",""
"vo_wac_16114","16114","0","0","16114077","21","","vo_wac_16114_004","","",""
"106811","16114","10","1","16114078","11","0.5","哈哈，這我自己一個人\n可吃不完呢。\n你當然會幫我一起吃\n對吧？少年？","1","0","0"
"0","16114","","","16114079","91","","","","",""
"0","16114","","","16114080","22","","","","",""
"bgm_M321","16414","","","16414001","25","","bgm_M321_2C","","",""
"1","16414","250","-1000","16414002","1","wac_birthday_idle_normal","105311","-70","2","0"
"1","16414","256","170","16414003","1","wac_birthday_idle_doya","103011","-260","2","1"
"1","16414","259","270","16414004","1","wac_birthday_idle_smile","100811","-310","2","1"
"1","16414","257","400","16414005","1","wac_birthday_idle_normal","104511","-270","2","1"
"1","16414","258","500","16414006","1","wac_birthday_idle_wish","105511","-310","2","1"
"105311","16414","","","16414007","13","","300","","",""
"103011","16414","","","16414008","13","","300","","",""
"501","16414","0","0","16414009","31","","501","1","0",""
"600","16414","0","0","16414010","31","","600","1","1",""
"602","16414","0","0","16414011","31","","602","1","0",""
"603","16414","0","0","16414012","31","","603","1","0",""
"604","16414","30","60","16414013","31","","604","1","1",""
"613","16414","0","0","16414014","31","","613","1","1",""
"700","16414","0","0","16414015","31","","700","1","0",""
"701","16414","0","0","16414016","31","","701","1","0",""
"702","16414","0","0","16414017","31","","702","1","0",""
"800","16414","0","0","16414018","31","","800","1","0",""
"918","16414","30","60","16414019","31","","918","1","1",""
"1","16414","","","16414020","93","","","","",""
"100811","16414","0","wac_birthday_reaction_05","16414021","3","","wac_birthday_reaction_03","1","0.2","0.2"
"103011","16414","0","wac_birthday_reaction_03","16414022","3","","wac_birthday_reaction_01","1","0.2","0.2"
"0.1","16414","","","16414023","93","","","","",""
"104511","16414","0","wac_birthday_reaction_04","16414024","3","","wac_birthday_reaction_01","1","0.2","0.2"
"105511","16414","0","wac_birthday_reaction_03","16414025","3","","wac_birthday_reaction_05","1","0.2","0.2"
"0.3","16414","","","16414026","93","","","","",""
"105311","16414","1","","16414027","3","","wac_birthday_run_01","","0.2",""
"105311","16414","-70","3","16414028","2","","0","","",""
"2.5","16414","","","16414029","93","","","","",""
"602","16414","","","16414030","32","","1","","",""
