bb8f96b96d5f75c9e0e4ccd145f9f8430172baa41d8a430de573358d1b4e79c9,28ba37a92251669f40511945f127148d68d363411f20431a3381490b8ed42758,676a4a3dfe9b59a7366e508b25e1e30b01ef6736a85af2e3408cea342ea2aee3,c3d74fbb99715958d34b5fb8978ff24b86dc139866fea445e55b3c55c153f9f5,e9d27c918c9471bf0e00ba6eed03154103ae156bfd26a65a20a6c0cb2464d2a9,33ce4139336bef47f22f0c4c74a0bd08620499f1ba2ccd2961c1abdb4dec3e91,56fafcdf6df95ba23093afc41f7edd772803069588ef98941d10f905352a1e51,33a79ec52ac937a16ea7622db79420e13a14595dab89b453cf9b7d02e8342f81,dccfadf55132fa2bfc391f970f6d5be48a44932c5e38fcd05b62bb420152d5b0,ac54288dcf2dffb873c60cbd72e875b93f2b49755c2b014d231e8a91b17f5c0a,66d915d8ec031f8cdc9e5231af8baa4f05502697c81bb5561d97504e7c591df5
"122911","0","10","11","0","0","1009806","1","1","嗯。\n小繆也要一起唷♪\n牠會喜歡什麼口味的呢～？","1009806082"
"0","","","91","","","1009806","","","","1009806083"
"122911","","1","3","","0.2","1009806","","","lsv_idle_joy","1009806084"
"1009806133","","","101","","","1009806","","","","1009806085"
"122711","0.2","0","3","","0","1009806","lsv_idle_normal","1","lsv_choice","1009806086"
"122911","0.2","0","3","","0","1009806","lsv_idle_normal","1","lsv_choice","1009806087"
"122811","0.2","0","3","","0","1009806","lsv_idle_normal","1","lsv_choice","1009806088"
"0.1","","","93","","","1009806","","","0","1009806089"
"122711","0.2","-235","2","","","1009806","0.33","2","-200","1009806090"
"122911","0.2","-220","2","","","1009806","0.33","2","100","1009806091"
"122811","0.2","-250","2","","","1009806","0.33","2","270","1009806092"
"0.7","","","93","","","1009806","","","0","1009806093"
"122811","","1","3","","0.2","1009806","","","lsv_talk_memory_dere2","1009806094"
"vo_lsv","","0","21","","","1009806","0","","vo_lsv_0629","1009806095"
"122811","0","10","11","0","0","1009806","1","1","啊～炒麵～！","1009806096"
"0","","","91","","","1009806","","","","1009806097"
"122811","","1","3","","0.2","1009806","","","lsv_idle_memory","1009806098"
"122911","0.2","0","3","","0","1009806","lsv_idle_normal_joyR","1","lsv_smile2","1009806099"
"vo_lsv","","0","21","","","1009806","0","","vo_lsv_0630","1009806100"
"122911","0","10","11","0","0","1009806","1","1","很好吃呢～♪","1009806101"
"0","","","91","","","1009806","","","","1009806102"
"122711","","1","3","","0.2","1009806","","","lsv_talk_joy3_dere","1009806103"
"vo_lsv","","0","21","","","1009806","0","","vo_lsv_0631","1009806104"
"122711","0","10","11","0","0","1009806","1","1","那醬汁的香氣……\n光是想到，\n肚子就餓起來了……！","1009806105"
"0","","","91","","","1009806","","","","1009806106"
"122711","","1","3","","0.2","1009806","","","lsv_idle_joy_dere2","1009806107"
"1009806133","","","101","","","1009806","","","","1009806108"
"122711","0.2","0","3","","0","1009806","lsv_idle_normal","1","lsv_choice","1009806109"
"122911","0.2","0","3","","0","1009806","lsv_idle_normal","1","lsv_choice","1009806110"
"122811","0.2","0","3","","0","1009806","lsv_idle_normal","1","lsv_choice","1009806111"
"0.1","","","93","","","1009806","","","0","1009806112"
"122711","0.2","-235","2","","","1009806","0.33","2","-200","1009806113"
"122911","0.2","-220","2","","","1009806","0.33","2","100","1009806114"
"122811","0.2","-250","2","","","1009806","0.33","2","270","1009806115"
"0.7","","","93","","","1009806","","","0","1009806116"
"122811","0.2","0","3","","0","1009806","lsv_exactly_joy_loop","1","lsv_exactly_joy_in","1009806117"
"vo_lsv","","0","21","","","1009806","0","","vo_lsv_0632","1009806118"
"122811","0","10","11","0","0","1009806","1","1","嗯嗯，就是這個！\n說到夏天，\n就會想到那個氣泡聲──♪","1009806119"
"0","","","91","","","1009806","","","","1009806120"
"122811","","1","3","","0.2","1009806","","","lsv_idle_joy","1009806121"
"122911","","1","3","","0.2","1009806","","","lsv_talk_surprise_dere","1009806122"
"vo_lsv","","0","21","","","1009806","0","","vo_lsv_0633","1009806123"
"122911","0","10","11","0","0","1009806","1","1","美美喜歡\n發出溫柔氣泡聲的\n彈珠汽水～","1009806124"
"0","","","91","","","1009806","","","","1009806125"
"122911","","1","3","","0.2","1009806","","","lsv_idle_surprise_joy","1009806126"
"122711","","1","3","","0.2","1009806","","","lsv_talk_normal","1009806127"
"vo_lsv","","0","21","","","1009806","0","","vo_lsv_0634","1009806128"
"122711","0","10","11","0","0","1009806","1","1","機會難得，\n大家一起去喝吧。\n說不定會覺得更涼快呢。","1009806129"
"0","","","91","","","1009806","","","","1009806130"
"122711","","1","3","","0.2","1009806","","","lsv_idle_normal","1009806131"
"1009806133","","","101","","","1009806","","","","1009806132"
"0","","","91","","","1009806","","","","1009806133"
"","","","102","","","1009806","","","","1009806134"
"0","","","22","","","1009806","","","0.2","1009806135"
"0.2","","","93","","","1009806","","","","1009806136"
"122711","0","1","12","0","0","1009806","0","0","10","1009806137"
"122711","","1","3","","0.2","1009806","","","lsv_talk_bitter","1009806138"
"3","","","93","","","1009806","","","0","1009806139"
"122711","","1","3","","0.2","1009806","","","lsv_idle_surprise_talkjoy","1009806140"
"122811","0","1","12","0","0","1009806","0","0","8","1009806141"
"122811","","1","3","","0.2","1009806","","","lsv_talk_memory","1009806142"
"3","","","93","","","1009806","","","0","1009806143"
"122811","","1","3","","0.2","1009806","","","lsv_idle_joy","1009806144"
"122911","0","1","12","0","0","1009806","0","0","6","1009806145"
"122911","","1","3","","0.2","1009806","","","lsv_talk_wish_joy","1009806146"
"3","","","93","","","1009806","","","0","1009806147"
"122911","","1","3","","0.2","1009806","","","lsv_idle_normal_joyR","1009806148"
"1009806137","","","101","","","1009806","","","","1009806149"
"333","0","1","6","","1","1009806","1","0","1","1009806150"
"122711","","","4","","","1009806","","","1","1009806151"
"122711","","1","3","","0.2","1009806","","","lsv_run","1009806152"
"122711","","-235","2","","","1009806","0.8","0","-750","1009806153"
"122911","","","4","","","1009806","","","0","1009806154"
"122911","","1","3","","0.2","1009806","","","lsv_run","1009806155"
"122911","","-220","2","","","1009806","0.8","0","750","1009806156"
"122811","","","4","","","1009806","","","0","1009806157"
"122811","","1","3","","0.2","1009806","","","lsv_run","1009806158"
"122811","","-250","2","","","1009806","0.8","0","850","1009806159"
"0.6","","","93","","","1009806","","","","1009806160"
"122711","0","1","6","","0.2","1009806","1","0","1","1009806161"
"122911","0","1","6","","0.2","1009806","1","0","1","1009806162"
"122811","0","1","6","","0.2","1009806","1","0","1","1009806163"
"0","","","91","","","1009806","","","","1009806164"
"1","0","102","1","lsv_idle_normal","1.95","1009807","-650","-235","102011","1009807001"
"1","1","100","1","lsv_idle_normal","1.95","1009807","650","-220","100411","1009807002"
"1","1","101","1","lsv_idle_normal","1.95","1009807","750","-250","103611","1009807003"
"1","0","0","5","lsv_white_loop","1","1009807","0","0","333","1009807004"
"333","0","1","6","","0","1009807","1","0","1","1009807005"
"102011","0","1","6","","0","1009807","1","0","1","1009807006"
"100411","0","1","6","","0","1009807","1","0","1","1009807007"
"103611","0","1","6","","0","1009807","1","0","1","1009807008"
"1","","","93","","","1009807","","","0","1009807009"
"333","0","1","6","","0.8","1009807","1","0.4","1","1009807010"
"102011","","1","3","","0.2","1009807","","","lsv_walk_joy","1009807011"
"102011","","-235","2","","","1009807","2","0","-200","1009807012"
"102011","0","1","6","","0.4","1009807","1","1","1","1009807013"
"100411","","1","3","","0.2","1009807","","","lsv_walk","1009807014"
"100411","","-220","2","","","1009807","2","0","100","1009807015"
"100411","0","1","6","","0.4","1009807","1","1","1","1009807016"
"103611","","1","3","","0.2","1009807","","","lsv_walk","1009807017"
"103611","","-250","2","","","1009807","2","0","270","1009807018"
"103611","0","1","6","","0.4","1009807","1","1","1","1009807019"
"2","","","93","","","1009807","","","0","1009807020"
"102011","","1","3","","0.2","1009807","","","lsv_idle_wish_joyR","1009807021"
"100411","","1","3","","0.2","1009807","","","lsv_idle_normal","1009807022"
"103611","","1","3","","0.2","1009807","","","lsv_idle_normal","1009807023"
"0.6","","","93","","","1009807","","","0","1009807024"
"102011","","1","3","","0.2","1009807","","","lsv_talk_wish_joy","1009807025"
"vo_lsv","","0","21","","","1009807","0","","vo_lsv_0721","1009807026"
"102011","0","10","11","0","0","1009807","1","1","小繆和\n和小小格里芬先生\n都很開心呢～♪","1009807027"
"0","","","91","","","1009807","","","","1009807028"
"102011","","1","3","","0.2","1009807","","","lsv_idle_wish_joyR","1009807029"
"103611","","1","3","","0.2","1009807","","","lsv_talk_surprise_talkjoy","1009807030"
"vo_lsv","","0","21","","","1009807","0","","vo_lsv_0722","1009807031"
"103611","0","10","11","0","0","1009807","1","1","小繆的適應性\n很強這一點，\n也是個大發現呢。","1009807032"
"0","","","91","","","1009807","","","","1009807033"
"103611","","1","3","","0.2","1009807","","","lsv_idle_surprise_doya","1009807034"
"100411","0.2","0","3","","0","1009807","lsv_talk_arm_crossed_loop2","1","lsv_talk_arm_crossed2","1009807035"
"vo_lsv","","0","21","","","1009807","0","","vo_lsv_0723","1009807036"
"100411","0","10","11","0","0","1009807","1","1","畢竟之前牠都只有\n跟我們說話而已，\n所以沒能發現呢。","1009807037"
"0","","","91","","","1009807","","","","1009807038"
"100411","","1","3","","0.2","1009807","","","lsv_idle_arm_crossed","1009807039"
"103611","","1","3","","0.2","1009807","","","lsv_talk_joy1_normal","1009807040"
"vo_lsv","","0","21","","","1009807","0","","vo_lsv_0724","1009807041"
"103611","0","10","11","0","0","1009807","1","1","果然改變蒐集情報的方法\n是正確的呢。","1009807042"
"0","","","91","","","1009807","","","","1009807043"
"103611","","1","3","","0.2","1009807","","","lsv_idle_normal_suprise1","1009807044"
"100411","0.2","0","3","","0","1009807","lsv_talk_guts2_loop","1","lsv_talk_guts2","1009807045"
"vo_lsv","","0","21","","","1009807","0","","vo_lsv_0725","1009807046"
"100411","0","10","11","0","0","1009807","1","1","啊，對了！順便也試著\n改變其他方面吧？比如說……\n裝小繆的包包之類的！","1009807047"
"0","","","91","","","1009807","","","","1009807048"
"100411","","1","3","","0.2","1009807","","","lsv_idle_normal_joy","1009807049"
"102011","","1","3","","0.2","1009807","","","lsv_talk_joy3","1009807050"
"vo_lsv","","0","21","","","1009807","0","","vo_lsv_0726","1009807051"
"102011","0","10","11","0","0","1009807","1","1","在外面走的時候，\n小繆一直都是待在\n鏡華的防水包包裡嘛～","1009807052"
"0","","","91","","","1009807","","","","1009807053"
"102011","","1","3","","0.2","1009807","","","lsv_idle_normal_joyR","1009807054"
"103611","0.2","0","3","","0","1009807","lsv_talk_arm_crossed_loop2","1","lsv_talk_arm_crossed2","1009807055"
"vo_lsv","","0","21","","","1009807","0","","vo_lsv_0727","1009807056"
"103611","0","10","11","0","0","1009807","1","1","我自己是無所謂……\n但對小繆來說或許有點窄呢。\n……你覺得呢？","1009807057"
"0","","","91","","","1009807","","","","1009807058"
"103611","","1","3","","0.2","1009807","","","lsv_idle_arm_crossed","1009807059"
"102011","0.2","0","3","","0","1009807","lsv_look_idle_normal","1","lsv_choice","1009807060"
"100411","0.2","0","3","","0","1009807","lsv_look_idle_normal","1","lsv_choice","1009807061"
"103611","0.2","0","3","","0","1009807","lsv_look_idle_normal","1","lsv_choice","1009807062"
"0.1","","","93","","","1009807","","","0","1009807063"
"102011","0.2","-235","2","","","1009807","0.33","2","-452","1009807064"
"100411","0.2","-220","2","","","1009807","0.33","2","420","1009807065"
"103611","0.2","-250","2","","","1009807","0.33","2","545","1009807066"
"0","","1","22","","0.2","1009807","","","0","1009807067"
"繼續用防水包包就好。","","0","103","","","1009807","","","1009807071","1009807068"
"用籃子或許不錯。","","0","103","","","1009807","","","1009807095","1009807069"
"登山背包怎麼樣？","","0","103","","","1009807","","","1009807119","1009807070"
"102011","0.2","0","3","","0","1009807","lsv_idle_normal","1","lsv_choice","1009807071"
"100411","0.2","0","3","","0","1009807","lsv_idle_normal","1","lsv_choice","1009807072"
"103611","0.2","0","3","","0","1009807","lsv_look_idle_normal","1","lsv_choice","1009807073"
"0.1","","","93","","","1009807","","","0","1009807074"
"102011","0.2","-235","2","","","1009807","0.33","2","-200","1009807075"
"100411","0.2","-220","2","","","1009807","0.33","2","100","1009807076"
"103611","0.2","-250","2","","","1009807","0.33","2","270","1009807077"
"0.7","","","93","","","1009807","","","0","1009807078"
"103611","","1","3","","0.2","1009807","","","lsv_look_idle_sad","1009807079"
"vo_lsv","","0","21","","","1009807","0","","vo_lsv_0728","1009807080"
"103611","0","10","11","0","0","1009807","1","1","是、是這樣嗎？\n嗯，既然你這麼說了……\n或許維持這樣就行了。","1009807081"
"0","","","91","","","1009807","","","","1009807082"
"103611","","1","3","","0.2","1009807","","","lsv_idle_normal","1009807083"
"100411","","1","3","","0.2","1009807","","","lsv_talk_wish_surprise","1009807084"
"vo_lsv","","0","21","","","1009807","0","","vo_lsv_0729","1009807085"
"100411","0","10","11","0","0","1009807","1","1","的確，而且小繆晚上\n也是睡在防水包包裡嘛。\n不改變可能比較好吧。","1009807086"
"0","","","91","","","1009807","","","","1009807087"
"100411","","1","3","","0.2","1009807","","","lsv_idle_wish","1009807088"
"102011","","1","3","","0.2","1009807","","","lsv_talk_normal","1009807089"
"vo_lsv","","0","21","","","1009807","0","","vo_lsv_0730","1009807090"
"102011","0","10","11","0","0","1009807","1","1","還有抱著牠的時候，\n要輪流也方便啊♪","1009807091"
"0","","","91","","","1009807","","","","1009807092"
"102011","","1","3","","0.2","1009807","","","lsv_idle_normal","1009807093"
"1009807143","","","101","","","1009807","","","","1009807094"
"102011","0.2","0","3","","0","1009807","lsv_idle_normal","1","lsv_choice","1009807095"
"100411","0.2","0","3","","0","1009807","lsv_idle_normal","1","lsv_choice","1009807096"
"103611","0.2","0","3","","0","1009807","lsv_idle_normal","1","lsv_choice","1009807097"
"0.1","","","93","","","1009807","","","0","1009807098"
"102011","0.2","-235","2","","","1009807","0.33","2","-200","1009807099"
"100411","0.2","-220","2","","","1009807","0.33","2","100","1009807100"
"103611","0.2","-250","2","","","1009807","0.33","2","270","1009807101"
"0.7","","","93","","","1009807","","","0","1009807102"
"102011","","1","3","","0.2","1009807","","","lsv_talk_surprise_talkjoy","1009807103"
"vo_lsv","","0","21","","","1009807","0","","vo_lsv_0731","1009807104"
"102011","0","10","11","0","0","1009807","1","1","改成籃子的話，\n變得像搖籃一樣，\n小繆或許也會覺得舒服呢♪","1009807105"
"0","","","91","","","1009807","","","","1009807106"
"102011","","1","3","","0.2","1009807","","","lsv_idle_surprise_joy","1009807107"
"103611","","1","3","","0.2","1009807","","","lsv_talk_sad","1009807108"
"vo_lsv","","0","21","","","1009807","0","","vo_lsv_0732","1009807109"
"103611","0","10","11","0","0","1009807","1","1","唔嗯……如果不好好拿穩，\n搖來搖去晃過頭，\n牠說不定會頭暈呢？","1009807110"
"0","","","91","","","1009807","","","","1009807111"
"103611","","1","3","","0.2","1009807","","","lsv_idle_sad_normal","1009807112"
"100411","0.2","0","3","","0","1009807","lsv_talk_cool_joy_loop","1","lsv_talk_cool_joy","1009807113"
"vo_lsv","","0","21","","","1009807","0","","vo_lsv_0733","1009807114"
"100411","0","10","11","0","0","1009807","1","1","總之先試試看嘛。\n牠要是不喜歡的話，\n再換回防水包包就行啦♪","1009807115"
"0","","","91","","","1009807","","","","1009807116"
"100411","","1","3","","0.2","1009807","","","lsv_idle_cool","1009807117"
"1009807143","","","101","","","1009807","","","","1009807118"
"102011","0.2","0","3","","0","1009807","lsv_idle_normal","1","lsv_choice","1009807119"
"100411","0.2","0","3","","0","1009807","lsv_idle_normal","1","lsv_choice","1009807120"
"103611","0.2","0","3","","0","1009807","lsv_idle_normal","1","lsv_choice","1009807121"
"0.1","","","93","","","1009807","","","0","1009807122"
"102011","0.2","-235","2","","","1009807","0.33","2","-200","1009807123"
"100411","0.2","-220","2","","","1009807","0.33","2","100","1009807124"
"103611","0.2","-250","2","","","1009807","0.33","2","270","1009807125"
"0.7","","","93","","","1009807","","","0","1009807126"
"100411","0.2","0","3","","0","1009807","lsv_talk_guts2_loop","1","lsv_talk_guts2","1009807127"
"vo_lsv","","0","21","","","1009807","0","","vo_lsv_0734","1009807128"
"100411","0","10","11","0","0","1009807","1","1","變成用背的啊！\n這或許也不錯？","1009807129"
