dc4cbae37bf844d36dc4bf47e063c16b1d5116d05df179dde9b35db2115ecd2b,2b1585b9e4f2c09878fa925fafdd0fd95c31e567ef2a985f3e3ba7688f71281f,adefaaad54929935d6370255055df7d0405d8f2b188960cb01da981697c10f51,58523c9dd9eb113bb137962af4dff4f439651be9af098e7fd78e653d6aa90998,d0ccfd5f64c46211ce4a282a8b85ddf9bf2460d48c776b9e904af6ea541089d1,601e238ea8d52564ac1041748c5b0068e22e22373d19e817356d0e7aea32a8c6,2f4bb94d322781eb591dd77b16ca764b01459827929b642f66c27efce1692c2e,5cd72204c6bd1eea8f026bbac39a99abd02992b76c6a267b01e4fc58d43fa4fa,b3c412602bc8718a19e30a5f26965df0f215124817800f6c31d39cd2c7c7a34e,4c39ccb9dda670254fac7156cf92d7c03ea0c52ba9983e6b3195df0d7fe6dfc5,9362bcea2648602e97ac4c624a1e771bd4a43bd5a1c6269f616ccdbe7d726f03
"","","91","514063","","","","","514","","514056"
"","0","21","514064","","","vo_drama_10082014_008","","514","0","vo_drama_10082014"
"0","7","11","514065","0.5","0","沒問題嗎？\n哈哈，你的身邊\n還是一樣這麼熱鬧呢。\n一點也不會無聊，看起來很不錯哦。","0","514","1","106831"
"0.2","1","3","514066","","","nop_talk_bitter","","514","","106831"
"","","93","514067","","","1","","514","","4"
"0.2","0","3","514068","","0","nop_talk_arm_crossed_joy","1","514","nop_talk_arm_crossed_loop_joy","106831"
"","","91","514069","","","","","514","","514065"
"","","93","514070","","","0","","514","","0.5"
"1.95","105","1","515001","nop_idle_joy1","1","102931","-270","515","150","1"
"1.95","103","1","515002","nop_idle_wish","0","104211","-255","515","-150","1"
"1.95","104","1","515003","nop_15_tsumugi_idle_arm_crossed","0","105411","-275","515","-300","1"
"","","93","515004","","","0","","515","","0.5"
"","0","21","515005","","","vo_drama_10082015_001","","515","0","vo_drama_10082015"
"0","4","11","515006","0.5","0","新年快樂！\n歡迎來到慈樂之音新年演唱會！\n……不對，我們才是\n被找來的那一方呢。對不起！","0","515","1","102931"
"0.2","1","3","515007","","","nop_15_nozomi_talk_joy","","515","","102931"
"","","93","515008","","","1","","515","","2.5"
"0.2","0","3","515009","","0.2","nop_15_nozomi_start","1","515","nop_15_nozomi_start_loop","102931"
"","","93","515010","","","1","","515","","3"
"0.2","1","3","515011","","","nop_talk_bitter","","515","","102931"
"","","91","515012","","","","","515","","515006"
"","","93","515013","","","1","","515","","0.2"
"0.2","1","3","515014","","","nop_idle_bitter","","515","","102931"
"","0","21","515015","","","vo_drama_10082015_002","","515","0","vo_drama_10082015"
"0","4","11","515016","0.5","0","望，妳真是的。\n真是抱歉，因為我們\n直到剛才都在排練……\n謝謝你今天邀請我們來玩。","0","515","1","104211"
"0.2","1","3","515017","","","nop_talk_worry","","515","","104211"
"","","93","515018","","","1","","515","","3"
"0.2","1","3","515019","","","nop_talk_wish4","","515","","104211"
"","","93","515020","","","1","","515","","5"
"0.2","1","3","515021","","","nop_talk_joy3","","515","","104211"
"","","93","515022","","","1","","515","","1.5"
"0.2","0","3","515023","","0.2","nop_bow2","1","515","nop_idle_normal","104211"
"","","91","515024","","","","","515","","515016"
"","0","21","515025","","","vo_drama_10082015_003","","515","0","vo_drama_10082015"
"0","6","11","515026","0.5","0","受不了，因為騎士先生\n邀請得太突然了啦。\n就算是跨年期間，\n偶像的行程也是很滿的哦？","0","515","1","105411"
"0.2","1","3","515027","","","nop_talk_sad2","","515","","105411"
"","","93","515028","","","1","","515","","4.5"
"0.2","1","3","515029","","","nop_talk_anger","","515","","105411"
"","","91","515030","","","","","515","","515026"
"0.2","1","3","515031","","","nop_idle_anger","","515","","105411"
"","0","21","515032","","","vo_drama_10082015_004","","515","0","vo_drama_10082015"
"0","6","11","515033","0.5","0","呵呵。一收到邀請，\n馬上就開口說「走吧！」的人\n明明就是紡希呢。","0","515","1","102931"
"0.2","1","3","515034","","","nop_talk_bitter","","515","","102931"
"","","93","515035","","","1","","515","","1.5"
"0.2","1","3","515036","","","nop_talk_thinking","","515","","102931"
"","","91","515037","","","","","515","","515033"
"0.2","1","3","515038","","","nop_idle_thinking","","515","","102931"
"","0","21","515039","","","vo_drama_10082015_005","","515","0","vo_drama_10082015"
"0","4","11","515040","0.5","0","小、小望！\n那只是因為我覺得\n怜大人也會來而已！","0","515","1","105411"
"0.2","1","3","515041","","","nop_talk_surprise2","","515","","105411"
"","","93","515042","","","1","","515","","1.75"
"0.2","1","3","515043","","","nop_talk_anger2","","515","","105411"
"","","91","515044","","","","","515","","515040"
"0.2","1","3","515045","","","nop_idle_anger2","","515","","105411"
"","0","21","515046","","","vo_drama_10082015_006","","515","0","vo_drama_10082015"
"0","5","11","515047","0.5","0","的確有很多人都來參加了呢。\n製作人小姐看起來\n也玩得很開心。","0","515","1","104211"
"0.2","1","3","515048","","","nop_talk_wish","","515","","104211"
"","","91","515049","","","","","515","","515047"
"0.2","1","3","515050","","","nop_idle_wish","","515","","104211"
"","0","21","515051","","","vo_drama_10082015_007","","515","0","vo_drama_10082015"
"0","6","11","515052","0.5","0","有這麼多人聚集在一起，\n一定是因為你的人緣很好呢。","0","515","1","102931"
"0.2","1","3","515053","","","nop_15_nozomi_talk_joy","","515","","102931"
"","","91","515054","","","","","515","","515052"
"0.2","1","3","515055","","","nop_idle_joy1","","515","","102931"
"","0","21","515056","","","vo_drama_10082015_008","","515","0","vo_drama_10082015"
"0","4","11","515057","0.5","0","話說剛才\n製作人問說要不要\n找在場的大家來參加\n下一次的演唱會……","0","515","1","105411"
"0.2","1","3","515058","","","nop_talk_surprise1","","515","","105411"
"","","93","515059","","","1","","515","","2"
"0.5","1","3","515060","","","nop_talk_thinking","","515","","105411"
"","","93","515061","","","1","","515","","5"
"0.2","1","3","515062","","","nop_talk_surprise1","","515","","105411"
"","","91","515063","","","","","515","","515057"
"0.2","1","3","515064","","","nop_idle_surprise1","","515","","105411"
"","0","21","515065","","","vo_drama_10082015_009","","515","0","vo_drama_10082015"
"0","5","11","515066","0.5","0","很棒耶！\n如果不會造成困擾的話，我想這麼做。\n大家覺得呢？","0","515","1","102931"
"0.2","1","3","515067","","","nop_talk_joy2","","515","","102931"
"","","93","515068","","","1","","515","","2"
"0.2","1","3","515069","","","nop_talk_normal","","515","","102931"
"","","91","515070","","","","","515","","515066"
"0.2","1","3","515071","","","nop_idle_normal","","515","","102931"
"","0","21","515072","","","vo_drama_10082015_010","","515","0","vo_drama_10082015"
"0","5","11","515073","0.5","0","我也是。\n能受邀參加這麼美好的新年會，\n我想回報這份恩情。","0","515","1","104211"
"0.2","1","3","515074","","","nop_talk_joy1","","515","","104211"
"","","93","515075","","","1","","515","","2.25"
"0.2","1","3","515076","","","nop_talk_wish","","515","","104211"
"","","91","515077","","","","","515","","515073"
"0.2","1","3","515078","","","nop_idle_wish","","515","","104211"
"","0","21","515079","","","vo_drama_10082015_011","","515","0","vo_drama_10082015"
"0","6","11","515080","0.5","0","既然這樣，\n下次的演唱會也要辦到完美哦。\n因為也要招待怜大人來的關係！","0","515","1","105411"
"0.2","0","3","515081","","0.2","nop_talk_guts2","1","515","nop_talk_guts2_loop","105411"
"","","93","515082","","","1","","515","","3.5"
"0.2","0","3","515083","","0.2","nop_talk_doya","1","515","nop_talk_doya_loop","105411"
"","","91","515084","","","","","515","","515080"
"0.2","1","3","515085","","","nop_idle_doya","","515","","105411"
"","0","21","515086","","","vo_drama_10082015_012","","515","0","vo_drama_10082015"
"0","4","11","515087","0.5","0","幹勁十足呢！\n那麼，回去後就趕緊\n繼續排練吧！","0","515","1","102931"
"0.2","1","3","515088","","","nop_talk_joy2","","515","","102931"
"","","93","515089","","","1","","515","","2"
"0.2","1","3","515090","","","nop_talk_joy1","","515","","102931"
"","","91","515091","","","","","515","","515087"
"0.2","1","3","515092","","","nop_idle_joy1","","515","","102931"
"","0","21","515093","","","vo_drama_10082015_013","","515","0","vo_drama_10082015"
"0","6","11","515094","0.5","0","我們會舉辦一場能配得上\n新年之始的美妙演唱會。","0","515","1","104211"
"0.2","1","3","515095","","","nop_talk_joy3_blink","","515","","104211"
"","","91","515096","","","","","515","","515094"
"0.2","1","3","515097","","","nop_idle_joy1","","515","","104211"
"","0","21","515098","","","vo_drama_10082015_014","","515","0","vo_drama_10082015"
"0","6","11","515099","0.5","0","我們會準備好\n無懈可擊的舞台。\n敬請期待。","0","515","1","105411"
"0.2","0","3","515100","","0.2","nop_15_tsumugi_talk_arm_crossed","1","515","nop_15_tsumugi_talk_arm_crossed_loop","105411"
"","","93","515101","","","1","","515","","2.5"
"0.2","1","3","515102","","","nop_talk_arm_crossed_loop_joy","","515","","105411"
"","","91","515103","","","","","515","","515099"
"0.2","1","3","515104","","","nop_idle_arm_crossed_joy","","515","","105411"
"","0","21","515105","","","vo_drama_10082015_015","","515","0","vo_drama_10082015"
"0","6","11","515106","0.5","0","今年我們慈樂之音\n身為偶像也會全力以赴的！\n絕對要專心看著我們哦♪","0","515","1","102931"
"0.2","1","3","515107","","","nop_talk_joy2","","515","","102931"
"","","93","515108","","","","","515","","3"
"0.2","0","3","515109","","0.2","nop_15_cmn_last","1","515","nop_talk_joy1_wink","102931"
"","","91","515110","","","","","515","","515106"
"0.2","0","3","515111","","0.2","nop_talk_guts4","1","515","nop_idle_guts4","102931"
"","","93","515112","","","","","515","","0.2"
"0.2","0","3","515113","","0.2","nop_talk_guts2","1","515","nop_idle_guts2","104211"
"","","93","515114","","","","","515","","0.1"
"0.2","0","3","515115","","0.2","nop_talk_guts2","1","515","nop_idle_guts2","105411"
"","","93","515116","","","0","","515","","1"
"1.95","105","1","516001","nop_idle_normal","1","106731","-255","516","150","1"
"1.95","101","1","516002","nop_idle_joy2","0","106631","-255","516","-150","1"
"1.95","104","1","516003","nop_16_kaya_idle_normal2","0","106531","-275","516","-300","1"
"1.95","106","5","516004","nop_rago_idle","1","2","-255","516","230","1"
"1.95","106","5","516005","NoItem_idle","1","22","-255","516","150","1"
"1.95","100","5","516006","NoItem","1","23","-255","516","150","1"
"0","1","6","516007","","0","1","0","516","1","23"
"0","1","6","516008","","0","1","0","516","1","22"
"","","93","516009","","","0","","516","","0.5"
"0.2","1","3","516010","","","nop_talk_joy2","","516","","106631"
"","0","21","516011","","","vo_drama_10082016_001","","516","0","vo_drama_10082016"
"0","5","11","516012","0.5","0","來，小哥！新年快樂啦！\n給我紅包！","0","516","1","106631"
"","","93","516013","","","1","","516","","2.2"
"0.2","0","3","516014","","0","nop_16_inori_talk_doya","1","516","nop_16_inori_talk_doya_loop","106631"
"","","91","516015","","","","","516","","516012"
"0.2","1","3","516016","","","nop_16_inori_idle_doya","","516","","106631"
"0.2","1","3","516017","","","nop_16_kaya_talk_normal","","516","","106531"
"","0","21","516018","","","vo_drama_10082016_002","","516","0","vo_drama_10082016"
"0","7","11","516019","0.5","0","喂──祈梨。\n大過年的，\n妳這是什麼難看的舉動呀。\n老大，妳也唸她幾句吧。","0","516","1","106531"
"","","93","516020","","","1","","516","","4"
"0.2","0","3","516021","","0","nop_16_kaya_talk_normal2","1","516","nop_16_kaya_talk_normal2_loop","106531"
"","","91","516022","","","","","516","","516019"
"0.2","1","3","516023","","","nop_16_kaya_idle_normal2","","516","","106531"
"0.2","1","3","516024","","","nop_talk_joy1","","516","","106731"
"","0","21","516025","","","vo_drama_10082016_003","","516","0","vo_drama_10082016"
"0","7","11","516026","0.5","0","不說那個了，這還真厲害耶～\n畢竟這裡不但有\n強大公會的公會長，\n連七冠和公主都在場呢。","0","516","1","106731"
"","","91","516027","","","","","516","","516026"
"0.2","1","3","516028","","","nop_idle_joy1","","516","","106731"
"0.2","0","3","516029","","0","nop_16_inori_talk_nofaith","1","516","nop_16_inori_talk_nofaith_loop","106631"
"","0","21","516030","","","vo_drama_10082016_004","","516","0","vo_drama_10082016"
"0","6","11","516031","0.5","0","感覺老大好像在想很危險的事了哦？\n該被唸幾句的人不是我，是老大吧？\n快把老大帶去給茉莉她們！！","0","516","1","106631"
"","","93","516032","","","1","","516","","4"
"0.2","0","3","516033","","0","nop_16_inori_talk_guts","1","516","nop_16_inori_talk_guts_loop","106631"
"","","91","516034","","","","","516","","516031"
"0.2","1","3","516035","","","nop_16_inori_idle_guts","","516","","106631"
"0.2","1","3","516036","","","nop_talk_normal","","516","","106731"
"","0","21","516037","","","vo_drama_10082016_005","","516","0","vo_drama_10082016"
"0","7","11","516038","0.5","0","祈梨好過分哦～\n我剛剛那是「想和大家合作，\n一起去探究世界的祕密～！」\n的意思哦？","0","516","1","106731"
"","","93","516039","","","1","","516","","4"
"0.2","0","3","516040","","0","nop_talk_guts2","1","516","nop_talk_guts2_loop","106731"
"","","91","516041","","","","","516","","516038"
"0.2","1","3","516042","","","nop_idle_wish","","516","","106731"
"0.2","1","3","516043","","","nop_16_homare_idle_wish","","516","","22"
"0.2","1","3","516044","","","nop_talk_sad","","516","","106631"
"","0","21","516045","","","vo_drama_10082016_006","","516","0","vo_drama_10082016"
"0","5","11","516046","0.5","0","那麼可疑，\n怎麼能信任……\n呀啊！眼睛！\n別睜開眼睛啊！","0","516","1","106631"
"","","93","516047","","","1","","516","","3.4"
"0","1","3","516048","","","BlackFade","","516","","23"
"0.2","1","6","516049","","0","1","0.5","516","1","23"
"","","93","516050","","","1","","516","","0.2"
"0","1","6","516051","","0","1","1","516","1","22"
"0.2","0","3","516052","","0.2","nop_16_homare_talk_kaigan_wish","1","516","nop_16_homare_idle_kaigan_wish","22"
"0.2","0","3","516053","","0.2","nop_16_homare_talk_kaigan_wish","1","516","nop_16_homare_idle_kaigan_wish","106731"
"0.2","0","3","516054","","0.2","nop_surprise","1","516","nop_talk_surprise2","106631"
"","","93","516055","","","0","","516","","1"
"0.2","1","6","516056","","0","1","0","516","1","23"
"","","91","516057","","","","","516","","516046"
"0.2","1","3","516058","","","nop_idle_surprise2","","516","","106631"
"0.2","0","3","516059","","0","nop_15_tsumugi_talk_arm_crossed","1","516","nop_15_tsumugi_talk_arm_crossed_loop","106531"
"","0","21","516060","","","vo_drama_10082016_007","","516","0","vo_drama_10082016"
"0","6","11","516061","0.5","0","唉……就算過年了，\n感覺我們也沒有變呢。\n哎，今年就多多關照啦。","0","516","1","106531"
"","","93","516062","","","1","","516","","4"
"0.2","0","3","516063","","0","nop_16_inori_talk_doya","1","516","nop_16_inori_talk_doya_loop","106531"
"","","91","516064","","","","","516","","516061"
"0.2","1","3","516065","","","nop_16_inori_idle_doya","","516","","106531"
"","","93","516066","","","0","","516","","0.5"
"1.95","104","1","517001","nop_idle_normal","1","111031","-225","517","150","1"
"1.95","103","1","517002","nop_idle_normal","0","110931","-225","517","-150","1"
"1.95","105","1","517003","nop_17_chloe_idle_normal2","0","110831","-255","517","-300","1"
"","","93","517004","","","0","","517","","0.5"
"","0","21","517005","","","vo_drama_10082017_001","","517","0","vo_drama_10082017"
"0","7","11","517006","0.5","0","呀啊啊啊啊～！\n不但有無敵歌姬慈樂之音的幾位偶像，\n身邊也全是美少女！\n這場臉長得好看的新年會簡直太棒了！","0","517","1","110931"
"0.2","0","3","517007","","0.2","nop_17_chieru_swing","1","517","nop_idle_normal","110931"
"","","93","517008","","","1","","517","","1.5"
"0.2","0","3","517009","","0","nop_17_chieru_ahahaStand_in","1","517","nop_17_chieru_ahahaStand_loop","110931"
"","","93","517010","","","1","","517","","4"
"0.2","0","3","517011","","0","nop_17_chieru_huhuStand_in","1","517","nop_17_chieru_huhuStand_loop","110931"
"","","91","517012","","","","","517","","517006"
"","0","21","517013","","","vo_drama_10082017_002","","517","0","vo_drama_10082017"
"0","6","11","517014","0.5","0","話說大家的個性都好強烈啊……\n我們完全就是路人耶。\n碧正緊緊抱著柱子不停地顫抖耶。","0","517","1","110831"
"0.2","0","3","517015","","0","nop_17_chloe_talk_normal_sad","1","517","nop_17_chloe_talk_normal_sad_loop","110831"
"","","93","517016","","","1","","517","","3.5"
"0.2","1","3","517017","","","nop_talk_worry","","517","","110831"
"","","91","517018","","","","","517","","517014"
"0.2","1","3","517019","","","nop_17_chloe_idle_normal2","","517","","110831"
"","0","21","517020","","","vo_drama_10082017_003","","517","0","vo_drama_10082017"
"0","7","11","517021","0.5","0","相較之下，墨團的每一人都很豪邁，\n一口氣乾掉麥酒大吵大鬧的還真可怕。\n真不愧是精明的企業家。\n尤其秋乃學姐還是貴族出身呢。","0","517","1","111031"
"0.2","1","3","517022","","","nop_talk_normal_suprise1","","517","","111031"
"0.2","1","3","517023","","","nop_idle_normal_suprise1","","517","","110931"
"","","93","517024","","","1","","517","","2.2"
"0.2","1","3","517025","","","nop_talk_joy1","","517","","111031"
"","","93","517026","","","1","","517","","4.8"
"0.2","1","3","517027","","","nop_talk_joy3_blink2","","517","","111031"
"","","91","517028","","","","","517","","517021"
"0.2","1","3","517029","","","nop_idle_normal","","517","","111031"
"","0","21","517030","","","vo_drama_10082017_004","","517","0","vo_drama_10082017"
"0","6","11","517031","0.5","0","啊，說到貴族，\n不是有訓詞之類的東西嗎？\n「我們神抽生在好家庭的有錢人\n應該幫助貧窮的庶民」，像這樣的。","0","517","1","110931"
"0.2","1","3","517032","","","nop_talk_joy1_normal","","517","","110931"
"","","93","517033","","","1","","517","","4.3"
"0.2","0","3","517034","","0","nop_17_chieru_talk_doya","1","517","nop_17_chieru_talk_doya_loop","110931"
"","","91","517035","","","","","517","","517031"
"","0","21","517036","","","vo_drama_10082017_005","","517","0","vo_drama_10082017"
"0","6","11","517037","0.5","0","沒錯，琪愛兒。\n貴族義務──\n簡單換個說法，就是秋乃學姐有\n援助我們金錢的義務。","0","517","1","111031"
"0.2","0","3","517038","","0","nop_17_yuni_talk_nofaith","1","517","nop_17_yuni_talk_nofaith_loop","111031"
"","","93","517039","","","1","","517","","3"
"0.2","0","3","517040","","0","nop_talk_guts2","1","517","nop_talk_guts2_loop","111031"
"","","91","517041","","","","","517","","517037"
"","0","21","517042","","","vo_drama_10082017_006","","517","0","vo_drama_10082017"
"0","5","11","517043","0.5","0","啊？是這樣嗎？\n那麼，\n就不得不去領個紅包了呢。","0","517","1","110831"
"0.2","1","3","517044","","","nop_talk_arm_crossed_loop2","","517","","110831"
"","","93","517045","","","1","","517","","1.7"
"0.2","0","3","517046","","0","nop_17_chloe_talk_normal_joy","1","517","nop_17_chloe_talk_normal_joy_loop","110831"
"0.2","1","3","517047","","","nop_idle_joy1","","517","","110931"
"","","91","517048","","","","","517","","517043"
"0.2","1","3","517049","","","nop_17_chloe_idle_normal_joy","","517","","110831"
"","0","21","517050","","","vo_drama_10082017_007","","517","0","vo_drama_10082017"
"0","6","11","517051","0.5","0","話說，這裡有這麼多人，\n像貴族啊、王族啊\n那樣高貴的人物，\n隨便數數就有好幾位吧？","0","517","1","110931"
"0.2","1","3","517052","","","nop_talk_joy2","","517","","110931"
"","","93","517053","","","1","","517","","5"
"0.2","1","3","517054","","","nop_idle_surprise_kira","","517","","111031"
"","","91","517055","","","","","517","","517051"
"0.2","1","3","517056","","","nop_idle_normal","","517","","110931"
"","0","21","517057","","","vo_drama_10082017_008","","517","0","vo_drama_10082017"
"0","7","11","517058","0.5","0","好，大家走吧！\n呼哈哈有錢的傢伙們，\n讓我們扒個精光吧──！","0","517","1","111031"
"0.2","0","3","517059","","0","nop_17_yuni_pose","1","517","nop_17_yuni_pose_loop","111031"
"","","93","517060","","","1","","517","","0.7"
"0.2","0","3","517061","","0.2","nop_17_chieru_smile","1","517","nop_idle_normal","110931"
"0","1","12","517062","0","0","10","0","517","0","110931"
"0.2","0","3","517063","","0.2","nop_17_chloe_04","1","517","nop_17_chloe_idle_normal_joy","110831"
"0","1","12","517064","0","0","6","0","517","0","110831"
"","","93","517065","","","1","","517","","1"
"0.2","0","3","517066","","","nop_17_yuni_huhuStand_in","","517","","111031"
"","","93","517067","","","1","","517","","1.5"
"0.2","0","3","517068","","0","nop_17_yuni_ahahaStand_in","1","517","nop_17_yuni_ahahaStand_loop","111031"
"","","91","517069","","","","","517","","517058"
"","","4","517070","","","0","","517","","111031"
"0.2","1","3","517071","","","nop_run","","517","","111031"
"","-225","2","517072","","","1000","0","517","3","111031"
"","","93","517073","","","0","","517","","0.3"
"0.2","1","3","517074","","","nop_run","","517","","110931"
"","-225","2","517075","","","1000","0","517","3","110931"
"","","93","517076","","","0","","517","","0.1"
"0.2","1","3","517077","","","nop_run_joy","","517","","110831"
"","-255","2","517078","","","1000","0","517","3","110831"
"","","93","517079","","","0","","517","","3"
"","","93","517080","","","0","","517","","0.5"
"1.95","105","1","518001","nop_idle_normal","0","115031","-255","518","-150","1"
"1.95","104","1","518002","nop_18_muimi_idle_joy_normal","1","114711","-255","518","150","1"
"1.95","107","1","518003","nop_18_karin_idle_normal","0","118511","-275","518","-1000","1"
"1.95","106","1","518004","nop_idle_joy2","1","118031","-275","518","300","1"
"","","93","518005","","","0","","518","","0.5"
"0.2","1","3","518006","","","nop_18_credita_talk_surprise","","518","","118031"
"","0","21","518007","","","vo_drama_10082018_001","","518","0","vo_drama_10082018"
"0","6","11","518008","0.5","0","哎呀、哎呀！\n真是場美妙的新年會！\n不過我們【里士滿工商會】主辦的\n新年會也絲毫不遜色呢。","0","518","1","118031"
"","","93","518009","","","1","","518","","3.5"
"0.2","0","3","518010","","0","nop_talk_doya","1","518","nop_talk_doya_loop","118031"
"","","91","518011","","","","","518","","518008"
"0.2","1","3","518012","","","nop_idle_doya","","518","","118031"
"0.2","1","3","518013","","","nop_18_muimi_hello","","518","","114711"
"","0","21","518014","","","vo_drama_10082018_002","","518","0","vo_drama_10082018"
"0","7","11","518015","0.5","0","新年快樂！\n年菜也很美味，\n這真是最棒的新年了！","0","518","1","114711"
"","","93","518016","","","1","","518","","1.5"
"0.2","1","3","518017","","","nop_talk_normal","","518","","114711"
"","","91","518018","","","","","518","","518015"
"0.2","1","3","518019","","","nop_idle_normal","","518","","114711"
"0.2","1","3","518020","","","nop_talk_sad2","","518","","115031"
"","0","21","518021","","","vo_drama_10082018_003","","518","0","vo_drama_10082018"
"0","6","11","518022","0.5","0","在場人數非常多呢。\n沒有緊張感當然是滿困擾的，\n不過現在是新年，就算了吧。","0","518","1","115031"
"","","91","518023","","","","","518","","518022"
"0.2","1","3","518024","","","nop_idle_normal","","518","","115031"
"0.2","1","3","518025","","","nop_talk_bitter","","518","","114711"
"","0","21","518026","","","vo_drama_10082018_004","","518","0","vo_drama_10082018"
"0","7","11","518027","0.5","0","雖然嘴上那麼說，\n但似似花的新年和服穿得很完美哦！","0","518","1","114711"
"","","91","518028","","","","","518","","518027"
"0.2","1","3","518029","","","nop_18_muimi_idle_normal","","518","","114711"
"0.2","1","3","518030","","","nop_talk_thinking","","518","","115031"
"","0","21","518031","","","vo_drama_10082018_005","","518","0","vo_drama_10082018"
"0","9","11","518032","0.5","0","……穿著適當的服飾以融入當下場合，\n這也是祕密行動的一環。","0","518","1","115031"
"","","91","518033","","","","","518","","518032"
"0.2","1","3","518034","","","nop_idle_thinking","","518","","115031"
"0.2","1","3","518035","","","nop_18_neneka_talk_normal","","518","","115031"
"","0","21","518036","","","vo_drama_10082018_006","","518","0","vo_drama_10082018"
"0","6","11","518037","0.5","0","我倒沒有特別雀躍哦。\n這是因為確認在場是否\n有危險分子非常重要……\n嗯。","0","518","1","115031"
"","","93","518038","","","1","","518","","3"
"0.2","0","3","518039","","0","nop_18_neneka_humu2","1","518","nop_18_neneka_humu2_loop","115031"
"","","91","518040","","","","","518","","518037"
"0.2","0","3","518041","","0","nop_surprise","1","518","nop_talk_surprise1","118031"
"","0","21","518042","","","vo_drama_10082018_007","","518","0","vo_drama_10082018"
"0","6","11","518043","0.5","0","！？\n……好、好像感覺到什麼視線了。\n我是陛下忠誠的僕從！\n絕對不是什麼危險分子唷～！","0","518","1","118031"
"","","93","518044","","","1","","518","","1"
"0.2","1","3","518045","","","nop_talk_sad","","518","","118031"
"","","93","518046","","","1","","518","","2"
"0.2","0","3","518047","","0","nop_18_credita_ahahaStand_in","1","518","nop_18_credita_ahahaStand_loop","118031"
"","","93","518048","","","1","","518","","1"
"0.2","1","3","518049","","","nop_walk","","518","","118511"
"","-275","2","518050","","","-350","0","518","3","118511"
"","","93","518051","","","0","","518","","1"
"0.2","0","3","518052","","0","nop_18_credita_ohohoStand_in","1","518","nop_18_credita_ohohoStand_loop","118031"
"","","93","518053","","","0","","518","","2"
"0.2","1","3","518054","","","nop_18_karin_idle_normal","","518","","118511"
"","","91","518055","","","","","518","","518043"
"0.2","1","3","518056","","0.4","nop_18_credita_ohohoStand_out","","518","nop_idle_sad","118031"
"","","93","518057","","","0","","518","","0"
"","","4","518058","","","1","","518","","115031"
"0.2","1","3","518059","","","nop_idle_normal","","518","","115031"
"","","93","518060","","","0","","518","","0"
"0.2","1","3","518061","","","nop_idle_joy1","","518","","114711"
"0.2","1","3","518062","","","nop_idle_normal","","518","","118031"
"0.2","1","3","518063","","","nop_18_karin_talk_normal","","518","","118511"
"","0","21","518064","","","vo_drama_10082018_008","","518","0","vo_drama_10082018"
"0","6","11","518065","0.5","0","受邀的貴賓們\n似乎都玩得很開心呢。\n我們公會管理協會\n今年也請大家多多指教！","0","518","1","118511"
"","","93","518066","","","1","","518","","0.5"
"","","93","518067","","","1","","518","","4.5"
"0.2","0","3","518068","","0","nop_18_karin_bow","1","518","nop_18_karin_idle_normal","118511"
"","","91","518069","","","","","518","","518065"
"0.2","0","3","518070","","0","nop_18_muimi_hello","1","518","nop_idle_normal","114711"
"0.2","0","3","518071","","0","nop_bow","1","518","nop_idle_normal","115031"
"0.2","1","3","518072","","","nop_18_credita_ahahaStand_loop","","518","","118031"
"","","93","518073","","","0","","518","","1.5"
