5cdd864dafd54e7ee886ebae3ef1f3c30e9692d737c398b9e920b487209ef8ee,e4639da514bb9174af89e85ab66cef38b0c76c56d76c41d86f0952e40a63116d,418b4db12b59e719631952055cfc980fd70d7559c0c5b437089fd46bb72efc33,0776ff711607f988282fd6946129079afa8750a5cca0ef4dc1055edf9ce0658d,7d3a7453769c8ad25fcd5b570d5c2d1494b5705ccf4d9b2a38f8e4dd7960831e,18d39722ed5b288912b8d793bed6f33fb1c53b181ce4717d755054969aa5e673,668b8664a6df9b754f3659d35851c8bba4e9e9e49983f58003adfd743a55af90,e7694cbdab76ec36b5d2e7707d8fa8b98dae236dea8439c0921e9fbb95e31860,7f1c5c7cebe7228d833d0830389723a8ab39acb3e776732266dfd8f07459ef10,c1fad82bb4ee159b39e544f0ce88dfc122fc2e50ffdaa526f7f11930149ffc23,7955bab090f520f857ec61fb6981e465358dabb31f90bcf71d823ebe8915efb2,b78a76634d6c87999b97ad9ffffc745ead499e5c4735fbbb31a4c1fd299fa901,dfe8b2e7491d5b89b3a629230cf714a04427ed190a5f6c5c56b2d4dcf3582b4b,2ca9e99b8fe6f66db4937a613bc8b436b4d8e15a7fa2c508f5c70b5c7e15bc60,e63015b7f7eb8b16112395d185f32106f0de7df24541cbea4de2c4de20d54491,87de074287bca4aa7f3f45ae25a24439e5f60be6206fa1267e5ba04ec7e1a298,e934c1ee9fa4cfab106da2f887f947d9e825fa6ab8a685c5b6288cb287d84a3a,2998a8f1ba7d709caeec9960f86a3b79009c3cf85cbf4a310a3a00e7cccb6251,834a666bc6a422afb1c0a9b5631aed7fca55f263a034b9abca3f5626a62a2b83,ccfc718678328939b80c77988336d12cf6a84d751583789f1474628559b424a8,4b61fbe802079fdd4758795e9b410ecf8370369ab95f2dc103fea3f4e31f316c,814dfdef90a285988fb9ced0446b28c840fc047432a7a4a6911b4278c00865b2,014ec5b955ecde7218b1553a0e2b651b3fcf706fa9152162d8832df824136172,d8062d23e9515f398a983ea235bffa0cc17a8c32e6d705768b9b32c6d76b0ec9,64d0e8708e214b68f45b2fb0a2f61ccb1110d811aaa285a6d09d60b9740795e0,ca8da64d24f05820bc28b3e82699aed6e9a1d9b5d422054fbb70c0be175ae19d,14c9eb571b12127467e8624aa6f87ac08dc4a9c5dd0f15320a83421b462b3d63,003dd2f2bc4341f9d928f6a7c7f2719dd970ebb1010900ff6db8898f389b53f0,551973ae5a73cd6c6336d4101b5b6c9d016d9a8eae5e724c0633a1982d2be75d,19f5d632a65dcb4b487f40cc037c36597a6306a8212be382b63838a130e98a66,d971f9d7d2e324baa4ebf008d3458ece98022f98615e95f636671a85ceb28feb,d43b9e6d0d351158a634ea3c8868fc931342f47aad8567a20b08617c2d81b0d1,c06084079231292052456ecd91be80fef12176c3aa6dc2b7466de5216d1435c1,3aa22535e8532b2cd25cc44f05e7e0329be987e74e0822cf8b6fd9b190110fb2,c02252203faa392ba61962ffe4cd39079e3ff7a0974c35cc08e5c8f1fffde2bd,ac7140f1bf29c1eb39542b41c57913a944fba2ae852fe28184b748d55d8a15cb,ef1846abd6900a57a175568dc1f74952720e7ddc3ab8d759731b8f019620f971,6ba2ec3fac6c4c469a3f8400df574480883acd89cf4f4619ce877681f460b720,7516e57d9841664b0628461a5d38dee434739042d29db95e352417e3e50edcad,eb63b8e78a7c576f9dd35ecc109440fb20d0840660ab74e04154f0fa5c4a28af,07694ce197afa51486339b15bb4302e37de648ac2c75291446200006446f22b8
"6001","1","620210103","4","3","24","0","0","1","620040002","0","0","620100003","10011001","1","0","10011001","1","0","0","0","1","620030003","2","0","101011","12","273","10011001","100","6001","0","36","0","61001002","60022","0","0","600000787","0","600110063"
"7001","1","620210104","4","3","24","0","0","1","620040003","0","0","620100004","10011001","1","0","10011001","1","0","0","0","1","620030004","2","0","101011","12","281","10011001","100","7001","0","36","0","61001002","60022","0","0","600000788","0","600110073"
"8001","1","620210105","4","3","24","0","0","1","620040004","0","0","620100005","10011001","1","0","10011001","1","0","0","0","1","620030005","2","0","101011","12","288","10011001","100","8001","0","36","0","61001002","60022","0","0","600000789","0","600110083"
"9001","1","620210106","4","3","24","0","0","1","620040005","0","0","620100006","10011001","1","0","10011001","1","0","0","0","1","620030006","2","0","101011","12","298","10011002","100","9001","0","36","0","61001002","60022","0","0","600000790","0","600110093"
"10001","1","620210107","4","3","24","0","0","1","620040006","0","0","620100007","10011001","1","0","10011001","1","0","0","0","1","620030007","2","0","101011","12","309","10011002","100","10001","0","36","0","61001002","60022","0","0","600000791","0","600110103"
"11001","1","620210108","4","3","24","0","0","1","620040007","0","0","620100008","10011001","1","0","10011001","1","0","0","0","1","620030008","2","0","101011","12","313","10011002","100","11001","0","36","0","61001002","60022","0","0","600000792","0","600110113"
"12001","1","620210109","4","3","24","0","0","1","620040008","0","0","620100009","10011001","1","0","10011001","1","0","0","0","1","620030009","2","0","101011","12","321","10011002","100","12001","0","36","0","61001002","60022","0","0","600000793","0","600110123"
"13001","1","620210110","4","3","24","0","0","1","620040009","0","0","620100010","10011001","1","0","10011001","1","0","0","0","1","620030010","2","0","101011","12","326","10011002","100","13001","0","36","0","61001002","60022","0","0","600000794","0","600110133"
"14001","1","620210111","4","3","24","0","0","1","620040010","0","0","620100011","10011001","1","0","10011001","1","0","0","0","1","620030011","2","0","101011","12","336","10011002","100","14001","0","36","0","61001002","60022","0","0","600000795","0","600110143"
"15001","1","620210112","4","3","24","0","0","1","620040011","0","0","620100012","10011001","1","0","10011001","1","0","0","0","1","620030012","2","0","101011","12","341","10011002","100","15001","0","36","0","61001002","60022","0","0","600000796","0","600110153"
"16001","1","620210113","4","3","24","0","0","1","620040012","0","0","620100013","10011001","1","0","10011001","1","0","0","0","1","620030013","2","0","101011","12","351","10011002","100","16001","0","36","0","61001002","60022","0","0","600000797","0","600110163"
"17001","1","620210114","4","3","24","0","0","1","620040013","0","0","620100014","10011001","1","0","10011001","1","0","0","0","1","620030014","2","0","101011","12","356","10011002","100","17001","0","36","0","61001002","60022","0","0","600000798","0","600110173"
"18001","1","620210115","4","3","24","0","0","1","620040014","0","0","620100015","10011002","1","0","10011001","1","0","0","0","1","620030015","2","0","101011","12","366","10011003","100","18001","0","36","0","61001002","60022","0","0","600000799","0","600110183"
"19001","1","620210116","4","3","24","0","0","1","620040015","0","0","620100016","10011002","1","0","10011001","1","0","0","0","1","620030016","2","0","101011","12","371","10011003","100","19001","0","36","0","61001002","60022","0","0","600000800","0","600110193"
"20001","1","620210117","4","3","24","0","0","1","620040016","0","0","620100017","10011002","1","0","10011001","1","0","0","0","1","620030017","2","0","101011","12","375","10011003","100","20001","0","36","0","61001002","60022","0","0","600000801","0","600110203"
"21001","1","620210118","4","3","24","0","0","1","620040017","0","0","620100018","10011002","1","0","10011001","1","0","0","0","1","620030018","2","0","101011","12","381","10011003","100","21001","0","36","0","61001002","60022","0","0","600000802","0","600110213"
"22001","1","620210119","4","3","24","0","0","1","620040018","0","0","620100019","10011002","1","0","10011001","1","0","0","0","1","620030019","2","0","101011","12","386","10011003","100","22001","0","36","0","61001002","60022","0","0","600000803","0","600110223"
"23001","1","620210120","4","3","24","0","0","1","620040019","0","0","620100020","10011002","1","0","10011001","1","0","0","0","1","620030020","2","0","101011","12","390","10011003","100","23001","0","36","0","61001002","60022","0","0","600000804","0","600110233"
"24001","1","620210121","4","3","24","0","0","1","620040020","0","0","620100021","10011002","1","0","10011001","1","0","0","0","1","620030021","2","0","101011","12","396","10011003","100","24001","0","36","0","61001002","60022","0","0","600000805","0","600110243"
"25001","1","620210122","4","3","24","0","0","1","620040021","0","0","620100022","10011002","1","0","10011001","1","0","0","0","1","620030022","2","0","101011","12","401","10011003","100","25001","0","36","0","61001002","60022","0","0","600000806","0","600110253"
"26001","1","620210123","4","3","24","0","0","1","620040022","0","0","620100023","10011002","1","0","10011001","1","0","0","0","1","620030023","2","0","101011","12","405","10011003","100","26001","0","36","0","61001002","60022","0","0","600000807","0","600110263"
"27001","1","620210124","4","3","24","0","0","1","620040023","0","0","620100024","10011003","1","0","10011001","1","0","0","0","1","620030024","2","0","101011","12","411","10011004","100","27001","0","36","0","61001002","60022","0","0","600000808","0","600110273"
"28001","1","620210125","4","3","24","0","0","1","620040024","0","0","620100025","10011003","1","0","10011001","1","0","0","0","1","620030025","2","0","101011","12","417","10011004","100","28001","0","36","0","61001002","60022","0","0","600000809","0","600110283"
"29001","1","620210126","4","3","24","0","0","1","620040025","0","0","620100026","10011003","1","0","10011001","1","0","0","0","1","620030026","2","0","101011","12","422","10011004","100","29001","0","36","0","61001002","60022","0","0","600000810","0","600110293"
"30001","1","620210127","4","3","24","0","0","1","620040026","0","0","620100027","10011003","1","0","10011001","1","0","0","0","1","620030027","2","0","101011","12","427","10011004","100","30001","0","36","0","61001002","60022","0","0","600000811","0","600110303"
"31001","1","620210128","4","3","24","0","0","1","620040027","0","0","620100028","10011003","1","0","10011001","1","0","0","0","1","620030028","2","0","101011","12","433","10011004","100","31001","0","36","0","61001002","60022","0","0","600000812","0","600110313"
"32001","1","620210129","4","3","24","0","0","1","620040028","0","0","620100029","10011003","1","0","10011001","1","0","0","0","1","620030029","2","0","101011","12","442","10011004","100","32001","0","36","0","61001002","60022","0","0","600000813","0","600110323"
"33001","1","620210130","4","3","24","0","0","1","620040029","0","0","620100030","10011003","1","0","10011001","1","0","0","0","1","620030030","2","0","101011","12","455","10011004","100","33001","0","36","0","61001002","60022","0","0","600000814","0","600110333"
"34001","1","620210131","4","3","24","0","0","1","620040030","0","0","620100031","10011003","1","0","10011001","1","0","0","0","1","620030031","2","0","101011","12","460","10011004","100","34001","0","36","0","61001002","60022","0","0","600000815","0","600110343"
"35001","1","620210132","4","3","24","0","0","1","620040031","0","0","620100032","10011004","1","0","10011002","1","0","0","0","1","620030032","2","0","101011","12","464","10011005","100","35001","0","36","0","61001002","60022","0","0","600000816","0","600110353"
"36001","1","620210133","4","3","24","0","0","1","620040032","0","0","620100033","10011004","1","0","10011002","1","0","0","0","1","620030033","2","0","101011","12","476","10011005","100","36001","0","36","0","61001002","60022","0","0","600000817","0","600110363"
"37001","1","620210134","4","3","24","0","0","1","620040033","0","0","620100034","10011004","1","0","10011002","1","0","0","0","1","620030034","2","0","101011","12","482","10011005","100","37001","0","36","0","61001002","60022","0","0","600000818","0","600110373"
"38001","1","620210135","4","3","24","0","0","1","620040034","0","0","620100035","10011004","1","0","10011002","1","0","0","0","1","620030035","2","0","101011","12","492","10011005","100","38001","0","36","0","61001002","60022","0","0","600000819","0","600110383"
"39001","1","620210136","4","3","24","0","0","1","620040035","0","0","620100036","10011004","1","0","10011002","1","0","0","0","1","620030036","2","0","101011","12","500","10011005","100","39001","0","36","0","61001002","60022","0","0","600000820","0","600110393"
"40001","1","620210137","4","3","24","0","0","1","620040036","0","0","620100037","10011004","1","0","10011002","1","0","0","0","1","620030037","2","0","101011","12","514","10011005","100","40001","0","36","0","61001002","60022","0","0","600000821","0","600110403"
"41001","1","620210138","4","3","24","0","0","1","620040037","0","0","620100038","10011004","1","0","10011002","1","0","0","0","1","620030038","2","0","101011","12","518","10011005","100","41001","0","36","0","61001002","60022","0","0","600000822","0","600110413"
"42001","1","620210139","4","3","24","0","0","1","620040038","0","0","620100039","10011005","1","0","10011003","1","0","0","0","1","620030039","2","0","101011","12","523","10011006","100","42001","0","36","0","61001002","60022","0","0","600000823","0","600110423"
"43001","1","620210140","4","3","24","0","0","1","620040039","0","0","620100040","10011005","1","0","10011003","1","0","0","0","1","620030040","2","0","101011","12","538","10011006","100","43001","0","36","0","61001002","60022","0","0","600000824","0","600110433"
"44001","1","620210141","4","3","24","0","0","1","620040040","0","0","620100041","10011005","1","0","10011003","1","0","0","0","1","620030041","2","0","101011","12","551","10011006","100","44001","0","36","0","61001002","60022","0","0","600000825","0","600110443"
"45001","1","620210142","4","3","24","0","0","1","620040041","0","0","620100042","10011005","1","0","10011003","1","0","0","0","1","620030042","2","0","101011","12","565","10011006","100","45001","0","36","0","61001002","60022","0","0","600000826","0","600110453"
"46001","1","620210143","4","3","24","0","0","1","620040042","0","0","620100043","10011005","1","0","10011003","1","0","0","0","1","620030043","2","0","101011","12","574","10011006","100","46001","0","36","0","61001002","60022","0","0","600000827","0","600110463"
"47001","1","620210144","4","3","24","0","0","1","620040043","0","0","620100044","10011005","1","0","10011003","1","0","0","0","1","620030044","2","0","101011","12","577","10011006","100","47001","0","36","0","61001002","60022","0","0","600000828","0","600110473"
"48001","1","620210145","4","3","24","0","0","1","620040044","0","0","620100045","10011005","1","0","10011003","1","0","0","0","1","620030045","2","0","101011","12","587","10011006","100","48001","0","36","0","61001002","60022","0","0","600000829","0","600110483"
"49001","1","620210146","4","3","24","0","0","1","620040045","0","0","620100046","10011006","1","0","10011004","1","0","0","0","1","620030046","2","0","101011","12","598","10011007","100","49001","0","36","0","61001002","60022","0","0","600000830","0","600110493"
"50001","1","620210147","4","3","24","0","0","1","620040046","0","0","620100047","10011006","1","0","10011004","1","0","0","0","1","620030047","2","0","101011","12","614","10011007","100","50001","0","36","0","61001002","60022","0","0","600000831","0","600110503"
"51001","1","620210148","4","3","24","0","0","1","620040047","0","0","620100048","10011006","1","0","10011004","1","0","0","0","1","620030048","2","0","101011","12","621","10011007","100","51001","0","36","0","61001002","60022","0","0","600000832","0","600110513"
"52001","1","620210149","4","3","24","0","0","1","620040048","0","0","620100049","10011006","1","0","10011004","1","0","0","0","1","620030049","2","0","101011","12","629","10011007","100","52001","0","36","0","61001002","60022","0","0","600000833","0","600110523"
"53001","1","620210150","4","3","24","0","0","1","620040049","0","0","620100050","10011006","1","0","10011004","1","0","0","0","1","620030050","2","0","101011","12","640","10011007","100","53001","0","36","0","61001002","60022","0","0","600000834","0","600110533"
"54001","1","620210151","4","3","24","0","0","1","620040050","0","0","620100051","10011006","1","0","10011004","1","0","0","0","1","620030051","2","0","101011","12","647","10011007","100","54001","0","36","0","61001002","60022","0","0","600000835","0","600110543"
"55001","1","620210152","4","3","24","0","0","1","620040051","0","0","620100052","10011006","1","0","10011004","1","0","0","0","1","620030052","2","0","101011","12","652","10011007","100","55001","0","36","0","61001002","60022","0","0","600000836","0","600110553"
"56001","1","620210153","4","3","24","0","0","1","620040052","0","0","620100053","10011006","1","0","10011004","1","0","0","0","1","620030053","2","0","101011","12","659","10011007","100","56001","0","36","0","61001002","60022","0","0","600000837","0","600110563"
"57001","1","620210154","4","3","24","0","0","1","620040053","0","0","620100054","10011006","1","0","10011004","1","0","0","0","1","620030054","2","0","101011","12","662","10011007","100","57001","0","36","0","61001002","60022","0","0","600000838","0","600110573"
"58001","1","620210155","4","3","24","0","0","1","620040054","0","0","620100055","10011006","1","0","10011004","1","0","0","0","1","620030055","2","0","101011","12","667","10011007","100","58001","0","36","0","61001002","60022","0","0","600000839","0","600110583"
"59001","1","620210156","4","3","24","0","0","1","620040055","0","0","620100056","10011006","1","0","10011004","1","0","0","0","1","620030056","2","0","101011","12","679","10011007","100","59001","0","36","0","61001002","60022","0","0","600000840","0","600110593"
"60001","1","620210157","4","3","24","0","0","1","620040056","0","0","620100057","10011006","1","0","10011004","1","0","0","0","1","620030057","2","0","101011","12","683","10011007","100","60001","0","36","0","61001002","60022","0","0","600000841","0","600110603"
"61001","1","620210158","4","3","24","0","0","1","620040057","0","0","620100058","10011006","1","0","10011004","1","0","0","0","1","620030058","2","0","101011","12","692","10011007","100","61001","0","36","0","61001002","60022","0","0","600000842","0","600110613"
"62001","1","620210159","4","3","70","0","0","1","620040058","0","0","620100059","10011007","1","0","10011006","1","0","0","0","1","620030059","2","0","101011","12","698","10011008","100","62001","0","5","0","61001002","60022","0","0","600000843","0","600110623"
"63001","1","620210160","4","3","70","0","0","1","620040059","0","0","620100060","10011007","1","0","10011006","1","0","0","0","1","620030060","2","0","101011","12","703","10011008","100","63001","0","5","0","61001002","60022","0","0","600000844","0","600110633"
"64001","1","620210161","4","3","70","0","0","1","620040060","0","0","620100061","10011007","1","0","10011006","1","0","0","0","1","620030061","2","0","101011","12","713","10011008","100","64001","0","5","0","61001002","60022","0","0","600000845","0","600110643"
"65001","1","620210162","4","3","70","0","0","1","620040061","0","0","620100062","10011007","1","0","10011006","1","0","0","0","1","620030062","2","0","101011","12","722","10011008","100","65001","0","5","0","61001002","60022","0","0","600000846","0","600110653"
