0f0db590e48073179d0b9a894274e3f25cf6c65dfa0ddb83e22f7c7ab50f59d2,7faa3e0a19334e1b0d16422a3bf59d64980d16bef28a311785a412c15a379f1d,336f79ef7201f1e1ad4d2a501647bd7b471212401557c90f3de5e1f2dd528537,6831250654718fdf3ceee4e633b0eb4201f4f13eb5b917e8cc37405a15eb7df2,ae935cb83bc709675d4c01164646adbb6e48ec010c4b17614dddb130088c4839,cebb7312776aab28324e446b19d3d1a7c23a0e3a188b356c1b078091803f6b9b,f4ecfc2410d971b56ca8aeb639397274de6d9f88d1b37df5c929c419c081632e,89104b609d7c27e155a285e709e7c6b4b88bd1dfe0b0c1ffc5d57389989c7da0,9e09a7d048c668ee98b186cfa036d711fed4b6ca8f6201ff9a25263515d2e83f,458c6c6eb6500be6e852d93a7d60619c7f086cd9e0a63e2c4619dc4153c47b97,23b8be48a81f4fdce41a2a5908e91b5aae5fd393eb27bbda7daa2430c64ec42a,b8cc64fa2c49df9037fed3dacb9305adfc6682ebce905a2d68c98472922b04f1,fe8ea953781d4e7d5985b0d7fd16e4473cd9c6adf8d9909b4e81b9ea5a9af679,88d380fff3f79f264fbc0e145fdb7750730e5e2c640873481dfa8ebb4fbcb98d
"20022103","20022202","2030/12/31 14:59:59","8005","9003","72022017","完成活動任務1-2 (HARD)","2018/01/01 12:00:00","1","601","0","72022017","20022","0"
"20022103","20022203","2030/12/31 14:59:59","8005","9003","72022018","完成活動任務1-3 (HARD)","2018/01/01 12:00:00","1","601","0","72022018","20022","0"
"20022103","20022204","2030/12/31 14:59:59","8005","9003","72022019","完成活動任務1-4 (HARD)","2018/01/01 12:00:00","1","601","0","72022019","20022","0"
"20022103","20022205","2030/12/31 14:59:59","8005","9003","72022020","完成活動任務1-5 (HARD)","2018/01/01 12:00:00","1","601","0","72022020","20022","0"
"20022104","660022101","2030/12/31 14:59:59","8006","9001","72022021","打倒 1 隻反逆獸（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72022021","20022","0"
"20022105","660022101","2030/12/31 14:59:59","8006","9001","72022022","打倒 1 隻反逆獸（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72022022","20022","0"
"20022106","660022101","2030/12/31 14:59:59","8006","9001","72022023","打倒 1 隻反逆獸（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72022023","20022","0"
"20022104","660022201","2030/12/31 14:59:59","8007","9001","72022024","打倒 1 隻反逆獸（HARD限定）","2018/01/01 12:00:00","1","601","0","72022024","20022","0"
"20022104","660022301","2030/12/31 14:59:59","8010","9001","72022025","打倒 1 隻反逆獸（VERY HARD限定）","2018/01/01 12:00:00","1","601","0","72022025","20022","0"
"20023102","20023101","2030/12/31 14:59:59","8004","9003","72023001","完成活動任務1-1 (NORMAL)","2018/01/01 12:00:00","1","601","0","72023001","20023","0"
"20023102","20023102","2030/12/31 14:59:59","8004","9003","72023002","完成活動任務1-2 (NORMAL)","2018/01/01 12:00:00","1","601","0","72023002","20023","0"
"20023102","20023103","2030/12/31 14:59:59","8004","9003","72023003","完成活動任務1-3 (NORMAL)","2018/01/01 12:00:00","1","601","0","72023003","20023","0"
"20023102","20023104","2030/12/31 14:59:59","8004","9003","72023004","完成活動任務1-4 (NORMAL)","2018/01/01 12:00:00","1","601","0","72023004","20023","0"
"20023102","20023105","2030/12/31 14:59:59","8004","9003","72023005","完成活動任務1-5 (NORMAL)","2018/01/01 12:00:00","1","601","0","72023005","20023","0"
"20023102","20023106","2030/12/31 14:59:59","8004","9003","72023006","完成活動任務1-6 (NORMAL)","2018/01/01 12:00:00","1","601","0","72023006","20023","0"
"20023102","20023107","2030/12/31 14:59:59","8004","9003","72023007","完成活動任務1-7 (NORMAL)","2018/01/01 12:00:00","1","601","0","72023007","20023","0"
"20023102","20023108","2030/12/31 14:59:59","8004","9003","72023008","完成活動任務1-8 (NORMAL)","2018/01/01 12:00:00","1","601","0","72023008","20023","0"
"20023102","20023109","2030/12/31 14:59:59","8004","9003","72023009","完成活動任務1-9 (NORMAL)","2018/01/01 12:00:00","1","601","0","72023009","20023","0"
"20023102","20023110","2030/12/31 14:59:59","8004","9003","72023010","完成活動任務1-10 (NORMAL)","2018/01/01 12:00:00","1","601","0","72023010","20023","0"
"20023102","20023111","2030/12/31 14:59:59","8004","9003","72023011","完成活動任務1-11 (NORMAL)","2018/01/01 12:00:00","1","601","0","72023011","20023","0"
"20023102","20023112","2030/12/31 14:59:59","8004","9003","72023012","完成活動任務1-12 (NORMAL)","2018/01/01 12:00:00","1","601","0","72023012","20023","0"
"20023102","20023113","2030/12/31 14:59:59","8004","9003","72023013","完成活動任務1-13 (NORMAL)","2018/01/01 12:00:00","1","601","0","72023013","20023","0"
"20023102","20023114","2030/12/31 14:59:59","8004","9003","72023014","完成活動任務1-14 (NORMAL)","2018/01/01 12:00:00","1","601","0","72023014","20023","0"
"20023102","20023115","2030/12/31 14:59:59","8004","9003","72023015","完成活動任務1-15 (NORMAL)","2018/01/01 12:00:00","1","601","0","72023015","20023","0"
"20023103","20023201","2030/12/31 14:59:59","8005","9003","72023016","完成活動任務1-1 (HARD)","2018/01/01 12:00:00","1","601","0","72023016","20023","0"
"20023103","20023202","2030/12/31 14:59:59","8005","9003","72023017","完成活動任務1-2 (HARD)","2018/01/01 12:00:00","1","601","0","72023017","20023","0"
"20023103","20023203","2030/12/31 14:59:59","8005","9003","72023018","完成活動任務1-3 (HARD)","2018/01/01 12:00:00","1","601","0","72023018","20023","0"
"20023103","20023204","2030/12/31 14:59:59","8005","9003","72023019","完成活動任務1-4 (HARD)","2018/01/01 12:00:00","1","601","0","72023019","20023","0"
"20023103","20023205","2030/12/31 14:59:59","8005","9003","72023020","完成活動任務1-5 (HARD)","2018/01/01 12:00:00","1","601","0","72023020","20023","0"
"20023104","660023101","2030/12/31 14:59:59","8006","9001","72023021","打倒 1 隻好朋友X（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72023021","20023","0"
"20023104","660023201","2030/12/31 14:59:59","8007","9001","72023022","打倒 1 隻好朋友X（HARD限定）","2018/01/01 12:00:00","1","601","0","72023022","20023","0"
"20023104","660023301","2030/12/31 14:59:59","8010","9001","72023023","打倒 1 隻好朋友X（VERY HARD限定）","2018/01/01 12:00:00","1","601","0","72023023","20023","0"
"20024102","20024101","2030/12/31 14:59:59","8004","9003","72024001","完成活動任務1-1 (NORMAL)","2018/01/01 12:00:00","1","601","0","72024001","20024","0"
"20024102","20024102","2030/12/31 14:59:59","8004","9003","72024002","完成活動任務1-2 (NORMAL)","2018/01/01 12:00:00","1","601","0","72024002","20024","0"
"20024102","20024103","2030/12/31 14:59:59","8004","9003","72024003","完成活動任務1-3 (NORMAL)","2018/01/01 12:00:00","1","601","0","72024003","20024","0"
"20024102","20024104","2030/12/31 14:59:59","8004","9003","72024004","完成活動任務1-4 (NORMAL)","2018/01/01 12:00:00","1","601","0","72024004","20024","0"
"20024102","20024105","2030/12/31 14:59:59","8004","9003","72024005","完成活動任務1-5 (NORMAL)","2018/01/01 12:00:00","1","601","0","72024005","20024","0"
"20024102","20024106","2030/12/31 14:59:59","8004","9003","72024006","完成活動任務1-6 (NORMAL)","2018/01/01 12:00:00","1","601","0","72024006","20024","0"
"20024102","20024107","2030/12/31 14:59:59","8004","9003","72024007","完成活動任務1-7 (NORMAL)","2018/01/01 12:00:00","1","601","0","72024007","20024","0"
"20024102","20024108","2030/12/31 14:59:59","8004","9003","72024008","完成活動任務1-8 (NORMAL)","2018/01/01 12:00:00","1","601","0","72024008","20024","0"
"20024102","20024109","2030/12/31 14:59:59","8004","9003","72024009","完成活動任務1-9 (NORMAL)","2018/01/01 12:00:00","1","601","0","72024009","20024","0"
"20024102","20024110","2030/12/31 14:59:59","8004","9003","72024010","完成活動任務1-10 (NORMAL)","2018/01/01 12:00:00","1","601","0","72024010","20024","0"
"20024102","20024111","2030/12/31 14:59:59","8004","9003","72024011","完成活動任務1-11 (NORMAL)","2018/01/01 12:00:00","1","601","0","72024011","20024","0"
"20024102","20024112","2030/12/31 14:59:59","8004","9003","72024012","完成活動任務1-12 (NORMAL)","2018/01/01 12:00:00","1","601","0","72024012","20024","0"
"20024102","20024113","2030/12/31 14:59:59","8004","9003","72024013","完成活動任務1-13 (NORMAL)","2018/01/01 12:00:00","1","601","0","72024013","20024","0"
"20024102","20024114","2030/12/31 14:59:59","8004","9003","72024014","完成活動任務1-14 (NORMAL)","2018/01/01 12:00:00","1","601","0","72024014","20024","0"
"20024102","20024115","2030/12/31 14:59:59","8004","9003","72024015","完成活動任務1-15 (NORMAL)","2018/01/01 12:00:00","1","601","0","72024015","20024","0"
"20024103","20024201","2030/12/31 14:59:59","8005","9003","72024016","完成活動任務1-1 (HARD)","2018/01/01 12:00:00","1","601","0","72024016","20024","0"
"20024103","20024202","2030/12/31 14:59:59","8005","9003","72024017","完成活動任務1-2 (HARD)","2018/01/01 12:00:00","1","601","0","72024017","20024","0"
"20024103","20024203","2030/12/31 14:59:59","8005","9003","72024018","完成活動任務1-3 (HARD)","2018/01/01 12:00:00","1","601","0","72024018","20024","0"
"20024103","20024204","2030/12/31 14:59:59","8005","9003","72024019","完成活動任務1-4 (HARD)","2018/01/01 12:00:00","1","601","0","72024019","20024","0"
"20024103","20024205","2030/12/31 14:59:59","8005","9003","72024020","完成活動任務1-5 (HARD)","2018/01/01 12:00:00","1","601","0","72024020","20024","0"
"20024104","660024101","2030/12/31 14:59:59","8006","9001","72024021","打倒 1 隻忍者首領半藏（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72024021","20024","0"
"20024104","660024201","2030/12/31 14:59:59","8007","9001","72024022","打倒 1 隻忍者首領半藏（HARD限定）","2018/01/01 12:00:00","1","601","0","72024022","20024","0"
"20024104","660024301","2030/12/31 14:59:59","8010","9001","72024023","打倒 1 隻忍者首領半藏（VERY HARD限定）","2018/01/01 12:00:00","1","601","0","72024023","20024","0"
"20025102","20025101","2030/12/31 14:59:59","8004","9003","72025001","完成活動任務1-1 (NORMAL)","2018/01/01 12:00:00","1","601","0","72025001","20025","0"
"20025102","20025102","2030/12/31 14:59:59","8004","9003","72025002","完成活動任務1-2 (NORMAL)","2018/01/01 12:00:00","1","601","0","72025002","20025","0"
"20025102","20025103","2030/12/31 14:59:59","8004","9003","72025003","完成活動任務1-3 (NORMAL)","2018/01/01 12:00:00","1","601","0","72025003","20025","0"
"20025102","20025104","2030/12/31 14:59:59","8004","9003","72025004","完成活動任務1-4 (NORMAL)","2018/01/01 12:00:00","1","601","0","72025004","20025","0"
"20025102","20025105","2030/12/31 14:59:59","8004","9003","72025005","完成活動任務1-5 (NORMAL)","2018/01/01 12:00:00","1","601","0","72025005","20025","0"
"20025102","20025106","2030/12/31 14:59:59","8004","9003","72025006","完成活動任務1-6 (NORMAL)","2018/01/01 12:00:00","1","601","0","72025006","20025","0"
"20025102","20025107","2030/12/31 14:59:59","8004","9003","72025007","完成活動任務1-7 (NORMAL)","2018/01/01 12:00:00","1","601","0","72025007","20025","0"
"20025102","20025108","2030/12/31 14:59:59","8004","9003","72025008","完成活動任務1-8 (NORMAL)","2018/01/01 12:00:00","1","601","0","72025008","20025","0"
"20025102","20025109","2030/12/31 14:59:59","8004","9003","72025009","完成活動任務1-9 (NORMAL)","2018/01/01 12:00:00","1","601","0","72025009","20025","0"
"20025102","20025110","2030/12/31 14:59:59","8004","9003","72025010","完成活動任務1-10 (NORMAL)","2018/01/01 12:00:00","1","601","0","72025010","20025","0"
"20025102","20025111","2030/12/31 14:59:59","8004","9003","72025011","完成活動任務1-11 (NORMAL)","2018/01/01 12:00:00","1","601","0","72025011","20025","0"
"20025102","20025112","2030/12/31 14:59:59","8004","9003","72025012","完成活動任務1-12 (NORMAL)","2018/01/01 12:00:00","1","601","0","72025012","20025","0"
"20025102","20025113","2030/12/31 14:59:59","8004","9003","72025013","完成活動任務1-13 (NORMAL)","2018/01/01 12:00:00","1","601","0","72025013","20025","0"
"20025102","20025114","2030/12/31 14:59:59","8004","9003","72025014","完成活動任務1-14 (NORMAL)","2018/01/01 12:00:00","1","601","0","72025014","20025","0"
"20025102","20025115","2030/12/31 14:59:59","8004","9003","72025015","完成活動任務1-15 (NORMAL)","2018/01/01 12:00:00","1","601","0","72025015","20025","0"
"20025103","20025201","2030/12/31 14:59:59","8005","9003","72025016","完成活動任務1-1 (HARD)","2018/01/01 12:00:00","1","601","0","72025016","20025","0"
"20025103","20025202","2030/12/31 14:59:59","8005","9003","72025017","完成活動任務1-2 (HARD)","2018/01/01 12:00:00","1","601","0","72025017","20025","0"
"20025103","20025203","2030/12/31 14:59:59","8005","9003","72025018","完成活動任務1-3 (HARD)","2018/01/01 12:00:00","1","601","0","72025018","20025","0"
"20025103","20025204","2030/12/31 14:59:59","8005","9003","72025019","完成活動任務1-4 (HARD)","2018/01/01 12:00:00","1","601","0","72025019","20025","0"
"20025103","20025205","2030/12/31 14:59:59","8005","9003","72025020","完成活動任務1-5 (HARD)","2018/01/01 12:00:00","1","601","0","72025020","20025","0"
"20025104","660025101","2030/12/31 14:59:59","8006","9001","72025021","打倒 1 隻黑之王賈巴沃克（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72025021","20025","0"
"20025104","660025201","2030/12/31 14:59:59","8007","9001","72025022","打倒 1 隻黑之王賈巴沃克（HARD限定）","2018/01/01 12:00:00","1","601","0","72025022","20025","0"
"20025104","660025301","2030/12/31 14:59:59","8010","9001","72025023","打倒 1 隻黑之王賈巴沃克（VERY HARD限定）","2018/01/01 12:00:00","1","601","0","72025023","20025","0"
"20026102","20026101","2030/12/31 14:59:59","8004","9003","72026001","完成活動任務1-1 (NORMAL)","2018/01/01 12:00:00","1","601","0","72026001","20026","0"
"20026102","20026102","2030/12/31 14:59:59","8004","9003","72026002","完成活動任務1-2 (NORMAL)","2018/01/01 12:00:00","1","601","0","72026002","20026","0"
"20026102","20026103","2030/12/31 14:59:59","8004","9003","72026003","完成活動任務1-3 (NORMAL)","2018/01/01 12:00:00","1","601","0","72026003","20026","0"
"20026102","20026104","2030/12/31 14:59:59","8004","9003","72026004","完成活動任務1-4 (NORMAL)","2018/01/01 12:00:00","1","601","0","72026004","20026","0"
"20026102","20026105","2030/12/31 14:59:59","8004","9003","72026005","完成活動任務1-5 (NORMAL)","2018/01/01 12:00:00","1","601","0","72026005","20026","0"
"20026102","20026106","2030/12/31 14:59:59","8004","9003","72026006","完成活動任務1-6 (NORMAL)","2018/01/01 12:00:00","1","601","0","72026006","20026","0"
"20026102","20026107","2030/12/31 14:59:59","8004","9003","72026007","完成活動任務1-7 (NORMAL)","2018/01/01 12:00:00","1","601","0","72026007","20026","0"
"20026102","20026108","2030/12/31 14:59:59","8004","9003","72026008","完成活動任務1-8 (NORMAL)","2018/01/01 12:00:00","1","601","0","72026008","20026","0"
"20026102","20026109","2030/12/31 14:59:59","8004","9003","72026009","完成活動任務1-9 (NORMAL)","2018/01/01 12:00:00","1","601","0","72026009","20026","0"
"20026102","20026110","2030/12/31 14:59:59","8004","9003","72026010","完成活動任務1-10 (NORMAL)","2018/01/01 12:00:00","1","601","0","72026010","20026","0"
"20026102","20026111","2030/12/31 14:59:59","8004","9003","72026011","完成活動任務1-11 (NORMAL)","2018/01/01 12:00:00","1","601","0","72026011","20026","0"
"20026102","20026112","2030/12/31 14:59:59","8004","9003","72026012","完成活動任務1-12 (NORMAL)","2018/01/01 12:00:00","1","601","0","72026012","20026","0"
"20026102","20026113","2030/12/31 14:59:59","8004","9003","72026013","完成活動任務1-13 (NORMAL)","2018/01/01 12:00:00","1","601","0","72026013","20026","0"
"20026102","20026114","2030/12/31 14:59:59","8004","9003","72026014","完成活動任務1-14 (NORMAL)","2018/01/01 12:00:00","1","601","0","72026014","20026","0"
"20026102","20026115","2030/12/31 14:59:59","8004","9003","72026015","完成活動任務1-15 (NORMAL)","2018/01/01 12:00:00","1","601","0","72026015","20026","0"
"20026103","20026201","2030/12/31 14:59:59","8005","9003","72026016","完成活動任務1-1 (HARD)","2018/01/01 12:00:00","1","601","0","72026016","20026","0"
"20026103","20026202","2030/12/31 14:59:59","8005","9003","72026017","完成活動任務1-2 (HARD)","2018/01/01 12:00:00","1","601","0","72026017","20026","0"
"20026103","20026203","2030/12/31 14:59:59","8005","9003","72026018","完成活動任務1-3 (HARD)","2018/01/01 12:00:00","1","601","0","72026018","20026","0"
"20026103","20026204","2030/12/31 14:59:59","8005","9003","72026019","完成活動任務1-4 (HARD)","2018/01/01 12:00:00","1","601","0","72026019","20026","0"
"20026103","20026205","2030/12/31 14:59:59","8005","9003","72026020","完成活動任務1-5 (HARD)","2018/01/01 12:00:00","1","601","0","72026020","20026","0"
"20026104","660026101","2030/12/31 14:59:59","8006","9001","72026021","打倒 1 隻覺醒‧花心星（NORMAL限定）","2018/01/01 12:00:00","1","601","0","72026021","20026","0"
"20026104","660026201","2030/12/31 14:59:59","8007","9001","72026022","打倒 1 隻覺醒‧花心星（HARD限定）","2018/01/01 12:00:00","1","601","0","72026022","20026","0"
"20026104","660026301","2030/12/31 14:59:59","8010","9001","72026023","打倒 1 隻覺醒‧花心星（VERY HARD限定）","2018/01/01 12:00:00","1","601","0","72026023","20026","0"
"20027102","20027101","2030/12/31 14:59:59","8004","9003","72027001","完成活動任務1-1 (NORMAL)","2018/01/01 12:00:00","1","601","0","72027001","20027","0"
"20027102","20027102","2030/12/31 14:59:59","8004","9003","72027002","完成活動任務1-2 (NORMAL)","2018/01/01 12:00:00","1","601","0","72027002","20027","0"
"20027102","20027103","2030/12/31 14:59:59","8004","9003","72027003","完成活動任務1-3 (NORMAL)","2018/01/01 12:00:00","1","601","0","72027003","20027","0"
"20027102","20027104","2030/12/31 14:59:59","8004","9003","72027004","完成活動任務1-4 (NORMAL)","2018/01/01 12:00:00","1","601","0","72027004","20027","0"
"20027102","20027105","2030/12/31 14:59:59","8004","9003","72027005","完成活動任務1-5 (NORMAL)","2018/01/01 12:00:00","1","601","0","72027005","20027","0"
"20027102","20027106","2030/12/31 14:59:59","8004","9003","72027006","完成活動任務1-6 (NORMAL)","2018/01/01 12:00:00","1","601","0","72027006","20027","0"
"20027102","20027107","2030/12/31 14:59:59","8004","9003","72027007","完成活動任務1-7 (NORMAL)","2018/01/01 12:00:00","1","601","0","72027007","20027","0"
