03df36b5a2a390e51fb447999af119b0ec5d89784f249754f25dc2c33d5a4fdf,1410a49752252b69e2f237b3f87d132b8498ecaad8326581e9de4e8b6281d309,6b0c22caad1d79960809e3b90b6c426274077c7a135d0f7b7dc82703e81b43e0,9c1786adff56cd72a6f7ba60faa5bbdce2504b2c1f734fa0a0790f029614cf6f,47e4d32a0a9ef1525c72f0d967f403106c1a3ac026f4c779ebc6ab73f4eb39fd,6a6f096bcc3012289a3b5d18ff73682f9896f8229988329bc17f40a6c83b06df,b3a58ba168a4c76c652c97f0e951d89506826a3d74df3ea6ef428356e9a6f02d,421f547679489c54671c8e0f60d77da23b822767ef1eadc67165d4bebd145c8d,65e773e1f675ad9afce7ec0d57ff412f5ee02d0883f44490704582fe957bf285,6f1febd313c092992569a2021d4399ae9146c32c95bc908087e67874407b5aba,7e4f639f1786a8bda3bcc4678301cbae47d607f4dc228006dea9e3b8b827f036,54469ac725d468c4ff22964f8498f3f18c9e0af187c006ff753baeeec499bd2a,5976b70d4acd742cc6aefe25d0b12d1ec18d3c91a003f843f143aa93779322a7,94d282e5add1191c24054a04a08fe2ce9f01834a52321cca1a6387b5c7e57505,3059d93a13f86e9e6a4c725af663c8333ec5fda28ee408785c3d40d52510bb57,ac6ce1128e796c5f21079b46b44f89268390a9d7b25b83b76c2ba8d07cecdb92,613fefe9ab6c15772a2b03f0f9b954c0565333c793df71f45e1a4b5f3df1910b,ed4cd90e09c9ec0f96fc13389560bacdf1d0223a582167e1e8841927ffc3ac02,55de24a099fe022a41f48264ab139a034b39bffcc9c0c5dfb8454a08757760e1,b3ee54354c453eb930c617f69d2505db254ed3cf0c66f48baaf99d120e3565a0,dcb2eda3e2203c6c50a9745cdb5970a66e040ff464b42e3c89efcd5a8bfd4991,e0fd01dbf725ec817742c5ad66a094dd07d7d8ca26f26b1cac08882aaa119159,1140b2d067e7eca377698e055e66c27b04f05f5efcb18421573d8c5f62942589,e1e2d71cbd9a8309d3212edebf2e6389e3533ad7a598f6ee82a65376f485b6fa
"1003","1","30100101","1003","1","1","1001","1","1","1","1","1","2","4","1","1","1","1","1","1","1","1","1003","301001"
"1003","1","30100201","1003","1","1","1001","1","1","1","1","1","2","4","1","1","1","1","1","1","1","1","1003","301002"
"1003","1","30100301","1003","1","1","1001","1","1","1","1","1","2","4","1","1","1","1","1","1","1","1","1003","301003"
"1001","1","30110001","1","1","1001","1","1","1","1","1","1","2","6","1","1","1","1","1","1","1","1","1","301100"
"1001","0","30110101","1002","0","1001","1002","0","0","0","0","0","2","6","0","0","0","0","0","0","1002","0","1002","301101"
"1001","0","30110201","1002","0","1001","1002","0","0","0","0","0","2","6","0","0","0","0","0","0","1002","0","1002","301102"
"1001","0","30110301","1002","0","1001","1002","0","0","0","0","0","2","6","0","0","0","0","0","0","1002","0","1002","301103"
"1001","0","30110401","1002","0","1001","1002","0","0","0","0","0","2","6","0","0","0","0","0","0","1002","0","1002","301104"
"1001","0","30110501","1002","0","1001","1002","0","0","0","0","0","2","6","0","0","0","0","0","0","1002","0","1002","301105"
"1001","0","30110601","1002","0","1001","1002","0","0","0","0","0","2","6","0","0","0","0","0","0","1002","0","1002","301106"
"1001","1","30120001","1","1","1","1","1","1","1","1001","1","4","8","1","1","1","1","1","1","1","1","1","301200"
"1001","1","30120101","1","1002","1","1","1","1","1","1001","1","4","8","1","1","1","1","1","1","1","1","1002","301201"
"1001","1","30120102","1","1002","1","1002","1","1","1","1001","1","4","8","1","1","1","1","1","1","1001","1","1002","301201"
"1001","1","30120201","1","1002","1","1","1","1","1","1001","1","4","8","1","1","1","1","1","1","1","1","1002","301202"
"1001","1","30120202","1","1002","1","1002","1","1","1","1001","1","4","8","1","1","1","1","1","1","1001","1","1002","301202"
"1002","1","30120301","1","1","1","1001","1","1","1002","1001","1","4","9","1","1","1","1","1","1","1001","1","1001","301203"
"1001","1","30120302","1","1002","1","1002","1","1","1","1001","1","4","8","1","1","1","1","1","1","1001","1","1002","301203"
"0","0","30120401","1001","0","0","1001","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","301204"
"1002","0","30120501","1001","0","1002","1002","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1002","301205"
"1002","0","30120601","1001","0","1002","1002","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1002","301206"
"1001","1","30130001","1003","1","1003","1003","1","1","1","1","1","2","6","1","1","1","1","1","1","1002","1","1003","301300"
"1003","1","30130002","1003","1002","1003","1001","1","1","1003","1003","1","1","9","1","1","1","1","1","1","1001","1","1002","301300"
"1006","0","30130101","1006","0","1006","1001","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","1002","301301"
"1002","0","30130201","1007","0","1003","1001","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","1007","301302"
"1002","0","30130301","1007","0","1003","1001","0","0","0","0","0","2","6","0","0","0","0","0","0","1007","0","1008","301303"
"1","1","30140001","1","1","1","1001","1","1","1","1001","1","1","8","1","1","1","1","1","1","1002","1","1001","301400"
"1002","1","30140002","1001","1001","1001","1001","1","1","1002","1001","1","1","10","1","1","1","1","1","1","1","1","1","301400"
"1001","0","30140101","1002","0","1003","1003","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1002","301401"
"1001","0","30140201","1004","0","1003","1002","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1002","301402"
"1001","0","30140301","1005","0","1002","1002","0","0","0","0","0","1","6","0","0","0","0","0","0","1003","0","1004","301403"
"1001","0","30140401","1005","0","1002","1002","0","0","0","0","0","1","6","0","0","0","0","0","0","1003","0","1004","301404"
"1002","1","30150001","1","1001","1002","1002","1","1","1","1","1","1","6","1","1","1","1","1","1","1","1","1001","301500"
"1002","0","30150101","1001","1002","1002","1002","0","0","0","1002","0","4","8","0","0","0","0","0","0","1001","0","1002","301501"
"1002","0","30150201","1001","1002","1002","1002","0","0","0","1002","0","4","8","0","0","0","0","0","0","1001","0","1002","301502"
"1002","0","30150301","1001","1002","1002","1002","0","0","0","1002","0","4","8","0","0","0","0","0","0","1001","0","1002","301503"
"1002","0","30150401","1001","1002","1002","1002","0","0","0","1002","0","4","8","0","0","0","0","0","0","1001","0","1002","301504"
"1001","1","30160001","1","0","1","1","1","1","0","0","1","1","6","1","1","1","1","1","1","1001","1","1001","301600"
"1002","1","30160101","1","0","1","1001","1","1","0","0","1","1","6","1","1","1","1","1","1","1001","1","1001","301601"
"1","1","30160102","1001","0","1002","1001","1","1","0","0","1","1","6","1","1","1","1","1","1","1","1","1002","301601"
"1001","1","30160201","1","0","1","1","1","1","0","0","1","1","6","1","1","1","1","1","1","1001","1","1001","301602"
"1","1","30170001","1001","1","1","1","1","1","1","1","1","2","5","1","1","1","1","1","1","1","1","1001","301700"
"1","1","30170002","1002","1","1001","1","1","1","1001","1","1","1","9","1","1","1","1","1","1","1","1","1","301700"
"1001","0","30170101","1005","1005","1005","1005","1004","0","1001","1005","1001","12","15","1005","0","1005","0","0","1005","1001","0","1005","301701"
"1004","0","30170102","1005","0","1005","1005","0","0","0","0","0","4","5","0","0","0","0","0","0","0","0","1001","301701"
"1002","1","30180001","1","0","1","1001","1","1","0","0","1","1","6","1","1","1","1","1","1","1001","1","1001","301800"
"1","1","30180002","1002","1","1002","1001","1","1","0","1001","1","1","8","1","1","1","1","1","1","1001","1","1001","301800"
"1003","0","30180101","1002","1003","1002","1001","0","0","0","1001","0","1","8","0","0","0","0","0","0","1001","0","1001","301801"
"1004","0","30180201","1002","0","0","1003","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1001","301802"
"1004","0","30180301","1002","0","0","1003","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1001","301803"
"1001","1","30190001","1","1001","1","1","1","1","1","1","1","2","7","1","1","1","1","1","1","1","1","1","301900"
"1001","1","30190101","1","1","1002","1","1","1","1002","1001","1","2","8","1","1","1","1","1","1","1","1","1","301901"
"1001","1","30190102","1002","1001","1","1","1","1","1","1002","1","2","7","1","1","1","1","1","1","1","1","1002","301901"
"1001","0","30200001","1001","0","1001","1001","0","0","0","0","0","2","6","0","0","0","0","0","0","1001","0","1001","302000"
"1001","0","30200101","1001","0","1001","1001","0","0","0","0","0","2","6","0","0","0","0","0","0","1001","0","1001","302001"
"1001","0","30200201","1001","0","0","1003","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1001","302002"
"1","0","30200301","1","0","0","1003","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1","302003"
"1001","0","30200401","1001","0","0","1003","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1001","302004"
"1001","0","30200501","1001","0","0","1003","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1001","302005"
"1001","0","30200601","1001","0","0","1003","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","1001","302006"
"1002","1","30210001","1002","1","1002","1002","1","1","1","1","1","2","6","1","1","1","1","1","1","1002","1","1002","302100"
"1002","1","30210101","1002","1","1002","1002","1","1","1","1","1","2","6","1","1","1","1","1","1","1002","1","1003","302101"
"1","1","30210201","1","1","1","1","1","1","1","1","1","2","6","1","1","1","1","1","1","1","1","1","302102"
"1","1","30210301","1","1","1","1","1","1","1","1","1","2","6","1","1","1","1","1","1","1","1","1","302103"
"1","1","30210401","1","1","1","1","1","1","1","1","1","2","6","1","1","1","1","1","1","1","1","1","302104"
"1002","0","30210501","1002","0","1002","1002","0","0","0","0","0","2","6","0","0","0","0","0","0","1002","0","1003","302105"
"1002","1","30210601","1002","1","1002","1002","1","1","1","1","1","2","6","1","1","1","1","1","1","1002","1","1003","302106"
"1001","1","30220001","1","1","1","1","1","1","1","1","1","2","6","1","1","1","1","1","1","1001","1","1002","302200"
"1001","1","30230001","1","1","1001","1","1","1","1","1","1","2","6","1","1","1","1","1","1","1","1","1","302300"
"1001","1","30240001","1","1","1002","1","1","1","1","1","1","2","7","1","1","1","1","1","1","1","1","1","302400"
"1","1","30250001","1005","1","1","1","1","1","1","1002","1","2","8","1","1","1","1","1","1","1001","1","1001","302500"
"1001","1","30250002","1","1","1","1","1","1","1002","1","1","2","9","1","1","1","1","1","1","1001","1","1","302500"
"1005","0","30250101","1005","1002","1001","1001","1003","0","1001","1005","1001","12","16","1005","0","1005","0","0","1005","1005","1002","1005","302501"
"1003","0","30250102","1005","1005","1001","1001","0","0","1005","1002","0","4","10","0","0","0","0","0","1001","1005","0","1005","302501"
"1001","0","30260001","1003","0","1003","1003","0","0","0","0","0","2","6","0","0","0","0","0","0","1002","0","1003","302600"
"1","0","30260002","1","1","1","1002","0","0","0","1001","0","1","8","0","0","0","0","0","0","1002","0","1001","302600"
"1003","0","30260101","1004","1004","1002","1002","0","0","0","1003","0","4","8","0","0","0","0","0","0","1001","0","1004","302601"
"1","0","30260102","1","1","1","1002","0","0","0","1001","0","1","7","0","0","0","0","0","0","1002","0","1001","302601"
"1003","0","30260201","1004","1001","1005","1002","0","0","0","1003","0","4","8","0","0","0","0","0","0","1002","0","1004","302602"
"1001","0","30270001","1","1","1","1","0","0","1002","1","0","3","9","0","0","0","0","0","0","1001","0","1","302700"
"1002","0","30270002","1001","1002","1001","1","0","0","1001","1","0","2","9","0","0","0","0","0","0","1","0","1","302700"
"1001","0","30270101","1002","0","1002","1003","0","0","0","0","0","1","6","0","0","0","0","0","0","1003","0","1003","302701"
"1002","0","30270201","1006","0","1001","1001","0","0","0","0","0","1","6","0","0","0","0","0","0","1003","0","1006","302702"
"1005","0","30270202","1007","0","0","1004","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1007","302702"
"1002","0","30270301","1006","0","1001","1001","0","0","0","0","0","1","6","0","0","0","0","0","0","1003","0","1006","302703"
"1005","0","30270302","1007","0","0","1004","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1007","302703"
"1001","1","30280001","1","1","1","1","1","1","1002","1","1","3","9","1","1","1","1","1","1","1001","1","1","302800"
"1002","0","30280002","1001","1002","1001","1","0","0","1001","1","0","2","9","0","0","0","0","0","0","1","0","1","302800"
"1001","0","30280101","1001","0","1003","1002","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","1002","302801"
"1001","0","30280201","1001","0","1004","1002","0","0","0","0","0","2","6","0","0","0","0","0","0","1003","0","1002","302802"
"1002","0","30280301","1001","0","1004","1005","0","0","0","0","0","2","6","0","0","0","0","0","0","1003","0","1001","302803"
"1","0","30290001","1","1002","1002","1002","1","0","1","1","0","3","12","0","0","1002","0","0","1002","1","0","1001","302900"
"1001","1","30290002","1002","0","0","1","1","1","1","0","1","1","4","1","1","1","1","1","1","0","1","1002","302900"
"1001","0","30290101","1002","1003","1003","1003","1002","0","1002","1003","0","1","11","0","0","0","0","0","1003","1002","0","1002","302901"
"1001","0","30290201","1002","1003","1003","1003","1002","0","1002","1003","0","1","11","0","0","0","0","0","1003","1002","0","1002","302902"
"1001","0","30290301","1002","1003","1003","1003","1002","0","1002","1003","0","1","11","0","0","0","0","0","1003","1002","0","1002","302903"
"1001","0","30290401","1002","1003","1003","1003","1002","0","1002","1003","0","1","11","0","0","0","0","0","1003","1002","0","1002","302904"
"1004","1","30300001","1004","1","1002","1001","1","1","1","1","1","1","6","1","1","1","1","1","1","1001","1","1004","303000"
"1001","1","30300002","1","1","1","1","1","1","1001","1","1","2","9","1","1","1","1","1","1","1001","1","1002","303000"
"1001","0","30300101","1003","1003","1003","1003","0","0","1001","1003","0","2","9","0","0","0","0","0","0","1001","0","1002","303001"
"1002","0","30300201","1003","1002","1003","1004","1001","0","1001","1003","0","2","11","0","0","0","0","0","1003","1001","0","1003","303002"
"1002","0","30300301","1003","1002","1003","1004","1001","0","1001","1003","0","2","11","0","0","0","0","0","1003","1001","0","1003","303003"
"1002","0","30300401","1003","1002","1003","1004","1001","0","1001","1003","0","2","11","0","0","0","0","0","1003","1001","0","1003","303004"
"1001","1","30310001","1","1","1001","1","1","1","1","1","1","2","6","1","1","1","1","1","1","1001","1","1","303100"
"1001","0","30310101","1002","0","1001","1002","0","0","0","0","0","2","6","0","0","0","0","0","0","1001","0","1002","303101"
"1001","0","30310201","1002","0","1001","1002","0","0","0","0","0","2","6","0","0","0","0","0","0","1001","0","1002","303102"
"1001","0","30310301","1002","0","1001","1002","0","0","0","0","0","2","6","0","0","0","0","0","0","1001","0","1002","303103"
"1001","0","30310401","1002","0","1001","1002","0","0","0","0","0","2","6","0","0","0","0","0","0","1001","0","1002","303104"
"1001","0","30310501","1002","0","1001","1002","0","0","0","0","0","2","6","0","0","0","0","0","0","1001","0","1002","303105"
"1001","0","30310601","1002","0","1001","1002","0","0","0","0","0","2","6","0","0","0","0","0","0","1001","0","1002","303106"
"1","1","30320001","1","1","1001","1","1","1","1","1","1","2","5","1","1","1","1","1","1","1","1","1","303200"
"1001","1","30330001","1","1","1001","1","1","1","1","1","1","2","6","1","1","1","1","1","1","1","1","1","303300"
"1002","0","30330101","1002","0","1002","1001","0","0","0","0","0","3","6","0","0","0","0","0","0","1002","0","1001","303301"
"1002","0","30330201","1002","0","1002","1001","0","0","0","0","0","3","6","0","0","0","0","0","0","1002","0","1001","303302"
"1002","0","30330301","1","0","1","1001","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1","303303"
"1002","0","30330302","1001","0","1002","1","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1","303303"
"1","1","30330401","1","1","1001","1001","1","1","1","1","1","2","7","1","1","1","1","1","1","1","1","1001","303304"
"1002","1","30330501","1002","1002","1002","1001","1","1","1","1002","1","3","8","1","1","1","1","1","1","1002","1","1001","303305"
"1002","1","30330601","1002","1002","1002","1001","1","1","1","1002","1","3","8","1","1","1","1","1","1","1002","1","1001","303306"
"1","1","30340001","1","1","1001","1001","1","1","1","1","1","1","6","1","1","1","1","1","1","1","1","1","303400"
"1","1","30340101","1","1","1001","1001","1","1","1","1","1","2","6","1","1","1","1","1","1","1","1","1","303401"
"1","1","30340102","1001","1","1001","1002","1","1","1","1","1","3","7","1","1","1","1","1","1","1002","1","1","303401"
"1","1","30340201","1","1","1001","1001","1","1","1","1","1","2","6","1","1","1","1","1","1","1","1","1","303402"
"1","1","30340202","1001","1","1001","1002","1","1","1","1","1","3","7","1","1","1","1","1","1","1002","1","1","303402"
"1002","0","30340301","1002","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1002","303403"
"1002","0","30340401","1002","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1002","303404"
"1002","0","30340501","1002","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1002","303405"
"1","1","30350001","1","1","1","1001","1","1","1","1","1","1","6","1","1","1","1","1","1","1001","1","1001","303500"
"1001","1","30350101","1001","1","1001","1002","1","1","1","1","1","1","6","1","1","1","1","1","1","1002","1","1002","303501"
"1001","1","30350201","1001","1","1001","1002","1","1","1","1","1","1","6","1","1","1","1","1","1","1002","1","1002","303502"
"1001","1","30350301","1001","1","1001","1002","1","1","1","1","1","1","6","1","1","1","1","1","1","1002","1","1002","303503"
"1001","1","30350401","1001","1","1001","1002","1","1","1","1","1","1","6","1","1","1","1","1","1","1002","1","1002","303504"
"1001","1","30350501","1001","1","1001","1002","1","1","1","1","1","1","6","1","1","1","1","1","1","1002","1","1002","303505"
"1001","1","30360001","1","1","1001","1","1","1","1","1","1","2","6","1","1","1","1","1","1","1","1","1","303600"
"1001","0","30360101","1002","0","1001","1002","0","0","0","0","0","2","6","0","0","0","0","0","0","1002","0","1002","303601"
"1001","0","30360201","1002","0","1001","1002","0","0","0","0","0","2","6","0","0","0","0","0","0","1002","0","1002","303602"
"1001","0","30360301","1002","0","1001","1002","0","0","0","0","0","2","6","0","0","0","0","0","0","1002","0","1002","303603"
"1001","0","30360401","1002","0","1001","1002","0","0","0","0","0","2","6","0","0","0","0","0","0","1002","0","1002","303604"
"1001","0","30360501","1002","0","1001","1002","0","0","0","0","0","2","6","0","0","0","0","0","0","1002","0","1002","303605"
"1002","0","30360601","1002","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1002","303606"
"1002","0","30360701","1002","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1002","303607"
"1002","0","30360801","1002","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1002","303608"
"1002","0","30360901","1002","0","0","1001","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","1002","303609"
"1","1","30370001","1","1","1","1001","1","1","1","1","1","2","9","1","1","1","1","1","1","1","1","1","303700"
"1","1","30370101","1","1","1","1001","1","1","1","1","1","2","7","1","1","1","1","1","1","1","1","1002","303701"
"1","1","30370102","1","1","1002","1001","1","1","1","1","1","2","7","1","1","1","1","1","1","1","1","1","303701"
"1001","0","30380001","1","0","1001","1","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","1","303800"
