3fa69621f327c66a8b52caf665bbc60ac270efb3198c7d8ff1e2dfe6563f1f91,a2ee80a324c90cba5c3754f14447544256a2ef70f969ff2b13709aeb15a54ec5,7ae617f99f647b24f92b594a85e690015bead6c17d9450eb28004721ef41b0da,5c64b3dc415b927ca41c23c057a69805d6443e109dd1c396c6594006d8d9a45e,263d7715f83e1deb48baba233c7e62e87be5076c0e9c04946dfc2af81fdffdf7,55ecee53195ce25b0bf2d3ae7fa725c79cd42e923975f8ecde5483788a340977,a7b21b27fe56f6040ec4fe28a3737d121fba435c3196c9469d98b706644b26eb,9e4da6e0b0a800b923b239ad09bc4399e660b6d3d5297f99437fb2fb9d74262f,8258ae46d00a87076262ddac6a7c08c3bce64d60f4f5eaf302c0b1d14ed394c1,dd86fbf1e6e8ba7e14aa02dfff5cbb54be4b58c1f77bcff8ec2b3a87dbf3686c,e7d1bca39ca8f9fb6b5ea1b72be9d2b125d4da4302fb98b144dec6815b913182,97042e75eb67bf788d78b95958f0ba0cdfed60ae889683fa99a1cb93224016da,caaf804265409e236942622f7e4951a186cc4e2e5b6643d5eab430e073fa156e,5224665e8c76675e96a7f165e3a176a1d77ce5465581555f3c867e6855d0ccdf
"10085020","404","4","","106401","雪菲","8","2022/06/25 15:59:59","2022/06/08 16:00:00","1","13.5","-285","10085","51"
"10085021","405","1","","106401","雪菲","8","2022/06/25 15:59:59","2022/06/08 16:00:00","1","0","-285","10085","51"
"10085022","105","1","","121001","貪吃佩可","8","2022/06/25 15:59:59","2022/06/08 16:00:00","2","8.75","-285","10085","51"
"10085023","316","1","","121101","凱留","8","2022/06/25 15:59:59","2022/06/08 16:00:00","4","3.8","-285","10085","51"
"10085024","501","4","","121201","拉比林斯達","8","2022/06/25 15:59:59","2022/06/08 16:00:00","1","9.8","-285","10085","51"
"10085025","502","1","","121201","拉比林斯達","8","2022/06/25 15:59:59","2022/06/08 16:00:00","5","8.7","-285","10085","51"
"10085026","103","1","","119401","貪吃佩可","8","2022/06/25 15:59:59","2022/06/08 16:00:00","2","12.2","-285","10085","52"
"10085027","206","1","","105901","可可蘿","8","2022/06/25 15:59:59","2022/06/08 16:00:00","5","13.18","-285","10085","52"
"10085028","207","2","","105901","可可蘿","8","2022/06/25 15:59:59","2022/06/08 16:00:00","6","7.65","-285","10085","52"
"10085029","208","1","","105901","可可蘿","8","2022/06/25 15:59:59","2022/06/08 16:00:00","2","12.78","-285","10085","52"
"10085030","307","5","","106001","凱留","8","2022/06/25 15:59:59","2022/06/08 16:00:00","3","4.68","-285","10085","52"
"10085031","308","1","","106001","凱留","8","2022/06/25 15:59:59","2022/06/08 16:00:00","6","19.32","-285","10085","52"
"10085032","309","1","","106001","凱留","8","2022/06/25 15:59:59","2022/06/08 16:00:00","5","14.03","-285","10085","52"
"10085033","406","1","","106401","雪菲","8","2022/06/25 15:59:59","2022/06/08 16:00:00","2","10.4","-285","10085","52"
"10085034","407","1","","106401","雪菲","8","2022/06/25 15:59:59","2022/06/08 16:00:00","6","14.83","-285","10085","52"
"10085035","408","1","","106401","雪菲","8","2022/06/25 15:59:59","2022/06/08 16:00:00","6","14.39","-285","10085","52"
"10085036","103","1","","119401","貪吃佩可","8","2022/06/25 15:59:59","2022/06/08 16:00:00","2","12.2","-285","10085","52"
"10085037","104","1","","119401","貪吃佩可","8","2022/06/25 15:59:59","2022/06/08 16:00:00","2","15.07","-285","10085","52"
"10085038","206","1","","105901","可可蘿","8","2022/06/25 15:59:59","2022/06/08 16:00:00","5","13.18","-285","10085","52"
"10085039","207","2","","105901","可可蘿","8","2022/06/25 15:59:59","2022/06/08 16:00:00","6","7.65","-285","10085","52"
"10085040","208","1","","105901","可可蘿","8","2022/06/25 15:59:59","2022/06/08 16:00:00","2","12.78","-285","10085","52"
"10085041","307","5","","106001","凱留","8","2022/06/25 15:59:59","2022/06/08 16:00:00","3","4.68","-285","10085","52"
"10085042","308","1","","106001","凱留","8","2022/06/25 15:59:59","2022/06/08 16:00:00","6","19.32","-285","10085","52"
"10085043","309","1","","106001","凱留","8","2022/06/25 15:59:59","2022/06/08 16:00:00","5","14.03","-285","10085","52"
"10085044","406","1","","106401","雪菲","8","2022/06/25 15:59:59","2022/06/08 16:00:00","2","10.4","-285","10085","52"
"10085045","407","1","","106401","雪菲","8","2022/06/25 15:59:59","2022/06/08 16:00:00","6","14.83","-285","10085","52"
"10085046","408","1","","106401","雪菲","8","2022/06/25 15:59:59","2022/06/08 16:00:00","6","14.39","-285","10085","52"
"10085047","106","1","","121001","貪吃佩可","8","2022/06/25 15:59:59","2022/06/08 16:00:00","2","10.8","-285","10085","52"
"10085048","107","4","","121001","貪吃佩可","8","2022/06/25 15:59:59","2022/06/08 16:00:00","4","0","-285","10085","52"
"10085049","108","1","","121001","貪吃佩可","8","2022/06/25 15:59:59","2022/06/08 16:00:00","2","11.5","-285","10085","52"
"10085050","317","5","","121101","凱留","8","2022/06/25 15:59:59","2022/06/08 16:00:00","3","4.68","-285","10085","52"
"10085051","318","1","","121101","凱留","8","2022/06/25 15:59:59","2022/06/08 16:00:00","6","19.32","-285","10085","52"
"10085052","319","1","","121101","凱留","8","2022/06/25 15:59:59","2022/06/08 16:00:00","5","14.03","-285","10085","52"
"10085053","505","1","","121201","拉比林斯達","8","2022/06/25 15:59:59","2022/06/08 16:00:00","4","7.43","-285","10085","52"
"10085054","506","4","","121201","拉比林斯達","8","2022/06/25 15:59:59","2022/06/08 16:00:00","1","11","-285","10085","52"
"10085055","507","1","","121201","拉比林斯達","8","2022/06/25 15:59:59","2022/06/08 16:00:00","1","0","-285","10085","52"
"10086001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","190801","花凜","0","2022/06/29 15:59:59","2022/06/13 16:00:00","2","3.414","-416.5","10086","53"
"10086002","2","1","將任務完成，\n並獲得獎勵吧！","190801","花凜","0","2022/06/29 15:59:59","2022/06/13 16:00:00","2","3.099","-416.5","10086","53"
"10086003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","190801","花凜","0","2022/06/29 15:59:59","2022/06/13 16:00:00","2","2.801","-416.5","10086","54"
"10086004","4","2","能夠領取獎勵了！\n請檢查看看","190801","花凜","0","2022/06/29 15:59:59","2022/06/13 16:00:00","2","0","-416.5","10086","54"
"10086005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","190801","花凜","0","2022/06/29 15:59:59","2022/06/13 16:00:00","1","0","-416.5","10086","57"
"10086006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","190801","花凜","0","2022/06/29 15:59:59","2022/06/13 16:00:00","2","5.506","-363","10086","55"
"10086007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","190801","花凜","0","2022/06/29 15:59:59","2022/06/13 16:00:00","1","1.216","-363","10086","55"
"10086008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","190801","花凜","0","2022/06/29 15:59:59","2022/06/13 16:00:00","1","1.539","-363","10086","56"
"10086009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","190801","花凜","0","2022/06/29 15:59:59","2022/06/13 16:00:00","1","1.875","-363","10086","56"
"10086010","101","2","","105901","可可蘿","8","2022/06/29 15:59:59","2022/06/13 16:00:00","2","0","-285","10086","51"
"10086011","201","1","","105801","貪吃佩可","8","2022/06/29 15:59:59","2022/06/13 16:00:00","2","8.03","-285","10086","51"
"10086012","301","1","","106001","凱留","8","2022/06/29 15:59:59","2022/06/13 16:00:00","2","15.85","-285","10086","51"
"10086013","401","4","","115601","優衣（祭服）","8","2022/06/29 15:59:59","2022/06/13 16:00:00","1","4.6","-285","10086","51"
"10086014","102","1","","105901","可可蘿","8","2022/06/29 15:59:59","2022/06/13 16:00:00","2","6.5","-285","10086","51"
"10086015","202","4","","105801","貪吃佩可","8","2022/06/29 15:59:59","2022/06/13 16:00:00","7","15.6","-285","10086","51"
"10086016","302","1","","106001","凱留","8","2022/06/29 15:59:59","2022/06/13 16:00:00","3","13.9","-285","10086","51"
"10086017","105","1","","105901","可可蘿","8","2022/06/29 15:59:59","2022/06/13 16:00:00","2","17.67","-285","10086","52"
"10086018","205","2","","105801","貪吃佩可","8","2022/06/29 15:59:59","2022/06/13 16:00:00","1","10.12","-285","10086","52"
"10086019","305","2","","106001","凱留","8","2022/06/29 15:59:59","2022/06/13 16:00:00","1","3.75","-285","10086","52"
"10086020","106","2","","105901","可可蘿","8","2022/06/29 15:59:59","2022/06/13 16:00:00","2","0","-285","10086","52"
"10086021","206","1","","105801","貪吃佩可","8","2022/06/29 15:59:59","2022/06/13 16:00:00","2","11.97","-285","10086","52"
"10086022","306","1","","106001","凱留","8","2022/06/29 15:59:59","2022/06/13 16:00:00","3","15.77","-285","10086","52"
"10086023","107","4","","105901","可可蘿","8","2022/06/29 15:59:59","2022/06/13 16:00:00","2","14.8","-285","10086","52"
"10086024","207","2","","105801","貪吃佩可","8","2022/06/29 15:59:59","2022/06/13 16:00:00","5","9.12","-285","10086","52"
"10086025","307","1","","106001","凱留","8","2022/06/29 15:59:59","2022/06/13 16:00:00","2","15.43","-285","10086","52"
"10087001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","190801","花凜","0","2022/06/29 15:59:59","2022/06/19 16:00:00","2","3.414","-416.5","10087","53"
"10087002","2","1","將任務完成，\n並獲得獎勵吧！","190801","花凜","0","2022/06/29 15:59:59","2022/06/19 16:00:00","2","3.099","-416.5","10087","53"
"10087003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","190801","花凜","0","2022/06/29 15:59:59","2022/06/19 16:00:00","2","2.801","-416.5","10087","54"
"10087004","4","2","能夠領取獎勵了！\n請檢查看看","190801","花凜","0","2022/06/29 15:59:59","2022/06/19 16:00:00","2","0","-416.5","10087","54"
"10087005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","190801","花凜","0","2022/06/29 15:59:59","2022/06/19 16:00:00","1","0","-416.5","10087","57"
"10087006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","190801","花凜","0","2022/06/29 15:59:59","2022/06/19 16:00:00","2","5.506","-363","10087","55"
"10087007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","190801","花凜","0","2022/06/29 15:59:59","2022/06/19 16:00:00","1","1.216","-363","10087","55"
"10087008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","190801","花凜","0","2022/06/29 15:59:59","2022/06/19 16:00:00","1","1.539","-363","10087","56"
"10087009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","190801","花凜","0","2022/06/29 15:59:59","2022/06/19 16:00:00","1","1.875","-363","10087","56"
"10087010","103","1","","191401","可可蘿","8","2022/06/29 15:59:59","2022/06/19 16:00:00","4","19.05","-285","10087","51"
"10087011","113","1","","115501","可可蘿","8","2022/06/29 15:59:59","2022/06/19 16:00:00","4","19.05","-285","10087","51"
"10087012","203","1","","105801","貪吃佩可","8","2022/06/29 15:59:59","2022/06/19 16:00:00","4","11.87","-285","10087","51"
"10087013","303","4","","106001","凱留","8","2022/06/29 15:59:59","2022/06/19 16:00:00","4","0","-285","10087","51"
"10087014","104","2","","191401","可可蘿","8","2022/06/29 15:59:59","2022/06/19 16:00:00","2","0","-285","10087","51"
"10087015","114","2","","115501","可可蘿","8","2022/06/29 15:59:59","2022/06/19 16:00:00","2","0","-285","10087","51"
"10087016","204","4","","105801","貪吃佩可","8","2022/06/29 15:59:59","2022/06/19 16:00:00","4","0","-285","10087","51"
"10087017","304","3","","106001","凱留","8","2022/06/29 15:59:59","2022/06/19 16:00:00","6","12.17","-285","10087","51"
"10087018","105","1","","105901","可可蘿","8","2022/06/29 15:59:59","2022/06/19 16:00:00","2","17.67","-285","10087","52"
"10087019","205","2","","105801","貪吃佩可","8","2022/06/29 15:59:59","2022/06/19 16:00:00","1","10.12","-285","10087","52"
"10087020","305","2","","106001","凱留","8","2022/06/29 15:59:59","2022/06/19 16:00:00","1","3.75","-285","10087","52"
"10087021","106","2","","105901","可可蘿","8","2022/06/29 15:59:59","2022/06/19 16:00:00","2","0","-285","10087","52"
"10087022","206","1","","105801","貪吃佩可","8","2022/06/29 15:59:59","2022/06/19 16:00:00","2","11.97","-285","10087","52"
"10087023","306","1","","106001","凱留","8","2022/06/29 15:59:59","2022/06/19 16:00:00","3","15.77","-285","10087","52"
"10087024","107","4","","105901","可可蘿","8","2022/06/29 15:59:59","2022/06/19 16:00:00","2","14.8","-285","10087","52"
"10087025","207","2","","105801","貪吃佩可","8","2022/06/29 15:59:59","2022/06/19 16:00:00","5","9.12","-285","10087","52"
"10087026","307","1","","106001","凱留","8","2022/06/29 15:59:59","2022/06/19 16:00:00","2","15.43","-285","10087","52"
"10088001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","190801","花凜","0","2022/07/19 15:59:59","2022/07/01 16:00:00","2","3.414","-416.5","10088","53"
"10088002","2","1","將任務完成，\n並獲得獎勵吧！","190801","花凜","0","2022/07/19 15:59:59","2022/07/01 16:00:00","2","3.099","-416.5","10088","53"
"10088003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","190801","花凜","0","2022/07/19 15:59:59","2022/07/01 16:00:00","2","2.801","-416.5","10088","54"
"10088004","4","2","能夠領取獎勵了！\n請檢查看看","190801","花凜","0","2022/07/19 15:59:59","2022/07/01 16:00:00","2","0","-416.5","10088","54"
"10088005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","190801","花凜","0","2022/07/19 15:59:59","2022/07/01 16:00:00","1","0","-416.5","10088","57"
"10088006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","190801","花凜","0","2022/07/19 15:59:59","2022/07/01 16:00:00","2","5.506","-363","10088","55"
"10088007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","190801","花凜","0","2022/07/19 15:59:59","2022/07/01 16:00:00","1","1.216","-363","10088","55"
"10088008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","190801","花凜","0","2022/07/19 15:59:59","2022/07/01 16:00:00","1","1.539","-363","10088","56"
"10088009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","190801","花凜","0","2022/07/19 15:59:59","2022/07/01 16:00:00","1","1.875","-363","10088","56"
"10088101","101","1","","102101","胡桃","8","2022/07/19 15:59:59","2022/07/01 16:00:00","2","10.55","-285","10088","51"
"10088102","111","1","","121301","胡桃（舞台）","8","2022/07/19 15:59:59","2022/07/01 16:00:00","2","10.55","-285","10088","51"
"10088103","201","4","","105001","美咲","8","2022/07/19 15:59:59","2022/07/01 16:00:00","1","6.3","-285","10088","51"
"10088104","211","4","","121401","美咲（舞台）","8","2022/07/19 15:59:59","2022/07/01 16:00:00","1","6.3","-285","10088","51"
"10088105","102","1","","102101","胡桃","8","2022/07/19 15:59:59","2022/07/01 16:00:00","2","11.85","-285","10088","51"
"10088106","112","1","","121301","胡桃（舞台）","8","2022/07/19 15:59:59","2022/07/01 16:00:00","2","11.85","-285","10088","51"
"10088107","202","6","","105001","美咲","8","2022/07/19 15:59:59","2022/07/01 16:00:00","1","8","-285","10088","51"
"10088108","212","6","","121401","美咲（舞台）","8","2022/07/19 15:59:59","2022/07/01 16:00:00","1","8","-285","10088","51"
"10088109","113","1","","121301","胡桃（舞台）","8","2022/07/19 15:59:59","2022/07/01 16:00:00","2","5.35","-285","10088","51"
"10088110","213","2","","121401","美咲（舞台）","8","2022/07/19 15:59:59","2022/07/01 16:00:00","5","8.7","-285","10088","51"
"10088111","114","2","","121301","胡桃（舞台）","8","2022/07/19 15:59:59","2022/07/01 16:00:00","2","0","-285","10088","52"
"10088112","214","6","","121401","美咲（舞台）","8","2022/07/19 15:59:59","2022/07/01 16:00:00","2","13.85","-285","10088","52"
"10088113","105","2","","102101","胡桃","8","2022/07/19 15:59:59","2022/07/01 16:00:00","1","5.95","-285","10088","52"
"10088114","115","2","","121301","胡桃（舞台）","8","2022/07/19 15:59:59","2022/07/01 16:00:00","1","5.95","-285","10088","52"
"10088115","205","2","","105001","美咲","8","2022/07/19 15:59:59","2022/07/01 16:00:00","2","0","-285","10088","52"
"10088116","215","2","","121401","美咲（舞台）","8","2022/07/19 15:59:59","2022/07/01 16:00:00","2","0","-285","10088","52"
"10088117","116","2","","121301","胡桃（舞台）","8","2022/07/19 15:59:59","2022/07/01 16:00:00","2","0","-285","10088","52"
"10088118","206","1","","105001","美咲","8","2022/07/19 15:59:59","2022/07/01 16:00:00","2","10.13","-285","10088","52"
"10088119","216","1","","121401","美咲（舞台）","8","2022/07/19 15:59:59","2022/07/01 16:00:00","2","10.13","-285","10088","52"
"10089001","1","1","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","190801","花凜","0","2022/07/28 15:59:59","2022/07/19 16:00:00","2","3.414","-416.5","10089","53"
"10089002","2","1","將任務完成，\n並獲得獎勵吧！","190801","花凜","0","2022/07/28 15:59:59","2022/07/19 16:00:00","2","3.099","-416.5","10089","53"
"10089003","3","1","似乎有能夠\n領取的獎勵了，\n請確認看看。","190801","花凜","0","2022/07/28 15:59:59","2022/07/19 16:00:00","2","2.801","-416.5","10089","54"
"10089004","4","2","能夠領取獎勵了！\n請檢查看看","190801","花凜","0","2022/07/28 15:59:59","2022/07/19 16:00:00","2","0","-416.5","10089","54"
"10089005","5","1","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","190801","花凜","0","2022/07/28 15:59:59","2022/07/19 16:00:00","1","0","-416.5","10089","57"
"10089006","1","1","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","190801","花凜","0","2022/07/28 15:59:59","2022/07/19 16:00:00","2","5.506","-363","10089","55"
"10089007","2","2","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","190801","花凜","0","2022/07/28 15:59:59","2022/07/19 16:00:00","1","1.216","-363","10089","55"
"10089008","3","2","辛苦了\n別忘記使用討伐證\n來進行交換哦！","190801","花凜","0","2022/07/28 15:59:59","2022/07/19 16:00:00","1","1.539","-363","10089","56"
"10089009","4","2","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","190801","花凜","0","2022/07/28 15:59:59","2022/07/19 16:00:00","1","1.875","-363","10089","56"
"10089101","101","2","","105202","莉瑪","8","2022/07/28 15:59:59","2022/07/19 16:00:00","2","0","-285","10089","51"
"10089102","111","2","","115801","莉瑪（灰姑娘）","8","2022/07/28 15:59:59","2022/07/19 16:00:00","2","0","-285","10089","51"
