5c9f5a9afbfc5c281bd443ec24921c19a0cfa33fd09a253f5645ff1cfe16eb9f,c2c340a8b9c2a59305eb8160d4368919256f674310d65430974d7d7737f41d5e,236dcd63c0c8e12504df44ac376ea5cd0d02b0a591676ee535aa0c70b1450744,47a26fc318557f31549972e26123f89d5cc29921fa5e4129b4065eeb56bd503b,a53306212cb7a175a2eb2131232bd4d0140a5d802559c487ca2aa3905536a15e,26cbfcaaaeba891829af3b4d9fb5fdcc023bd3b0358498d60e7e1b2e627d3ba9,8f5c62470017b08f1a2253bfbf7aa8e2ee956a716c885c9420b2e52fb3f6c0c5,e0c6671f765325036bf3bdb744b7e78ed85ec00181d14dfd7c6080e01bedac0c,b5853f0ebc69fe83402975c9d2ebf8144c27327fea524d7dde4ecc619f02eaf8,6705b850ea799a2cf1192a25abd673da886091cc09df88c04e2e27636f78f037,61da5ab63fb41b6fdfae79aab606d1952323f3d6dc8d57952b881f471fe8dff8
"14311001","0","wac_default_bot_31","-325","104311","1","204","1","14311","2","-167"
"14311002","0","wac_default_51","-325","101711","1","202","1","14311","2","230"
"14311003","0","wac_default_bot_81","-350","101411","1","256","1","14311","2","-330"
"14311004","0","wac_default_bot_91","-350","101011","1","254","1","14311","2","340"
"14311005","0","wac_default_bot_35","-325","111","5","203","1","14311","2","-167"
"14311006","0","wac_default_bot_54","-325","113","5","201","1","14311","2","230"
"14311007","0","wac_default_84","-350","114","5","255","1","14311","2","-330"
"14311008","0","wac_default_91","-350","115","5","253","1","14311","2","340"
"14311009","","","","300","13","","101411","14311","",""
"14311010","","","","300","13","","101011","14311","",""
"14311011","","","","300","13","","101711","14311","",""
"14311012","","","","300","13","","104311","14311","",""
"14311013","","","1","26","31","0","26","14311","1","0"
"14311014","","","1","30","31","0","30","14311","0","0"
"14311015","","","1","17","31","0","17","14311","0","0"
"14311016","","","1","501","31","0","501","14311","1","0"
"14311017","","","0","wac_paint_bot_31","3","0","104311","14311","0.2",""
"14311018","","","0","wac_paint_bot_35","3","0","111","14311","0.2",""
"14311019","","","0","wac_paint_bot_51","3","0","101711","14311","0.2",""
"14311020","","","0","wac_paint_bot_54","3","0","113","14311","0.2",""
"14311021","","","0","wac_paint_bot_81","3","0","101411","14311","0.2",""
"14311022","","","0","wac_paint_84","3","0","114","14311","0.2",""
"14311023","","","0","wac_paint_bot_91","3","0","101011","14311","0.2",""
"14311024","","","0","wac_paint_91","3","0","115","14311","0.2",""
"14311025","","","","0","93","","0","14311","",""
"14311026","","","","1","32","","17","14311","",""
"14311027","","","","se_sys_login_birthday_calendar_smallbrush","23","0","se_common","14311","",""
"14311028","","","","","131","","1","14311","",""
"14312001","","","","wac_idle_smile_L","3","1","101411","14312","0",""
"14312002","","","","wac_idle_smile_L","3","1","101011","14312","0",""
"14312003","","","","wac_idle_kyapi","3","1","101711","14312","0",""
"14312004","","","","wac_idle_smile","3","1","104311","14312","0",""
"14312005","","","","wac_no_items","3","1","111","14312","0",""
"14312006","","","","wac_no_items","3","1","113","14312","0",""
"14312007","","","","wac_no_items","3","1","114","14312","0",""
"14312008","","","","wac_no_items","3","1","115","14312","0",""
"14312009","","","","-335","2","-360","101411","14312","","0"
"14312010","","","","-190","2","-335","101011","14312","","0"
"14312011","","","","190","2","-335","101711","14312","","0"
"14312012","","","","350","2","-360","104311","14312","","0"
"14312013","","","","-335","2","-360","111","14312","","0"
"14312014","","","","-190","2","-335","113","14312","","0"
"14312015","","","","190","2","-335","114","14312","","0"
"14312016","","","","350","2","-360","115","14312","","0"
"14312017","","","","0","32","","26","14312","",""
"14312018","","","","1","32","","30","14312","",""
"14312019","","","","0","32","","17","14312","",""
"14312020","","","1","wac_talk_kyapi_in","3","0","101711","14312","0.2","wac_talk_kyapi_loop"
"14312021","","","","vo_wac_220707_000","21","0","vo_wac_220707","14312","","0"
"14312022","0","0.5","1","呵呵，畫圖真開心耶～！\n怎麼畫都不會膩……\n再加上唱歌跳舞就更快樂了～！","11","10","101711","14312","0","1"
"14312023","","","","","91","","0","14312","",""
"14312024","","","1","wac_idle_kyapi","3","1","101711","14312","0.2",""
"14312025","","","","wac_talk_anger_shy","3","1","104311","14312","0.2",""
"14312026","","","","vo_wac_220707_001","21","0","vo_wac_220707","14312","","0"
"14312027","0","0.5","1","笨、笨蛋！拿著畫筆時\n別跳舞啦！尾巴要是\n沾到顏料會很難清理的！","11","10","104311","14312","0","1"
"14312028","","","","","91","","0","14312","",""
"14312029","","","1","wac_idle_sad_shy","3","1","104311","14312","0.2",""
"14312030","","","1","wac_talk_smile_in_L","3","0","101011","14312","0.2","wac_talk_smile_loop_L"
"14312031","","","","vo_wac_220707_002","21","0","vo_wac_220707","14312","","0"
"14312032","0","0.5","1","人家之前也不小心沾到尾巴了。\n呵呵，不過請安心吧。\n人家會教妳\n清乾淨的好方法。","11","10","101011","14312","0","1"
"14312033","","","","","91","","0","14312","",""
"14312034","","","1","wac_idle_smile_L","3","1","101011","14312","0.2",""
"14312035","","","1","wac_talk_smile_in_L","3","0","101411","14312","0.2","wac_talk_smile_loop_L"
"14312036","","","","vo_wac_220707_003","21","0","vo_wac_220707","14312","","0"
"14312037","0","0.5","1","呵呵，回去後，\n得和大家一起洗個澡才行呢。\n……我衣服也有點弄髒了，\n好像自己也變成了畫布似的。","11","10","101411","14312","0","1"
"14312038","","","","","91","","0","14312","",""
"14312039","","","","0","22","","0","14312","",""
"14312040","","","","","111","","","14312","",""
"14313001","","","","wac_idle_smile_L","3","1","101411","14313","0.2",""
"14313002","","","","wac_idle_smile_L","3","1","101011","14313","0.2",""
"14313003","","","","wac_idle_kyapi","3","1","101711","14313","0.2",""
"14313004","","","","wac_idle_sad_shy","3","1","104311","14313","0.2",""
"14313005","","","","wac_no_items","3","1","111","14313","0.2",""
"14313006","","","","wac_no_items","3","1","113","14313","0.2",""
"14313007","","","","wac_no_items","3","1","114","14313","0.2",""
"14313008","","","","wac_no_items","3","1","115","14313","0.2",""
"14313009","","","","-335","2","-360","101411","14313","","0"
"14313010","","","","-190","2","-335","101011","14313","","0"
"14313011","","","","190","2","-335","101711","14313","","0"
"14313012","","","","350","2","-360","104311","14313","","0"
"14313013","","","","-335","2","-360","111","14313","","0"
"14313014","","","","-190","2","-335","113","14313","","0"
"14313015","","","","190","2","-335","114","14313","","0"
"14313016","","","","350","2","-360","115","14313","","0"
"14313017","","","","0","32","","26","14313","",""
"14313018","","","","1","32","","30","14313","",""
"14313019","","","","0","32","","17","14313","",""
"14313020","","","","","91","","0","14313","",""
"14411001","0","wac_default_11","-213","104311","1","202","1","14411","2","-108"
"14411002","0","wac_default_12","-213","111","5","201","1","14411","2","-108"
"14411003","","","1","21","31","0","21","14411","1","0"
"14411004","","","1","54","31","0","54","14411","0","0"
"14411005","","","1","11","31","0","11","14411","0","0"
"14411006","","","1","501","31","0","501","14411","1","0"
"14411007","","","0","wac_paint_11","3","0","104311","14411","0.2",""
"14411008","","","0","wac_paint_12","3","0","111","14411","0.2",""
"14411009","","","","0","93","","0.3","14411","",""
"14411010","","","","1","32","","11","14411","",""
"14411011","","","","se_10035700_roller","23","0","se_10035700","14411","",""
"14411012","","","","300","13","","104311","14411","",""
"14411013","","","","","131","","1","14411","",""
"14412001","","","1","wac_talk_smile_in","3","0","104311","14412","0.2","wac_talk_smile_loop"
"14412002","","","","wac_no_items","3","1","111","14412","0.2",""
"14412003","","","","200","2","-340","104311","14412","","0"
"14412004","","","","200","2","-340","111","14412","","0"
"14412005","","","","0","32","","21","14412","",""
"14412006","","","","1","32","","54","14412","",""
"14412007","","","","0","32","","11","14412","",""
"14412008","","","","vo_wac_220708_000","21","0","vo_wac_220708","14412","","0"
"14412009","0","0.5","1","好，又完成了！\n嘿嘿，我已經相當熟練了。\n感覺就算閉著眼睛\n也畫得出來呢。","11","10","104311","14412","0","1"
"14412010","","","","","91","","0","14412","",""
"14412011","","","1","wac_talk_surprise_in_shy","3","0","104311","14412","0.2","wac_talk_surprise_loop_shy"
"14412012","","","","vo_wac_220708_001","21","0","vo_wac_220708","14412","","0"
"14412013","0","0.5","1","……呃，嗚哇！？\n尾巴沾到顏料了！？\n傷、傷腦筋……又得拜託公主\n幫忙清理了……","11","10","104311","14412","0","1"
"14412014","","","","","91","","0","14412","",""
"14412015","","","","0","22","","0","14412","",""
"14413001","","","","wac_idle_surprise_shy","3","1","104311","14413","0.2",""
"14413002","","","","wac_no_items","3","1","111","14413","0.2",""
"14413003","","","","200","2","-340","104311","14413","","0"
"14413004","","","","200","2","-340","111","14413","","0"
"14413005","","","","0","32","","21","14413","",""
"14413006","","","","1","32","","54","14413","",""
"14413007","","","","0","32","","11","14413","",""
"14413008","","","","","91","","0","14413","",""
"14511001","0","wac_default_01","-213","101411","1","202","1","14511","2","-108"
"14511002","0","wac_default_03","-213","111","5","201","1","14511","2","-108"
"14511003","","","1","21","31","0","21","14511","1","0"
"14511004","","","1","54","31","0","54","14511","0","0"
"14511005","","","1","11","31","0","11","14511","0","0"
"14511006","","","1","501","31","0","501","14511","1","0"
"14511007","","","0","wac_paint_01","3","0","101411","14511","0.2",""
"14511008","","","0","wac_paint_03","3","0","111","14511","0.2",""
"14511009","","","","0","93","","0","14511","",""
"14511010","","","","1","32","","11","14511","",""
"14511011","","","","se_10035700_brush","23","0","se_10035700","14511","",""
"14511012","","","","300","13","","101411","14511","",""
"14511013","","","","","131","","1","14511","",""
"14512001","","","1","wac_talk_smile_in","3","0","101411","14512","0.2","wac_talk_smile_loop"
"14512002","","","","wac_no_items","3","1","111","14512","0.2",""
"14512003","","","","200","2","-340","101411","14512","","0"
"14512004","","","","200","2","-340","111","14512","","0"
"14512005","","","","0","32","","21","14512","",""
"14512006","","","","1","32","","54","14512","",""
"14512007","","","","0","32","","11","14512","",""
"14512008","","","","vo_wac_220709_000","21","0","vo_wac_220709","14512","","0"
"14512009","0","0.5","1","嗯，畫圖果然\n與解謎很相似呢……\n連接點與線，將空白處\n一個個填補起來……","11","10","101411","14512","0","1"
"14512010","","","","","91","","0","14512","",""
"14512011","","","","vo_wac_220709_001","21","0","vo_wac_220709","14512","","0"
"14512012","0","0.5","1","呵呵，是我的強項呢。\n剛好能動動腦。\n下次自己畫畫看\n應該也不錯吧♪","11","10","101411","14512","0","1"
"14512013","","","","","91","","0","14512","",""
"14512014","","","","0","22","","0","14512","",""
"14513001","","","","wac_idle_smile","3","1","101411","14513","0.2",""
"14513002","","","","wac_no_items","3","1","111","14513","0.2",""
"14513003","","","","200","2","-340","101411","14513","","0"
"14513004","","","","200","2","-340","111","14513","","0"
"14513005","","","","0","32","","21","14513","",""
"14513006","","","","1","32","","54","14513","",""
"14513007","","","","0","32","","11","14513","",""
"14513008","","","","","91","","0","14513","",""
"14611001","0","wac_default_11","-213","100911","1","202","1","14611","2","-108"
"14611002","0","wac_default_13","-213","111","5","201","1","14611","2","-108"
"14611003","","","1","21","31","0","21","14611","1","0"
"14611004","","","1","54","31","0","54","14611","0","0"
"14611005","","","1","11","31","0","11","14611","0","0"
"14611006","","","1","501","31","0","501","14611","1","0"
"14611007","","","0","wac_paint_11","3","0","100911","14611","0.2",""
"14611008","","","0","wac_paint_13","3","0","111","14611","0.2",""
"14611009","","","","0","93","","0.3","14611","",""
"14611010","","","","1","32","","11","14611","",""
"14611011","","","","se_10035700_roller","23","0","se_10035700","14611","",""
"14611012","","","","300","13","","100911","14611","",""
"14611013","","","","","131","","1","14611","",""
"14612001","","","1","wac_talk_kyapi_in","3","0","100911","14612","0.2","wac_talk_kyapi_loop"
"14612002","","","","wac_no_items","3","1","111","14612","0.2",""
"14612003","","","","200","2","-340","100911","14612","","0"
"14612004","","","","200","2","-340","111","14612","","0"
"14612005","","","","0","32","","21","14612","",""
"14612006","","","","1","32","","54","14612","",""
"14612007","","","","0","32","","11","14612","",""
"14612008","","","","vo_wac_220710_000","21","0","vo_wac_220710","14612","","0"
"14612009","0","0.5","1","呵呵，這澄澈的運筆……\n這也是我全知全能的一鱗半爪！\n宇宙本源的指導，\n就連所有技藝都有涉及！","11","10","100911","14612","0","1"
"14612010","","","","","91","","0","14612","",""
"14612011","","","","vo_wac_220710_001","21","0","vo_wac_220710","14612","","0"
"14612012","0","0.5","1","……至今為止，小說的插畫\n都是請插畫家來畫，\n但之後若是截稿日沒問題的話，\n自己來畫畫看應該也不錯♪","11","10","100911","14612","0","1"
"14612013","","","","","91","","0","14612","",""
"14612014","","","","0","22","","0","14612","",""
"14613001","","","","wac_idle_kyapi","3","1","100911","14613","0.2",""
"14613002","","","","wac_no_items","3","1","111","14613","0.2",""
"14613003","","","","200","2","-340","100911","14613","","0"
"14613004","","","","200","2","-340","111","14613","","0"
"14613005","","","","0","32","","21","14613","",""
"14613006","","","","1","32","","54","14613","",""
"14613007","","","","0","32","","11","14613","",""
"14613008","","","","","91","","0","14613","",""
"14711001","0","wac_default_31","-85","102711","1","202","1","14711","2","-167"
"14711002","0","wac_default_41","-211","105111","1","252","1","14711","2","-64"
"14711003","0","wac_default_51","-211","105611","1","204","1","14711","2","230"
"14711004","0","wac_default_bot_61","-350","100911","1","256","1","14711","2","-330"
"14711005","0","wac_default_bot_71","-350","101311","1","259","1","14711","2","340"
"14711006","0","wac_default_31","-85","111","5","201","1","14711","2","-167"
"14711007","0","wac_default_45","-211","112","5","251","1","14711","2","-64"
"14711008","0","wac_default_51","-211","113","5","203","1","14711","2","230"
"14711009","0","wac_default_61","-350","114","5","255","1","14711","2","-330"
"14711010","0","wac_default_75","-350","115","5","258","1","14711","2","340"
"14711011","","","","300","13","","100911","14711","",""
"14711012","","","","300","13","","101311","14711","",""
