e5fab68258878820593087b5c513aae6889814e750d97d17c2d3b9ce665e7e9a,b1c47c26b780bd01819306c3343fc0e87d71200355cf9014caaaade8fd5dbd39,90d9f84dbfbeda046c428319fe3442a03b13c5feab29b4836889bdb1280bd7ff,0f82f7758d07af8f185244d3509a3b2798579b4fb5ea8db4d6be83429f0adf10,ca9208bf2a6259a6228df4fed2c8f0cf042c3b69f8baeeddc1e45be734ea8e4b,125121bcbf516b1d5f15ffe40b708bd2baf5eb70bdbb49a1956c13c9cba2aa94,d9c2791b9dab3ab21614673230e8d2f5b6a0278276bdf8f1819e1f14f20057f5,d0305b71ab290185e06cfd000731eb9e58c71d09e04b64101c2860f83fecd8bc,78c7bf73fe0e2ad8d7c343cf2e5a19005bf06df22b03be03063772d47f249ff4,91d7831d8f59455a632b00a574ef54d954ee8e049925783b8fefac562d8a5943,823999135f6f16aa63d5e6c92d05de8d630682110cd6b5e60fbe7afab89eaea0,0c365f936b71e11aa55b87a2875b6ef78c2d9ac518ddafc6142c770f89c3d983,a95945218456438e84fc8bf546f7169c8a931fac9a03da83a97eef868cdb577a,4db8df36c805179cb8798088d601f6e70f1bac2e8e03b2935ac59abf96908643,fec265bf65f4e41990cb3224bcd5dc0a466443e5730f3351c43875bacfb5bc12,6c571a85f1b59970aeaf2393ef99f9d64529329553ecc1480cc6a9a5f2de65b0,4274a908edda8f44a55a24bf5c782ec97d177dd07ed0101b85499fdf552636d2,49081523b231a74bd0ebf4d39cf43a2375962573ca746e8e373e546b62c10477,8c71cd4d36fa211b6c6efaf5568855bde379c118d317ad94c7d91243700cb0ab,68c7e8f25bb210855297c4c0bf14f0991301d2842f42681c7055e0ec434ab59f,f6c00046acd8d6c082d0072561d3f95f07c39335da64abbf9d14576a8e5c1442,813235bc7b4008dbe88fb12405e998d2f2d81f1740017a03509b31b2c8f642ff,58950e6d4d9fd3dea86aa2c89e6f022e837ee6dc05f9a7867f092139d50f5409,9400c68846169e26ff7b6ed749562c289d55de584d81ab5808a177508bf43c7c,4aa9eb97b10357ba8357355b6059d138ffa59e7a8eb99173a1b0b00842bd674a,1482964f9aebf4e2216e6d2b09364a31a9a3601115d83127ec4a1106dc07ca8a,164505d93ab684cbd1ce3c85f163785927d2e1621c02d0ecc7a260215899f6bc,82d36aace32cbe7aeaf3cd2dd5c93d6449049d3b6b3952539c9151dd34a8780e,97d420ae5808682e980e399586261cdb169b52059f55166a6b687cb2ab68f940,08b0a8003ff2549a0dfaaa69f9249a55e63952be5f5a6536f1da104d86c72ccd,bd6752a33b9d808577d17bdd008c1d006256a802951aad0a6a24d36eaad2fa04,c15496de9d3438bb257bcb368f62fc2e68c43b808edd17f90301f48a16197a44,4ac52106264bf390be8a7f01681b4b032c65c189ded40c926781607343926f77,04482d2d02cb0bc00a45263fb0faa72be43080c4039698a44cff2164a9875be8,ac4a9f6d31d97350cb076eaa8f5fb7640e015c1dc45a2a2dcd7b1518209946f6,433f878a88ca3ece36d0fc468e093ff44292e91ce83a6b2f4f8a65404d38b5f6,6b9676b419b5303835281cb3bb4564fcc43471f3efc35adfec74093ac7130166,cf9f81d46f86b9c79f94426da649ef3934ad974d23d4d9f73bc92f3da07a2e10,8c67177cd62764d2d853a40c36740b385f5278e396b36cb6547b8610684141c2,285d96a807a15057bd958811e35757a86d90615977b7f75854aab9c6d71f218e,ab59beffd9355861ce2baa153182ddefb95e0716d7c016f66cb1ce54b24458a3,fe28801b9e504bd498c61ef026be087f2271aced52407fb70d62f22762f9edeb,201a72fe74932fcb066fc7c9f8a8bb77027eb7fde80f040c76abd2d891afa416,2abc6e620674cf10cd86bfcb6c575b6fa8257f46823ab56d68b08e122196feae,0a640af1150ddfaa0667362de395ab6ff469325841eaa7aa90e6a7d54437ff0f,12ba17e287f00b3e8655ebe7f8984036760b7faa2a05eb9a182acde817d14acb,6cebf289f13500a2a41ff687db33b223f2b00f0168539176de570bda89a54f7a,1f450b739234a6f04879736fba1bb4ff0bc27ec5f1cec25d30fef14635baca4e,c685f456dc9b88d68630f7b778bd385d48a968d9a715711522aa8e27a31ad133,9ff002622ceae9478b47ee50ed0c78578fd88736bcb5f213f1c3e0829691f505,999d80db16e1e834f17a4aee0158b1243c60c2e5c4b00ba3c8ff8d8fcb24e750,8c52a008b6df19e206e51244f78a0b437bcde4ea3e7892c3a017b6286d8c29d5,4406790b925387f81cc40b0709c8ba8f69dd8ecc6f8ef7eb653aa3e69e858f15
"佩特羅大森林‧西部 26-14","101832","10","bgm_M170","115614","0","9026156","10","25015","0","2019/12/13 16:00:00","0","0","0","0","0","101261407","0","90","100500","125164","2030/12/31 14:59:59","11026","-50","9026155","bgm_M170","101831","0","0","115584","101832","10","0","0","bgm_M170","211001000","bgm_M170","-110","215","110260141","0","0","750","110260142","bgm_M170","11026014","110260143","110260141","0","0","bgm_M170","101833","0"
"佩特羅大森林‧東部 27-1","100022","10","bgm_M169","125074","0","0","10","0","0","2020/01/10 16:00:00","0","101270106","0","0","0","101270101","101270105","90","100020","125134","2030/12/31 14:59:59","11027","-50","0","bgm_M169","100021","0","0","115584","100022","10","0","101270103","bgm_M169","211001000","bgm_M169","-160","215","110270011","0","0","-815","110270012","bgm_M169","11027001","110270013","110270011","0","0","bgm_M169","100023","0"
"佩特羅大森林‧東部 27-2","100022","10","bgm_M169","125014","0","0","10","0","0","2020/01/10 16:00:00","0","101270206","0","0","0","101270201","101270208","90","100020","115194","2030/12/31 14:59:59","11027","-50","0","bgm_M169","100021","0","0","115554","100022","10","0","101270204","bgm_M169","211001000","bgm_M169","-60","215","110270021","0","0","-675","110270022","bgm_M169","11027002","110270023","110270021","0","0","bgm_M169","100023","0"
"佩特羅大森林‧東部 27-3","101822","10","bgm_M169","125224","0","0","10","0","0","2020/01/10 16:00:00","0","101270303","0","0","0","101270305","101270302","90","100500","125164","2030/12/31 14:59:59","11027","-50","0","bgm_M169","101821","0","0","115614","101822","10","0","101270309","bgm_M169","211001000","bgm_M169","-185","215","110270031","0","0","-555","110270032","bgm_M169","11027003","110270033","110270031","0","0","bgm_M169","101823","0"
"佩特羅大森林‧東部 27-4","101822","10","bgm_M169","115584","0","0","10","0","0","2020/01/10 16:00:00","0","101270408","0","0","0","101270407","101270405","90","100500","125044","2030/12/31 14:59:59","11027","-50","0","bgm_M169","101821","0","0","125314","101822","10","0","101270406","bgm_M169","211001000","bgm_M169","-140","215","110270041","0","0","-380","110270042","bgm_M169","11027004","110270043","110270041","0","0","bgm_M169","101823","0"
"佩特羅大森林‧東部 27-5","100022","10","bgm_M169","115554","0","0","10","0","0","2020/01/10 16:00:00","0","101270503","0","0","0","101270506","101270502","90","100020","115104","2030/12/31 14:59:59","11027","-50","0","bgm_M169","100021","0","0","125374","100022","10","0","101270504","bgm_M169","211001000","bgm_M169","-50","215","110270051","0","0","-240","110270052","bgm_M169","11027005","110270053","110270051","0","0","bgm_M169","100023","0"
"佩特羅大森林‧東部 27-6","101672","10","bgm_M169","115614","0","0","10","0","0","2020/01/10 16:00:00","0","101270603","0","0","0","101270601","101270606","90","100460","115254","2030/12/31 14:59:59","11027","-50","0","bgm_M169","101671","0","0","115432","101672","10","0","101270605","bgm_M169","211001000","bgm_M169","-120","215","110270061","0","0","-90","110270062","bgm_M169","11027006","110270063","110270061","0","0","bgm_M169","101673","0"
"佩特羅大森林‧東部 27-7","101822","10","bgm_M169","115584","0","0","10","0","0","2020/01/10 16:00:00","0","101270704","0","0","0","101270707","101270705","90","100500","125074","2030/12/31 14:59:59","11027","-50","0","bgm_M169","101821","0","0","125523","101822","10","0","101270702","bgm_M169","211001000","bgm_M169","-15","215","110270071","0","0","20","110270072","bgm_M169","11027007","110270073","110270071","0","0","bgm_M169","101823","0"
"佩特羅大森林‧東部 27-8","101822","10","bgm_M169","115554","0","0","10","0","0","2020/01/10 16:00:00","0","101270802","0","0","0","101270806","101270801","90","100500","125014","2030/12/31 14:59:59","11027","-50","0","bgm_M169","101821","0","0","115284","101822","10","0","101270807","bgm_M169","211001000","bgm_M169","-40","215","110270081","0","0","180","110270082","bgm_M169","11027008","110270083","110270081","0","0","bgm_M169","101823","0"
"佩特羅大森林‧東部 27-9","100038","10","bgm_M169","115614","0","0","10","0","0","2020/01/10 16:00:00","0","101270903","0","0","0","101270901","101270908","90","100050","125224","2030/12/31 14:59:59","11027","-50","0","bgm_M169","100037","0","0","115344","100038","10","0","101270906","bgm_M169","211001000","bgm_M169","-170","215","110270091","0","0","260","110270092","bgm_M169","11027009","110270093","110270091","0","0","bgm_M169","100039","0"
"佩特羅大森林‧東部 27-10","100038","10","bgm_M169","115584","0","0","10","25011","0","2020/01/10 16:00:00","0","101271009","0","0","0","101271005","101271008","90","100050","115194","2030/12/31 14:59:59","11027","-50","0","bgm_M169","100037","101271006","0","125374","100038","10","0","101271004","bgm_M169","211001000","bgm_M169","-130","215","110270101","0","0","415","110270102","bgm_M169","11027010","110270103","110270101","0","0","bgm_M169","100039","0"
"佩特羅大森林‧東部 27-11","100022","10","bgm_M169","115554","0","0","10","25012","0","2020/01/10 16:00:00","0","101271108","0","0","0","101271101","101271107","90","100020","125164","2030/12/31 14:59:59","11027","-50","0","bgm_M169","100021","0","0","115432","100022","10","0","101271102","bgm_M169","211001000","bgm_M169","-5","215","110270111","0","0","445","110270112","bgm_M169","11027011","110270113","110270111","0","0","bgm_M169","100023","0"
"佩特羅大森林‧東部 27-12","101622","10","bgm_M169","115432","0","0","10","25013","0","2020/01/10 16:00:00","0","101271209","0","0","0","101271204","101271203","90","100450","115614","2030/12/31 14:59:59","11027","-50","0","bgm_M169","101621","0","0","125523","101622","10","0","101271202","bgm_M169","211001000","bgm_M169","10","215","110270121","0","0","595","110270122","bgm_M169","11027012","110270123","110270121","0","0","bgm_M169","101623","0"
"佩特羅大森林‧東部 27-13","101822","10","bgm_M169","125374","0","0","10","25014","0","2020/01/10 16:00:00","0","101271305","0","0","0","101271302","101271308","90","100500","115584","2030/12/31 14:59:59","11027","-50","0","bgm_M169","101821","101271304","0","115284","101822","10","0","101271307","bgm_M169","211001000","bgm_M169","-121","215","110270131","0","0","685","110270132","bgm_M169","11027013","110270133","110270131","0","0","bgm_M169","101823","0"
"佩特羅大森林‧東部 27-14","101832","10","bgm_M170","125314","0","9027156","10","25015","0","2020/01/10 16:00:00","0","0","0","0","0","101271407","101271406","90","100500","115554","2030/12/31 14:59:59","11027","-50","9027155","bgm_M170","101831","0","0","115344","101832","10","0","101271404","bgm_M170","211001000","bgm_M170","-50","215","110270141","0","0","815","110270142","bgm_M170","11027014","110270143","110270141","0","0","bgm_M170","101833","0"
"迪茲塔爾河蝕岸‧北部 28-1","100038","10","bgm_M169","125374","0","0","10","0","0","2020/01/14 16:00:00","0","101280106","0","0","0","101280101","101280105","90","100050","115584","2030/12/31 14:59:59","11028","-50","0","bgm_M169","100037","0","0","125523","100038","10","0","101280104","bgm_M169","211001000","bgm_M169","-95","215","110280011","0","0","-805","110280012","bgm_M169","11028001","110280013","110280011","0","0","bgm_M169","100039","0"
"迪茲塔爾河蝕岸‧北部 28-2","100038","10","bgm_M169","125314","0","0","10","0","0","2020/01/14 16:00:00","0","101280203","0","0","0","101280201","101280208","90","100050","115554","2030/12/31 14:59:59","11028","-50","0","bgm_M169","100037","0","0","115284","100038","10","0","101280202","bgm_M169","211001000","bgm_M169","50","215","110280021","0","0","-725","110280022","bgm_M169","11028002","110280023","110280021","0","0","bgm_M169","100039","0"
"迪茲塔爾河蝕岸‧北部 28-3","101672","10","bgm_M169","115432","0","0","10","0","0","2020/01/14 16:00:00","0","101280303","0","0","0","101280301","101280304","90","100460","115614","2030/12/31 14:59:59","11028","-50","0","bgm_M169","101671","0","0","115344","101672","10","0","101280305","bgm_M169","211001000","bgm_M169","-50","215","110280031","0","0","-570","110280032","bgm_M169","11028003","110280033","110280031","0","0","bgm_M169","101673","0"
"迪茲塔爾河蝕岸‧北部 28-4","101672","10","bgm_M169","115284","0","0","10","0","0","2020/01/14 16:00:00","0","101280402","0","0","0","101280401","101280404","90","100460","115584","2030/12/31 14:59:59","11028","-50","0","bgm_M169","101671","0","0","115105","101672","10","0","101280407","bgm_M169","211001000","bgm_M169","35","215","110280041","0","0","-415","110280042","bgm_M169","11028004","110280043","110280041","0","0","bgm_M169","101673","0"
"迪茲塔爾河蝕岸‧北部 28-5","100022","10","bgm_M169","125523","0","0","10","0","0","2020/01/14 16:00:00","0","101280505","0","0","0","101280501","101280502","90","100020","115554","2030/12/31 14:59:59","11028","-50","0","bgm_M169","100021","0","0","125255","100022","10","0","101280507","bgm_M169","211001000","bgm_M169","-125","215","110280051","0","0","-390","110280052","bgm_M169","11028005","110280053","110280051","0","0","bgm_M169","100023","0"
"迪茲塔爾河蝕岸‧北部 28-6","101622","10","bgm_M169","125374","0","0","10","0","0","2020/01/14 16:00:00","0","101280603","0","0","0","101280601","101280607","90","100450","115614","2030/12/31 14:59:59","11028","-50","0","bgm_M169","101621","0","0","125045","101622","10","0","101280606","bgm_M169","211001000","bgm_M169","-30","215","110280061","0","0","-245","110280062","bgm_M169","11028006","110280063","110280061","0","0","bgm_M169","101623","0"
"迪茲塔爾河蝕岸‧北部 28-7","101622","10","bgm_M169","125314","0","0","10","0","0","2020/01/14 16:00:00","0","101280704","0","0","0","101280708","101280703","90","100450","115584","2030/12/31 14:59:59","11028","-50","0","bgm_M169","101621","0","0","125075","101622","10","0","101280707","bgm_M169","211001000","bgm_M169","-5","215","110280071","0","0","-80","110280072","bgm_M169","11028007","110280073","110280071","0","0","bgm_M169","101623","0"
"迪茲塔爾河蝕岸‧北部 28-8","100022","10","bgm_M169","115432","0","0","10","0","0","2020/01/14 16:00:00","0","101280804","0","0","0","101280806","101280803","90","100020","115554","2030/12/31 14:59:59","11028","-50","0","bgm_M169","100021","0","0","125195","100022","10","0","101280808","bgm_M169","211001000","bgm_M169","-140","215","110280081","0","0","40","110280082","bgm_M169","11028008","110280083","110280081","0","0","bgm_M169","100023","0"
"迪茲塔爾河蝕岸‧北部 28-9","101822","10","bgm_M169","115344","0","0","10","0","0","2020/01/14 16:00:00","0","101280903","0","0","0","101280902","101280906","90","100500","115614","2030/12/31 14:59:59","11028","-50","0","bgm_M169","101821","0","0","115135","101822","10","0","101280904","bgm_M169","211001000","bgm_M169","5","215","110280091","0","0","175","110280092","bgm_M169","11028009","110280093","110280091","0","0","bgm_M169","101823","0"
"迪茲塔爾河蝕岸‧北部 28-10","101822","10","bgm_M169","125523","0","0","10","25011","0","2020/01/14 16:00:00","0","101281006","0","0","0","101281004","101281003","90","100500","115584","2030/12/31 14:59:59","11028","-50","0","bgm_M169","101821","0","0","115105","101822","10","0","101281002","bgm_M169","211001000","bgm_M169","10","215","110280101","0","0","355","110280102","bgm_M169","11028010","110280103","110280101","0","0","bgm_M169","101823","0"
"迪茲塔爾河蝕岸‧北部 28-11","100022","10","bgm_M169","115284","0","0","10","25012","0","2020/01/14 16:00:00","0","101281103","0","0","0","101281102","101281105","90","100020","115554","2030/12/31 14:59:59","11028","-50","0","bgm_M169","100021","0","0","125255","100022","10","0","101281104","bgm_M169","211001000","bgm_M169","-125","215","110280111","0","0","455","110280112","bgm_M169","11028011","110280113","110280111","0","0","bgm_M169","100023","0"
"迪茲塔爾河蝕岸‧北部 28-12","100038","10","bgm_M169","125075","0","0","10","25013","0","2020/01/14 16:00:00","0","101281204","0","0","0","101281201","101281206","90","100050","125374","2030/12/31 14:59:59","11028","-50","0","bgm_M169","100037","0","0","125015","100038","10","0","101281205","bgm_M169","211001000","bgm_M169","5","215","110280121","0","0","560","110280122","bgm_M169","11028012","110280123","110280121","0","0","bgm_M169","100039","0"
"迪茲塔爾河蝕岸‧北部 28-13","102022","10","bgm_M169","125195","0","0","10","25014","0","2020/01/14 16:00:00","0","101281305","0","0","0","101281301","101281302","90","100560","125314","2030/12/31 14:59:59","11028","-50","0","bgm_M169","102021","101281306","0","115165","102022","10","0","101281304","bgm_M169","211001000","bgm_M169","-120","215","110280131","0","0","670","110280132","bgm_M169","11028013","110280133","110280131","0","0","bgm_M169","102023","0"
"迪茲塔爾河蝕岸‧北部 28-14","102032","10","bgm_M170","115135","0","9028156","10","25015","0","2020/01/14 16:00:00","0","0","0","0","0","101281407","0","90","100560","115432","2030/12/31 14:59:59","11028","-50","9028155","bgm_M170","102031","0","0","115225","102032","10","0","0","bgm_M170","211001000","bgm_M170","-15","215","110280141","0","0","805","110280142","bgm_M170","11028014","110280143","110280141","0","0","bgm_M170","102033","0"
"迪茲塔爾河蝕岸‧南部 29-1","100022","10","bgm_M169","125045","0","0","10","0","0","2020/03/13 16:00:00","0","101290107","0","0","0","101290102","101290105","90","100020","125374","2030/12/31 14:59:59","11029","-50","0","bgm_M169","100021","0","0","125195","100022","10","0","101290101","bgm_M169","211001000","bgm_M169","20","215","110290011","0","0","-805","110290012","bgm_M169","11029001","110290013","110290011","0","0","bgm_M169","100023","0"
"迪茲塔爾河蝕岸‧南部 29-2","102022","10","bgm_M169","125255","0","0","10","0","0","2020/03/13 16:00:00","0","101290203","0","0","0","101290208","101290202","90","100560","125314","2030/12/31 14:59:59","11029","-50","0","bgm_M169","102021","0","0","115135","102022","10","0","101290204","bgm_M169","211001000","bgm_M169","55","215","110290021","0","0","-645","110290022","bgm_M169","11029002","110290023","110290021","0","0","bgm_M169","102023","0"
"迪茲塔爾河蝕岸‧南部 29-3","102022","10","bgm_M169","115105","0","0","10","0","0","2020/03/13 16:00:00","0","101290303","0","0","0","101290307","101290305","90","100560","115432","2030/12/31 14:59:59","11029","-50","0","bgm_M169","102021","0","0","125075","102022","10","0","101290304","bgm_M169","211001000","bgm_M169","-85","215","110290031","0","0","-590","110290032","bgm_M169","11029003","110290033","110290031","0","0","bgm_M169","102023","0"
"迪茲塔爾河蝕岸‧南部 29-4","100022","10","bgm_M169","125195","0","0","10","0","0","2020/03/13 16:00:00","0","101290406","0","0","0","101290401","101290405","90","100020","115344","2030/12/31 14:59:59","11029","-50","0","bgm_M169","100021","0","0","115585","100022","10","0","101290402","bgm_M169","211001000","bgm_M169","10","215","110290041","0","0","-450","110290042","bgm_M169","11029004","110290043","110290041","0","0","bgm_M169","100023","0"
"迪茲塔爾河蝕岸‧南部 29-5","100022","10","bgm_M169","115135","0","0","10","0","0","2020/03/13 16:00:00","0","101290506","0","0","0","101290501","101290502","90","100020","115284","2030/12/31 14:59:59","11029","-50","0","bgm_M169","100021","0","0","115555","100022","10","0","101290504","bgm_M169","211001000","bgm_M169","-90","215","110290051","0","0","-315","110290052","bgm_M169","11029005","110290053","110290051","0","0","bgm_M169","100023","0"
"迪茲塔爾河蝕岸‧南部 29-6","101622","10","bgm_M169","125075","0","0","10","0","0","2020/03/13 16:00:00","0","101290603","0","0","0","101290601","101290605","90","100450","125374","2030/12/31 14:59:59","11029","-50","0","bgm_M169","101621","101290607","0","115615","101622","10","0","101290602","bgm_M169","211001000","bgm_M169","-130","215","110290061","0","0","-140","110290062","bgm_M169","11029006","110290063","110290061","0","0","bgm_M169","101623","0"
"迪茲塔爾河蝕岸‧南部 29-7","100022","10","bgm_M169","125045","0","0","10","0","0","2020/03/13 16:00:00","0","101290701","0","0","0","101290709","101290706","90","100020","125314","2030/12/31 14:59:59","11029","-50","0","bgm_M169","100021","0","0","115585","100022","10","0","101290702","bgm_M169","211001000","bgm_M169","15","215","110290071","0","0","-70","110290072","bgm_M169","11029007","110290073","110290071","0","0","bgm_M169","100023","0"
"迪茲塔爾河蝕岸‧南部 29-8","101622","10","bgm_M169","125255","0","0","10","0","0","2020/03/13 16:00:00","0","101290805","0","0","0","101290806","101290807","90","100450","115432","2030/12/31 14:59:59","11029","-50","0","bgm_M169","101621","0","0","115555","101622","10","0","101290809","bgm_M169","211001000","bgm_M169","-90","215","110290081","0","0","65","110290082","bgm_M169","11029008","110290083","110290081","0","0","bgm_M169","101623","0"
"迪茲塔爾河蝕岸‧南部 29-9","100038","10","bgm_M169","115105","0","0","10","0","0","2020/03/13 16:00:00","0","101290906","0","0","0","101290901","101290902","90","100050","125523","2030/12/31 14:59:59","11029","-50","0","bgm_M169","100037","0","0","115615","100038","10","0","101290907","bgm_M169","211001000","bgm_M169","20","215","110290091","0","0","190","110290092","bgm_M169","11029009","110290093","110290091","0","0","bgm_M169","100039","0"
"迪茲塔爾河蝕岸‧南部 29-10","101672","10","bgm_M169","125015","0","0","10","25011","0","2020/03/13 16:00:00","0","101291009","0","0","0","101291007","101291008","90","100460","115344","2030/12/31 14:59:59","11029","-50","0","bgm_M169","101671","101291003","0","115585","101672","10","0","101291004","bgm_M169","211001000","bgm_M169","-80","215","110290101","0","0","300","110290102","bgm_M169","11029010","110290103","110290101","0","0","bgm_M169","101673","0"
"迪茲塔爾河蝕岸‧南部 29-11","100038","10","bgm_M169","115225","0","0","10","25012","0","2020/03/13 16:00:00","0","101291102","0","0","0","101291101","101291105","90","100050","115284","2030/12/31 14:59:59","11029","-50","0","bgm_M169","100037","101291106","0","115555","100038","10","0","101291104","bgm_M169","211001000","bgm_M169","50","215","110290111","0","0","400","110290112","bgm_M169","11029011","110290113","110290111","0","0","bgm_M169","100039","0"
"迪茲塔爾河蝕岸‧南部 29-12","101672","10","bgm_M169","115555","0","0","10","25013","0","2020/03/13 16:00:00","0","101291206","0","0","0","101291204","101291205","90","100460","115165","2030/12/31 14:59:59","11029","-50","0","bgm_M169","101671","101291209","0","115615","101672","10","0","101291201","bgm_M169","211001000","bgm_M169","45","215","110290121","0","0","560","110290122","bgm_M169","11029012","110290123","110290121","0","0","bgm_M169","101673","0"
"迪茲塔爾河蝕岸‧南部 29-13","100038","10","bgm_M169","115615","0","0","10","25014","0","2020/03/13 16:00:00","0","101291302","0","0","0","101291303","101291308","90","100050","125015","2030/12/31 14:59:59","11029","-50","0","bgm_M169","100037","101291304","0","115585","100038","10","0","101291301","bgm_M169","211001000","bgm_M169","-75","215","110290131","0","0","650","110290132","bgm_M169","11029013","110290133","110290131","0","0","bgm_M169","100039","0"
"迪茲塔爾河蝕岸‧南部 29-14","102032","10","bgm_M170","115585","0","9029156","10","25015","0","2020/03/13 16:00:00","0","0","0","0","0","101291407","101291405","90","100560","115225","2030/12/31 14:59:59","11029","-50","9029155","bgm_M170","102031","0","0","115555","102032","10","0","101291409","bgm_M170","211001000","bgm_M170","-40","215","110290141","0","0","805","110290142","bgm_M170","11029014","110290143","110290141","0","0","bgm_M170","102033","0"
