c4e703a2149c15a2b9c39368c79255d0d6fd800633c62de95011401c420b5f98,e258e7c437604a286176964679f4eda3b373b1cd1f15fbeaf4f7c1dc4c422816,7b6691ce1d3655969d3b5254533b43ae8c2c7e6959cd9f709c4e3a51940ed151,1df26c44fecb596cfba4dcaa7d4feb259b0eb0fe1113dd560cf03c54cccac756,94a170e78dfcf41f2805f85f8c6f59371d49ecf0a0cfd1b493a92a2fa3815a3a,8740d864cd65419008fd4917f3ed7e194848786ec34dbea5a60b1dc0e21879f7,ea0056defb1e108450f505c947616a30589a016f0bf1a5a0a855a10b67ff4750,33ec6089d546538cddaf6b03d403fc64846589006c921c4cd6b09cf102427ca7,bd0abcd070cb91d241827b198e38972c7ceedb9ea599ce765e0d101d41df7758,43efa983a194b493de3c922c60ba61d79479f2340ca3a7123e2d98c9e6b3ac9d,231d7d28126bc7947c723ca33cb645fe24073c5f6111df4c20aa9b8201dd0664,809adb5af2721a7802ca6a175635a925d84ceba75fc44d1b174af4b680d4c0f8,9cef0ccb3e8a8587512152a4516a960b9208853cc50ea26696cec9685b48beb8,7026573fec1900f9c67427cda6b18badc7ca26a7f9906943632a4cf3b6d09fd0,69bac58802444b4ca8317eb42b7c35224fda7b4edd4ee52b59d32b99aa113f27,ea3dcc526241954a3e3191cd4f4194f236667b5b7b5f979fe8577065cbfb1d51,2feb4d234dbad5755789cbab3810b11eee6e42706638fabdaf797cc4a88214b4,3cb452088b545286e5579ece4462ccb6f91f2e4586907a3d72af6eb640abc369,5e2783d6d009f843ba931d158afb2fc17cf594808da9f1c8b02ef5bb671d690e
"2115","0","4","93","0","110101","0","85","0","0","200","26","0","960","60","8","0","29","0"
"2650","0","9","120","0","110101","0","85","0","0","200","26","0","1224","95","9","0","40","5"
"3240","0","14","143","0","110101","13","85","0","0","420","26","0","1549","105","10","0","50","10"
"3840","0","14","167","0","110101","28","101","0","0","640","26","0","1880","119","11","0","66","10"
"4200","0","17","192","0","110101","43","111","0","0","760","26","0","2215","135","12","0","79","17"
"4640","0","17","217","0","110101","69","121","0","0","980","26","0","2582","135","13","0","102","19"
"4820","0","17","252","0","110101","83","133","0","0","1220","26","0","2930","141","14","0","132","19"
"4970","0","19","286","0","110101","99","133","0","0","1220","26","0","3312","150","15","0","161","21"
"4970","0","21","319","0","110101","132","133","0","0","1320","26","0","3761","156","16","0","187","21"
"5020","0","21","352","0","110101","175","143","0","0","1320","26","0","4250","157","17","0","215","21"
"5425","0","21","390","3","110101","223","143","0","0","1320","26","0","4748","157","18","0","241","21"
"5945","0","21","430","3","110101","265","143","0","0","1320","26","0","5322","157","19","0","274","21"
"6370","0","21","471","3","110101","322","143","0","0","1415","26","0","5957","157","20","0","311","21"
"6880","0","21","521","3","110101","370","143","0","0","1515","26","0","6612","157","21","0","354","21"
"7880","0","21","581","3","110101","400","143","0","0","1515","26","0","7331","157","22","0","404","21"
"9655","0","21","650","3","110101","400","143","0","0","1515","26","0","8097","157","23","0","458","21"
"11180","0","21","716","3","110101","415","143","0","0","1515","26","0","8978","157","24","0","517","21"
"12180","0","21","776","3","110101","437","143","0","0","1515","26","0","10124","157","25","0","571","21"
"13015","0","21","825","3","110101","459","143","0","0","1515","26","0","11545","157","26","0","614","21"
"14040","0","21","868","3","110101","476","143","0","0","1515","26","0","13104","157","27","0","654","21"
"15185","0","21","911","3","110101","493","143","0","0","1515","26","0","14769","157","28","0","696","21"
"17180","0","21","987","3","110101","503","143","0","0","1515","26","0","16174","157","29","0","772","21"
"19410","0","21","1068","3","110101","513","143","0","0","1515","26","0","17649","157","30","0","853","21"
"21800","0","21","1151","3","110101","523","143","0","0","1515","26","0","19196","157","31","0","936","21"
"24345","0","21","1236","3","110101","533","143","0","0","1515","26","0","20814","157","32","0","1021","21"
"27135","0","21","1323","3","110101","543","143","0","0","1515","26","0","22529","157","33","0","1108","21"
"30335","0","21","1412","3","110101","553","143","0","0","1515","26","0","24341","157","34","0","1197","21"
"95","0","0","0","1","110301","0","0","0","0","75","17","0","0","0","2","0","2","0"
"325","0","0","0","3","110301","0","0","0","0","125","59","0","0","0","3","0","5","0"
"790","0","0","1","3","110301","0","5","0","0","155","164","0","0","0","4","0","9","0"
"1690","0","0","6","3","110301","0","5","0","0","155","271","0","0","0","5","0","21","0"
"2560","0","0","11","7","110301","0","5","0","0","245","459","0","0","0","6","0","29","0"
"3815","0","0","24","7","110301","0","5","0","0","245","643","0","0","0","7","0","43","0"
"4905","0","0","41","7","110301","0","20","0","4","245","828","0","0","0","8","0","62","0"
"6115","0","9","54","7","110301","0","60","0","4","245","1046","10","10","0","9","0","79","0"
"7205","0","18","78","12","110301","0","60","0","6","245","1236","20","20","15","10","0","100","0"
"8265","0","18","102","17","110301","0","60","0","8","245","1474","30","20","35","11","3","119","0"
"8905","0","18","120","24","110301","0","60","0","8","345","1786","40","20","55","12","9","140","0"
"9585","0","18","147","28","110301","0","68","0","8","445","2075","40","20","57","13","12","173","0"
"10085","0","18","176","28","110301","0","76","0","8","445","2401","54","20","59","14","12","210","2"
"10305","0","18","208","28","110301","0","88","0","8","545","2786","68","20","59","15","15","241","4"
"10495","0","18","234","30","110301","0","88","0","8","645","3222","92","20","59","16","20","275","4"
"10745","0","18","261","33","110301","0","88","0","8","795","3672","122","20","59","17","25","311","4"
"11020","0","18","295","38","110301","0","88","0","8","945","4160","171","20","59","18","25","346","4"
"11250","0","18","332","40","110301","0","88","0","8","1040","4748","234","20","59","19","25","384","4"
"11415","0","18","373","40","110301","0","88","0","8","1135","5421","282","20","59","20","25","426","4"
"11655","0","18","418","40","110301","0","88","0","8","1135","6143","328","20","59","21","25","473","4"
"12205","0","18","468","40","110301","0","88","0","8","1135","6942","390","20","59","22","25","527","4"
"12775","0","18","531","40","110301","0","88","0","8","1135","7773","438","20","59","23","25","596","4"
"13365","0","18","602","40","110301","0","88","0","8","1135","8662","470","20","59","24","25","669","4"
"14795","0","18","684","40","110301","0","88","0","8","1135","9493","500","20","59","25","25","756","4"
"16460","0","18","770","40","110301","0","88","0","8","1135","10426","524","20","59","26","25","843","4"
"17860","0","18","845","40","110301","0","88","0","8","1135","11648","548","20","59","27","25","911","4"
"19425","0","18","918","40","110301","0","88","0","8","1135","12975","572","20","59","28","25","982","4"
"21220","0","18","995","40","110301","0","88","0","8","1135","14391","596","20","59","29","25","1059","4"
"23250","0","18","1076","40","110301","0","88","0","8","1135","15886","620","20","59","30","25","1140","4"
"25440","0","18","1159","40","110301","0","88","0","8","1135","17452","644","20","59","31","25","1223","4"
"27885","0","18","1244","40","110301","0","88","0","8","1135","19079","668","20","59","32","25","1308","4"
"30675","0","18","1331","40","110301","0","88","0","8","1135","20793","691","20","59","33","25","1395","4"
"33875","0","18","1420","40","110301","0","88","0","8","1135","22605","713","20","59","34","25","1484","4"
"110","0","0","0","0","110401","0","0","0","0","25","25","0","0","0","2","0","2","0"
"370","0","0","1","0","110401","0","0","0","0","50","82","0","0","0","3","0","4","0"
"810","0","0","2","0","110401","0","5","0","0","80","190","0","0","0","4","0","8","0"
"1245","0","0","3","0","110401","0","15","0","0","170","382","0","0","5","5","0","13","0"
"2090","0","0","5","0","110401","0","15","0","0","260","604","0","0","5","6","0","24","0"
"2980","0","0","7","0","110401","0","15","0","2","495","872","0","0","5","7","0","34","0"
"3855","0","8","14","0","110401","0","15","0","4","730","1181","0","0","5","8","0","43","0"
"4255","0","21","16","0","110401","0","40","0","6","730","1608","25","0","5","9","0","52","0"
"4555","0","34","28","0","110401","0","40","0","6","830","2063","70","0","15","10","0","58","0"
"4755","0","34","30","2","110401","0","40","0","6","1180","2550","125","0","25","11","13","65","0"
"5125","0","37","34","2","110401","0","40","0","6","1280","3068","181","0","31","12","26","71","0"
"5275","0","37","40","2","110401","0","65","0","8","1280","3621","242","0","37","13","39","77","0"
"5435","0","37","45","2","110401","0","90","0","10","1280","4230","321","0","43","14","39","84","0"
"5615","0","37","51","2","110401","0","102","0","12","1280","4863","413","0","43","15","39","94","0"
"5795","0","37","53","2","110401","0","102","0","12","1280","5539","530","0","43","16","44","106","0"
"5945","0","37","57","2","110401","0","102","0","12","1280","6265","643","0","43","17","49","116","0"
"5995","0","37","62","2","110401","0","102","0","12","1280","7100","801","0","43","18","51","119","0"
"6090","0","37","66","2","110401","0","102","0","12","1280","8041","972","0","43","19","51","123","0"
"6285","0","37","72","2","110401","0","102","0","12","1280","9048","1155","0","43","20","56","129","0"
"6475","0","37","77","2","110401","0","102","0","12","1280","10146","1368","0","43","21","61","135","0"
"6565","0","37","84","2","110401","0","102","0","12","1280","11403","1554","0","43","22","66","149","0"
"6655","0","37","92","2","110401","0","102","0","12","1280","12847","1699","0","43","23","66","159","0"
"7310","0","37","92","2","110401","0","102","0","12","1280","14423","1813","0","43","24","66","164","0"
"7390","0","37","101","2","110401","0","102","0","12","1280","16177","1916","0","43","25","66","170","0"
"8045","0","37","101","2","110401","0","102","0","12","1280","18108","1983","0","43","26","66","170","0"
"8505","0","37","108","2","110401","0","102","0","12","1280","20126","2025","0","43","27","66","175","0"
"8655","0","37","113","2","110401","0","102","0","12","1280","22324","2056","0","43","28","66","180","0"
"9125","0","37","118","2","110401","0","102","0","12","1280","24650","2089","0","43","29","66","185","0"
"9275","0","37","123","2","110401","0","102","0","12","1280","27160","2124","0","43","30","66","190","0"
"9950","0","37","123","2","110401","0","102","0","12","1280","29771","2159","0","43","31","66","190","0"
"10110","0","37","129","2","110401","0","102","0","12","1280","32492","2194","0","43","32","66","196","0"
"10650","0","37","135","2","110401","0","102","0","12","1280","35317","2228","0","43","33","66","202","0"
"10830","0","37","141","2","110401","0","102","0","12","1280","38332","2261","0","43","34","66","208","0"
"65","0","0","0","1","110501","0","5","0","0","75","21","0","0","0","2","0","1","0"
"185","0","0","0","2","110501","0","20","0","0","125","75","0","0","0","3","0","4","0"
"365","0","0","2","4","110501","0","55","0","0","295","174","0","0","0","4","0","7","0"
"635","0","0","4","7","110501","0","105","0","0","455","322","0","0","10","5","0","12","0"
"985","0","0","5","11","110501","0","120","0","3","845","541","0","0","10","6","0","20","0"
"1540","0","0","12","15","110501","0","145","0","6","1425","755","0","0","10","7","0","29","0"
"1970","0","9","14","15","110501","0","170","0","9","1985","1108","10","0","10","8","0","37","0"
"2220","0","23","17","16","110501","0","195","0","9","1985","1537","40","0","10","9","0","48","5"
"2420","0","37","25","16","110501","0","195","0","9","1985","2019","100","0","20","10","0","53","10"
"2620","0","37","31","18","110501","0","195","0","9","2235","2483","144","0","30","11","13","60","15"
"2990","0","37","37","18","110501","0","195","0","9","2235","3005","198","0","30","12","36","64","15"
"3140","0","37","43","18","110501","0","220","0","9","2235","3565","257","0","30","13","49","73","15"
"3140","0","37","47","18","110501","0","245","0","9","2235","4190","350","0","30","14","49","85","15"
"3140","0","37","57","18","110501","0","245","0","9","2235","4817","474","0","30","15","49","97","15"
"3140","0","37","65","18","110501","0","245","0","9","2235","5476","607","0","30","16","57","107","15"
"3190","0","37","78","18","110501","0","245","0","9","2235","6158","753","0","30","17","60","117","15"
"3240","0","37","90","20","110501","0","245","0","9","2235","6902","920","0","30","18","60","129","15"
"3335","0","37","101","20","110501","0","245","0","9","2235","7781","1066","0","30","19","60","141","15"
"3530","0","37","111","20","110501","0","245","0","9","2235","8770","1177","0","30","20","60","157","15"
"3840","0","37","117","20","110501","0","245","0","9","2235","9860","1272","0","30","21","60","176","15"
"4050","0","37","131","20","110501","0","245","0","9","2235","11067","1364","0","30","22","60","203","15"
"4260","0","37","146","20","110501","0","245","0","9","2235","12449","1427","0","30","23","60","224","15"
"4350","0","37","165","20","110501","0","245","0","9","2235","13971","1478","0","30","24","60","240","15"
"4610","0","37","178","20","110501","0","245","0","9","2235","15685","1511","0","30","25","60","253","15"
"4930","0","37","187","20","110501","0","245","0","9","2235","17602","1535","0","30","26","60","259","15"
"5190","0","37","200","20","110501","0","245","0","9","2235","19585","1553","0","30","27","60","272","15"
"5190","0","37","205","20","110501","0","245","0","9","2235","21802","1578","0","30","28","60","277","15"
"5510","0","37","210","20","110501","0","245","0","9","2235","24144","1611","0","30","29","60","282","15"
"5510","0","37","215","20","110501","0","245","0","9","2235","26668","1652","0","30","30","60","287","15"
"6035","0","37","215","20","110501","0","245","0","9","2235","29293","1693","0","30","31","60","287","15"
"6560","0","37","215","20","110501","0","245","0","9","2235","32030","1733","0","30","32","60","287","15"
"6930","0","37","221","20","110501","0","245","0","9","2235","34871","1771","0","30","33","60","293","15"
"6930","0","37","227","20","110501","0","245","0","9","2235","37904","1807","0","30","34","60","299","15"
"55","0","0","3","0","110601","0","0","0","0","50","0","0","26","0","2","0","0","0"
"150","0","0","7","0","110601","0","0","0","0","100","0","0","94","0","3","0","0","0"
"270","0","0","14","0","110601","0","0","0","0","100","0","0","214","10","4","0","2","0"
"450","0","0","29","0","110601","0","0","0","0","100","0","0","405","10","5","0","2","0"
"800","0","0","42","0","110601","0","50","0","0","100","0","0","634","10","6","0","4","0"
"1395","0","0","56","0","110601","0","85","0","0","100","0","0","894","15","7","0","8","0"
"1560","0","4","63","0","110601","0","120","0","1","100","0","0","1286","30","8","0","10","0"
"1700","0","9","70","0","110601","16","155","0","2","100","0","0","1710","45","9","0","10","0"
"1970","0","14","75","0","110601","45","170","0","4","320","0","0","2175","45","10","0","13","0"
"2130","0","14","80","0","110601","90","186","0","5","540","0","0","2687","45","11","0","13","5"
"2230","0","14","85","0","110601","143","222","0","6","640","0","0","3211","45","12","0","16","11"
"2370","0","16","92","0","110601","205","242","0","6","640","0","0","3744","45","13","0","21","17"
"2510","0","18","99","0","110601","281","272","0","6","760","0","0","4324","45","14","0","25","17"
"2540","0","22","108","0","110601","351","282","0","6","880","0","0","4929","45","15","0","33","17"
"2570","0","22","116","0","110601","426","312","0","6","880","0","0","5602","45","16","0","38","17"
"2570","0","22","125","0","110601","498","342","0","6","880","0","0","6330","45","17","0","42","17"
"2570","0","22","134","0","110601","587","372","0","6","880","0","0","7114","45","18","0","48","17"
"2570","0","22","141","0","110601","720","372","0","6","880","0","0","8002","45","19","0","53","17"
"2570","0","22","155","0","110601","877","372","0","6","880","0","0","8923","45","20","0","63","17"
"2570","0","22","163","0","110601","1079","372","0","6","980","0","0","9942","45","21","0","69","17"
"2570","0","22","170","0","110601","1297","372","0","6","1080","0","0","11139","45","22","0","74","17"
"2570","0","22","186","0","110601","1481","372","0","6","1080","0","0","12462","45","23","0","80","17"
"2570","0","22","203","0","110601","1624","372","0","6","1080","0","0","13937","45","24","0","86","17"
"2570","0","22","211","0","110601","1733","372","0","6","1080","0","0","15647","45","25","0","92","17"
"3030","0","22","220","0","110601","1805","372","0","6","1080","0","0","17487","45","26","0","98","17"
