cbf58317dc417ee09c92dedefc34c82b7af28c02ea8583bad11dc3f859884651,0285cdff80c8690ae2c5d0e77a29f918bac880b14f255c75c6a6906a0bea356f,2aee97bec93d9e8400596181cc5ff5cb7a88ade0033634cf23599a1a6c99ecac,daac5fb9ca9c2fd1a01733e47fc9172624bf0fdee96d4c011467bc6831e8fffa,64f0cb59e0ec7fb223f52103aab466426eff6d6d2aa9227f45577368b7a30713,445176e786937b5fdada03188bdf5aba186c5e05e7c648792c3810fbf348911c,d1d1bdeb8cb10dc7c266346f3fc4b32b4d8190a6cce3e623d635dd165ba58ed8,85b7d99ff6d58a49ce090471a0ef7070dc88b81d9f890ce801385fd197da78cb,543f9e75307d391b602f4eb5e75b1d9aa9be2fcf56ca292e7242bcfd4d948b72,e86875f4cbbbe0544b0e33dff3f7722b73ac56f385c982f43ac137479ef208fa,f894dc7f67fe7e0806da337f7fd8e7497db56da8760d3f01d56dcb0ce72528e6,ffde6ea90c6c634bc9e0b8c7dc7e5f80d2ae4c8506ac428542abf5e395395f23,565d76ce2ef852947585e078659129ed6399a587ad2b1877f4fef0f3146ef37c,56b02b01b043b4cc36cb80887fca8d50fb96407c50142923b045e761b4dd29c7,475b82920e6cf1f2167670f05381a3b698ca103dc1b0447e3e5cd32fe23bbcc4,5f192db2211f33a00dc6fcc029a8df9a471fc9cf9a302303d73b45e250a2fbd5,2ce5364441902f3b8e5578198d77d8565b3a64d62d6c4da9edd8cd99e2b3e835,884e9c6f8859f12cb481e927323d27aa4956950d7c9f0afc31703b562018b395,1b4556d73ef44b64025f4eb6a2eec13988401973dd65b30b21ea22ff73cd96d0,775dae93255d47bab01ccb02c763bd32f3fb7f7007f65fa6b6b33967635c76c8,5e5c8bbb2862e7487cb05560cc44235f4dbd87f9b4f1f66175b34f47dd50fd1e,97c24c3e01d0608f1994d27da9e5b388e9254ebbef06e16cd87aecd9b4354c2e,c5d52fb7ea15502d0d8a9edbc035270ec3961f70c14f5997701124b469ebc18e,187c1e2608611e9af962f569b90e25043311f16b368f33c6281ed1cea83a5bf8,e89f3829d9631cef0c73f0a25932af2f4c429d1c24828c74b91e7e46658e3f46,6df3483c67bc2df84d05af51c1005bd81da23a2c9ebe294995970ffc3cbdac6d,b5ed39a4868e477795965e54d8b7b384860e2a2aacd3e66979b73484bc68f4bd,f4351d1f9dec4a099aa1315170bbeaa6e609a8eb13304171cadfbb43d3099e2d,61cdc1b69b69f486654a41a95314914489399fc3a7f89947de277a214784d31c,2ec051481e5ff729bbc803197555984932117f0cdcfc2224a7427067ac761362,6aa509451abaff683b05d344b9b053d9de128c26174830b18dbd2f736350c7fc,cd3603f55592ae25d3375d415d4fccf225a298b09b60d08c833b03ef0b6780f0,e6debbd88c0cbdf4ef20f5e0f4496782c819779134e2bd964e3578ff554d4245,8a6f07dab2a8a2a3f089aaa530ce3dd43a0361266ffea188cd4a5f16d13e93c3,8cdeb45429e7d24958ea2e076fd098ea3b6e372244b1532987fcddb506b86753,5e6e25d8cad83d7fde300171800109dcd70739260c6639cda9aea6c4eaddcca4,ea029963fd4ed091c1f2a64da4e6c760a5361a580a133ea80db807ee1940ab85,06860dde2fe30280b4c7d0d211cd51edf71989f6d4ecf99faf30635638fac094,f2da7045ba712187a7a63476cca9240d327a65010b5a780d736f8708a3c65d00,72b1795eabd38a6bf68a2d1fdc90c94a42fab58507c34941e6c13e159c569636
"10","1","4","4","4","0","0","4","0","4","4","4","0","0","30","0","0","0","1","0","4","200501","620050104","4","54","0","1","4","4","357","5","200000008","4","4","3","4","4","10","4","4"
"10","1","5","5","5","0","0","5","0","5","5","5","0","0","30","0","0","0","1","0","5","200501","620050105","5","80","0","1","5","5","396","6","200000008","5","5","4","5","5","10","5","5"
"10","1","6","6","6","0","0","6","0","6","6","6","0","0","30","0","0","0","1","0","6","200501","620050106","6","105","0","1","6","6","435","7","200000008","6","6","5","6","6","10","6","6"
"10","1","7","7","7","0","0","7","0","7","7","7","0","0","30","0","0","0","1","0","7","200501","620050107","7","131","0","1","7","7","535","8","200000008","7","7","5","7","7","10","7","7"
"10","1","8","8","8","0","0","8","0","8","8","8","0","0","30","0","0","0","1","0","8","200501","620050108","8","156","0","1","8","8","635","8","200000008","8","8","6","8","8","10","8","8"
"10","1","9","9","9","0","0","9","0","9","9","9","0","0","30","0","0","0","1","0","9","200501","620050109","9","168","0","1","9","9","653","8","200000008","9","9","6","9","9","10","9","9"
"10","1","10","10","10","0","0","10","0","10","10","10","0","0","30","0","0","0","1","0","10","200501","620050110","10","179","0","1","10","10","672","9","200000008","10","10","7","10","10","10","10","10"
"10","1","11","11","11","0","0","11","0","11","11","11","0","0","30","0","0","0","1","0","11","200501","620050111","11","191","0","1","11","11","690","9","200000008","11","11","7","11","11","10","11","11"
"10","1","12","12","12","0","0","12","0","12","12","12","0","0","30","0","0","0","1","0","12","200501","620050112","12","202","0","1","12","12","708","9","200000008","12","12","7","12","12","10","12","12"
"10","1","13","13","13","0","0","13","0","13","13","13","0","0","30","0","0","0","1","0","13","200501","620050113","13","223","0","1","13","13","839","10","200000008","13","13","8","13","13","10","13","13"
"10","1","14","14","14","0","0","14","0","14","14","14","0","0","30","0","0","0","1","0","14","200501","620050114","14","244","0","1","14","14","970","11","200000008","14","14","8","14","14","10","14","14"
"10","1","15","15","15","0","0","15","0","15","15","15","0","0","30","0","0","0","1","0","15","200501","620050115","15","264","0","1","15","15","1101","11","200000008","15","15","8","15","15","10","15","15"
"10","1","16","16","16","0","0","16","0","16","16","16","0","0","30","0","0","0","1","0","16","200501","620050116","16","285","0","1","16","16","1232","11","200000008","16","16","9","16","16","10","16","16"
"10","1","17","17","17","0","0","17","0","17","17","17","0","0","30","0","0","0","1","0","17","200501","620050117","17","305","0","1","17","17","1363","13","200000008","17","17","10","17","17","10","17","17"
"10","1","18","18","18","0","0","18","0","18","18","18","0","0","30","0","0","0","1","0","18","200501","620050118","18","326","0","1","18","18","1494","14","200000008","18","18","11","18","18","10","18","18"
"10","1","19","19","19","0","0","19","0","19","19","19","0","0","30","0","0","0","1","0","19","200501","620050119","19","347","0","1","19","19","1624","14","200000008","19","19","11","19","19","10","19","19"
"10","1","20","20","20","0","0","20","0","20","20","20","0","0","30","0","0","0","1","0","20","200501","620050120","20","368","0","1","20","20","1755","15","200000008","20","20","11","20","20","10","20","20"
"10","1","21","21","21","0","0","21","0","21","21","21","0","0","30","0","0","0","1","0","21","200501","620050121","21","379","0","1","21","21","1851","15","200000008","21","21","11","21","21","10","21","21"
"10","1","22","22","22","0","0","22","0","22","22","22","0","0","30","0","0","0","1","0","22","200501","620050122","22","391","0","1","22","22","1947","15","200000008","22","22","11","22","22","10","22","22"
"10","1","23","23","23","0","0","23","0","23","23","23","0","0","30","0","0","0","1","0","23","200501","620050123","23","402","0","1","23","23","2043","15","200000008","23","23","11","23","23","10","23","23"
"10","1","24","24","24","0","0","24","0","24","24","24","0","0","30","0","0","0","1","0","24","200501","620050124","24","465","0","1","24","24","2030","23","200000008","24","24","18","24","24","10","24","24"
"10","1","25","25","25","0","0","25","0","25","25","25","0","0","30","0","0","0","1","0","25","200501","620050125","25","489","0","1","25","25","2203","23","200000008","25","25","18","25","25","10","25","25"
"10","1","26","26","26","0","0","26","0","26","26","26","0","0","30","0","0","0","1","0","26","200501","620050126","26","512","0","1","26","26","2375","23","200000008","26","26","18","26","26","10","26","26"
"10","1","27","27","27","0","0","27","0","27","27","27","0","0","30","0","0","0","1","0","27","200501","620050127","27","536","0","1","27","27","2548","23","200000008","27","27","19","27","27","10","27","27"
"10","1","28","28","28","0","0","28","0","28","28","28","0","0","30","0","0","0","1","0","28","200501","620050128","28","560","0","1","28","28","2720","23","200000008","28","28","19","28","28","10","28","28"
"10","1","29","29","29","0","0","29","0","29","29","29","0","0","30","0","0","0","1","0","29","200501","620050129","29","584","0","1","29","29","2892","24","200000008","29","29","19","29","29","10","29","29"
"10","1","30","30","30","0","0","30","0","30","30","30","0","0","30","0","0","0","1","0","30","200501","620050130","30","607","0","1","30","30","3065","24","200000008","30","30","19","30","30","10","30","30"
"10","1","31","31","31","0","0","31","0","31","31","31","0","0","30","0","0","0","1","0","31","200501","620050131","31","656","0","1","31","31","3652","25","200000008","31","31","20","31","31","10","31","31"
"10","1","32","32","32","0","0","32","0","32","32","32","0","0","30","0","0","0","1","0","32","200501","620050132","32","705","0","1","32","32","4238","27","200000008","32","32","21","32","32","10","32","32"
"10","1","33","33","33","0","0","33","0","33","33","33","0","0","30","0","0","0","1","0","33","200501","620050133","33","754","0","1","33","33","4825","28","200000008","33","33","22","33","33","10","33","33"
"10","1","34","34","34","0","0","34","0","34","34","34","0","0","30","0","0","0","1","0","34","200501","620050134","34","803","0","1","34","34","5412","29","200000008","34","34","23","34","34","10","34","34"
"10","1","35","35","35","0","0","35","0","35","35","35","0","0","30","0","0","0","1","0","35","200501","620050135","35","852","0","1","35","35","5998","30","200000008","35","35","24","35","35","10","35","35"
"10","1","36","36","36","0","0","36","0","36","36","36","0","0","30","0","0","0","1","0","36","200501","620050136","36","902","0","1","36","36","6585","32","200000008","36","36","25","36","36","10","36","36"
"10","1","37","37","37","0","0","37","0","37","37","37","0","0","30","0","0","0","1","0","37","200501","620050137","37","951","0","1","37","37","7171","33","200000008","37","37","27","37","37","10","37","37"
"10","1","38","38","38","0","0","38","0","38","38","38","0","0","30","0","0","0","1","0","38","200501","620050138","38","1001","0","1","38","38","7758","34","200000008","38","38","27","38","38","10","38","38"
"10","1","39","39","39","0","0","39","0","39","39","39","0","0","30","0","0","0","1","0","39","200501","620050139","39","1049","0","1","39","39","8345","35","200000008","39","39","28","39","39","10","39","39"
"10","1","40","40","40","0","0","40","0","40","40","40","0","0","30","0","0","0","1","0","40","200501","620050140","40","1098","0","1","40","40","8931","37","200000008","40","40","30","40","40","10","40","40"
"10","1","41","41","41","0","0","41","0","41","41","41","0","0","30","0","0","0","1","0","41","200501","620050141","41","1148","0","1","41","41","9518","38","200000008","41","41","30","41","41","10","41","41"
"10","1","42","42","42","0","0","42","0","42","42","42","0","0","30","0","0","0","1","0","42","200501","620050142","42","1211","0","1","42","42","10270","41","200000008","42","42","33","42","42","10","42","42"
"10","1","43","43","43","0","0","43","0","43","43","43","0","0","30","0","0","0","1","0","43","200501","620050143","43","1273","0","1","43","43","11021","44","200000008","43","43","36","43","43","10","43","43"
"10","1","44","44","44","0","0","44","0","44","44","44","0","0","30","0","0","0","1","0","44","200501","620050144","44","1336","0","1","44","44","11773","47","200000008","44","44","38","44","44","10","44","44"
"10","1","45","45","45","0","0","45","0","45","45","45","0","0","30","0","0","0","1","0","45","200501","620050145","45","1398","0","1","45","45","12524","50","200000008","45","45","41","45","45","10","45","45"
"10","1","46","46","46","0","0","46","0","46","46","46","0","0","30","0","0","0","1","0","46","200501","620050146","46","1468","0","1","46","46","13892","53","200000008","46","46","43","46","46","10","46","46"
"10","1","47","47","47","0","0","47","0","47","47","47","0","0","30","0","0","0","1","0","47","200501","620050147","47","1539","0","1","47","47","15258","56","200000008","47","47","47","47","47","10","47","47"
"10","1","48","48","48","0","0","48","0","48","48","48","0","0","30","0","0","0","1","0","48","200501","620050148","48","1611","0","1","48","48","16625","59","200000008","48","48","50","48","48","10","48","48"
"10","1","49","49","49","0","0","49","0","49","49","49","0","0","30","0","0","0","1","0","49","200501","620050149","49","1681","0","1","49","49","17993","62","200000008","49","49","53","49","49","10","49","49"
"10","1","50","50","50","0","0","50","0","50","50","50","0","0","30","0","0","0","1","0","50","200501","620050150","50","1751","0","1","50","50","19360","66","200000008","50","50","55","50","50","10","50","50"
"10","1","51","51","51","0","0","51","0","51","51","51","0","0","30","0","0","0","1","0","51","200501","620050151","51","1821","0","1","51","51","20727","68","200000008","51","51","57","51","51","10","51","51"
"10","1","52","52","52","0","0","52","0","52","52","52","0","0","30","0","0","0","1","0","52","200501","620050152","52","1891","0","1","52","52","22094","72","200000008","52","52","60","52","52","10","52","52"
"10","1","53","53","53","0","0","53","0","53","53","53","0","0","30","0","0","0","1","0","53","200501","620050153","53","1962","0","1","53","53","23462","75","200000008","53","53","63","53","53","10","53","53"
"10","1","54","54","54","0","0","54","0","54","54","54","0","0","30","0","0","0","1","0","54","200501","620050154","54","2033","0","1","54","54","24829","78","200000008","54","54","66","54","54","10","54","54"
"10","1","55","55","55","0","0","55","0","55","55","55","0","0","30","0","0","0","1","0","55","200501","620050155","55","2104","0","1","55","55","26195","82","200000008","55","55","69","55","55","10","55","55"
"10","1","56","56","56","0","0","56","0","56","56","56","0","0","30","0","0","0","1","0","56","200501","620050156","56","2174","0","1","56","56","27563","84","200000008","56","56","72","56","56","10","56","56"
"10","1","57","57","57","0","0","57","0","57","57","57","0","0","30","0","0","0","1","0","57","200501","620050157","57","2268","0","1","57","57","28943","88","200000008","57","57","74","57","57","10","57","57"
"10","1","58","58","58","0","0","58","0","58","58","58","0","0","30","0","0","0","1","0","58","200501","620050158","58","2361","0","1","58","58","30324","91","200000008","58","58","77","58","58","10","58","58"
"10","1","59","59","59","0","0","59","0","59","59","59","0","0","30","0","0","0","1","0","59","200501","620050159","59","2471","0","1","59","59","31924","103","200000008","59","59","87","59","59","10","59","59"
"10","1","60","60","60","0","0","60","0","60","60","60","0","0","30","0","0","0","1","0","60","200501","620050160","60","2591","0","1","60","60","34124","104","200000008","60","60","88","60","60","10","60","60"
"10","1","61","61","61","0","0","61","0","61","61","61","0","0","30","0","0","0","1","0","61","200501","620050161","61","2681","0","1","61","61","35024","106","200000008","61","61","91","61","61","10","61","61"
"10","1","62","62","62","0","0","62","0","62","62","62","0","0","30","0","0","0","1","0","62","200501","620050162","62","2725","0","1","62","62","35203","107","200000008","62","62","92","62","62","10","62","62"
"10","1","63","63","63","0","0","63","0","63","63","63","0","0","30","0","0","0","1","0","63","200501","620050163","63","2769","0","1","63","63","35382","107","200000008","63","63","92","63","63","10","63","63"
"10","1","64","64","64","0","0","64","0","64","64","64","0","0","30","0","0","0","1","0","64","200501","620050164","64","2812","0","1","64","64","35562","108","200000008","64","64","93","64","64","10","64","64"
"10","1","65","65","65","0","0","65","0","65","65","65","0","0","30","0","0","0","1","0","65","200501","620050165","65","2856","0","1","65","65","35741","108","200000008","65","65","94","65","65","10","65","65"
"10","1","66","66","66","0","0","66","0","66","66","66","0","0","30","0","0","0","1","0","66","200501","620050166","66","2900","0","1","66","66","35920","109","200000008","66","66","95","66","66","10","66","66"
"10","1","67","67","67","0","0","67","0","67","67","67","0","0","30","0","0","0","1","0","67","200501","620050167","67","2944","0","1","67","67","36099","110","200000008","67","67","95","67","67","10","67","67"
"10","1","68","68","68","0","0","68","0","68","68","68","0","0","30","0","0","0","1","0","68","200501","620050168","68","2987","0","1","68","68","36278","110","200000008","68","68","96","68","68","10","68","68"
"10","1","69","69","69","0","0","69","0","69","69","69","0","0","30","0","0","0","1","0","69","200501","620050169","69","3031","0","1","69","69","36457","111","200000008","69","69","97","69","69","10","69","69"
"10","1","70","70","70","0","0","70","0","70","70","70","0","0","30","0","0","0","1","0","70","200501","620050170","70","3075","0","1","70","70","36637","112","200000008","70","70","98","70","70","10","70","70"
"10","1","71","71","71","0","0","71","0","71","71","71","0","0","30","0","0","0","1","0","71","200501","620050171","71","3119","0","1","71","71","36816","112","200000008","71","71","98","71","71","10","71","71"
"10","1","1","1","1","0","0","1","0","1","1","1","0","0","30","0","0","0","1","0","1","200600","620060001","1","28","0","1","1","1","154","3","200000001","1","1","2","1","1","10","1","1"
"10","1","2","2","2","0","0","2","0","2","2","2","0","0","30","0","0","0","1","0","2","200600","620060002","2","31","0","1","2","2","202","4","200000001","2","2","3","2","2","10","2","2"
"10","1","3","3","3","0","0","3","0","3","3","3","0","0","30","0","0","0","1","0","3","200600","620060003","3","34","0","1","3","3","337","5","200000001","3","3","4","3","3","10","3","3"
"10","1","4","4","4","0","0","4","0","4","4","4","0","0","30","0","0","0","1","0","4","200600","620060004","4","49","0","1","4","4","297","5","200000001","4","4","4","4","4","10","4","4"
"10","1","5","5","5","0","0","5","0","5","5","5","0","0","30","0","0","0","1","0","5","200600","620060005","5","73","0","1","5","5","330","6","200000001","5","5","5","5","5","10","5","5"
"10","1","6","6","6","0","0","6","0","6","6","6","0","0","30","0","0","0","1","0","6","200600","620060006","6","96","0","1","6","6","362","7","200000001","6","6","6","6","6","10","6","6"
"10","1","7","7","7","0","0","7","0","7","7","7","0","0","30","0","0","0","1","0","7","200600","620060007","7","119","0","1","7","7","446","8","200000001","7","7","7","7","7","10","7","7"
"10","1","8","8","8","0","0","8","0","8","8","8","0","0","30","0","0","0","1","0","8","200600","620060008","8","142","0","1","8","8","529","9","200000001","8","8","8","8","8","10","8","8"
"10","1","9","9","9","0","0","9","0","9","9","9","0","0","30","0","0","0","1","0","9","200600","620060009","9","153","0","1","9","9","544","9","200000001","9","9","8","9","9","10","9","9"
"10","1","10","10","10","0","0","10","0","10","10","10","0","0","30","0","0","0","1","0","10","200600","620060010","10","163","0","1","10","10","560","10","200000001","10","10","9","10","10","10","10","10"
"10","1","11","11","11","0","0","11","0","11","11","11","0","0","30","0","0","0","1","0","11","200600","620060011","11","174","0","1","11","11","575","10","200000001","11","11","9","11","11","10","11","11"
"10","1","12","12","12","0","0","12","0","12","12","12","0","0","30","0","0","0","1","0","12","200600","620060012","12","184","0","1","12","12","590","10","200000001","12","12","9","12","12","10","12","12"
"10","1","13","13","13","0","0","13","0","13","13","13","0","0","30","0","0","0","1","0","13","200600","620060013","13","203","0","1","13","13","699","11","200000001","13","13","10","13","13","10","13","13"
