75a248fb8d4e13db845f432318fed353275f69ea373d0b18cd90cab548120f80,4bf07342da246ebe98a176f66bbf52e48da732bff43e3956d76f4ec18c95f7b4,db90e33b660c3e2c1d841f3894c00da86e047333d7515343d8c6a4ff17635855,14e9c632f676231d311c780405688493aa6cc67c39669d60e7ff80c2caa3388d,6f1ad0beb2aa9434327f1291faa528e1629bdb3f52effbbc31534508e0e10a1b,a9a307a151b1e75d3115ebdcddde43fa69749f341e8a673c813399d4815ac2fc
"102101","vo_btl_102101_wavestart","vo_btl_102101","10210116","戰鬥開始",""
"102101","vo_btl_102101_nextwave","vo_btl_102101","10210117","到下一波",""
"102101","vo_btl_102101_lastwave","vo_btl_102101","10210118","到最後一波",""
"102101","vo_cmn_102101_battlestart_001","vo_cmn_102101","10210119","讀取戰鬥前",""
"102101","vo_cmn_102101_battleresult_001","vo_cmn_102101","10210120","戰鬥結果1",""
"102101","vo_cmn_102101_battleresult_002","vo_cmn_102101","10210121","戰鬥結果2",""
"102101","vo_cmn_102101_mypage_001","vo_cmn_102101","10210122","主頁1",""
"102101","vo_cmn_102101_mypage_002","vo_cmn_102101","10210123","主頁2",""
"102101","vo_cmn_102101_mypage_003","vo_cmn_102101","10210124","主頁3",""
"102101","vo_cmn_102101_mypage_004","vo_cmn_102101","10210125","主頁4",""
"102101","vo_cmn_102101_mypage_005","vo_cmn_102101","10210126","主頁5",""
"102101","vo_cmn_102101_gacha_001","vo_cmn_102101","10210127","轉蛋登場台詞",""
"102101","vo_cmn_102101_profile_001","vo_cmn_102101","10210128","自我介紹",""
"102101","vo_room_102101_auto_001","vo_room_102101","10210129","公會小屋1",""
"102101","vo_room_102101_auto_002","vo_room_102101","10210130","公會小屋2",""
"102101","vo_room_102101_auto_003","vo_room_102101","10210131","公會小屋3",""
"102101","vo_room_102101_auto_004","vo_room_102101","10210132","公會小屋4",""
"102101","vo_room_102101_auto_005","vo_room_102101","10210133","公會小屋5",""
"102101","vo_room_102101_tap_001","vo_room_102101","10210134","點選公會小屋1",""
"102101","vo_room_102101_tap_002","vo_room_102101","10210135","點選公會小屋2",""
"102101","vo_room_102101_tap_003","vo_room_102101","10210136","點選公會小屋3",""
"102101","vo_room_102101_tap_004","vo_room_102101","10210137","點選公會小屋4",""
"102102","vo_btl_102102_win_001","vo_btl_102102","10210201","勝利1",""
"102102","vo_btl_102102_win_002","vo_btl_102102","10210202","勝利2",""
"102102","vo_btl_102102_win_003","vo_btl_102102","10210203","勝利3",""
"102102","vo_btl_102102_lose_001","vo_btl_102102","10210204","失敗1",""
"102102","vo_btl_102102_lose_002","vo_btl_102102","10210205","失敗2",""
"102102","vo_btl_102102_lose_003","vo_btl_102102","10210206","失敗3",""
"102102","vo_btl_102102_retire_001","vo_btl_102102","10210207","暈眩1",""
"102102","vo_btl_102102_retire_002","vo_btl_102102","10210208","暈眩2",""
"102102","vo_btl_102102_retire_003","vo_btl_102102","10210209","暈眩3",""
"102102","vo_btl_102102_cutin_001","vo_btl_102102","10210210","技能切入1",""
"102102","vo_btl_102102_cutin_002","vo_btl_102102","10210211","技能切入2",""
"102102","vo_btl_102102_cutin_003","vo_btl_102102","10210212","技能切入3",""
"102102","vo_btl_102102_skill_000_001","vo_btl_102102","10210213","必殺技1",""
"102102","vo_btl_102102_skill_000_002","vo_btl_102102","10210214","必殺技2",""
"102102","vo_btl_102102_skill_000_003","vo_btl_102102","10210215","必殺技3",""
"102102","vo_btl_102102_wavestart","vo_btl_102102","10210216","戰鬥開始",""
"102102","vo_btl_102102_nextwave","vo_btl_102102","10210217","到下一波",""
"102102","vo_btl_102102_lastwave","vo_btl_102102","10210218","到最後一波",""
"102102","vo_cmn_102102_battlestart_001","vo_cmn_102102","10210219","讀取戰鬥前",""
"102102","vo_cmn_102102_battleresult_001","vo_cmn_102102","10210220","戰鬥結果1",""
"102102","vo_cmn_102102_battleresult_002","vo_cmn_102102","10210221","戰鬥結果2",""
"102102","vo_cmn_102102_mypage_001","vo_cmn_102102","10210222","主頁1",""
"102102","vo_cmn_102102_mypage_002","vo_cmn_102102","10210223","主頁2",""
"102102","vo_cmn_102102_mypage_003","vo_cmn_102102","10210224","主頁3",""
"102102","vo_cmn_102102_mypage_004","vo_cmn_102102","10210225","主頁4",""
"102102","vo_cmn_102102_mypage_005","vo_cmn_102102","10210226","主頁5",""
"102102","vo_cmn_102102_gacha_001","vo_cmn_102102","10210227","轉蛋登場台詞",""
"102102","vo_cmn_102102_profile_001","vo_cmn_102102","10210228","自我介紹",""
"102102","vo_room_102102_auto_001","vo_room_102102","10210229","公會小屋1",""
"102102","vo_room_102102_auto_002","vo_room_102102","10210230","公會小屋2",""
"102102","vo_room_102102_auto_003","vo_room_102102","10210231","公會小屋3",""
"102102","vo_room_102102_auto_004","vo_room_102102","10210232","公會小屋4",""
"102102","vo_room_102102_auto_005","vo_room_102102","10210233","公會小屋5",""
"102102","vo_room_102102_tap_001","vo_room_102102","10210234","點選公會小屋1",""
"102102","vo_room_102102_tap_002","vo_room_102102","10210235","點選公會小屋2",""
"102102","vo_room_102102_tap_003","vo_room_102102","10210236","點選公會小屋3",""
"102102","vo_room_102102_tap_004","vo_room_102102","10210237","點選公會小屋4",""
"102201","vo_btl_102201_win_001","vo_btl_102201","10220101","勝利1",""
"102201","vo_btl_102201_win_002","vo_btl_102201","10220102","勝利2",""
"102201","vo_btl_102201_win_003","vo_btl_102201","10220103","勝利3",""
"102201","vo_btl_102201_lose_001","vo_btl_102201","10220104","失敗1",""
"102201","vo_btl_102201_lose_002","vo_btl_102201","10220105","失敗2",""
"102201","vo_btl_102201_lose_003","vo_btl_102201","10220106","失敗3",""
"102201","vo_btl_102201_retire_001","vo_btl_102201","10220107","暈眩1",""
"102201","vo_btl_102201_retire_002","vo_btl_102201","10220108","暈眩2",""
"102201","vo_btl_102201_retire_003","vo_btl_102201","10220109","暈眩3",""
"102201","vo_btl_102201_cutin_001","vo_btl_102201","10220110","技能切入1",""
"102201","vo_btl_102201_cutin_002","vo_btl_102201","10220111","技能切入2",""
"102201","vo_btl_102201_cutin_003","vo_btl_102201","10220112","技能切入3",""
"102201","vo_btl_102201_skill_000_001","vo_btl_102201","10220113","必殺技1",""
"102201","vo_btl_102201_skill_000_002","vo_btl_102201","10220114","必殺技2",""
"102201","vo_btl_102201_skill_000_003","vo_btl_102201","10220115","必殺技3",""
"102201","vo_btl_102201_wavestart","vo_btl_102201","10220116","戰鬥開始",""
"102201","vo_btl_102201_nextwave","vo_btl_102201","10220117","到下一波",""
"102201","vo_btl_102201_lastwave","vo_btl_102201","10220118","到最後一波",""
"102201","vo_cmn_102201_battlestart_001","vo_cmn_102201","10220119","讀取戰鬥前",""
"102201","vo_cmn_102201_battleresult_001","vo_cmn_102201","10220120","戰鬥結果1",""
"102201","vo_cmn_102201_battleresult_002","vo_cmn_102201","10220121","戰鬥結果2",""
"102201","vo_cmn_102201_mypage_001","vo_cmn_102201","10220122","主頁1",""
"102201","vo_cmn_102201_mypage_002","vo_cmn_102201","10220123","主頁2",""
"102201","vo_cmn_102201_mypage_003","vo_cmn_102201","10220124","主頁3",""
"102201","vo_cmn_102201_mypage_004","vo_cmn_102201","10220125","主頁4",""
"102201","vo_cmn_102201_mypage_005","vo_cmn_102201","10220126","主頁5",""
"102201","vo_cmn_102201_gacha_001","vo_cmn_102201","10220127","轉蛋登場台詞",""
"102201","vo_cmn_102201_profile_001","vo_cmn_102201","10220128","自我介紹",""
"102201","vo_room_102201_auto_001","vo_room_102201","10220129","公會小屋1",""
"102201","vo_room_102201_auto_002","vo_room_102201","10220130","公會小屋2",""
"102201","vo_room_102201_auto_003","vo_room_102201","10220131","公會小屋3",""
"102201","vo_room_102201_auto_004","vo_room_102201","10220132","公會小屋4",""
"102201","vo_room_102201_auto_005","vo_room_102201","10220133","公會小屋5",""
"102201","vo_room_102201_tap_001","vo_room_102201","10220134","點選公會小屋1",""
"102201","vo_room_102201_tap_002","vo_room_102201","10220135","點選公會小屋2",""
"102201","vo_room_102201_tap_003","vo_room_102201","10220136","點選公會小屋3",""
"102201","vo_room_102201_tap_004","vo_room_102201","10220137","點選公會小屋4",""
"102202","vo_btl_102202_win_001","vo_btl_102202","10220201","勝利1",""
"102202","vo_btl_102202_win_002","vo_btl_102202","10220202","勝利2",""
"102202","vo_btl_102202_win_003","vo_btl_102202","10220203","勝利3",""
"102202","vo_btl_102202_lose_001","vo_btl_102202","10220204","失敗1",""
"102202","vo_btl_102202_lose_002","vo_btl_102202","10220205","失敗2",""
"102202","vo_btl_102202_lose_003","vo_btl_102202","10220206","失敗3",""
"102202","vo_btl_102202_retire_001","vo_btl_102202","10220207","暈眩1",""
"102202","vo_btl_102202_retire_002","vo_btl_102202","10220208","暈眩2",""
"102202","vo_btl_102202_retire_003","vo_btl_102202","10220209","暈眩3",""
"102202","vo_btl_102202_cutin_001","vo_btl_102202","10220210","技能切入1",""
"102202","vo_btl_102202_cutin_002","vo_btl_102202","10220211","技能切入2",""
"102202","vo_btl_102202_cutin_003","vo_btl_102202","10220212","技能切入3",""
"102202","vo_btl_102202_skill_000_001","vo_btl_102202","10220213","必殺技1",""
"102202","vo_btl_102202_skill_000_002","vo_btl_102202","10220214","必殺技2",""
"102202","vo_btl_102202_skill_000_003","vo_btl_102202","10220215","必殺技3",""
"102202","vo_btl_102202_wavestart","vo_btl_102202","10220216","戰鬥開始",""
"102202","vo_btl_102202_nextwave","vo_btl_102202","10220217","到下一波",""
"102202","vo_btl_102202_lastwave","vo_btl_102202","10220218","到最後一波",""
"102202","vo_cmn_102202_battlestart_001","vo_cmn_102202","10220219","讀取戰鬥前",""
"102202","vo_cmn_102202_battleresult_001","vo_cmn_102202","10220220","戰鬥結果1",""
"102202","vo_cmn_102202_battleresult_002","vo_cmn_102202","10220221","戰鬥結果2",""
"102202","vo_cmn_102202_mypage_001","vo_cmn_102202","10220222","主頁1",""
"102202","vo_cmn_102202_mypage_002","vo_cmn_102202","10220223","主頁2",""
"102202","vo_cmn_102202_mypage_003","vo_cmn_102202","10220224","主頁3",""
"102202","vo_cmn_102202_mypage_004","vo_cmn_102202","10220225","主頁4",""
"102202","vo_cmn_102202_mypage_005","vo_cmn_102202","10220226","主頁5",""
"102202","vo_cmn_102202_gacha_001","vo_cmn_102202","10220227","轉蛋登場台詞",""
"102202","vo_cmn_102202_profile_001","vo_cmn_102202","10220228","自我介紹",""
"102202","vo_room_102202_auto_001","vo_room_102202","10220229","公會小屋1",""
"102202","vo_room_102202_auto_002","vo_room_102202","10220230","公會小屋2",""
"102202","vo_room_102202_auto_003","vo_room_102202","10220231","公會小屋3",""
"102202","vo_room_102202_auto_004","vo_room_102202","10220232","公會小屋4",""
"102202","vo_room_102202_auto_005","vo_room_102202","10220233","公會小屋5",""
"102202","vo_room_102202_tap_001","vo_room_102202","10220234","點選公會小屋1",""
"102202","vo_room_102202_tap_002","vo_room_102202","10220235","點選公會小屋2",""
"102202","vo_room_102202_tap_003","vo_room_102202","10220236","點選公會小屋3",""
"102202","vo_room_102202_tap_004","vo_room_102202","10220237","點選公會小屋4",""
"102301","vo_btl_102301_win_001","vo_btl_102301","10230101","勝利1",""
"102301","vo_btl_102301_win_002","vo_btl_102301","10230102","勝利2",""
"102301","vo_btl_102301_win_003","vo_btl_102301","10230103","勝利3",""
"102301","vo_btl_102301_lose_001","vo_btl_102301","10230104","失敗1",""
"102301","vo_btl_102301_lose_002","vo_btl_102301","10230105","失敗2",""
"102301","vo_btl_102301_lose_003","vo_btl_102301","10230106","失敗3",""
"102301","vo_btl_102301_retire_001","vo_btl_102301","10230107","暈眩1",""
"102301","vo_btl_102301_retire_002","vo_btl_102301","10230108","暈眩2",""
"102301","vo_btl_102301_retire_003","vo_btl_102301","10230109","暈眩3",""
"102301","vo_btl_102301_cutin_001","vo_btl_102301","10230110","技能切入1",""
"102301","vo_btl_102301_cutin_002","vo_btl_102301","10230111","技能切入2",""
"102301","vo_btl_102301_cutin_003","vo_btl_102301","10230112","技能切入3",""
"102301","vo_btl_102301_skill_000_001","vo_btl_102301","10230113","必殺技1",""
"102301","vo_btl_102301_skill_000_002","vo_btl_102301","10230114","必殺技2",""
"102301","vo_btl_102301_skill_000_003","vo_btl_102301","10230115","必殺技3",""
"102301","vo_btl_102301_wavestart","vo_btl_102301","10230116","戰鬥開始",""
"102301","vo_btl_102301_nextwave","vo_btl_102301","10230117","到下一波",""
"102301","vo_btl_102301_lastwave","vo_btl_102301","10230118","到最後一波",""
"102301","vo_cmn_102301_battlestart_001","vo_cmn_102301","10230119","讀取戰鬥前",""
"102301","vo_cmn_102301_battleresult_001","vo_cmn_102301","10230120","戰鬥結果1",""
"102301","vo_cmn_102301_battleresult_002","vo_cmn_102301","10230121","戰鬥結果2",""
"102301","vo_cmn_102301_mypage_001","vo_cmn_102301","10230122","主頁1",""
"102301","vo_cmn_102301_mypage_002","vo_cmn_102301","10230123","主頁2",""
"102301","vo_cmn_102301_mypage_003","vo_cmn_102301","10230124","主頁3",""
"102301","vo_cmn_102301_mypage_004","vo_cmn_102301","10230125","主頁4",""
"102301","vo_cmn_102301_mypage_005","vo_cmn_102301","10230126","主頁5",""
"102301","vo_cmn_102301_gacha_001","vo_cmn_102301","10230127","轉蛋登場台詞",""
"102301","vo_cmn_102301_profile_001","vo_cmn_102301","10230128","自我介紹",""
"102301","vo_room_102301_auto_001","vo_room_102301","10230129","公會小屋1",""
"102301","vo_room_102301_auto_002","vo_room_102301","10230130","公會小屋2",""
"102301","vo_room_102301_auto_003","vo_room_102301","10230131","公會小屋3",""
"102301","vo_room_102301_auto_004","vo_room_102301","10230132","公會小屋4",""
"102301","vo_room_102301_auto_005","vo_room_102301","10230133","公會小屋5",""
"102301","vo_room_102301_tap_001","vo_room_102301","10230134","點選公會小屋1",""
"102301","vo_room_102301_tap_002","vo_room_102301","10230135","點選公會小屋2",""
"102301","vo_room_102301_tap_003","vo_room_102301","10230136","點選公會小屋3",""
"102301","vo_room_102301_tap_004","vo_room_102301","10230137","點選公會小屋4",""
"102302","vo_btl_102302_win_001","vo_btl_102302","10230201","勝利1",""
"102302","vo_btl_102302_win_002","vo_btl_102302","10230202","勝利2",""
"102302","vo_btl_102302_win_003","vo_btl_102302","10230203","勝利3",""
"102302","vo_btl_102302_lose_001","vo_btl_102302","10230204","失敗1",""
"102302","vo_btl_102302_lose_002","vo_btl_102302","10230205","失敗2",""
"102302","vo_btl_102302_lose_003","vo_btl_102302","10230206","失敗3",""
"102302","vo_btl_102302_retire_001","vo_btl_102302","10230207","暈眩1",""
"102302","vo_btl_102302_retire_002","vo_btl_102302","10230208","暈眩2",""
"102302","vo_btl_102302_retire_003","vo_btl_102302","10230209","暈眩3",""
"102302","vo_btl_102302_cutin_001","vo_btl_102302","10230210","技能切入1",""
"102302","vo_btl_102302_cutin_002","vo_btl_102302","10230211","技能切入2",""
"102302","vo_btl_102302_cutin_003","vo_btl_102302","10230212","技能切入3",""
"102302","vo_btl_102302_skill_000_001","vo_btl_102302","10230213","必殺技1",""
"102302","vo_btl_102302_skill_000_002","vo_btl_102302","10230214","必殺技2",""
"102302","vo_btl_102302_skill_000_003","vo_btl_102302","10230215","必殺技3",""
"102302","vo_btl_102302_wavestart","vo_btl_102302","10230216","戰鬥開始",""
"102302","vo_btl_102302_nextwave","vo_btl_102302","10230217","到下一波",""
"102302","vo_btl_102302_lastwave","vo_btl_102302","10230218","到最後一波",""
"102302","vo_cmn_102302_battlestart_001","vo_cmn_102302","10230219","讀取戰鬥前",""
"102302","vo_cmn_102302_battleresult_001","vo_cmn_102302","10230220","戰鬥結果1",""
"102302","vo_cmn_102302_battleresult_002","vo_cmn_102302","10230221","戰鬥結果2",""
"102302","vo_cmn_102302_mypage_001","vo_cmn_102302","10230222","主頁1",""
"102302","vo_cmn_102302_mypage_002","vo_cmn_102302","10230223","主頁2",""
"102302","vo_cmn_102302_mypage_003","vo_cmn_102302","10230224","主頁3",""
"102302","vo_cmn_102302_mypage_004","vo_cmn_102302","10230225","主頁4",""
"102302","vo_cmn_102302_mypage_005","vo_cmn_102302","10230226","主頁5",""
"102302","vo_cmn_102302_gacha_001","vo_cmn_102302","10230227","轉蛋登場台詞",""
"102302","vo_cmn_102302_profile_001","vo_cmn_102302","10230228","自我介紹",""
"102302","vo_room_102302_auto_001","vo_room_102302","10230229","公會小屋1",""
"102302","vo_room_102302_auto_002","vo_room_102302","10230230","公會小屋2",""
"102302","vo_room_102302_auto_003","vo_room_102302","10230231","公會小屋3",""
"102302","vo_room_102302_auto_004","vo_room_102302","10230232","公會小屋4",""
"102302","vo_room_102302_auto_005","vo_room_102302","10230233","公會小屋5",""
"102302","vo_room_102302_tap_001","vo_room_102302","10230234","點選公會小屋1",""
"102302","vo_room_102302_tap_002","vo_room_102302","10230235","點選公會小屋2",""
"102302","vo_room_102302_tap_003","vo_room_102302","10230236","點選公會小屋3",""
"102302","vo_room_102302_tap_004","vo_room_102302","10230237","點選公會小屋4",""
"102501","vo_btl_102501_win_001","vo_btl_102501","10250101","勝利1",""
"102501","vo_btl_102501_win_002","vo_btl_102501","10250102","勝利2",""
"102501","vo_btl_102501_win_003","vo_btl_102501","10250103","勝利3",""
"102501","vo_btl_102501_lose_001","vo_btl_102501","10250104","失敗1",""
"102501","vo_btl_102501_lose_002","vo_btl_102501","10250105","失敗2",""
"102501","vo_btl_102501_lose_003","vo_btl_102501","10250106","失敗3",""
"102501","vo_btl_102501_retire_001","vo_btl_102501","10250107","暈眩1",""
"102501","vo_btl_102501_retire_002","vo_btl_102501","10250108","暈眩2",""
"102501","vo_btl_102501_retire_003","vo_btl_102501","10250109","暈眩3",""
"102501","vo_btl_102501_cutin_001","vo_btl_102501","10250110","技能切入1",""
"102501","vo_btl_102501_cutin_002","vo_btl_102501","10250111","技能切入2",""
"102501","vo_btl_102501_cutin_003","vo_btl_102501","10250112","技能切入3",""
