d262deeedd0212199f17d02b6b6ad375515fbe11d8bb519cf04f4d8bbbed2cf1,bd5e2b1d8ee4b08c1013533cdc82de7ae5eb395eede953d541c681dff227f9fa,0f0bfe9aaf5ea8466cd46734e386d15337473bb2e78877c21373de90c278ece4,f81ca7f4e1a0f3fc31c93c4f8f1daa48438ac089408094078d0d34dc810227a3,ff295ff6d5c069e18acc73db694e78eedb658472f0b8525ef9a8b317bb08fc38,59f3981e2a5c3ae7c622b09a896c59e53f9c5745dd869f1a9e38bf1b83f8e6da,f8ca247f2d77d967a0dae74d6fdbe9be4f4e17357edee53c9ea88d5911ac1796,9696baace2b72591ddd9c4b79731cf7bbb9def794f7d21bd36cfb708f6b1d244,793295e2b04c0261bb69277db6347d64368b55981fa72a674d21afa86f2f64f8,0308316a389030afe95b9c46ab024ccbf263b5df4c256289dff6aa5563e36b1d,5ad429950ee62b4e14347881044135a59124dd1711a14c3ebe4a998622e93367,39b8969bb8028bab59d0bbccb27efd6bb4b8d92e9de8d40c1709b94a4661a130,fb6f969df83315c57808440b04ca90f3d61d39da98b37ffff474d23ef75c5b5d,7259058b051e16907b25893f724ac9ba06b0d7d470bf13cfef32e2b326149725,9f0c0a388719fdb784adea1c89c33944c699270ba3e8c7da6393ddaf430be971,166c8797e731047ca0914afcbb78cde6f49674ac25c03dea13e05935ded2f315,d1e0eb2e2c3bc60bfc257cdb5fabdfa970f226298f9190dd19f839f6549efb8f,5d0847841c06e4fa15417b8c03a8455c3fd6af5b84ed55e44bc6da808c11d189,f944a6f9b74f22d5fa99b81a0b77e94f56df1bb3a0a08e92b9b16e8edfcbaf78,69c645bbbc1938b5279a2aac3f81709f12c309dff870f6a51c21c0f6818eb628,ec7651dbf81806d2596bc16956be5f4ee2279474ce56b21d0c27efc991d38daa,d249a82c35c7f499a71091935992b761586bc27c74661017df745e870b01f334,ad6ca6c21193c66a722dc7a122232568efc0ae7a6eb94bf3954f633ed3206b15,0edc56199b4ef1e929955cce31cd2ff6d4ddf9123faeb6d2f6764f83321b7077
"0","0","0","2","1001","20930201","209302","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20930301","209303","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","20930401","209304","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"1002","1001","0","3","1002","20960101","209601","0","0","0","0","0","6","0","1","0","0","0","1","0","0","0","0","1001"
"0","0","0","2","1002","20970001","209700","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1002"
"0","0","0","2","1002","20970101","209701","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1002"
"0","0","0","2","1002","20970201","209702","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1002"
"0","0","0","2","1002","20970301","209703","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1002"
"1002","1","0","3","1001","20980001","209800","0","0","0","0","0","7","0","1","0","0","1001","1","0","0","0","0","1002"
"0","0","0","1","1001","20990001","209900","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","1","1002","21000001","210000","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","1","1","21000101","210001","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","1002"
"0","1","0","1","1","21000201","210002","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","1002"
"1","1","0","2","1002","21000301","210003","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1"
"1","1","0","2","1002","21000401","210004","0","0","0","0","0","5","0","1002","0","0","0","0","0","0","0","0","1002"
"0","1","0","1","1","21000501","210005","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1002"
"0","1","0","2","1","21010001","210100","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","1"
"1","1001","0","3","1004","21020001","210200","0","0","0","0","0","8","0","1","0","0","1","1001","0","0","1","0","1003"
"0","1001","0","2","1001","21030001","210300","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1001","21030101","210301","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","21040001","210400","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","21040101","210401","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","21040201","210402","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","1","1001","21050001","210500","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1001"
"0","1001","0","1","1001","21050101","210501","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1001"
"0","1001","0","1","1001","21050201","210502","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1001"
"0","1001","0","1","1001","21051001","210510","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1001"
"0","1001","0","1","1001","21051101","210511","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1001"
"0","1001","0","1","1001","21051201","210512","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1001"
"0","1001","0","1","1001","21051301","210513","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1001"
"0","1001","0","1","1001","21051401","210514","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1002","21060001","210600","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1001","21070001","210700","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1001","21070101","210701","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1001","21080001","210800","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1001","21080101","210801","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1001","21080201","210802","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1001","21080301","210803","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1001","21080401","210804","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1001","21080501","210805","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1004","0","3","1001","21090001","210900","0","0","0","0","0","4","0","1004","0","0","0","0","0","0","0","0","1004"
"0","1004","0","3","1001","21090101","210901","0","0","0","0","0","4","0","1004","0","0","0","0","0","0","0","0","1004"
"1","1","0","3","1002","21100101","211001","0","0","0","0","0","8","0","1002","0","0","1","1002","0","0","1001","0","1001"
"1002","1","0","3","1001","21110101","211101","0","0","0","0","0","7","0","1","0","0","1001","1","0","0","0","0","1002"
"0","1001","0","2","1001","21120001","211200","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1001","21120101","211201","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1001","21120201","211202","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1","0","2","1","21130001","211300","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","21130101","211301","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","21130201","211302","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","21130301","211303","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","21130401","211304","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","21130501","211305","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","21130601","211306","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","21130701","211307","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","21130801","211308","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","21130901","211309","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","21140001","211400","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","21150001","211500","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","21150101","211501","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1004","0","3","1001","21160001","211600","0","0","0","0","0","4","0","1004","0","0","0","0","0","0","0","0","1004"
"0","1001","0","3","1","21170001","211700","0","0","0","0","0","4","0","1001","0","0","0","0","0","0","0","0","1001"
"0","1002","0","2","1002","21180001","211800","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1002"
"0","1002","0","2","1002","21180101","211801","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1002"
"0","1002","0","2","1002","21180201","211802","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1002"
"0","0","0","2","1","21190101","211901","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","21190201","211902","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","21190301","211903","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","21190401","211904","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"1","1002","0","4","1001","21200101","212001","0","0","0","0","0","8","0","1","0","0","1","1001","0","0","1002","0","1"
"1002","1","0","3","1001","21210101","212101","0","0","0","0","0","7","0","1","0","0","1001","1","0","0","0","0","1002"
"1001","1","0","3","1002","21220101","212201","0","0","0","0","0","7","0","1","0","0","1002","1","0","0","0","0","1001"
"1002","1","0","3","1001","21230101","212301","0","0","0","0","0","7","0","1","0","0","1001","1","0","0","0","0","1002"
"1001","1","0","3","1","21240101","212401","0","0","0","0","0","7","0","1","0","0","1001","1","0","0","0","0","1001"
"1001","1","0","3","1002","21250101","212501","0","0","0","0","0","7","0","1","0","0","1002","1","0","0","0","0","1001"
"1002","1","0","3","1001","21260101","212601","0","0","0","0","0","7","0","1","0","0","1001","1","0","0","0","0","1002"
"1002","1","0","3","1001","21270101","212701","0","0","0","0","0","7","0","1","0","0","1001","1","0","0","0","0","1002"
"1002","1","0","3","1001","21280101","212801","0","1","0","0","0","10","1001","1","0","0","1001","1","0","0","1","0","1002"
"1","1","0","3","1002","21290101","212901","0","0","0","0","0","8","0","1002","0","0","1","1002","0","0","1001","0","1001"
"0","0","0","2","1","21300001","213000","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","21300101","213001","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1","21300201","213002","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1"
"0","0","0","2","1001","21310001","213100","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1001","21320001","213200","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1001","21320101","213201","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1001","21320201","213202","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1001","21320301","213203","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1001","21320401","213204","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1001","21330001","213300","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1001","21340001","213400","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1001","21340101","213401","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1001","21340201","213402","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1001","21350001","213500","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1001","21350101","213501","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1001","21350201","213502","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1001","21350301","213503","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1001","21350401","213504","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1001","21350501","213505","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1001","21350601","213506","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1001","21350701","213507","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1002","0","2","1002","21360001","213600","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1002","0","2","1002","21360101","213601","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1001","21370001","213700","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1001","21380001","213800","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1001","21390001","213900","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1001","21400001","214000","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","21410001","214100","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","21420001","214200","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","21430001","214300","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","21440001","214400","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","1","0","2","1","21450101","214501","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","21450201","214502","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","21450301","214503","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","21450401","214504","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","21450501","214505","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","21450601","214506","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","21450701","214507","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","21450801","214508","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","21450901","214509","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","21460101","214601","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","21460201","214602","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","21460301","214603","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","21460401","214604","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","21460501","214605","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","21460601","214606","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","21460701","214607","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","21460801","214608","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","21460901","214609","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","21470101","214701","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","21470201","214702","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","21470301","214703","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","21470401","214704","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","21470501","214705","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","21470601","214706","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","21470701","214707","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"0","1","0","2","1","21470801","214708","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1"
"1002","1","0","3","1001","21480101","214801","0","1001","0","0","0","9","0","1","0","0","1001","1","0","0","1","0","1002"
"1","1","0","3","1001","21490101","214901","0","1001","0","0","0","9","0","1002","0","0","1","1001","0","0","1002","0","1002"
"0","2001","0","2","2002","21490102","214901","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","2001"
"1","1001","1002","8","1001","21500101","215001","1","1","0","1","0","16","1002","1002","0","1","1002","1001","1","0","1001","1001","1002"
"0","0","0","2","1001","21510001","215100","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","21510101","215101","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","21520001","215200","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1001","21520101","215201","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1001","21540001","215400","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1001","21540101","215401","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1001","0","2","1001","21540201","215402","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1001"
"0","1003","0","3","1001","21550001","215500","0","0","0","0","0","4","0","1003","0","0","0","0","0","0","0","0","1003"
"0","1003","0","3","1001","21550101","215501","0","0","0","0","0","4","0","1003","0","0","0","0","0","0","0","0","1003"
"0","1003","0","3","1001","21550201","215502","0","0","0","0","0","4","0","1003","0","0","0","0","0","0","0","0","1003"
"0","1004","0","3","1001","21560001","215600","0","0","0","0","0","4","0","1004","0","0","0","0","0","0","0","0","1004"
"1002","1002","0","2","1003","21570001","215700","0","1001","0","0","0","9","0","1003","0","0","1002","1003","0","0","1003","0","1001"
"1002","1002","0","2","1003","21570101","215701","0","1001","0","0","0","9","0","1003","0","0","1002","1003","0","0","1003","0","1001"
"1002","1002","0","2","1003","21570201","215702","0","1001","0","0","0","9","0","1003","0","0","1002","1003","0","0","1003","0","1001"
"1002","1002","0","2","1003","21570301","215703","0","1001","0","0","0","9","0","1003","0","0","1002","1003","0","0","1003","0","1001"
"0","0","0","2","1002","21580001","215800","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1003","21580101","215801","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1004","21580201","215802","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
"0","0","0","2","1005","21580301","215803","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1001"
