0fd0e9770db88280d3a3f6d0fb4edd5cd8970096ced9b7ccf6d725d8b29d8c4b,6e32842081df46c43df23d989e5e19254fcadcc9c01e121b102e03dcb2a22144,19f2ee0293279d31f8a171dead5632abfcb29cb29165e649036293d6a8d597f1,d9fb607b904d5186b527ae01cb1c8dded569afcb1df29d75373f6f44ce092d09,3a6a3012acb5a4a3ee1d4d0fb8a174335aabe6625eaea7d5062ff3f713ef72b9,1a5bfc032ce1d429290b2c7e1cec1a33ad3539efa33daee2872614a11ab8861d,bf41472db6438431773dc7fdb7f31b07f0be89e332fafe42a529d2efc03dbf3d,e7ef0ebb6100c60e13ae05f3548cd38386e19dde7a5744c6a5b7e661e4905833,bc367559f83cec9eaf7db50bc9d4e15e0ce0947423e790c05871bb86c23568f1,e7e8531b2947679b01d3f4878ae7e2781d9bbcfc682e8b9b9ad256444da42c2d,8a9870072d60e78259b26ca4bf04b291faecb525745ebe2e724cf589418cb15b,f26e52914a2f41473c02fa2af85bb5d9ae36f2b833eccfcb1786fbf5e9528895,282d131a4a9078f9cff5294001208ee6fcd6124f631ebf010608b0b83358ea4e,56b6a886b0811f0857df3ba5dc1ab81990f8a927f6440ad37f4babbba0b56452,9b6bf202e6c2bb8a6c4843bffd415e8285540f589596b14d463b5d81c659b470,8df496b23ce821d9cb7e9d4a75bfee876ca06b564d61c56775ab87ed0ca7e79f,06fe21500f4ed23ba27141f2e2cc10708e4649db0ca758df61baf2ca104ea903,4ae1a3955106f746f5cb9cb30f7515fab35edfb844786715e5d052cef8928059,9e1f5b44fae52258594df21dfe12e24a5e036f0b232b2e58e6c27fbbd47574b8,02d2a374864cf440e296aabc1b906cc574b09dd73985c162a0ca7d5dec4bb7db,c47797b1d4185ef2bb10daa3e4433b27a871768997037cbd4c68c6f82bb66cc8,21ae580c2a739cc3263105f18ed4a1076075ea8d18cab1bc63176a6713924d22,12f6959f86deca7e1a6a473265496961d80e78e9a56cf4891bb6b512eede4fe2,1712d8a94a5c8c112b31d64a45478eb7dd81c107aeef01063304d18bbefeca31,c606c1f7990a704743703a99fb64d503499a243f6dd32cf896d306ec9cf54023,14fc1d767d1f0105b732f059bd29692ecc064345c5336bf4feba5f820aa69708,a97adeab7ddf3236ad251b3769469781b05efdb5846aaaa2b10707fb7f4ec5c8,3b8ec91b549239872dcc7763492666e441912c4cfd3079c15d325fc73bf8d41a,5ed8754852b00b1b3568bf63e28ddf5c532928e5bc97f61785d3a6ff75cc28b4,63e3e508b57c33c64da37042bdcc778eb039abae9dc6d28915a1da9d15a9b7a9,24d95823143a0768efa402efc501571927e219c7a6b6854c34f3b845b5229480
"10","0","0","0","1","0","0","0","0","106102","34000","106102","0","0","0","0","0","225","0","680","6","泡芙拳套","甜點國度的傳奇拳豪所愛用的泡芙拳\n甲。能輕柔地緩衝裝備者承受的衝擊\n力道，並將一切後座力反彈給敵手。","0","0","118","0","0","2","0","0"
"10","0","0","0","1","0","0","0","0","106103","36000","106103","0","0","0","0","0","220","0","680","6","砂塵瀑布手甲","將如牆壁一般包覆天穹的砂塵凝縮製成的\n手甲。賦予裝備者如巨岩般的堅固及\n空中飛舞般的輕巧，即使隻身面對萬人軍隊\n也無性命之憂。","0","0","124","0","0","6","0","0"
"13","0","0","0","1","0","0","0","10","106131","34000","106131","0","0","0","0","0","144","0","880","6","蒼神弓慈悲藍寶石","使用神明賜予人類的藍寶石靈石製成\n的神弓。據聞其掌控著慈愛，釋放出\n的箭矢上散發的蒼藍光輝，連讓人們\n墮入邪道的魔神也能擊退。","0","0","112","0","0","5","0","0"
"13","0","0","0","1","0","0","0","8","106132","34000","106132","0","0","0","0","0","195","0","880","6","拉糖弓","甜點國度出產的，透明且繽紛的糖藝\n弓。每當射出一箭，長久累積於材料\n裡的香甜芬芳也會跟著瀰漫至周遭。","0","0","118","0","0","0","0","0"
"13","0","0","0","1","0","0","0","10","106133","36000","106133","0","8","0","0","0","196","0","1080","6","白雨之流轉弓","融合刺骨寒風般傾注而下的驟雨\n所打造的弓。箭矢射出後\n源源不斷的雨水會將裝備者保護其中，\n同時壓制敵人，貫穿其要害。","0","0","124","0","0","0","0","0"
"16","0","0","0","1","0","0","0","4","106161","34000","106161","0","0","0","0","0","199","0","520","6","水晶聖尖槍","神之力結晶化而成的水晶之槍。由於\n寄宿著神聖的力量，釋放而出的聖光\n足以一擊消滅不死之王，故也被稱為\n掌管淨化之槍。","0","0","112","0","0","0","0","0"
"16","0","0","0","1","0","0","0","0","106162","34000","106162","0","0","0","0","0","200","0","680","6","可可長槍","於甜點國度發掘出的巧克力陽傘放大\n而成的巨槍。經過縝密計算的完美重\n心比例，帶來順手的絕佳性能。","0","0","118","0","0","7","0","0"
"16","0","0","0","1","0","0","0","3","106163","36000","106163","0","10","0","0","0","215","0","840","6","迅雷一閃之戟","寄宿著馳騁天地的雷電的三叉戟。\n由於蘊藏強大力量，它很挑裝備者，\n其釋放出的一擊擁有\n無與倫比的破壞力。","0","0","124","0","0","3","0","0"
"19","0","0","0","1","0","0","0","0","106191","34000","106191","0","0","0","0","0","219","0","720","6","黃銅的裂戰斧","留下英雄傳說的豪膽之戰神生涯中的\n大戰斧夥伴。其與黃金相似卻不同的\n雷霆光輝，在戰場上是為恐怖的象徵\n而聲名響徹。","0","0","112","0","0","0","0","0"
"19","0","0","0","1","0","0","0","0","106192","34000","106192","0","0","0","0","0","235","0","880","6","可麗餅戰斧","據說是甜點國度頂尖戰士使用過的，\n配料豐富的可麗餅斧頭。象徵多層次\n口感的繁複斧刃，也帶來不同凡響的\n破壞力。","0","0","118","0","0","0","0","0"
"19","0","0","0","1","9","0","0","0","106193","36000","106193","0","0","0","0","0","243","0","1020","6","極天之光帶斧","將點亮極地的極光一束束\n融合並編織而成的斧。它放出的光輝會\n賦予裝備者活力，將裝備者的\n潛在能力發揮至極限。","0","0","124","0","0","0","0","0"
"22","0","0","0","1","0","0","0","0","106221","34000","106221","190","0","0","0","0","0","0","680","6","黑珍珠的闇獄杖","冥府的黑之女王於引導死者靈魂時所\n使用的法杖。從那黑色寶珠中刮起的\n冥界之風，能將禁咒甚或是神之奇蹟\n歸於虛無之中。","29","0","112","0","0","0","0","0"
"22","0","0","0","1","0","0","0","0","106222","34000","106222","202","0","0","0","0","0","0","820","6","棒棒糖手杖","過去被甜點國度視為禁忌的棒棒糖魔\n杖。凝聚在漩渦狀圖樣裡的魔力，能\n為使用者的施法帶來爆炸性的威力提\n升。","33","0","118","0","0","0","0","0"
"22","0","0","0","1","0","0","0","0","106223","36000","106223","214","0","0","0","0","0","0","1000","6","月闇之弧月杖","仿造暗夜中浮現的黯淡月影\n製作而成的魔法杖。高懸的弧月\n成為連接現世和異界之間的裂縫，\n賦予裝備者闇黑的魔力。","36","0","124","0","0","0","0","0"
"25","0","0","0","1","0","0","0","4","106251","34000","106251","145","0","0","0","0","0","0","680","6","白珍珠的光天杖","天上的白之女神於祝福生命初始時所\n使用的法杖。從那寶珠中滿溢而出的\n聖光能夠治癒萬病，就算是惡鬼邪神\n的詛咒亦能驅散。","0","345","112","0","0","3","0","0"
"25","0","0","0","1","0","0","0","7","106252","34000","106252","150","0","0","0","0","0","0","820","6","三色甜筒杖","甜點國度研發而成的三層冰淇淋杖。\n據說上頭的三球冰淇淋，各自蘊含了\n究極的治癒力量。","0","175","118","0","0","6","0","0"
"25","0","0","0","1","0","0","0","9","106253","36000","106253","142","0","0","0","0","0","0","1126","6","冰雪華晶之杖","以長久飄散於天地間，\n化作巨大結晶的雪花為核心製成的魔法杖。\n封存於法杖中恆久不變的加護之力，\n會賦予裝備者如永久凍土般的頑強性。","0","250","124","0","0","7","0","0"
"28","0","0","0","1","0","0","0","7","106281","34000","106281","0","0","0","0","0","78","0","520","6","白金煌鱗鎧","高純度的白金經過聖火與靈峰的清流\n淬鍊而成的禮裝甲冑。銜接甲冑的白\n金片就像是白龍鱗般熠熠生輝，守護\n穿上它的人。","0","0","117","0","0","9","0","0"
"28","0","0","0","1","0","0","0","5","106282","34000","106282","0","0","0","0","0","79","0","960","6","巧克力鎧甲","集結甜點國度最先進的技術\n編製而成的巧克力鎧甲。使用了\n比鑽石還堅硬的傳說級巧克力，\n層層堆疊製作而成。","0","0","123","0","0","13","0","0"
"28","0","0","0","1","0","0","0","5","106283","36000","106283","0","10","0","0","0","120","0","960","6","宵櫻紫鎧","在最高級的漆板上裝飾了櫻花螺鈿的\n東方鎧甲。使用據說是秘傳的製法，\n兼具堅固及優美外型，\n聽說會協助裝備者戰鬥時的行動。","0","0","129","0","0","6","0","0"
"31","0","0","0","1","15","0","0","11","106311","34000","106311","0","0","0","0","0","0","0","810","6","純金聖雕重甲","外頭施有精緻雕琢的黃金重鎧。點綴\n板金的神聖圖樣構築出立體的魔法陣\n能讓裝備者接受其護禦，卻不必承受\n絲毫重量。","0","185","117","0","0","14","0","0"
"31","0","0","0","1","20","0","0","12","106312","34000","106312","0","0","0","0","0","0","0","1205","6","瑰紅草莓盔甲","使用甜點國度首屈一指的騎士佩戴的魔法草莓\n鑲嵌而成的盔甲。\n其高雅的芬芳不限於裝備者，\n能使周圍所有人戰意高昂。","0","160","123","0","0","15","0","0"
"31","0","0","0","1","20","0","0","12","106313","36000","106313","0","0","0","0","0","0","0","1205","6","櫻花八重鎧","使用封入了春天氣息的特殊板金\n製成的大鎧甲。聽說其外表刻印的\n櫻花紋樣會成為替身並散落，\n使受到的傷害無效化。","0","215","129","0","0","16","0","0"
"34","0","0","0","1","0","0","0","4","106341","34000","106341","0","10","0","0","0","113","0","680","6","粉紅珊瑚裙","以來自無垠大海的珍稀珊瑚片精織而\n成的裙子。海神鍾愛的那鮮豔色彩，\n據說能讓穿上它的人遠離萬難。","0","0","117","0","0","4","0","0"
"34","0","0","0","1","0","0","0","6","106342","34000","106342","0","0","0","0","0","109","0","980","6","華麗馬卡龍鎧衣","附有甜點國度秘傳守護魔法的\n馬卡龍鎧衣。每一顆\n馬卡龍都蘊藏著不同的魔力，\n能夠防禦各式各樣的攻擊。","0","0","123","0","0","6","0","0"
"34","0","0","0","1","0","0","0","6","106343","36000","106343","0","10","0","0","0","110","0","980","6","薄紅櫻花聖衣","舞者們在向春天眾神供奉感謝之舞時\n所穿著的神聖服飾。散布於\n整件衣服的櫻花花瓣裝飾，\n可提升裝備者的身體能力。","0","0","129","0","0","7","0","0"
"37","0","0","0","1","0","0","0","7","106371","34000","106371","87","0","0","0","0","0","0","520","6","黑瑪瑙祈裝衣","以連月光都照不進的地底深處挖掘出\n的黑瑪瑙鑲鏤而成的黑衫。取代光明\n盤踞其上的漆黑，能讓披衣者隱躲各\n種危難。","10","0","117","0","0","5","0","0"
"37","0","0","0","1","0","0","0","14","106372","34000","106372","49","0","0","0","0","0","0","1080","6","魔法鬆餅長袍","甜點國度在祭祀時使用的\n巨大鬆餅法衣。魔法奶油\n散發出的溫和香氣有驅魔的功效，\n能使裝備者遠離災厄。","0","0","123","0","0","10","0","0"
"37","0","0","0","1","0","0","0","8","106373","36000","106373","100","0","0","0","0","0","0","1080","6","白雪櫻魔裝","刺有在冬天綻放的傳說之櫻花花瓣的\n特別長袍。整件長袍都點綴著\n花瓣所形成的魔法陣，\n傳說將會賦予裝備者無窮的魔力。","10","0","129","0","0","6","0","0"
"40","0","0","0","1","0","0","0","12","106401","34000","106401","0","0","0","0","0","37","0","720","6","堇青石盾","以巨大的堇青石結晶製成的圓盾。其\n硬度能夠保護裝備者，免受物理與魔\n法層面的各種苦境。","0","0","117","0","0","12","0","0"
"43","0","0","0","1","0","0","0","18","106431","34000","106431","0","0","0","0","0","24","0","1200","6","薄荷巧克力冰鞋","使用甜點國度傳說中永不消融的冰\n為素材打造的高跟鞋。由藍綠色構成的\n獨特色調能將見者迷惑，\n據說連神都抵擋不了它的魅力。","0","0","123","0","0","11","0","0"
"46","0","0","0","1","0","0","0","12","106461","34000","106461","43","0","0","0","0","0","0","880","6","月水晶高跟鞋","傳說妖精為女神量身打造的鞋子，以\n長年接受月光照耀直至自體發光的水\n晶為素材，讓人像是能與光共舞般躲\n避災厄。","0","125","117","0","0","8","0","0"
"46","0","0","0","1","0","0","0","13","106462","36000","106462","50","0","0","0","0","0","0","880","6","櫻吹雪軍靴","跨越了長久時間仍不枯萎的櫻花木\n所製成的涼鞋。藉由將大地與裝備者\n以魔法連結在一起，使其生命力\n獲得飛躍性地提升。","0","175","129","0","0","9","0","0"
"49","0","0","0","1","0","0","0","19","106491","36000","106491","0","0","0","0","0","31","0","880","6","不散櫻寬緣帽","使用據說會在四季如春的妖精鄉中\n綻放的不凋之櫻花花瓣所編織成的\n寬緣帽，將賦予裝備者妖精王的\n庇佑，使出快到看不見的一擊。","0","0","129","0","0","11","0","0"
"52","0","0","0","1","0","0","0","3","106521","34000","106521","122","0","0","0","0","0","0","985","6","水果塔貝雷帽","以甜點國度祭祀時使用的\n魔法塔派製成的帽子。剛出爐的甜點香氣\n飄散四周，能夠提升創造力與\n大幅度增強魔力。","12","0","123","0","0","4","0","0"
"55","0","0","0","1","0","0","0","0","106551","34000","106551","0","40","0","0","0","124","0","600","6","神紅戒紅寶石玫瑰","使用掌管熱情的紅寶石玫瑰來裝飾的\n戒指。寄宿著戰神的力量，能夠賜予\n配戴者橫掃千萬敵軍的絕對力量，以\n及連邪神的恐懼也能揮散的勇氣。","0","95","114","0","0","0","0","0"
"55","0","0","0","1","0","0","0","0","106552","34000","106552","0","41","0","0","0","137","0","600","6","爆米花項鍊","甜點國度王室家傳的爆米花首飾，如\n寶石一般綻放著光芒。一顆顆爆米花\n散發的香氣會引發穿戴者的食慾與鬥\n爭本能。","0","100","120","0","0","0","0","0"
"55","0","0","0","1","0","0","0","0","106553","36000","106553","0","44","0","0","0","150","0","600","6","獄天耳飾","封有足以使萬物枯死的太陽之耳飾。\n只要以渴望勝利直至永遠作為代價，\n它便會賦予裝備者毀滅一切的力量。","0","90","126","0","0","0","0","0"
"58","0","0","0","1","0","0","0","15","106581","34000","106581","0","0","0","0","0","0","0","600","6","常青之綠戒","象徵著古老神樹庭園中綠葉的戒指。\n如常青的綠葉般閃耀的綠寶石光芒，\n能夠為配戴者在無窮旅途中賜予幸運\n與強健的加護。","0","0","114","0","95","15","0","0"
"58","0","0","0","1","0","0","0","16","106582","34000","106582","0","0","0","0","0","0","0","600","6","馬卡龍墜飾","裝飾著馬卡龍的吉拿棒首飾，其作法\n就連在甜點國度都已失傳。彷彿會包\n裹住穿戴者一般，能防護任何衝擊。","0","35","120","0","0","17","0","0"
"58","0","0","0","1","0","0","0","17","106583","36000","106583","0","0","0","0","0","0","0","600","6","旋風耳飾","封入了旋轉不停的飛舞旋風的耳飾。\n會持續在裝備者周圍張開風之防壁，\n劍和魔法都無法靠近其身。","0","110","126","0","0","17","0","0"
"61","0","0","0","1","0","0","0","0","106611","34000","106611","132","0","0","0","0","0","0","600","6","白聖石鑽石之星","作為與光之精靈簽訂盟約的證明而被\n賜予的鑽石戒指。據說其無盡的光芒\n是源自於其永無止盡的魔力，蘊含著\n能夠創造全新星球的力量。","24","0","114","0","0","0","0","0"
"61","0","0","0","1","0","0","0","0","106612","34000","106612","134","0","0","0","0","0","0","600","6","甜甜圈頸環","甜點國度傳說中的師傅製作的甜甜圈\n首飾。據說香甜的氣味能提高穿戴者\n的集中力，飛躍性地增強魔法的威力。","35","0","120","0","0","0","0","0"
"61","0","0","0","1","0","0","0","0","106613","36000","106613","140","0","0","0","0","0","0","600","6","惠雨耳飾","封入了滋潤萬物的柔和細雨之耳飾。\n那柔和降下的雨，將持續療癒\n在戰鬥中受傷的裝備者。","36","0","126","0","100","0","0","0"
"1","0","0","0","1","0","0","0","0","107011","38000","107011","0","18","0","0","0","268","0","880","7","櫻花大劍","以蘊含春意的特殊礦石鍛造而成的\n大劍。櫻花圖案會活化裝備者的\n生命力，賦予斬斷萬物的力量。","0","40","130","0","0","0","0","0"
"1","0","0","0","1","0","0","0","0","107012","38000","107012","0","16","0","0","0","281","0","1000","7","裸海蝶之刃","以被稱作冰海天使的裸海蝶為概念製作成刀鐔的大劍。\n在冰冷的大海中飛舞的翅膀的加護\n賦予佩戴者能夠承受嚴酷環境的\n生命力。","0","85","136","0","0","0","0","0"
"1","0","0","0","1","0","0","0","0","107013","38000","107013","0","14","0","0","0","286","0","600","7","狂暴狼牙劍","在古代戰場上堪稱百戰百勝的戰士\n所配戴的長劍。為了突破混戰重圍，相較起\n鋒利度，著重特化打擊力的\n暴虐剛劍，將擊飛眼前所有的敵人。","0","170","142","0","0","0","0","0"
"4","0","0","0","1","0","0","0","0","107041","38000","107041","0","42","0","0","0","260","0","1180","7","宵刀影櫻","以據說被獻給暗夜精靈的特殊櫻花\n的花瓣為裝飾的刀。\n其刀身會吸收光芒，隱藏斬擊的\n軌跡，為敵人帶來必殺的一擊。","0","0","130","0","0","0","0","0"
"4","0","0","0","1","0","0","0","0","107042","38000","107042","0","31","0","0","0","258","0","600","7","虎鯨之劍","以被稱作海上流氓的虎鯨的\n鋒利背鰭為概念製作成的太刀。\n其刀法猶如遨遊海面的虎鯨\n大殺四方斬敵無數。","0","0","136","0","0","5","0","0"
"4","0","0","0","1","0","0","0","0","107043","38000","107043","0","31","0","0","0","297","0","1120","7","鎖鏈狂怒之劍","在古代戰場上人盡皆知的狂劍士\n所揮舞的刀。隨同刀身\n橫掃四方的鎖鍊，使斬擊所帶來的痛覺\n倍增，讓敵人飽嚐痛苦。","0","0","142","0","0","0","0","0"
"7","0","0","0","1","0","0","0","0","107071","38000","107071","0","40","0","0","0","254","0","1160","7","櫻花匕首","以祕法將虛幻飄散前的櫻花花瓣\n封於刀身，十分銳利的匕首。\n其刀刃極薄，能劈開所有縫隙。","0","65","130","0","0","0","0","0"
"7","0","0","0","1","0","0","0","0","107072","38000","107072","0","41","0","0","0","278","0","600","7","鯊牙匕首","以嗜血成性的海洋獵人\n鯊魚利牙為概念製作成的短劍。\n一旦插進就絕對不會脫離的刀刃\n會緊緊地抓住獵物。","0","0","136","0","0","0","0","0"
"7","0","0","0","1","0","0","0","0","107073","38000","107073","0","35","0","0","0","295","0","600","7","雷鳴龐克匕首","在古代戰場上有極速之譽的戰士\n所擅用的短劍。刀刃所釋放出的雷擊，\n大幅強化了鋒利度，具有\n足以一擊斬斷敵人的威力。","0","0","142","0","0","0","0","0"
"10","0","0","0","1","0","0","0","0","107101","38000","107101","0","0","0","0","0","248","0","880","7","櫻花手甲","稀世名匠以一刀雕的方式將樹齡\n超過千年的老櫻花樹製成此手甲。\n充滿謐靜的老樹的生命力\n會釋放出必殺的一擊。","0","120","130","0","0","4","0","0"
"10","0","0","0","1","0","0","0","6","107102","38000","107102","0","0","0","0","0","239","0","880","7","海龜拳套","以遨遊海中的海龜的龜殼為概念製作成的手甲。\n擁有綠寶石般的澄澈光輝，\n並以壓倒性的硬度\n粉碎任何對象。","0","0","136","0","0","6","0","0"
