350c2736ffd8ff2be936dd9a83336a11b966f198ff44a08272bdd5e65a999602,2c2a6744a5b2421f0b0f2369320b6ce4d9ef0a65d68695fea7d24ba141eea90c,f0c94135a20f189b98990741fce85056e0049410f45ae3b20da12445a838b6f0,754234af306326a46f376b4e05cad0e62b1b1fa2d5f4a4c3e24f5e5abd836053,c6f304f9098abc4b223d35127cd7b5f155d8622ec2877cc90877cbca628d997f,ea052cb414c4010a9c1b454c5e40201f50adad384f47c8365f7cadc02f5a8d87,634db7cced186011310f63e87a5f09e5a5e60b3c23cc1a9c34fccb64b0d228a5,ba5e5398feeb3a81175b35dc924d94d297de8a331fc1bb309ef892791096b8fb,1e8a477c1dc52c04e7549c0be34a8af1b55c07989d14e9b41f3d3821d6ef7b69,f6e42491ffd45fddb15491b5e8f6f6f99b782f35c736bfe874f105fb977246b0,3503863126a6fbed898c6b87e96011e5d4a55272f6c916ab7af8b7809e7fa8d7
"30032","travel_topdrama_r_3001_1_01_B","","","3","","0.5","1000001","1300320019","0",""
"30032","travel_topdrama_r_3001_1_01_B","","","3","","0.5","12","1300320020","0",""
"30032","","","","91","","","0","1300320021","",""
"30032","0","","","32","","","300308","1300320022","",""
"30032","travel_topdrama_r_3001_1_02_A","","","3","","0","1000002","1300320023","0",""
"30032","travel_topdrama_r_3001_1_02_A","","","3","","0","11","1300320024","0",""
"30032","travel_topdrama_r_3001_1_02_B","","","3","","0.2","1000001","1300320025","0",""
"30032","travel_topdrama_r_3001_1_02_B","","","3","","0.2","12","1300320026","0",""
"30032","0","","","93","","","1","1300320027","",""
"30032","0","","","32","","","300300","1300320028","",""
"30032","","","","91","","","0","1300320029","",""
"30032","300305","","0.5","31","-43.7","1","300305","1300320030","-30.3",""
"30032","300314","","0.5","31","86","1","300314","1300320031","27",""
"30032","300313","","1","31","-100","1","300313","1300320032","260",""
"30032","se_travel_top_fishing_question","","","23","","","se_travel_top","1300320033","0",""
"30032","se_travel_top_fishing_pull","","","23","","","se_travel_top","1300320034","0",""
"30032","0","","","93","","","0.01","1300320035","",""
"30032","0","","","32","","","300301","1300320036","",""
"30032","travel_topdrama_r_3001_3_01_A","","","3","","0","1000002","1300320037","0",""
"30032","travel_topdrama_r_3001_3_01_A","","","3","","0","11","1300320038","0",""
"30032","travel_topdrama_r_3001_3_01_B","","","3","","0.2","1000001","1300320039","0",""
"30032","travel_topdrama_r_3001_3_01_B","","","3","","0.2","12","1300320040","0",""
"30032","","","","91","","","0","1300320041","",""
"30032","travel_topdrama_r_3001_3_02_A","","","3","","0","1000002","1300320042","0",""
"30032","travel_topdrama_r_3001_3_02_A","","","3","","0","11","1300320043","0",""
"30032","travel_topdrama_r_3001_3_02_B","","","3","","0","1000001","1300320044","0",""
"30032","travel_topdrama_r_3001_3_02_B","","","3","","0","12","1300320045","0",""
"30032","","","","91","","","0","1300320046","",""
"30032","0","","","32","","","300313","1300320047","",""
"30032","300315","","1","31","0","1","300315","1300320048","100",""
"30032","300312","","2","31","-153","1","300312","1300320049","318",""
"30032","300302","","0.6","31","75","1","300302","1300320050","-61",""
"30032","300317","","0.7","31","-88","1","300317","1300320051","214",""
"30032","30","","","122","","","30","1300320052","1",""
"30032","se_travel_top_fishing_appear_nepterion","","","23","","","se_travel_top","1300320053","0",""
"30032","travel_topdrama_r_3001_3_03","","","3","","0","15","1300320054","0",""
"30032","travel_topdrama_r_3001_3_03_A","","","3","","0","1000002","1300320055","0",""
"30032","travel_topdrama_r_3001_3_03_A","","","3","","0","11","1300320056","0",""
"30032","travel_topdrama_r_3001_3_03_B","","","3","","0","1000001","1300320057","0",""
"30032","travel_topdrama_r_3001_3_03_B","","","3","","0","12","1300320058","0",""
"30032","0","","","93","","","2.3","1300320059","",""
"30032","","","","111","","","","1300320060","",""
"30032","","","","91","","","0","1300320061","",""
"30041","1000001","travel_topdrama_b_3000_empty","-70","1","0","0.5","2","1300410001","53","0"
"30041","300411","scare_loop","-70","5","0","0.35","11","1300410002","51","0"
"30041","300412","empty","-70","5","-270","0.425","12","1300410003","52","1"
"30041","0","rare","-94","5","-3","1","0","1300410004","110","0"
"30041","0","","","91","","","0","1300410005","",""
"30041","empty","","","3","","0.2","300412","1300410006","1",""
"30041","0","","","91","","","0","1300410007","",""
"30041","","","","101","","","1300410005","1300410008","",""
"30041","idle_fadeIN","","1","3","idle","0.2","300412","1300410009","1","0.2"
"30041","none","","","3","","","0","1300410010","0",""
"30041","","","","91","","","0","1300410011","",""
"30042","se_travel_top_noble_creature","","","23","","","se_travel_top","1300420001","0",""
"30042","-920","","0","2","0","","1000001","1300420002","-70",""
"30042","attack","","1","3","idle","0.2","300412","1300420003","0","0.1"
"30042","0","","","93","","","0.66","1300420004","",""
"30042","se_travel_top_noble_creature_axe","","","23","","","se_travel_top","1300420005","0",""
"30042","0","","","93","","","0.09","1300420006","",""
"30042","backward","","1","3","scare_loop","0","300411","1300420007","0","0.2"
"30042","100","","2","2","0.3","","300411","1300420008","-70",""
"30042","0","","","93","","","1","1300420009","",""
"30042","walk","","","3","","0.2","300412","1300420010","1",""
"30042","-100","","0","2","2","","300412","1300420011","-70",""
"30042","","","","91","","","1300420008","1300420012","",""
"30042","300401","","0.5","31","70","1","300401","1300420013","100",""
"30042","0","","","93","","","0.1","1300420014","",""
"30042","se_travel_top_noble_emote_sweat","","","23","","","se_travel_top","1300420015","0",""
"30042","0","","","93","","","0.4","1300420016","",""
"30042","<weapon>_run","","0","3","","0.2","1000001","1300420017","1",""
"30042","-300","","0","2","1.75","","1000001","1300420018","-70",""
"30042","300400","","0.5","31","-70","1","300400","1300420019","-920",""
"30042","-300","","0","33","1.75","","300400","1300420020","-70",""
"30042","12","","","122","","","0","1300420021","0.15",""
"30042","0","","","93","","","0.65","1300420022","",""
"30042","se_travel_top_noble_foot","","","23","","","se_travel_top","1300420023","0",""
"30042","0","","","93","","","0.15","1300420024","",""
"30042","12","","","122","","","0","1300420025","0.15",""
"30042","0","","","93","","","0.2","1300420026","",""
"30042","4","0","0","12","0","10","1000001","1300420027","0.5","110"
"30042","0","","","93","","","0.25","1300420028","",""
"30042","se_travel_top_noble_emote_notice","","","23","","","se_travel_top","1300420029","0",""
"30042","","","","91","","","1300420011","1300420030","",""
"30042","idle","","1","3","","0.1","300412","1300420031","1",""
"30042","12","","","122","","","0","1300420032","0",""
"30042","","","","91","","","1300420018","1300420033","",""
"30042","<weapon>_idle","","0","3","","0","1000001","1300420034","1",""
"30042","0","","","32","","","300400","1300420035","",""
"30042","0","","","4","","","300412","1300420036","",""
"30042","","","","93","","","0.5","1300420037","",""
"30042","<weapon>_attack_skipQuest","","1","3","<weapon>_idle","0","1000001","1300420038","0","0"
"30042","0","","","93","","","0.25","1300420039","",""
"30042","300402","","0.75","31","-20","1","300402","1300420040","-100",""
"30042","die","","","3","","0","300412","1300420041","0",""
"30042","se_travel_top_noble_attack","","","23","","","se_travel_top","1300420042","0",""
"30042","0","","","93","","","0.6","1300420043","",""
"30042","se_travel_top_noble_creature_fadeout","","","23","","","se_travel_top","1300420044","0",""
"30042","0","","","93","","","0.5","1300420045","",""
"30042","12","","","122","","","0","1300420046","0.15",""
"30042","","","","91","","","1300420041","1300420047","",""
"30042","1","","0","6","1","0.5","300412","1300420048","1",""
"30042","walk_idle","","1","3","idle","0.2","300411","1300420049","0","0.1"
"30042","0","","","32","","","300401","1300420050","",""
"30042","0","","0","2","1","","300411","1300420051","-70",""
"30042","0","","","91","","","0","1300420052","",""
"30042","300403","","0.3","31","-13","1","300403","1300420053","-160",""
"30042","se_travel_top_noble_appear_goldenbox","","","23","","","se_travel_top","1300420054","0",""
"30042","0","","","93","","","0.33","1300420055","",""
"30042","<weapon>_joy_short","","","3","","0","1000001","1300420056","0",""
"30042","0","","","93","","","0.13","1300420057","",""
"30042","se_travel_top_noble_drop_goldenbox","","","23","","","se_travel_top","1300420058","0",""
"30042","","","","91","","","1300420056","1300420059","",""
"30042","","","","111","","","","1300420060","",""
"30042","","","","91","","","0","1300420061","",""
"30051","1000001","travel_topdrama_r_3000_empty","-35","1","0","0.73","1","1300510001","55","0"
"30051","1","","0","6","1","0","1000001","1300510002","1","0"
"30051","300514","empty","-35","5","0","0.73","14","1300510003","56","0"
"30051","1","","0","6","1","0","300514","1300510004","1","0"
"30051","300513","idle","-70","5","-30","0.425","13","1300510005","51","0"
"30051","300515","travel_topdrama_r_3005_idle","-65","5","75","1","15","1300510006","50","0"
"30051","0","normal","-78","5","16","1","0","1300510007","110","0"
"30051","idle","","","3","","0.2","300513","1300510008","1",""
"30051","0","","","91","","","0","1300510009","",""
"30051","travel_topdrama_r_3005_idle","","","3","","0.2","300515","1300510010","0",""
"30051","0","","","91","","","0","1300510011","",""
"30051","","","","101","","","1300510009","1300510012","",""
"30051","none","","","3","","","0","1300510013","0",""
"30051","","","","91","","","0","1300510014","",""
"30052","-605","","0","2","0","","1000001","1300520001","-95",""
"30052","1","","1","6","1","0","1000001","1300520002","1","0"
"30052","-605","","0","2","0","","300514","1300520003","-105",""
"30052","1","","1","6","1","0","300514","1300520004","1","0"
"30052","300502","","1","31","-60","1","300502","1300520005","370",""
"30052","","","","91","","","0","1300520006","",""
"30052","se_travel_top_disguise_foot1","","","23","","","se_travel_top","1300520007","0",""
"30052","travel_topdrama_r_3005_walk","","","3","","0","1000001","1300520008","1",""
"30052","-180","","0","2","3","","1000001","1300520009","-95",""
"30052","walk","","","3","","0.2","300514","1300520010","1",""
"30052","-180","","0","2","3","","300514","1300520011","-95",""
"30052","","","","91","","","1300520009","1300520012","",""
"30052","se_travel_top_disguise_notice","","","23","","","se_travel_top","1300520013","0",""
"30052","10","0","0","12","0","-20","300513","1300520014","0","120"
"30052","travel_topdrama_r_3005_suprise","","","3","","0","1000001","1300520015","0",""
"30052","suprise","","","3","","0.2","300514","1300520016","0",""
"30052","0","","","91","","","0","1300520017","",""
"30052","se_travel_top_disguise_foot2","","","23","","","se_travel_top","1300520018","0",""
"30052","se_travel_top_disguise_sweat","","","23","","","se_travel_top","1300520019","0",""
"30052","travel_topdrama_r_3005_run","","","3","","0","1000001","1300520020","1",""
"30052","230","","0","2","2","","1000001","1300520021","-95",""
"30052","run","","","3","","0.2","300514","1300520022","1",""
"30052","230","","0","2","2","","300514","1300520023","-105",""
"30052","300500","","0.5","31","-95","1","300500","1300520024","-180",""
"30052","230","","0","33","2","","300500","1300520025","-95",""
"30052","300501","","0.5","31","25","1","300501","1300520026","-230",""
"30052","180","","0","33","2","","300501","1300520027","25",""
"30052","0","","3","121","1","easeInOutCubic","-300","1300520028","1",""
"30052","0","","","93","","","0.5","1300520029","",""
"30052","1","","","4","","","300513","1300520030","",""
"30052","0","","","93","","","1","1300520031","",""
"30052","se_travel_top_disguise_question","","","23","","","se_travel_top","1300520032","0",""
"30052","question","","1","3","idle","0.2","300513","1300520033","0","0.1"
"30052","5","0","0","12","0","20","300513","1300520034","0","130"
"30052","0","","","93","","","0.5","1300520035","",""
"30052","0","","","32","","","300500","1300520036","",""
"30052","0","","","32","","","300501","1300520037","",""
"30052","se_travel_top_disguise_jump","","","23","","","se_travel_top","1300520038","0",""
"30052","travel_topdrama_r_3005_jump","","","3","","0","1000001","1300520039","0",""
"30052","jump","","","3","","0.2","300514","1300520040","0",""
"30052","7","0","0","12","0","0","1000001","1300520041","0.01","20"
"30052","0","","","93","","","1","1300520042","",""
"30052","","","","111","","","","1300520043","",""
"30052","","","","91","","","0","1300520044","",""
"30061","1000001","travel_topdrama_r_3000_empty","-35","1","0","0.73","1","1300610001","55","0"
"30061","1","","0","6","1","0","1000001","1300610002","1","0"
"30061","300614","empty","-35","5","0","0.73","14","1300610003","56","0"
"30061","1","","0","6","1","0","300614","1300610004","1","0"
"30061","300613","idle","-70","5","-30","0.425","13","1300610005","51","0"
"30061","300615","travel_topdrama_r_3005_idle","-65","5","75","1","15","1300610006","50","0"
"30061","0","normal","-78","5","16","1","0","1300610007","110","0"
"30061","idle","","","3","","0.2","300613","1300610008","1",""
"30061","0","","","91","","","0","1300610009","",""
"30061","travel_topdrama_r_3005_idle","","","3","","0.2","300615","1300610010","0",""
"30061","0","","","91","","","0","1300610011","",""
"30061","","","","101","","","1300610009","1300610012","",""
"30061","none","","","3","","","0","1300610013","0",""
"30061","","","","91","","","0","1300610014","",""
"30062","-605","","0","2","0","","1000001","1300620001","-95",""
"30062","1","","1","6","1","0","1000001","1300620002","1","0"
"30062","-605","","0","2","0","","300614","1300620003","-105",""
"30062","1","","1","6","1","0","300614","1300620004","1","0"
"30062","300503","","1","31","-60","1","300602","1300620005","370",""
"30062","","","","91","","","0","1300620006","",""
"30062","se_travel_top_disguise_foot1","","","23","","","se_travel_top","1300620007","0",""
"30062","travel_topdrama_r_3005_walk","","","3","","0","1000001","1300620008","1",""
"30062","-180","","0","2","3","","1000001","1300620009","-95",""
"30062","walk","","","3","","0.2","300614","1300620010","1",""
"30062","-180","","0","2","3","","300614","1300620011","-95",""
"30062","","","","91","","","1300620009","1300620012","",""
"30062","se_travel_top_disguise_notice","","","23","","","se_travel_top","1300620013","0",""
"30062","10","0","0","12","0","-20","300613","1300620014","0","120"
"30062","travel_topdrama_r_3005_suprise","","","3","","0","1000001","1300620015","0",""
"30062","suprise","","","3","","0.2","300614","1300620016","0",""
"30062","0","","","91","","","0","1300620017","",""
"30062","se_travel_top_disguise_foot2","","","23","","","se_travel_top","1300620018","0",""
"30062","se_travel_top_disguise_sweat","","","23","","","se_travel_top","1300620019","0",""
"30062","travel_topdrama_r_3005_run","","","3","","0","1000001","1300620020","1",""
"30062","230","","0","2","2","","1000001","1300620021","-95",""
"30062","run","","","3","","0.2","300614","1300620022","1",""
"30062","230","","0","2","2","","300614","1300620023","-105",""
"30062","300600","","0.5","31","-95","1","300600","1300620024","-180",""
"30062","230","","0","33","2","","300600","1300620025","-95",""
"30062","300601","","0.5","31","25","1","300601","1300620026","-230",""
"30062","180","","0","33","2","","300601","1300620027","25",""
"30062","0","","3","121","1","easeInOutCubic","-300","1300620028","1",""
"30062","0","","","93","","","0.5","1300620029","",""
"30062","1","","","4","","","300613","1300620030","",""
"30062","0","","","93","","","1","1300620031","",""
"30062","se_travel_top_disguise_question","","","23","","","se_travel_top","1300620032","0",""
"30062","question","","1","3","idle","0.2","300613","1300620033","0","0.1"
"30062","5","0","0","12","0","20","300613","1300620034","0","130"
"30062","0","","","93","","","0.5","1300620035","",""
"30062","0","","","32","","","300600","1300620036","",""
"30062","0","","","32","","","300601","1300620037","",""
"30062","se_travel_top_disguise_jump","","","23","","","se_travel_top","1300620038","0",""
"30062","travel_topdrama_r_3005_jump","","","3","","0","1000001","1300620039","0",""
"30062","jump","","","3","","0.2","300614","1300620040","0",""
"30062","7","0","0","12","0","0","1000001","1300620041","0.01","20"
"30062","0","","","93","","","1","1300620042","",""
"30062","","","","111","","","","1300620043","",""
"30062","","","","91","","","0","1300620044","",""
