1ae16a096d26a69951280d49b07410b1cb840e7ea41962280bbbbf5fe216f4b5,d3da93e06985d7b7cc52651a096225086bc3a3b4ca18f22691706f8421de872c,a704f60d667188a67628db9139df63d4f69fb706945e92ed955cb1cb8b5ee758,e5bfd3a0560fc16e06c017da433752f0d4ed34998e0d0416e7d9eac6d1ed4c7d,0b47db3c986c28d3914d3e64c6a4cf29ad5a3c7f047ff6e4fcadedcd1e8f0a88,991a659db6dcf5043a1be4dd98ffda18b043c1c7aa24b779c9afb8e04acf79d6,bb43837950d30542dd441353b0144c169d66808adbd04186077ed5fac3b3bfb0,ab78ef52f49b6bb03ae3bb541eeccf6d6f74a16db77ab980286013c3a385c7fc
"11001193","99001193","1","2022/10/02 16:00:00","2001193","10","2030/01/01 23:59:59","討伐SPECIAL阿斯特賴亞牛肝菌！"
"11001194","99001194","1","2022/11/01 16:00:00","2001194","10","2030/01/01 23:59:59","討伐NORMAL海將海馬指揮官！"
"11001195","99001195","1","2022/11/01 16:00:00","2001195","10","2030/01/01 23:59:59","討伐HARD海將海馬指揮官！"
"11001196","99001196","1","2022/11/01 16:00:00","2001196","10","2030/01/01 23:59:59","討伐VERY HARD海將海馬指揮官！"
"11001197","99001197","1","2022/11/01 16:00:00","2001197","10","2030/01/01 23:59:59","討伐SPECIAL海將海馬指揮官！"
"11001198","99001198","1","2022/11/01 16:00:00","2001198","10","2030/01/01 23:59:59","絕不退讓的夏日遊戲"
"11001199","99001199","1","2022/11/01 16:00:00","2001199","10","2030/01/01 23:59:59","夏日遊戲的霸者"
"11001200","99001200","1","2022/12/01 16:00:00","2001200","10","2030/01/01 23:59:59","討伐NORMAL月光之門！"
"11001201","99001201","1","2022/12/01 16:00:00","2001201","10","2030/01/01 23:59:59","討伐HARD月光之門！"
"11001202","99001202","1","2022/12/01 16:00:00","2001202","10","2030/01/01 23:59:59","討伐VERY HARD月光之門！"
"11001203","99001203","1","2022/12/01 16:00:00","2001203","10","2030/01/01 23:59:59","討伐SPECIAL月光之門！"
"11001204","99001204","1","2022/12/01 16:00:00","2001204","10","2030/01/01 23:59:59","和小繆的回憶"
"11001205","99001205","1","2023/01/02 16:00:00","2001205","10","2030/01/01 23:59:59","討伐NORMAL哀執的植物羊！"
"11001206","99001206","1","2023/01/02 16:00:00","2001206","10","2030/01/01 23:59:59","討伐HARD哀執的植物羊！"
"11001207","99001207","1","2023/01/02 16:00:00","2001207","10","2030/01/01 23:59:59","討伐VERY HARD哀執的植物羊！"
"11001208","99001208","1","2023/01/02 16:00:00","2001208","10","2030/01/01 23:59:59","討伐SPECIAL哀執的植物羊！"
"11001209","99001209","1","2023/02/01 16:00:00","2001209","10","2030/01/01 23:59:59","討伐NORMAL瘋狂直播主‧輝美！"
"11001210","99001210","1","2023/02/01 16:00:00","2001210","10","2030/01/01 23:59:59","討伐HARD瘋狂直播主‧輝美！"
"11001211","99001211","1","2023/02/01 16:00:00","2001211","10","2030/01/01 23:59:59","討伐VERY HARD瘋狂直播主‧輝美！"
"11001212","99001212","1","2023/02/01 16:00:00","2001212","10","2030/01/01 23:59:59","討伐SPECIAL瘋狂直播主‧輝美！"
"11001213","99001213","1","2023/03/01 16:00:00","2001213","10","2030/01/01 23:59:59","討伐NORMAL黑曜魔像！"
"11001214","99001214","1","2023/03/01 16:00:00","2001214","10","2030/01/01 23:59:59","討伐HARD黑曜魔像！"
"11001215","99001215","1","2023/03/01 16:00:00","2001215","10","2030/01/01 23:59:59","討伐VERY HARD黑曜魔像！"
"11001216","99001216","1","2023/03/01 16:00:00","2001216","10","2030/01/01 23:59:59","討伐SPECIAL黑曜魔像！"
"11001217","99001217","1","2023/04/01 16:00:00","2001217","10","2030/01/01 23:59:59","討伐NORMAL不幸福的多倫多獸！"
"11001218","99001218","1","2023/04/01 16:00:00","2001218","10","2030/01/01 23:59:59","討伐HARD不幸福的多倫多獸！"
"11001219","99001219","1","2023/04/01 16:00:00","2001219","10","2030/01/01 23:59:59","討伐VERY HARD不幸福的多倫多獸！"
"11001220","99001220","1","2023/04/01 16:00:00","2001220","10","2030/01/01 23:59:59","討伐SPECIAL不幸福的多倫多獸！"
"11001221","99001221","1","2023/05/01 16:00:00","2001221","10","2030/01/01 23:59:59","討伐NORMAL汙穢的湯之神‧陽卵！"
"11001222","99001222","1","2023/05/01 16:00:00","2001222","10","2030/01/01 23:59:59","討伐HARD汙穢的湯之神‧陽卵！"
"11001223","99001223","1","2023/05/01 16:00:00","2001223","10","2030/01/01 23:59:59","討伐VERY HARD汙穢的湯之神‧陽卵！"
"11001224","99001224","1","2023/05/01 16:00:00","2001224","10","2030/01/01 23:59:59","討伐SPECIAL汙穢的湯之神‧陽卵！"
"11001225","99001225","1","2023/06/01 16:00:00","2001225","10","2030/01/01 23:59:59","討伐NORMAL樂園守護者！"
"11001226","99001226","1","2023/06/01 16:00:00","2001226","10","2030/01/01 23:59:59","討伐HARD樂園守護者！"
"11001227","99001227","1","2023/06/01 16:00:00","2001227","10","2030/01/01 23:59:59","討伐VERY HARD樂園守護者！"
"11001228","99001228","1","2023/06/01 16:00:00","2001228","10","2030/01/01 23:59:59","討伐SPECIAL樂園守護者！"
"11001229","99001229","1","2023/06/08 16:00:00","2001229","10","2030/01/01 23:59:59","討伐NORMAL象徵久遠庭園之人！"
"11001230","99001230","1","2023/06/08 16:00:00","2001230","10","2030/01/01 23:59:59","討伐HARD象徵久遠庭園之人！"
"11001231","99001231","1","2023/06/08 16:00:00","2001231","10","2030/01/01 23:59:59","討伐VERY HARD象徵久遠庭園之人！"
"11001232","99001232","1","2023/06/08 16:00:00","2001232","10","2030/01/01 23:59:59","討伐SPECIAL象徵久遠庭園之人！"
"11001233","99001233","1","2023/07/02 16:00:00","2001233","10","2030/01/01 23:59:59","討伐NORMAL祈福託災的招財貓！"
"11001234","99001234","1","2023/07/02 16:00:00","2001234","10","2030/01/01 23:59:59","討伐HARD祈福託災的招財貓！"
"11001235","99001235","1","2023/07/02 16:00:00","2001235","10","2030/01/01 23:59:59","討伐VERY HARD祈福託災的招財貓！"
"11001236","99001236","1","2023/07/02 16:00:00","2001236","10","2030/01/01 23:59:59","討伐SPECIAL祈福託災的招財貓！"
"11001237","99001237","1","2023/08/01 16:00:00","2001237","10","2030/01/01 23:59:59","討伐NORMAL大王猩猩！"
"11001238","99001238","1","2023/08/01 16:00:00","2001238","10","2030/01/01 23:59:59","討伐HARD大王猩猩！"
"11001239","99001239","1","2023/08/01 16:00:00","2001239","10","2030/01/01 23:59:59","討伐VERY HARD大王猩猩！"
"11001240","99001240","1","2023/08/01 16:00:00","2001240","10","2030/01/01 23:59:59","討伐SPECIAL大王猩猩！"
"11001241","99001241","1","2023/09/01 16:00:00","2001241","10","2030/01/01 23:59:59","討伐NORMAL智慧的鍊金術師‧莫夫！"
"11001242","99001242","1","2023/09/01 16:00:00","2001242","10","2030/01/01 23:59:59","討伐HARD智慧的鍊金術師‧莫夫！"
"11001243","99001243","1","2023/09/01 16:00:00","2001243","10","2030/01/01 23:59:59","討伐VERY HARD智慧的鍊金術師‧莫夫！"
"11001244","99001244","1","2023/09/01 16:00:00","2001244","10","2030/01/01 23:59:59","討伐SPECIAL智慧的鍊金術師‧莫夫！"
"11001245","99001245","1","2023/10/01 16:00:00","2001245","10","2030/01/01 23:59:59","討伐NORMAL變貌的從者‧布拉德！"
"11001246","99001246","1","2023/10/01 16:00:00","2001246","10","2030/01/01 23:59:59","討伐HARD變貌的從者‧布拉德！"
"11001247","99001247","1","2023/10/01 16:00:00","2001247","10","2030/01/01 23:59:59","討伐VERY HARD變貌的從者‧布拉德！"
"11001248","99001248","1","2023/10/01 16:00:00","2001248","10","2030/01/01 23:59:59","討伐SPECIAL變貌的從者‧布拉德！"
"11001249","99001249","1","2023/10/01 16:00:00","2001249","10","2030/01/01 23:59:59","通曉天地萬物之美"
"11001250","99001250","1","2023/11/01 16:00:00","2001250","10","2030/01/01 23:59:59","討伐NORMAL復活的白色島鯨！"
"11001251","99001251","1","2023/11/01 16:00:00","2001251","10","2030/01/01 23:59:59","討伐HARD復活的白色島鯨！"
"11001252","99001252","1","2023/11/01 16:00:00","2001252","10","2030/01/01 23:59:59","討伐VERY HARD復活的白色島鯨！"
"11001253","99001253","1","2023/11/01 16:00:00","2001253","10","2030/01/01 23:59:59","討伐SPECIAL復活的白色島鯨！"
"11001254","99001254","1","2023/12/01 16:00:00","2001254","10","2030/01/01 23:59:59","討伐NORMAL怨恨亡靈！"
"11001255","99001255","1","2023/12/01 16:00:00","2001255","10","2030/01/01 23:59:59","討伐HARD怨恨亡靈！"
"11001256","99001256","1","2023/12/01 16:00:00","2001256","10","2030/01/01 23:59:59","討伐VERY HARD怨恨亡靈！"
"11001257","99001257","1","2023/12/01 16:00:00","2001257","10","2030/01/01 23:59:59","討伐SPECIAL怨恨亡靈！"
"11001258","99001258","1","2024/01/01 16:00:00","2001258","10","2030/01/01 23:59:59","討伐NORMAL被解放的暴魔‧阿爾杰什！"
"11001259","99001259","1","2024/01/01 16:00:00","2001259","10","2030/01/01 23:59:59","討伐HARD被解放的暴魔‧阿爾杰什！"
"11001260","99001260","1","2024/01/01 16:00:00","2001260","10","2030/01/01 23:59:59","討伐VERY HARD被解放的暴魔‧阿爾杰什！"
"11001261","99001261","1","2024/01/01 16:00:00","2001261","10","2030/01/01 23:59:59","討伐SPECIAL被解放的暴魔‧阿爾杰什！"
"11001262","99001262","1","2024/01/01 16:00:00","2001262","10","2030/01/01 23:59:59","做得不錯嘛！"
"11001263","99001263","1","2024/01/01 16:00:00","2001263","10","2030/01/01 23:59:59","多教人家一點嘛秀才♪"
"11001264","99001264","1","2024/01/01 16:00:00","2001264","10","2030/01/01 23:59:59","初出茅廬的學生"
"11001265","99001265","1","2024/01/01 16:00:00","2001265","10","2030/01/01 23:59:59","半吊子的學生"
"11001266","99001266","1","2024/01/01 16:00:00","2001266","10","2030/01/01 23:59:59","覺醒的學徒"
"11001267","99001267","1","2024/02/01 16:00:00","2001267","10","2030/01/01 23:59:59","討伐NORMAL哈立德！"
"11001268","99001268","1","2024/02/01 16:00:00","2001268","10","2030/01/01 23:59:59","討伐HARD哈立德！"
"11001269","99001269","1","2024/02/01 16:00:00","2001269","10","2030/01/01 23:59:59","討伐VERY HARD哈立德！"
"11001270","99001270","1","2024/02/01 16:00:00","2001270","10","2030/01/01 23:59:59","討伐SPECIAL哈立德！"
"11001271","99001271","1","2024/02/01 16:00:00","2001271","10","2030/01/01 23:59:59","快樂的婚姻生活"
"11001272","99001272","1","2024/03/01 16:00:00","2001272","10","2030/01/01 23:59:59","討伐NORMAL美空！"
"11001273","99001273","1","2024/03/01 16:00:00","2001273","10","2030/01/01 23:59:59","討伐HARD美空！"
"11001274","99001274","1","2024/03/01 16:00:00","2001274","10","2030/01/01 23:59:59","討伐VERY HARD美空！"
"11001275","99001275","1","2024/03/01 16:00:00","2001275","10","2030/01/01 23:59:59","討伐SPECIAL美空！"
"11001276","99001276","1","2024/03/01 16:00:00","2001276","10","2030/01/01 23:59:59","以偉大的冒險者為目標"
"11001277","99001277","1","2024/04/01 16:00:00","2001277","10","2030/01/01 23:59:59","討伐NORMAL巴西利斯克‧阿洛斯！"
"11001278","99001278","1","2024/04/01 16:00:00","2001278","10","2030/01/01 23:59:59","討伐HARD巴西利斯克‧阿洛斯！"
"11001279","99001279","1","2024/04/01 16:00:00","2001279","10","2030/01/01 23:59:59","討伐VERY HARD巴西利斯克‧阿洛斯！"
"11001280","99001280","1","2024/04/01 16:00:00","2001280","10","2030/01/01 23:59:59","討伐SPECIAL巴西利斯克‧阿洛斯！"
"11001281","99001281","1","2024/05/01 16:00:00","2001281","10","2030/01/01 23:59:59","討伐NORMAL夢中隕石！"
"11001282","99001282","1","2024/05/01 16:00:00","2001282","10","2030/01/01 23:59:59","討伐HARD夢中隕石！"
"11001283","99001283","1","2024/05/01 16:00:00","2001283","10","2030/01/01 23:59:59","討伐VERY HARD夢中隕石！"
"11001284","99001284","1","2024/05/01 16:00:00","2001284","10","2030/01/01 23:59:59","討伐SPECIAL夢中隕石！"
"11001285","99001285","1","2024/05/01 16:00:00","2001285","10","2030/01/01 23:59:59","祝願有個幸福洋溢的一年"
"11001286","99001286","1","2024/06/01 16:00:00","2001286","10","2030/01/01 23:59:59","討伐NORMAL紅霧精靈！"
"11001287","99001287","1","2024/06/01 16:00:00","2001287","10","2030/01/01 23:59:59","討伐HARD紅霧精靈！"
"11001288","99001288","1","2024/06/01 16:00:00","2001288","10","2030/01/01 23:59:59","討伐VERY HARD紅霧精靈！"
"11001289","99001289","1","2024/06/01 16:00:00","2001289","10","2030/01/01 23:59:59","討伐SPECIAL紅霧精靈！"
"11001290","99001290","1","2024/06/08 16:00:00","2001290","10","2030/01/01 23:59:59","討伐NORMAL顯現的苦衷 埃拉＆志那都！"
"11001291","99001291","1","2024/06/08 16:00:00","2001291","10","2030/01/01 23:59:59","討伐HARD顯現的苦衷 埃拉＆志那都！"
"11001292","99001292","1","2024/06/08 16:00:00","2001292","10","2030/01/01 23:59:59","討伐VERY HARD顯現的苦衷 埃拉＆志那都！"
"11001293","99001293","1","2024/06/08 16:00:00","2001293","10","2030/01/01 23:59:59","討伐SPECIAL顯現的苦衷 埃拉＆志那都！"
"11001294","99001294","1","2024/07/01 16:00:00","2001294","10","2030/01/01 23:59:59","討伐NORMAL地獄的聖女富美惠！"
"11001295","99001295","1","2024/07/01 16:00:00","2001295","10","2030/01/01 23:59:59","討伐HARD地獄的聖女富美惠！"
"11001296","99001296","1","2024/07/01 16:00:00","2001296","10","2030/01/01 23:59:59","討伐VERY HARD地獄的聖女富美惠！"
"11001297","99001297","1","2024/07/01 16:00:00","2001297","10","2030/01/01 23:59:59","討伐SPECIAL地獄的聖女富美惠！"
"11001298","99001298","1","2024/08/01 16:00:00","2001298","10","2030/01/01 23:59:59","討伐NORMAL剛雷獸‧雷葛宏！"
"11001299","99001299","1","2024/08/01 16:00:00","2001299","10","2030/01/01 23:59:59","討伐HARD剛雷獸‧雷葛宏！"
"11001300","99001300","1","2024/08/01 16:00:00","2001300","10","2030/01/01 23:59:59","討伐VERY HARD剛雷獸‧雷葛宏！"
"11001301","99001301","1","2024/08/01 16:00:00","2001301","10","2030/01/01 23:59:59","討伐SPECIAL剛雷獸‧雷葛宏！"
"11001302","99001302","1","2024/08/01 16:00:00","2001302","10","2030/01/01 23:59:59","惠理子班的最終兵器"
"11001303","99001303","1","2024/08/01 16:00:00","2001303","10","2030/01/01 23:59:59","真琴班的隱藏王牌"
"11001304","99001304","1","2024/08/01 16:00:00","2001304","10","2030/01/01 23:59:59","首席畢業徽章"
"11001305","99001305","1","2024/09/01 16:00:00","2001305","10","2030/01/01 23:59:59","討伐NORMAL 魔物植物‧莫培爾培！"
"11001306","99001306","1","2024/09/01 16:00:00","2001306","10","2030/01/01 23:59:59","討伐HARD 魔物植物‧莫培爾培！"
"11001307","99001307","1","2024/09/01 16:00:00","2001307","10","2030/01/01 23:59:59","討伐VERY HARD 魔物植物‧莫培爾培！"
"11001308","99001308","1","2024/09/01 16:00:00","2001308","10","2030/01/01 23:59:59","討伐SPECIAL 魔物植物‧莫培爾培！"
"11001309","99001309","1","2024/10/01 16:00:00","2001309","10","2030/01/01 23:59:59","討伐NORMAL捲土重來‧吉諾！"
"11001310","99001310","1","2024/10/01 16:00:00","2001310","10","2030/01/01 23:59:59","討伐HARD捲土重來‧吉諾！"
"11001311","99001311","1","2024/10/01 16:00:00","2001311","10","2030/01/01 23:59:59","討伐VERY HARD捲土重來‧吉諾！"
"11001312","99001312","1","2024/10/01 16:00:00","2001312","10","2030/01/01 23:59:59","討伐SPECIAL捲土重來‧吉諾！"
"11001313","99001313","1","2024/10/01 16:00:00","2001313","10","2030/01/01 23:59:59","大夢樂年票"
"11001314","99001314","1","2024/11/01 16:00:00","2001314","10","2030/01/01 23:59:59","討伐NORMAL盛夏的發狂史萊姆！"
"11001315","99001315","1","2024/11/01 16:00:00","2001315","10","2030/01/01 23:59:59","討伐HARD盛夏的發狂史萊姆！"
"11001316","99001316","1","2024/11/01 16:00:00","2001316","10","2030/01/01 23:59:59","討伐VERY HARD盛夏的發狂史萊姆！"
"11001317","99001317","1","2024/11/01 16:00:00","2001317","10","2030/01/01 23:59:59","討伐SPECIAL盛夏的發狂史萊姆！"
"11001318","99001318","1","2024/11/01 16:00:00","2001318","10","2030/01/01 23:59:59","挺好的嘛？"
"11001319","99001319","1","2024/12/01 16:00:00","2001319","10","2030/01/01 23:59:59","討伐NORMAL混沌生成系統！"
"11001320","99001320","1","2024/12/01 16:00:00","2001320","10","2030/01/01 23:59:59","討伐HARD混沌生成系統！"
"11001321","99001321","1","2024/12/01 16:00:00","2001321","10","2030/01/01 23:59:59","討伐VERY HARD混沌生成系統！"
"11001322","99001322","1","2024/12/01 16:00:00","2001322","10","2030/01/01 23:59:59","討伐SPECIAL混沌生成系統！"
"11001323","99001323","1","2024/12/01 16:00:00","2001323","10","2030/01/01 23:59:59","好的，這夏辛苦你了"
"11001324","99001324","1","2025/01/01 16:00:00","2001324","10","2030/01/01 23:59:59","討伐NORMAL吞食記憶‧白島鯨！"
"11001325","99001325","1","2025/01/01 16:00:00","2001325","10","2030/01/01 23:59:59","討伐HARD吞食記憶‧白島鯨！"
"11001326","99001326","1","2025/01/01 16:00:00","2001326","10","2030/01/01 23:59:59","討伐VERY HARD吞食記憶‧白島鯨！"
"11001327","99001327","1","2025/01/01 16:00:00","2001327","10","2030/01/01 23:59:59","討伐SPECIAL吞食記憶‧白島鯨！"
"11001328","99001328","1","2025/01/01 16:00:00","2001328","10","2030/01/01 23:59:59","做得非～常好！"
"11001329","99001329","1","2025/02/01 16:00:00","2001329","10","2030/01/01 23:59:59","討伐NORMAL惡毒巨蛇！"
"11001330","99001330","1","2025/02/01 16:00:00","2001330","10","2030/01/01 23:59:59","討伐HARD惡毒巨蛇！"
"11001331","99001331","1","2025/02/01 16:00:00","2001331","10","2030/01/01 23:59:59","討伐VERY HARD惡毒巨蛇！"
"11001332","99001332","1","2025/02/01 16:00:00","2001332","10","2030/01/01 23:59:59","討伐SPECIAL惡毒巨蛇！"
"11001333","99001333","1","2025/03/01 16:00:00","2001333","10","2030/01/01 23:59:59","討伐NORMAL超級‧衝刺喬！"
"11001334","99001334","1","2025/03/01 16:00:00","2001334","10","2030/01/01 23:59:59","討伐HARD超級‧衝刺喬！"
"11001335","99001335","1","2025/03/01 16:00:00","2001335","10","2030/01/01 23:59:59","討伐VERY HARD超級‧衝刺喬！"
"11001336","99001336","1","2025/03/01 16:00:00","2001336","10","2030/01/01 23:59:59","討伐SPECIAL超級‧衝刺喬！"
"11001337","99001337","1","2025/03/01 16:00:00","2001337","10","2030/01/01 23:59:59","最強的盜賊與車輛"
"11001338","99001338","1","2025/03/01 16:00:00","2001338","10","2030/01/01 23:59:59","愛諂媚的哥～哥♡"
"11001339","99001339","1","2025/03/01 16:00:00","2001339","10","2030/01/01 23:59:59","天下無雙"
"11001340","99001340","1","2025/04/01 16:00:00","2001340","10","2030/01/01 23:59:59","討伐NORMAL年幼鬼魂‧吐舌鬼！"
"11001341","99001341","1","2025/04/01 16:00:00","2001341","10","2030/01/01 23:59:59","討伐HARD年幼鬼魂‧吐舌鬼！"
"11001342","99001342","1","2025/04/01 16:00:00","2001342","10","2030/01/01 23:59:59","討伐VERY HARD年幼鬼魂‧吐舌鬼！"
"11001343","99001343","1","2025/04/01 16:00:00","2001343","10","2030/01/01 23:59:59","討SPECIAL年幼鬼魂‧吐舌鬼！"
"11001344","99001344","1","2025/05/01 16:00:00","2001344","10","2030/01/01 23:59:59","討伐NORMAL咒縛的大蛇‧梅杜希亞娜！"
"11001345","99001345","1","2025/05/01 16:00:00","2001345","10","2030/01/01 23:59:59","討伐HARD咒縛的大蛇‧梅杜希亞娜！"
"11001346","99001346","1","2025/05/01 16:00:00","2001346","10","2030/01/01 23:59:59","討伐VERY HARD咒縛的大蛇‧梅杜希亞娜！"
"11001347","99001347","1","2025/05/01 16:00:00","2001347","10","2030/01/01 23:59:59","討伐SPECIAL咒縛的大蛇‧梅杜希亞娜！"
"11001348","102011","1","2025/06/01 16:00:00","2001348","10","2030/01/01 23:59:59","始源冠裝"
"11001349","102012","1","2025/06/07 16:00:00","2001349","10","2030/01/01 23:59:59","潛入阿斯特朗"
"11001350","0","1","2025/06/07 16:00:00","2001350","10","2030/01/01 23:59:59","ASTRUM_Ver1.00"
"11001351","102021","1","2025/07/01 16:00:00","2001351","10","2030/01/01 23:59:59","Andante‧With‧You"
"11001352","102031","1","2025/08/01 16:00:00","2001352","10","2030/01/01 23:59:59","超鋼少女G克蘿茜"
"11001353","0","1","2025/08/01 16:00:00","2001353","10","2030/01/01 23:59:59","克蘿茜大解密"
"11001354","102041","1","2025/09/01 16:00:00","2001354","10","2030/01/01 23:59:59","集結！"
"11001355","102051","1","2025/10/01 16:00:00","2001355","10","2030/01/01 23:59:59","華隸大小姐與傲嬌粉紅"
"11001356","0","1","2025/10/01 16:00:00","2001356","10","2030/01/01 23:59:59","不氣餒學不乖"
"11001357","102061","1","2025/11/01 16:00:00","2001357","10","2030/01/01 23:59:59","前往水平線的彼端"
"11001358","102071","1","2025/12/01 16:00:00","2001358","10","2030/01/01 23:59:59","Anemos ＆ Qualia"
"11001359","0","1","2025/12/01 16:00:00","2001359","10","2030/01/01 23:59:59","將軍起駕！"
"11101001","56014001","0","2020/02/18 16:00:00","1503001","11","2030/04/01 14:59:59","能夠交到許多朋友嗎？"
"11101002","56014002","0","2020/02/18 16:00:00","1503002","11","2030/04/01 14:59:59","與朋友編織的物語"
"11101003","56014003","0","2020/02/18 16:00:00","1503003","11","2030/04/01 14:59:59","與朋友們愉快地圍著餐桌"
"11201001","56015001","0","2020/02/18 16:00:00","1504001","12","2030/04/01 14:59:59","成為戰友的第一步"
"11201002","56015002","0","2020/02/18 16:00:00","1504002","12","2030/04/01 14:59:59","與戰友的鍊戰"
"11201003","56015003","0","2020/02/18 16:00:00","1504003","12","2030/04/01 14:59:59","與戰友同在"
"11302001","51402001","0","2023/03/01 16:00:00","2302001","13","2030/01/01 23:59:59","新進冒險家"
"11302002","51402002","0","2023/03/01 16:00:00","2302002","13","2030/01/01 23:59:59","老手冒險家"
"11302003","51402003","0","2023/03/01 16:00:00","2302003","13","2030/01/01 23:59:59","大師冒險家"
"11401001","51501001","0","2023/07/07 16:00:00","2401001","14","2030/01/01 23:59:59","由異次元歸來之人"
"11401002","51502001","0","2023/07/07 16:00:00","2401002","14","2030/01/01 23:59:59","次元騎士"
"11601001","51601001","0","2024/02/06 16:00:00","2601001","15","2030/01/01 23:59:59","身經百戰的戰姬"
"11601002","51601002","0","2024/02/06 16:00:00","2601002","15","2030/01/01 23:59:59","英勇無比的風雲姬"
"11601003","51601003","0","2024/02/06 16:00:00","2601003","15","2030/01/01 23:59:59","天下無敵的無雙姬"
"11701001","51701001","0","2024/06/14 16:00:00","2701001","16","2030/01/01 23:59:59","披星萬象之主"
"11801001","51801001","0","2024/11/15 16:00:00","2801001","18","2030/01/01 23:59:59","深淵破壞者"
"110201999","56111999","0","2025/12/11 16:00:00","201993","2","2030/01/01 23:59:59","安涅默涅（夏日）"
"110202000","56112000","0","2025/12/11 16:00:00","201994","2","2030/01/01 23:59:59","與安涅默涅（夏日）的羈絆"
"110202001","56112001","0","2025/12/11 16:00:00","201995","2","2030/01/01 23:59:59","盛夏初開的花如此鮮豔"
"110202002","56112002","0","2025/12/16 16:00:00","201996","2","2030/01/01 23:59:59","妮諾（夏日）"
"110202003","56112003","0","2025/12/16 16:00:00","201997","2","2030/01/01 23:59:59","與妮諾（夏日）的羈絆"
"110202004","56112004","0","2025/12/16 16:00:00","201998","2","2030/01/01 23:59:59","心靜自然涼是也！"
