29de391532f05d745c0149b9d47ecaed08819d6037a2cdef6720af5cf07a11ca,c9452eeacd760ae1ddf83231021b78896debc8b917e5afe23a866ac4699a693a,ac30178de56a2ce2c44cdbd34113f847e85eecf8d05e00cc7b3b5345a677c3a7,a8c50112d95f46075e05d2aafa7c15b09494eea7a337527972c040213c9b69d5,e0931eb60ff08c66ddafa4954828a0556b80a1f2cb190ac76bb90f644e9ea755,55999cbcd3b5d5bc8dbe1b4afacde16154b905c5d06919d319b43ee9f2b87d28,8ac079fc54d87152cef65ce7d268a3b1805fddfe5df81d42b7290461390d3185,f119cbd8ca522ee186e4146659b66800915fe15903a485c992d78a6e9ad007ac,a00ade99ebfb162af32f1963e9d9d7399ba22b71480ba0a64cb218c1a2951b48,27c2e7a81d80c1c877e787db957dc7477f7b6698c80c2529e398ab22b495dae9,904bb87b41e1860bc1a2c5f41b082d705d2b483c0c0512aa7b5572f492338e19
"11","7","0","沒問題嗎？\n哈哈，你的身邊\n還是一樣這麼熱鬧呢。\n一點也不會無聊，看起來很不錯哦。","514","1","0","106831","0","514065","0.5"
"3","1","","nop_talk_bitter","514","","","106831","0.2","514066",""
"93","","","1","514","","","4","","514067",""
"3","0","0","nop_talk_arm_crossed_joy","514","nop_talk_arm_crossed_loop_joy","1","106831","0.2","514068",""
"91","","","","514","","","514065","","514069",""
"93","","","0","514","","","0.5","","514070",""
"1","105","1","102931","515","150","-270","1","1.95","515001","nop_idle_joy1"
"1","103","0","104211","515","-150","-255","1","1.95","515002","nop_idle_wish"
"1","104","0","105411","515","-300","-275","1","1.95","515003","nop_15_tsumugi_idle_arm_crossed"
"93","","","0","515","","","0.5","","515004",""
"21","0","","vo_drama_10082015_001","515","0","","vo_drama_10082015","","515005",""
"11","4","0","新年快樂！\n歡迎來到慈樂之音新年演唱會！\n……不對，我們才是\n被找來的那一方呢。對不起！","515","1","0","102931","0","515006","0.5"
"3","1","","nop_15_nozomi_talk_joy","515","","","102931","0.2","515007",""
"93","","","1","515","","","2.5","","515008",""
"3","0","0.2","nop_15_nozomi_start","515","nop_15_nozomi_start_loop","1","102931","0.2","515009",""
"93","","","1","515","","","3","","515010",""
"3","1","","nop_talk_bitter","515","","","102931","0.2","515011",""
"91","","","","515","","","515006","","515012",""
"93","","","1","515","","","0.2","","515013",""
"3","1","","nop_idle_bitter","515","","","102931","0.2","515014",""
"21","0","","vo_drama_10082015_002","515","0","","vo_drama_10082015","","515015",""
"11","4","0","望，妳真是的。\n真是抱歉，因為我們\n直到剛才都在排練……\n謝謝你今天邀請我們來玩。","515","1","0","104211","0","515016","0.5"
"3","1","","nop_talk_worry","515","","","104211","0.2","515017",""
"93","","","1","515","","","3","","515018",""
"3","1","","nop_talk_wish4","515","","","104211","0.2","515019",""
"93","","","1","515","","","5","","515020",""
"3","1","","nop_talk_joy3","515","","","104211","0.2","515021",""
"93","","","1","515","","","1.5","","515022",""
"3","0","0.2","nop_bow2","515","nop_idle_normal","1","104211","0.2","515023",""
"91","","","","515","","","515016","","515024",""
"21","0","","vo_drama_10082015_003","515","0","","vo_drama_10082015","","515025",""
"11","6","0","受不了，因為騎士先生\n邀請得太突然了啦。\n就算是跨年期間，\n偶像的行程也是很滿的哦？","515","1","0","105411","0","515026","0.5"
"3","1","","nop_talk_sad2","515","","","105411","0.2","515027",""
"93","","","1","515","","","4.5","","515028",""
"3","1","","nop_talk_anger","515","","","105411","0.2","515029",""
"91","","","","515","","","515026","","515030",""
"3","1","","nop_idle_anger","515","","","105411","0.2","515031",""
"21","0","","vo_drama_10082015_004","515","0","","vo_drama_10082015","","515032",""
"11","6","0","呵呵。一收到邀請，\n馬上就開口說「走吧！」的人\n明明就是紡希呢。","515","1","0","102931","0","515033","0.5"
"3","1","","nop_talk_bitter","515","","","102931","0.2","515034",""
"93","","","1","515","","","1.5","","515035",""
"3","1","","nop_talk_thinking","515","","","102931","0.2","515036",""
"91","","","","515","","","515033","","515037",""
"3","1","","nop_idle_thinking","515","","","102931","0.2","515038",""
"21","0","","vo_drama_10082015_005","515","0","","vo_drama_10082015","","515039",""
"11","4","0","小、小望！\n那只是因為我覺得\n怜大人也會來而已！","515","1","0","105411","0","515040","0.5"
"3","1","","nop_talk_surprise2","515","","","105411","0.2","515041",""
"93","","","1","515","","","1.75","","515042",""
"3","1","","nop_talk_anger2","515","","","105411","0.2","515043",""
"91","","","","515","","","515040","","515044",""
"3","1","","nop_idle_anger2","515","","","105411","0.2","515045",""
"21","0","","vo_drama_10082015_006","515","0","","vo_drama_10082015","","515046",""
"11","5","0","的確有很多人都來參加了呢。\n製作人小姐看起來\n也玩得很開心。","515","1","0","104211","0","515047","0.5"
"3","1","","nop_talk_wish","515","","","104211","0.2","515048",""
"91","","","","515","","","515047","","515049",""
"3","1","","nop_idle_wish","515","","","104211","0.2","515050",""
"21","0","","vo_drama_10082015_007","515","0","","vo_drama_10082015","","515051",""
"11","6","0","有這麼多人聚集在一起，\n一定是因為你的人緣很好呢。","515","1","0","102931","0","515052","0.5"
"3","1","","nop_15_nozomi_talk_joy","515","","","102931","0.2","515053",""
"91","","","","515","","","515052","","515054",""
"3","1","","nop_idle_joy1","515","","","102931","0.2","515055",""
"21","0","","vo_drama_10082015_008","515","0","","vo_drama_10082015","","515056",""
"11","4","0","話說剛才\n製作人問說要不要\n找在場的大家來參加\n下一次的演唱會……","515","1","0","105411","0","515057","0.5"
"3","1","","nop_talk_surprise1","515","","","105411","0.2","515058",""
"93","","","1","515","","","2","","515059",""
"3","1","","nop_talk_thinking","515","","","105411","0.5","515060",""
"93","","","1","515","","","5","","515061",""
"3","1","","nop_talk_surprise1","515","","","105411","0.2","515062",""
"91","","","","515","","","515057","","515063",""
"3","1","","nop_idle_surprise1","515","","","105411","0.2","515064",""
"21","0","","vo_drama_10082015_009","515","0","","vo_drama_10082015","","515065",""
"11","5","0","很棒耶！\n如果不會造成困擾的話，我想這麼做。\n大家覺得呢？","515","1","0","102931","0","515066","0.5"
"3","1","","nop_talk_joy2","515","","","102931","0.2","515067",""
"93","","","1","515","","","2","","515068",""
"3","1","","nop_talk_normal","515","","","102931","0.2","515069",""
"91","","","","515","","","515066","","515070",""
"3","1","","nop_idle_normal","515","","","102931","0.2","515071",""
"21","0","","vo_drama_10082015_010","515","0","","vo_drama_10082015","","515072",""
"11","5","0","我也是。\n能受邀參加這麼美好的新年會，\n我想回報這份恩情。","515","1","0","104211","0","515073","0.5"
"3","1","","nop_talk_joy1","515","","","104211","0.2","515074",""
"93","","","1","515","","","2.25","","515075",""
"3","1","","nop_talk_wish","515","","","104211","0.2","515076",""
"91","","","","515","","","515073","","515077",""
"3","1","","nop_idle_wish","515","","","104211","0.2","515078",""
"21","0","","vo_drama_10082015_011","515","0","","vo_drama_10082015","","515079",""
"11","6","0","既然這樣，\n下次的演唱會也要辦到完美哦。\n因為也要招待怜大人來的關係！","515","1","0","105411","0","515080","0.5"
"3","0","0.2","nop_talk_guts2","515","nop_talk_guts2_loop","1","105411","0.2","515081",""
"93","","","1","515","","","3.5","","515082",""
"3","0","0.2","nop_talk_doya","515","nop_talk_doya_loop","1","105411","0.2","515083",""
"91","","","","515","","","515080","","515084",""
"3","1","","nop_idle_doya","515","","","105411","0.2","515085",""
"21","0","","vo_drama_10082015_012","515","0","","vo_drama_10082015","","515086",""
"11","4","0","幹勁十足呢！\n那麼，回去後就趕緊\n繼續排練吧！","515","1","0","102931","0","515087","0.5"
"3","1","","nop_talk_joy2","515","","","102931","0.2","515088",""
"93","","","1","515","","","2","","515089",""
"3","1","","nop_talk_joy1","515","","","102931","0.2","515090",""
"91","","","","515","","","515087","","515091",""
"3","1","","nop_idle_joy1","515","","","102931","0.2","515092",""
"21","0","","vo_drama_10082015_013","515","0","","vo_drama_10082015","","515093",""
"11","6","0","我們會舉辦一場能配得上\n新年之始的美妙演唱會。","515","1","0","104211","0","515094","0.5"
"3","1","","nop_talk_joy3_blink","515","","","104211","0.2","515095",""
"91","","","","515","","","515094","","515096",""
"3","1","","nop_idle_joy1","515","","","104211","0.2","515097",""
"21","0","","vo_drama_10082015_014","515","0","","vo_drama_10082015","","515098",""
"11","6","0","我們會準備好\n無懈可擊的舞台。\n敬請期待。","515","1","0","105411","0","515099","0.5"
"3","0","0.2","nop_15_tsumugi_talk_arm_crossed","515","nop_15_tsumugi_talk_arm_crossed_loop","1","105411","0.2","515100",""
"93","","","1","515","","","2.5","","515101",""
"3","1","","nop_talk_arm_crossed_loop_joy","515","","","105411","0.2","515102",""
"91","","","","515","","","515099","","515103",""
"3","1","","nop_idle_arm_crossed_joy","515","","","105411","0.2","515104",""
"21","0","","vo_drama_10082015_015","515","0","","vo_drama_10082015","","515105",""
"11","6","0","今年我們慈樂之音\n身為偶像也會全力以赴的！\n絕對要專心看著我們哦♪","515","1","0","102931","0","515106","0.5"
"3","1","","nop_talk_joy2","515","","","102931","0.2","515107",""
"93","","","","515","","","3","","515108",""
"3","0","0.2","nop_15_cmn_last","515","nop_talk_joy1_wink","1","102931","0.2","515109",""
"91","","","","515","","","515106","","515110",""
"3","0","0.2","nop_talk_guts4","515","nop_idle_guts4","1","102931","0.2","515111",""
"93","","","","515","","","0.2","","515112",""
"3","0","0.2","nop_talk_guts2","515","nop_idle_guts2","1","104211","0.2","515113",""
"93","","","","515","","","0.1","","515114",""
"3","0","0.2","nop_talk_guts2","515","nop_idle_guts2","1","105411","0.2","515115",""
"93","","","0","515","","","1","","515116",""
"1","105","1","106731","516","150","-255","1","1.95","516001","nop_idle_normal"
"1","101","0","106631","516","-150","-255","1","1.95","516002","nop_idle_joy2"
"1","104","0","106531","516","-300","-275","1","1.95","516003","nop_16_kaya_idle_normal2"
"5","106","1","2","516","230","-255","1","1.95","516004","nop_rago_idle"
"5","106","1","22","516","150","-255","1","1.95","516005","NoItem_idle"
"5","100","1","23","516","150","-255","1","1.95","516006","NoItem"
"6","1","0","1","516","1","0","23","0","516007",""
"6","1","0","1","516","1","0","22","0","516008",""
"93","","","0","516","","","0.5","","516009",""
"3","1","","nop_talk_joy2","516","","","106631","0.2","516010",""
"21","0","","vo_drama_10082016_001","516","0","","vo_drama_10082016","","516011",""
"11","5","0","來，小哥！新年快樂啦！\n給我紅包！","516","1","0","106631","0","516012","0.5"
"93","","","1","516","","","2.2","","516013",""
"3","0","0","nop_16_inori_talk_doya","516","nop_16_inori_talk_doya_loop","1","106631","0.2","516014",""
"91","","","","516","","","516012","","516015",""
"3","1","","nop_16_inori_idle_doya","516","","","106631","0.2","516016",""
"3","1","","nop_16_kaya_talk_normal","516","","","106531","0.2","516017",""
"21","0","","vo_drama_10082016_002","516","0","","vo_drama_10082016","","516018",""
"11","7","0","喂──祈梨。\n大過年的，\n妳這是什麼難看的舉動呀。\n老大，妳也唸她幾句吧。","516","1","0","106531","0","516019","0.5"
"93","","","1","516","","","4","","516020",""
"3","0","0","nop_16_kaya_talk_normal2","516","nop_16_kaya_talk_normal2_loop","1","106531","0.2","516021",""
"91","","","","516","","","516019","","516022",""
"3","1","","nop_16_kaya_idle_normal2","516","","","106531","0.2","516023",""
"3","1","","nop_talk_joy1","516","","","106731","0.2","516024",""
"21","0","","vo_drama_10082016_003","516","0","","vo_drama_10082016","","516025",""
"11","7","0","不說那個了，這還真厲害耶～\n畢竟這裡不但有\n強大公會的公會長，\n連七冠和公主都在場呢。","516","1","0","106731","0","516026","0.5"
"91","","","","516","","","516026","","516027",""
"3","1","","nop_idle_joy1","516","","","106731","0.2","516028",""
"3","0","0","nop_16_inori_talk_nofaith","516","nop_16_inori_talk_nofaith_loop","1","106631","0.2","516029",""
"21","0","","vo_drama_10082016_004","516","0","","vo_drama_10082016","","516030",""
"11","6","0","感覺老大好像在想很危險的事了哦？\n該被唸幾句的人不是我，是老大吧？\n快把老大帶去給茉莉她們！！","516","1","0","106631","0","516031","0.5"
"93","","","1","516","","","4","","516032",""
"3","0","0","nop_16_inori_talk_guts","516","nop_16_inori_talk_guts_loop","1","106631","0.2","516033",""
"91","","","","516","","","516031","","516034",""
"3","1","","nop_16_inori_idle_guts","516","","","106631","0.2","516035",""
"3","1","","nop_talk_normal","516","","","106731","0.2","516036",""
"21","0","","vo_drama_10082016_005","516","0","","vo_drama_10082016","","516037",""
"11","7","0","祈梨好過分哦～\n我剛剛那是「想和大家合作，\n一起去探究世界的祕密～！」\n的意思哦？","516","1","0","106731","0","516038","0.5"
"93","","","1","516","","","4","","516039",""
"3","0","0","nop_talk_guts2","516","nop_talk_guts2_loop","1","106731","0.2","516040",""
"91","","","","516","","","516038","","516041",""
"3","1","","nop_idle_wish","516","","","106731","0.2","516042",""
"3","1","","nop_16_homare_idle_wish","516","","","22","0.2","516043",""
"3","1","","nop_talk_sad","516","","","106631","0.2","516044",""
"21","0","","vo_drama_10082016_006","516","0","","vo_drama_10082016","","516045",""
"11","5","0","那麼可疑，\n怎麼能信任……\n呀啊！眼睛！\n別睜開眼睛啊！","516","1","0","106631","0","516046","0.5"
"93","","","1","516","","","3.4","","516047",""
"3","1","","BlackFade","516","","","23","0","516048",""
"6","1","0","1","516","1","0.5","23","0.2","516049",""
"93","","","1","516","","","0.2","","516050",""
"6","1","0","1","516","1","1","22","0","516051",""
"3","0","0.2","nop_16_homare_talk_kaigan_wish","516","nop_16_homare_idle_kaigan_wish","1","22","0.2","516052",""
"3","0","0.2","nop_16_homare_talk_kaigan_wish","516","nop_16_homare_idle_kaigan_wish","1","106731","0.2","516053",""
"3","0","0.2","nop_surprise","516","nop_talk_surprise2","1","106631","0.2","516054",""
"93","","","0","516","","","1","","516055",""
"6","1","0","1","516","1","0","23","0.2","516056",""
"91","","","","516","","","516046","","516057",""
"3","1","","nop_idle_surprise2","516","","","106631","0.2","516058",""
"3","0","0","nop_15_tsumugi_talk_arm_crossed","516","nop_15_tsumugi_talk_arm_crossed_loop","1","106531","0.2","516059",""
"21","0","","vo_drama_10082016_007","516","0","","vo_drama_10082016","","516060",""
"11","6","0","唉……就算過年了，\n感覺我們也沒有變呢。\n哎，今年就多多關照啦。","516","1","0","106531","0","516061","0.5"
"93","","","1","516","","","4","","516062",""
"3","0","0","nop_16_inori_talk_doya","516","nop_16_inori_talk_doya_loop","1","106531","0.2","516063",""
"91","","","","516","","","516061","","516064",""
"3","1","","nop_16_inori_idle_doya","516","","","106531","0.2","516065",""
"93","","","0","516","","","0.5","","516066",""
"1","104","1","111031","517","150","-225","1","1.95","517001","nop_idle_normal"
"1","103","0","110931","517","-150","-225","1","1.95","517002","nop_idle_normal"
"1","105","0","110831","517","-300","-255","1","1.95","517003","nop_17_chloe_idle_normal2"
"93","","","0","517","","","0.5","","517004",""
"21","0","","vo_drama_10082017_001","517","0","","vo_drama_10082017","","517005",""
"11","7","0","呀啊啊啊啊～！\n不但有無敵歌姬慈樂之音的幾位偶像，\n身邊也全是美少女！\n這場臉長得好看的新年會簡直太棒了！","517","1","0","110931","0","517006","0.5"
"3","0","0.2","nop_17_chieru_swing","517","nop_idle_normal","1","110931","0.2","517007",""
"93","","","1","517","","","1.5","","517008",""
"3","0","0","nop_17_chieru_ahahaStand_in","517","nop_17_chieru_ahahaStand_loop","1","110931","0.2","517009",""
"93","","","1","517","","","4","","517010",""
"3","0","0","nop_17_chieru_huhuStand_in","517","nop_17_chieru_huhuStand_loop","1","110931","0.2","517011",""
"91","","","","517","","","517006","","517012",""
"21","0","","vo_drama_10082017_002","517","0","","vo_drama_10082017","","517013",""
"11","6","0","話說大家的個性都好強烈啊……\n我們完全就是路人耶。\n碧正緊緊抱著柱子不停地顫抖耶。","517","1","0","110831","0","517014","0.5"
"3","0","0","nop_17_chloe_talk_normal_sad","517","nop_17_chloe_talk_normal_sad_loop","1","110831","0.2","517015",""
"93","","","1","517","","","3.5","","517016",""
"3","1","","nop_talk_worry","517","","","110831","0.2","517017",""
"91","","","","517","","","517014","","517018",""
"3","1","","nop_17_chloe_idle_normal2","517","","","110831","0.2","517019",""
"21","0","","vo_drama_10082017_003","517","0","","vo_drama_10082017","","517020",""
"11","7","0","相較之下，墨團的每一人都很豪邁，\n一口氣乾掉麥酒大吵大鬧的還真可怕。\n真不愧是精明的企業家。\n尤其秋乃學姐還是貴族出身呢。","517","1","0","111031","0","517021","0.5"
"3","1","","nop_talk_normal_suprise1","517","","","111031","0.2","517022",""
"3","1","","nop_idle_normal_suprise1","517","","","110931","0.2","517023",""
"93","","","1","517","","","2.2","","517024",""
"3","1","","nop_talk_joy1","517","","","111031","0.2","517025",""
"93","","","1","517","","","4.8","","517026",""
"3","1","","nop_talk_joy3_blink2","517","","","111031","0.2","517027",""
"91","","","","517","","","517021","","517028",""
"3","1","","nop_idle_normal","517","","","111031","0.2","517029",""
"21","0","","vo_drama_10082017_004","517","0","","vo_drama_10082017","","517030",""
"11","6","0","啊，說到貴族，\n不是有訓詞之類的東西嗎？\n「我們神抽生在好家庭的有錢人\n應該幫助貧窮的庶民」，像這樣的。","517","1","0","110931","0","517031","0.5"
"3","1","","nop_talk_joy1_normal","517","","","110931","0.2","517032",""
"93","","","1","517","","","4.3","","517033",""
"3","0","0","nop_17_chieru_talk_doya","517","nop_17_chieru_talk_doya_loop","1","110931","0.2","517034",""
"91","","","","517","","","517031","","517035",""
"21","0","","vo_drama_10082017_005","517","0","","vo_drama_10082017","","517036",""
"11","6","0","沒錯，琪愛兒。\n貴族義務──\n簡單換個說法，就是秋乃學姐有\n援助我們金錢的義務。","517","1","0","111031","0","517037","0.5"
"3","0","0","nop_17_yuni_talk_nofaith","517","nop_17_yuni_talk_nofaith_loop","1","111031","0.2","517038",""
"93","","","1","517","","","3","","517039",""
"3","0","0","nop_talk_guts2","517","nop_talk_guts2_loop","1","111031","0.2","517040",""
"91","","","","517","","","517037","","517041",""
"21","0","","vo_drama_10082017_006","517","0","","vo_drama_10082017","","517042",""
"11","5","0","啊？是這樣嗎？\n那麼，\n就不得不去領個紅包了呢。","517","1","0","110831","0","517043","0.5"
"3","1","","nop_talk_arm_crossed_loop2","517","","","110831","0.2","517044",""
"93","","","1","517","","","1.7","","517045",""
"3","0","0","nop_17_chloe_talk_normal_joy","517","nop_17_chloe_talk_normal_joy_loop","1","110831","0.2","517046",""
"3","1","","nop_idle_joy1","517","","","110931","0.2","517047",""
"91","","","","517","","","517043","","517048",""
"3","1","","nop_17_chloe_idle_normal_joy","517","","","110831","0.2","517049",""
"21","0","","vo_drama_10082017_007","517","0","","vo_drama_10082017","","517050",""
"11","6","0","話說，這裡有這麼多人，\n像貴族啊、王族啊\n那樣高貴的人物，\n隨便數數就有好幾位吧？","517","1","0","110931","0","517051","0.5"
"3","1","","nop_talk_joy2","517","","","110931","0.2","517052",""
"93","","","1","517","","","5","","517053",""
"3","1","","nop_idle_surprise_kira","517","","","111031","0.2","517054",""
"91","","","","517","","","517051","","517055",""
"3","1","","nop_idle_normal","517","","","110931","0.2","517056",""
"21","0","","vo_drama_10082017_008","517","0","","vo_drama_10082017","","517057",""
"11","7","0","好，大家走吧！\n呼哈哈有錢的傢伙們，\n讓我們扒個精光吧──！","517","1","0","111031","0","517058","0.5"
"3","0","0","nop_17_yuni_pose","517","nop_17_yuni_pose_loop","1","111031","0.2","517059",""
"93","","","1","517","","","0.7","","517060",""
"3","0","0.2","nop_17_chieru_smile","517","nop_idle_normal","1","110931","0.2","517061",""
"12","1","0","10","517","0","0","110931","0","517062","0"
"3","0","0.2","nop_17_chloe_04","517","nop_17_chloe_idle_normal_joy","1","110831","0.2","517063",""
"12","1","0","6","517","0","0","110831","0","517064","0"
"93","","","1","517","","","1","","517065",""
"3","0","","nop_17_yuni_huhuStand_in","517","","","111031","0.2","517066",""
"93","","","1","517","","","1.5","","517067",""
"3","0","0","nop_17_yuni_ahahaStand_in","517","nop_17_yuni_ahahaStand_loop","1","111031","0.2","517068",""
"91","","","","517","","","517058","","517069",""
"4","","","0","517","","","111031","","517070",""
"3","1","","nop_run","517","","","111031","0.2","517071",""
"2","-225","","1000","517","3","0","111031","","517072",""
"93","","","0","517","","","0.3","","517073",""
"3","1","","nop_run","517","","","110931","0.2","517074",""
"2","-225","","1000","517","3","0","110931","","517075",""
"93","","","0","517","","","0.1","","517076",""
"3","1","","nop_run_joy","517","","","110831","0.2","517077",""
"2","-255","","1000","517","3","0","110831","","517078",""
"93","","","0","517","","","3","","517079",""
"93","","","0","517","","","0.5","","517080",""
"1","105","0","115031","518","-150","-255","1","1.95","518001","nop_idle_normal"
"1","104","1","114711","518","150","-255","1","1.95","518002","nop_18_muimi_idle_joy_normal"
"1","107","0","118511","518","-1000","-275","1","1.95","518003","nop_18_karin_idle_normal"
"1","106","1","118031","518","300","-275","1","1.95","518004","nop_idle_joy2"
"93","","","0","518","","","0.5","","518005",""
"3","1","","nop_18_credita_talk_surprise","518","","","118031","0.2","518006",""
"21","0","","vo_drama_10082018_001","518","0","","vo_drama_10082018","","518007",""
"11","6","0","哎呀、哎呀！\n真是場美妙的新年會！\n不過我們【里士滿工商會】主辦的\n新年會也絲毫不遜色呢。","518","1","0","118031","0","518008","0.5"
"93","","","1","518","","","3.5","","518009",""
"3","0","0","nop_talk_doya","518","nop_talk_doya_loop","1","118031","0.2","518010",""
"91","","","","518","","","518008","","518011",""
"3","1","","nop_idle_doya","518","","","118031","0.2","518012",""
"3","1","","nop_18_muimi_hello","518","","","114711","0.2","518013",""
"21","0","","vo_drama_10082018_002","518","0","","vo_drama_10082018","","518014",""
"11","7","0","新年快樂！\n年菜也很美味，\n這真是最棒的新年了！","518","1","0","114711","0","518015","0.5"
"93","","","1","518","","","1.5","","518016",""
"3","1","","nop_talk_normal","518","","","114711","0.2","518017",""
"91","","","","518","","","518015","","518018",""
"3","1","","nop_idle_normal","518","","","114711","0.2","518019",""
"3","1","","nop_talk_sad2","518","","","115031","0.2","518020",""
"21","0","","vo_drama_10082018_003","518","0","","vo_drama_10082018","","518021",""
"11","6","0","在場人數非常多呢。\n沒有緊張感當然是滿困擾的，\n不過現在是新年，就算了吧。","518","1","0","115031","0","518022","0.5"
"91","","","","518","","","518022","","518023",""
"3","1","","nop_idle_normal","518","","","115031","0.2","518024",""
"3","1","","nop_talk_bitter","518","","","114711","0.2","518025",""
"21","0","","vo_drama_10082018_004","518","0","","vo_drama_10082018","","518026",""
"11","7","0","雖然嘴上那麼說，\n但似似花的新年和服穿得很完美哦！","518","1","0","114711","0","518027","0.5"
"91","","","","518","","","518027","","518028",""
"3","1","","nop_18_muimi_idle_normal","518","","","114711","0.2","518029",""
"3","1","","nop_talk_thinking","518","","","115031","0.2","518030",""
"21","0","","vo_drama_10082018_005","518","0","","vo_drama_10082018","","518031",""
"11","9","0","……穿著適當的服飾以融入當下場合，\n這也是祕密行動的一環。","518","1","0","115031","0","518032","0.5"
"91","","","","518","","","518032","","518033",""
"3","1","","nop_idle_thinking","518","","","115031","0.2","518034",""
"3","1","","nop_18_neneka_talk_normal","518","","","115031","0.2","518035",""
"21","0","","vo_drama_10082018_006","518","0","","vo_drama_10082018","","518036",""
"11","6","0","我倒沒有特別雀躍哦。\n這是因為確認在場是否\n有危險分子非常重要……\n嗯。","518","1","0","115031","0","518037","0.5"
"93","","","1","518","","","3","","518038",""
"3","0","0","nop_18_neneka_humu2","518","nop_18_neneka_humu2_loop","1","115031","0.2","518039",""
"91","","","","518","","","518037","","518040",""
"3","0","0","nop_surprise","518","nop_talk_surprise1","1","118031","0.2","518041",""
"21","0","","vo_drama_10082018_007","518","0","","vo_drama_10082018","","518042",""
"11","6","0","！？\n……好、好像感覺到什麼視線了。\n我是陛下忠誠的僕從！\n絕對不是什麼危險分子唷～！","518","1","0","118031","0","518043","0.5"
"93","","","1","518","","","1","","518044",""
"3","1","","nop_talk_sad","518","","","118031","0.2","518045",""
"93","","","1","518","","","2","","518046",""
"3","0","0","nop_18_credita_ahahaStand_in","518","nop_18_credita_ahahaStand_loop","1","118031","0.2","518047",""
"93","","","1","518","","","1","","518048",""
"3","1","","nop_walk","518","","","118511","0.2","518049",""
"2","-275","","-350","518","3","0","118511","","518050",""
"93","","","0","518","","","1","","518051",""
"3","0","0","nop_18_credita_ohohoStand_in","518","nop_18_credita_ohohoStand_loop","1","118031","0.2","518052",""
"93","","","0","518","","","2","","518053",""
"3","1","","nop_18_karin_idle_normal","518","","","118511","0.2","518054",""
"91","","","","518","","","518043","","518055",""
"3","1","0.4","nop_18_credita_ohohoStand_out","518","nop_idle_sad","","118031","0.2","518056",""
"93","","","0","518","","","0","","518057",""
"4","","","1","518","","","115031","","518058",""
"3","1","","nop_idle_normal","518","","","115031","0.2","518059",""
"93","","","0","518","","","0","","518060",""
"3","1","","nop_idle_joy1","518","","","114711","0.2","518061",""
"3","1","","nop_idle_normal","518","","","118031","0.2","518062",""
"3","1","","nop_18_karin_talk_normal","518","","","118511","0.2","518063",""
"21","0","","vo_drama_10082018_008","518","0","","vo_drama_10082018","","518064",""
"11","6","0","受邀的貴賓們\n似乎都玩得很開心呢。\n我們公會管理協會\n今年也請大家多多指教！","518","1","0","118511","0","518065","0.5"
"93","","","1","518","","","0.5","","518066",""
"93","","","1","518","","","4.5","","518067",""
"3","0","0","nop_18_karin_bow","518","nop_18_karin_idle_normal","1","118511","0.2","518068",""
"91","","","","518","","","518065","","518069",""
"3","0","0","nop_18_muimi_hello","518","nop_idle_normal","1","114711","0.2","518070",""
"3","0","0","nop_bow","518","nop_idle_normal","1","115031","0.2","518071",""
"3","1","","nop_18_credita_ahahaStand_loop","518","","","118031","0.2","518072",""
"93","","","0","518","","","1.5","","518073",""
