ed5696f874a6b936de3a34c363b3d06515b25c2a338e25d2434d79fe1f92a038,3fce26d6e113c63fbe49e375ac4959da133bcf75bf4c53d8178a62a54d2fe78c,4b7ffe77c2149edde3560a5e73d886bdc28ee11999057a85baf7d13fa2bc61d2,dd06fdf4ea4bdd7f079d265700f30192b4be017ad8cb676e06506d8e97829f1a,f0a8d1e6499511c5033412ed759640075d4712ae4e49a4ded4e29220e9b60c82,6241bf952e817acb48dc03f187e38875756800b49f0727887ecc961517f91c35,86031a07567afe1febcc2f7446ce3a94583371a859a2e44887dcfb89ff8a73c3,a0ef354122e8f1ba9498dc6aabff3d33df031275533f8b2222900e3e10203fe3,4a23ca005eed16217051cb229a872c34e730fc150cc86867a128568eb0f476bf,4eab4926774273506a2f3bc6710246a8879101c3d4f2322209858ca7932ecd85,993c0325240c4c803b43fed05cbb3ee2740bcf0ceed7e3d176eba232e583ab50,3f3f4fc7118864445768f5f0ada8fde0ccf69f28bdcaa3b11420cba7a985bf72,c18b90bde03b1af6d1443dbb4052709e7a54986795fa9a5eb73be0faf10b93bd,8227db7a0735fe61b45bb5d0999e123eb565d43bb265ab3364c3be2e0445ca66,99e71d68257049447bf6aa1d145ce6bbb968ab200a1ff9f2e124594ef329ab55
"81075005","2022/01/28 15:59:59","10075","1","0","2022/01/19 16:00:00","6640000","6011","10075111","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 5960000","81075005","601"
"81075006","2022/01/28 15:59:59","10075","1","0","2022/01/19 16:00:00","9620000","6011","10075113","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 2980000","81075006","601"
"81075007","2022/01/28 15:59:59","10075","3","0","2022/01/19 16:00:00","1","6011","10075115","9016","0","0","討伐特別戰鬥的 Boss","81075007","601"
"81075008","2022/01/28 15:59:59","10075","5","0","2022/01/19 16:00:00","1","6011","10075118","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81075008","601"
"81076001","2022/02/19 15:59:59","10076","0","0","2022/02/01 16:00:00","1","6011","10076103","9001","0","0","打倒香織、妮諾、鈴奈的闇影","81076001","601"
"81076002","2022/02/19 15:59:59","10076","1","0","2022/02/01 16:00:00","300000","6011","10076104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 31700000","81076002","601"
"81076003","2022/02/19 15:59:59","10076","1","0","2022/02/01 16:00:00","600000","6011","10076105","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 31400000","81076003","601"
"81076004","2022/02/19 15:59:59","10076","2","0","2022/02/01 16:00:00","1","6011","10076106","9016","0","0","完成特別戰鬥的模式2","81076004","601"
"81076005","2022/02/19 15:59:59","10076","1","0","2022/02/01 16:00:00","11500000","6011","10076107","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 20500000","81076005","601"
"81076006","2022/02/19 15:59:59","10076","1","0","2022/02/01 16:00:00","21800000","6011","10076108","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 10200000","81076006","601"
"81076007","2022/02/19 15:59:59","10076","3","0","2022/02/01 16:00:00","1","6011","10076109","9016","0","0","討伐特別戰鬥的 Boss","81076007","601"
"81076008","2022/02/19 15:59:59","10076","5","0","2022/02/01 16:00:00","1","6011","10076110","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81076008","601"
"81077001","2022/02/25 15:59:59","10077","0","0","2022/02/16 16:00:00","35","6011","10077103","9014","0","0","打倒35隻鬼魂手下","81077001","601"
"81077002","2022/02/25 15:59:59","10077","1","0","2022/02/16 16:00:00","1670000","6011","10077104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 8130000","81077002","601"
"81077003","2022/02/25 15:59:59","10077","1","0","2022/02/16 16:00:00","3330000","6011","10077105","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 6470000","81077003","601"
"81077004","2022/02/25 15:59:59","10077","2","0","2022/02/16 16:00:00","1","6011","10077106","9016","0","0","完成特別戰鬥的模式2","81077004","601"
"81077005","2022/02/25 15:59:59","10077","1","0","2022/02/16 16:00:00","6600000","6011","10077111","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 3200000","81077005","601"
"81077006","2022/02/25 15:59:59","10077","1","0","2022/02/16 16:00:00","8200000","6011","10077113","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 1600000","81077006","601"
"81077007","2022/02/25 15:59:59","10077","3","0","2022/02/16 16:00:00","1","6011","10077115","9016","0","0","討伐特別戰鬥的 Boss","81077007","601"
"81077008","2022/02/25 15:59:59","10077","5","0","2022/02/16 16:00:00","1","6011","10077118","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81077008","601"
"81078001","2022/03/19 15:59:59","10078","1","0","2022/03/01 16:00:00","6600000","6011","10078103","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 88400000","81078001","601"
"81078002","2022/03/19 15:59:59","10078","1","0","2022/03/01 16:00:00","13300000","6011","10078104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 81700000","81078002","601"
"81078003","2022/03/19 15:59:59","10078","1","0","2022/03/01 16:00:00","1","6011","10078105","9016","0","0","完成特別戰鬥的模式1","81078003","601"
"81078004","2022/03/19 15:59:59","10078","0","0","2022/03/01 16:00:00","490","6011","10078106","9014","4","0","破壞反逆獸‧三重的護盾","81078004","601"
"81078005","2022/03/19 15:59:59","10078","1","0","2022/03/01 16:00:00","45000000","6011","10078111","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 50000000","81078005","601"
"81078006","2022/03/19 15:59:59","10078","1","0","2022/03/01 16:00:00","70000000","6011","10078113","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 25000000","81078006","601"
"81078007","2022/03/19 15:59:59","10078","3","0","2022/03/01 16:00:00","1","6011","10078115","9016","0","0","討伐特別戰鬥的 Boss","81078007","601"
"81078008","2022/03/19 15:59:59","10078","5","0","2022/03/01 16:00:00","1","6011","10078118","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81078008","601"
"81079001","2022/03/27 15:59:59","10079","1","0","2022/03/18 16:00:00","1500000","6011","10079103","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 18700000","81079001","601"
"81079002","2022/03/27 15:59:59","10079","1","0","2022/03/18 16:00:00","3100000","6011","10079104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 17100000","81079002","601"
"81079003","2022/03/27 15:59:59","10079","1","0","2022/03/18 16:00:00","1","6011","10079105","9016","0","0","完成特別戰鬥的模式1","81079003","601"
"81079004","2022/03/27 15:59:59","10079","1","0","2022/03/18 16:00:00","6700000","6011","10079106","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 13500000","81079004","601"
"81079005","2022/03/27 15:59:59","10079","1","0","2022/03/18 16:00:00","8700000","6011","10079107","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 11500000","81079005","601"
"81079006","2022/03/27 15:59:59","10079","2","0","2022/03/18 16:00:00","1","6011","10079108","9016","0","0","完成特別戰鬥的模式2","81079006","601"
"81079007","2022/03/27 15:59:59","10079","1","0","2022/03/18 16:00:00","13870000","6011","10079109","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 6330000","81079007","601"
"81079008","2022/03/27 15:59:59","10079","1","0","2022/03/18 16:00:00","17040000","6011","10079110","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 3160000","81079008","601"
"81079009","2022/03/27 15:59:59","10079","3","0","2022/03/18 16:00:00","1","6011","10079111","9016","0","0","討伐特別戰鬥的 Boss","81079009","601"
"81079010","2022/03/27 15:59:59","10079","5","0","2022/03/18 16:00:00","1","6011","10079112","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81079010","601"
"81080001","2022/04/19 15:59:59","10080","0","0","2022/04/01 16:00:00","3","6011","10080103","9001","0","0","打倒宮子、真陽、璃乃的闇影","81080001","601"
"81080002","2022/04/19 15:59:59","10080","1","0","2022/04/01 16:00:00","8800000","6011","10080104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 71200000","81080002","601"
"81080003","2022/04/19 15:59:59","10080","1","0","2022/04/01 16:00:00","17600000","6011","10080105","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 62400000","81080003","601"
"81080004","2022/04/19 15:59:59","10080","2","0","2022/04/01 16:00:00","1","6011","10080106","9016","0","0","完成特別戰鬥的模式2","81080004","601"
"81080005","2022/04/19 15:59:59","10080","1","0","2022/04/01 16:00:00","44300000","6011","10080107","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 35700000","81080005","601"
"81080006","2022/04/19 15:59:59","10080","1","0","2022/04/01 16:00:00","62100000","6011","10080108","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 17900000","81080006","601"
"81080007","2022/04/19 15:59:59","10080","3","0","2022/04/01 16:00:00","1","6011","10080109","9016","0","0","討伐特別戰鬥的 Boss","81080007","601"
"81080008","2022/04/19 15:59:59","10080","5","0","2022/04/01 16:00:00","1","6011","10080110","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81080008","601"
"81081001","2022/04/27 15:59:59","10081","1","0","2022/04/18 16:00:00","3600000","6011","10081103","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 17400000","81081001","601"
"81081002","2022/04/27 15:59:59","10081","1","0","2022/04/18 16:00:00","7300000","6011","10081104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 13700000","81081002","601"
"81081003","2022/04/27 15:59:59","10081","1","0","2022/04/18 16:00:00","1","6011","10081105","9016","0","0","完成特別戰鬥的模式1","81081003","601"
"81081004","2022/04/27 15:59:59","10081","0","0","2022/04/18 16:00:00","3","6011","10081106","9001","0","0","打倒秋乃、優花梨、咲戀的闇影","81081004","601"
"81081005","2022/04/27 15:59:59","10081","1","0","2022/04/18 16:00:00","14280000","6011","10081107","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 6720000","81081005","601"
"81081006","2022/04/27 15:59:59","10081","1","0","2022/04/18 16:00:00","17640000","6011","10081108","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 3360000","81081006","601"
"81081007","2022/04/27 15:59:59","10081","3","0","2022/04/18 16:00:00","1","6011","10081109","9016","0","0","討伐特別戰鬥的 Boss","81081007","601"
"81081008","2022/04/27 15:59:59","10081","5","0","2022/04/18 16:00:00","1","6011","10081110","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81081008","601"
"81082001","2022/05/20 15:59:59","10082","0","0","2022/05/02 16:00:00","20","6011","10082103","9014","0","0","打倒 20 隻高等獸人","81082001","601"
"81082002","2022/05/20 15:59:59","10082","1","0","2022/05/02 16:00:00","5600000","6011","10082106","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 27400000","81082002","601"
"81082003","2022/05/20 15:59:59","10082","1","0","2022/05/02 16:00:00","11200000","6011","10082107","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 21800000","81082003","601"
"81082004","2022/05/20 15:59:59","10082","2","0","2022/05/02 16:00:00","1","6011","10082108","9016","0","0","完成特別戰鬥的模式2","81082004","601"
"81082005","2022/05/20 15:59:59","10082","1","0","2022/05/02 16:00:00","22200000","6011","10082109","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 10800000","81082005","601"
"81082006","2022/05/20 15:59:59","10082","1","0","2022/05/02 16:00:00","27600000","6011","10082110","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 5400000","81082006","601"
"81082007","2022/05/20 15:59:59","10082","3","0","2022/05/02 16:00:00","1","6011","10082111","9016","0","0","討伐特別戰鬥的 Boss","81082007","601"
"81082008","2022/05/20 15:59:59","10082","5","0","2022/05/02 16:00:00","1","6011","10082112","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81082008","601"
"81083001","2022/05/28 15:59:59","10083","1","0","2022/05/19 16:00:00","1450000","6011","10083103","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 17300000","81083001","601"
"81083002","2022/05/28 15:59:59","10083","1","0","2022/05/19 16:00:00","2850000","6011","10083104","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 15900000","81083002","601"
"81083003","2022/05/28 15:59:59","10083","1","0","2022/05/19 16:00:00","1","6011","10083105","9016","0","0","完成特別戰鬥的模式1","81083003","601"
"81083004","2022/05/28 15:59:59","10083","1","0","2022/05/19 16:00:00","6350000","6011","10083106","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 12400000","81083004","601"
"81083005","2022/05/28 15:59:59","10083","1","0","2022/05/19 16:00:00","8350000","6011","10083107","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 10400000","81083005","601"
"81083006","2022/05/28 15:59:59","10083","2","0","2022/05/19 16:00:00","1","6011","10083108","9016","0","0","完成特別戰鬥的模式2","81083006","601"
"81083007","2022/05/28 15:59:59","10083","1","0","2022/05/19 16:00:00","13120000","6011","10083109","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 5630000","81083007","601"
"81083008","2022/05/28 15:59:59","10083","1","0","2022/05/19 16:00:00","15940000","6011","10083110","9018","1","0","將特別戰鬥的 Boss 的 HP 降低至 2810000","81083008","601"
"81083009","2022/05/28 15:59:59","10083","3","0","2022/05/19 16:00:00","1","6011","10083111","9016","0","0","討伐特別戰鬥的 Boss","81083009","601"
"81083010","2022/05/28 15:59:59","10083","5","0","2022/05/19 16:00:00","1","6011","10083112","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81083010","601"
"81084001","2022/06/25 15:59:59","10084","0","0","2022/06/01 16:00:00","4","6011","10084103","9001","0","0","打倒魔像與青藍魔像","81084001","601"
"81084002","2022/06/25 15:59:59","10084","0","0","2022/06/01 16:00:00","10","6011","10084104","9014","0","0","打倒 10 隻闇影","81084002","601"
"81084003","2022/06/25 15:59:59","10084","1","0","2022/06/01 16:00:00","2350000","6011","10084105","9018","1","0","將碎裂魔像的 HP 降低至 4650000","81084003","601"
"81084004","2022/06/25 15:59:59","10084","1","0","2022/06/01 16:00:00","4650000","6011","10084106","9018","1","0","將碎裂魔像的 HP 降低至 2350000","81084004","601"
"81084005","2022/06/25 15:59:59","10084","3","0","2022/06/01 16:00:00","1","6011","10084107","9016","0","0","討伐碎裂魔像","81084005","601"
"81084006","2022/06/25 15:59:59","10084","5","0","2022/06/01 16:00:00","1","6011","10084108","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的BOSS","81084006","601"
"81085001","2022/06/25 15:59:59","10085","0","0","2022/06/08 16:00:00","4","6011","10085103","9001","0","0","打倒貪吃佩可、凱留、可可蘿和雪菲的闇影","81085001","601"
"81085002","2022/06/25 15:59:59","10085","1","0","2022/06/08 16:00:00","4500000","6011","10085104","9018","1","0","將超載力量的 HP 降低至 49500000","81085002","601"
"81085003","2022/06/25 15:59:59","10085","1","0","2022/06/08 16:00:00","9000000","6011","10085105","9018","1","0","將超載力量的 HP 降低至 45000000","81085003","601"
"81085004","2022/06/25 15:59:59","10085","2","0","2022/06/08 16:00:00","1","6011","10085106","9016","0","0","通過超載力量的MODE2","81085004","601"
"81085005","2022/06/25 15:59:59","10085","1","0","2022/06/08 16:00:00","27000000","6011","10085111","9018","1","0","將超載力量的 HP 降低至 27000000","81085005","601"
"81085006","2022/06/25 15:59:59","10085","1","0","2022/06/08 16:00:00","40500000","6011","10085113","9018","1","0","將超載力量的 HP 降低至 13500000","81085006","601"
"81085007","2022/06/25 15:59:59","10085","3","0","2022/06/08 16:00:00","1","6011","10085115","9016","0","0","討伐超載力量","81085007","601"
"81085008","2022/06/25 15:59:59","10085","5","0","2022/06/08 16:00:00","1","6011","10085118","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的超載力量","81085008","601"
"81086001","2022/06/29 15:59:59","10086","0","0","2022/06/13 16:00:00","20","6011","10086103","9014","0","0","打倒 20 隻狂野角鹿","81086001","601"
"81086002","2022/06/29 15:59:59","10086","1","0","2022/06/13 16:00:00","940000","6011","10086104","9018","1","0","將角鹿將軍的 HP 降低至 8460000","81086002","601"
"81086003","2022/06/29 15:59:59","10086","1","0","2022/06/13 16:00:00","1880000","6011","10086105","9018","1","0","將角鹿將軍的 HP 降低至 7520000","81086003","601"
"81086004","2022/06/29 15:59:59","10086","2","0","2022/06/13 16:00:00","1","6011","10086106","9016","0","0","完成特別戰鬥的模式2","81086004","601"
"81086005","2022/06/29 15:59:59","10086","1","0","2022/06/13 16:00:00","5010000","6011","10086107","9018","1","0","將角鹿將軍的 HP 降低至 4390000","81086005","601"
"81086006","2022/06/29 15:59:59","10086","1","0","2022/06/13 16:00:00","7210000","6011","10086108","9018","1","0","將角鹿將軍的 HP 降低至 2190000","81086006","601"
"81086007","2022/06/29 15:59:59","10086","3","0","2022/06/13 16:00:00","1","6011","10086109","9016","0","0","討伐角鹿將軍","81086007","601"
"81086008","2022/06/29 15:59:59","10086","5","0","2022/06/13 16:00:00","1","6011","10086110","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的角鹿將軍","81086008","601"
"81087001","2022/06/29 15:59:59","10087","1","0","2022/06/19 16:00:00","1100000","6011","10087103","9018","1","0","將黑風之精靈的 HP 降低至 10100000","81087001","601"
"81087002","2022/06/29 15:59:59","10087","1","0","2022/06/19 16:00:00","2170000","6011","10087104","9018","1","0","將黑風之精靈的 HP 降低至 9030000","81087002","601"
"81087003","2022/06/29 15:59:59","10087","1","0","2022/06/19 16:00:00","1","6011","10087105","9016","0","0","通過黑風之精靈的MODE1","81087003","601"
"81087004","2022/06/29 15:59:59","10087","0","0","2022/06/19 16:00:00","4","6011","10087106","9001","0","0","打倒可可蘿、優衣的闇影及其餘怪物","81087004","601"
"81087005","2022/06/29 15:59:59","10087","1","0","2022/06/19 16:00:00","5900000","6011","10087111","9018","1","0","將黑風之精靈的 HP 降低至 5300000","81087005","601"
"81087006","2022/06/29 15:59:59","10087","1","0","2022/06/19 16:00:00","8550000","6011","10087113","9018","1","0","將黑風之精靈的 HP 降低至 2650000","81087006","601"
"81087007","2022/06/29 15:59:59","10087","3","0","2022/06/19 16:00:00","1","6011","10087115","9016","0","0","討伐黑風之精靈","81087007","601"
"81087008","2022/06/29 15:59:59","10087","5","0","2022/06/19 16:00:00","1","6011","10087118","9015","0","0","在5次以內，討伐EXHIBITION或特別戰鬥的黑風之精靈","81087008","601"
"81088001","2022/07/19 15:59:59","10088","0","0","2022/07/01 16:00:00","15","6011","10088103","9014","0","0","打倒 15隻 老鼠小弟","81088001","601"
