866c259f8965e2206dd8bc1866f07dba045977424f1075b87c0dce643658977b,c5be1e3c854fdd68d20943624bdd43baecaa9035a9ebe468e7ddf0666147e5ac,d56e5ae91a7b979010afe9cca7fbf58b9c7398d02473a2c56a3b72869551f1ab,c27539c776fb21999539fec1f1cc8f76ff1dd4f6a754299cf96f11032a282171,3a7058fb84e2a27ab4a1f58ece951e6a6f1d38ab3dfae2ff60e59d43ad64e563,0c6432f26cfbb932444a779827b86e7fe660f9ac17fc952680966c16894e838a,0728ec4499371eb24f67e45eb4ab4d53cd11b3636c5ce7b9381fe36cee9b6f3b,4a9f72cd45b2637bdc199d2329a239c0955e988862a7cced21ea5b36d184fc31,236d31c2cca1151435dee941b540c3232b27739e6e6a5a8f8b7e423ac1bbc2a4,e14819837fc7ecee16a05a1ccf3c3366f4247cd3d460bc62d85766eacea02c5b,4c0b30c3639d03c5bbb7e279cb1ee3a45192e9360ceaa41bc1c7d6a77bd19c75,fa5a414225a5ffcfdc282eb5ad2a2d4a9d1515b4b21079a7c5da3bcb1d8ef211,361df0706d38ea6718bc9a200f48ea3a39ff96acc39bb3a0806a7ae0c1cc375e,8b7806f8b6db0617035d8bf373578a17295ee0ffd8d069d9c0cf44e76a128e52,427b3faaf72f2784af82a5410681fa1eb4557a7e17c14775cad635e8eb83bc49,20d9dd3b50b72a8153feaa6ce61cb9851577c1daf1ad9930c42b8ee4b8bb58d8,27c8c5181990849c9f2e9aebedffe45e521bf16d3ce1ffdead775e19684b4f33,03b824a9a1116588ae6c1cefbdff1391977c0a036e2c530f333c648991b1bc56,8d5f25b63275b1b91ae041c5ee5959fb284e227e9aedda9c323665a8be31e6c9,e62f9bdb96931a565c85f2859f33a002d660c173b9bfcadae9cf64217b42040a,e074874db13f23f2f13d32af7d224a63d1f0f64f495d635cf56fbc7bf3b665ae,cdb10f46fef9d567ecb375d33d249f4da3d3239641313f044ad3645666d53ef6,a6e99e8738550ed4ab49299622466722f08a5f4338b722c93e9fefccf2df3c9f,18f4c596a8805e6d24f69c5517da0a160a4ffefb261f039019b7329d15297cc7,b9ac1328a6a726aff9b0e6f640f3580d9b114ae54fa5416b60ddaf934a57f07d,66bc197c5f26ed8d5e5067959619212f5a332ce9d95f20eca15b6366d25f35da,55a71b8880675d3faf558b5570d4babb060b256078c4ae1383f2c5f746f10af6,3ff33e5f7e1ae9dae42a4f357dd42ddb152ebdd8fed355391b260a0ff99e9bd5,b74649cbb08300e32abb6339e75f51ef7f9f2e0e8d24116a0c089030a2dfd211,7bd4cfbeab79ae7035e83d8180d09784647d759d3213cda640d5dd9d5bda14a1,bfa7d63f94ce1d77d4586bba45c9d114b24bc37a8999091cbe04e400c0d28adb,d65c3896abd61613c2f94a220cd192681056bbadd0fba167009694127ca5cf70,5fc57b281d90fcbf8f23d1e0a6d1508a908d390bc07ffb86c1d8979bd246ed25,a2a027e6e5aae7465c204d3a3abcb12e319918fc08b52084d3e620f41b690eda,adc7c89c45f39648364af0c54e843142bc2ab60294d7b280843b43a0f2cb05ba,5ea2b7c3eef1572e5071146f0e76d5733e3f1bae363577ead3ccb13dfa832989,1088dd7ec91bc0506912b23d9dda5620bc1fe5468c38ae549ce855f759120960,d974f703c56fb44b6294bd65a3cabc76359fdf27d7b88fd45a5840e0ff4b2550,be4cec6b806b6a8ed5413dfb80e86e85adc7ac754344833b293d23410b2fee83,d582bc6ade4f50293a1f06f41046222d1bd2f30beb685b957825ff264db0daa6,4d8967569835cfd6fea3a7f613d470d5bb19a424c7ea37d04abe72c5bd8ea758,1770a6210e0f4ee9a93438d82b24df51e90d4f102ba5e0d6be460a1f2022620b,585f40bcc239df129d6cf20aefd2ec4c31b0fdb13e15212d9d8b607da4bd33ff,720d991c71c549326255886d784975b09303ec5d6b4c033256711c87b26aafd9
"10","90","真步真步王國避暑聖地？ 1-11","0","10","0","1","-186","0","0","bgm_M41","0","101923","101923","650016113","0","650016112","bgm_M41","bgm_M41","0","101921","0","bgm_M41","0","650016111","10","11","20016101","0","20016","0","150","650016124","650016111","388","0","100491","101922","bgm_M41","bgm_M41","20016111","0","0","0"
"10","90","真步真步王國避暑聖地？ 1-12","0","10","0","1","-116","0","0","bgm_M41","0","101923","101923","650016123","0","650016122","bgm_M41","bgm_M41","0","101921","0","bgm_M41","0","650016121","10","12","20016101","0","20016","0","150","650016125","650016112","626","0","100491","101922","bgm_M41","bgm_M41","20016112","0","0","0"
"10","90","真步真步王國避暑聖地？ 1-13","0","10","0","1","11","0","0","bgm_M41","0","101923","101923","650016133","0","650016132","bgm_M41","bgm_M41","0","101921","0","bgm_M41","0","650016131","10","13","20016101","0","20016","0","150","650016126","650016113","446","0","100491","101922","bgm_M41","bgm_M41","20016113","0","0","0"
"10","90","真步真步王國避暑聖地？ 1-14","0","10","0","1","96","0","0","bgm_M41","0","101923","101923","650016143","0","650016142","bgm_M41","bgm_M41","0","101921","0","bgm_M41","0","650016141","10","14","20016101","0","20016","0","150","650016127","650016114","645","0","100491","101922","bgm_M41","bgm_M41","20016114","0","0","0"
"10","90","真步真步王國避暑聖地？ 1-15","0","10","0","1","48","0","0","bgm_M41","0","101923","101923","650016153","0","650016152","bgm_M41","bgm_M41","0","101921","0","bgm_M41","0","650016151","10","15","20016101","0","20016","0","150","650016123","650016115","840","0","100491","101922","bgm_M41","bgm_M41","20016115","0","0","0"
"16","90","真步真步王國避暑聖地？ 1-1","0","16","0","1","50","54","0","bgm_M41","0","100363","100363","650016163","0","650016162","bgm_M41","bgm_M41","31105","100361","1","bgm_M41","0","650016161","10","16","20016201","5","20016","0","240","650016121","650016116","-500","0","100020","100362","bgm_M41","bgm_M41","20016201","0","0","2"
"16","90","真步真步王國避暑聖地？ 1-2","0","16","0","1","-60","54","0","bgm_M41","0","101943","101941","650016173","0","650016172","bgm_M41","bgm_M41","31014","101941","1","bgm_M41","0","650016171","10","17","20016201","5","20016","0","240","650016121","650016117","-270","0","100491","101942","bgm_M41","bgm_M41","20016202","0","0","2"
"18","90","真步真步王國避暑聖地？ 1-3","0","18","0","1","55","54","0","bgm_M41","0","101943","101942","650016183","0","650016182","bgm_M41","bgm_M41","31105","101941","1","bgm_M41","0","650016181","10","18","20016201","5","20016","0","270","650016121","650016118","-77","0","100491","101942","bgm_M41","bgm_M41","20016203","0","0","2"
"18","90","真步真步王國避暑聖地？ 1-4","0","18","0","1","-100","54","0","bgm_M41","0","101943","101942","650016193","0","650016192","bgm_M41","bgm_M41","31014","101941","1","bgm_M41","0","650016191","10","19","20016201","5","20016","0","270","650016121","650016119","45","0","100491","101942","bgm_M41","bgm_M41","20016204","0","0","2"
"20","90","真步真步王國避暑聖地？ 1-5","0","20","0","1","-95","54","0","bgm_M41","0","101943","101943","650016203","0","650016202","bgm_M41","bgm_M41","31105","101941","1","bgm_M41","0","650016201","10","20","20016201","5","20016","0","300","650016121","650016120","280","0","100491","101942","bgm_M41","bgm_M41","20016205","0","0","2"
"8","90","聖德蕾莎女子學院 1-1","0","8","0","1","-151","0","0","bgm_M41","0","100063","100061","650017013","0","650017012","bgm_M41","bgm_M41","0","100061","0","bgm_M41","0","650017011","8","1","20017101","0","20017","0","120","650017124","650017101","-802","0","100200","100062","bgm_M41","bgm_M41","20017101","0","0","0"
"8","90","聖德蕾莎女子學院 1-2","0","8","0","1","17","0","0","bgm_M41","0","100063","100061","650017023","0","650017022","bgm_M41","bgm_M41","0","100061","0","bgm_M41","0","650017021","8","2","20017101","0","20017","0","120","650017125","650017102","-721","0","100010","100062","bgm_M41","bgm_M41","20017102","0","0","0"
"8","90","聖德蕾莎女子學院 1-3","0","8","0","1","-122","0","0","bgm_M41","0","100063","100061","650017033","0","650017032","bgm_M41","bgm_M41","0","100061","0","bgm_M41","0","650017031","8","3","20017101","0","20017","0","120","650017126","650017103","-615","0","100190","100062","bgm_M41","bgm_M41","20017103","0","0","0"
"8","90","聖德蕾莎女子學院 1-4","0","8","0","1","-82","0","0","bgm_M41","0","100063","100061","650017043","0","650017042","bgm_M41","bgm_M41","0","100061","0","bgm_M41","0","650017041","8","4","20017101","0","20017","0","120","650017127","650017104","-445","0","100010","100062","bgm_M41","bgm_M41","20017104","0","0","0"
"8","90","聖德蕾莎女子學院 1-5","0","8","0","1","74","0","0","bgm_M41","0","101953","101951","650017053","0","650017052","bgm_M41","bgm_M41","0","101951","0","bgm_M41","0","650017051","8","5","20017101","0","20017","0","120","650017123","650017105","-520","0","100510","101952","bgm_M41","bgm_M41","20017105","0","0","0"
"9","90","聖德蕾莎女子學院 1-6","0","9","0","1","50","0","0","bgm_M41","0","101953","101951","650017063","0","650017062","bgm_M41","bgm_M41","0","101951","0","bgm_M41","0","650017061","9","6","20017101","0","20017","0","135","650017124","650017106","-313","0","100280","101952","bgm_M41","bgm_M41","20017106","0","0","0"
"9","90","聖德蕾莎女子學院 1-7","0","9","0","1","-78","0","0","bgm_M41","0","101953","101951","650017073","0","650017072","bgm_M41","bgm_M41","0","101951","0","bgm_M41","0","650017071","9","7","20017101","0","20017","0","135","650017125","650017107","-220","0","100510","101952","bgm_M41","bgm_M41","20017107","0","0","0"
"9","90","聖德蕾莎女子學院 1-8","0","9","0","1","63","0","0","bgm_M41","0","100023","100021","650017083","0","650017082","bgm_M41","bgm_M41","0","100021","0","bgm_M41","0","650017081","9","8","20017101","0","20017","0","135","650017126","650017108","-38","0","100050","100022","bgm_M41","bgm_M41","20017108","0","0","0"
"9","90","聖德蕾莎女子學院 1-9","0","9","0","1","76","0","0","bgm_M41","0","100023","100021","650017093","0","650017092","bgm_M41","bgm_M41","0","100021","0","bgm_M41","0","650017091","9","9","20017101","0","20017","0","135","650017127","650017109","127","0","100020","100022","bgm_M41","bgm_M41","20017109","0","0","0"
"9","90","聖德蕾莎女子學院 1-10","0","9","0","1","-102","0","0","bgm_M41","0","100023","100021","650017103","0","650017102","bgm_M41","bgm_M41","0","100021","0","bgm_M41","0","650017101","9","10","20017101","0","20017","0","135","650017122","650017110","30","0","100020","100022","bgm_M41","bgm_M41","20017110","0","0","0"
"10","90","聖德蕾莎女子學院 1-11","0","10","0","1","-83","0","0","bgm_M41","0","101963","101961","650017113","0","650017112","bgm_M41","bgm_M41","0","101961","0","bgm_M41","0","650017111","10","11","20017101","0","20017","0","150","650017124","650017111","220","0","100520","101962","bgm_M41","bgm_M41","20017111","0","0","0"
"10","90","聖德蕾莎女子學院 1-12","0","10","0","1","39","0","0","bgm_M41","0","101963","101961","650017123","0","650017122","bgm_M41","bgm_M41","0","101961","0","bgm_M41","0","650017121","10","12","20017101","0","20017","0","150","650017125","650017112","341","0","100520","101962","bgm_M41","bgm_M41","20017112","0","0","0"
"10","90","聖德蕾莎女子學院 1-13","0","10","0","1","-88","0","0","bgm_M41","0","100023","100021","650017133","0","650017132","bgm_M41","bgm_M41","0","100021","0","bgm_M41","0","650017131","10","13","20017101","0","20017","0","150","650017126","650017113","408","0","100050","100022","bgm_M41","bgm_M41","20017113","0","0","0"
"10","90","聖德蕾莎女子學院 1-14","0","10","0","1","-74","0","0","bgm_M41","0","101963","101961","650017143","0","650017142","bgm_M41","bgm_M41","0","101961","0","bgm_M41","0","650017141","10","14","20017101","0","20017","0","150","650017127","650017114","550","0","100520","101962","bgm_M41","bgm_M41","20017114","0","0","0"
"10","90","聖德蕾莎女子學院 1-15","0","10","0","1","80","0","0","bgm_M41","0","100023","100021","650017153","0","650017152","bgm_M41","bgm_M41","0","100021","0","bgm_M41","0","650017151","10","15","20017101","0","20017","0","150","650017123","650017115","593","0","100020","100022","bgm_M41","bgm_M41","20017115","0","0","0"
"16","90","聖德蕾莎女子學院 1-1","0","16","0","1","72","54","0","bgm_M41","0","101953","101951","650017163","0","650017162","bgm_M41","bgm_M41","31056","101951","1","bgm_M41","0","650017161","10","16","20017201","5","20017","0","240","650017121","650017116","-520","0","100510","101952","bgm_M41","bgm_M41","20017201","0","0","2"
"16","90","聖德蕾莎女子學院 1-2","0","16","0","1","-49","54","0","bgm_M41","0","100023","100021","650017173","0","650017172","bgm_M41","bgm_M41","31040","100021","1","bgm_M41","0","650017171","10","17","20017201","5","20017","0","240","650017121","650017117","-353","0","100020","100022","bgm_M41","bgm_M41","20017202","0","0","2"
"18","90","聖德蕾莎女子學院 1-3","0","18","0","1","41","54","0","bgm_M41","0","101973","101971","650017183","0","650017182","bgm_M41","bgm_M41","31056","101971","1","bgm_M41","0","650017181","10","18","20017201","5","20017","0","270","650017121","650017118","-138","0","100520","101972","bgm_M41","bgm_M41","20017203","0","0","2"
"18","90","聖德蕾莎女子學院 1-4","0","18","0","1","-104","54","0","bgm_M41","0","101973","101971","650017193","0","650017192","bgm_M41","bgm_M41","31040","101971","1","bgm_M41","0","650017191","10","19","20017201","5","20017","0","270","650017121","650017119","22","0","100520","101972","bgm_M41","bgm_M41","20017204","0","0","2"
"20","90","聖德蕾莎女子學院 1-5","0","20","0","1","-87","54","0","bgm_M41","0","101973","101971","650017203","0","650017202","bgm_M41","bgm_M41","31056","101971","1","bgm_M41","0","650017201","10","20","20017201","5","20017","0","300","650017121","650017120","270","0","100520","101972","bgm_M41","bgm_M41","20017205","0","0","2"
"8","90","鬼屋附近地區 1-1","0","8","0","1","-155","0","0","bgm_M41","0","102063","102061","650018013","0","650018012","bgm_M41","bgm_M41","0","102061","0","bgm_M41","0","650018011","8","1","20018101","0","20018","0","120","650018124","650018101","-522","0","100531","102062","bgm_M41","bgm_M41","20018101","0","0","0"
"8","90","鬼屋附近地區 1-2","0","8","0","1","32","0","0","bgm_M41","0","100366","100364","650018023","0","650018022","bgm_M41","bgm_M41","0","100364","0","bgm_M41","0","650018021","8","2","20018101","0","20018","0","120","650018125","650018102","-398","0","100020","100365","bgm_M41","bgm_M41","20018102","0","0","0"
"8","90","鬼屋附近地區 1-3","0","8","0","1","0","0","0","bgm_M41","0","102063","102061","650018033","0","650018032","bgm_M41","bgm_M41","0","102061","0","bgm_M41","0","650018031","8","3","20018101","0","20018","0","120","650018126","650018103","-215","0","100540","102062","bgm_M41","bgm_M41","20018103","0","0","0"
"8","90","鬼屋附近地區 1-4","0","8","0","1","-110","0","0","bgm_M41","0","102063","102061","650018043","0","650018042","bgm_M41","bgm_M41","0","102061","0","bgm_M41","0","650018041","8","4","20018101","0","20018","0","120","650018127","650018104","-112","0","100531","102062","bgm_M41","bgm_M41","20018104","0","0","0"
"8","90","鬼屋附近地區 1-5","0","8","0","1","33","0","0","bgm_M41","0","102063","102061","650018053","0","650018052","bgm_M41","bgm_M41","0","102061","0","bgm_M41","0","650018051","8","5","20018101","0","20018","0","120","650018123","650018105","-31","0","100540","102062","bgm_M41","bgm_M41","20018105","0","0","0"
"9","90","鬼屋附近地區 1-6","0","9","0","1","-64","0","0","bgm_M41","0","100366","100364","650018063","0","650018062","bgm_M41","bgm_M41","0","100364","0","bgm_M41","0","650018061","9","6","20018101","0","20018","0","135","650018124","650018106","112","0","100020","100365","bgm_M41","bgm_M41","20018106","0","0","0"
"9","90","鬼屋附近地區 1-7","0","9","0","1","88","0","0","bgm_M41","0","102063","102061","650018073","0","650018072","bgm_M41","bgm_M41","0","102061","0","bgm_M41","0","650018071","9","7","20018101","0","20018","0","135","650018125","650018107","181","0","100540","102062","bgm_M41","bgm_M41","20018107","0","0","0"
"9","90","鬼屋附近地區 1-8","0","9","0","1","98","0","0","bgm_M41","0","102063","102061","650018083","0","650018082","bgm_M41","bgm_M41","0","102061","0","bgm_M41","0","650018081","9","8","20018101","0","20018","0","135","650018126","650018108","343","0","100540","102062","bgm_M41","bgm_M41","20018108","0","0","0"
"9","90","鬼屋附近地區 1-9","0","9","0","1","-9","0","0","bgm_M41","0","100366","100364","650018093","0","650018092","bgm_M41","bgm_M41","0","100364","0","bgm_M41","0","650018091","9","9","20018101","0","20018","0","135","650018127","650018109","473","0","100020","100365","bgm_M41","bgm_M41","20018109","0","0","0"
"9","90","鬼魂墓地 1-10","0","9","0","1","-121","0","0","bgm_M41","0","102073","102071","650018103","0","650018102","bgm_M41","bgm_M41","0","102071","0","bgm_M41","0","650018101","9","10","20018102","0","20018","0","135","650018122","650018110","-468","0","100540","102072","bgm_M41","bgm_M41","20018110","0","0","0"
"10","90","鬼魂墓地 1-11","0","10","0","1","22","0","0","bgm_M41","0","102073","102071","650018113","0","650018112","bgm_M41","bgm_M41","0","102071","0","bgm_M41","0","650018111","10","11","20018102","0","20018","0","150","650018124","650018111","-356","0","100531","102072","bgm_M41","bgm_M41","20018111","0","0","0"
"10","90","鬼魂墓地 1-12","0","10","0","1","77","0","0","bgm_M41","0","100693","100691","650018123","0","650018122","bgm_M41","bgm_M41","0","100691","0","bgm_M41","0","650018121","10","12","20018102","0","20018","0","150","650018125","650018112","-153","0","100020","100692","bgm_M41","bgm_M41","20018112","0","0","0"
"10","90","鬼魂墓地 1-13","0","10","0","1","-66","0","0","bgm_M41","0","100693","100691","650018133","0","650018132","bgm_M41","bgm_M41","0","100691","0","bgm_M41","0","650018131","10","13","20018102","0","20018","0","150","650018126","650018113","-76","0","100020","100692","bgm_M41","bgm_M41","20018113","0","0","0"
"10","90","鬼魂墓地 1-14","0","10","0","1","12","0","0","bgm_M41","0","102073","102071","650018143","0","650018142","bgm_M41","bgm_M41","0","102071","0","bgm_M41","0","650018141","10","14","20018102","0","20018","0","150","650018127","650018114","77","0","100531","102072","bgm_M41","bgm_M41","20018114","0","0","0"
"10","90","鬼魂墓地 1-15","0","10","0","1","21","0","0","bgm_M41","0","102073","102071","650018153","0","650018152","bgm_M41","bgm_M41","0","102071","0","bgm_M41","0","650018151","10","15","20018102","0","20018","0","150","650018123","650018115","266","0","100531","102072","bgm_M41","bgm_M41","20018115","0","0","0"
"16","90","鬼魂墓地 1-1","0","16","0","1","-77","54","0","bgm_M41","0","100366","100364","650018163","0","650018162","bgm_M41","bgm_M41","31112","100364","1","bgm_M41","0","650018161","10","16","20018201","5","20018","0","240","650018121","650018116","-570","0","100020","100365","bgm_M41","bgm_M41","20018201","0","0","2"
"16","90","鬼魂墓地 1-2","0","16","0","1","58","54","0","bgm_M41","0","102083","102081","650018173","0","650018172","bgm_M41","bgm_M41","31036","102081","1","bgm_M41","0","650018171","10","17","20018201","5","20018","0","240","650018121","650018117","-372","0","100532","102082","bgm_M41","bgm_M41","20018202","0","0","2"
"18","90","鬼魂墓地 1-3","0","18","0","1","-117","54","0","bgm_M41","0","100693","100691","650018183","0","650018182","bgm_M41","bgm_M41","31112","100691","1","bgm_M41","0","650018181","10","18","20018201","5","20018","0","270","650018121","650018118","-191","0","100020","100692","bgm_M41","bgm_M41","20018203","0","0","2"
"18","90","鬼魂墓地 1-4","0","18","0","1","-90","54","0","bgm_M41","0","102083","102081","650018193","0","650018192","bgm_M41","bgm_M41","31036","102081","1","bgm_M41","0","650018191","10","19","20018201","5","20018","0","270","650018121","650018119","120","0","100532","102082","bgm_M41","bgm_M41","20018204","0","0","2"
"20","90","鬼魂墓地 1-5","0","20","0","1","51","54","0","bgm_M41","0","102083","102081","650018203","0","650018202","bgm_M41","bgm_M41","31112","102081","1","bgm_M41","0","650018201","10","20","20018201","5","20018","0","300","650018121","650018120","288","0","100532","102082","bgm_M41","bgm_M41","20018205","0","0","2"
"8","90","艾爾皮斯島 開墾營地一帶 1-1","0","8","0","1","-120","0","0","bgm_M41","0","100203","100201","650019013","0","650019012","bgm_M41","bgm_M41","0","100201","0","bgm_M41","0","650019011","8","1","20019101","0","20019","0","120","650019124","650019101","-900","0","100180","100202","bgm_M41","bgm_M41","20019101","0","0","0"
"8","90","艾爾皮斯島 開墾營地一帶 1-2","0","8","0","1","76","0","0","bgm_M41","0","100583","100581","650019023","0","650019022","bgm_M41","bgm_M41","0","100581","0","bgm_M41","0","650019021","8","2","20019101","0","20019","0","120","650019125","650019102","-830","0","100100","100582","bgm_M41","bgm_M41","20019102","0","0","0"
"8","90","艾爾皮斯島 開墾營地一帶 1-3","0","8","0","1","50","0","0","bgm_M41","0","100113","100111","650019033","0","650019032","bgm_M41","bgm_M41","0","100111","0","bgm_M41","0","650019031","8","3","20019101","0","20019","0","120","650019126","650019103","-660","0","100040","100112","bgm_M41","bgm_M41","20019103","0","0","0"
"8","90","艾爾皮斯島 開墾營地一帶 1-4","0","8","0","1","-80","0","0","bgm_M41","0","100113","100111","650019043","0","650019042","bgm_M41","bgm_M41","0","100111","0","bgm_M41","0","650019041","8","4","20019101","0","20019","0","120","650019127","650019104","-590","0","100040","100112","bgm_M41","bgm_M41","20019104","0","0","0"
"8","90","艾爾皮斯島 開墾營地一帶 1-5","0","8","0","1","-74","0","0","bgm_M41","0","100173","100171","650019053","0","650019052","bgm_M41","bgm_M41","0","100171","0","bgm_M41","0","650019051","8","5","20019101","0","20019","0","120","650019123","650019105","-415","0","100070","100172","bgm_M41","bgm_M41","20019105","0","0","0"
"9","90","艾爾皮斯島 開墾營地一帶 1-6","0","9","0","1","90","0","0","bgm_M41","0","101623","101621","650019063","0","650019062","bgm_M41","bgm_M41","0","101621","0","bgm_M41","0","650019061","9","6","20019101","0","20019","0","135","650019124","650019106","-365","0","100450","101622","bgm_M41","bgm_M41","20019106","0","0","0"
"9","90","艾爾皮斯島 開墾營地一帶 1-7","0","9","0","1","75","0","0","bgm_M41","0","101623","101621","650019073","0","650019072","bgm_M41","bgm_M41","0","101621","0","bgm_M41","0","650019071","9","7","20019101","0","20019","0","135","650019125","650019107","-172","0","100450","101622","bgm_M41","bgm_M41","20019107","0","0","0"
"9","90","艾爾皮斯島 開墾營地一帶 1-8","0","9","0","1","-101","0","0","bgm_M41","0","102023","102021","650019083","0","650019082","bgm_M41","bgm_M41","0","102021","0","bgm_M41","0","650019081","9","8","20019101","0","20019","0","135","650019126","650019108","-134","0","100040","102022","bgm_M41","bgm_M41","20019108","0","0","0"
"9","90","艾爾皮斯島 開墾營地一帶 1-9","0","9","0","1","83","0","0","bgm_M41","0","102023","102021","650019093","0","650019092","bgm_M41","bgm_M41","0","102021","0","bgm_M41","0","650019091","9","9","20019101","0","20019","0","135","650019127","650019109","5","0","100040","102022","bgm_M41","bgm_M41","20019109","0","0","0"
