166543828b17950d9190737ffb8ed82e17a53b32cc2eb4700853e746b049642b,7a37838250ec5d5de9f98c44bf260084208a4540880f1cadfe0b9b3968aa7e68,05092627a1b5e23728ac8584d0f7bc420920175629eb11b5a70afdf60c364590,bcfa388abe0072f6b5de53cc2dc800d44aa8832e390e985c7a102190ee535a86,967cbc9ee6155f24cfc370e290c2627f460fd01ca561b2b47306db91f210a6e3,653656675b98a7968b24104e86729565f509e4d7442225601f4dd709bda958ad,a241ff8c6f36811dba222ac2ca0c8cacff6e7a0f91f62029db694845c416c19e,4226a70e2ec9ef9db5a2f8a530ee54873f35bcbbab311fc7920360632e55e58c,01df54d5b9b80b7acbe61962e2c829537fa88ce2b7863b78d6d94c944bf86c28,c6b258dbf26283d9d16123ac1222f58ce07b1471d602b07179bff5e58350e4dc,89b051f5705171e6a1862280fed234ba85fdcb45751a05597e7e6cc7d08a1af4,ff626e10bf61ae08b1457d24cce0cb514f5bec41ac231d83047ec98c6fbc6197,9d2cd74d4a78e0e94236526386eca229035af4aedacd4b87c93bcb6c5056b5e4,2798b248cf51908dbfad018d6f8bd80048dea6e18fff174d45eb44a4fc23253e,0fe5a72348f266148ce8ce2f8811c6c08627f1d8a2700a9b6e3da64d13a2e1a2,9fbc154fd9027cf8c1aaac0958d5494f6580c46d3396dc3312508a5332333cc1,dec981e57bdf3ceabbcebfafce9fc0cda091671fe3a1d43ef5bc3475318d7af3,0eec9b0c1a5de560d1538e9d7dd1bd91bfd20818329594c3b6d4f86738723737,6d8f82386e21b540d6df214008b37673da9a609e45340a144363044a81b13f17,c716196e87323d6b7418a3c3ecf36266df4748977d5c63ac83ffa81865ba88cc,6844932d6f58a10856d66eca683c187f47e0698a9e88b10f79d180566ed6846d,1bd589d4dc8b365fd91f107e3174673303c9410fc877cc7f0b19644ace07c004,b06a6d7028bdf4c3fbb27d0b94f846b50c752dd9799243d7c5853ea1233011fb,8c48fba8ae2c8803f3079c7cdde494e4056ce9492059e678885f4613bb31f7e3,42023f231d515d9d4967a3ad592f637f7cf7e5ac9ee340e1243c41a2858897be,fddd051fe5dd4c073c3f900aa06c4953f326719bac78993d76854501e23d831f,14531f249c3a4952be1e7c27115e7ae3e02ca27f985639542db2affe0a316351,61f4b102fb62cd2ecd945758a9598509dc7e174f7ad6c2683c1845fde061e906,3b6d4c1116d7b912d956154568142cdba46f7fbca6ac3c9501c2b9090bdef79b,b0ff59303cf58fd6e3eabfc40f62b6aa9214055515a3b2b809d2f06e7301c47a,16068688c6c5b9169d0e56f0250d5f0476642bd6be6fe0f9bad93abe13382073,e4091e495eedfea3912041b37ebdca0fa34e95eda068b92baac59ee9e9cdf4a7,5972312a19ee6e9322f757bb769b7a685a9e1aa5aa99191c322b6a22df09f06d,0211eaf41895f570dfe2ac7a7f3435763ab77ad45934b3871a1e6deeb1f893c7,de345f2229c21ea5317c040d3391d5b38d8760393acf7fec0e88e8c180362f45,84e4cca0f839677454fc75ceb4295aeb10c3ecf8a341b9c3091589d35a243578,468a6c5ed91e470085175567f72614dbdaccd0230627f176fecb1e58024c3c3d,6a01735eada64ace895030967a9ec32dcbeddd1b1a75630de4fda2758c07ffb9,f9c5b1c4edead1326131ff923a5da24a9b45d03fb70c481dbd95408ce9f3ccd4,90479a21d4b604de0cc7d3923c0ca3ab322e79cbedc25bc7d79ebbf3bbc90ba7,7093d1840fe1215809cd8c024be3a00e9ff039a798101760a92eeb50369150e0,32ea4645b7a0c9d0888381662c5e2150aef63c507d6a62f5b1d367e209d094ea,fcd5b3d8fdfea8e9e81aca4551a27c9998815042085f7aaf1c02da205d4bf7ea,4acb98db2457bb748bfcf234827cc2001fba8cd01dd282283d72bdd1ec0c95e9
"650016163","bgm_M41","20016201","240","650016116","650016121","0","54","50","0","20016","0","100363","650016161","16","0","16","16","0","0","100361","bgm_M41","真步真步王國避暑聖地？ 1-1","10","100362","20016201","1","0","0","2","bgm_M41","bgm_M41","2","5","100363","31105","bgm_M41","1","650016162","-500","bgm_M41","90","100020","0"
"650016173","bgm_M41","20016202","240","650016117","650016121","0","54","-60","0","20016","0","101943","650016171","17","0","16","16","0","0","101941","bgm_M41","真步真步王國避暑聖地？ 1-2","10","101942","20016201","1","0","0","2","bgm_M41","bgm_M41","2","5","101941","31014","bgm_M41","1","650016172","-270","bgm_M41","90","100491","0"
"650016183","bgm_M41","20016203","270","650016118","650016121","0","54","55","0","20016","0","101943","650016181","18","0","18","18","0","0","101941","bgm_M41","真步真步王國避暑聖地？ 1-3","10","101942","20016201","1","0","0","2","bgm_M41","bgm_M41","2","5","101942","31105","bgm_M41","1","650016182","-77","bgm_M41","90","100491","0"
"650016193","bgm_M41","20016204","270","650016119","650016121","0","54","-100","0","20016","0","101943","650016191","19","0","18","18","0","0","101941","bgm_M41","真步真步王國避暑聖地？ 1-4","10","101942","20016201","1","0","0","2","bgm_M41","bgm_M41","2","5","101942","31014","bgm_M41","1","650016192","45","bgm_M41","90","100491","0"
"650016203","bgm_M41","20016205","300","650016120","650016121","0","54","-95","0","20016","0","101943","650016201","20","0","20","20","0","0","101941","bgm_M41","真步真步王國避暑聖地？ 1-5","10","101942","20016201","1","0","0","2","bgm_M41","bgm_M41","2","5","101943","31105","bgm_M41","1","650016202","280","bgm_M41","90","100491","0"
"650017013","bgm_M41","20017101","120","650017101","650017124","0","0","-151","0","20017","0","100063","650017011","1","0","8","8","0","0","100061","bgm_M41","聖德蕾莎女子學院 1-1","8","100062","20017101","0","0","0","0","bgm_M41","bgm_M41","1","0","100061","0","bgm_M41","1","650017012","-802","bgm_M41","90","100200","0"
"650017023","bgm_M41","20017102","120","650017102","650017125","0","0","17","0","20017","0","100063","650017021","2","0","8","8","0","0","100061","bgm_M41","聖德蕾莎女子學院 1-2","8","100062","20017101","0","0","0","0","bgm_M41","bgm_M41","1","0","100061","0","bgm_M41","1","650017022","-721","bgm_M41","90","100010","0"
"650017033","bgm_M41","20017103","120","650017103","650017126","0","0","-122","0","20017","0","100063","650017031","3","0","8","8","0","0","100061","bgm_M41","聖德蕾莎女子學院 1-3","8","100062","20017101","0","0","0","0","bgm_M41","bgm_M41","1","0","100061","0","bgm_M41","1","650017032","-615","bgm_M41","90","100190","0"
"650017043","bgm_M41","20017104","120","650017104","650017127","0","0","-82","0","20017","0","100063","650017041","4","0","8","8","0","0","100061","bgm_M41","聖德蕾莎女子學院 1-4","8","100062","20017101","0","0","0","0","bgm_M41","bgm_M41","1","0","100061","0","bgm_M41","1","650017042","-445","bgm_M41","90","100010","0"
"650017053","bgm_M41","20017105","120","650017105","650017123","0","0","74","0","20017","0","101953","650017051","5","0","8","8","0","0","101951","bgm_M41","聖德蕾莎女子學院 1-5","8","101952","20017101","0","0","0","0","bgm_M41","bgm_M41","1","0","101951","0","bgm_M41","1","650017052","-520","bgm_M41","90","100510","0"
"650017063","bgm_M41","20017106","135","650017106","650017124","0","0","50","0","20017","0","101953","650017061","6","0","9","9","0","0","101951","bgm_M41","聖德蕾莎女子學院 1-6","9","101952","20017101","0","0","0","0","bgm_M41","bgm_M41","1","0","101951","0","bgm_M41","1","650017062","-313","bgm_M41","90","100280","0"
"650017073","bgm_M41","20017107","135","650017107","650017125","0","0","-78","0","20017","0","101953","650017071","7","0","9","9","0","0","101951","bgm_M41","聖德蕾莎女子學院 1-7","9","101952","20017101","0","0","0","0","bgm_M41","bgm_M41","1","0","101951","0","bgm_M41","1","650017072","-220","bgm_M41","90","100510","0"
"650017083","bgm_M41","20017108","135","650017108","650017126","0","0","63","0","20017","0","100023","650017081","8","0","9","9","0","0","100021","bgm_M41","聖德蕾莎女子學院 1-8","9","100022","20017101","0","0","0","0","bgm_M41","bgm_M41","1","0","100021","0","bgm_M41","1","650017082","-38","bgm_M41","90","100050","0"
"650017093","bgm_M41","20017109","135","650017109","650017127","0","0","76","0","20017","0","100023","650017091","9","0","9","9","0","0","100021","bgm_M41","聖德蕾莎女子學院 1-9","9","100022","20017101","0","0","0","0","bgm_M41","bgm_M41","1","0","100021","0","bgm_M41","1","650017092","127","bgm_M41","90","100020","0"
"650017103","bgm_M41","20017110","135","650017110","650017122","0","0","-102","0","20017","0","100023","650017101","10","0","9","9","0","0","100021","bgm_M41","聖德蕾莎女子學院 1-10","9","100022","20017101","0","0","0","0","bgm_M41","bgm_M41","1","0","100021","0","bgm_M41","1","650017102","30","bgm_M41","90","100020","0"
"650017113","bgm_M41","20017111","150","650017111","650017124","0","0","-83","0","20017","0","101963","650017111","11","0","10","10","0","0","101961","bgm_M41","聖德蕾莎女子學院 1-11","10","101962","20017101","0","0","0","0","bgm_M41","bgm_M41","1","0","101961","0","bgm_M41","1","650017112","220","bgm_M41","90","100520","0"
"650017123","bgm_M41","20017112","150","650017112","650017125","0","0","39","0","20017","0","101963","650017121","12","0","10","10","0","0","101961","bgm_M41","聖德蕾莎女子學院 1-12","10","101962","20017101","0","0","0","0","bgm_M41","bgm_M41","1","0","101961","0","bgm_M41","1","650017122","341","bgm_M41","90","100520","0"
"650017133","bgm_M41","20017113","150","650017113","650017126","0","0","-88","0","20017","0","100023","650017131","13","0","10","10","0","0","100021","bgm_M41","聖德蕾莎女子學院 1-13","10","100022","20017101","0","0","0","0","bgm_M41","bgm_M41","1","0","100021","0","bgm_M41","1","650017132","408","bgm_M41","90","100050","0"
"650017143","bgm_M41","20017114","150","650017114","650017127","0","0","-74","0","20017","0","101963","650017141","14","0","10","10","0","0","101961","bgm_M41","聖德蕾莎女子學院 1-14","10","101962","20017101","0","0","0","0","bgm_M41","bgm_M41","1","0","101961","0","bgm_M41","1","650017142","550","bgm_M41","90","100520","0"
"650017153","bgm_M41","20017115","150","650017115","650017123","0","0","80","0","20017","0","100023","650017151","15","0","10","10","0","0","100021","bgm_M41","聖德蕾莎女子學院 1-15","10","100022","20017101","0","0","0","0","bgm_M41","bgm_M41","1","0","100021","0","bgm_M41","1","650017152","593","bgm_M41","90","100020","0"
"650017163","bgm_M41","20017201","240","650017116","650017121","0","54","72","0","20017","0","101953","650017161","16","0","16","16","0","0","101951","bgm_M41","聖德蕾莎女子學院 1-1","10","101952","20017201","1","0","0","2","bgm_M41","bgm_M41","2","5","101951","31056","bgm_M41","1","650017162","-520","bgm_M41","90","100510","0"
"650017173","bgm_M41","20017202","240","650017117","650017121","0","54","-49","0","20017","0","100023","650017171","17","0","16","16","0","0","100021","bgm_M41","聖德蕾莎女子學院 1-2","10","100022","20017201","1","0","0","2","bgm_M41","bgm_M41","2","5","100021","31040","bgm_M41","1","650017172","-353","bgm_M41","90","100020","0"
"650017183","bgm_M41","20017203","270","650017118","650017121","0","54","41","0","20017","0","101973","650017181","18","0","18","18","0","0","101971","bgm_M41","聖德蕾莎女子學院 1-3","10","101972","20017201","1","0","0","2","bgm_M41","bgm_M41","2","5","101971","31056","bgm_M41","1","650017182","-138","bgm_M41","90","100520","0"
"650017193","bgm_M41","20017204","270","650017119","650017121","0","54","-104","0","20017","0","101973","650017191","19","0","18","18","0","0","101971","bgm_M41","聖德蕾莎女子學院 1-4","10","101972","20017201","1","0","0","2","bgm_M41","bgm_M41","2","5","101971","31040","bgm_M41","1","650017192","22","bgm_M41","90","100520","0"
"650017203","bgm_M41","20017205","300","650017120","650017121","0","54","-87","0","20017","0","101973","650017201","20","0","20","20","0","0","101971","bgm_M41","聖德蕾莎女子學院 1-5","10","101972","20017201","1","0","0","2","bgm_M41","bgm_M41","2","5","101971","31056","bgm_M41","1","650017202","270","bgm_M41","90","100520","0"
"650018013","bgm_M41","20018101","120","650018101","650018124","0","0","-155","0","20018","0","102063","650018011","1","0","8","8","0","0","102061","bgm_M41","鬼屋附近地區 1-1","8","102062","20018101","0","0","0","0","bgm_M41","bgm_M41","1","0","102061","0","bgm_M41","1","650018012","-522","bgm_M41","90","100531","0"
"650018023","bgm_M41","20018102","120","650018102","650018125","0","0","32","0","20018","0","100366","650018021","2","0","8","8","0","0","100364","bgm_M41","鬼屋附近地區 1-2","8","100365","20018101","0","0","0","0","bgm_M41","bgm_M41","1","0","100364","0","bgm_M41","1","650018022","-398","bgm_M41","90","100020","0"
"650018033","bgm_M41","20018103","120","650018103","650018126","0","0","0","0","20018","0","102063","650018031","3","0","8","8","0","0","102061","bgm_M41","鬼屋附近地區 1-3","8","102062","20018101","0","0","0","0","bgm_M41","bgm_M41","1","0","102061","0","bgm_M41","1","650018032","-215","bgm_M41","90","100540","0"
"650018043","bgm_M41","20018104","120","650018104","650018127","0","0","-110","0","20018","0","102063","650018041","4","0","8","8","0","0","102061","bgm_M41","鬼屋附近地區 1-4","8","102062","20018101","0","0","0","0","bgm_M41","bgm_M41","1","0","102061","0","bgm_M41","1","650018042","-112","bgm_M41","90","100531","0"
"650018053","bgm_M41","20018105","120","650018105","650018123","0","0","33","0","20018","0","102063","650018051","5","0","8","8","0","0","102061","bgm_M41","鬼屋附近地區 1-5","8","102062","20018101","0","0","0","0","bgm_M41","bgm_M41","1","0","102061","0","bgm_M41","1","650018052","-31","bgm_M41","90","100540","0"
"650018063","bgm_M41","20018106","135","650018106","650018124","0","0","-64","0","20018","0","100366","650018061","6","0","9","9","0","0","100364","bgm_M41","鬼屋附近地區 1-6","9","100365","20018101","0","0","0","0","bgm_M41","bgm_M41","1","0","100364","0","bgm_M41","1","650018062","112","bgm_M41","90","100020","0"
"650018073","bgm_M41","20018107","135","650018107","650018125","0","0","88","0","20018","0","102063","650018071","7","0","9","9","0","0","102061","bgm_M41","鬼屋附近地區 1-7","9","102062","20018101","0","0","0","0","bgm_M41","bgm_M41","1","0","102061","0","bgm_M41","1","650018072","181","bgm_M41","90","100540","0"
"650018083","bgm_M41","20018108","135","650018108","650018126","0","0","98","0","20018","0","102063","650018081","8","0","9","9","0","0","102061","bgm_M41","鬼屋附近地區 1-8","9","102062","20018101","0","0","0","0","bgm_M41","bgm_M41","1","0","102061","0","bgm_M41","1","650018082","343","bgm_M41","90","100540","0"
"650018093","bgm_M41","20018109","135","650018109","650018127","0","0","-9","0","20018","0","100366","650018091","9","0","9","9","0","0","100364","bgm_M41","鬼屋附近地區 1-9","9","100365","20018101","0","0","0","0","bgm_M41","bgm_M41","1","0","100364","0","bgm_M41","1","650018092","473","bgm_M41","90","100020","0"
"650018103","bgm_M41","20018110","135","650018110","650018122","0","0","-121","0","20018","0","102073","650018101","10","0","9","9","0","0","102071","bgm_M41","鬼魂墓地 1-10","9","102072","20018102","0","0","0","0","bgm_M41","bgm_M41","1","0","102071","0","bgm_M41","1","650018102","-468","bgm_M41","90","100540","0"
"650018113","bgm_M41","20018111","150","650018111","650018124","0","0","22","0","20018","0","102073","650018111","11","0","10","10","0","0","102071","bgm_M41","鬼魂墓地 1-11","10","102072","20018102","0","0","0","0","bgm_M41","bgm_M41","1","0","102071","0","bgm_M41","1","650018112","-356","bgm_M41","90","100531","0"
"650018123","bgm_M41","20018112","150","650018112","650018125","0","0","77","0","20018","0","100693","650018121","12","0","10","10","0","0","100691","bgm_M41","鬼魂墓地 1-12","10","100692","20018102","0","0","0","0","bgm_M41","bgm_M41","1","0","100691","0","bgm_M41","1","650018122","-153","bgm_M41","90","100020","0"
"650018133","bgm_M41","20018113","150","650018113","650018126","0","0","-66","0","20018","0","100693","650018131","13","0","10","10","0","0","100691","bgm_M41","鬼魂墓地 1-13","10","100692","20018102","0","0","0","0","bgm_M41","bgm_M41","1","0","100691","0","bgm_M41","1","650018132","-76","bgm_M41","90","100020","0"
"650018143","bgm_M41","20018114","150","650018114","650018127","0","0","12","0","20018","0","102073","650018141","14","0","10","10","0","0","102071","bgm_M41","鬼魂墓地 1-14","10","102072","20018102","0","0","0","0","bgm_M41","bgm_M41","1","0","102071","0","bgm_M41","1","650018142","77","bgm_M41","90","100531","0"
"650018153","bgm_M41","20018115","150","650018115","650018123","0","0","21","0","20018","0","102073","650018151","15","0","10","10","0","0","102071","bgm_M41","鬼魂墓地 1-15","10","102072","20018102","0","0","0","0","bgm_M41","bgm_M41","1","0","102071","0","bgm_M41","1","650018152","266","bgm_M41","90","100531","0"
"650018163","bgm_M41","20018201","240","650018116","650018121","0","54","-77","0","20018","0","100366","650018161","16","0","16","16","0","0","100364","bgm_M41","鬼魂墓地 1-1","10","100365","20018201","1","0","0","2","bgm_M41","bgm_M41","2","5","100364","31112","bgm_M41","1","650018162","-570","bgm_M41","90","100020","0"
"650018173","bgm_M41","20018202","240","650018117","650018121","0","54","58","0","20018","0","102083","650018171","17","0","16","16","0","0","102081","bgm_M41","鬼魂墓地 1-2","10","102082","20018201","1","0","0","2","bgm_M41","bgm_M41","2","5","102081","31036","bgm_M41","1","650018172","-372","bgm_M41","90","100532","0"
"650018183","bgm_M41","20018203","270","650018118","650018121","0","54","-117","0","20018","0","100693","650018181","18","0","18","18","0","0","100691","bgm_M41","鬼魂墓地 1-3","10","100692","20018201","1","0","0","2","bgm_M41","bgm_M41","2","5","100691","31112","bgm_M41","1","650018182","-191","bgm_M41","90","100020","0"
"650018193","bgm_M41","20018204","270","650018119","650018121","0","54","-90","0","20018","0","102083","650018191","19","0","18","18","0","0","102081","bgm_M41","鬼魂墓地 1-4","10","102082","20018201","1","0","0","2","bgm_M41","bgm_M41","2","5","102081","31036","bgm_M41","1","650018192","120","bgm_M41","90","100532","0"
"650018203","bgm_M41","20018205","300","650018120","650018121","0","54","51","0","20018","0","102083","650018201","20","0","20","20","0","0","102081","bgm_M41","鬼魂墓地 1-5","10","102082","20018201","1","0","0","2","bgm_M41","bgm_M41","2","5","102081","31112","bgm_M41","1","650018202","288","bgm_M41","90","100532","0"
"650019013","bgm_M41","20019101","120","650019101","650019124","0","0","-120","0","20019","0","100203","650019011","1","0","8","8","0","0","100201","bgm_M41","艾爾皮斯島 開墾營地一帶 1-1","8","100202","20019101","0","0","0","0","bgm_M41","bgm_M41","1","0","100201","0","bgm_M41","1","650019012","-900","bgm_M41","90","100180","0"
"650019023","bgm_M41","20019102","120","650019102","650019125","0","0","76","0","20019","0","100583","650019021","2","0","8","8","0","0","100581","bgm_M41","艾爾皮斯島 開墾營地一帶 1-2","8","100582","20019101","0","0","0","0","bgm_M41","bgm_M41","1","0","100581","0","bgm_M41","1","650019022","-830","bgm_M41","90","100100","0"
"650019033","bgm_M41","20019103","120","650019103","650019126","0","0","50","0","20019","0","100113","650019031","3","0","8","8","0","0","100111","bgm_M41","艾爾皮斯島 開墾營地一帶 1-3","8","100112","20019101","0","0","0","0","bgm_M41","bgm_M41","1","0","100111","0","bgm_M41","1","650019032","-660","bgm_M41","90","100040","0"
"650019043","bgm_M41","20019104","120","650019104","650019127","0","0","-80","0","20019","0","100113","650019041","4","0","8","8","0","0","100111","bgm_M41","艾爾皮斯島 開墾營地一帶 1-4","8","100112","20019101","0","0","0","0","bgm_M41","bgm_M41","1","0","100111","0","bgm_M41","1","650019042","-590","bgm_M41","90","100040","0"
"650019053","bgm_M41","20019105","120","650019105","650019123","0","0","-74","0","20019","0","100173","650019051","5","0","8","8","0","0","100171","bgm_M41","艾爾皮斯島 開墾營地一帶 1-5","8","100172","20019101","0","0","0","0","bgm_M41","bgm_M41","1","0","100171","0","bgm_M41","1","650019052","-415","bgm_M41","90","100070","0"
"650019063","bgm_M41","20019106","135","650019106","650019124","0","0","90","0","20019","0","101623","650019061","6","0","9","9","0","0","101621","bgm_M41","艾爾皮斯島 開墾營地一帶 1-6","9","101622","20019101","0","0","0","0","bgm_M41","bgm_M41","1","0","101621","0","bgm_M41","1","650019062","-365","bgm_M41","90","100450","0"
"650019073","bgm_M41","20019107","135","650019107","650019125","0","0","75","0","20019","0","101623","650019071","7","0","9","9","0","0","101621","bgm_M41","艾爾皮斯島 開墾營地一帶 1-7","9","101622","20019101","0","0","0","0","bgm_M41","bgm_M41","1","0","101621","0","bgm_M41","1","650019072","-172","bgm_M41","90","100450","0"
"650019083","bgm_M41","20019108","135","650019108","650019126","0","0","-101","0","20019","0","102023","650019081","8","0","9","9","0","0","102021","bgm_M41","艾爾皮斯島 開墾營地一帶 1-8","9","102022","20019101","0","0","0","0","bgm_M41","bgm_M41","1","0","102021","0","bgm_M41","1","650019082","-134","bgm_M41","90","100040","0"
"650019093","bgm_M41","20019109","135","650019109","650019127","0","0","83","0","20019","0","102023","650019091","9","0","9","9","0","0","102021","bgm_M41","艾爾皮斯島 開墾營地一帶 1-9","9","102022","20019101","0","0","0","0","bgm_M41","bgm_M41","1","0","102021","0","bgm_M41","1","650019092","5","bgm_M41","90","100040","0"
"650019103","bgm_M41","20019110","135","650019110","650019122","0","0","-93","0","20019","0","102023","650019101","10","0","9","9","0","0","102021","bgm_M41","艾爾皮斯島 開墾營地一帶 1-10","9","102022","20019101","0","0","0","0","bgm_M41","bgm_M41","1","0","102021","0","bgm_M41","1","650019102","77","bgm_M41","90","100040","0"
"650019113","bgm_M41","20019111","150","650019111","650019124","0","0","-45","0","20019","0","102123","650019111","11","0","10","10","0","0","102121","bgm_M41","艾爾皮斯島 開墾營地一帶 1-11","10","102122","20019101","0","0","0","0","bgm_M41","bgm_M41","1","0","102121","0","bgm_M41","1","650019112","227","bgm_M41","90","100550","0"
"650019123","bgm_M41","20019112","150","650019112","650019125","0","0","87","0","20019","0","102123","650019121","12","0","10","10","0","0","102121","bgm_M41","艾爾皮斯島 開墾營地一帶 1-12","10","102122","20019101","0","0","0","0","bgm_M41","bgm_M41","1","0","102121","0","bgm_M41","1","650019122","341","bgm_M41","90","100551","0"
"650019133","bgm_M41","20019113","150","650019113","650019126","0","0","-84","0","20019","0","102123","650019131","13","0","10","10","0","0","102121","bgm_M41","艾爾皮斯島 開墾營地一帶 1-13","10","102122","20019101","0","0","0","0","bgm_M41","bgm_M41","1","0","102121","0","bgm_M41","1","650019132","385","bgm_M41","90","100551","0"
