ac8bcff9d018273c4a7e2e34530753343c2054002e4cc4c169c02d1d30014f36,35a99d05607ae5c86b1c3b6301bf8962bb733f2a4fe46cbdec099a1fa647d834,ce1f3a91541c99a6d7528360e52e9dd860e72429845df35562394a30051f7a72,92ec3e557e1f028a90622a294b722d1ec642f269aad47e56519ca68b579cb76e,b686e199abd457280daa12fff17bb74625bc745c8a8df760eae19439a0b6507d,4e5dd8e546169069e97c8dd5acd6d1766f237620f0a5feb8184552ce5dc63a8d,ef594f14f081a75a5effa7ed480fc5cbce7c3d1c48b47ed681f7db96949ab2a7,858b3b62f7be36d4c1aed4614135210d3bd435efec509a1c532c8b0bc54d04a0
"104701","101011","101281","1","101401","101551","101581","101401"
"104701","102014","102281","2","102493","101551","101581","102491"
"104701","103011","102282","3","102401","102162","102581","102401"
"104701","103012","103311","4","103431","102163","102582","103431"
"104701","103013","103282","5","103401","103551","103581","103401"
"104701","104011","103283","6","103401","103552","103582","103583"
"104701","104012","104311","7","103583","103583","103582","104401"
"104701","104013","104432","8","104491","104581","103583","104012"
"104701","104014","104313","9","104312","104582","104581","104013"
"104701","105011","104284","10","104402","104553","104582","104014"
"104701","105012","105311","11","104433","105581","104583","105011"
"104701","105013","105431","12","105401","105582","105581","105012"
"104701","105014","105313","13","105431","105583","105582","105013"
"104701","105015","105284","14","105491","105584","105583","105014"
"104701","105016","105315","15","105432","105585","105584","105015"
"104701","105017","105316","16","105315","105586","105585","105016"
"104701","106011","105317","17","105316","105587","105586","105017"
"104701","106012","106311","18","105317","106581","105587","106011"
"104701","106013","106312","19","106311","106582","106581","106012"
"104701","107011","106313","20","106312","106583","106582","106013"
"104701","107012","107311","21","106313","107581","106583","107011"
"104701","107013","107312","22","107311","107582","107581","107012"
"104701","108011","107313","23","107312","107583","107582","107013"
"104701","108012","108311","24","107313","108581","107583","108011"
"104701","108013","108282","25","108311","108582","108581","108012"
"104701","108014","108283","26","108282","108583","108582","108013"
"104701","109011","108314","27","108283","108584","108583","108014"
"104701","109012","109311","28","108314","109581","108584","109011"
"104701","109013","109312","29","109311","109582","109581","109012"
"104701","109014","109313","30","109312","109583","109582","109013"
"104701","10001032","109314","31","109313","109584","109583","109014"
"104701","10001033","10031032","32","109314","10058032","109584","10001032"
"104701","999999","10031033","33","10031032","10058033","10058032","10001033"
"104801","101161","101281","1","101431","101161","101581","101191"
"104801","102163","102311","2","102493","101161","101581","102191"
"104801","103161","102282","3","102401","102162","102581","102192"
"104801","103162","103281","4","103431","102163","102582","103191"
"104801","103193","103282","5","103491","103161","103581","103162"
"104801","104161","103283","6","103432","103162","103582","103193"
"104801","104162","104311","7","103553","103583","103401","104191"
"104801","104163","104432","8","104491","104581","103553","104192"
"104801","104164","104402","9","104432","104552","104551","104193"
"104801","105161","104314","10","104402","104553","104552","104194"
"104801","105162","105311","11","104433","105551","104553","105191"
"104801","105163","105431","12","105401","105582","105551","105192"
"104801","105164","105313","13","105431","105583","105552","105193"
"104801","105165","105314","14","105491","105584","105553","105194"
"104801","105166","105315","15","105432","105585","105554","105195"
"104801","105167","105316","16","105315","105586","105555","105196"
"104801","106161","105317","17","105316","105587","105556","105197"
"104801","106192","106311","18","105317","106581","105557","106191"
"104801","106163","106312","19","106311","106582","106551","106192"
"104801","107161","106313","20","106312","106583","106552","106193"
"104801","107162","107311","21","106313","107581","106553","107191"
"104801","107163","107312","22","107311","107582","107551","107192"
"104801","108161","107313","23","107312","107583","107552","107193"
"104801","108162","108281","24","107313","108581","107553","108191"
"104801","108163","108282","25","108281","108582","108551","108192"
"104801","108164","108283","26","108282","108583","108552","108193"
"104801","109161","108284","27","108283","108584","108553","108194"
"104801","109162","109281","28","108284","109581","108554","109191"
"104801","109163","109282","29","109281","109582","109551","109192"
"104801","109164","109283","30","109282","109583","109552","109193"
"104801","10016032","109284","31","109283","109584","109553","109194"
"104801","10016033","10028032","32","109284","10058032","109554","10019032"
"104801","999999","10028033","33","10028032","10058033","10055032","10019033"
"104901","101011","101281","1","101401","101551","101581","101011"
"104901","102014","102281","2","102493","101551","101551","102011"
"104901","103011","102282","3","102401","102551","102581","102014"
"104901","103012","103311","4","103431","102552","102552","103011"
"104901","103013","103282","5","103491","103551","103581","103012"
"104901","104011","103283","6","103491","103552","103582","103013"
"104901","104012","104311","7","103553","103583","103552","104491"
"104901","104013","104432","8","104401","104581","103553","104012"
"104901","104014","104283","9","104432","104582","104551","104013"
"104901","105011","104314","10","104402","104583","104552","104014"
"104901","105012","105311","11","104433","105581","104583","105011"
"104901","105013","105342","12","105401","105582","105581","105012"
"104901","105014","105313","13","105431","105583","105582","105013"
"104901","105015","105314","14","105491","105584","105583","105014"
"104901","105016","105315","15","105432","105585","105584","105015"
"104901","105017","105316","16","105315","105586","105585","105016"
"104901","106011","105317","17","105316","105587","105586","105017"
"104901","106012","106311","18","105317","106581","105587","106011"
"104901","106013","106312","19","106311","106582","106581","106012"
"104901","107011","106313","20","106312","106583","106582","106013"
"104901","107012","107311","21","106313","107581","106583","107011"
"104901","107013","107312","22","107311","107582","107581","107012"
"104901","108011","107313","23","107312","107583","107582","107013"
"104901","108012","108311","24","107313","108581","107583","108011"
"104901","108013","108282","25","108311","108582","108581","108012"
"104901","108014","108283","26","108282","108583","108582","108013"
"104901","109011","108314","27","108283","108584","108583","108014"
"104901","109012","109311","28","108314","109581","108584","109011"
"104901","109013","109312","29","109311","109582","109581","109012"
"104901","109014","109313","30","109312","109583","109582","109013"
"104901","10001032","109314","31","109313","109584","109583","109014"
"104901","10001033","10031032","32","109314","10058032","109584","10001032"
"104901","999999","10031033","33","10031032","10058033","10058032","10001033"
"105001","101251","101371","1","101521","101611","101611","101251"
"105001","102222","102371","2","102461","101611","101611","102221"
"105001","103221","102372","3","102521","102611","102611","102222"
"105001","103252","103521","4","103611","102613","102613","103221"
"105001","103222","103371","5","103522","103611","103611","103252"
"105001","104221","103372","6","103522","103371","103613","103222"
"105001","104222","104371","7","103614","103222","103613","104221"
"105001","104223","104522","8","104221","104611","103614","104222"
"105001","104224","104462","9","104222","104612","104611","104223"
"105001","105221","104463","10","104223","104613","104612","104224"
"105001","105222","105521","11","104224","105611","104613","105221"
"105001","105223","105372","12","105221","105612","105611","105222"
"105001","105224","105373","13","105222","105613","105612","105223"
"105001","105225","105523","14","105223","105614","105613","105224"
"105001","105226","105375","15","105224","105615","105614","105225"
"105001","105227","105376","16","105225","105616","105615","105226"
"105001","106221","105377","17","105226","105617","105616","105227"
"105001","106222","106371","18","105227","106611","105617","106221"
"105001","106223","106372","19","106221","106612","106611","106222"
"105001","107221","106373","20","106222","106613","106612","106223"
"105001","107222","107371","21","106223","107611","106613","107221"
