ac8bb98475d0d87762a2d9c827bcaaed6318fafc6405a47f807ad9ea67b5dd9c,34c4810c4d0d6c6155def79045d7a06188d8c583f7633a62332f7e47e3d7a783,5f10afeb8936ff98ad9e3c1eeb1d06efdd6a4caebcf8e4d99497e3f8e8f48766,6a7b060c890b46cf624c37d36ca72e27f8884c68ca900919a67029dbba53ab46,6ab3856d755f1fc499967f3a949a9984eb1270b51aff5fb6edf96096e8603f5d,3e703eda5f373dc9521eb688ef82f99fcd27605ab7d61d2bd37ddd6f8e9e04bf,db0d5ff407de767e46f8c1b6b1691d61776397ee3493a26afb2bc5df0fd0f7b1,6e9a27fe0330e6cf4bb9d2fcbcb35513f431f3075436e94fe5f9a4b8cbf652e5,bedc55a0c233781a6078857d840626cdaa144fa79010fe83392c4689c1983205,c924f4bd9db1d1990a200d805a22a172386495280473524aa18f344dfa0376d1,7f27a9143454cd30f465af93835bad630cbc5151061e00b9268cd0e65740ac02
"3","1","","nop_14_rino_feed_loop","514062","514","1","0","0","nop_14_rino_feed_in","0"
"91","514056","","","514063","514","","","","",""
"21","vo_drama_10082014","","0","514064","514","","","0","vo_drama_10082014_008",""
"11","106831","0.5","1","514065","514","0","0","7","沒問題嗎？\n哈哈，你的身邊\n還是一樣這麼熱鬧呢。\n一點也不會無聊，看起來很不錯哦。","0"
"3","106831","","","514066","514","","0.2","1","nop_talk_bitter",""
"93","4","","","514067","514","","","","1",""
"3","106831","","nop_talk_arm_crossed_loop_joy","514068","514","1","0.2","0","nop_talk_arm_crossed_joy","0"
"91","514065","","","514069","514","","","","",""
"93","0.5","","","514070","514","","","","0",""
"1","1","nop_idle_joy1","150","515001","515","-270","1.95","105","102931","1"
"1","1","nop_idle_wish","-150","515002","515","-255","1.95","103","104211","0"
"1","1","nop_15_tsumugi_idle_arm_crossed","-300","515003","515","-275","1.95","104","105411","0"
"93","0.5","","","515004","515","","","","0",""
"21","vo_drama_10082015","","0","515005","515","","","0","vo_drama_10082015_001",""
"11","102931","0.5","1","515006","515","0","0","4","新年快樂！\n歡迎來到慈樂之音新年演唱會！\n……不對，我們才是\n被找來的那一方呢。對不起！","0"
"3","102931","","","515007","515","","0.2","1","nop_15_nozomi_talk_joy",""
"93","2.5","","","515008","515","","","","1",""
"3","102931","","nop_15_nozomi_start_loop","515009","515","1","0.2","0","nop_15_nozomi_start","0.2"
"93","3","","","515010","515","","","","1",""
"3","102931","","","515011","515","","0.2","1","nop_talk_bitter",""
"91","515006","","","515012","515","","","","",""
"93","0.2","","","515013","515","","","","1",""
"3","102931","","","515014","515","","0.2","1","nop_idle_bitter",""
"21","vo_drama_10082015","","0","515015","515","","","0","vo_drama_10082015_002",""
"11","104211","0.5","1","515016","515","0","0","4","望，妳真是的。\n真是抱歉，因為我們\n直到剛才都在排練……\n謝謝你今天邀請我們來玩。","0"
"3","104211","","","515017","515","","0.2","1","nop_talk_worry",""
"93","3","","","515018","515","","","","1",""
"3","104211","","","515019","515","","0.2","1","nop_talk_wish4",""
"93","5","","","515020","515","","","","1",""
"3","104211","","","515021","515","","0.2","1","nop_talk_joy3",""
"93","1.5","","","515022","515","","","","1",""
"3","104211","","nop_idle_normal","515023","515","1","0.2","0","nop_bow2","0.2"
"91","515016","","","515024","515","","","","",""
"21","vo_drama_10082015","","0","515025","515","","","0","vo_drama_10082015_003",""
"11","105411","0.5","1","515026","515","0","0","6","受不了，因為騎士先生\n邀請得太突然了啦。\n就算是跨年期間，\n偶像的行程也是很滿的哦？","0"
"3","105411","","","515027","515","","0.2","1","nop_talk_sad2",""
"93","4.5","","","515028","515","","","","1",""
"3","105411","","","515029","515","","0.2","1","nop_talk_anger",""
"91","515026","","","515030","515","","","","",""
"3","105411","","","515031","515","","0.2","1","nop_idle_anger",""
"21","vo_drama_10082015","","0","515032","515","","","0","vo_drama_10082015_004",""
"11","102931","0.5","1","515033","515","0","0","6","呵呵。一收到邀請，\n馬上就開口說「走吧！」的人\n明明就是紡希呢。","0"
"3","102931","","","515034","515","","0.2","1","nop_talk_bitter",""
"93","1.5","","","515035","515","","","","1",""
"3","102931","","","515036","515","","0.2","1","nop_talk_thinking",""
"91","515033","","","515037","515","","","","",""
"3","102931","","","515038","515","","0.2","1","nop_idle_thinking",""
"21","vo_drama_10082015","","0","515039","515","","","0","vo_drama_10082015_005",""
"11","105411","0.5","1","515040","515","0","0","4","小、小望！\n那只是因為我覺得\n怜大人也會來而已！","0"
"3","105411","","","515041","515","","0.2","1","nop_talk_surprise2",""
"93","1.75","","","515042","515","","","","1",""
"3","105411","","","515043","515","","0.2","1","nop_talk_anger2",""
"91","515040","","","515044","515","","","","",""
"3","105411","","","515045","515","","0.2","1","nop_idle_anger2",""
"21","vo_drama_10082015","","0","515046","515","","","0","vo_drama_10082015_006",""
"11","104211","0.5","1","515047","515","0","0","5","的確有很多人都來參加了呢。\n製作人小姐看起來\n也玩得很開心。","0"
"3","104211","","","515048","515","","0.2","1","nop_talk_wish",""
"91","515047","","","515049","515","","","","",""
"3","104211","","","515050","515","","0.2","1","nop_idle_wish",""
"21","vo_drama_10082015","","0","515051","515","","","0","vo_drama_10082015_007",""
"11","102931","0.5","1","515052","515","0","0","6","有這麼多人聚集在一起，\n一定是因為你的人緣很好呢。","0"
"3","102931","","","515053","515","","0.2","1","nop_15_nozomi_talk_joy",""
"91","515052","","","515054","515","","","","",""
"3","102931","","","515055","515","","0.2","1","nop_idle_joy1",""
"21","vo_drama_10082015","","0","515056","515","","","0","vo_drama_10082015_008",""
"11","105411","0.5","1","515057","515","0","0","4","話說剛才\n製作人問說要不要\n找在場的大家來參加\n下一次的演唱會……","0"
"3","105411","","","515058","515","","0.2","1","nop_talk_surprise1",""
"93","2","","","515059","515","","","","1",""
"3","105411","","","515060","515","","0.5","1","nop_talk_thinking",""
"93","5","","","515061","515","","","","1",""
"3","105411","","","515062","515","","0.2","1","nop_talk_surprise1",""
"91","515057","","","515063","515","","","","",""
"3","105411","","","515064","515","","0.2","1","nop_idle_surprise1",""
"21","vo_drama_10082015","","0","515065","515","","","0","vo_drama_10082015_009",""
"11","102931","0.5","1","515066","515","0","0","5","很棒耶！\n如果不會造成困擾的話，我想這麼做。\n大家覺得呢？","0"
"3","102931","","","515067","515","","0.2","1","nop_talk_joy2",""
"93","2","","","515068","515","","","","1",""
"3","102931","","","515069","515","","0.2","1","nop_talk_normal",""
"91","515066","","","515070","515","","","","",""
"3","102931","","","515071","515","","0.2","1","nop_idle_normal",""
"21","vo_drama_10082015","","0","515072","515","","","0","vo_drama_10082015_010",""
"11","104211","0.5","1","515073","515","0","0","5","我也是。\n能受邀參加這麼美好的新年會，\n我想回報這份恩情。","0"
"3","104211","","","515074","515","","0.2","1","nop_talk_joy1",""
"93","2.25","","","515075","515","","","","1",""
"3","104211","","","515076","515","","0.2","1","nop_talk_wish",""
"91","515073","","","515077","515","","","","",""
"3","104211","","","515078","515","","0.2","1","nop_idle_wish",""
"21","vo_drama_10082015","","0","515079","515","","","0","vo_drama_10082015_011",""
"11","105411","0.5","1","515080","515","0","0","6","既然這樣，\n下次的演唱會也要辦到完美哦。\n因為也要招待怜大人來的關係！","0"
"3","105411","","nop_talk_guts2_loop","515081","515","1","0.2","0","nop_talk_guts2","0.2"
"93","3.5","","","515082","515","","","","1",""
"3","105411","","nop_talk_doya_loop","515083","515","1","0.2","0","nop_talk_doya","0.2"
"91","515080","","","515084","515","","","","",""
"3","105411","","","515085","515","","0.2","1","nop_idle_doya",""
"21","vo_drama_10082015","","0","515086","515","","","0","vo_drama_10082015_012",""
"11","102931","0.5","1","515087","515","0","0","4","幹勁十足呢！\n那麼，回去後就趕緊\n繼續排練吧！","0"
"3","102931","","","515088","515","","0.2","1","nop_talk_joy2",""
"93","2","","","515089","515","","","","1",""
"3","102931","","","515090","515","","0.2","1","nop_talk_joy1",""
"91","515087","","","515091","515","","","","",""
"3","102931","","","515092","515","","0.2","1","nop_idle_joy1",""
"21","vo_drama_10082015","","0","515093","515","","","0","vo_drama_10082015_013",""
"11","104211","0.5","1","515094","515","0","0","6","我們會舉辦一場能配得上\n新年之始的美妙演唱會。","0"
"3","104211","","","515095","515","","0.2","1","nop_talk_joy3_blink",""
"91","515094","","","515096","515","","","","",""
"3","104211","","","515097","515","","0.2","1","nop_idle_joy1",""
"21","vo_drama_10082015","","0","515098","515","","","0","vo_drama_10082015_014",""
"11","105411","0.5","1","515099","515","0","0","6","我們會準備好\n無懈可擊的舞台。\n敬請期待。","0"
"3","105411","","nop_15_tsumugi_talk_arm_crossed_loop","515100","515","1","0.2","0","nop_15_tsumugi_talk_arm_crossed","0.2"
"93","2.5","","","515101","515","","","","1",""
"3","105411","","","515102","515","","0.2","1","nop_talk_arm_crossed_loop_joy",""
"91","515099","","","515103","515","","","","",""
"3","105411","","","515104","515","","0.2","1","nop_idle_arm_crossed_joy",""
"21","vo_drama_10082015","","0","515105","515","","","0","vo_drama_10082015_015",""
"11","102931","0.5","1","515106","515","0","0","6","今年我們慈樂之音\n身為偶像也會全力以赴的！\n絕對要專心看著我們哦♪","0"
"3","102931","","","515107","515","","0.2","1","nop_talk_joy2",""
"93","3","","","515108","515","","","","",""
"3","102931","","nop_talk_joy1_wink","515109","515","1","0.2","0","nop_15_cmn_last","0.2"
"91","515106","","","515110","515","","","","",""
"3","102931","","nop_idle_guts4","515111","515","1","0.2","0","nop_talk_guts4","0.2"
"93","0.2","","","515112","515","","","","",""
"3","104211","","nop_idle_guts2","515113","515","1","0.2","0","nop_talk_guts2","0.2"
"93","0.1","","","515114","515","","","","",""
"3","105411","","nop_idle_guts2","515115","515","1","0.2","0","nop_talk_guts2","0.2"
"93","1","","","515116","515","","","","0",""
"1","1","nop_idle_normal","150","516001","516","-255","1.95","105","106731","1"
"1","1","nop_idle_joy2","-150","516002","516","-255","1.95","101","106631","0"
"1","1","nop_16_kaya_idle_normal2","-300","516003","516","-275","1.95","104","106531","0"
"5","1","nop_rago_idle","230","516004","516","-255","1.95","106","2","1"
"5","1","NoItem_idle","150","516005","516","-255","1.95","106","22","1"
"5","1","NoItem","150","516006","516","-255","1.95","100","23","1"
"6","23","","1","516007","516","0","0","1","1","0"
"6","22","","1","516008","516","0","0","1","1","0"
"93","0.5","","","516009","516","","","","0",""
"3","106631","","","516010","516","","0.2","1","nop_talk_joy2",""
"21","vo_drama_10082016","","0","516011","516","","","0","vo_drama_10082016_001",""
"11","106631","0.5","1","516012","516","0","0","5","來，小哥！新年快樂啦！\n給我紅包！","0"
"93","2.2","","","516013","516","","","","1",""
"3","106631","","nop_16_inori_talk_doya_loop","516014","516","1","0.2","0","nop_16_inori_talk_doya","0"
"91","516012","","","516015","516","","","","",""
"3","106631","","","516016","516","","0.2","1","nop_16_inori_idle_doya",""
"3","106531","","","516017","516","","0.2","1","nop_16_kaya_talk_normal",""
"21","vo_drama_10082016","","0","516018","516","","","0","vo_drama_10082016_002",""
"11","106531","0.5","1","516019","516","0","0","7","喂──祈梨。\n大過年的，\n妳這是什麼難看的舉動呀。\n老大，妳也唸她幾句吧。","0"
"93","4","","","516020","516","","","","1",""
"3","106531","","nop_16_kaya_talk_normal2_loop","516021","516","1","0.2","0","nop_16_kaya_talk_normal2","0"
"91","516019","","","516022","516","","","","",""
"3","106531","","","516023","516","","0.2","1","nop_16_kaya_idle_normal2",""
"3","106731","","","516024","516","","0.2","1","nop_talk_joy1",""
"21","vo_drama_10082016","","0","516025","516","","","0","vo_drama_10082016_003",""
"11","106731","0.5","1","516026","516","0","0","7","不說那個了，這還真厲害耶～\n畢竟這裡不但有\n強大公會的公會長，\n連七冠和公主都在場呢。","0"
"91","516026","","","516027","516","","","","",""
"3","106731","","","516028","516","","0.2","1","nop_idle_joy1",""
"3","106631","","nop_16_inori_talk_nofaith_loop","516029","516","1","0.2","0","nop_16_inori_talk_nofaith","0"
"21","vo_drama_10082016","","0","516030","516","","","0","vo_drama_10082016_004",""
"11","106631","0.5","1","516031","516","0","0","6","感覺老大好像在想很危險的事了哦？\n該被唸幾句的人不是我，是老大吧？\n快把老大帶去給茉莉她們！！","0"
"93","4","","","516032","516","","","","1",""
"3","106631","","nop_16_inori_talk_guts_loop","516033","516","1","0.2","0","nop_16_inori_talk_guts","0"
"91","516031","","","516034","516","","","","",""
"3","106631","","","516035","516","","0.2","1","nop_16_inori_idle_guts",""
"3","106731","","","516036","516","","0.2","1","nop_talk_normal",""
"21","vo_drama_10082016","","0","516037","516","","","0","vo_drama_10082016_005",""
"11","106731","0.5","1","516038","516","0","0","7","祈梨好過分哦～\n我剛剛那是「想和大家合作，\n一起去探究世界的祕密～！」\n的意思哦？","0"
"93","4","","","516039","516","","","","1",""
"3","106731","","nop_talk_guts2_loop","516040","516","1","0.2","0","nop_talk_guts2","0"
"91","516038","","","516041","516","","","","",""
"3","106731","","","516042","516","","0.2","1","nop_idle_wish",""
"3","22","","","516043","516","","0.2","1","nop_16_homare_idle_wish",""
"3","106631","","","516044","516","","0.2","1","nop_talk_sad",""
"21","vo_drama_10082016","","0","516045","516","","","0","vo_drama_10082016_006",""
"11","106631","0.5","1","516046","516","0","0","5","那麼可疑，\n怎麼能信任……\n呀啊！眼睛！\n別睜開眼睛啊！","0"
"93","3.4","","","516047","516","","","","1",""
"3","23","","","516048","516","","0","1","BlackFade",""
"6","23","","1","516049","516","0.5","0.2","1","1","0"
"93","0.2","","","516050","516","","","","1",""
"6","22","","1","516051","516","1","0","1","1","0"
"3","22","","nop_16_homare_idle_kaigan_wish","516052","516","1","0.2","0","nop_16_homare_talk_kaigan_wish","0.2"
"3","106731","","nop_16_homare_idle_kaigan_wish","516053","516","1","0.2","0","nop_16_homare_talk_kaigan_wish","0.2"
"3","106631","","nop_talk_surprise2","516054","516","1","0.2","0","nop_surprise","0.2"
"93","1","","","516055","516","","","","0",""
"6","23","","1","516056","516","0","0.2","1","1","0"
"91","516046","","","516057","516","","","","",""
"3","106631","","","516058","516","","0.2","1","nop_idle_surprise2",""
"3","106531","","nop_15_tsumugi_talk_arm_crossed_loop","516059","516","1","0.2","0","nop_15_tsumugi_talk_arm_crossed","0"
"21","vo_drama_10082016","","0","516060","516","","","0","vo_drama_10082016_007",""
"11","106531","0.5","1","516061","516","0","0","6","唉……就算過年了，\n感覺我們也沒有變呢。\n哎，今年就多多關照啦。","0"
"93","4","","","516062","516","","","","1",""
"3","106531","","nop_16_inori_talk_doya_loop","516063","516","1","0.2","0","nop_16_inori_talk_doya","0"
"91","516061","","","516064","516","","","","",""
"3","106531","","","516065","516","","0.2","1","nop_16_inori_idle_doya",""
"93","0.5","","","516066","516","","","","0",""
"1","1","nop_idle_normal","150","517001","517","-225","1.95","104","111031","1"
"1","1","nop_idle_normal","-150","517002","517","-225","1.95","103","110931","0"
"1","1","nop_17_chloe_idle_normal2","-300","517003","517","-255","1.95","105","110831","0"
"93","0.5","","","517004","517","","","","0",""
"21","vo_drama_10082017","","0","517005","517","","","0","vo_drama_10082017_001",""
"11","110931","0.5","1","517006","517","0","0","7","呀啊啊啊啊～！\n不但有無敵歌姬慈樂之音的幾位偶像，\n身邊也全是美少女！\n這場臉長得好看的新年會簡直太棒了！","0"
"3","110931","","nop_idle_normal","517007","517","1","0.2","0","nop_17_chieru_swing","0.2"
"93","1.5","","","517008","517","","","","1",""
"3","110931","","nop_17_chieru_ahahaStand_loop","517009","517","1","0.2","0","nop_17_chieru_ahahaStand_in","0"
"93","4","","","517010","517","","","","1",""
"3","110931","","nop_17_chieru_huhuStand_loop","517011","517","1","0.2","0","nop_17_chieru_huhuStand_in","0"
"91","517006","","","517012","517","","","","",""
"21","vo_drama_10082017","","0","517013","517","","","0","vo_drama_10082017_002",""
"11","110831","0.5","1","517014","517","0","0","6","話說大家的個性都好強烈啊……\n我們完全就是路人耶。\n碧正緊緊抱著柱子不停地顫抖耶。","0"
"3","110831","","nop_17_chloe_talk_normal_sad_loop","517015","517","1","0.2","0","nop_17_chloe_talk_normal_sad","0"
"93","3.5","","","517016","517","","","","1",""
"3","110831","","","517017","517","","0.2","1","nop_talk_worry",""
"91","517014","","","517018","517","","","","",""
"3","110831","","","517019","517","","0.2","1","nop_17_chloe_idle_normal2",""
"21","vo_drama_10082017","","0","517020","517","","","0","vo_drama_10082017_003",""
"11","111031","0.5","1","517021","517","0","0","7","相較之下，墨團的每一人都很豪邁，\n一口氣乾掉麥酒大吵大鬧的還真可怕。\n真不愧是精明的企業家。\n尤其秋乃學姐還是貴族出身呢。","0"
"3","111031","","","517022","517","","0.2","1","nop_talk_normal_suprise1",""
"3","110931","","","517023","517","","0.2","1","nop_idle_normal_suprise1",""
"93","2.2","","","517024","517","","","","1",""
"3","111031","","","517025","517","","0.2","1","nop_talk_joy1",""
"93","4.8","","","517026","517","","","","1",""
"3","111031","","","517027","517","","0.2","1","nop_talk_joy3_blink2",""
"91","517021","","","517028","517","","","","",""
"3","111031","","","517029","517","","0.2","1","nop_idle_normal",""
"21","vo_drama_10082017","","0","517030","517","","","0","vo_drama_10082017_004",""
"11","110931","0.5","1","517031","517","0","0","6","啊，說到貴族，\n不是有訓詞之類的東西嗎？\n「我們神抽生在好家庭的有錢人\n應該幫助貧窮的庶民」，像這樣的。","0"
"3","110931","","","517032","517","","0.2","1","nop_talk_joy1_normal",""
"93","4.3","","","517033","517","","","","1",""
"3","110931","","nop_17_chieru_talk_doya_loop","517034","517","1","0.2","0","nop_17_chieru_talk_doya","0"
"91","517031","","","517035","517","","","","",""
"21","vo_drama_10082017","","0","517036","517","","","0","vo_drama_10082017_005",""
"11","111031","0.5","1","517037","517","0","0","6","沒錯，琪愛兒。\n貴族義務──\n簡單換個說法，就是秋乃學姐有\n援助我們金錢的義務。","0"
"3","111031","","nop_17_yuni_talk_nofaith_loop","517038","517","1","0.2","0","nop_17_yuni_talk_nofaith","0"
"93","3","","","517039","517","","","","1",""
"3","111031","","nop_talk_guts2_loop","517040","517","1","0.2","0","nop_talk_guts2","0"
"91","517037","","","517041","517","","","","",""
"21","vo_drama_10082017","","0","517042","517","","","0","vo_drama_10082017_006",""
"11","110831","0.5","1","517043","517","0","0","5","啊？是這樣嗎？\n那麼，\n就不得不去領個紅包了呢。","0"
"3","110831","","","517044","517","","0.2","1","nop_talk_arm_crossed_loop2",""
"93","1.7","","","517045","517","","","","1",""
"3","110831","","nop_17_chloe_talk_normal_joy_loop","517046","517","1","0.2","0","nop_17_chloe_talk_normal_joy","0"
"3","110931","","","517047","517","","0.2","1","nop_idle_joy1",""
"91","517043","","","517048","517","","","","",""
"3","110831","","","517049","517","","0.2","1","nop_17_chloe_idle_normal_joy",""
"21","vo_drama_10082017","","0","517050","517","","","0","vo_drama_10082017_007",""
"11","110931","0.5","1","517051","517","0","0","6","話說，這裡有這麼多人，\n像貴族啊、王族啊\n那樣高貴的人物，\n隨便數數就有好幾位吧？","0"
"3","110931","","","517052","517","","0.2","1","nop_talk_joy2",""
"93","5","","","517053","517","","","","1",""
"3","111031","","","517054","517","","0.2","1","nop_idle_surprise_kira",""
"91","517051","","","517055","517","","","","",""
"3","110931","","","517056","517","","0.2","1","nop_idle_normal",""
"21","vo_drama_10082017","","0","517057","517","","","0","vo_drama_10082017_008",""
"11","111031","0.5","1","517058","517","0","0","7","好，大家走吧！\n呼哈哈有錢的傢伙們，\n讓我們扒個精光吧──！","0"
"3","111031","","nop_17_yuni_pose_loop","517059","517","1","0.2","0","nop_17_yuni_pose","0"
"93","0.7","","","517060","517","","","","1",""
"3","110931","","nop_idle_normal","517061","517","1","0.2","0","nop_17_chieru_smile","0.2"
"12","110931","0","0","517062","517","0","0","1","10","0"
"3","110831","","nop_17_chloe_idle_normal_joy","517063","517","1","0.2","0","nop_17_chloe_04","0.2"
"12","110831","0","0","517064","517","0","0","1","6","0"
"93","1","","","517065","517","","","","1",""
"3","111031","","","517066","517","","0.2","0","nop_17_yuni_huhuStand_in",""
"93","1.5","","","517067","517","","","","1",""
"3","111031","","nop_17_yuni_ahahaStand_loop","517068","517","1","0.2","0","nop_17_yuni_ahahaStand_in","0"
"91","517058","","","517069","517","","","","",""
"4","111031","","","517070","517","","","","0",""
"3","111031","","","517071","517","","0.2","1","nop_run",""
"2","111031","","3","517072","517","0","","-225","1000",""
"93","0.3","","","517073","517","","","","0",""
"3","110931","","","517074","517","","0.2","1","nop_run",""
"2","110931","","3","517075","517","0","","-225","1000",""
"93","0.1","","","517076","517","","","","0",""
"3","110831","","","517077","517","","0.2","1","nop_run_joy",""
"2","110831","","3","517078","517","0","","-255","1000",""
"93","3","","","517079","517","","","","0",""
"93","0.5","","","517080","517","","","","0",""
"1","1","nop_idle_normal","-150","518001","518","-255","1.95","105","115031","0"
"1","1","nop_18_muimi_idle_joy_normal","150","518002","518","-255","1.95","104","114711","1"
"1","1","nop_18_karin_idle_normal","-1000","518003","518","-275","1.95","107","118511","0"
"1","1","nop_idle_joy2","300","518004","518","-275","1.95","106","118031","1"
"93","0.5","","","518005","518","","","","0",""
"3","118031","","","518006","518","","0.2","1","nop_18_credita_talk_surprise",""
"21","vo_drama_10082018","","0","518007","518","","","0","vo_drama_10082018_001",""
"11","118031","0.5","1","518008","518","0","0","6","哎呀、哎呀！\n真是場美妙的新年會！\n不過我們【里士滿工商會】主辦的\n新年會也絲毫不遜色呢。","0"
"93","3.5","","","518009","518","","","","1",""
"3","118031","","nop_talk_doya_loop","518010","518","1","0.2","0","nop_talk_doya","0"
"91","518008","","","518011","518","","","","",""
"3","118031","","","518012","518","","0.2","1","nop_idle_doya",""
"3","114711","","","518013","518","","0.2","1","nop_18_muimi_hello",""
"21","vo_drama_10082018","","0","518014","518","","","0","vo_drama_10082018_002",""
"11","114711","0.5","1","518015","518","0","0","7","新年快樂！\n年菜也很美味，\n這真是最棒的新年了！","0"
"93","1.5","","","518016","518","","","","1",""
"3","114711","","","518017","518","","0.2","1","nop_talk_normal",""
"91","518015","","","518018","518","","","","",""
"3","114711","","","518019","518","","0.2","1","nop_idle_normal",""
"3","115031","","","518020","518","","0.2","1","nop_talk_sad2",""
"21","vo_drama_10082018","","0","518021","518","","","0","vo_drama_10082018_003",""
"11","115031","0.5","1","518022","518","0","0","6","在場人數非常多呢。\n沒有緊張感當然是滿困擾的，\n不過現在是新年，就算了吧。","0"
"91","518022","","","518023","518","","","","",""
"3","115031","","","518024","518","","0.2","1","nop_idle_normal",""
"3","114711","","","518025","518","","0.2","1","nop_talk_bitter",""
"21","vo_drama_10082018","","0","518026","518","","","0","vo_drama_10082018_004",""
"11","114711","0.5","1","518027","518","0","0","7","雖然嘴上那麼說，\n但似似花的新年和服穿得很完美哦！","0"
"91","518027","","","518028","518","","","","",""
"3","114711","","","518029","518","","0.2","1","nop_18_muimi_idle_normal",""
"3","115031","","","518030","518","","0.2","1","nop_talk_thinking",""
"21","vo_drama_10082018","","0","518031","518","","","0","vo_drama_10082018_005",""
"11","115031","0.5","1","518032","518","0","0","9","……穿著適當的服飾以融入當下場合，\n這也是祕密行動的一環。","0"
"91","518032","","","518033","518","","","","",""
"3","115031","","","518034","518","","0.2","1","nop_idle_thinking",""
"3","115031","","","518035","518","","0.2","1","nop_18_neneka_talk_normal",""
"21","vo_drama_10082018","","0","518036","518","","","0","vo_drama_10082018_006",""
"11","115031","0.5","1","518037","518","0","0","6","我倒沒有特別雀躍哦。\n這是因為確認在場是否\n有危險分子非常重要……\n嗯。","0"
"93","3","","","518038","518","","","","1",""
"3","115031","","nop_18_neneka_humu2_loop","518039","518","1","0.2","0","nop_18_neneka_humu2","0"
"91","518037","","","518040","518","","","","",""
"3","118031","","nop_talk_surprise1","518041","518","1","0.2","0","nop_surprise","0"
"21","vo_drama_10082018","","0","518042","518","","","0","vo_drama_10082018_007",""
"11","118031","0.5","1","518043","518","0","0","6","！？\n……好、好像感覺到什麼視線了。\n我是陛下忠誠的僕從！\n絕對不是什麼危險分子唷～！","0"
"93","1","","","518044","518","","","","1",""
"3","118031","","","518045","518","","0.2","1","nop_talk_sad",""
"93","2","","","518046","518","","","","1",""
"3","118031","","nop_18_credita_ahahaStand_loop","518047","518","1","0.2","0","nop_18_credita_ahahaStand_in","0"
"93","1","","","518048","518","","","","1",""
"3","118511","","","518049","518","","0.2","1","nop_walk",""
"2","118511","","3","518050","518","0","","-275","-350",""
"93","1","","","518051","518","","","","0",""
"3","118031","","nop_18_credita_ohohoStand_loop","518052","518","1","0.2","0","nop_18_credita_ohohoStand_in","0"
"93","2","","","518053","518","","","","0",""
"3","118511","","","518054","518","","0.2","1","nop_18_karin_idle_normal",""
"91","518043","","","518055","518","","","","",""
"3","118031","","nop_idle_sad","518056","518","","0.2","1","nop_18_credita_ohohoStand_out","0.4"
"93","0","","","518057","518","","","","0",""
"4","115031","","","518058","518","","","","1",""
"3","115031","","","518059","518","","0.2","1","nop_idle_normal",""
"93","0","","","518060","518","","","","0",""
"3","114711","","","518061","518","","0.2","1","nop_idle_joy1",""
"3","118031","","","518062","518","","0.2","1","nop_idle_normal",""
"3","118511","","","518063","518","","0.2","1","nop_18_karin_talk_normal",""
"21","vo_drama_10082018","","0","518064","518","","","0","vo_drama_10082018_008",""
"11","118511","0.5","1","518065","518","0","0","6","受邀的貴賓們\n似乎都玩得很開心呢。\n我們公會管理協會\n今年也請大家多多指教！","0"
"93","0.5","","","518066","518","","","","1",""
"93","4.5","","","518067","518","","","","1",""
"3","118511","","nop_18_karin_idle_normal","518068","518","1","0.2","0","nop_18_karin_bow","0"
"91","518065","","","518069","518","","","","",""
"3","114711","","nop_idle_normal","518070","518","1","0.2","0","nop_18_muimi_hello","0"
"3","115031","","nop_idle_normal","518071","518","1","0.2","0","nop_bow","0"
"3","118031","","","518072","518","","0.2","1","nop_18_credita_ahahaStand_loop",""
"93","1.5","","","518073","518","","","","0",""
