cc3dd668ea592ea9659951462ff62b5afdb52f957ac72a85e2b32dc617d65f2f,13e61756ce159eda8adf45728bea7c203104d1df713fe236fe3bb8351bd155ad,4c4eb301c5e9e25ff4a576064357d8fd5f47582a65395792a06c12c0041bc772,8727290cdbe8ab1fc13dbf5dd75c5193af62bf107385873a157b25f1e0b6d87c,7cfac7965d31266623646eb8f3657e8ba2663b0eff5a8c819a9b495c08502da4,947b6eae94efdf1343507167ac24a5c7d8bcb62374b1ae42325a42c02d3bffa8,5e66cc137156d011fa19f372ffdb8331da617defe66c7eadff170c283267232c,9bfd5aa5f2df3faeb4abada552d3f945d0564cdb3eeaeb70d2033bcb3dbfeeb7,596e95347a6507a8f759ceb3c3cb51a62e9f2c747f1bc56d24f5c1301bf47147,0d568b4394feccf6fe1249fbd3fd6db2c3f72225b1851b7d6fda327a8b907e60,215b2524af1ab0b1aad456a5d3e568854f5e1a028f62bee5bcbd98a8efdaca82,01bc74f028d5c9a7c424218917426f43595de1e694f66eb29442375937b70fb3,2430f14d069ac3192aec209ea899f8845a9d24645191666a0c859dd67f71598b,22b68929b2e7d7fc25c8ba15616c03e41392d3e10f1cf69a294da79398caa435,a746ec710560cc1048c33026bb4aa13670c0606a7f00657874733cdb85a29aa1,804636a23544cecdf56120fe2c4eb7d057ebb432c81be1ec626ab28cde1ba682,a5471cec41e70bedba109a297e7be88264eb4306090bff0328c2912797c3773c,75776cc03a916099c7a10ff19b90776c6e0b9ad814e16c6e2f3cb78073add45b,c85fb678d3181209d64979abb97ca22a2aea3077a13ecaee60259ec85ffead43,024ee5d0a9e18e2516becd45e5062a7658d2a012a64ac2d1b2a511ea7c1539a2,8ce92404c1fbf0a8404e86fb4f1737cf8185a42d101cc5af79f13447ec97c628,1be8037960bb1a3624eeff4f153ac2d0a750a6821e34350580ba0ec457c00889,924301b9566d9c95c48703f381649ad306024047b78f8236e3da19dcb8cf4280,18b6ac37a86c3d18fde5ae9c1d020746593399fda89933d60569ce46963b276f,4e3e547440ca03c32946c6dd4dfd1509486b30c7e785bceb63d8ad35de8d7341,fb021d32ebcacc8832d2360f5b282333f66076016fd76420a322e60f344e737d,ca211c69b77e473c446fb98486002ead76336e3e3bcc251c82faa7d9a1a1341e,2db714f862db387885ca0bb1f6d7f190869ff8d781571afda45b5616c96fbf34,52754f020c92d2e68571eaa12b4622c4140853b54dfbcebad1ed818754a75f2f,9a201531dfe8b89800a5c02545a09c77f1611d12f84b17eccd0dfc9f1ab9b7e2,23a006ee1eab828594dc13543438580c9f57900d64d4455acacb5f64b487b90f,18499d802212019fc7235110c593197cf6329dbd1573dc88605da64204b98e5c,903de7a244d2f7aff4bdd4e4a516be363c6a05582064ffbb43a924557f3cf612,79f0765cab6f63c9f948a494d341c22d223bae9d6b1ce80f5e059a7e8efbf1a6,f371e4d94def7a02e8ac028787bcf7521c86cdea0b492ce0d70f098477d693c3,590f757c8db5d35d69f593bb529d46385803a4cad890d56bc5c85131f2a6acb8,42350c6026be85d3d8f373bc7e22538239d8aad6aa017b3d40dfd425600a6168,aff55a3efe56d92c9385ac637b848e8762d63f20a0f0f7f3cc52cbeee00bf1b2
"650014113","0","10011005","670330018","3","10011004","101011","0","66","670250020","0","0","0","0","0","4","0","670130120","0","670290220","1","0","0","1","1","66","0","1","0","0","0","321","0","0","0","0","10011006","66"
"650014121","0","61001004","670030021","1","61001007","0","0","36","670020021","0","0","0","0","0","0","0","0","0","670280021","1","0","0","1","1","18","0","1","0","0","0","321","0","0","0","0","61001005","30"
"650014122","0","10011002","670120019","2","10011001","0","0","66","670390021","4","0","0","0","0","0","0","0","0","670300021","1","0","0","1","1","66","0","1","0","101011","0","321","0","0","0","0","10011003","66"
"650014123","0","10011005","670290121","3","10011004","101011","0","66","670160021","0","0","0","0","0","4","0","670340021","0","670380120","1","0","0","1","1","66","0","1","0","0","0","321","0","0","0","0","10011006","66"
"650014131","0","61001004","670030022","1","61001007","0","0","36","670020022","0","0","0","0","0","0","0","0","0","670280022","1","0","0","1","1","18","0","1","0","0","0","326","0","0","0","0","61001005","30"
"650014132","0","10011002","670090022","2","10011001","0","0","66","670070022","4","0","0","0","0","0","0","0","0","670300122","1","0","0","1","1","66","0","1","0","101011","0","326","0","0","0","0","10011003","66"
"650014133","0","10011005","670040021","3","10011004","101011","0","66","670100022","0","0","0","0","0","4","0","670210122","0","670030022","1","0","0","1","1","66","0","1","0","0","0","326","0","0","0","0","10011006","66"
"650014141","0","61001004","670370023","1","61001007","0","0","36","670440023","0","0","0","0","0","0","0","0","0","670060023","1","0","0","1","1","18","0","1","0","0","0","336","0","0","0","0","61001005","30"
"650014142","0","10011002","670050022","2","10011001","0","0","66","670140023","4","0","0","0","0","0","0","0","0","670300023","1","0","0","1","1","66","0","1","0","101011","0","336","0","0","0","0","10011003","66"
"650014143","0","10011005","670380022","3","10011004","101011","0","66","670420023","0","0","0","0","0","4","0","670230023","0","670050022","1","0","0","1","1","66","0","1","0","0","0","336","0","0","0","0","10011006","66"
"650014151","0","61001004","670090125","1","61001007","0","0","36","670110025","0","0","0","0","0","0","0","0","0","670300025","1","0","0","1","1","18","0","1","0","0","0","341","0","0","0","0","61001005","30"
"650014152","0","10011002","670330023","2","10011001","0","0","66","670080025","4","0","0","0","0","0","0","0","0","670210125","1","0","0","1","1","66","0","1","0","101011","0","341","0","0","0","0","10011003","66"
"650014153","0","10011005","670270025","3","10011004","101011","0","66","670420025","0","0","0","0","0","4","0","670160025","0","670380124","1","0","0","1","1","66","0","1","0","0","0","341","0","0","0","0","10011006","66"
"650014161","0","10011003","670030040","1","10011002","0","0","86","670020040","4","0","101011","0","0","0","0","0","0","670290134","1","0","4","2","1","86","0","1","0","101011","0","386","0","0","0","0","10011004","86"
"650014162","0","61001004","670330040","2","62001007","0","0","36","670130140","0","0","0","0","0","0","0","0","0","670210140","1","0","0","2","1","36","0","1","0","0","0","386","0","0","0","0","62001005","60"
"650014163","0","10011006","670120040","3","10011005","101011","0","86","670420040","0","0","0","0","0","4","0","670140040","0","670380140","1","0","0","2","1","86","0","1","0","0","0","386","0","0","0","0","10011007","86"
"650014171","0","61001004","670060044","1","62001007","0","0","36","670300144","0","0","0","0","0","0","0","0","0","670230044","1","0","0","2","1","36","0","1","0","0","0","405","0","0","0","0","62001005","60"
"650014172","0","10011003","670090044","2","10011002","0","0","86","670070044","4","0","101011","0","0","0","0","0","0","670300144","1","0","4","2","1","86","0","1","0","101011","0","405","0","0","0","0","10011004","86"
"650014173","0","10011006","670130144","3","10011005","101011","0","86","670050044","0","0","0","0","0","4","0","670020044","0","670040044","1","0","0","2","1","86","0","1","0","0","0","405","0","0","0","0","10011007","86"
"650014181","0","10011004","670280047","1","10011003","0","0","86","670010043","4","0","101011","0","0","0","0","0","0","670270047","1","0","4","2","1","86","0","1","0","101011","0","422","0","0","0","0","10011005","86"
"650014182","0","61001004","670210147","2","62001007","0","0","36","670280047","0","0","0","0","0","0","0","0","0","670010047","1","0","0","2","1","36","0","1","0","0","0","422","0","0","0","0","62001005","60"
"650014183","0","10011007","670290147","3","10011006","101011","0","86","670160047","0","0","0","0","0","4","0","670340047","0","670380147","1","0","0","2","1","86","0","1","0","0","0","422","0","0","0","0","10011008","86"
"650014191","0","61001004","670280049","1","62001007","0","0","36","670010049","0","0","0","0","0","0","0","0","0","670270049","1","0","0","2","1","36","0","1","0","0","0","433","0","0","0","0","62001005","60"
"650014192","0","10011004","670210149","2","10011003","0","0","86","670280049","4","0","101011","0","0","0","0","0","0","670010049","1","0","4","2","1","86","0","1","0","101011","0","433","0","0","0","0","10011005","86"
"650014193","0","10011007","670290149","3","10011006","101011","0","86","670160049","0","0","0","0","0","4","0","670340049","0","670380149","1","0","0","2","1","86","0","1","0","0","0","433","0","0","0","0","10011008","86"
"650014201","0","61001004","670060050","1","62001007","0","0","36","670300150","0","0","0","0","0","0","0","0","0","670230050","1","0","0","2","1","36","0","1","0","0","0","442","0","0","0","0","62001005","60"
"650014202","0","10011004","670120050","2","10011003","0","0","86","670390050","4","0","101011","0","0","0","0","0","0","670300050","1","0","4","2","1","86","0","1","0","101011","0","442","0","0","0","0","10011005","86"
"650014203","0","10011007","670120050","3","10011006","101011","0","86","670420050","0","0","0","0","0","4","0","670140050","0","670380150","1","0","0","2","1","86","0","1","0","0","0","442","0","0","0","0","10011008","86"
"650015011","0","61001004","670370010","1","61001007","0","0","36","670440010","0","0","0","0","0","0","0","0","0","670060010","1","0","0","1","1","18","0","1","0","0","0","273","0","0","0","0","61001005","30"
"650015012","0","10011002","670090010","2","10011001","0","0","66","670070010","4","0","0","0","0","0","0","0","0","670300110","1","0","0","1","1","66","0","1","0","101011","0","273","0","0","0","0","10011003","66"
"650015013","0","10011005","670270010","3","10011004","101011","0","66","670420010","0","0","0","0","0","4","0","670160010","0","670380109","1","0","0","1","1","66","0","1","0","0","0","273","0","0","0","0","10011006","66"
"650015021","0","61001004","670090111","1","61001007","0","0","36","670110011","0","0","0","0","0","0","0","0","0","670300011","1","0","0","1","1","18","0","1","0","0","0","281","0","0","0","0","61001005","30"
"650015022","0","10011002","670210111","2","10011001","0","0","66","670280011","4","0","0","0","0","0","0","0","0","670010011","1","0","0","1","1","66","0","1","0","101011","0","281","0","0","0","0","10011003","66"
"650015023","0","10011005","670380010","3","10011004","101011","0","66","670420011","0","0","0","0","0","4","0","670230011","0","670050010","1","0","0","1","1","66","0","1","0","0","0","281","0","0","0","0","10011006","66"
"650015031","0","61001004","670380011","1","61001007","0","0","36","670340012","0","0","0","0","0","0","0","0","0","670320012","1","0","0","1","1","18","0","1","0","0","0","288","0","0","0","0","61001005","30"
"650015032","0","10011002","670330010","2","10011001","0","0","66","670080012","4","0","0","0","0","0","0","0","0","670210112","1","0","0","1","1","66","0","1","0","101011","0","288","0","0","0","0","10011003","66"
"650015033","0","10011005","670290112","3","10011004","101011","0","66","670160012","0","0","0","0","0","4","0","670340012","0","670380111","1","0","0","1","1","66","0","1","0","0","0","288","0","0","0","0","10011006","66"
"650015041","0","61001004","670060013","1","61001007","0","0","36","670130013","0","0","0","0","0","0","0","0","0","670090013","1","0","0","1","1","18","0","1","0","0","0","298","0","0","0","0","61001005","30"
"650015042","0","10011002","670090013","2","10011001","0","0","66","670070013","4","0","0","0","0","0","0","0","0","670300113","1","0","0","1","1","66","0","1","0","101011","0","298","0","0","0","0","10011003","66"
"650015043","0","10011005","670040012","3","10011004","101011","0","66","670100013","0","0","0","0","0","4","0","670210113","0","670030013","1","0","0","1","1","66","0","1","0","0","0","298","0","0","0","0","10011006","66"
"650015051","0","61001004","670030014","1","61001007","0","0","36","670020014","0","0","0","0","0","0","0","0","0","670280014","1","0","0","1","1","18","0","1","0","0","0","309","0","0","0","0","61001005","30"
"650015052","0","10011002","670210114","2","10011001","0","0","66","670280014","4","0","0","0","0","0","0","0","0","670010014","1","0","0","1","1","66","0","1","0","101011","0","309","0","0","0","0","10011003","66"
"650015053","0","10011005","670270014","3","10011004","101011","0","66","670420014","0","0","0","0","0","4","0","670160014","0","670380113","1","0","0","1","1","66","0","1","0","0","0","309","0","0","0","0","10011006","66"
"650015061","0","61001004","670060015","1","61001007","0","0","36","670130015","0","0","0","0","0","0","0","0","0","670090015","1","0","0","1","1","18","0","1","0","0","0","313","0","0","0","0","61001005","30"
"650015062","0","10011002","670120013","2","10011001","0","0","66","670390015","4","0","0","0","0","0","0","0","0","670300015","1","0","0","1","1","66","0","1","0","101011","0","313","0","0","0","0","10011003","66"
"650015063","0","10011005","670330013","3","10011004","101011","0","66","670250015","0","0","0","0","0","4","0","670130115","0","670290215","1","0","0","1","1","66","0","1","0","0","0","313","0","0","0","0","10011006","66"
"650015071","0","61001004","670090116","1","61001007","0","0","36","670110016","0","0","0","0","0","0","0","0","0","670300016","1","0","0","1","1","18","0","1","0","0","0","321","0","0","0","0","61001005","30"
"650015072","0","10011002","670050015","2","10011001","0","0","66","670140016","4","0","0","0","0","0","0","0","0","670300016","1","0","0","1","1","66","0","1","0","101011","0","321","0","0","0","0","10011003","66"
"650015073","0","10011005","670380015","3","10011004","101011","0","66","670420016","0","0","0","0","0","4","0","670230016","0","670050015","1","0","0","1","1","66","0","1","0","0","0","321","0","0","0","0","10011006","66"
"650015081","0","61001004","670060017","1","61001007","0","0","36","670130017","0","0","0","0","0","0","0","0","0","670090017","1","0","0","1","1","18","0","1","0","0","0","321","0","0","0","0","61001005","30"
"650015082","0","10011002","670090017","2","10011001","0","0","66","670070017","4","0","0","0","0","0","0","0","0","670300117","1","0","0","1","1","66","0","1","0","101011","0","321","0","0","0","0","10011003","66"
"650015083","0","10011005","670290117","3","10011004","101011","0","66","670160017","0","0","0","0","0","4","0","670340017","0","670380116","1","0","0","1","1","66","0","1","0","0","0","321","0","0","0","0","10011006","66"
"650015091","0","61001004","670090118","1","61001007","0","0","36","670110018","0","0","0","0","0","0","0","0","0","670300018","1","0","0","1","1","18","0","1","0","0","0","321","0","0","0","0","61001005","30"
"650015092","0","10011002","670120016","2","10011001","0","0","66","670390018","4","0","0","0","0","0","0","0","0","670300018","1","0","0","1","1","66","0","1","0","101011","0","321","0","0","0","0","10011003","66"
"650015093","0","10011005","670040017","3","10011004","101011","0","66","670100018","0","0","0","0","0","4","0","670210118","0","670030018","1","0","0","1","1","66","0","1","0","0","0","321","0","0","0","0","10011006","66"
"650015101","0","61001004","670370019","1","61001007","0","0","36","670440019","0","0","0","0","0","0","0","0","0","670060019","1","0","0","1","1","18","0","1","0","0","0","321","0","0","0","0","61001005","30"
"650015102","0","10011002","670210119","2","10011001","0","0","66","670280019","4","0","0","0","0","0","0","0","0","670010019","1","0","0","1","1","66","0","1","0","101011","0","321","0","0","0","0","10011003","66"
"650015103","0","10011005","670270019","3","10011004","101011","0","66","670420019","0","0","0","0","0","4","0","670160019","0","670380118","1","0","0","1","1","66","0","1","0","0","0","321","0","0","0","0","10011006","66"
"650015111","0","61001004","670380019","1","61001007","0","0","36","670340020","0","0","0","0","0","0","0","0","0","670320020","1","0","0","1","1","18","0","1","0","0","0","321","0","0","0","0","61001005","30"
"650015112","0","10011002","670050019","2","10011001","0","0","66","670140020","4","0","0","0","0","0","0","0","0","670300020","1","0","0","1","1","66","0","1","0","101011","0","321","0","0","0","0","10011003","66"
"650015113","0","10011005","670330018","3","10011004","101011","0","66","670250020","0","0","0","0","0","4","0","670130120","0","670290220","1","0","0","1","1","66","0","1","0","0","0","321","0","0","0","0","10011006","66"
"650015121","0","61001004","670030021","1","61001007","0","0","36","670020021","0","0","0","0","0","0","0","0","0","670280021","1","0","0","1","1","18","0","1","0","0","0","321","0","0","0","0","61001005","30"
"650015122","0","10011002","670120019","2","10011001","0","0","66","670390021","4","0","0","0","0","0","0","0","0","670300021","1","0","0","1","1","66","0","1","0","101011","0","321","0","0","0","0","10011003","66"
"650015123","0","10011005","670290121","3","10011004","101011","0","66","670160021","0","0","0","0","0","4","0","670340021","0","670380120","1","0","0","1","1","66","0","1","0","0","0","321","0","0","0","0","10011006","66"
"650015131","0","61001004","670030022","1","61001007","0","0","36","670020022","0","0","0","0","0","0","0","0","0","670280022","1","0","0","1","1","18","0","1","0","0","0","326","0","0","0","0","61001005","30"
"650015132","0","10011002","670090022","2","10011001","0","0","66","670070022","4","0","0","0","0","0","0","0","0","670300122","1","0","0","1","1","66","0","1","0","101011","0","326","0","0","0","0","10011003","66"
"650015133","0","10011005","670040021","3","10011004","101011","0","66","670100022","0","0","0","0","0","4","0","670210122","0","670030022","1","0","0","1","1","66","0","1","0","0","0","326","0","0","0","0","10011006","66"
"650015141","0","61001004","670370023","1","61001007","0","0","36","670440023","0","0","0","0","0","0","0","0","0","670060023","1","0","0","1","1","18","0","1","0","0","0","336","0","0","0","0","61001005","30"
"650015142","0","10011002","670050022","2","10011001","0","0","66","670140023","4","0","0","0","0","0","0","0","0","670300023","1","0","0","1","1","66","0","1","0","101011","0","336","0","0","0","0","10011003","66"
"650015143","0","10011005","670380022","3","10011004","101011","0","66","670420023","0","0","0","0","0","4","0","670230023","0","670050022","1","0","0","1","1","66","0","1","0","0","0","336","0","0","0","0","10011006","66"
"650015151","0","61001004","670090125","1","61001007","0","0","36","670110025","0","0","0","0","0","0","0","0","0","670300025","1","0","0","1","1","18","0","1","0","0","0","341","0","0","0","0","61001005","30"
"650015152","0","10011002","670330023","2","10011001","0","0","66","670080025","4","0","0","0","0","0","0","0","0","670210125","1","0","0","1","1","66","0","1","0","101011","0","341","0","0","0","0","10011003","66"
"650015153","0","10011005","670270025","3","10011004","101011","0","66","670420025","0","0","0","0","0","4","0","670160025","0","670380124","1","0","0","1","1","66","0","1","0","0","0","341","0","0","0","0","10011006","66"
"650015161","0","10011003","670030040","1","10011002","0","0","86","670020040","4","0","101011","0","0","0","0","0","0","670290134","1","0","4","2","1","86","0","1","0","101011","0","386","0","0","0","0","10011004","86"
"650015162","0","61001004","670330040","2","62001007","0","0","36","670130140","0","0","0","0","0","0","0","0","0","670210140","1","0","0","2","1","36","0","1","0","0","0","386","0","0","0","0","62001005","60"
"650015163","0","10011006","670120040","3","10011005","101011","0","86","670420040","0","0","0","0","0","4","0","670140040","0","670380140","1","0","0","2","1","86","0","1","0","0","0","386","0","0","0","0","10011007","86"
