ed6c2e41bcf920076b19d2b344c999960e87e0325e6853b20bc7c3efaf13866d,93aa48b1eb42d8e580f17452d1a3c4e7b355384550a626f836717d8b821b5ff9,afd07ee974b5c778b66bfd697654b13646df9cc80b23a8ce31ce27acaab3322b,5d6cb727ffcc5c50d83e6deed334de8506f1eee6136495e0b75d0570a773c56e,24463dbf0e18bd3279dba7c362bcc4a32177c87d719801f193aafba736a51bed,bbd24c9faeb490b943b9fd6c831a411c09048170e9d240743bf171a21e28a3ae,c66e2afa510de707586da870bab38fd982b295269e8c3d2be3c951942d0ba7ef,d0eb3218b33a27830eda0e4409b13941220235ba2c21c5f813f99fa5a8d695db,0e5c390d000677f9391a9dc59fce2a4a7938700db7afee7f6f82b6a3c6f81390,599cf8694cd2d96e59bd07186a62d92f8f6efe3232ea06fd9518623623acfe90,0aa62c14515e80cdb4576376e8f71d12edfebe34040c5a1f87861adcc0f605c7,499511b7f759e61621050c5a50223ac61bc5c10dd38e6a9bcf0e295fa0374103,17c688b802c174761c04d8a998ef91b27487164cdcfc0cde6de86c6cdf28ffee,d5d41b409ac2137bb9a7d660c861e3927870dd957829c8ca67fd1577c70e4afd,d3ccd3a73e74e61e9b3168dfe58e1deacd60e2bf84cd1cae0d16a453b67166a7,1eab9864fba39123700e1520f93af278939fae4b01271659b8229c7f8e9bc4c1,de4c755cfe765180ac152d0cba7cde933c88d0892e2cc88dee2b3e82a8c87dc6,9ee30bf655bf9b822ac1a141005b1061c1af58f0991e08aab24a31cf49dbc81b,da3e445980386624798557dfd7738dd22899d69056fae4a9d2ededaf16eb5804,8d575b0762d25e003e5bcd79ef16891ec26da8d86aa9c893a8a58d01d7e501be,1ea0b38fe9921aa370ba2f0eee6e02cc61d33e024d4c13bb768f6d63b2c57f90,d590b0cc64631ab29c6b31ddb67d5c410e4571756d1c4e7d52c5508d32b9d136,2318e52a6a23f144d6b4abda4740a06ad9025a48cf1dc9ac2a58940180180946,825510b7477ebf480bcce9440479de87eed9eda12b9197cfdd88f07e6a4b71bb
"0","0","0","0","1002","0","3","0","0","0","2","0","21180001","0","0","0","0","211800","1002","0","0","0","0","1002"
"0","0","0","0","1002","0","3","0","0","0","2","0","21180101","0","0","0","0","211801","1002","0","0","0","0","1002"
"0","0","0","0","1002","0","3","0","0","0","2","0","21180201","0","0","0","0","211802","1002","0","0","0","0","1002"
"0","0","0","0","1","0","2","0","0","0","2","0","21190101","0","0","0","0","211901","0","0","0","0","0","1"
"0","0","0","0","1","0","2","0","0","0","2","0","21190201","0","0","0","0","211902","0","0","0","0","0","1"
"0","0","0","0","1","0","2","0","0","0","2","0","21190301","0","0","0","0","211903","0","0","0","0","0","1"
"0","0","0","0","1","0","2","0","0","0","2","0","21190401","0","0","0","0","211904","0","0","0","0","0","1"
"1001","0","1","0","1001","0","8","0","0","0","4","1","21200101","0","1002","0","0","212001","1002","1","0","0","0","1"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","21210101","0","0","0","0","212101","1","1","0","0","0","1002"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","21220101","0","0","0","0","212201","1","1","0","0","0","1001"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","21230101","0","0","0","0","212301","1","1","0","0","0","1002"
"1","0","1001","0","1","0","7","0","0","0","3","1001","21240101","0","0","0","0","212401","1","1","0","0","0","1001"
"1","0","1002","0","1002","0","7","0","0","0","3","1001","21250101","0","0","0","0","212501","1","1","0","0","0","1001"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","21260101","0","0","0","0","212601","1","1","0","0","0","1002"
"1","0","1001","0","1001","0","7","0","0","0","3","1002","21270101","0","0","0","0","212701","1","1","0","0","0","1002"
"1","0","1001","1001","1001","0","10","1","0","0","3","1002","21280101","0","1","0","0","212801","1","1","0","0","0","1002"
"1002","0","1","0","1002","0","8","0","0","0","3","1","21290101","0","1001","0","0","212901","1","1002","0","0","0","1001"
"0","0","0","0","1","0","2","0","0","0","2","0","21300001","0","0","0","0","213000","0","0","0","0","0","1"
"0","0","0","0","1","0","2","0","0","0","2","0","21300101","0","0","0","0","213001","0","0","0","0","0","1"
"0","0","0","0","1","0","2","0","0","0","2","0","21300201","0","0","0","0","213002","0","0","0","0","0","1"
"0","0","0","0","1001","0","2","0","0","0","2","0","21310001","0","0","0","0","213100","0","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","2","0","21320001","0","0","0","0","213200","1001","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","2","0","21320101","0","0","0","0","213201","1001","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","2","0","21320201","0","0","0","0","213202","1001","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","2","0","21320301","0","0","0","0","213203","1001","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","2","0","21320401","0","0","0","0","213204","1001","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","2","0","21330001","0","0","0","0","213300","1001","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","2","0","21340001","0","0","0","0","213400","1001","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","2","0","21340101","0","0","0","0","213401","1001","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","2","0","21340201","0","0","0","0","213402","1001","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","2","0","21350001","0","0","0","0","213500","1001","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","2","0","21350101","0","0","0","0","213501","1001","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","2","0","21350201","0","0","0","0","213502","1001","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","2","0","21350301","0","0","0","0","213503","1001","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","2","0","21350401","0","0","0","0","213504","1001","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","2","0","21350501","0","0","0","0","213505","1001","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","2","0","21350601","0","0","0","0","213506","1001","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","2","0","21350701","0","0","0","0","213507","1001","0","0","0","0","1001"
"0","0","0","0","1002","0","3","0","0","0","2","0","21360001","0","0","0","0","213600","1002","0","0","0","0","1001"
"0","0","0","0","1002","0","3","0","0","0","2","0","21360101","0","0","0","0","213601","1002","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","2","0","21370001","0","0","0","0","213700","1001","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","2","0","21380001","0","0","0","0","213800","1001","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","2","0","21390001","0","0","0","0","213900","1001","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","2","0","21400001","0","0","0","0","214000","1001","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","21410001","0","0","0","0","214100","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","21420001","0","0","0","0","214200","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","21430001","0","0","0","0","214300","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","21440001","0","0","0","0","214400","0","0","0","0","0","1001"
"0","0","0","0","1","0","3","0","0","0","2","0","21450101","0","0","0","0","214501","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21450201","0","0","0","0","214502","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21450301","0","0","0","0","214503","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21450401","0","0","0","0","214504","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21450501","0","0","0","0","214505","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21450601","0","0","0","0","214506","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21450701","0","0","0","0","214507","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21450801","0","0","0","0","214508","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21450901","0","0","0","0","214509","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21460101","0","0","0","0","214601","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21460201","0","0","0","0","214602","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21460301","0","0","0","0","214603","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21460401","0","0","0","0","214604","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21460501","0","0","0","0","214605","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21460601","0","0","0","0","214606","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21460701","0","0","0","0","214607","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21460801","0","0","0","0","214608","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21460901","0","0","0","0","214609","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21470101","0","0","0","0","214701","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21470201","0","0","0","0","214702","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21470301","0","0","0","0","214703","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21470401","0","0","0","0","214704","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21470501","0","0","0","0","214705","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21470601","0","0","0","0","214706","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21470701","0","0","0","0","214707","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21470801","0","0","0","0","214708","1","0","0","0","0","1"
"1","0","1001","0","1001","0","9","1001","0","0","3","1002","21480101","0","1","0","0","214801","1","1","0","0","0","1002"
"1001","0","1","0","1001","0","9","1001","0","0","3","1","21490101","0","1002","0","0","214901","1","1002","0","0","0","1002"
"0","0","0","0","2002","0","3","0","0","0","2","0","21490102","0","0","0","0","214901","2001","0","0","0","0","2001"
"1001","1","1002","1002","1001","0","16","1","1001","1","8","1","21500101","1002","1001","0","1","215001","1001","1002","1","0","0","1002"
"0","0","0","0","1001","0","2","0","0","0","2","0","21510001","0","0","0","0","215100","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","21510101","0","0","0","0","215101","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","21520001","0","0","0","0","215200","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","21520101","0","0","0","0","215201","0","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","2","0","21540001","0","0","0","0","215400","1001","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","2","0","21540101","0","0","0","0","215401","1001","0","0","0","0","1001"
"0","0","0","0","1001","0","3","0","0","0","2","0","21540201","0","0","0","0","215402","1001","0","0","0","0","1001"
"0","0","0","0","1001","0","4","0","0","0","3","0","21550001","0","0","0","0","215500","1003","1003","0","0","0","1003"
"0","0","0","0","1001","0","4","0","0","0","3","0","21550101","0","0","0","0","215501","1003","1003","0","0","0","1003"
"0","0","0","0","1001","0","4","0","0","0","3","0","21550201","0","0","0","0","215502","1003","1003","0","0","0","1003"
"0","0","0","0","1001","0","4","0","0","0","3","0","21560001","0","0","0","0","215600","1004","1004","0","0","0","1004"
"1003","0","1002","0","1003","0","9","1001","0","0","2","1002","21570001","0","1003","0","0","215700","1002","1003","0","0","0","1001"
"1003","0","1002","0","1003","0","9","1001","0","0","2","1002","21570101","0","1003","0","0","215701","1002","1003","0","0","0","1001"
"1003","0","1002","0","1003","0","9","1001","0","0","2","1002","21570201","0","1003","0","0","215702","1002","1003","0","0","0","1001"
"1003","0","1002","0","1003","0","9","1001","0","0","2","1002","21570301","0","1003","0","0","215703","1002","1003","0","0","0","1001"
"0","0","0","0","1002","0","2","0","0","0","2","0","21580001","0","0","0","0","215800","0","0","0","0","0","1001"
"0","0","0","0","1003","0","2","0","0","0","2","0","21580101","0","0","0","0","215801","0","0","0","0","0","1001"
"0","0","0","0","1004","0","2","0","0","0","2","0","21580201","0","0","0","0","215802","0","0","0","0","0","1001"
"0","0","0","0","1005","0","2","0","0","0","2","0","21580301","0","0","0","0","215803","0","0","0","0","0","1001"
"0","0","0","0","1001","0","2","0","0","0","2","0","21590001","0","0","0","0","215900","0","0","0","0","0","1004"
"0","0","0","0","1002","0","2","0","0","0","2","0","21590101","0","0","0","0","215901","0","0","0","0","0","1005"
"0","0","0","0","1003","0","2","0","0","0","2","0","21590201","0","0","0","0","215902","0","0","0","0","0","1006"
"0","0","0","0","1001","0","2","0","0","0","2","0","21590301","0","0","0","0","215903","0","0","0","0","0","1004"
"0","0","0","0","1002","0","2","0","0","0","2","0","21590401","0","0","0","0","215904","0","0","0","0","0","1005"
"0","0","0","0","1003","0","2","0","0","0","2","0","21590501","0","0","0","0","215905","0","0","0","0","0","1006"
"0","0","0","0","1002","0","2","0","0","0","2","0","21600001","0","0","0","0","216000","0","0","0","0","0","1002"
"0","0","0","0","1002","0","2","0","0","0","2","0","21600101","0","0","0","0","216001","0","0","0","0","0","1002"
"0","0","0","0","1002","0","2","0","0","0","2","0","21600201","0","0","0","0","216002","0","0","0","0","0","1002"
"0","0","0","0","1002","0","2","0","0","0","2","0","21600301","0","0","0","0","216003","0","0","0","0","0","1002"
"0","0","0","0","1002","0","2","0","0","0","2","0","21610001","0","0","0","0","216100","0","0","0","0","0","1001"
"0","0","0","0","1002","0","2","0","0","0","2","0","21620001","0","0","0","0","216200","0","0","0","0","0","1001"
"0","0","0","0","1","0","3","0","0","0","2","0","21630001","0","0","0","0","216300","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21630101","0","0","0","0","216301","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21630201","0","0","0","0","216302","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21630301","0","0","0","0","216303","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21630401","0","0","0","0","216304","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21630501","0","0","0","0","216305","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21630601","0","0","0","0","216306","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21630701","0","0","0","0","216307","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21630801","0","0","0","0","216308","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21630901","0","0","0","0","216309","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21640001","0","0","0","0","216400","1","0","0","0","0","1"
"1002","0","1001","0","1001","0","8","0","0","0","4","1","21650101","0","1","0","0","216501","1","1002","0","0","0","1002"
"1001","0","1002","0","1001","0","9","1001","0","0","4","1","21660101","0","1","0","0","216601","1","1001","0","0","0","1002"
"0","0","0","0","1001","0","4","0","0","0","1","0","21670001","0","0","0","0","216700","1001","1001","0","0","0","1001"
"1007","0","0","0","1001","0","6","0","0","0","6","1006","21680001","0","0","0","0","216800","1004","1005","0","0","0","1003"
"1007","0","0","0","1001","0","6","0","0","0","6","1006","21680101","0","0","0","0","216801","1004","1005","0","0","0","1003"
"0","0","0","0","1","0","3","0","0","0","2","0","21690001","0","0","0","0","216900","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21690101","0","0","0","0","216901","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21690201","0","0","0","0","216902","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21690301","0","0","0","0","216903","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21690401","0","0","0","0","216904","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21690501","0","0","0","0","216905","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21690601","0","0","0","0","216906","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21690701","0","0","0","0","216907","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21690801","0","0","0","0","216908","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21690901","0","0","0","0","216909","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21700001","0","0","0","0","217000","1","0","0","0","0","1"
"0","0","0","0","1002","0","3","0","0","0","2","0","21700101","0","0","0","0","217001","1002","0","0","0","0","1001"
"0","0","0","0","1","0","3","0","0","0","2","0","21700201","0","0","0","0","217002","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21700301","0","0","0","0","217003","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21700401","0","0","0","0","217004","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21710001","0","0","0","0","217100","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21720001","0","0","0","0","217200","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21730001","0","0","0","0","217300","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21730101","0","0","0","0","217301","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21730201","0","0","0","0","217302","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21730301","0","0","0","0","217303","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21730401","0","0","0","0","217304","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21730501","0","0","0","0","217305","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21730601","0","0","0","0","217306","1","0","0","0","0","1"
"0","0","0","0","1","0","3","0","0","0","2","0","21730701","0","0","0","0","217307","1","0","0","0","0","1"
"0","0","0","0","1004","0","5","0","0","0","4","1003","21730801","0","0","0","0","217308","1002","1003","0","0","0","1004"
"0","0","0","0","1002","0","3","0","0","0","2","0","21740001","0","0","0","0","217400","1002","0","0","0","0","1001"
"0","0","0","0","1002","0","3","0","0","0","2","0","21750001","0","0","0","0","217500","1002","0","0","0","0","1001"
"0","0","0","0","1003","0","3","0","0","0","2","0","21750101","0","0","0","0","217501","1003","0","0","0","0","1001"
"0","0","0","0","1004","0","3","0","0","0","2","0","21750201","0","0","0","0","217502","1004","0","0","0","0","1001"
"0","0","0","0","1002","0","3","0","0","0","2","0","21750301","0","0","0","0","217503","1002","0","0","0","0","1001"
"0","0","0","0","1002","0","4","0","0","0","1","0","21760101","0","0","0","0","217601","1002","1001","0","0","0","1002"
"0","0","0","0","1002","0","4","0","0","0","1","0","21760201","0","0","0","0","217602","1002","1001","0","0","0","1002"
"0","0","0","0","1002","0","4","0","0","0","1","0","21760301","0","0","0","0","217603","1002","1001","0","0","0","1002"
