e8abe84008bace5b6abae3df2221662d8455056afcc89824eb1fd00e6d2b1285,07fe82521389c79e888e93c613db2885cc73ac8e1a83cc5fd25009432002c3d2,47c92fdb98f959ad2488b5256863ec9051313968497511fa6fe28cb746e1bf1b,51d87f74c2721bbe8ede99b3cb5ba65e977eb1b59b3d46865949d1c333c4840c,c779abfded361676e0334c2ec03eaea75f0b2edfcbed0080911f0f90b12cdb52,a6dcc42514b1a6de69beac5243ddb9970d6f35bbfec521ebf6b16a6c79a1b333,9c3b36005f4feb64c164bf5fd3d6e12a2d747f037e6e65bb4954ca5d0afa9425,f4e2cf8e0dec3ace79b35ebe68da9a359d60c9c18e0e25c51efaeac56953a42e,bd2f34202a2e1aff8c0447ad66254e08cb87c3b71c1871e44498298587bd5022,f2cd3c4ab1cc8d04312244d302eff36889c8fac8305577c40cb58fdce4261344,32610ab0df055f6f80ae026df69d573b9a0d9c35a53fa425a10cf371b30b3764
"","11","","30032","0","travel_topdrama_r_3001_1_01_A","0","","1300320018","","3"
"","1000001","","30032","0","travel_topdrama_r_3001_1_01_B","0.5","","1300320019","","3"
"","12","","30032","0","travel_topdrama_r_3001_1_01_B","0.5","","1300320020","","3"
"","0","","30032","","","","","1300320021","","91"
"","300308","","30032","","0","","","1300320022","","32"
"","1000002","","30032","0","travel_topdrama_r_3001_1_02_A","0","","1300320023","","3"
"","11","","30032","0","travel_topdrama_r_3001_1_02_A","0","","1300320024","","3"
"","1000001","","30032","0","travel_topdrama_r_3001_1_02_B","0.2","","1300320025","","3"
"","12","","30032","0","travel_topdrama_r_3001_1_02_B","0.2","","1300320026","","3"
"","1","","30032","","0","","","1300320027","","93"
"","300300","","30032","","0","","","1300320028","","32"
"","0","","30032","","","","","1300320029","","91"
"0.5","300305","-43.7","30032","-30.3","300305","1","","1300320030","","31"
"0.5","300314","86","30032","27","300314","1","","1300320031","","31"
"1","300313","-100","30032","260","300313","1","","1300320032","","31"
"","se_travel_top","","30032","0","se_travel_top_fishing_question","","","1300320033","","23"
"","se_travel_top","","30032","0","se_travel_top_fishing_pull","","","1300320034","","23"
"","0.01","","30032","","0","","","1300320035","","93"
"","300301","","30032","","0","","","1300320036","","32"
"","1000002","","30032","0","travel_topdrama_r_3001_3_01_A","0","","1300320037","","3"
"","11","","30032","0","travel_topdrama_r_3001_3_01_A","0","","1300320038","","3"
"","1000001","","30032","0","travel_topdrama_r_3001_3_01_B","0.2","","1300320039","","3"
"","12","","30032","0","travel_topdrama_r_3001_3_01_B","0.2","","1300320040","","3"
"","0","","30032","","","","","1300320041","","91"
"","1000002","","30032","0","travel_topdrama_r_3001_3_02_A","0","","1300320042","","3"
"","11","","30032","0","travel_topdrama_r_3001_3_02_A","0","","1300320043","","3"
"","1000001","","30032","0","travel_topdrama_r_3001_3_02_B","0","","1300320044","","3"
"","12","","30032","0","travel_topdrama_r_3001_3_02_B","0","","1300320045","","3"
"","0","","30032","","","","","1300320046","","91"
"","300313","","30032","","0","","","1300320047","","32"
"1","300315","0","30032","100","300315","1","","1300320048","","31"
"2","300312","-153","30032","318","300312","1","","1300320049","","31"
"0.6","300302","75","30032","-61","300302","1","","1300320050","","31"
"0.7","300317","-88","30032","214","300317","1","","1300320051","","31"
"","30","","30032","1","30","","","1300320052","","122"
"","se_travel_top","","30032","0","se_travel_top_fishing_appear_nepterion","","","1300320053","","23"
"","15","","30032","0","travel_topdrama_r_3001_3_03","0","","1300320054","","3"
"","1000002","","30032","0","travel_topdrama_r_3001_3_03_A","0","","1300320055","","3"
"","11","","30032","0","travel_topdrama_r_3001_3_03_A","0","","1300320056","","3"
"","1000001","","30032","0","travel_topdrama_r_3001_3_03_B","0","","1300320057","","3"
"","12","","30032","0","travel_topdrama_r_3001_3_03_B","0","","1300320058","","3"
"","2.3","","30032","","0","","","1300320059","","93"
"","","","30032","","","","","1300320060","","111"
"","0","","30032","","","","","1300320061","","91"
"-70","2","0","30041","53","1000001","0.5","travel_topdrama_b_3000_empty","1300410001","0","1"
"-70","11","0","30041","51","300411","0.35","scare_loop","1300410002","0","5"
"-70","12","-270","30041","52","300412","0.425","empty","1300410003","1","5"
"-94","0","-3","30041","110","0","1","rare","1300410004","0","5"
"","0","","30041","","0","","","1300410005","","91"
"","300412","","30041","1","empty","0.2","","1300410006","","3"
"","0","","30041","","0","","","1300410007","","91"
"","1300410005","","30041","","","","","1300410008","","101"
"1","300412","idle","30041","1","idle_fadeIN","0.2","","1300410009","0.2","3"
"","0","","30041","0","none","","","1300410010","","3"
"","0","","30041","","","","","1300410011","","91"
"","se_travel_top","","30042","0","se_travel_top_noble_creature","","","1300420001","","23"
"0","1000001","0","30042","-70","-920","","","1300420002","","2"
"1","300412","idle","30042","0","attack","0.2","","1300420003","0.1","3"
"","0.66","","30042","","0","","","1300420004","","93"
"","se_travel_top","","30042","0","se_travel_top_noble_creature_axe","","","1300420005","","23"
"","0.09","","30042","","0","","","1300420006","","93"
"1","300411","scare_loop","30042","0","backward","0","","1300420007","0.2","3"
"2","300411","0.3","30042","-70","100","","","1300420008","","2"
"","1","","30042","","0","","","1300420009","","93"
"","300412","","30042","1","walk","0.2","","1300420010","","3"
"0","300412","2","30042","-70","-100","","","1300420011","","2"
"","1300420008","","30042","","","","","1300420012","","91"
"0.5","300401","70","30042","100","300401","1","","1300420013","","31"
"","0.1","","30042","","0","","","1300420014","","93"
"","se_travel_top","","30042","0","se_travel_top_noble_emote_sweat","","","1300420015","","23"
"","0.4","","30042","","0","","","1300420016","","93"
"0","1000001","","30042","1","<weapon>_run","0.2","","1300420017","","3"
"0","1000001","1.75","30042","-70","-300","","","1300420018","","2"
"0.5","300400","-70","30042","-920","300400","1","","1300420019","","31"
"0","300400","1.75","30042","-70","-300","","","1300420020","","33"
"","0","","30042","0.15","12","","","1300420021","","122"
"","0.65","","30042","","0","","","1300420022","","93"
"","se_travel_top","","30042","0","se_travel_top_noble_foot","","","1300420023","","23"
"","0.15","","30042","","0","","","1300420024","","93"
"","0","","30042","0.15","12","","","1300420025","","122"
"","0.2","","30042","","0","","","1300420026","","93"
"0","1000001","0","30042","0.5","4","10","0","1300420027","110","12"
"","0.25","","30042","","0","","","1300420028","","93"
"","se_travel_top","","30042","0","se_travel_top_noble_emote_notice","","","1300420029","","23"
"","1300420011","","30042","","","","","1300420030","","91"
"1","300412","","30042","1","idle","0.1","","1300420031","","3"
"","0","","30042","0","12","","","1300420032","","122"
"","1300420018","","30042","","","","","1300420033","","91"
"0","1000001","","30042","1","<weapon>_idle","0","","1300420034","","3"
"","300400","","30042","","0","","","1300420035","","32"
"","300412","","30042","","0","","","1300420036","","4"
"","0.5","","30042","","","","","1300420037","","93"
"1","1000001","<weapon>_idle","30042","0","<weapon>_attack_skipQuest","0","","1300420038","0","3"
"","0.25","","30042","","0","","","1300420039","","93"
"0.75","300402","-20","30042","-100","300402","1","","1300420040","","31"
"","300412","","30042","0","die","0","","1300420041","","3"
"","se_travel_top","","30042","0","se_travel_top_noble_attack","","","1300420042","","23"
"","0.6","","30042","","0","","","1300420043","","93"
"","se_travel_top","","30042","0","se_travel_top_noble_creature_fadeout","","","1300420044","","23"
"","0.5","","30042","","0","","","1300420045","","93"
"","0","","30042","0.15","12","","","1300420046","","122"
"","1300420041","","30042","","","","","1300420047","","91"
"0","300412","1","30042","1","1","0.5","","1300420048","","6"
"1","300411","idle","30042","0","walk_idle","0.2","","1300420049","0.1","3"
"","300401","","30042","","0","","","1300420050","","32"
"0","300411","1","30042","-70","0","","","1300420051","","2"
"","0","","30042","","0","","","1300420052","","91"
"0.3","300403","-13","30042","-160","300403","1","","1300420053","","31"
"","se_travel_top","","30042","0","se_travel_top_noble_appear_goldenbox","","","1300420054","","23"
"","0.33","","30042","","0","","","1300420055","","93"
"","1000001","","30042","0","<weapon>_joy_short","0","","1300420056","","3"
"","0.13","","30042","","0","","","1300420057","","93"
"","se_travel_top","","30042","0","se_travel_top_noble_drop_goldenbox","","","1300420058","","23"
"","1300420056","","30042","","","","","1300420059","","91"
"","","","30042","","","","","1300420060","","111"
"","0","","30042","","","","","1300420061","","91"
"-35","1","0","30051","55","1000001","0.73","travel_topdrama_r_3000_empty","1300510001","0","1"
"0","1000001","1","30051","1","1","0","","1300510002","0","6"
"-35","14","0","30051","56","300514","0.73","empty","1300510003","0","5"
"0","300514","1","30051","1","1","0","","1300510004","0","6"
"-70","13","-30","30051","51","300513","0.425","idle","1300510005","0","5"
"-65","15","75","30051","50","300515","1","travel_topdrama_r_3005_idle","1300510006","0","5"
"-78","0","16","30051","110","0","1","normal","1300510007","0","5"
"","300513","","30051","1","idle","0.2","","1300510008","","3"
"","0","","30051","","0","","","1300510009","","91"
"","300515","","30051","0","travel_topdrama_r_3005_idle","0.2","","1300510010","","3"
"","0","","30051","","0","","","1300510011","","91"
"","1300510009","","30051","","","","","1300510012","","101"
"","0","","30051","0","none","","","1300510013","","3"
"","0","","30051","","","","","1300510014","","91"
"0","1000001","0","30052","-95","-605","","","1300520001","","2"
"1","1000001","1","30052","1","1","0","","1300520002","0","6"
"0","300514","0","30052","-105","-605","","","1300520003","","2"
"1","300514","1","30052","1","1","0","","1300520004","0","6"
"1","300502","-60","30052","370","300502","1","","1300520005","","31"
"","0","","30052","","","","","1300520006","","91"
"","se_travel_top","","30052","0","se_travel_top_disguise_foot1","","","1300520007","","23"
"","1000001","","30052","1","travel_topdrama_r_3005_walk","0","","1300520008","","3"
"0","1000001","3","30052","-95","-180","","","1300520009","","2"
"","300514","","30052","1","walk","0.2","","1300520010","","3"
"0","300514","3","30052","-95","-180","","","1300520011","","2"
"","1300520009","","30052","","","","","1300520012","","91"
"","se_travel_top","","30052","0","se_travel_top_disguise_notice","","","1300520013","","23"
"0","300513","0","30052","0","10","-20","0","1300520014","120","12"
"","1000001","","30052","0","travel_topdrama_r_3005_suprise","0","","1300520015","","3"
"","300514","","30052","0","suprise","0.2","","1300520016","","3"
"","0","","30052","","0","","","1300520017","","91"
"","se_travel_top","","30052","0","se_travel_top_disguise_foot2","","","1300520018","","23"
"","se_travel_top","","30052","0","se_travel_top_disguise_sweat","","","1300520019","","23"
"","1000001","","30052","1","travel_topdrama_r_3005_run","0","","1300520020","","3"
"0","1000001","2","30052","-95","230","","","1300520021","","2"
"","300514","","30052","1","run","0.2","","1300520022","","3"
"0","300514","2","30052","-105","230","","","1300520023","","2"
"0.5","300500","-95","30052","-180","300500","1","","1300520024","","31"
"0","300500","2","30052","-95","230","","","1300520025","","33"
"0.5","300501","25","30052","-230","300501","1","","1300520026","","31"
"0","300501","2","30052","25","180","","","1300520027","","33"
"3","-300","1","30052","1","0","easeInOutCubic","","1300520028","","121"
"","0.5","","30052","","0","","","1300520029","","93"
"","300513","","30052","","1","","","1300520030","","4"
"","1","","30052","","0","","","1300520031","","93"
"","se_travel_top","","30052","0","se_travel_top_disguise_question","","","1300520032","","23"
"1","300513","idle","30052","0","question","0.2","","1300520033","0.1","3"
"0","300513","0","30052","0","5","20","0","1300520034","130","12"
"","0.5","","30052","","0","","","1300520035","","93"
"","300500","","30052","","0","","","1300520036","","32"
"","300501","","30052","","0","","","1300520037","","32"
"","se_travel_top","","30052","0","se_travel_top_disguise_jump","","","1300520038","","23"
"","1000001","","30052","0","travel_topdrama_r_3005_jump","0","","1300520039","","3"
"","300514","","30052","0","jump","0.2","","1300520040","","3"
"0","1000001","0","30052","0.01","7","0","0","1300520041","20","12"
"","1","","30052","","0","","","1300520042","","93"
"","","","30052","","","","","1300520043","","111"
"","0","","30052","","","","","1300520044","","91"
"-35","1","0","30061","55","1000001","0.73","travel_topdrama_r_3000_empty","1300610001","0","1"
"0","1000001","1","30061","1","1","0","","1300610002","0","6"
"-35","14","0","30061","56","300614","0.73","empty","1300610003","0","5"
"0","300614","1","30061","1","1","0","","1300610004","0","6"
"-70","13","-30","30061","51","300613","0.425","idle","1300610005","0","5"
"-65","15","75","30061","50","300615","1","travel_topdrama_r_3005_idle","1300610006","0","5"
"-78","0","16","30061","110","0","1","normal","1300610007","0","5"
"","300613","","30061","1","idle","0.2","","1300610008","","3"
"","0","","30061","","0","","","1300610009","","91"
"","300615","","30061","0","travel_topdrama_r_3005_idle","0.2","","1300610010","","3"
"","0","","30061","","0","","","1300610011","","91"
"","1300610009","","30061","","","","","1300610012","","101"
"","0","","30061","0","none","","","1300610013","","3"
"","0","","30061","","","","","1300610014","","91"
"0","1000001","0","30062","-95","-605","","","1300620001","","2"
"1","1000001","1","30062","1","1","0","","1300620002","0","6"
"0","300614","0","30062","-105","-605","","","1300620003","","2"
"1","300614","1","30062","1","1","0","","1300620004","0","6"
"1","300602","-60","30062","370","300503","1","","1300620005","","31"
"","0","","30062","","","","","1300620006","","91"
"","se_travel_top","","30062","0","se_travel_top_disguise_foot1","","","1300620007","","23"
"","1000001","","30062","1","travel_topdrama_r_3005_walk","0","","1300620008","","3"
"0","1000001","3","30062","-95","-180","","","1300620009","","2"
"","300614","","30062","1","walk","0.2","","1300620010","","3"
"0","300614","3","30062","-95","-180","","","1300620011","","2"
"","1300620009","","30062","","","","","1300620012","","91"
"","se_travel_top","","30062","0","se_travel_top_disguise_notice","","","1300620013","","23"
"0","300613","0","30062","0","10","-20","0","1300620014","120","12"
"","1000001","","30062","0","travel_topdrama_r_3005_suprise","0","","1300620015","","3"
"","300614","","30062","0","suprise","0.2","","1300620016","","3"
"","0","","30062","","0","","","1300620017","","91"
"","se_travel_top","","30062","0","se_travel_top_disguise_foot2","","","1300620018","","23"
"","se_travel_top","","30062","0","se_travel_top_disguise_sweat","","","1300620019","","23"
"","1000001","","30062","1","travel_topdrama_r_3005_run","0","","1300620020","","3"
"0","1000001","2","30062","-95","230","","","1300620021","","2"
"","300614","","30062","1","run","0.2","","1300620022","","3"
"0","300614","2","30062","-105","230","","","1300620023","","2"
"0.5","300600","-95","30062","-180","300600","1","","1300620024","","31"
"0","300600","2","30062","-95","230","","","1300620025","","33"
"0.5","300601","25","30062","-230","300601","1","","1300620026","","31"
"0","300601","2","30062","25","180","","","1300620027","","33"
"3","-300","1","30062","1","0","easeInOutCubic","","1300620028","","121"
"","0.5","","30062","","0","","","1300620029","","93"
"","300613","","30062","","1","","","1300620030","","4"
"","1","","30062","","0","","","1300620031","","93"
"","se_travel_top","","30062","0","se_travel_top_disguise_question","","","1300620032","","23"
"1","300613","idle","30062","0","question","0.2","","1300620033","0.1","3"
"0","300613","0","30062","0","5","20","0","1300620034","130","12"
"","0.5","","30062","","0","","","1300620035","","93"
"","300600","","30062","","0","","","1300620036","","32"
"","300601","","30062","","0","","","1300620037","","32"
"","se_travel_top","","30062","0","se_travel_top_disguise_jump","","","1300620038","","23"
"","1000001","","30062","0","travel_topdrama_r_3005_jump","0","","1300620039","","3"
"","300614","","30062","0","jump","0.2","","1300620040","","3"
"0","1000001","0","30062","0.01","7","0","0","1300620041","20","12"
