6e3b4ba392da270e9b9735e01539b35189c2afb9a61a48a3658d55d5b3551b85,2b433a7b235e109238f95769fe8b4df7817aa64f2f20b060959645902ebca684,e94af4a0f11d872c92279ffaf4cd41ca80d8b51ce5475a5e4a8ae01b32ff17c9,d32e18a154cbdf1aa29463b81219e7de2df78fd29e631cf0b739dc7494f897d7,851f152d072894f845b0c75a1033f23263a7dc249ee6e83b2e4cc65e697bf071,a1bc5752d1a79da0047c672a57b09937eba69a9f8965c965cbd3db8266d5c878,49ba6a234370b1ff5c0440286a321d2d241c997f4d44a7d01b6bffd6ecebcc2b,1f394562fc6b8bbb31675966794cd99ca69d861956b41f5ad9aaba39653bd987,f1fd4a8c828edf37ae4f998bd5cf546f3cfc281d708ff57ae9b30e86e7718df0,9bb0288d4882ff96d9023a2a17563bfacd72d78be41fd5215c65e29d44388d40,41508c671a791c47f0a5cc5da52f7e24e4512fcf0279b6ab18b21bc9aeb0aa5c,05f7a76b1248aa345516a6c35e11fafa79724f578f4d286e333053ca25763ad5,7bcd334de6353cb2856a31765007484743d4e028968c989fea744b731da43003
"0","0","0","10040443","0","10040096","2","56","10040085","1","10040084","0","4"
"0","0","0","10040084","0","0","4","55","10040086","0","10040085","0","4"
"0","0","0","10040085","0","0","2","54","10040087","2","10040086","0","4"
"0","0","0","10040086","0","0","14","53","10040088","3","10040087","0","4"
"0","0","0","10040087","0","0","2","52","10040089","2","10040088","0","4"
"0","0","0","10040088","0","0","2","51","10040090","3","10040089","0","4"
"0","0","0","10040089","0","0","2","50","10040091","1","10040090","0","4"
"0","0","0","10040090","0","0","14","49","10040092","3","10040091","0","4"
"0","0","0","10040091","0","0","4","48","10040093","0","10040092","0","4"
"0","0","0","10040092","0","0","6","47","10040094","0","10040093","0","4"
"0","0","0","10040093","0","0","3","46","10040095","3","10040094","0","4"
"0","0","0","10040094","10040105","0","14","45","10040106","3","10040095","0","4"
"0","0","0","10040084","0","0","11","55","10040097","10001","10040096","0","4"
"0","0","0","10040096","0","0","4","54","10040098","0","10040097","0","4"
"0","0","0","10040097","0","0","2","53","10040099","3","10040098","0","4"
"0","0","0","10040098","0","0","14","52","10040100","3","10040099","0","4"
"0","0","0","10040099","0","0","2","51","10040101","2","10040100","0","4"
"0","0","0","10040100","0","0","7","50","10040102","10001","10040101","0","4"
"0","0","0","10040101","0","0","7","49","10040103","10003","10040102","0","4"
"0","0","0","10040102","0","0","4","48","10040104","0","10040103","0","4"
"0","0","0","10040103","0","0","7","47","10040105","10001","10040104","0","4"
"0","0","0","10040104","0","0","2","46","10040095","2","10040105","0","4"
"0","0","0","10040095","0","0","7","44","10040107","10001","10040106","0","4"
"0","0","0","10040106","0","0","6","43","10040108","0","10040107","0","4"
"0","0","0","10040107","0","10040113","2","42","10040109","1","10040108","0","4"
"0","0","0","10040108","0","0","11","41","10040110","10001","10040109","0","4"
"0","0","0","10040109","0","0","12","40","10040111","0","10040110","0","4"
"0","0","0","10040110","10040116","0","6","39","10040112","0","10040111","0","4"
"0","0","0","10040111","0","0","4","38","10040117","0","10040112","0","4"
"0","0","0","10040108","0","0","2","43","10040114","3","10040113","0","4"
"0","0","0","10040113","0","0","14","42","10040115","3","10040114","0","4"
"0","0","0","10040114","0","0","6","41","10040116","0","10040115","0","4"
"0","0","0","10040115","0","0","7","40","10040111","10003","10040116","0","4"
"0","0","0","10040112","0","0","7","37","10040118","10001","10040117","0","4"
"0","0","0","10040117","0","0","3","36","10040119","2","10040118","0","4"
"0","0","0","10040118","0","0","14","35","10040120","5","10040119","0","4"
"0","0","0","10040119","0","0","4","34","10040121","0","10040120","0","4"
"0","0","0","10040120","0","0","2","33","10040122","2","10040121","0","4"
"0","0","0","10040121","0","0","3","32","10040123","1","10040122","0","4"
"0","0","0","10040122","0","0","14","31","10040124","3","10040123","0","4"
"0","0","0","10040123","0","0","11","30","10040125","10001","10040124","0","4"
"0","0","0","10040124","0","0","12","29","10040126","0","10040125","0","4"
"0","0","0","10040125","0","0","3","28","10040127","2","10040126","0","4"
"0","0","0","10040126","0","0","5","27","10040128","0","10040127","0","4"
"0","0","0","10040127","0","0","7","26","10040130","10002","10040128","0","4"
"0","0","0","10040128","0","0","4","25","10040131","0","10040130","0","4"
"0","0","0","10040130","0","0","3","24","10040132","2","10040131","0","4"
"0","0","0","10040131","0","0","7","23","10040133","10001","10040132","0","4"
"0","0","0","10040132","0","0","4","22","10040134","0","10040133","0","4"
"0","0","0","10040133","0","0","2","21","10040135","1","10040134","0","4"
"0","0","0","10040134","0","0","2","20","10040136","2","10040135","0","4"
"0","0","0","10040135","0","0","3","19","10040137","2","10040136","0","4"
"0","0","0","10040136","0","0","12","18","10040138","0","10040137","0","4"
"0","0","0","10040137","0","0","6","17","10040139","0","10040138","0","4"
"0","0","0","10040138","0","0","4","16","10040140","0","10040139","0","4"
"0","0","0","10040139","0","0","2","15","10040141","2","10040140","0","4"
"0","0","0","10040140","0","0","2","14","10040142","3","10040141","0","4"
"0","0","0","10040141","0","0","14","13","10040548","3","10040142","0","4"
"0","0","0","10040556","0","0","14","3","10040147","1","10040146","0","4"
"0","0","0","10040146","0","0","3","2","10040148","3","10040147","0","4"
"0","0","0","10040147","0","0","2","1","10040149","2","10040148","0","4"
"0","0","0","10040148","0","0","13","0","10040150","0","10040149","0","4"
"0","0","0","10040149","0","0","12","66","10040151","0","10040150","0","4"
"0","0","0","10040150","0","0","6","65","10040152","0","10040151","0","4"
"0","0","0","10040151","0","0","3","64","10040153","1","10040152","0","4"
"0","0","0","10040152","0","0","7","63","10040154","10002","10040153","0","4"
"0","0","0","10040153","0","0","5","62","10040155","0","10040154","0","4"
"0","0","0","10040154","0","0","2","61","10040156","1","10040155","0","4"
"0","0","0","10040155","0","0","11","60","10040157","10001","10040156","0","4"
"0","0","0","10040156","0","0","4","59","10040158","0","10040157","0","4"
"0","0","0","10040157","0","0","2","58","10040159","1","10040158","0","4"
"0","0","0","10040158","0","0","14","57","10040160","2","10040159","0","4"
"0","0","0","10040159","0","0","2","56","10040161","1","10040160","0","4"
"0","0","0","10040160","0","10040166","3","55","10040162","1","10040161","0","4"
"0","0","0","10040161","0","0","4","54","10040163","0","10040162","0","4"
"0","0","0","10040162","0","0","12","53","10040164","0","10040163","0","4"
"0","0","0","10040163","0","0","2","52","10040165","1","10040164","0","4"
"0","0","0","10040164","10040170","0","6","51","10040171","0","10040165","0","4"
"0","0","0","10040161","0","0","14","56","10040167","4","10040166","0","4"
"0","0","0","10040166","0","0","4","55","10040168","0","10040167","0","4"
"0","0","0","10040167","0","0","2","54","10040169","3","10040168","0","4"
"0","0","0","10040168","0","0","14","53","10040170","6","10040169","0","4"
"0","0","0","10040169","0","0","3","52","10040165","3","10040170","0","4"
"0","0","0","10040165","0","0","11","50","10040557","10001","10040171","0","4"
"0","0","0","10040565","0","0","2","40","10040176","1","10040175","0","4"
"0","0","0","10040175","0","0","2","39","10040177","2","10040176","0","4"
"0","0","0","10040176","0","0","4","38","10040178","0","10040177","0","4"
"0","0","0","10040177","0","0","7","37","10040179","10002","10040178","0","4"
"0","0","0","10040178","0","0","11","36","10040183","10001","10040179","0","4"
"0","0","0","10040184","0","0","2","33","10040185","1","10040182","0","4"
"0","0","0","10040179","0","0","14","35","10040184","4","10040183","0","4"
"0","0","0","10040183","0","0","5","34","10040182","0","10040184","0","4"
"0","0","0","10040182","0","0","14","32","10040186","3","10040185","0","4"
"0","0","0","10040185","0","0","4","31","10040187","0","10040186","0","4"
"0","0","0","10040186","0","0","7","30","10040188","10002","10040187","0","4"
"0","0","0","10040187","0","10040196","6","29","10040189","0","10040188","0","4"
"0","0","0","10040188","0","0","2","28","10040190","2","10040189","0","4"
"0","0","0","10040189","0","0","3","27","10040191","2","10040190","0","4"
"0","0","0","10040190","0","0","14","26","10040192","1","10040191","0","4"
"0","0","0","10040191","0","0","3","25","10040193","3","10040192","0","4"
"0","0","0","10040192","0","0","2","24","10040194","3","10040193","0","4"
"0","0","0","10040193","0","0","4","23","10040195","0","10040194","0","4"
"0","0","0","10040194","10040201","0","12","22","10040202","0","10040195","0","4"
"0","0","0","10040188","0","0","7","28","10040197","10001","10040196","0","4"
"0","0","0","10040196","0","0","2","27","10040198","1","10040197","0","4"
"0","0","0","10040197","0","0","14","26","10040199","1","10040198","0","4"
"0","0","0","10040198","0","0","7","25","10040200","10003","10040199","0","4"
"0","0","0","10040199","0","0","14","24","10040201","2","10040200","0","4"
"0","0","0","10040200","0","0","11","23","10040195","10001","10040201","0","4"
"0","0","0","10040195","0","0","4","21","10040203","0","10040202","0","4"
"0","0","0","10040202","0","10040211","11","20","10040204","10001","10040203","0","4"
"0","0","0","10040203","0","0","7","19","10040205","10003","10040204","0","4"
"0","0","0","10040204","0","0","3","18","10040206","2","10040205","0","4"
"0","0","0","10040205","0","0","4","17","10040207","0","10040206","0","4"
"0","0","0","10040206","10040213","0","14","16","10040208","5","10040207","0","4"
"0","0","0","10040207","0","0","2","15","10040214","2","10040208","0","4"
"0","0","0","10040203","0","0","5","19","10040212","0","10040211","0","4"
"0","0","0","10040211","0","0","6","18","10040213","0","10040212","0","4"
"0","0","0","10040212","0","0","2","17","10040207","3","10040213","0","4"
"0","0","0","10040208","0","0","12","14","10040215","0","10040214","0","4"
"0","0","0","10040214","0","0","2","13","10040216","1","10040215","0","4"
"0","0","0","10040215","0","0","7","12","10040217","10001","10040216","0","4"
"0","0","0","10040216","0","0","2","11","10040218","2","10040217","0","4"
"0","0","0","10040217","0","0","7","10","10040219","10001","10040218","0","4"
"0","0","0","10040218","0","0","3","9","10040220","1","10040219","0","4"
"0","0","0","10040219","0","0","7","8","10040221","10001","10040220","0","4"
"0","0","0","10040220","0","10040226","6","7","10040222","0","10040221","0","4"
"0","0","0","10040221","0","0","7","6","10040223","10001","10040222","0","4"
"0","0","0","10040222","0","0","3","5","10040224","1","10040223","0","4"
"0","0","0","10040223","10040229","0","7","4","10040225","10002","10040224","0","4"
"0","0","0","10040224","0","0","4","3","10040230","0","10040225","0","4"
"0","0","0","10040221","0","0","5","8","10040227","0","10040226","0","4"
"0","0","0","10040226","0","0","14","7","10040228","5","10040227","0","4"
"0","0","0","10040227","0","0","7","6","10040229","10003","10040228","0","4"
"0","0","0","10040228","0","0","3","5","10040224","3","10040229","0","4"
"0","0","0","10040225","0","0","2","2","10040231","3","10040230","0","4"
"0","0","0","10040230","0","0","3","1","10040232","3","10040231","0","4"
"0","0","0","10040231","0","0","13","0","10040233","0","10040232","0","4"
"0","0","0","10040232","0","0","2","66","10040234","1","10040233","0","4"
"0","0","0","10040233","0","0","3","65","10040235","2","10040234","0","4"
"0","0","0","10040234","0","0","2","64","10040236","2","10040235","0","4"
"0","0","0","10040235","0","0","5","63","10040237","0","10040236","0","4"
"0","0","0","10040236","0","10040246","7","62","10040238","10002","10040237","0","4"
"0","0","0","10040237","0","0","12","61","10040239","0","10040238","0","4"
"0","0","0","10040238","0","0","6","60","10040240","0","10040239","0","4"
"0","0","0","10040239","0","0","11","59","10040241","10001","10040240","0","4"
"0","0","0","10040240","0","0","2","58","10040242","1","10040241","0","4"
"0","0","0","10040241","0","0","4","57","10040243","0","10040242","0","4"
"0","0","0","10040242","10040256","0","5","56","10040244","0","10040243","0","4"
"0","0","0","10040243","0","0","3","55","10040245","1","10040244","0","4"
"0","0","0","10040244","0","0","14","54","10040257","2","10040245","0","4"
"0","0","0","10040237","0","0","2","67","10040247","3","10040246","0","4"
"0","0","0","10040246","0","0","2","66","10040248","1","10040247","0","4"
"0","0","0","10040247","0","0","14","65","10040249","6","10040248","0","4"
"0","0","0","10040248","0","0","2","64","10040250","2","10040249","0","4"
"0","0","0","10040249","0","0","2","63","10040251","3","10040250","0","4"
"0","0","0","10040250","0","0","14","62","10040252","3","10040251","0","4"
"0","0","0","10040251","0","0","3","61","10040253","3","10040252","0","4"
"0","0","0","10040252","0","0","14","60","10040254","3","10040253","0","4"
"0","0","0","10040253","0","0","4","59","10040255","0","10040254","0","4"
"0","0","0","10040254","0","0","14","58","10040256","7","10040255","0","4"
"0","0","0","10040255","0","0","2","57","10040243","3","10040256","0","4"
"0","0","0","10040245","0","0","3","53","10040288","1","10040257","0","4"
"0","0","0","10040257","0","10040300","11","52","10040289","10001","10040288","0","4"
"0","0","0","10040288","0","0","2","51","10040290","1","10040289","0","4"
"0","0","0","10040289","0","0","3","50","10040291","1","10040290","0","4"
"0","0","0","10040290","0","0","4","49","10040292","0","10040291","0","4"
"0","0","0","10040291","0","0","2","48","10040293","2","10040292","0","4"
"0","0","0","10040292","0","0","6","47","10040294","0","10040293","0","4"
"0","0","0","10040293","0","0","4","46","10040295","0","10040294","0","4"
"0","0","0","10040294","0","0","7","45","10040296","10002","10040295","0","4"
"0","0","0","10040295","10040308","0","12","44","10040297","0","10040296","0","4"
"0","0","0","10040296","0","0","3","43","10040298","2","10040297","0","4"
"0","0","0","10040297","0","0","4","42","10040299","0","10040298","0","4"
"0","0","0","10040298","0","0","6","41","10040313","0","10040299","0","4"
"0","0","0","10040288","0","0","3","53","10040301","3","10040300","0","4"
"0","0","0","10040300","0","0","2","52","10040302","3","10040301","0","4"
"0","0","0","10040301","0","0","4","51","10040303","0","10040302","0","4"
"0","0","0","10040302","0","0","7","50","10040304","10003","10040303","0","4"
"0","0","0","10040303","0","0","14","49","10040305","4","10040304","0","4"
"0","0","0","10040304","0","0","2","48","10040306","3","10040305","0","4"
"0","0","0","10040305","0","0","7","47","10040307","10003","10040306","0","4"
"0","0","0","10040306","0","0","12","46","10040308","0","10040307","0","4"
"0","0","0","10040307","0","0","2","45","10040296","3","10040308","0","4"
"0","0","0","10040299","0","0","2","40","10040566","2","10040313","0","4"
"0","0","0","10040573","0","0","14","31","10040317","4","10040316","0","4"
"0","0","0","10040316","0","0","4","30","10040318","0","10040317","0","4"
"0","0","0","10040317","0","0","12","29","10040319","0","10040318","0","4"
"0","0","0","10040318","0","0","11","28","10040320","10001","10040319","0","4"
"0","0","0","10040319","0","0","5","27","10040321","0","10040320","0","4"
"0","0","0","10040320","0","0","7","26","10040323","10001","10040321","0","4"
"0","0","0","10040321","0","0","3","25","10040324","2","10040323","0","4"
"0","0","0","10040323","0","0","2","24","10040325","1","10040324","0","4"
"0","0","0","10040324","0","0","14","23","10040326","5","10040325","0","4"
"0","0","0","10040325","0","0","4","22","10040327","0","10040326","0","4"
"0","0","0","10040326","0","0","11","21","10040328","10001","10040327","0","4"
"0","0","0","10040327","0","0","6","20","10040329","0","10040328","0","4"
"0","0","0","10040328","0","0","2","19","10040330","1","10040329","0","4"
"0","0","0","10040329","0","0","3","18","10040331","1","10040330","0","4"
"0","0","0","10040330","0","10040340","5","17","10040332","0","10040331","0","4"
"0","0","0","10040331","0","0","4","16","10040333","0","10040332","0","4"
"0","0","0","10040332","0","0","2","15","10040334","2","10040333","0","4"
"0","0","0","10040333","0","0","2","14","10040335","1","10040334","0","4"
"0","0","0","10040334","0","0","7","13","10040336","10002","10040335","0","4"
"0","0","0","10040335","0","0","2","12","10040337","3","10040336","0","4"
"0","0","0","10040336","0","0","2","11","10040338","1","10040337","0","4"
