7969db28cfc238552e68f034f92c809290e7964705190abb739073813bd38034,d59c7fe1b8b1dfc6cfdb73e099418196697a0165e8ffadf95d005174b7977a35,e717639b7d0ad2de0f4c8a78769d261beb7a4642eba07b2074e431acf7a86f22,1222e6d2400b5ceac47a929882797426b11319d8ca7a283ff2db6d61bc42d47d,02d28df18f5ffbc69882fb88d8abf420907db734c0beea9a7e7273b4dd0308be,618e63b51e2debd6a05becb7a0a309cf56d481f8aeb6b0d67b22a44b440d7a65,aa549af034d2eab3f03a31678e3b882f8090330257bc90079d958abf4af6078d,824e8aaea8df7fe882cdab07426f981de5c75c8aad5c9748b11fc21645010b0e,b4bf9e5bd355cbf964287acb8029e6d68b253ebc6ebb57376f8ec3ab4d8fab9b,f5aaa6e3b9a568d68de6cbfabb931fb0d954bc093ee1bd5c470f3a00ab831728,bcb769a560e00dc03b7c7e79b7065db1a0a68fa44be5eb411e7b1a07f0613f94,783260690dc281a882d8777a6e0399f176aabe6113a020196d5e50b46a2b535c,fa09b4fa77da0e5df9524dc00e685c315f6d7057ea71aa2796676efc04d807d6,6e794e976d1567d01cee40c5039cf39909646dfbfbfe3509f3cc0363af2cd7a7,4c099ec4faf0ac1767a64ce4ba7976427b67ce53b93c172a3db72bd236b6101c,36e2fa0888952f84f8fdde48c7e2bf0ee3a6fe6043d8a394db99036cf14acb53,9a9ccd5fe10c95a5997ceabe1f7d23bed981c5af33f8632daf28294935cd60f6,a47b3974c6ed2ae911e33b52e70add6274807b1e60e3fd861cb5ccc1cc4fe8f1,6fcd25bdc2364cb406980a82968379a56083f6b0c8a499bdea6af2b7502be804,0662cc2ea96245ac6537754bb80179393c9060dc603577652d34516c1b29c334
"101002274","11054093","0","101540906","0","0","0","0","0","12999045","101540909","0","101540904","56956","11999293","101540908","100","110540093","0","101540910"
"101002275","11054101","0","101541003","0","0","0","0","0","11054104","0","0","101541002","57313","11999291","101541001","100","110540101","0","0"
"101002276","11054102","0","101541006","0","0","0","0","0","0","101541007","0","101541005","57313","11999292","101541004","100","110540102","0","0"
"101002277","11054103","0","101541006","0","0","0","0","0","12999046","101541009","0","101541001","57313","11999293","101541008","100","110540103","0","101541010"
"101002278","11054111","0","101541103","0","0","0","0","0","11054114","0","0","101541102","57670","11999291","101541101","100","110540111","0","0"
"101002279","11054112","0","101541106","0","0","0","0","0","0","101541107","0","101541105","57670","11999292","101541104","100","110540112","0","0"
"101002280","11054113","0","101541109","0","0","0","0","0","12999047","101541103","0","101541102","57670","11999293","101541108","100","110540113","0","101541110"
"101002281","11054121","0","101541203","0","0","0","0","0","11054124","0","0","101541202","58027","11999291","101541201","100","110540121","0","0"
"101002282","11054122","0","101541206","0","0","0","0","0","0","101541207","0","101541205","58027","11999292","101541204","100","110540122","0","0"
"101002283","11054123","0","101541207","0","0","0","0","0","12999048","101541209","0","101541208","58027","11999293","101541201","100","110540123","0","101541210"
"101002284","11054131","0","101541303","0","0","0","0","0","11054134","0","0","101541302","58384","11999291","101541301","100","110540131","0","0"
"101002285","11054132","0","101541306","0","0","0","0","0","0","101541307","0","101541305","58384","11999292","101541304","100","110540132","0","0"
"101002286","11054133","0","101541308","0","0","0","0","0","12999045","101541309","0","101541302","58384","11999293","101541304","100","110540133","0","101541310"
"101002287","11054141","0","101541403","0","0","0","0","0","11999293","0","0","101541402","58742","11999291","101541401","100","110540141","0","0"
"101002288","11054142","0","101541405","11054144","0","0","0","0","12999046","101541407","0","101541406","58742","11999292","101541404","100","110540142","0","0"
"101002289","11054143","0","0","0","0","0","0","0","0","0","0","0","58742","0","101541410","100","110540143","0","0"
"101002290","11055011","0","101550103","0","0","0","0","0","0","0","0","101550102","54100","11999291","101550101","100","110550011","0","0"
"101002291","11055012","0","101550106","0","0","0","0","0","0","101550107","0","101550104","54100","11999292","101550105","100","110550012","0","0"
"101002292","11055013","0","101550103","0","0","0","0","0","12999049","101550109","0","101550108","54100","11999293","101550101","100","110550013","0","0"
"101002293","11055021","0","101550203","0","0","0","0","0","0","0","0","101550202","54457","11999291","101550201","100","110550021","0","0"
"101002294","11055022","0","101550206","0","0","0","0","0","0","101550207","0","101550205","54457","11999292","101550204","100","110550022","0","0"
"101002295","11055023","0","101550209","0","0","0","0","0","12999050","101550210","0","101550203","54457","11999293","101550208","100","110550023","0","0"
"101002296","11055031","0","101550304","0","0","0","0","0","0","0","0","101550302","54814","11999291","101550301","100","110550031","0","0"
"101002297","11055032","0","101550306","0","0","0","0","0","0","101550307","0","101550305","54814","11999292","101550303","100","110550032","0","0"
"101002298","11055033","0","101550309","0","0","0","0","0","12999051","101550310","0","101550308","54814","11999293","101550302","100","110550033","0","0"
"101002299","11055041","0","101550403","0","0","0","0","0","0","0","0","101550402","55171","11999291","101550401","100","110550041","0","0"
"101002300","11055042","0","101550406","0","0","0","0","0","0","101550407","0","101550405","55171","11999292","101550404","100","110550042","0","0"
"101002301","11055043","0","101550409","0","0","0","0","0","12999052","101550410","0","101550408","55171","11999293","101550404","100","110550043","0","0"
"101002302","11055051","0","101550503","0","0","0","0","0","0","0","0","101550502","55528","11999291","101550501","100","110550051","0","0"
"101002303","11055052","0","101550507","0","0","0","0","0","0","101550506","0","101550505","55528","11999292","101550504","100","110550052","0","0"
"101002304","11055053","0","101550509","0","0","0","0","0","12999049","101550510","0","101550508","55528","11999293","101550501","100","110550053","0","0"
"101002305","11055061","0","101550609","0","0","0","0","0","0","0","0","101550602","55885","11999291","101550601","100","110550061","0","0"
"101002306","11055062","0","101550606","0","0","0","0","0","0","101550607","0","101550604","55885","11999292","101550603","100","110550062","0","0"
"101002307","11055063","0","101550608","0","0","0","0","0","12999050","101550610","0","101550605","55885","11999293","101550603","100","110550063","0","0"
"101002308","11055071","0","101550703","0","0","0","0","0","0","0","0","101550702","56242","11999291","101550701","100","110550071","0","0"
"101002309","11055072","0","101550705","0","0","0","0","0","0","101550706","0","101550704","56242","11999292","101550708","100","110550072","0","0"
"101002310","11055073","0","101550706","0","0","0","0","0","12999051","101550710","0","101550701","56242","11999293","101550708","100","110550073","0","101550709"
"101002311","11055081","0","101550803","0","0","0","0","0","0","0","0","101550802","56599","11999291","101550801","100","110550081","0","0"
"101002312","11055082","0","101550806","0","0","0","0","0","0","101550807","0","101550805","56599","11999292","101550804","100","110550082","0","0"
"101002313","11055083","0","101550807","0","0","0","0","0","12999052","101550809","0","101550802","56599","11999293","101550801","100","110550083","0","101550810"
"101002314","11055091","0","101550907","0","0","0","0","0","0","0","0","101550902","56956","11999291","101550901","100","110550091","0","0"
"101002315","11055092","0","101550903","0","0","0","0","0","0","101550910","0","101550909","56956","11999292","101550904","100","110550092","0","0"
"101002316","11055093","0","101550906","0","0","0","0","0","12999049","101550907","0","101550908","56956","11999293","101550905","100","110550093","0","101550910"
"101002317","11055101","0","101551003","0","0","0","0","0","11055104","0","0","101551002","57313","11999291","101551001","100","110550101","0","0"
"101002318","11055102","0","101551006","0","0","0","0","0","0","101551007","0","101551005","57313","11999292","101551004","100","110550102","0","0"
"101002319","11055103","0","101551005","0","0","0","0","0","12999050","101551008","0","101551009","57313","11999293","101551001","100","110550103","0","101551010"
"101002320","11055111","0","101551103","0","0","0","0","0","11055114","0","0","101551102","57670","11999291","101551101","100","110550111","0","0"
"101002321","11055112","0","101551106","0","0","0","0","0","0","101551107","0","101551105","57670","11999292","101551104","100","110550112","0","0"
"101002322","11055113","0","101551109","0","0","0","0","0","12999051","101551103","0","101551108","57670","11999293","101551101","100","110550113","0","101551110"
"101002323","11055121","0","101551203","0","0","0","0","0","11055124","0","0","101551202","58027","11999291","101551201","100","110550121","0","0"
"101002324","11055122","0","101551206","0","0","0","0","0","0","101551207","0","101551205","58027","11999292","101551202","100","110550122","0","0"
"101002325","11055123","0","101551208","0","0","0","0","0","12999052","101551210","0","101551204","58027","11999293","101551201","100","110550123","0","101551209"
"101002326","11055131","0","101551303","0","0","0","0","0","11055134","0","0","101551302","58384","11999291","101551301","100","110550131","0","0"
"101002327","11055132","0","101551305","0","0","0","0","0","0","101551307","0","101551306","58384","11999292","101551309","100","110550132","0","0"
"101002328","11055133","0","101551303","0","0","0","0","0","12999049","101551308","0","101551304","58384","11999293","101551309","100","110550133","0","101551310"
"101002329","11055141","0","101551403","0","0","0","0","0","11999293","0","0","101551402","58742","11999291","101551401","100","110550141","0","0"
"101002330","11055142","0","101551405","11055144","0","0","0","0","12999050","101551407","0","101551406","58742","11999292","101551404","100","110550142","0","0"
"101002331","11055143","0","101551409","0","0","0","0","0","0","0","0","101551408","58742","0","101551410","100","110550143","0","0"
"101002332","11056011","0","101560103","0","0","0","0","0","0","0","0","101560107","54100","11999291","101560101","100","110560011","0","0"
"101002333","11056012","0","101560106","0","0","0","0","0","0","101560108","0","101560102","54100","11999292","101560104","100","110560012","0","0"
"101002334","11056013","0","101560105","0","0","0","0","0","12999049","101560109","0","101560107","54100","11999293","101560101","100","110560013","0","0"
"101002335","11056021","0","101560205","0","0","0","0","0","0","0","0","101560202","54457","11999291","101560201","100","110560021","0","0"
"101002336","11056022","0","101560208","0","0","0","0","0","0","101560209","0","101560203","54457","11999292","101560204","100","110560022","0","0"
"101002337","11056023","0","101560205","0","0","0","0","0","12999050","101560210","0","101560206","54457","11999293","101560207","100","110560023","0","0"
"101002338","11056031","0","101560303","0","0","0","0","0","0","0","0","101560302","54814","11999291","101560301","100","110560031","0","0"
"101002339","11056032","0","101560306","0","0","0","0","0","0","101560309","0","101560305","54814","11999292","101560304","100","110560032","0","0"
"101002340","11056033","0","101560308","0","0","0","0","0","12999051","101560310","0","101560307","54814","11999293","101560301","100","110560033","0","0"
"101002341","11056041","0","101560408","0","0","0","0","0","0","0","0","101560402","55171","11999291","101560401","100","110560041","0","0"
"101002342","11056042","0","101560407","0","0","0","0","0","0","101560405","0","101560406","55171","11999292","101560404","100","110560042","0","0"
"101002343","11056043","0","101560402","0","0","0","0","0","12999052","101560410","0","101560409","55171","11999293","101560403","100","110560043","0","0"
"101002344","11056051","0","101560510","0","0","0","0","0","0","0","0","101560502","55528","11999291","101560501","100","110560051","0","0"
"101002345","11056052","0","101560509","0","0","0","0","0","0","101560503","0","101560508","55528","11999292","101560506","100","110560052","0","0"
"101002346","11056053","0","101560505","0","0","0","0","0","12999049","101560510","0","101560507","55528","11999293","101560504","100","110560053","0","0"
"101002347","11056061","0","101560603","0","0","0","0","0","0","0","0","101560602","55885","11999291","101560604","100","110560061","0","0"
"101002348","11056062","0","101560608","0","0","0","0","0","0","101560610","0","101560605","55885","11999292","101560601","100","110560062","0","0"
"101002349","11056063","0","101560607","0","0","0","0","0","12999050","101560603","0","101560606","55885","11999293","101560609","100","110560063","0","0"
"101002350","11056071","0","101560706","0","0","0","0","0","0","0","0","101560702","56242","11999291","101560701","100","110560071","0","0"
"101002351","11056072","0","101560708","0","0","0","0","0","0","101560710","0","101560703","56242","11999292","101560704","100","110560072","0","0"
"101002352","11056073","0","101560707","0","0","0","0","0","12999051","101560703","0","101560702","56242","11999293","101560705","100","110560073","0","101560709"
"101002353","11056081","0","101560803","0","0","0","0","0","0","0","0","101560802","56599","11999291","101560801","100","110560081","0","0"
"101002354","11056082","0","101560805","0","0","0","0","0","0","101560807","0","101560804","56599","11999292","101560806","100","110560082","0","0"
"101002355","11056083","0","101560809","0","0","0","0","0","12999052","101560805","0","101560808","56599","11999293","101560806","100","110560083","0","101560810"
