96c6c4e396b8c0e78fe9798fd259c3ece2591d44ece7967fc7ea9129d1e5811d,3f1f6c96f14f03cec4c8f0055aac1ab09e45420c3bd51410bc320cb2fa58eb9c,be78b72379ba819c83ffb218a8a8d6eaa2b98fe901dbae2d7e915fe20be7a64b,e75ff26cd75b110d0cee67368271332ac2616be4ae72727eadb04fd3ee6c9e5e,02a71be0f52672685750599b99d1b63fd73e16cac0f7d08b580f26a032fd88cc,42a78b540bb19b6b9c07af56ba69e04e44d9071912cf6d069058b9bcdc842e6f,5be04ea4d6c91ecd240e0100f4fb25e4933fa64b40eebf0ba79a5ad62ef93f29,94c28d8c1ac5b15876301f8f5ecfde6dcdb9fcbbe7daf9b07bcae03ea27e2cc9,f44093ffbb4670110ab4bcd48b53e015c42f78d6d2bfb002e75cd46f172c1d06,ac22205714f07d249295f3464d7bf3a643601315f596980430b77dbddcc0930e,1a3fe661b0a1238cfe0796e2aecf49f8cc446e290bade9ca6c1e62433caf8976,d6422d6f28cbb9660676321fcb8cc57df4673bbb2056af92c633e67886c163ad,932ebcef18b518573908d61e3b72162a9fddbf3c0ce0b3dbf0195b314f1b8369,27b8c0028998d212780a303be3890ec13c2c606b3c1c8b98c50afa6a7784e699
"20021113","601","0","9003","72021013","2018/01/01 12:00:00","72021013","2030/12/31 14:59:59","0","1","20021102","8004","完成活動任務1-13 (NORMAL)","20021"
"20021114","601","0","9003","72021014","2018/01/01 12:00:00","72021014","2030/12/31 14:59:59","0","1","20021102","8004","完成活動任務1-14 (NORMAL)","20021"
"20021115","601","0","9003","72021015","2018/01/01 12:00:00","72021015","2030/12/31 14:59:59","0","1","20021102","8004","完成活動任務1-15 (NORMAL)","20021"
"20021201","601","0","9003","72021016","2018/01/01 12:00:00","72021016","2030/12/31 14:59:59","0","1","20021103","8005","完成活動任務1-1 (HARD)","20021"
"20021202","601","0","9003","72021017","2018/01/01 12:00:00","72021017","2030/12/31 14:59:59","0","1","20021103","8005","完成活動任務1-2 (HARD)","20021"
"20021203","601","0","9003","72021018","2018/01/01 12:00:00","72021018","2030/12/31 14:59:59","0","1","20021103","8005","完成活動任務1-3 (HARD)","20021"
"20021204","601","0","9003","72021019","2018/01/01 12:00:00","72021019","2030/12/31 14:59:59","0","1","20021103","8005","完成活動任務1-4 (HARD)","20021"
"20021205","601","0","9003","72021020","2018/01/01 12:00:00","72021020","2030/12/31 14:59:59","0","1","20021103","8005","完成活動任務1-5 (HARD)","20021"
"660021101","601","0","9001","72021021","2018/01/01 12:00:00","72021021","2030/12/31 14:59:59","0","1","20021104","8006","打倒 1 隻山神大人（NORMAL限定）","20021"
"660021201","601","0","9001","72021022","2018/01/01 12:00:00","72021022","2030/12/31 14:59:59","0","1","20021104","8007","打倒 1 隻山神大人（HARD限定）","20021"
"660021301","601","0","9001","72021023","2018/01/01 12:00:00","72021023","2030/12/31 14:59:59","0","1","20021104","8010","打倒 1 隻山神大人（VERY HARD限定）","20021"
"20022101","601","0","9003","72022001","2018/01/01 12:00:00","72022001","2030/12/31 14:59:59","0","1","20022102","8004","完成活動任務1-1 (NORMAL)","20022"
"20022102","601","0","9003","72022002","2018/01/01 12:00:00","72022002","2030/12/31 14:59:59","0","1","20022102","8004","完成活動任務1-2 (NORMAL)","20022"
"20022103","601","0","9003","72022003","2018/01/01 12:00:00","72022003","2030/12/31 14:59:59","0","1","20022102","8004","完成活動任務1-3 (NORMAL)","20022"
"20022104","601","0","9003","72022004","2018/01/01 12:00:00","72022004","2030/12/31 14:59:59","0","1","20022102","8004","完成活動任務1-4 (NORMAL)","20022"
"20022105","601","0","9003","72022005","2018/01/01 12:00:00","72022005","2030/12/31 14:59:59","0","1","20022102","8004","完成活動任務1-5 (NORMAL)","20022"
"20022106","601","0","9003","72022006","2018/01/01 12:00:00","72022006","2030/12/31 14:59:59","0","1","20022102","8004","完成活動任務1-6 (NORMAL)","20022"
"20022107","601","0","9003","72022007","2018/01/01 12:00:00","72022007","2030/12/31 14:59:59","0","1","20022102","8004","完成活動任務1-7 (NORMAL)","20022"
"20022108","601","0","9003","72022008","2018/01/01 12:00:00","72022008","2030/12/31 14:59:59","0","1","20022102","8004","完成活動任務1-8 (NORMAL)","20022"
"20022109","601","0","9003","72022009","2018/01/01 12:00:00","72022009","2030/12/31 14:59:59","0","1","20022102","8004","完成活動任務1-9 (NORMAL)","20022"
"20022110","601","0","9003","72022010","2018/01/01 12:00:00","72022010","2030/12/31 14:59:59","0","1","20022102","8004","完成活動任務1-10 (NORMAL)","20022"
"20022111","601","0","9003","72022011","2018/01/01 12:00:00","72022011","2030/12/31 14:59:59","0","1","20022102","8004","完成活動任務1-11 (NORMAL)","20022"
"20022112","601","0","9003","72022012","2018/01/01 12:00:00","72022012","2030/12/31 14:59:59","0","1","20022102","8004","完成活動任務1-12 (NORMAL)","20022"
"20022113","601","0","9003","72022013","2018/01/01 12:00:00","72022013","2030/12/31 14:59:59","0","1","20022102","8004","完成活動任務1-13 (NORMAL)","20022"
"20022114","601","0","9003","72022014","2018/01/01 12:00:00","72022014","2030/12/31 14:59:59","0","1","20022102","8004","完成活動任務1-14 (NORMAL)","20022"
"20022115","601","0","9003","72022015","2018/01/01 12:00:00","72022015","2030/12/31 14:59:59","0","1","20022102","8004","完成活動任務1-15 (NORMAL)","20022"
"20022201","601","0","9003","72022016","2018/01/01 12:00:00","72022016","2030/12/31 14:59:59","0","1","20022103","8005","完成活動任務1-1 (HARD)","20022"
"20022202","601","0","9003","72022017","2018/01/01 12:00:00","72022017","2030/12/31 14:59:59","0","1","20022103","8005","完成活動任務1-2 (HARD)","20022"
"20022203","601","0","9003","72022018","2018/01/01 12:00:00","72022018","2030/12/31 14:59:59","0","1","20022103","8005","完成活動任務1-3 (HARD)","20022"
"20022204","601","0","9003","72022019","2018/01/01 12:00:00","72022019","2030/12/31 14:59:59","0","1","20022103","8005","完成活動任務1-4 (HARD)","20022"
"20022205","601","0","9003","72022020","2018/01/01 12:00:00","72022020","2030/12/31 14:59:59","0","1","20022103","8005","完成活動任務1-5 (HARD)","20022"
"660022101","601","0","9001","72022021","2018/01/01 12:00:00","72022021","2030/12/31 14:59:59","0","1","20022104","8006","打倒 1 隻反逆獸（NORMAL限定）","20022"
"660022101","601","0","9001","72022022","2018/01/01 12:00:00","72022022","2030/12/31 14:59:59","0","1","20022105","8006","打倒 1 隻反逆獸（NORMAL限定）","20022"
"660022101","601","0","9001","72022023","2018/01/01 12:00:00","72022023","2030/12/31 14:59:59","0","1","20022106","8006","打倒 1 隻反逆獸（NORMAL限定）","20022"
"660022201","601","0","9001","72022024","2018/01/01 12:00:00","72022024","2030/12/31 14:59:59","0","1","20022104","8007","打倒 1 隻反逆獸（HARD限定）","20022"
"660022301","601","0","9001","72022025","2018/01/01 12:00:00","72022025","2030/12/31 14:59:59","0","1","20022104","8010","打倒 1 隻反逆獸（VERY HARD限定）","20022"
"20023101","601","0","9003","72023001","2018/01/01 12:00:00","72023001","2030/12/31 14:59:59","0","1","20023102","8004","完成活動任務1-1 (NORMAL)","20023"
"20023102","601","0","9003","72023002","2018/01/01 12:00:00","72023002","2030/12/31 14:59:59","0","1","20023102","8004","完成活動任務1-2 (NORMAL)","20023"
"20023103","601","0","9003","72023003","2018/01/01 12:00:00","72023003","2030/12/31 14:59:59","0","1","20023102","8004","完成活動任務1-3 (NORMAL)","20023"
"20023104","601","0","9003","72023004","2018/01/01 12:00:00","72023004","2030/12/31 14:59:59","0","1","20023102","8004","完成活動任務1-4 (NORMAL)","20023"
"20023105","601","0","9003","72023005","2018/01/01 12:00:00","72023005","2030/12/31 14:59:59","0","1","20023102","8004","完成活動任務1-5 (NORMAL)","20023"
"20023106","601","0","9003","72023006","2018/01/01 12:00:00","72023006","2030/12/31 14:59:59","0","1","20023102","8004","完成活動任務1-6 (NORMAL)","20023"
"20023107","601","0","9003","72023007","2018/01/01 12:00:00","72023007","2030/12/31 14:59:59","0","1","20023102","8004","完成活動任務1-7 (NORMAL)","20023"
"20023108","601","0","9003","72023008","2018/01/01 12:00:00","72023008","2030/12/31 14:59:59","0","1","20023102","8004","完成活動任務1-8 (NORMAL)","20023"
"20023109","601","0","9003","72023009","2018/01/01 12:00:00","72023009","2030/12/31 14:59:59","0","1","20023102","8004","完成活動任務1-9 (NORMAL)","20023"
"20023110","601","0","9003","72023010","2018/01/01 12:00:00","72023010","2030/12/31 14:59:59","0","1","20023102","8004","完成活動任務1-10 (NORMAL)","20023"
"20023111","601","0","9003","72023011","2018/01/01 12:00:00","72023011","2030/12/31 14:59:59","0","1","20023102","8004","完成活動任務1-11 (NORMAL)","20023"
"20023112","601","0","9003","72023012","2018/01/01 12:00:00","72023012","2030/12/31 14:59:59","0","1","20023102","8004","完成活動任務1-12 (NORMAL)","20023"
"20023113","601","0","9003","72023013","2018/01/01 12:00:00","72023013","2030/12/31 14:59:59","0","1","20023102","8004","完成活動任務1-13 (NORMAL)","20023"
"20023114","601","0","9003","72023014","2018/01/01 12:00:00","72023014","2030/12/31 14:59:59","0","1","20023102","8004","完成活動任務1-14 (NORMAL)","20023"
"20023115","601","0","9003","72023015","2018/01/01 12:00:00","72023015","2030/12/31 14:59:59","0","1","20023102","8004","完成活動任務1-15 (NORMAL)","20023"
"20023201","601","0","9003","72023016","2018/01/01 12:00:00","72023016","2030/12/31 14:59:59","0","1","20023103","8005","完成活動任務1-1 (HARD)","20023"
"20023202","601","0","9003","72023017","2018/01/01 12:00:00","72023017","2030/12/31 14:59:59","0","1","20023103","8005","完成活動任務1-2 (HARD)","20023"
"20023203","601","0","9003","72023018","2018/01/01 12:00:00","72023018","2030/12/31 14:59:59","0","1","20023103","8005","完成活動任務1-3 (HARD)","20023"
"20023204","601","0","9003","72023019","2018/01/01 12:00:00","72023019","2030/12/31 14:59:59","0","1","20023103","8005","完成活動任務1-4 (HARD)","20023"
"20023205","601","0","9003","72023020","2018/01/01 12:00:00","72023020","2030/12/31 14:59:59","0","1","20023103","8005","完成活動任務1-5 (HARD)","20023"
"660023101","601","0","9001","72023021","2018/01/01 12:00:00","72023021","2030/12/31 14:59:59","0","1","20023104","8006","打倒 1 隻好朋友X（NORMAL限定）","20023"
"660023201","601","0","9001","72023022","2018/01/01 12:00:00","72023022","2030/12/31 14:59:59","0","1","20023104","8007","打倒 1 隻好朋友X（HARD限定）","20023"
"660023301","601","0","9001","72023023","2018/01/01 12:00:00","72023023","2030/12/31 14:59:59","0","1","20023104","8010","打倒 1 隻好朋友X（VERY HARD限定）","20023"
"20024101","601","0","9003","72024001","2018/01/01 12:00:00","72024001","2030/12/31 14:59:59","0","1","20024102","8004","完成活動任務1-1 (NORMAL)","20024"
"20024102","601","0","9003","72024002","2018/01/01 12:00:00","72024002","2030/12/31 14:59:59","0","1","20024102","8004","完成活動任務1-2 (NORMAL)","20024"
"20024103","601","0","9003","72024003","2018/01/01 12:00:00","72024003","2030/12/31 14:59:59","0","1","20024102","8004","完成活動任務1-3 (NORMAL)","20024"
"20024104","601","0","9003","72024004","2018/01/01 12:00:00","72024004","2030/12/31 14:59:59","0","1","20024102","8004","完成活動任務1-4 (NORMAL)","20024"
"20024105","601","0","9003","72024005","2018/01/01 12:00:00","72024005","2030/12/31 14:59:59","0","1","20024102","8004","完成活動任務1-5 (NORMAL)","20024"
"20024106","601","0","9003","72024006","2018/01/01 12:00:00","72024006","2030/12/31 14:59:59","0","1","20024102","8004","完成活動任務1-6 (NORMAL)","20024"
"20024107","601","0","9003","72024007","2018/01/01 12:00:00","72024007","2030/12/31 14:59:59","0","1","20024102","8004","完成活動任務1-7 (NORMAL)","20024"
"20024108","601","0","9003","72024008","2018/01/01 12:00:00","72024008","2030/12/31 14:59:59","0","1","20024102","8004","完成活動任務1-8 (NORMAL)","20024"
"20024109","601","0","9003","72024009","2018/01/01 12:00:00","72024009","2030/12/31 14:59:59","0","1","20024102","8004","完成活動任務1-9 (NORMAL)","20024"
"20024110","601","0","9003","72024010","2018/01/01 12:00:00","72024010","2030/12/31 14:59:59","0","1","20024102","8004","完成活動任務1-10 (NORMAL)","20024"
"20024111","601","0","9003","72024011","2018/01/01 12:00:00","72024011","2030/12/31 14:59:59","0","1","20024102","8004","完成活動任務1-11 (NORMAL)","20024"
"20024112","601","0","9003","72024012","2018/01/01 12:00:00","72024012","2030/12/31 14:59:59","0","1","20024102","8004","完成活動任務1-12 (NORMAL)","20024"
"20024113","601","0","9003","72024013","2018/01/01 12:00:00","72024013","2030/12/31 14:59:59","0","1","20024102","8004","完成活動任務1-13 (NORMAL)","20024"
"20024114","601","0","9003","72024014","2018/01/01 12:00:00","72024014","2030/12/31 14:59:59","0","1","20024102","8004","完成活動任務1-14 (NORMAL)","20024"
"20024115","601","0","9003","72024015","2018/01/01 12:00:00","72024015","2030/12/31 14:59:59","0","1","20024102","8004","完成活動任務1-15 (NORMAL)","20024"
"20024201","601","0","9003","72024016","2018/01/01 12:00:00","72024016","2030/12/31 14:59:59","0","1","20024103","8005","完成活動任務1-1 (HARD)","20024"
"20024202","601","0","9003","72024017","2018/01/01 12:00:00","72024017","2030/12/31 14:59:59","0","1","20024103","8005","完成活動任務1-2 (HARD)","20024"
"20024203","601","0","9003","72024018","2018/01/01 12:00:00","72024018","2030/12/31 14:59:59","0","1","20024103","8005","完成活動任務1-3 (HARD)","20024"
"20024204","601","0","9003","72024019","2018/01/01 12:00:00","72024019","2030/12/31 14:59:59","0","1","20024103","8005","完成活動任務1-4 (HARD)","20024"
"20024205","601","0","9003","72024020","2018/01/01 12:00:00","72024020","2030/12/31 14:59:59","0","1","20024103","8005","完成活動任務1-5 (HARD)","20024"
"660024101","601","0","9001","72024021","2018/01/01 12:00:00","72024021","2030/12/31 14:59:59","0","1","20024104","8006","打倒 1 隻忍者首領半藏（NORMAL限定）","20024"
"660024201","601","0","9001","72024022","2018/01/01 12:00:00","72024022","2030/12/31 14:59:59","0","1","20024104","8007","打倒 1 隻忍者首領半藏（HARD限定）","20024"
"660024301","601","0","9001","72024023","2018/01/01 12:00:00","72024023","2030/12/31 14:59:59","0","1","20024104","8010","打倒 1 隻忍者首領半藏（VERY HARD限定）","20024"
"20025101","601","0","9003","72025001","2018/01/01 12:00:00","72025001","2030/12/31 14:59:59","0","1","20025102","8004","完成活動任務1-1 (NORMAL)","20025"
"20025102","601","0","9003","72025002","2018/01/01 12:00:00","72025002","2030/12/31 14:59:59","0","1","20025102","8004","完成活動任務1-2 (NORMAL)","20025"
"20025103","601","0","9003","72025003","2018/01/01 12:00:00","72025003","2030/12/31 14:59:59","0","1","20025102","8004","完成活動任務1-3 (NORMAL)","20025"
"20025104","601","0","9003","72025004","2018/01/01 12:00:00","72025004","2030/12/31 14:59:59","0","1","20025102","8004","完成活動任務1-4 (NORMAL)","20025"
"20025105","601","0","9003","72025005","2018/01/01 12:00:00","72025005","2030/12/31 14:59:59","0","1","20025102","8004","完成活動任務1-5 (NORMAL)","20025"
"20025106","601","0","9003","72025006","2018/01/01 12:00:00","72025006","2030/12/31 14:59:59","0","1","20025102","8004","完成活動任務1-6 (NORMAL)","20025"
"20025107","601","0","9003","72025007","2018/01/01 12:00:00","72025007","2030/12/31 14:59:59","0","1","20025102","8004","完成活動任務1-7 (NORMAL)","20025"
"20025108","601","0","9003","72025008","2018/01/01 12:00:00","72025008","2030/12/31 14:59:59","0","1","20025102","8004","完成活動任務1-8 (NORMAL)","20025"
"20025109","601","0","9003","72025009","2018/01/01 12:00:00","72025009","2030/12/31 14:59:59","0","1","20025102","8004","完成活動任務1-9 (NORMAL)","20025"
"20025110","601","0","9003","72025010","2018/01/01 12:00:00","72025010","2030/12/31 14:59:59","0","1","20025102","8004","完成活動任務1-10 (NORMAL)","20025"
"20025111","601","0","9003","72025011","2018/01/01 12:00:00","72025011","2030/12/31 14:59:59","0","1","20025102","8004","完成活動任務1-11 (NORMAL)","20025"
"20025112","601","0","9003","72025012","2018/01/01 12:00:00","72025012","2030/12/31 14:59:59","0","1","20025102","8004","完成活動任務1-12 (NORMAL)","20025"
"20025113","601","0","9003","72025013","2018/01/01 12:00:00","72025013","2030/12/31 14:59:59","0","1","20025102","8004","完成活動任務1-13 (NORMAL)","20025"
"20025114","601","0","9003","72025014","2018/01/01 12:00:00","72025014","2030/12/31 14:59:59","0","1","20025102","8004","完成活動任務1-14 (NORMAL)","20025"
"20025115","601","0","9003","72025015","2018/01/01 12:00:00","72025015","2030/12/31 14:59:59","0","1","20025102","8004","完成活動任務1-15 (NORMAL)","20025"
"20025201","601","0","9003","72025016","2018/01/01 12:00:00","72025016","2030/12/31 14:59:59","0","1","20025103","8005","完成活動任務1-1 (HARD)","20025"
"20025202","601","0","9003","72025017","2018/01/01 12:00:00","72025017","2030/12/31 14:59:59","0","1","20025103","8005","完成活動任務1-2 (HARD)","20025"
"20025203","601","0","9003","72025018","2018/01/01 12:00:00","72025018","2030/12/31 14:59:59","0","1","20025103","8005","完成活動任務1-3 (HARD)","20025"
"20025204","601","0","9003","72025019","2018/01/01 12:00:00","72025019","2030/12/31 14:59:59","0","1","20025103","8005","完成活動任務1-4 (HARD)","20025"
"20025205","601","0","9003","72025020","2018/01/01 12:00:00","72025020","2030/12/31 14:59:59","0","1","20025103","8005","完成活動任務1-5 (HARD)","20025"
"660025101","601","0","9001","72025021","2018/01/01 12:00:00","72025021","2030/12/31 14:59:59","0","1","20025104","8006","打倒 1 隻黑之王賈巴沃克（NORMAL限定）","20025"
"660025201","601","0","9001","72025022","2018/01/01 12:00:00","72025022","2030/12/31 14:59:59","0","1","20025104","8007","打倒 1 隻黑之王賈巴沃克（HARD限定）","20025"
"660025301","601","0","9001","72025023","2018/01/01 12:00:00","72025023","2030/12/31 14:59:59","0","1","20025104","8010","打倒 1 隻黑之王賈巴沃克（VERY HARD限定）","20025"
"20026101","601","0","9003","72026001","2018/01/01 12:00:00","72026001","2030/12/31 14:59:59","0","1","20026102","8004","完成活動任務1-1 (NORMAL)","20026"
"20026102","601","0","9003","72026002","2018/01/01 12:00:00","72026002","2030/12/31 14:59:59","0","1","20026102","8004","完成活動任務1-2 (NORMAL)","20026"
"20026103","601","0","9003","72026003","2018/01/01 12:00:00","72026003","2030/12/31 14:59:59","0","1","20026102","8004","完成活動任務1-3 (NORMAL)","20026"
