d4ed562a59cbef511dcd5ffe1850378320137fe5f62cc883a6d9cc444939742f,2e3969aa3766c30d625f812be1d9edd37ac30dce807842e3365d717ddf9ec1c4,69f2703bb695ce3b847e34cbbb2870a4b5f40ad19c1782dc4d63b1c15fc4f148,f22cc1ba0aa95c7b892f630e38a98b6a026c7f2074524cef6c822401dabd3999,ab90ec9747f9bb3df5b332ddb8cb14f21c1fdd229323c94be7c95eceab631e63,11cf816a6972ebd67fde549a6336567f9a1fbab653420d539956c0e1125b7208,46783f17e4660c16be31a0455b51b7631fcb386721175d688b7b74815fd7f916,11e443ed5ccbbe59c282cb929dd27a4b334aecad5730b70c74505a41649e2395,f7aaed4140f0f3c34a5d3eee360c594bf679e079543d4dc8440c0de8dda657f9,a37a4227da23d4645238059af9987d91e50c48850ee154231b9602763ddf4799,ab89395fdc832d597449348f49de879cd48c342f0a647e855d19b737a8fb51cd,99cbda9c64c5002e903b8a289dd9a5a35b27bfe500df8865567ebe41f6c671c5,450f8e686b2a5b9825abfcbc76c21b3fc713c8f7f230753fd068cb3053f7209a,b6e8c499503ddd3d5dd6517851c6cac000ef6d54b48ee6b54660be1fedb0a483,336031f47b1138a74880ab7e2aa4c39f089839382b435e7ac64514d4815052aa,e91346d17626ab1809774249615f271f874aac9efdc4b736c908b6f2872ce1d2,b32057d2dfab326865bcb84bf484148ba4a7eeab854804119a2c80bcb08408ef,85ab91acdfcd78724ebbf748ea02d40ee9f7b9f20f9cdd10bfb03d166cc0495f,e7ff6c9b525053559833fe500cddfb5392ffa787c103665c7b5978327d806072,a58d171a406b1eb2927e89e129892343f620f950bc3dae05ad3728bdb5db2f4c,c9bf9300b77a3cc1f39979c1c64b429b66a3fe2845c35c821efb62b975b8a8f7
"0","15","0","124251101","0","0","0","0","0","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","240","0","0","90","1","0","1","1","2"
"3","1.6","3","124500101","2160","0","0","0","0","魔法傷害+{0}","0","對敵方全體造成{0}的魔法傷害","28.125","1","0","1","1","99","28.125","0","2"
"3","0.2","3","124500102","2160","0","0","0","1","魔法防禦力降低+{0}","0","使全體敵人的魔法防禦力下降{0}","0.2","1","0","10","1","99","1","18","41"
"3","0","3","124500103","2160","0","0","0","3","","0","","0.65","1","0","26","1","99","4","0","124500101"
"3","0.225","3","124500104","2160","0","0","0","2","","0","","0.225","1","0","26","1","99","4","0","124500102"
"7","40","3","124500201","-1","0","0","0","1","魔法攻擊力提升+{0}","0","提升自身{0}的魔法攻擊力","40","2","0","10","1","1","1","12","30"
"7","0","3","124500202","-1","0","0","0","1","","0","提升自己{0}的魔法暴擊","200","2","0","10","1","1","1","12","70"
"7","0","3","124500203","-1","0","0","0","1","","0","使自身魔法攻擊暴擊時造成的傷害提升10%","10","2","0","10","1","1","1","12","120"
"7","1","3","124500204","-1","0","0","0","0","","0","回復自身{0}的TP","0","2","0","16","1","1","225","0","1"
"3","1.8","3","124500301","2160","0","0","0","0","魔法傷害+{0}","0","對敵方全體造成{0}的魔法傷害","22.5","1","0","1","1","99","22.5","0","2"
"3","0.7","3","124500302","2160","0","0","0","1","魔法防禦力降低+{0}","0","使全體敵人的魔法防禦力下降{0}","0.7","1","0","10","1","99","1","12","41"
"3","8","3","124501201","2160","0","0","0","2","","0","","8","1","0","26","1","99","4","0","124501204"
"3","0","3","124501202","2160","0","0","0","2","","0","","20","1","0","26","1","99","4","0","124501205"
"3","0","3","124501203","2160","0","0","0","2","","0","","1","1","0","26","1","99","4","0","124501206"
"7","40","3","124501204","-1","0","0","0","1","魔法攻擊力提升+{0}","0","提升自身{0}的魔法攻擊力","40","2","0","10","1","1","1","12","30"
"7","0","3","124501205","-1","0","0","0","1","","0","提升自己{0}的魔法暴擊","200","2","0","10","1","1","1","12","70"
"7","0","3","124501206","-1","0","0","0","1","","0","使自身魔法攻擊暴擊時造成的傷害提升10%","10","2","0","10","1","1","1","12","120"
"7","1","3","124501207","-1","0","0","0","0","","0","回復自身{0}的TP","0","2","0","16","1","1","225","0","1"
"0","15","0","124550101","0","0","0","0","0","魔法攻擊力提升+{0}","0","提升自身{0}的魔法攻擊力","15","0","0","90","1","0","1","1","4"
"0","15","0","124551101","0","0","0","0","0","魔法攻擊力提升+{0}","0","提升自身{0}的魔法攻擊力","240","0","0","90","1","0","1","1","4"
"3","0.08","3","124600101","2160","0","0","0","1","回復量+{0}","10.5","使全體我方的每秒HP恢復{0}","1.6","2","0","48","1","99","1.6","0","2"
"20","32","3","124600102","2160","0","0","0","1","物理攻擊力提升+{0}","0","讓目標夥伴的物理攻擊力提升{0}","32","2","0","10","1","99","1","18","10"
"20","0","3","124600103","2160","0","0","0","1","","0","提升該目標夥伴{0}的物理暴擊","80","2","0","10","1","99","1","18","60"
"20","0","3","124600104","2160","0","0","0","1","","0","使目標我方的TP上升提升{0}","10","2","0","10","1","99","1","18","80"
"3","18","3","124600201","2160","0","0","0","1","物理攻擊力提升+{0}","0","提升我方全體{0}的物理攻擊力","18","2","0","10","1","99","1","12","10"
"3","0","3","124600202","2160","0","0","0","1","","0","使全體夥伴的物理暴擊提升{0}","50","2","0","10","1","99","1","12","60"
"3","1","3","124600203","2160","0","0","0","0","","0","回復我方全體{0}的TP","0","2","0","16","1","99","100","0","1"
"5","0","2","124600301","2160","0","0","0","0","","0","","0","2","0","7","1","1","0","0","1"
"5","8","2","124600302","2160","0","0","0","0","HP回復量+{0}","0","回復我方單體{0}的HP","8","2","0","4","1","1","1","0.6","2"
"3","0","2","124600303","200","0","0","0","1","","0","提升範圍內我方物理攻擊暴擊時的傷害{0}%","16","2","0","10","1","99","1","12","110"
"3","20","2","124600304","200","0","0","0","1","物理攻擊力提升+{0}","0","提升範圍內的我方{0}的物理攻擊力","20","2","0","10","1","99","1","12","10"
"3","1.2","2","124600305","200","0","0","0","1","魔法防禦力提升+{0}","0","提升範圍內的我方{0}的魔法防禦力","1.2","2","0","10","1","99","1","12","40"
"3","20","3","124601201","2160","0","0","0","1","物理攻擊力提升+{0}","0","提升我方全體{0}的物理攻擊力","20","2","0","10","1","99","1","12","10"
"3","0","3","124601202","2160","0","0","0","1","","0","使全體夥伴的物理暴擊提升{0}","80","2","0","10","1","99","1","12","60"
"3","1","3","124601203","2160","0","0","0","0","","0","回復我方全體{0}的TP","0","2","0","16","1","99","100","0","1"
"3","12","3","124601204","2160","0","0","0","0","無效傷害量+{0}","0","展開{0}傷害量的魔法無效護盾","30","2","0","6","1","99","30","0","2"
"0","15","0","124650101","0","0","0","0","0","魔法攻擊力提升+{0}","0","提升自身{0}的魔法攻擊力","15","0","0","90","1","0","1","1","4"
"0","15","0","124651101","0","0","0","0","0","魔法攻擊力提升+{0}","0","提升自身{0}的魔法攻擊力","240","0","0","90","1","0","1","1","4"
"3","4.8","3","124700101","2160","0","0","0","0","物理傷害+{0}","0","對敵方單體造成{0}的物理傷害","60","1","0","1","1","1","60","0","1"
"3","0","3","124700102","2160","0","0","0","1","","0","提升敵方單體受到暴擊時的傷害6％","6","1","0","10","1","1","1","12","141"
"3","1","3","124700103","2160","0","0","0","124700105","","0","","0","1","0","28","1","1","1","0","6127"
"3","1","3","124700104","2160","0","0","0","124700106","","0","","0","1","0","28","1","1","1","0","6127"
"7","18","3","124700105","2160","0","0","0","1","物理攻擊力提升+{0}","0","當敵人處於朦朧狀態時，使自身的物理攻擊力提升{0}","18","2","0","10","1","1","1","180","10"
"7","0","3","124700106","2160","0","0","0","1","","0","當敵人處於朦朧狀態時，使自身的物理暴擊提升{0}","75","2","0","10","1","1","1","180","60"
"3","1.9","3","124700201","2160","0","0","0","0","物理傷害+{0}","0","對敵方單體造成{0}的物理傷害","23.75","1","0","1","1","1","23.75","0","1"
"3","12","3","124700202","2160","0","0","0","1","","0","","127","1","0","35","1","1","1","1","0"
"3","0","3","124700203","2160","0","0","0","1","","0","提升敵方單體受到暴擊時的傷害6％","6","1","0","10","1","1","1","12","141"
"3","1","3","124700301","2160","0","0","124700303","124700305","","0","","0","1","0","28","1","1","1","0","6127"
"3","1","3","124700302","2160","0","0","124700304","124700306","","0","","0","1","0","28","1","1","1","0","6127"
"3","1.5","3","124700303","2160","0","0","0","0","物理傷害+{0}","0","當敵人並非朦朧狀態時，對敵方單體造成{0}的物理傷害","18.75","1","0","1","1","1","18.75","0","1"
"3","0.5","3","124700304","2160","0","0","0","1","物理防禦力降低+{0}","0","當敵人並非朦朧狀態時，使敵方單體的物理防禦力降低{0}","0.5","1","0","10","1","1","1","18","21"
"3","3","3","124700305","2160","0","0","0","0","物理傷害+{0}","0","當敵人處於朦朧狀態時，對敵方單體造成{0}的物理傷害","37.5","1","0","1","1","1","37.5","0","1"
"3","0.7","3","124700306","2160","0","0","0","1","物理防禦力降低+{0}","0","當敵人處於朦朧狀態時，使敵方單體的物理防禦力降低{0}","0.7","1","0","10","1","1","1","18","21"
"3","1.9","3","124701201","2160","0","0","0","0","物理傷害+{0}","0","對敵方單體造成{0}的物理傷害","23.75","1","0","1","1","1","23.75","0","1"
"3","12","3","124701202","2160","0","0","0","1","","0","","127","1","0","35","1","1","1","1","0"
"3","0.2","3","124701203","2160","0","0","0","1","物理防禦力降低+{0}","0","降低敵方單體{0}的物理防禦力","0.2","1","0","10","1","1","1","12","21"
"3","0","3","124701204","2160","0","0","0","1","","0","提升敵方單體受到暴擊時的傷害6％","6","1","0","10","1","1","1","12","141"
"0","15","0","124750101","0","0","0","0","0","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","15","0","0","90","1","0","1","1","2"
"0","15","0","124751101","0","0","0","0","0","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","240","0","0","90","1","0","1","1","2"
"3","3","1","124800101","-1","0","0","0","0","物理傷害+{0}","0","對敵方單體造成{0}的物理傷害","37.5","1","0","1","1","1","37.5","0","1"
"3","0.4","1","124800102","-1","0","0","0","1","物理防禦力降低+{0}","0","降低敵方單體{0}的物理防禦力","0.4","1","0","10","1","1","1","18","21"
"20","22","3","124800103","2160","0","0","0","1","物理攻擊力提升+{0}","0","讓目標夥伴的物理攻擊力提升{0}","22","2","0","10","1","99","1","18","10"
"20","19","3","124800201","2160","0","0","0","1","物理攻擊力提升+{0}","0","讓目標夥伴的物理攻擊力提升{0}","19","2","0","10","1","99","1","12","10"
"20","0","3","124800202","2160","0","0","0","1","","0","提升該目標夥伴{0}的物理暴擊","125","2","0","10","1","99","1","12","60"
"20","0","3","124800203","2160","0","0","0","1","","0","使目標我方進行物理攻擊暴擊時造成的傷害提升{0}％","10","2","0","10","1","99","1","12","110"
"20","17","3","124800301","2160","0","0","0","1","物理攻擊力提升+{0}","0","讓目標夥伴的物理攻擊力提升{0}","17","2","0","10","1","99","1","12","10"
"7","0","1","124800302","0","0","0","124800304","124800303","","0","","0","2","0","28","1","1","0","0","1211"
"20","1","3","124800303","2160","0","0","0","0","","0","使目標我方恢復{0}的TP","0","2","0","16","1","99","65","0","1"
"20","1","3","124800304","2160","0","0","0","0","","0","初次使用時，使目標我方的TP恢復{0}","0","2","0","16","1","99","520","0","1"
"7","0","1","124800305","0","0","0","124800306","0","","0","","0","2","0","28","1","1","0","0","1211"
"3","0.3","3","124800306","2160","0","0","0","1","物理防禦力降低+{0}","0","初次使用時，使敵方全體的物理防禦力降低{0}","0.3","1","0","10","1","99","1","180","21"
"7","0","1","124800307","0","0","0","0","0","","0","","0","2","0","45","1","1","1","0","1"
"20","30","3","124801201","2160","0","0","0","1","物理攻擊力提升+{0}","0","讓目標夥伴的物理攻擊力提升{0}","30","2","0","10","1","99","1","12","10"
"20","0","3","124801202","2160","0","0","0","1","","0","提升該目標夥伴{0}的物理暴擊","150","2","0","10","1","99","1","12","60"
"20","0","3","124801203","2160","0","0","0","1","","0","使目標我方進行物理攻擊暴擊時造成的傷害提升{0}％","12","2","0","10","1","99","1","12","110"
"20","0","3","124801204","2160","0","0","0","1","","0","使目標我方的TP上升提升{0}","5","2","0","10","1","99","1","12","80"
"0","15","0","124850101","0","0","0","0","0","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","15","0","0","90","1","0","1","1","2"
"0","15","0","124851101","0","0","0","0","0","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","240","0","0","90","1","0","1","1","2"
"7","0","1","124900101","0","0","0","124900103","124900102","","0","","0","2","0","28","1","1","0","0","1211"
"3","3","1","124900102","600","0","0","0","0","物理傷害+{0}","0","對範圍內的敵人造成{0}的物理傷害","37.5","1","0","1","1","99","37.5","0","1"
"3","6","1","124900103","600","0","0","0","0","初次使用時的物理傷害+{0}","0","初次使用時，對範圍內的敵人造成{0}的物理傷害","75","1","0","1","1","99","75","0","1"
"3","500","1","124900104","600","0","0","0","0","","0","","0","1","0","3","1","99","300","0","3"
"7","32","2","124900105","-1","0","0","0","1","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","32","2","0","10","1","1","1","7.5","10"
"7","0","1","124900106","0","0","0","0","0","","0","","0","2","0","45","1","1","1","0","1"
"3","1.8","1","124900201","450","0","0","0","0","物理傷害+{0}","0","對範圍內的敵人造成{0}的物理傷害","22.5","1","0","1","1","99","22.5","0","1"
"7","0","1","124900202","0","0","0","124900204","124900203","","0","","0","2","0","28","1","1","0","0","1221"
"7","0","2","124900203","-1","0","0","0","1","","0","自身物理暴擊提升{0}","100","2","0","10","1","1","1","12","60"
"7","0","2","124900204","-1","0","0","0","1","","0","初次使用時，使自身物理暴擊提升{0}","250","2","0","10","1","1","1","12","60"
"7","0","1","124900205","0","0","0","0","0","","0","","0","2","0","45","1","1","1","0","2"
"7","0","1","124900301","0","0","0","124900303","124900302","","0","","0","2","0","28","1","1","0","0","1231"
"7","20","2","124900302","-1","0","0","0","1","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","20","2","0","10","1","1","1","12","10"
"7","40","2","124900303","-1","0","0","0","1","初次使用時，物理攻擊力提升+{0}","0","初次使用時，提升自身{0}的物理攻擊力","40","2","0","10","1","1","1","12","10"
"7","0","1","124900304","0","0","0","124900306","124900305","","0","","0","2","0","28","1","1","0","0","1231"
"7","1","2","124900305","-1","0","0","0","0","","0","回復自身{0}的TP","0","2","0","16","1","1","200","0","1"
"7","1","2","124900306","-1","0","0","0","0","","0","初次使用時，使自身的TP恢復{0}","0","2","0","16","1","1","1000","0","1"
"7","0","1","124900307","0","0","0","0","0","","0","","0","2","0","45","1","1","1","0","3"
"3","2.4","1","124901201","450","0","0","0","0","物理傷害+{0}","0","對範圍內的敵人造成{0}的物理傷害","30","1","0","1","1","99","30","0","1"
"7","0","1","124901202","0","0","0","124901204","124901203","","0","","0","2","0","28","1","1","0","0","1221"
"7","0","2","124901203","-1","0","0","0","1","","0","自身物理暴擊提升{0}","100","2","0","10","1","1","1","12","60"
"7","0","2","124901204","-1","0","0","0","1","","0","初次使用時，使自身物理暴擊提升{0}","250","2","0","10","1","1","1","12","60"
"7","0","1","124901205","0","0","0","124901206","0","","0","","0","2","0","28","1","1","0","0","1221"
"7","1","2","124901206","-1","0","0","0","0","","0","初次使用時，使自身的TP恢復{0}","0","2","0","16","1","1","1000","0","1"
"7","0","1","124901207","0","0","0","0","0","","0","","0","2","0","45","1","1","1","0","2"
"0","15","0","124950101","0","0","0","0","0","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","15","0","0","90","1","0","1","1","2"
"0","15","0","124951101","0","0","0","0","0","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","240","0","0","90","1","0","1","1","2"
"7","0","1","125000101","0","0","0","0","12500102","","0","","0","2","0","14","1","1","15","0","1"
"7","0","1","125000102","0","0","0","0","12500101","","0","","0","2","0","14","1","1","0","0","3"
"7","15","1","125000103","0","0","0","0","0","","0","自己的行動速度上升","0","2","0","83","1","1","0.8","0","2"
"7","15","1","125000104","0","0","0","0","0","","0","","130","2","0","35","1","1","1","1","0"
"3","7.5","1","125000105","-1","0","0","0","0","物理傷害+{0}","0","對敵方單體造成{0}的物理傷害","93.75","1","0","1","1","1","93.75","0","1"
"7","0","1","125000106","0","0","0","0","1","","0","提升自己物理攻擊暴擊時的傷害{0}%","7","2","0","10","1","1","1","15","110"
"3","2.5","1","125000201","-1","0","0","0","0","物理傷害+{0}","0","對敵方單體造成{0}的物理傷害","31.25","1","0","1","1","1","31.25","0","1"
"3","0.4","1","125000202","-1","0","0","0","1","物理防禦力降低+{0}","0","降低敵方單體{0}的物理防禦力","0.4","1","0","10","1","1","1","12","21"
"3","2.5","1","125000301","-1","0","0","0","0","物理傷害+{0}","0","對敵方單體造成{0}的物理傷害","31.25","1","0","1","1","1","31.25","0","1"
"7","25","2","125000302","-1","0","0","0","1","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","25","2","0","10","1","1","1","12","10"
"7","0","2","125000303","-1","0","0","0","1","","0","自身物理暴擊提升{0}","100","2","0","10","1","1","1","12","60"
"3","4","1","125001201","-1","0","0","0","0","物理傷害+{0}","0","對敵方單體造成{0}的物理傷害","50","1","0","1","1","1","50","0","1"
"3","0.5","1","125001202","-1","0","0","0","1","物理防禦力降低+{0}","0","降低敵方單體{0}的物理防禦力","0.5","1","0","10","1","1","1","12","21"
"3","2.5","1","125010101","-1","0","0","0","0","物理傷害+{0}","0","對敵方單體造成{0}的物理傷害","31.25","1","0","1","1","1","31.25","0","1"
"3","0.8","1","125010102","-1","0","0","0","1","物理防禦力降低+{0}","0","降低敵方單體{0}的物理防禦力","0.8","1","0","10","1","1","1","12","21"
"3","5","1","125010103","-1","0","0","0","0","物理傷害+{0}","0","對敵方單體造成{0}的物理傷害","62.5","1","0","1","1","1","62.5","0","1"
"3","2.5","1","125010201","-1","0","0","0","0","物理傷害+{0}","0","對敵方單體造成{0}的物理傷害","31.25","1","0","1","1","1","31.25","0","1"
"7","50","2","125010202","-1","0","0","0","1","物理攻擊力提升+{0}","0","提升自身{0}的物理攻擊力","50","2","0","10","1","1","1","12","10"
"7","0","2","125010203","-1","0","0","0","1","","0","自身物理暴擊提升{0}","200","2","0","10","1","1","1","12","60"
