c064eac559946303b8ef6a383351a3bf8b39a4e0939dabdfc3cd139052b78384,4d6af75720907432a3202707b5373de4b5bbb537ff703ed1bfef58bccb411f3c,3059f41f06c0d1b267b20618387b137c4d0980477d147b7f48e6b86388d301b9,2b2261aad2d747f36be9d7abf422b23b36b526bea8489cd125fe27f30ae2c859,8ecda945c71432aff272802d3b9125a10a965171c270e07ec3854f79585cc9e8,8fa6b507f26f3a55ab3c24d5eb520e01a512f71f335b269c8a658ce8c6b375c5,a7f65f07f377bb7fd4e307cdb8440e5e092c4dd980834b69c0f25fce6b3e0552,6bb2ce9ed49896f8d5e670b748093ad6f29dedd8592e27b24b04f82538d22194,a6a5788234b6a33dd03252d625139e4f63e870670e9a09391399597f4ddfa768,6a52558c205d56a595409413c4b39fa98bcb7c9f48b026cf49fc9fb804db4a07,d71fe27b96502c08979132c72bcad7fe9853d753cbeb87fdd19ade2bcdaa2852,171008cca2825830a508ad32de104cbfaaf0e4e7effbbdbad95a1daf9465c7e0,14319540d6a0ac6ac283caeb25fc98a4a011f97388140c94c98644e5e943cb5c,7ce716c38bb40b744b9aefa6ed6635b27cb5debdc251db886f0ef3b0aef97c99,d7872410d8860bf191e8c095674d9d9335f9e2fa691b50104bd2c245f7601e46,3a71f02e9f4212cc206978fac66273cf47a800e94a2da82f66f84db94f0172ba,2162d6d78ea95e9e1a57d2e2afe734ee9a2d0b6b3fe529b54d0d905605d6c4b7,4b61edf0c77a0d8d478a0b9aa7f6f8a0e80d9bd2b6275738c97df79fc358040a,18027fbc578e4b44c19a25309f5939fc069eb6cc14d88032a5eae63760c6bc85,1df5c329662c5879f0c9b125dc94c5270f0c38a94c4d65debb1c5db5a39e3a5b,f23095c154f6bac578b7ec86e97c894887b9be610af10d0f75f9db4326b8c0c8,dbfea180738a4db2a7207d79bdae2d7f941c78b1b54970d40d25a9a02f65fb36,5095a153ec627a1bddbc0a352002b2420af22f8dda0313062e1b0e664f4426f3,a6dea88447fd3d428280b48339390555982cc1ffd66f42e8f209d23679a43dcf,0a34d0e20b2c2763d0196efcfb8251f62980bb17d1ef637bf325d49e0557e97a
"戰慄幽奇海岸　～夏日度假村驚悚怪談～ 第3（裡）話","2023/12/01 16:00:00","5124","0","1","91002","20","0","31270","13","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5124004","5124005","臨死初體驗♡　～成佛篇～"
"戰慄幽奇海岸　～夏日度假村驚悚怪談～ 第4話","2023/12/01 16:00:00","5124","0","1","91002","20","0","31031","14","0","0","0","8","0","1","0","0","5124003","2","0","2030/12/31 14:59:59","5124005","5124006","惡靈的啜泣"
"戰慄幽奇海岸　～夏日度假村驚悚怪談～ 終幕","2023/12/01 16:00:00","5124","0","1","91002","20","0","31270","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5124006","5124007","連繫羈絆的夏日樂園"
"魔法師的青春時日　\n魔法學園與奇蹟之鐘 序幕","2024/01/01 16:00:00","5126","0","1","91002","20","0","31060","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","0","5126000","追尋青春……！"
"魔法師的青春時日　\n魔法學園與奇蹟之鐘 第1話","2024/01/01 16:00:00","5126","0","1","91002","20","0","31011","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5126000","5126001","心跳加速的插班第一天"
"魔法師的青春時日　\n魔法學園與奇蹟之鐘 第2話","2024/01/01 16:00:00","5126","0","1","91002","20","0","31060","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5126001","5126002","令人在意的情書"
"魔法師的青春時日　\n魔法學園與奇蹟之鐘 第3話","2024/01/01 16:00:00","5126","0","1","91002","20","0","31011","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5126002","5126003","撐過去，期末考！"
"魔法師的青春時日　\n魔法學園與奇蹟之鐘 第4話","2024/01/01 16:00:00","5126","0","1","91002","20","0","31060","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5126003","5126004","混亂熱鬧的畢業旅行！"
"魔法師的青春時日　\n魔法學園與奇蹟之鐘 第5話","2024/01/01 16:00:00","5126","0","1","91002","20","0","31011","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5126004","5126005","挑戰傳說！"
"魔法師的青春時日　\n魔法學園與奇蹟之鐘 第6話","2024/01/01 16:00:00","5126","0","1","91002","20","0","31060","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5126005","5126006","畢業典禮與遠古魔物"
"魔法師的青春時日　\n魔法學園與奇蹟之鐘 終幕","2024/01/01 16:00:00","5126","0","1","91002","20","0","31011","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5126006","5126007","凱留的青春"
"浪漫薩拉薩利亞　\n～沙漠的新娘與不可思議的神燈～ 序幕","2024/02/01 16:00:00","5128","0","1","91002","20","0","31042","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","0","5128000","踏上橫渡沙漠之旅"
"浪漫薩拉薩利亞　\n～沙漠的新娘與不可思議的神燈～ 第1話","2024/02/01 16:00:00","5128","0","1","91002","20","0","31056","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5128000","5128001","左摟右抱是暴風雨的預兆"
"浪漫薩拉薩利亞　\n～沙漠的新娘與不可思議的神燈～ 第2話","2024/02/01 16:00:00","5128","0","1","91002","20","0","31042","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5128001","5128002","沉眠於沙海的傳說"
"浪漫薩拉薩利亞　\n～沙漠的新娘與不可思議的神燈～ 第3話","2024/02/01 16:00:00","5128","0","1","91002","20","0","31056","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5128002","5128003","抓住命運之線"
"浪漫薩拉薩利亞　\n～沙漠的新娘與不可思議的神燈～ 第4話","2024/02/01 16:00:00","5128","0","1","91002","20","0","31042","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5128003","5128004","奪回綠洲作戰"
"浪漫薩拉薩利亞　\n～沙漠的新娘與不可思議的神燈～ 第5話","2024/02/01 16:00:00","5128","0","1","91002","20","0","31056","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5128004","5128005","滿足願望的器皿"
"浪漫薩拉薩利亞　\n～沙漠的新娘與不可思議的神燈～ 第6話","2024/02/01 16:00:00","5128","0","1","91002","20","0","31042","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5128005","5128006","水與炎的輪舞"
"浪漫薩拉薩利亞　\n～沙漠的新娘與不可思議的神燈～ 終幕","2024/02/01 16:00:00","5128","0","1","91002","20","0","31056","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5128006","5128007","在沙漠的晴朗天空下"
"Criminal Rookie　\n天使們的悖論 序幕","2024/03/01 16:00:00","5130","0","1","91002","20","0","31054","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","0","5130000","天使們的罪孽"
"Criminal Rookie　\n天使們的悖論 第1話","2024/03/01 16:00:00","5130","0","1","91002","20","0","31018","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5130000","5130001","養牛的千金們"
"Criminal Rookie　\n天使們的悖論 第2話","2024/03/01 16:00:00","5130","0","1","91002","20","0","31054","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5130001","5130002","溫室裡的伴舞"
"Criminal Rookie　\n天使們的悖論 第3話","2024/03/01 16:00:00","5130","0","1","91002","20","0","31018","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5130002","5130003","無可取代的朋友"
"Criminal Rookie　\n天使們的悖論 第4話","2024/03/01 16:00:00","5130","0","1","91002","20","0","31054","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5130003","5130004","發布，美空任務"
"Criminal Rookie　\n天使們的悖論 第5話","2024/03/01 16:00:00","5130","0","1","91002","20","0","31018","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5130004","5130005","逐漸膨脹的恐懼"
"Criminal Rookie　\n天使們的悖論 第6話","2024/03/01 16:00:00","5130","0","1","91002","20","0","31054","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5130005","5130006","美空vs幻變少女"
"Criminal Rookie　\n天使們的悖論 終幕","2024/03/01 16:00:00","5130","0","1","91002","20","0","31018","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5130006","5130007","冒險者的寶物"
"聖誕哭泣寶貝　為誰存在的幸福之日 序幕","2023/08/01 16:00:00","5132","0","1","91002","20","0","31058","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","0","5132000","相遇在小巷子裡"
"聖誕哭泣寶貝　為誰存在的幸福之日 第1話","2024/04/01 16:00:00","5132","0","1","91002","20","0","31028","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5132000","5132001","肚子飽飽謎團滿滿"
"聖誕哭泣寶貝　為誰存在的幸福之日 第2話","2024/04/01 16:00:00","5132","0","1","91002","20","0","31058","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5132001","5132002","再臨夢想秘境"
"聖誕哭泣寶貝　為誰存在的幸福之日 第3話","2024/04/01 16:00:00","5132","0","1","91002","20","0","31028","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5132002","5132003","混亂&消失的聖誕節"
"聖誕哭泣寶貝　為誰存在的幸福之日 第4話","2024/04/01 16:00:00","5132","0","1","91002","20","0","31058","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5132003","5132004","小律的真相"
"聖誕哭泣寶貝　為誰存在的幸福之日 第5話","2024/04/01 16:00:00","5132","0","1","91002","20","0","31028","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5132004","5132005","去摘星吧！"
"聖誕哭泣寶貝　為誰存在的幸福之日 第6話","2024/04/01 16:00:00","5132","0","1","91002","20","0","31058","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5132005","5132006","抵達幸福的最後一片拼圖"
"聖誕哭泣寶貝　為誰存在的幸福之日 終幕","2024/04/01 16:00:00","5132","0","1","91002","20","0","31028","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5132006","5132007","祭典過後"
"迎春夢想家們！　\n新年隕石碎碎平安！？ 序幕","2024/05/01 16:00:00","5134","0","1","91002","20","0","31014","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","0","5134000","新年未到先滅亡！？"
"迎春夢想家們！　\n新年隕石碎碎平安！？ 第1話","2024/05/01 16:00:00","5134","0","1","91002","20","0","31283","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5134000","5134001","成立，隕石迎擊小隊！？"
"迎春夢想家們！　\n新年隕石碎碎平安！？ 第2話","2024/05/01 16:00:00","5134","0","1","91002","20","0","31014","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5134001","5134002","壓歲錢與壓碎錢"
"迎春夢想家們！　\n新年隕石碎碎平安！？ 第3話","2024/05/01 16:00:00","5134","0","1","91002","20","0","31283","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5134002","5134003","毫不留情的新年遊戲"
"迎春夢想家們！　\n新年隕石碎碎平安！？ 第4話","2024/05/01 16:00:00","5134","0","1","91002","20","0","31014","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5134003","5134004","夢見預知夢，未來隨之來"
"迎春夢想家們！　\n新年隕石碎碎平安！？ 第5話","2024/05/01 16:00:00","5134","0","1","91002","20","0","31283","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5134004","5134005","最後的預知夢，做出的決定"
"迎春夢想家們！　\n新年隕石碎碎平安！？ 第6話","2024/05/01 16:00:00","5134","0","1","91002","20","0","31014","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5134005","5134006","全員一齊，迎接新年！"
"迎春夢想家們！　\n新年隕石碎碎平安！？ 終幕","2024/05/01 16:00:00","5134","0","1","91002","20","0","31283","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5134006","5134007","作夢都會盼到的新年"
"新年演出","2024/05/01 16:00:00","5134","0","0","91002","100","0","0","8","0","0","0","8","0","1","0","0","0","0","0","2030/12/31 14:59:59","0","5134501","新年演出"
"I Wish　緊握的這雙手 前篇　序幕","2024/06/01 16:00:00","5136","0","1","91002","20","0","31288","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","0","5136000","「在那之後」的她們"
"I Wish　緊握的這雙手 前篇　第1話","2024/06/01 16:00:00","5136","0","1","91002","20","0","31002","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5136000","5136001","紅色夜空所傳達的異狀"
"I Wish　緊握的這雙手 前篇　第2話","2024/06/01 16:00:00","5136","0","1","91002","20","0","31288","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5136001","5136002","交錯的境界線"
"I Wish　緊握的這雙手 前篇　第3話","2024/06/01 16:00:00","5136","0","1","91002","20","0","31002","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5136002","5136003","「警告」的意義"
"I Wish　緊握的這雙手 前篇　第4話","2024/06/01 16:00:00","5136","0","1","91002","20","0","31288","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5136003","5136004","各自的邂逅"
"I Wish　緊握的這雙手 前篇　第5話","2024/06/01 16:00:00","5136","0","1","91002","20","0","31002","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5136004","5136005","構築世界的力量"
"I Wish　緊握的這雙手 後篇　第1話","2024/06/08 16:00:00","5137","0","1","91002","20","0","31288","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5136005","5137001","前往漆黑薔薇綻放之處"
"I Wish　緊握的這雙手 後篇　第2話","2024/06/08 16:00:00","5137","0","1","91002","20","0","31001","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5137001","5137002","接續那時的後續"
"I Wish　緊握的這雙手 後篇　第3話","2024/06/08 16:00:00","5137","0","1","91002","20","0","31288","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5137002","5137003","無法消散的心意"
"I Wish　緊握的這雙手 後篇　第4話","2024/06/08 16:00:00","5137","0","1","91002","20","0","31001","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5137003","5137004","自身的這一存在"
"I Wish　緊握的這雙手 後篇　終幕","2024/06/08 16:00:00","5137","0","1","91002","20","0","31288","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5137004","5137005","為了能夠再一次相遇"
"I Wish　緊握的這雙手 後篇　Logo","2024/06/08 16:00:00","5137","0","0","0","0","0","0","11","0","0","0","0","0","1","0","0","0","0","0","2030/12/31 14:59:59","0","5137201",""
"寒冬的盛夏與神聖學院的問題兒童 序幕","2024/07/01 16:00:00","5140","0","1","91002","20","0","31034","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","0","5140000","地獄神話與天使的腳步聲"
"寒冬的盛夏與神聖學院的問題兒童 第1話","2024/07/01 16:00:00","5140","0","1","91002","20","0","31110","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5140000","5140001","特別講座與特赦的內幕"
"寒冬的盛夏與神聖學院的問題兒童 第2話","2024/07/01 16:00:00","5140","0","1","91002","20","0","31034","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5140001","5140002","白銀航路與恆夏的樂園"
"寒冬的盛夏與神聖學院的問題兒童 第3話","2024/07/01 16:00:00","5140","0","1","91002","20","0","31110","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5140002","5140003","活動照片與受難的聖女"
"寒冬的盛夏與神聖學院的問題兒童 第4話","2024/07/01 16:00:00","5140","0","1","91002","20","0","31034","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5140003","5140004","迷茫劇作與樂園的中樞"
"寒冬的盛夏與神聖學院的問題兒童 第5話","2024/07/01 16:00:00","5140","0","1","91002","20","0","31110","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5140004","5140005","及格通過與因果的火車"
"寒冬的盛夏與神聖學院的問題兒童 第6話","2024/07/01 16:00:00","5140","0","1","91002","20","0","31034","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5140005","5140006","捲土重來與守衛的盲信"
"寒冬的盛夏與神聖學院的問題兒童 終幕","2024/07/01 16:00:00","5140","0","1","91002","20","0","31110","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5140006","5140007","幸福結局與復返的青春"
"冷酷・火爆・新兵訓練營　\n魔鬼教官和鞭子與……糖果？ 序幕","2024/08/01 16:00:00","5142","0","1","91002","20","0","31027","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","0","5142000","史上最大規模的送禮作戰"
"冷酷・火爆・新兵訓練營　\n魔鬼教官和鞭子與……糖果？ 第1話","2024/08/01 16:00:00","5142","0","1","91002","20","0","31043","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5142000","5142001","惠理子流‧最強最迅速的練兵"
"冷酷・火爆・新兵訓練營　\n魔鬼教官和鞭子與……糖果？ 第2話","2024/08/01 16:00:00","5142","0","1","91002","20","0","31027","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5142001","5142002","基礎訓練與糖果與那個"
"冷酷・火爆・新兵訓練營　\n魔鬼教官和鞭子與……糖果？ 第3話","2024/08/01 16:00:00","5142","0","1","91002","20","0","31043","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5142002","5142003","肌肉就是力量"
"冷酷・火爆・新兵訓練營　\n魔鬼教官和鞭子與……糖果？ 第4話","2024/08/01 16:00:00","5142","0","1","91002","20","0","31027","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5142003","5142004","是嚴格？還是溫柔？"
"冷酷・火爆・新兵訓練營　\n魔鬼教官和鞭子與……糖果？ 第5話","2024/08/01 16:00:00","5142","0","1","91002","20","0","31043","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5142004","5142005","值得成為伴侶的教官"
"冷酷・火爆・新兵訓練營　\n魔鬼教官和鞭子與……糖果？ 第6話","2024/08/01 16:00:00","5142","0","1","91002","20","0","31027","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5142005","5142006","多對一真正的價值"
"冷酷・火爆・新兵訓練營　\n魔鬼教官和鞭子與……糖果？ 終幕","2024/08/01 16:00:00","5142","0","1","91002","20","0","31043","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5142006","5142007","將這份回憶當作勳章"
"花開季節的真心 序幕","2024/09/01 16:00:00","5144","0","1","91002","20","0","31025","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","0","5144000","為了祭典而齊聚的群花"
"花開季節的真心 第1話","2024/09/01 16:00:00","5144","0","1","91002","20","0","31036","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5144000","5144001","展示，花祭禮服♪"
"花開季節的真心 第2話","2024/09/01 16:00:00","5144","0","1","91002","20","0","31025","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5144001","5144002","龍次的過去"
"花開季節的真心 第3話","2024/09/01 16:00:00","5144","0","1","91002","20","0","31036","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5144002","5144003","避免鈴莓被解雇！"
"花開季節的真心 第4話","2024/09/01 16:00:00","5144","0","1","91002","20","0","31025","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5144003","5144004","「積極地」運用冒失！？"
"花開季節的真心 第5話","2024/09/01 16:00:00","5144","0","1","91002","20","0","31036","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5144004","5144005","傾注於迷惘之心的溫柔"
"花開季節的真心 第6話","2024/09/01 16:00:00","5144","0","1","91002","20","0","31025","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5144005","5144006","決戰，魔物植物！"
"花開季節的真心 終幕","2024/09/01 16:00:00","5144","0","1","91002","20","0","31036","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5144006","5144007","以過錯為養分而盛開的花朵"
"大夢想樂園大遊行　\n寶石兔與祕密的夥伴們 序幕","2024/10/01 16:00:00","5146","0","1","91002","20","0","31021","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","0","5146000","Welcome Dream!"
"大夢想樂園大遊行　\n寶石兔與祕密的夥伴們 第1話","2024/10/01 16:00:00","5146","0","1","91002","20","0","31010","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5146000","5146001","童話二人組"
"大夢想樂園大遊行　\n寶石兔與祕密的夥伴們 第2話","2024/10/01 16:00:00","5146","0","1","91002","20","0","31021","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5146001","5146002","冒險夢"
"大夢想樂園大遊行　\n寶石兔與祕密的夥伴們 第3話","2024/10/01 16:00:00","5146","0","1","91002","20","0","31010","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5146002","5146003","騰空飛起！兩人的友情"
"大夢想樂園大遊行　\n寶石兔與祕密的夥伴們 第4話","2024/10/01 16:00:00","5146","0","1","91002","20","0","31021","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5146003","5146004","一起來約會吧！？"
"大夢想樂園大遊行　\n寶石兔與祕密的夥伴們 第5話","2024/10/01 16:00:00","5146","0","1","91002","20","0","31010","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5146004","5146005","∞克拉的思念"
"大夢想樂園大遊行　\n寶石兔與祕密的夥伴們 第6話","2024/10/01 16:00:00","5146","0","1","91002","20","0","31021","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5146005","5146006","魔物大恐慌！？"
"大夢想樂園大遊行　\n寶石兔與祕密的夥伴們 終幕","2024/10/01 16:00:00","5146","0","1","91002","20","0","31010","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5146006","5146007","歡迎前來夢想樂園♪"
"集合吧，做好事社團！　\n美空的愉快暑假 序幕","2024/11/01 16:00:00","5148","0","1","91002","20","0","31042","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","0","5148000","成立吧，做好事社團！"
"集合吧，做好事社團！　\n美空的愉快暑假 第1話","2024/11/01 16:00:00","5148","0","1","91002","20","0","31029","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5148000","5148001","邀請新成員吧，做好事社團！"
"集合吧，做好事社團！　\n美空的愉快暑假 第2話","2024/11/01 16:00:00","5148","0","1","91002","20","0","31042","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5148001","5148002","猜謎吧，做好事社團！"
"集合吧，做好事社團！　\n美空的愉快暑假 第3話","2024/11/01 16:00:00","5148","0","1","91002","20","0","31029","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5148002","5148003","停止活動吧，做好事社團！"
"集合吧，做好事社團！　\n美空的愉快暑假 第4話","2024/11/01 16:00:00","5148","0","1","91002","20","0","31042","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5148003","5148004","染紅的夜海"
"集合吧，做好事社團！　\n美空的愉快暑假 第5話","2024/11/01 16:00:00","5148","0","1","91002","20","0","31029","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5148004","5148005","前奏～夏天的前夕～"
"集合吧，做好事社團！　\n美空的愉快暑假 第6話","2024/11/01 16:00:00","5148","0","1","91002","20","0","31042","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5148005","5148006","互相殘殺的彼此毀滅"
"集合吧，做好事社團！　\n美空的愉快暑假 終幕","2024/11/01 16:00:00","5148","0","1","91002","20","0","31029","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5148006","5148007","做好事的將來"
"幻惑的妖精　-於盛夏之園起舞的身影- 序幕","2024/12/01 16:00:00","5150","0","1","91002","20","0","31058","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","0","5150000","夏令的妖精二人"
"幻惑的妖精　-於盛夏之園起舞的身影- 第1話","2024/12/01 16:00:00","5150","0","1","91002","20","0","31047","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5150000","5150001","樂園的夏日模式"
"幻惑的妖精　-於盛夏之園起舞的身影- 第2話","2024/12/01 16:00:00","5150","0","1","91002","20","0","31058","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5150001","5150002","街角的垂釣好手"
"幻惑的妖精　-於盛夏之園起舞的身影- 第3話","2024/12/01 16:00:00","5150","0","1","91002","20","0","31047","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5150002","5150003","戲弄的競標大會"
"幻惑的妖精　-於盛夏之園起舞的身影- 第4話","2024/12/01 16:00:00","5150","0","1","91002","20","0","31058","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5150003","5150004","截稿的致命武器"
"幻惑的妖精　-於盛夏之園起舞的身影- 第5話","2024/12/01 16:00:00","5150","0","1","91002","20","0","31047","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5150004","5150005","告白的往事回憶"
"幻惑的妖精　-於盛夏之園起舞的身影- 第6話","2024/12/01 16:00:00","5150","0","1","91002","20","0","31058","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5150005","5150006","失控的生成系統"
"幻惑的妖精　-於盛夏之園起舞的身影- 終幕","2024/12/01 16:00:00","5150","0","1","91002","20","0","31047","0","0","0","0","8","0","1","0","0","0","2","0","2030/12/31 14:59:59","5150006","5150007","嚮導妖精姐妹"
