121f9cc45ebd232e12f4795e1ccadb1d9aa599c6ff56e5701e597c744f5a6d70,10564a10de4a7989b516cb12cfb6b736421678d9f601951433078a332b990015,5b577999f211447851c4ec32d2fef3d40d95479deae18824721ce958167a778c,0feb89820bd6e81bbda66bf4879f2c0ccb30bc5308b6b468036498ae08770624,2b7a06a89e13ab5f79e1a0ede483c16f27a9de24c0496f654e30605006350b19,5f4f0483f1b7c8c81773beddbdf24a86131ae73472d600c8ee34fe67d84a5b08,4f52547a8ae838c516c85d634bbc2defd71d29e73b09ca45b85af7efa8197fc3,290394c984b851ba9ecd914e17f425f71f71783ff6b1a681cd6677fb4061a8ec,2f640a671ae0f39d8a8e6d764ee7d29adac9adff13e5e65df5e39f0e3f780e21,a86d5be45baed07d3282c6faa4775608a75196ca2311d9048aa50a61ca2a5311,42f66d6c6c1b8205b8a6e6984a447a5d0e8819c833ff6cc7dc7b6d46bcf000d8,cc23372ab2aad86dc0a127b6e57aeac6f881fefa359b8b4dc6cad905c85e8a64,d35777592cf8ae27452db965f7ceea6418e22afb4f72b9ab640911c7ecbde9a9,7462c32610c6de2c99c9a58dc43dab449e07d63898c64a305c02b4beb9b6215e
"71039004","完成活動任務1-4 (NORMAL)","10039104","10039102","2020/07/16 16:00:00","71039004","6004","10039","2020/07/26 15:59:59","9003","601","0","1","0"
"71039005","完成活動任務1-5 (NORMAL)","10039105","10039102","2020/07/16 16:00:00","71039005","6004","10039","2020/07/26 15:59:59","9003","601","0","1","0"
"71039006","完成活動任務1-6 (NORMAL)","10039106","10039102","2020/07/16 16:00:00","71039006","6004","10039","2020/07/26 15:59:59","9003","601","0","1","0"
"71039007","完成活動任務1-7 (NORMAL)","10039107","10039102","2020/07/16 16:00:00","71039007","6004","10039","2020/07/26 15:59:59","9003","601","0","1","0"
"71039008","完成活動任務1-8 (NORMAL)","10039108","10039102","2020/07/16 16:00:00","71039008","6004","10039","2020/07/26 15:59:59","9003","601","0","1","0"
"71039009","完成活動任務1-9 (NORMAL)","10039109","10039102","2020/07/16 16:00:00","71039009","6004","10039","2020/07/26 15:59:59","9003","601","0","1","0"
"71039010","完成活動任務1-10 (NORMAL)","10039110","10039102","2020/07/16 16:00:00","71039010","6004","10039","2020/07/26 15:59:59","9003","601","0","1","0"
"71039011","完成活動任務1-11 (NORMAL)","10039111","10039102","2020/07/16 16:00:00","71039011","6004","10039","2020/07/26 15:59:59","9003","601","0","1","0"
"71039012","完成活動任務1-12 (NORMAL)","10039112","10039102","2020/07/16 16:00:00","71039012","6004","10039","2020/07/26 15:59:59","9003","601","0","1","0"
"71039013","完成活動任務1-13 (NORMAL)","10039113","10039102","2020/07/16 16:00:00","71039013","6004","10039","2020/07/26 15:59:59","9003","601","0","1","0"
"71039014","完成活動任務1-14 (NORMAL)","10039114","10039102","2020/07/16 16:00:00","71039014","6004","10039","2020/07/26 15:59:59","9003","601","0","1","0"
"71039015","完成活動任務1-15 (NORMAL)","10039115","10039102","2020/07/16 16:00:00","71039015","6004","10039","2020/07/26 15:59:59","9003","601","0","1","0"
"71039016","完成活動任務1-1 (HARD)","10039201","10039103","2020/07/16 16:00:00","71039016","6005","10039","2020/07/26 15:59:59","9003","601","0","1","0"
"71039017","完成活動任務1-2 (HARD)","10039202","10039103","2020/07/16 16:00:00","71039017","6005","10039","2020/07/26 15:59:59","9003","601","0","1","0"
"71039018","完成活動任務1-3 (HARD)","10039203","10039103","2020/07/16 16:00:00","71039018","6005","10039","2020/07/26 15:59:59","9003","601","0","1","0"
"71039019","完成活動任務1-4 (HARD)","10039204","10039103","2020/07/16 16:00:00","71039019","6005","10039","2020/07/26 15:59:59","9003","601","0","1","0"
"71039020","完成活動任務1-5 (HARD)","10039205","10039103","2020/07/16 16:00:00","71039020","6005","10039","2020/07/26 15:59:59","9003","601","0","1","0"
"71039021","將討伐證交換的獎賞一覽重置1次","0","10039104","2020/07/16 16:00:00","71039021","6002","10039","2020/07/26 15:59:59","9006","601","0","1","0"
"71039022","將討伐證交換的獎賞一覽重置2次","0","10039104","2020/07/16 16:00:00","71039022","6002","10039","2020/07/26 15:59:59","9006","601","0","2","0"
"71039023","將討伐證交換的獎賞一覽重置3次","0","10039104","2020/07/16 16:00:00","71039023","6002","10039","2020/07/26 15:59:59","9006","601","0","3","0"
"71039024","將討伐證交換的獎賞一覽重置4次","0","10039104","2020/07/16 16:00:00","71039024","6002","10039","2020/07/26 15:59:59","9006","601","0","4","0"
"71039025","打倒 5 隻元核‧巨靈（全難易度共通）","0","10039105","2020/07/16 16:00:00","71039025","6008","10039","2020/07/26 15:59:59","9011","601","0","5","0"
"71039026","打倒 10 隻元核‧巨靈（全難易度共通）","0","10039105","2020/07/16 16:00:00","71039026","6008","10039","2020/07/26 15:59:59","9011","601","0","10","0"
"71039027","打倒 15 隻元核‧巨靈（全難易度共通）","0","10039105","2020/07/16 16:00:00","71039027","6008","10039","2020/07/26 15:59:59","9011","601","0","15","0"
"71039028","打倒 20 隻元核‧巨靈（全難易度共通）","0","10039105","2020/07/16 16:00:00","71039028","6008","10039","2020/07/26 15:59:59","9011","601","0","20","0"
"71039029","打倒 25 隻元核‧巨靈（全難易度共通）","0","10039105","2020/07/16 16:00:00","71039029","6008","10039","2020/07/26 15:59:59","9011","601","0","25","0"
"71039030","打倒 30 隻元核‧巨靈（全難易度共通）","0","10039105","2020/07/16 16:00:00","71039030","6008","10039","2020/07/26 15:59:59","9011","601","0","30","0"
"71039031","打倒 1 隻元核‧巨靈（NORMAL限定）","610039101","10039106","2020/07/16 16:00:00","71039031","6006","10039","2020/07/26 15:59:59","9001","601","0","1","0"
"71039032","打倒 1 隻元核‧巨靈（VERY HARD限定）","610039301","10039107","2020/07/16 16:00:00","71039032","6010","10039","2020/07/26 15:59:59","9001","601","0","1","0"
"71040001","完成活動任務1-1 (NORMAL)","10040101","10040102","2020/08/03 16:00:00","71040001","6004","10040","2020/08/21 15:59:59","9003","601","0","1","0"
"71040002","完成活動任務1-2 (NORMAL)","10040102","10040102","2020/08/03 16:00:00","71040002","6004","10040","2020/08/21 15:59:59","9003","601","0","1","0"
"71040003","完成活動任務1-3 (NORMAL)","10040103","10040102","2020/08/03 16:00:00","71040003","6004","10040","2020/08/21 15:59:59","9003","601","0","1","0"
"71040004","完成活動任務1-4 (NORMAL)","10040104","10040102","2020/08/03 16:00:00","71040004","6004","10040","2020/08/21 15:59:59","9003","601","0","1","0"
"71040005","完成活動任務1-5 (NORMAL)","10040105","10040102","2020/08/03 16:00:00","71040005","6004","10040","2020/08/21 15:59:59","9003","601","0","1","0"
"71040006","完成活動任務1-6 (NORMAL)","10040106","10040102","2020/08/03 16:00:00","71040006","6004","10040","2020/08/21 15:59:59","9003","601","0","1","0"
"71040007","完成活動任務1-7 (NORMAL)","10040107","10040102","2020/08/03 16:00:00","71040007","6004","10040","2020/08/21 15:59:59","9003","601","0","1","0"
"71040008","完成活動任務1-8 (NORMAL)","10040108","10040102","2020/08/03 16:00:00","71040008","6004","10040","2020/08/21 15:59:59","9003","601","0","1","0"
"71040009","完成活動任務1-9 (NORMAL)","10040109","10040102","2020/08/03 16:00:00","71040009","6004","10040","2020/08/21 15:59:59","9003","601","0","1","0"
"71040010","完成活動任務1-10 (NORMAL)","10040110","10040102","2020/08/03 16:00:00","71040010","6004","10040","2020/08/21 15:59:59","9003","601","0","1","0"
"71040011","完成活動任務1-11 (NORMAL)","10040111","10040102","2020/08/03 16:00:00","71040011","6004","10040","2020/08/21 15:59:59","9003","601","0","1","0"
"71040012","完成活動任務1-12 (NORMAL)","10040112","10040102","2020/08/03 16:00:00","71040012","6004","10040","2020/08/21 15:59:59","9003","601","0","1","0"
"71040013","完成活動任務1-13 (NORMAL)","10040113","10040102","2020/08/03 16:00:00","71040013","6004","10040","2020/08/21 15:59:59","9003","601","0","1","0"
"71040014","完成活動任務1-14 (NORMAL)","10040114","10040102","2020/08/03 16:00:00","71040014","6004","10040","2020/08/21 15:59:59","9003","601","0","1","0"
"71040015","完成活動任務1-15 (NORMAL)","10040115","10040102","2020/08/03 16:00:00","71040015","6004","10040","2020/08/21 15:59:59","9003","601","0","1","0"
"71040016","完成活動任務1-1 (HARD)","10040201","10040103","2020/08/03 16:00:00","71040016","6005","10040","2020/08/21 15:59:59","9003","601","0","1","0"
"71040017","完成活動任務1-2 (HARD)","10040202","10040103","2020/08/03 16:00:00","71040017","6005","10040","2020/08/21 15:59:59","9003","601","0","1","0"
"71040018","完成活動任務1-3 (HARD)","10040203","10040103","2020/08/03 16:00:00","71040018","6005","10040","2020/08/21 15:59:59","9003","601","0","1","0"
"71040019","完成活動任務1-4 (HARD)","10040204","10040103","2020/08/03 16:00:00","71040019","6005","10040","2020/08/21 15:59:59","9003","601","0","1","0"
"71040020","完成活動任務1-5 (HARD)","10040205","10040103","2020/08/03 16:00:00","71040020","6005","10040","2020/08/21 15:59:59","9003","601","0","1","0"
"71040021","將討伐證交換的獎賞一覽重置1次","0","10040104","2020/08/03 16:00:00","71040021","6002","10040","2020/08/21 15:59:59","9006","601","0","1","0"
"71040022","將討伐證交換的獎賞一覽重置2次","0","10040104","2020/08/03 16:00:00","71040022","6002","10040","2020/08/21 15:59:59","9006","601","0","2","0"
"71040023","將討伐證交換的獎賞一覽重置3次","0","10040104","2020/08/03 16:00:00","71040023","6002","10040","2020/08/21 15:59:59","9006","601","0","3","0"
"71040024","將討伐證交換的獎賞一覽重置4次","0","10040104","2020/08/03 16:00:00","71040024","6002","10040","2020/08/21 15:59:59","9006","601","0","4","0"
"71040025","打倒 5 隻忍者首領半藏（全難易度共通）","0","10040105","2020/08/03 16:00:00","71040025","6008","10040","2020/08/21 15:59:59","9011","601","0","5","0"
"71040026","打倒 10 隻忍者首領半藏（全難易度共通）","0","10040105","2020/08/03 16:00:00","71040026","6008","10040","2020/08/21 15:59:59","9011","601","0","10","0"
"71040027","打倒 15 隻忍者首領半藏（全難易度共通）","0","10040105","2020/08/03 16:00:00","71040027","6008","10040","2020/08/21 15:59:59","9011","601","0","15","0"
"71040028","打倒 20 隻忍者首領半藏（全難易度共通）","0","10040105","2020/08/03 16:00:00","71040028","6008","10040","2020/08/21 15:59:59","9011","601","0","20","0"
"71040029","打倒 25 隻忍者首領半藏（全難易度共通）","0","10040105","2020/08/03 16:00:00","71040029","6008","10040","2020/08/21 15:59:59","9011","601","0","25","0"
"71040030","打倒 30 隻忍者首領半藏（全難易度共通）","0","10040105","2020/08/03 16:00:00","71040030","6008","10040","2020/08/21 15:59:59","9011","601","0","30","0"
"71040031","打倒 1 隻忍者首領半藏（VERY HARD限定）","610040301","10040106","2020/08/03 16:00:00","71040031","6010","10040","2020/08/21 15:59:59","9001","601","0","1","0"
"71041001","完成活動任務1-1 (NORMAL)","10041101","10041102","2020/09/18 16:00:00","71041001","6004","10041","2020/09/28 15:59:59","9003","601","0","1","0"
"71041002","完成活動任務1-2 (NORMAL)","10041102","10041102","2020/09/18 16:00:00","71041002","6004","10041","2020/09/28 15:59:59","9003","601","0","1","0"
"71041003","完成活動任務1-3 (NORMAL)","10041103","10041102","2020/09/18 16:00:00","71041003","6004","10041","2020/09/28 15:59:59","9003","601","0","1","0"
"71041004","完成活動任務1-4 (NORMAL)","10041104","10041102","2020/09/18 16:00:00","71041004","6004","10041","2020/09/28 15:59:59","9003","601","0","1","0"
"71041005","完成活動任務1-5 (NORMAL)","10041105","10041102","2020/09/18 16:00:00","71041005","6004","10041","2020/09/28 15:59:59","9003","601","0","1","0"
"71041006","完成活動任務1-6 (NORMAL)","10041106","10041102","2020/09/18 16:00:00","71041006","6004","10041","2020/09/28 15:59:59","9003","601","0","1","0"
"71041007","完成活動任務1-7 (NORMAL)","10041107","10041102","2020/09/18 16:00:00","71041007","6004","10041","2020/09/28 15:59:59","9003","601","0","1","0"
"71041008","完成活動任務1-8 (NORMAL)","10041108","10041102","2020/09/18 16:00:00","71041008","6004","10041","2020/09/28 15:59:59","9003","601","0","1","0"
"71041009","完成活動任務1-9 (NORMAL)","10041109","10041102","2020/09/18 16:00:00","71041009","6004","10041","2020/09/28 15:59:59","9003","601","0","1","0"
"71041010","完成活動任務1-10 (NORMAL)","10041110","10041102","2020/09/18 16:00:00","71041010","6004","10041","2020/09/28 15:59:59","9003","601","0","1","0"
"71041011","完成活動任務1-11 (NORMAL)","10041111","10041102","2020/09/18 16:00:00","71041011","6004","10041","2020/09/28 15:59:59","9003","601","0","1","0"
"71041012","完成活動任務1-12 (NORMAL)","10041112","10041102","2020/09/18 16:00:00","71041012","6004","10041","2020/09/28 15:59:59","9003","601","0","1","0"
"71041013","完成活動任務1-13 (NORMAL)","10041113","10041102","2020/09/18 16:00:00","71041013","6004","10041","2020/09/28 15:59:59","9003","601","0","1","0"
"71041014","完成活動任務1-14 (NORMAL)","10041114","10041102","2020/09/18 16:00:00","71041014","6004","10041","2020/09/28 15:59:59","9003","601","0","1","0"
"71041015","完成活動任務1-15 (NORMAL)","10041115","10041102","2020/09/18 16:00:00","71041015","6004","10041","2020/09/28 15:59:59","9003","601","0","1","0"
"71041016","完成活動任務1-1 (HARD)","10041201","10041103","2020/09/18 16:00:00","71041016","6005","10041","2020/09/28 15:59:59","9003","601","0","1","0"
"71041017","完成活動任務1-2 (HARD)","10041202","10041103","2020/09/18 16:00:00","71041017","6005","10041","2020/09/28 15:59:59","9003","601","0","1","0"
"71041018","完成活動任務1-3 (HARD)","10041203","10041103","2020/09/18 16:00:00","71041018","6005","10041","2020/09/28 15:59:59","9003","601","0","1","0"
"71041019","完成活動任務1-4 (HARD)","10041204","10041103","2020/09/18 16:00:00","71041019","6005","10041","2020/09/28 15:59:59","9003","601","0","1","0"
"71041020","完成活動任務1-5 (HARD)","10041205","10041103","2020/09/18 16:00:00","71041020","6005","10041","2020/09/28 15:59:59","9003","601","0","1","0"
"71041021","將討伐證交換的獎賞一覽重置1次","0","10041104","2020/09/18 16:00:00","71041021","6002","10041","2020/09/28 15:59:59","9006","601","0","1","0"
"71041022","將討伐證交換的獎賞一覽重置2次","0","10041104","2020/09/18 16:00:00","71041022","6002","10041","2020/09/28 15:59:59","9006","601","0","2","0"
"71041023","將討伐證交換的獎賞一覽重置3次","0","10041104","2020/09/18 16:00:00","71041023","6002","10041","2020/09/28 15:59:59","9006","601","0","3","0"
"71041024","將討伐證交換的獎賞一覽重置4次","0","10041104","2020/09/18 16:00:00","71041024","6002","10041","2020/09/28 15:59:59","9006","601","0","4","0"
"71041025","打倒 5 隻惡代官（全難易度共通）","0","10041105","2020/09/18 16:00:00","71041025","6008","10041","2020/09/28 15:59:59","9011","601","0","5","0"
"71041026","打倒 10 隻惡代官（全難易度共通）","0","10041105","2020/09/18 16:00:00","71041026","6008","10041","2020/09/28 15:59:59","9011","601","0","10","0"
"71041027","打倒 15 隻惡代官（全難易度共通）","0","10041105","2020/09/18 16:00:00","71041027","6008","10041","2020/09/28 15:59:59","9011","601","0","15","0"
"71041028","打倒 20 隻惡代官（全難易度共通）","0","10041105","2020/09/18 16:00:00","71041028","6008","10041","2020/09/28 15:59:59","9011","601","0","20","0"
"71041029","打倒 25 隻惡代官（全難易度共通）","0","10041105","2020/09/18 16:00:00","71041029","6008","10041","2020/09/28 15:59:59","9011","601","0","25","0"
"71041030","打倒 30 隻惡代官（全難易度共通）","0","10041105","2020/09/18 16:00:00","71041030","6008","10041","2020/09/28 15:59:59","9011","601","0","30","0"
"71041031","打倒 1 隻惡代官（VERY HARD限定）","610041301","10041106","2020/09/18 16:00:00","71041031","6010","10041","2020/09/28 15:59:59","9001","601","0","1","0"
"71042001","完成活動任務1-1 (NORMAL)","10042101","10042102","2020/09/04 16:00:00","71042001","6004","10042","2020/09/22 15:59:59","9003","601","0","1","0"
"71042002","完成活動任務1-2 (NORMAL)","10042102","10042102","2020/09/04 16:00:00","71042002","6004","10042","2020/09/22 15:59:59","9003","601","0","1","0"
"71042003","完成活動任務1-3 (NORMAL)","10042103","10042102","2020/09/04 16:00:00","71042003","6004","10042","2020/09/22 15:59:59","9003","601","0","1","0"
"71042004","完成活動任務1-4 (NORMAL)","10042104","10042102","2020/09/04 16:00:00","71042004","6004","10042","2020/09/22 15:59:59","9003","601","0","1","0"
"71042005","完成活動任務1-5 (NORMAL)","10042105","10042102","2020/09/04 16:00:00","71042005","6004","10042","2020/09/22 15:59:59","9003","601","0","1","0"
"71042006","完成活動任務1-6 (NORMAL)","10042106","10042102","2020/09/04 16:00:00","71042006","6004","10042","2020/09/22 15:59:59","9003","601","0","1","0"
"71042007","完成活動任務1-7 (NORMAL)","10042107","10042102","2020/09/04 16:00:00","71042007","6004","10042","2020/09/22 15:59:59","9003","601","0","1","0"
"71042008","完成活動任務1-8 (NORMAL)","10042108","10042102","2020/09/04 16:00:00","71042008","6004","10042","2020/09/22 15:59:59","9003","601","0","1","0"
"71042009","完成活動任務1-9 (NORMAL)","10042109","10042102","2020/09/04 16:00:00","71042009","6004","10042","2020/09/22 15:59:59","9003","601","0","1","0"
"71042010","完成活動任務1-10 (NORMAL)","10042110","10042102","2020/09/04 16:00:00","71042010","6004","10042","2020/09/22 15:59:59","9003","601","0","1","0"
"71042011","完成活動任務1-11 (NORMAL)","10042111","10042102","2020/09/04 16:00:00","71042011","6004","10042","2020/09/22 15:59:59","9003","601","0","1","0"
"71042012","完成活動任務1-12 (NORMAL)","10042112","10042102","2020/09/04 16:00:00","71042012","6004","10042","2020/09/22 15:59:59","9003","601","0","1","0"
"71042013","完成活動任務1-13 (NORMAL)","10042113","10042102","2020/09/04 16:00:00","71042013","6004","10042","2020/09/22 15:59:59","9003","601","0","1","0"
"71042014","完成活動任務1-14 (NORMAL)","10042114","10042102","2020/09/04 16:00:00","71042014","6004","10042","2020/09/22 15:59:59","9003","601","0","1","0"
"71042015","完成活動任務1-15 (NORMAL)","10042115","10042102","2020/09/04 16:00:00","71042015","6004","10042","2020/09/22 15:59:59","9003","601","0","1","0"
"71042016","完成活動任務1-1 (HARD)","10042201","10042103","2020/09/04 16:00:00","71042016","6005","10042","2020/09/22 15:59:59","9003","601","0","1","0"
