18beae7d53c98f54df39934bc348a781416acc54b55f7bb0e1da19ba4d1ade5c,58c35e46f8065dc4fe676f83ea79cd374bbd0c567a1de8b21dadd3b883b1d767,17b4bf623638ad5b9e30ca8d908f41de6bd88a0757a12b51eba6ba55b9a4efc4,ddff980a907a81b4210661485c44ead45f77d6a72de1e56359e498625fadd6d6,bf4a32942471240eb6845ecc2e463098152f158251a41eb78a5c625928f5fe8d,3028b90378ff7bc0a91980589d2b6e061a5507f51a5c794168d8184c6a27c9d4,73094aebe98bec6eb533356c10faee0a04de295a05cd6b4d7e3e3e890266f4a8,1311092b5b8aa1274b1e75769807465fc00e6e338f3974194bef58de62a0fa13,3dca30bee7aba25cfede1e08f22fda8344b8debd916836044f466ce399372b89,2ddbb700d5681988b378b08077816d166e59d9d0480689644a130972d99cdf02,7d84ad4e09612a69a104e1485931487cf455dc411c07ad24e440349159cadb3f,7c2b40804e0959b94a5d84a30f67934143a78c5f065a93b1e93a3406b9be954a,75d58e0bbc1323998486532c9c2e7cea8c8f7e6c15a2b0b17c9ec72563903b10,14df60799b4715da3a147566f8441a1c639e3f6b2b3382dd28d696806cbadeb6
"七七香（夏日）","2021/11/18 16:00:00","","51","113301","10071104","2","10071","-285","5","2021/11/27 15:59:59","211","8","9.48"
"杏奈（夏日）","2021/11/18 16:00:00","","51","113201","10071106","3","10071","-285","3","2021/11/27 15:59:59","311","8","0"
"流夏","2021/11/18 16:00:00","","51","105601","10071107","2","10071","-285","1","2021/11/27 15:59:59","102","-8","9.376"
"流夏（夏日）","2021/11/18 16:00:00","","51","113101","10071108","2","10071","-285","1","2021/11/27 15:59:59","112","-8","9.376"
"七七香","2021/11/18 16:00:00","","51","101301","10071109","3","10071","-285","3","2021/11/27 15:59:59","202","8","0"
"七七香（夏日）","2021/11/18 16:00:00","","51","113301","10071110","3","10071","-285","3","2021/11/27 15:59:59","212","8","0"
"杏奈","2021/11/18 16:00:00","","51","100901","10071111","1","10071","-285","4","2021/11/27 15:59:59","302","8","8.18"
"杏奈（夏日）","2021/11/18 16:00:00","","51","113201","10071112","1","10071","-285","4","2021/11/27 15:59:59","312","8","8.18"
"流夏","2021/11/18 16:00:00","","51","105601","10071113","4","10071","-285","4","2021/11/27 15:59:59","103","-8","0"
"流夏（夏日）","2021/11/18 16:00:00","","51","113101","10071114","4","10071","-285","4","2021/11/27 15:59:59","113","-8","0"
"七七香","2021/11/18 16:00:00","","51","101301","10071115","5","10071","-285","4","2021/11/27 15:59:59","203","8","10.33"
"七七香（夏日）","2021/11/18 16:00:00","","51","113301","10071116","5","10071","-285","4","2021/11/27 15:59:59","213","8","10.33"
"杏奈","2021/11/18 16:00:00","","51","100901","10071117","4","10071","-285","4","2021/11/27 15:59:59","303","8","0"
"杏奈（夏日）","2021/11/18 16:00:00","","51","113201","10071118","4","10071","-285","4","2021/11/27 15:59:59","313","8","0"
"流夏","2021/11/18 16:00:00","","52","105601","10071119","2","10071","-285","1","2021/11/27 15:59:59","104","-8","8.83"
"流夏（夏日）","2021/11/18 16:00:00","","52","113101","10071120","2","10071","-285","1","2021/11/27 15:59:59","114","-8","8.83"
"七七香","2021/11/18 16:00:00","","52","101301","10071121","4","10071","-285","4","2021/11/27 15:59:59","204","8","0"
"七七香（夏日）","2021/11/18 16:00:00","","52","113301","10071122","4","10071","-285","4","2021/11/27 15:59:59","214","8","0"
"杏奈","2021/11/18 16:00:00","","52","100901","10071123","2","10071","-285","1","2021/11/27 15:59:59","304","8","4.73"
"杏奈（夏日）","2021/11/18 16:00:00","","52","113201","10071124","2","10071","-285","1","2021/11/27 15:59:59","314","8","4.73"
"流夏","2021/11/18 16:00:00","","52","105601","10071125","2","10071","-285","1","2021/11/27 15:59:59","105","-8","9.68"
"流夏（夏日）","2021/11/18 16:00:00","","52","113101","10071126","2","10071","-285","1","2021/11/27 15:59:59","115","-8","9.68"
"七七香","2021/11/18 16:00:00","","52","101301","10071127","2","10071","-285","1","2021/11/27 15:59:59","205","8","6.15"
"七七香（夏日）","2021/11/18 16:00:00","","52","113301","10071128","2","10071","-285","1","2021/11/27 15:59:59","215","8","6.15"
"杏奈","2021/11/18 16:00:00","","52","100901","10071129","2","10071","-285","1","2021/11/27 15:59:59","305","8","13.22"
"杏奈（夏日）","2021/11/18 16:00:00","","52","113201","10071130","2","10071","-285","1","2021/11/27 15:59:59","315","8","13.22"
"流夏","2021/11/18 16:00:00","","52","105601","10071131","2","10071","-285","2","2021/11/27 15:59:59","106","-8","0"
"流夏（夏日）","2021/11/18 16:00:00","","52","113101","10071132","2","10071","-285","2","2021/11/27 15:59:59","116","-8","0"
"七七香","2021/11/18 16:00:00","","52","101301","10071133","2","10071","-285","1","2021/11/27 15:59:59","206","8","4.85"
"七七香（夏日）","2021/11/18 16:00:00","","52","113301","10071134","2","10071","-285","1","2021/11/27 15:59:59","216","8","4.85"
"杏奈","2021/11/18 16:00:00","","52","100901","10071135","2","10071","-285","1","2021/11/27 15:59:59","306","8","4.92"
"杏奈（夏日）","2021/11/18 16:00:00","","52","113201","10071136","2","10071","-285","1","2021/11/27 15:59:59","316","8","4.92"
"花凜","2021/12/02 16:00:00","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","190801","10072001","2","10072","-416.5","1","2021/12/20 15:59:59","1","0","3.414"
"花凜","2021/12/02 16:00:00","將任務完成，\n並獲得獎勵吧！","53","190801","10072002","2","10072","-416.5","1","2021/12/20 15:59:59","2","0","3.099"
"花凜","2021/12/02 16:00:00","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","190801","10072003","2","10072","-416.5","1","2021/12/20 15:59:59","3","0","2.801"
"花凜","2021/12/02 16:00:00","能夠領取獎勵了！\n請檢查看看","54","190801","10072004","2","10072","-416.5","2","2021/12/20 15:59:59","4","0","0"
"花凜","2021/12/02 16:00:00","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","190801","10072005","1","10072","-416.5","1","2021/12/20 15:59:59","5","0","0"
"花凜","2021/12/02 16:00:00","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","55","190801","10072006","2","10072","-363","1","2021/12/20 15:59:59","1","0","5.506"
"花凜","2021/12/02 16:00:00","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","55","190801","10072007","1","10072","-363","2","2021/12/20 15:59:59","2","0","1.216"
"花凜","2021/12/02 16:00:00","辛苦了\n別忘記使用討伐證\n來進行交換哦！","56","190801","10072008","1","10072","-363","2","2021/12/20 15:59:59","3","0","1.539"
"花凜","2021/12/02 16:00:00","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","56","190801","10072009","1","10072","-363","2","2021/12/20 15:59:59","4","0","1.875"
"望（夏日）","2021/12/02 16:00:00","","51","117201","10072101","1","10072","-285","2","2021/12/20 15:59:59","101","8","3.35"
"千歌（夏日）","2021/12/02 16:00:00","","51","117301","10072102","5","10072","-285","4","2021/12/20 15:59:59","201","8","16.48"
"紡希（夏日）","2021/12/02 16:00:00","","51","117401","10072103","1","10072","-285","3","2021/12/20 15:59:59","301","8","17.388"
"望（夏日）","2021/12/02 16:00:00","","51","117201","10072104","2","10072","-285","1","2021/12/20 15:59:59","102","8","3"
"千歌（夏日）","2021/12/02 16:00:00","","51","117301","10072105","2","10072","-285","1","2021/12/20 15:59:59","202","8","12.977"
"紡希（夏日）","2021/12/02 16:00:00","","51","117401","10072106","3","10072","-285","1","2021/12/20 15:59:59","302","8","5.239"
"望（夏日）","2021/12/02 16:00:00","","51","117201","10072107","5","10072","-285","2","2021/12/20 15:59:59","103","8","7.721"
"千歌（夏日）","2021/12/02 16:00:00","","51","117301","10072108","4","10072","-285","1","2021/12/20 15:59:59","203","8","8.611"
"紡希（夏日）","2021/12/02 16:00:00","","51","117401","10072109","2","10072","-285","1","2021/12/20 15:59:59","303","8","14.315"
"望（夏日）","2021/12/02 16:00:00","","52","117201","10072110","5","10072","-285","2","2021/12/20 15:59:59","104","8","5.961"
"千歌（夏日）","2021/12/02 16:00:00","","52","117301","10072111","5","10072","-285","1","2021/12/20 15:59:59","204","8","16.001"
"紡希（夏日）","2021/12/02 16:00:00","","52","117401","10072112","1","10072","-285","2","2021/12/20 15:59:59","304","8","3.903"
"望（夏日）","2021/12/02 16:00:00","","52","117201","10072113","2","10072","-285","2","2021/12/20 15:59:59","105","8","0"
"千歌（夏日）","2021/12/02 16:00:00","","52","117301","10072114","5","10072","-285","1","2021/12/20 15:59:59","205","8","21.859"
"紡希（夏日）","2021/12/02 16:00:00","","52","117401","10072115","5","10072","-285","4","2021/12/20 15:59:59","305","8","11.241"
"望（夏日）","2021/12/02 16:00:00","","52","117201","10072116","2","10072","-285","1","2021/12/20 15:59:59","106","8","15.767"
"千歌（夏日）","2021/12/02 16:00:00","","52","117301","10072117","3","10072","-285","4","2021/12/20 15:59:59","206","8","10.946"
"紡希（夏日）","2021/12/02 16:00:00","","52","117401","10072118","5","10072","-285","5","2021/12/20 15:59:59","306","8","0"
"花凜","2021/12/17 16:00:00","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","190801","10073001","2","10073","-416.5","1","2021/12/26 15:59:59","1","0","3.414"
"花凜","2021/12/17 16:00:00","將任務完成，\n並獲得獎勵吧！","53","190801","10073002","2","10073","-416.5","1","2021/12/26 15:59:59","2","0","3.099"
"花凜","2021/12/17 16:00:00","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","190801","10073003","2","10073","-416.5","1","2021/12/26 15:59:59","3","0","2.801"
"花凜","2021/12/17 16:00:00","能夠領取獎勵了！\n請檢查看看","54","190801","10073004","2","10073","-416.5","2","2021/12/26 15:59:59","4","0","0"
"花凜","2021/12/17 16:00:00","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","190801","10073005","1","10073","-416.5","1","2021/12/26 15:59:59","5","0","0"
"花凜","2021/12/17 16:00:00","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","55","190801","10073006","2","10073","-363","1","2021/12/26 15:59:59","1","0","5.506"
"花凜","2021/12/17 16:00:00","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","55","190801","10073007","1","10073","-363","2","2021/12/26 15:59:59","2","0","1.216"
"花凜","2021/12/17 16:00:00","辛苦了\n別忘記使用討伐證\n來進行交換哦！","56","190801","10073008","1","10073","-363","2","2021/12/26 15:59:59","3","0","1.539"
"花凜","2021/12/17 16:00:00","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","56","190801","10073009","1","10073","-363","2","2021/12/26 15:59:59","4","0","1.875"
"美里","2021/12/17 16:00:00","","51","101501","10073101","5","10073","-285","2","2021/12/26 15:59:59","101","8","6"
"美里（夏日）","2021/12/17 16:00:00","","51","113501","10073102","5","10073","-285","2","2021/12/26 15:59:59","111","8","6"
"初音","2021/12/17 16:00:00","","51","101201","10073103","2","10073","-285","1","2021/12/26 15:59:59","201","8","4.15"
"初音（夏日）","2021/12/17 16:00:00","","51","113401","10073104","2","10073","-285","1","2021/12/26 15:59:59","211","8","4.15"
"美里","2021/12/17 16:00:00","","51","101501","10073105","2","10073","-285","4","2021/12/26 15:59:59","102","8","6.3"
"美里（夏日）","2021/12/17 16:00:00","","51","113501","10073106","2","10073","-285","4","2021/12/26 15:59:59","112","8","6.3"
"初音","2021/12/17 16:00:00","","51","101201","10073107","1","10073","-285","2","2021/12/26 15:59:59","202","8","7.43"
"初音（夏日）","2021/12/17 16:00:00","","51","113401","10073108","1","10073","-285","2","2021/12/26 15:59:59","212","8","7.43"
"美里","2021/12/17 16:00:00","","51","101501","10073109","2","10073","-285","5","2021/12/26 15:59:59","103","8","10.4"
"美里（夏日）","2021/12/17 16:00:00","","51","113501","10073110","2","10073","-285","5","2021/12/26 15:59:59","113","8","10.4"
"初音","2021/12/17 16:00:00","","51","101201","10073111","1","10073","-285","1","2021/12/26 15:59:59","203","8","5.71"
"初音（夏日）","2021/12/17 16:00:00","","51","113401","10073112","1","10073","-285","1","2021/12/26 15:59:59","213","8","5.71"
"美里","2021/12/17 16:00:00","","52","101501","10073113","2","10073","-285","1","2021/12/26 15:59:59","104","8","8.71"
"美里（夏日）","2021/12/17 16:00:00","","52","113501","10073114","2","10073","-285","1","2021/12/26 15:59:59","114","8","8.71"
"初音","2021/12/17 16:00:00","","52","101201","10073115","2","10073","-285","1","2021/12/26 15:59:59","204","8","4.2"
"初音（夏日）","2021/12/17 16:00:00","","52","113401","10073116","2","10073","-285","1","2021/12/26 15:59:59","214","8","4.2"
"美里","2021/12/17 16:00:00","","52","101501","10073117","1","10073","-285","1","2021/12/26 15:59:59","105","8","7.5"
"美里（夏日）","2021/12/17 16:00:00","","52","113501","10073118","1","10073","-285","1","2021/12/26 15:59:59","115","8","7.5"
"初音","2021/12/17 16:00:00","","52","101201","10073119","2","10073","-285","5","2021/12/26 15:59:59","205","8","13.55"
"初音（夏日）","2021/12/17 16:00:00","","52","113401","10073120","2","10073","-285","5","2021/12/26 15:59:59","215","8","13.55"
"美里","2021/12/17 16:00:00","","52","101501","10073121","2","10073","-285","1","2021/12/26 15:59:59","106","8","7.75"
"美里（夏日）","2021/12/17 16:00:00","","52","113501","10073122","2","10073","-285","1","2021/12/26 15:59:59","116","8","7.75"
"初音","2021/12/17 16:00:00","","52","101201","10073123","2","10073","-285","1","2021/12/26 15:59:59","206","8","4.36"
"初音（夏日）","2021/12/17 16:00:00","","52","113401","10073124","2","10073","-285","1","2021/12/26 15:59:59","216","8","4.36"
"花凜","2022/01/03 16:00:00","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","190801","10074001","2","10074","-416.5","1","2022/01/21 15:59:59","1","0","3.414"
"花凜","2022/01/03 16:00:00","將任務完成，\n並獲得獎勵吧！","53","190801","10074002","2","10074","-416.5","1","2022/01/21 15:59:59","2","0","3.099"
"花凜","2022/01/03 16:00:00","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","190801","10074003","2","10074","-416.5","1","2022/01/21 15:59:59","3","0","2.801"
"花凜","2022/01/03 16:00:00","能夠領取獎勵了！\n請檢查看看","54","190801","10074004","2","10074","-416.5","2","2022/01/21 15:59:59","4","0","0"
"花凜","2022/01/03 16:00:00","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","190801","10074005","1","10074","-416.5","1","2022/01/21 15:59:59","5","0","0"
"花凜","2022/01/03 16:00:00","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","55","190801","10074006","2","10074","-363","1","2022/01/21 15:59:59","1","0","5.506"
"花凜","2022/01/03 16:00:00","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","55","190801","10074007","1","10074","-363","2","2022/01/21 15:59:59","2","0","1.216"
"花凜","2022/01/03 16:00:00","辛苦了\n別忘記使用討伐證\n來進行交換哦！","56","190801","10074008","1","10074","-363","2","2022/01/21 15:59:59","3","0","1.539"
"花凜","2022/01/03 16:00:00","結束了呢─\n討伐證就是努力的證明！\n拿來換取獎勵吧！","56","190801","10074009","1","10074","-363","2","2022/01/21 15:59:59","4","0","1.875"
"深月","2022/01/03 16:00:00","","51","105101","10074101","2","10074","-285","6","2022/01/21 15:59:59","101","8","8.63"
"深月（大江戶）","2022/01/03 16:00:00","","51","117501","10074102","2","10074","-285","6","2022/01/21 15:59:59","111","8","8.63"
"雪","2022/01/03 16:00:00","","51","100801","10074103","2","10074","-285","1","2022/01/21 15:59:59","201","8","8.63"
"雪（大江戶）","2022/01/03 16:00:00","","51","117601","10074104","2","10074","-285","1","2022/01/21 15:59:59","211","8","8.63"
"深月（大江戶）","2022/01/03 16:00:00","","51","117501","10074105","2","10074","-285","1","2022/01/21 15:59:59","112","8","9.93"
"雪（大江戶）","2022/01/03 16:00:00","","51","117601","10074106","2","10074","-285","1","2022/01/21 15:59:59","212","8","4.37"
"深月（大江戶）","2022/01/03 16:00:00","","51","117501","10074107","2","10074","-285","6","2022/01/21 15:59:59","113","8","5.1"
"雪（大江戶）","2022/01/03 16:00:00","","51","117601","10074108","5","10074","-285","2","2022/01/21 15:59:59","213","8","7.28"
"深月","2022/01/03 16:00:00","","52","105101","10074109","1","10074","-285","5","2022/01/21 15:59:59","104","8","6.38"
"深月（大江戶）","2022/01/03 16:00:00","","52","117501","10074110","1","10074","-285","5","2022/01/21 15:59:59","114","8","6.38"
"雪（大江戶）","2022/01/03 16:00:00","","52","117601","10074111","1","10074","-285","2","2022/01/21 15:59:59","214","8","4.2"
"深月（大江戶）","2022/01/03 16:00:00","","52","117501","10074112","2","10074","-285","4","2022/01/21 15:59:59","115","8","10.92"
"雪（大江戶）","2022/01/03 16:00:00","","52","117601","10074113","2","10074","-285","1","2022/01/21 15:59:59","215","8","7.03"
"深月（大江戶）","2022/01/03 16:00:00","","52","117501","10074114","5","10074","-285","2","2022/01/21 15:59:59","116","8","8.17"
"雪（大江戶）","2022/01/03 16:00:00","","52","117601","10074115","2","10074","-285","1","2022/01/21 15:59:59","216","8","8.08"
"花凜","2022/01/19 16:00:00","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧","53","190801","10075001","2","10075","-416.5","1","2022/01/28 15:59:59","1","0","3.414"
"花凜","2022/01/19 16:00:00","將任務完成，\n並獲得獎勵吧！","53","190801","10075002","2","10075","-416.5","1","2022/01/28 15:59:59","2","0","3.099"
"花凜","2022/01/19 16:00:00","似乎有能夠\n領取的獎勵了，\n請確認看看。","54","190801","10075003","2","10075","-416.5","1","2022/01/28 15:59:59","3","0","2.801"
"花凜","2022/01/19 16:00:00","能夠領取獎勵了！\n請檢查看看","54","190801","10075004","2","10075","-416.5","2","2022/01/28 15:59:59","4","0","0"
"花凜","2022/01/19 16:00:00","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝","57","190801","10075005","1","10075","-416.5","1","2022/01/28 15:59:59","5","0","0"
"花凜","2022/01/19 16:00:00","這裡是公會管理協會！\n如果您持有的討伐證，\n就能夠交換獎勵哦。","55","190801","10075006","2","10075","-363","1","2022/01/28 15:59:59","1","0","5.506"
"花凜","2022/01/19 16:00:00","辛苦了！\n在這裡，能夠以討伐證\n來換取獎勵哦！","55","190801","10075007","1","10075","-363","2","2022/01/28 15:59:59","2","0","1.216"
